Data file,,DELRINNC010_ISO10_12C_005.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,31/03/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Delrin NC010 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 10:24:38 on 31/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,11:12:54,4,3600,2895.4,1.03,13.3,7,12.7,0.154,10,1.2,0.96
,11:12:55,4,3600,2896.4,1.03,13.3,7,12.7,0.154,10,1.2,0.96
,11:12:56,4,3600,2897.4,1.02,13.3,7,12.7,0.154,10,1.2,0.96
,11:12:57,4,3600,2898.4,1.03,13.3,7,12.7,0.148,10,1.2,0.96
,11:12:58,4,3600,2899.4,1.03,13.3,7,12.7,0.143,10,1.2,0.96
,11:12:59,4,3600,2900.4,1.02,13.3,7,12.7,0.154,10,1.2,0.96
,11:13:00,4,3600,2901.4,1.02,13.3,7,12.7,0.153,10,1.2,0.96
,11:13:01,4,3600,2902.4,1.02,13.3,7,12.7,0.153,10,1.2,0.96
,11:13:02,4,3600,2903.4,1.03,13.3,7,12.7,0.149,10,1.2,0.96
,11:13:03,4,3600,2904.4,1.03,13.3,7,12.6,0.155,10,1.2,0.97
,11:13:04,4,3600,2905.4,1.03,13.3,7,12.6,0.149,10,1.2,0.97
,11:13:05,4,3600,2906.4,1.03,13.3,7,12.6,0.149,10,1.2,0.97
,11:13:06,4,3600,2907.4,1.03,13.3,7,12.6,0.149,10,1.2,0.96
,11:13:07,4,3600,2908.4,1.03,13.3,7,12.6,0.148,10,1.2,0.96
,11:13:08,4,3600,2909.4,1.03,13.3,7,12.6,0.148,10,1.2,0.96
,11:13:09,4,3600,2910.4,1.02,13.3,7,12.6,0.148,10,1.2,0.96
,11:13:10,4,3600,2911.4,1.02,13.3,7,12.6,0.153,10,1.2,0.96
,11:13:11,4,3600,2912.4,1.02,13.3,7,12.6,0.153,10,1.2,0.95
,11:13:12,4,3600,2913.4,1.02,13.3,7,12.6,0.153,10,1.2,0.95
,11:13:13,4,3600,2914.4,1.02,13.3,7,12.5,0.153,10,1.2,0.96
,11:13:14,4,3600,2915.4,1.02,13.3,7,12.5,0.147,10,1.2,0.96
,11:13:15,4,3600,2916.4,1.02,13.3,7,12.5,0.147,10,1.2,0.96
,11:13:16,4,3600,2917.4,1.02,13.3,7,12.5,0.143,10,1.2,0.96
,11:13:17,4,3600,2918.4,1.02,13.3,7,12.5,0.143,10,1.2,0.96
,11:13:18,4,3600,2919.4,1.02,13.3,7,12.5,0.148,10,1.2,0.96
,11:13:19,4,3600,2920.4,1.02,13.3,7,12.5,0.154,10,1.2,0.96
,11:13:20,4,3600,2921.4,1.02,13.3,7,12.5,0.154,10,1.2,0.96
,11:13:21,4,3600,2922.4,1.03,13.3,7,12.4,0.154,10,1.2,0.96
,11:13:22,4,3600,2923.4,1.02,13.3,6,12.4,0.16,10,1.2,0.96
,11:13:23,4,3600,2924.4,1.02,13.3,6,12.4,0.159,10,1.2,0.95
