Data file,,ZYTEL_ISO10_12DEG_001.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,06/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Zytel on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 15:55:53 on 06/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:41:08,6,3590,2715,0.34,13.3,7,11.8,0.051,10,50,0.33
,16:41:09,6,3590,2716,0.34,13.3,7,11.8,0.049,10,50,0.33
,16:41:10,6,3590,2717,0.34,13.3,7,11.8,0.049,10,50,0.33
,16:41:11,6,3590,2718,0.34,13.3,7,11.8,0.048,10,50,0.33
,16:41:12,6,3590,2719,0.34,13.3,7,11.7,0.048,10,50,0.33
,16:41:13,6,3590,2720,0.34,13.3,7,11.7,0.051,10,50,0.33
,16:41:14,6,3590,2721,0.34,13.3,6,11.7,0.052,10,50,0.32
,16:41:15,6,3590,2722,0.34,13.3,6,11.7,0.052,10,50,0.32
,16:41:16,6,3590,2723,0.34,13.3,7,11.7,0.051,10,50,0.33
,16:41:17,6,3590,2724,0.34,13.3,7,11.7,0.051,10,50,0.33
,16:41:18,6,3590,2725,0.34,13.3,7,11.7,0.051,10,50,0.33
,16:41:19,6,3590,2726,0.34,13.3,7,11.7,0.051,10,50,0.33
,16:41:20,6,3590,2727,0.34,13.3,7,11.7,0.051,10,50,0.32
,16:41:21,6,3590,2728,0.34,13.3,7,11.6,0.051,10,50,0.32
,16:41:22,6,3590,2729,0.34,13.3,7,11.6,0.051,10,50,0.33
,16:41:23,6,3590,2730,0.34,13.3,7,11.6,0.051,10,50,0.33
,16:41:24,6,3590,2731,0.34,13.3,7,11.6,0.051,10,50,0.33
,16:41:25,6,3590,2732,0.34,13.3,7,11.6,0.049,10,50,0.33
,16:41:26,6,3590,2733,0.34,13.3,7,11.6,0.048,10,50,0.33
,16:41:27,6,3590,2734,0.34,13.3,7,11.5,0.046,10,50,0.33
,16:41:28,6,3590,2735,0.34,13.3,7,11.5,0.047,10,50,0.32
,16:41:29,6,3590,2736,0.33,13.3,7,11.5,0.047,10,50,0.32
,16:41:30,6,3590,2737,0.33,13.3,7,11.5,0.047,10,50,0.32
,16:41:31,6,3590,2738,0.33,13.3,7,11.5,0.048,10,50,0.32
,16:41:32,6,3590,2739,0.33,13.3,7,11.5,0.048,10,50,0.32
,16:41:33,6,3590,2740,0.33,13.3,7,11.4,0.048,10,50,0.32
,16:41:34,6,3590,2741,0.33,13.3,7,11.4,0.048,10,50,0.32
,16:41:35,6,3590,2742,0.33,13.3,7,11.4,0.048,10,50,0.32
,16:41:36,6,3590,2743,0.33,13.3,7,11.4,0.048,10,50,0.32
,16:41:37,6,3590,2744,0.33,13.3,7,11.4,0.048,10,50,0.32
,16:41:38,6,3590,2745,0.33,13.3,7,11.4,0.05,10,50,0.32
,16:41:39,6,3590,2746,0.33,13.3,7,11.4,0.05,10,50,0.32
,16:41:40,6,3590,2747,0.33,13.3,7,11.3,0.05,10,50,0.32
,16:41:41,6,3590,2748,0.33,13.3,7,11.3,0.05,10,50,0.32
,16:41:42,6,3590,2749,0.33,13.3,7,11.3,0.048,10,50,0.32
,16:41:43,6,3590,2750,0.33,13.3,7,11.3,0.048,10,50,0.32
,16:41:44,6,3590,2751,0.33,13.3,7,11.3,0.048,10,50,0.32
,16:41:45,6,3590,2752,0.33,13.3,7,11.3,0.048,10,50,0.32
,16:41:46,6,3590,2753,0.33,13.3,7,11.3,0.048,10,50,0.32
,16:41:47,6,3590,2754,0.33,13.3,7,11.2,0.048,10,50,0.32
,16:41:48,6,3590,2755,0.33,13.3,7,11.2,0.048,10,50,0.32
,16:41:49,6,3590,2756,0.33,13.3,7,11.2,0.048,10,50,0.32
,16:41:50,6,3590,2757,0.33,13.3,7,11.2,0.05,10,50,0.32
,16:41:51,6,3590,2758,0.33,13.3,6,11.2,0.052,10,50,0.32
,16:41:52,6,3590,2759,0.34,13.3,6,11.2,0.053,10,50,0.33
,16:41:53,6,3590,2760,0.34,13.3,6,11.1,0.053,10,50,0.33
,16:41:54,6,3590,2761,0.34,13.3,7,11.1,0.051,10,50,0.33
,16:41:55,6,3590,2762,0.34,13.3,7,11.1,0.051,10,50,0.33
,16:41:56,6,3590,2763,0.34,13.3,7,11.1,0.05,10,50,0.32
,16:41:57,6,3590,2764,0.33,13.3,7,11.1,0.05,10,50,0.32
,16:41:58,6,3590,2765,0.33,13.3,7,11.1,0.05,10,50,0.32
,16:41:59,6,3590,2766,0.33,13.3,7,11.1,0.048,10,50,0.32
,16:42:00,6,3590,2767,0.33,13.3,7,11,0.048,10,50,0.32
,16:42:01,6,3590,2768,0.33,13.3,7,11,0.048,10,50,0.32
,16:42:02,6,3590,2769,0.33,13.3,7,11,0.048,10,50,0.32
,16:42:03,6,3590,2770,0.33,13.3,7,11,0.048,10,50,0.32
,16:42:04,6,3590,2771,0.33,13.3,7,11,0.048,10,50,0.32
,16:42:05,6,3590,2772,0.33,13.3,7,11,0.048,10,50,0.32
,16:42:06,6,3590,2773,0.33,13.3,7,10.9,0.048,10,50,0.32
,16:42:07,6,3590,2774,0.33,13.3,7,10.9,0.048,10,50,0.32
,16:42:08,6,3590,2775,0.33,13.3,7,10.9,0.05,10,50,0.32
,16:42:09,6,3590,2776,0.34,13.3,7,10.9,0.05,10,50,0.32
,16:42:10,6,3590,2777,0.34,13.3,7,10.9,0.049,10,50,0.33
,16:42:11,6,3590,2778,0.34,13.3,7,10.9,0.051,10,50,0.33
,16:42:12,6,3590,2779,0.34,13.3,7,10.9,0.051,10,50,0.33
,16:42:13,6,3590,2780,0.34,13.3,7,10.9,0.051,10,50,0.33
,16:42:14,6,3590,2781,0.34,13.3,7,10.9,0.05,10,50,0.33
,16:42:15,6,3590,2782,0.34,13.3,7,10.8,0.049,10,50,0.33
,16:42:16,6,3590,2783,0.34,13.3,7,10.8,0.05,10,50,0.33
,16:42:17,6,3590,2784,0.35,13.3,7,10.8,0.052,10,50,0.33
,16:42:18,6,3590,2785,0.35,13.3,7,10.8,0.052,10,50,0.33
,16:42:19,6,3590,2786,0.34,13.3,7,10.8,0.052,10,50,0.33
,16:42:20,6,3590,2787,0.34,13.3,7,10.8,0.051,10,50,0.33
,16:42:21,6,3590,2788,0.34,13.3,7,10.7,0.052,10,50,0.33
,16:42:22,6,3590,2789,0.34,13.3,7,10.7,0.052,10,50,0.33
,16:42:23,6,3590,2790,0.34,13.3,7,10.7,0.05,10,50,0.33
,16:42:24,6,3590,2791,0.34,13.3,7,10.7,0.05,10,50,0.33
,16:42:25,6,3590,2792,0.34,13.3,7,10.7,0.052,10,50,0.33
,16:42:26,6,3590,2793,0.34,13.3,7,10.7,0.051,10,50,0.33
,16:42:27,6,3590,2794,0.34,13.3,7,10.7,0.049,10,50,0.33
,16:42:28,6,3590,2795,0.34,13.3,7,10.6,0.049,10,50,0.33
,16:42:29,6,3590,2796,0.34,13.3,7,10.6,0.05,10,50,0.33
,16:42:30,6,3590,2797,0.35,13.3,7,10.6,0.052,10,50,0.33
,16:42:31,6,3590,2798,0.35,13.3,7,10.6,0.05,10,50,0.33
,16:42:32,6,3590,2799,0.35,13.3,7,10.6,0.048,10,50,0.33
,16:42:33,6,3590,2800,0.34,13.3,7,10.6,0.049,10,50,0.33
,16:42:34,6,3590,2801,0.34,13.3,7,10.6,0.049,10,50,0.33
,16:42:35,6,3590,2802,0.34,13.3,7,10.6,0.051,10,50,0.33
,16:42:36,6,3590,2803,0.34,13.3,7,10.5,0.051,10,50,0.33
,16:42:37,6,3590,2804,0.34,13.3,7,10.5,0.049,10,50,0.33
,16:42:38,6,3590,2805,0.34,13.3,7,10.5,0.048,10,50,0.33
,16:42:39,6,3590,2806,0.34,13.3,7,10.5,0.048,10,50,0.33
,16:42:40,6,3590,2807,0.34,13.3,7,10.5,0.049,10,50,0.33
,16:42:41,6,3590,2808,0.34,13.3,7,10.5,0.049,10,50,0.33
,16:42:42,6,3590,2809,0.34,13.3,7,10.4,0.051,10,50,0.33
,16:42:43,6,3590,2810,0.34,13.3,7,10.4,0.051,10,50,0.33
,16:42:44,6,3590,2811,0.34,13.3,7,10.4,0.051,10,50,0.33
,16:42:45,6,3590,2812,0.34,13.3,7,10.4,0.051,10,50,0.33
,16:42:46,6,3590,2813,0.34,13.3,7,10.4,0.05,10,50,0.33
,16:42:47,6,3590,2814,0.35,13.3,7,10.4,0.05,10,50,0.33
,16:42:48,6,3590,2815,0.35,13.3,7,10.4,0.048,10,50,0.33
,16:42:49,6,3590,2816,0.35,13.3,7,10.3,0.048,10,50,0.33
,16:42:50,6,3590,2817,0.35,13.3,7,10.3,0.048,10,50,0.33
,16:42:51,6,3590,2818,0.35,13.3,7,10.3,0.05,10,50,0.33
,16:42:52,6,3590,2819,0.35,13.3,7,10.3,0.052,10,50,0.33
,16:42:53,6,3590,2820,0.35,13.3,7,10.3,0.052,10,50,0.33
,16:42:54,6,3590,2821,0.35,13.3,7,10.3,0.052,10,50,0.33
,16:42:55,6,3590,2822,0.34,13.3,7,10.3,0.052,10,50,0.33
,16:42:56,6,3590,2823,0.34,13.3,7,10.3,0.052,10,50,0.33
,16:42:57,6,3590,2824,0.34,13.3,7,10.3,0.052,10,50,0.33
,16:42:58,6,3590,2825,0.35,13.3,7,10.3,0.05,10,50,0.33
,16:42:59,6,3590,2826,0.35,13.3,7,10.2,0.05,10,50,0.33
,16:43:00,6,3590,2827,0.35,13.3,7,10.2,0.05,10,50,0.33
,16:43:01,6,3590,2828,0.35,13.3,7,10.2,0.05,10,50,0.33
,16:43:02,6,3590,2829,0.35,13.3,7,10.2,0.052,10,50,0.33
,16:43:03,6,3590,2830,0.34,13.3,7,10.2,0.052,10,50,0.33
,16:43:04,6,3590,2831,0.34,13.3,7,10.2,0.052,10,50,0.33
,16:43:05,6,3590,2832,0.34,13.3,7,10.2,0.051,10,50,0.33
,16:43:06,6,3590,2833,0.34,13.3,7,10.1,0.049,10,50,0.33
,16:43:07,6,3590,2834,0.34,13.3,7,10.1,0.049,10,50,0.33
,16:43:08,6,3590,2835,0.34,13.3,7,10.1,0.05,10,50,0.33
,16:43:09,6,3590,2836,0.35,13.3,7,10.1,0.048,10,50,0.33
,16:43:10,6,3590,2837,0.34,13.3,7,10.1,0.048,10,50,0.33
,16:43:11,6,3590,2838,0.34,13.3,7,10.1,0.047,10,50,0.33
,16:43:12,6,3590,2839,0.34,13.3,7,10.1,0.049,10,50,0.33
,16:43:13,6,3590,2840,0.34,13.3,7,10.1,0.05,10,50,0.32
,16:43:14,6,3590,2841,0.34,13.3,7,10.1,0.051,10,50,0.33
,16:43:15,6,3590,2842,0.34,13.3,7,10.1,0.051,10,50,0.33
,16:43:16,6,3590,2843,0.35,13.3,7,10,0.052,10,50,0.33
,16:43:17,6,3590,2844,0.34,13.3,7,10,0.052,10,50,0.33
,16:43:18,6,3590,2845,0.34,13.3,7,10,0.051,10,50,0.33
,16:43:19,6,3590,2846,0.33,13.3,7,10,0.05,10,50,0.32
,16:43:20,6,3590,2847,0.33,13.3,7,10,0.05,10,50,0.32
,16:43:21,6,3590,2848,0.33,13.3,7,10,0.05,10,50,0.32
,16:43:22,6,3590,2849,0.33,13.3,7,10,0.048,10,50,0.32
,16:43:23,6,3590,2850,0.34,13.3,7,10,0.05,10,50,0.32
,16:43:24,6,3590,2851,0.34,13.3,7,10,0.051,10,50,0.33
,16:43:25,6,3590,2852,0.34,13.3,7,9.9,0.049,10,50,0.33
,16:43:26,6,3590,2853,0.34,13.3,7,9.9,0.048,10,50,0.33
,16:43:27,6,3590,2854,0.34,13.3,7,9.9,0.047,10,50,0.33
,16:43:28,6,3590,2855,0.34,13.3,7,9.9,0.047,10,50,0.33
,16:43:29,6,3590,2856,0.34,13.3,7,9.9,0.049,10,50,0.33
,16:43:30,6,3590,2857,0.34,13.3,7,9.9,0.051,10,50,0.33
,16:43:31,6,3590,2858,0.34,13.3,7,9.9,0.052,10,50,0.33
,16:43:32,6,3590,2859,0.34,13.3,7,9.9,0.051,10,50,0.33
,16:43:33,6,3590,2860,0.34,13.3,7,9.9,0.049,10,50,0.33
,16:43:34,6,3590,2861,0.34,13.3,7,9.9,0.049,10,50,0.33
,16:43:35,6,3590,2862,0.34,13.3,7,9.9,0.047,10,50,0.33
,16:43:36,6,3590,2863,0.34,13.3,7,9.9,0.046,10,50,0.33
,16:43:37,6,3590,2864,0.34,13.3,7,9.9,0.046,10,50,0.33
,16:43:38,6,3590,2865,0.34,13.3,7,9.9,0.049,10,50,0.33
,16:43:39,6,3590,2866,0.34,13.3,7,9.8,0.05,10,50,0.32
,16:43:40,6,3590,2867,0.33,13.3,6,9.8,0.052,10,50,0.32
,16:43:41,6,3590,2868,0.33,13.3,7,9.8,0.05,10,50,0.32
,16:43:42,6,3590,2869,0.34,13.3,7,9.8,0.05,10,50,0.32
,16:43:43,6,3590,2870,0.34,13.3,7,9.8,0.051,10,50,0.33
,16:43:44,6,3590,2871,0.34,13.3,7,9.8,0.051,10,50,0.33
,16:43:45,6,3590,2872,0.34,13.3,7,9.8,0.051,10,50,0.33
,16:43:46,6,3590,2873,0.34,13.3,7,9.8,0.05,10,50,0.32
,16:43:47,6,3590,2874,0.34,13.3,7,9.8,0.049,10,50,0.32
,16:43:48,6,3590,2875,0.34,13.3,7,9.8,0.049,10,50,0.33
,16:43:49,6,3590,2876,0.34,13.3,7,9.8,0.05,10,50,0.33
,16:43:50,6,3590,2877,0.34,13.3,7,9.8,0.048,10,50,0.33
,16:43:51,6,3590,2878,0.34,13.3,7,9.8,0.048,10,50,0.33
,16:43:52,6,3590,2879,0.34,13.3,7,9.8,0.046,10,50,0.33
,16:43:53,6,3590,2880,0.34,13.3,7,9.8,0.048,10,50,0.33
,16:43:54,6,3590,2881,0.35,13.3,7,9.8,0.048,10,50,0.33
,16:43:55,6,3590,2882,0.34,13.3,7,9.7,0.048,10,50,0.33
,16:43:56,6,3590,2883,0.34,13.3,7,9.7,0.049,10,50,0.33
,16:43:57,6,3590,2884,0.34,13.3,7,9.7,0.051,10,50,0.33
,16:43:58,6,3590,2885,0.34,13.3,6,9.7,0.053,10,50,0.33
