Data file,,NYLATRON_HEF_T27_N2.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,28/03/2017,,,,,,,,,,
Lubricant,,HEF,,,,,,,,,,
Specimens,,Nylatron,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 17:41:42 on 28/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,nylatron_hef_t27_n2-h001.tsv,,,,,,,,,,
,18:36:39,5,3590,3293.9,1.24,13.3,7,21,0.179,10,49.8,1.2
,18:36:40,5,3590,3294.9,1.24,13.3,7,21,0.173,10,49.8,1.2
,18:36:41,5,3590,3295.9,1.25,13.3,7,21,0.18,10,49.9,1.2
,18:36:42,5,3590,3296.9,1.24,13.3,7,21,0.18,10,49.8,1.2
,18:36:43,5,3590,3297.9,1.24,13.3,7,21,0.173,10,49.8,1.2
,18:36:44,5,3590,3298.9,1.23,13.3,7,21,0.165,10,49.8,1.18
,18:36:45,5,3590,3299.9,1.23,13.3,7,21,0.171,10,49.8,1.18
,18:36:46,5,3590,3300.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:36:47,5,3590,3301.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:36:48,5,3590,3302.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:36:49,5,3590,3303.9,1.24,13.3,7,20,0.172,10,49.8,1.19
,18:36:50,5,3590,3304.9,1.24,13.3,7,21,0.179,10,49.9,1.19
,18:36:51,5,3590,3305.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:36:52,5,3590,3306.9,1.21,13.3,7,20,0.163,10,49.8,1.17
,18:36:53,5,3590,3307.9,1.21,13.3,7,20,0.168,10,49.8,1.17
,18:36:54,5,3590,3308.9,1.23,13.3,7,21,0.177,10,49.8,1.19
,18:36:55,5,3590,3309.9,1.26,13.3,7,20,0.182,10,49.8,1.22
,18:36:56,5,3590,3310.9,1.27,13.3,7,21,0.184,10,49.8,1.23
,18:36:57,5,3590,3311.9,1.26,13.3,7,21,0.176,10,49.8,1.21
,18:36:58,5,3590,3312.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:36:59,5,3590,3313.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:37:00,5,3590,3314.9,1.22,13.3,7,21,0.177,10,49.8,1.18
,18:37:01,5,3590,3315.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:37:02,5,3590,3316.9,1.24,13.3,7,21,0.172,10,49.8,1.2
,18:37:03,5,3590,3317.9,1.25,13.3,7,21,0.168,10,49.8,1.2
,18:37:04,5,3590,3318.9,1.24,13.3,7,21,0.166,10,49.8,1.2
,18:37:05,5,3590,3319.9,1.23,13.3,7,21,0.171,10,49.8,1.18
,18:37:06,5,3590,3320.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:37:07,5,3590,3321.9,1.23,13.3,7,21,0.171,10,49.9,1.18
,18:37:08,5,3590,3322.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:37:09,5,3590,3323.9,1.22,13.3,7,21,0.176,10,49.8,1.17
,18:37:10,5,3590,3324.9,1.2,13.3,7,21,0.173,10,49.8,1.16
,18:37:11,5,3590,3325.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:37:12,5,3590,3326.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:37:13,5,3590,3327.9,1.25,13.3,7,21,0.181,10,49.8,1.21
,18:37:14,5,3590,3328.9,1.26,13.3,7,21,0.175,10,49.8,1.21
,18:37:15,5,3590,3329.9,1.25,13.3,7,21,0.169,10,49.8,1.21
,18:37:16,5,3590,3330.9,1.25,13.3,7,21,0.168,10,49.8,1.2
,18:37:17,5,3590,3331.9,1.24,13.3,7,20,0.166,10,49.8,1.2
,18:37:18,5,3590,3332.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:37:19,5,3590,3333.9,1.23,13.3,7,21,0.171,10,49.8,1.18
,18:37:20,5,3590,3334.9,1.22,13.3,7,21,0.177,10,49.8,1.18
,18:37:21,5,3590,3335.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:37:22,5,3590,3336.9,1.24,13.3,7,21,0.178,10,49.8,1.19
,18:37:23,5,3590,3337.9,1.24,13.3,7,21,0.186,10,49.8,1.2
,18:37:24,5,3590,3338.9,1.25,13.3,7,21,0.188,10,49.8,1.21
,18:37:25,5,3590,3339.9,1.25,13.3,7,21,0.181,10,49.8,1.21
,18:37:26,5,3590,3340.9,1.24,13.3,7,21,0.179,10,49.8,1.2
,18:37:27,5,3590,3341.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:37:28,5,3590,3342.9,1.22,13.3,7,21,0.176,10,49.8,1.17
,18:37:29,5,3590,3343.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:37:30,5,3590,3344.9,1.24,13.3,7,21,0.173,10,49.8,1.2
,18:37:31,5,3590,3345.9,1.25,13.3,7,21,0.168,10,49.8,1.21
,18:37:32,5,3590,3346.9,1.24,13.3,7,21,0.167,10,49.8,1.2
,18:37:33,5,3590,3347.9,1.22,13.3,7,21,0.164,10,49.8,1.18
,18:37:34,5,3590,3348.9,1.21,13.3,7,21,0.174,10,49.8,1.17
,18:37:35,5,3590,3349.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:37:36,5,3590,3350.9,1.23,13.3,7,21,0.184,10,49.8,1.18
,18:37:37,5,3590,3351.9,1.24,13.3,7,21,0.185,10,49.8,1.2
,18:37:38,5,3590,3352.9,1.24,13.3,7,21,0.179,10,49.8,1.2
,18:37:39,5,3590,3353.9,1.25,13.3,7,21,0.175,10,49.8,1.21
,18:37:40,5,3590,3354.9,1.26,13.3,7,21,0.175,10,49.8,1.21
,18:37:41,5,3590,3355.9,1.25,13.3,7,21,0.168,10,49.8,1.2
,18:37:42,5,3590,3356.9,1.24,13.3,7,21,0.166,10,49.8,1.2
,18:37:43,5,3590,3357.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:37:44,5,3590,3358.9,1.23,13.3,7,21,0.177,10,49.8,1.18
,18:37:45,5,3590,3359.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:37:46,5,3590,3360.9,1.23,13.3,7,21,0.184,10,49.8,1.18
,18:37:47,5,3590,3361.9,1.23,13.3,7,21,0.177,10,49.8,1.19
,18:37:48,5,3590,3362.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:37:49,5,3590,3363.9,1.24,13.3,7,21,0.173,10,49.8,1.2
,18:37:50,5,3590,3364.9,1.25,13.3,7,21,0.174,10,49.8,1.21
,18:37:51,5,3590,3365.9,1.26,13.3,7,21,0.175,10,49.9,1.22
,18:37:52,5,3590,3366.9,1.26,13.3,7,21,0.17,10,49.8,1.22
,18:37:53,5,3590,3367.9,1.26,13.3,7,21,0.17,10,49.8,1.22
,18:37:54,5,3590,3368.9,1.25,13.3,7,21,0.175,10,49.8,1.21
,18:37:55,5,3590,3369.9,1.23,13.3,7,21,0.171,10,49.9,1.19
,18:37:56,5,3590,3370.9,1.23,13.3,7,21,0.177,10,49.8,1.19
,18:37:57,5,3590,3371.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:37:58,5,3590,3372.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:37:59,5,3590,3373.9,1.22,13.3,7,21,0.183,10,49.8,1.18
,18:38:00,5,3590,3374.9,1.22,13.3,7,21,0.183,10,49.8,1.18
,18:38:01,5,3590,3375.9,1.23,13.3,7,21,0.177,10,49.8,1.19
,18:38:02,5,3590,3376.9,1.24,13.3,7,21,0.179,10,49.8,1.2
,18:38:03,5,3590,3377.9,1.26,13.3,7,21,0.182,10,49.8,1.22
,18:38:04,5,3590,3378.9,1.28,13.3,7,21,0.184,10,49.8,1.23
,18:38:05,5,3590,3379.9,1.26,13.3,7,21,0.176,10,49.8,1.22
,18:38:06,5,3590,3380.9,1.25,13.3,7,21,0.168,10,49.8,1.2
,18:38:07,5,3590,3381.9,1.24,13.3,7,21,0.167,10,49.8,1.2
,18:38:08,5,3590,3382.9,1.25,13.3,7,21,0.168,10,49.8,1.21
,18:38:09,5,3590,3383.9,1.25,13.3,7,21,0.169,10,49.8,1.21
,18:38:10,5,3590,3384.9,1.25,13.3,7,20,0.174,10,49.8,1.2
,18:38:11,5,3590,3385.9,1.25,13.3,7,21,0.18,10,49.8,1.2
,18:38:12,5,3590,3386.9,1.24,13.3,7,21,0.18,10,49.8,1.2
,18:38:13,5,3590,3387.9,1.26,13.3,7,21,0.181,10,49.8,1.21
,18:38:14,5,3590,3388.9,1.26,13.3,7,21,0.175,10,49.8,1.21
,18:38:15,5,3590,3389.9,1.25,13.3,7,21,0.173,10,49.8,1.2
,18:38:16,5,3590,3390.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:38:17,5,3590,3391.9,1.22,13.3,7,21,0.169,10,49.8,1.18
,18:38:18,5,3590,3392.9,1.24,13.3,7,21,0.172,10,49.8,1.19
,18:38:19,5,3590,3393.9,1.24,13.3,7,21,0.173,10,49.8,1.2
,18:38:20,5,3590,3394.9,1.24,13.3,7,21,0.167,10,49.8,1.2
,18:38:21,5,3590,3395.9,1.24,13.3,7,21,0.166,10,49.8,1.19
,18:38:22,5,3590,3396.9,1.23,13.3,7,21,0.165,10,49.8,1.19
,18:38:23,5,3590,3397.9,1.22,13.3,7,21,0.17,10,49.8,1.17
,18:38:24,5,3590,3398.9,1.21,13.3,7,21,0.175,10,49.8,1.17
,18:38:25,5,3590,3399.9,1.22,13.3,7,21,0.177,10,49.8,1.18
,18:38:26,5,3590,3400.9,1.23,13.3,7,21,0.184,10,49.8,1.18
,18:38:27,5,3590,3401.9,1.23,13.3,7,21,0.177,10,49.8,1.19
,18:38:28,5,3590,3402.9,1.22,13.3,7,21,0.169,10,49.8,1.17
,18:38:29,5,3590,3403.9,1.21,13.3,7,21,0.169,10,49.8,1.17
,18:38:30,5,3590,3404.9,1.21,13.3,7,21,0.168,10,49.8,1.16
,18:38:31,5,3590,3405.9,1.21,13.3,7,21,0.168,10,49.8,1.17
,18:38:32,5,3590,3406.9,1.21,13.3,7,21,0.169,10,49.8,1.17
,18:38:33,5,3590,3407.9,1.21,13.3,7,21,0.182,10,49.8,1.17
,18:38:34,5,3590,3408.9,1.22,13.3,7,21,0.183,10,49.8,1.18
,18:38:35,5,3590,3409.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:38:36,5,3590,3410.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:38:37,5,3590,3411.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:38:38,5,3590,3412.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:38:39,5,3590,3413.9,1.24,13.3,7,21,0.173,10,49.8,1.2
,18:38:40,5,3590,3414.9,1.25,13.3,7,21,0.168,10,49.8,1.2
,18:38:41,5,3590,3415.9,1.26,13.3,8,21,0.163,10,49.8,1.21
,18:38:42,5,3590,3416.9,1.27,13.3,8,21,0.165,10,49.8,1.22
,18:38:43,5,3590,3417.9,1.26,13.3,7,21,0.17,10,49.8,1.22
,18:38:44,5,3590,3418.9,1.25,13.3,7,21,0.174,10,49.8,1.2
,18:38:45,5,3590,3419.9,1.23,13.3,7,21,0.177,10,49.8,1.18
,18:38:46,5,3590,3420.9,1.21,13.3,7,21,0.175,10,49.8,1.17
,18:38:47,5,3590,3421.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:38:48,5,3590,3422.9,1.25,13.3,7,21,0.174,10,49.8,1.21
,18:38:49,5,3590,3423.9,1.26,13.3,7,21,0.182,10,49.8,1.22
,18:38:50,5,3590,3424.9,1.25,13.3,7,21,0.173,10,49.8,1.2
,18:38:51,5,3590,3425.9,1.24,13.3,7,21,0.172,10,49.8,1.19
,18:38:52,5,3590,3426.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:38:53,5,3590,3427.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:38:54,5,3590,3428.9,1.22,13.3,7,21,0.169,10,49.8,1.18
,18:38:55,5,3590,3429.9,1.23,13.3,7,21,0.177,10,49.8,1.19
,18:38:56,5,3590,3430.9,1.25,13.3,7,21,0.18,10,49.8,1.21
,18:38:57,5,3590,3431.9,1.26,13.3,7,21,0.189,10,49.8,1.22
,18:38:58,5,3590,3432.9,1.26,13.3,7,21,0.182,10,49.8,1.21
,18:38:59,5,3590,3433.9,1.25,13.3,7,21,0.174,10,49.8,1.21
,18:39:00,5,3590,3434.9,1.25,13.3,7,21,0.175,10,49.8,1.21
,18:39:01,5,3590,3435.9,1.26,13.3,7,21,0.169,10,49.8,1.21
,18:39:02,5,3590,3436.9,1.24,13.3,7,21,0.173,10,49.8,1.2
,18:39:03,5,3590,3437.9,1.21,13.3,7,21,0.169,10,49.8,1.17
,18:39:04,5,3590,3438.9,1.2,13.3,7,21,0.18,10,49.8,1.16
,18:39:05,5,3590,3439.9,1.22,13.3,7,21,0.183,10,49.8,1.18
,18:39:06,5,3590,3440.9,1.24,13.3,7,21,0.179,10,49.8,1.2
,18:39:07,5,3590,3441.9,1.25,13.3,7,21,0.18,10,49.9,1.2
,18:39:08,5,3590,3442.9,1.24,13.3,7,21,0.173,10,49.8,1.2
,18:39:09,5,3590,3443.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:39:10,5,3590,3444.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:39:11,5,3590,3445.9,1.22,13.3,7,21,0.169,10,49.8,1.17
,18:39:12,5,3590,3446.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:39:13,5,3590,3447.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:39:14,5,3590,3448.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:39:15,5,3590,3449.9,1.23,13.3,7,21,0.165,10,49.8,1.19
,18:39:16,5,3590,3450.9,1.23,13.3,7,21,0.171,10,49.8,1.18
,18:39:17,5,3590,3451.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:39:18,5,3590,3452.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:39:19,5,3590,3453.9,1.24,13.3,7,21,0.179,10,49.8,1.2
,18:39:20,5,3590,3454.9,1.24,13.3,7,21,0.173,10,49.8,1.2
,18:39:21,5,3590,3455.9,1.23,13.3,7,21,0.171,10,49.8,1.18
,18:39:22,5,3590,3456.9,1.21,13.3,7,21,0.169,10,49.8,1.17
,18:39:23,5,3590,3457.9,1.19,13.3,7,21,0.166,10,49.8,1.15
,18:39:24,5,3590,3458.9,1.21,13.3,7,21,0.174,10,49.8,1.16
,18:39:25,5,3590,3459.9,1.21,13.3,7,21,0.175,10,49.8,1.17
,18:39:26,5,3590,3460.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:39:27,5,3590,3461.9,1.23,13.3,7,21,0.171,10,49.8,1.18
,18:39:28,5,3590,3462.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:39:29,5,3590,3463.9,1.24,13.3,7,21,0.178,10,49.8,1.2
,18:39:30,5,3590,3464.9,1.24,13.3,7,21,0.179,10,49.8,1.2
,18:39:31,5,3590,3465.9,1.24,13.3,7,21,0.173,10,49.8,1.2
,18:39:32,5,3590,3466.9,1.25,13.3,7,21,0.169,10,49.8,1.21
,18:39:33,5,3590,3467.9,1.26,13.3,7,21,0.175,10,49.8,1.21
,18:39:34,5,3590,3468.9,1.26,13.3,7,21,0.182,10,49.8,1.21
,18:39:35,5,3590,3469.9,1.25,13.3,7,21,0.18,10,49.8,1.2
,18:39:36,5,3590,3470.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:39:37,5,3590,3471.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:39:38,5,3590,3472.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:39:39,5,3590,3473.9,1.23,13.3,7,21,0.172,10,49.8,1.19
,18:39:40,5,3590,3474.9,1.24,13.3,7,21,0.172,10,49.8,1.19
,18:39:41,5,3590,3475.9,1.24,13.3,7,21,0.178,10,49.8,1.19
,18:39:42,5,3590,3476.9,1.22,13.3,7,21,0.176,10,49.8,1.17
,18:39:43,5,3590,3477.9,1.21,13.3,7,21,0.169,10,49.8,1.17
,18:39:44,5,3590,3478.9,1.21,13.3,7,21,0.168,10,49.8,1.17
,18:39:45,5,3590,3479.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:39:46,5,3590,3480.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:39:47,5,3590,3481.9,1.24,13.3,7,21,0.18,10,49.8,1.2
,18:39:48,5,3590,3482.9,1.25,13.3,7,21,0.174,10,49.8,1.2
,18:39:49,5,3590,3483.9,1.24,13.3,7,21,0.172,10,49.8,1.2
,18:39:50,5,3590,3484.9,1.24,13.3,7,21,0.166,10,49.8,1.19
,18:39:51,5,3590,3485.9,1.23,13.3,7,21,0.165,10,49.8,1.18
