Data file,,DELRINNC010_PDMS_12DEG_001.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,01/12/2016,,,,,,,,,,
Lubricant,,PDMS,,,,,,,,,,
Specimens,,POM NC010 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 14:19:44 on 01/12/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,14:39:05,6,1795,1161.5,0.26,13.3,7,13.3,0.037,10,0.8,0.25
,14:39:06,6,1795,1162.5,0.26,13.3,7,13.3,0.037,10,0.8,0.25
,14:39:07,6,1795,1163.5,0.26,13.3,7,13.3,0.036,10,0.8,0.25
,14:39:08,6,1795,1164.5,0.26,13.3,7,13.3,0.036,10,0.8,0.25
,14:39:09,6,1795,1165.5,0.25,13.3,7,13.3,0.035,10,0.8,0.24
,14:39:10,6,1795,1166.5,0.25,13.3,7,13.3,0.035,10,0.8,0.24
,14:39:11,6,1795,1167.5,0.25,13.3,7,13.3,0.036,10,0.8,0.24
,14:39:12,6,1795,1168.5,0.25,13.3,7,13.3,0.036,10,0.8,0.24
,14:39:13,6,1795,1169.5,0.25,13.3,7,13.3,0.037,10,0.8,0.24
,14:39:14,6,1795,1170.5,0.25,13.3,7,13.2,0.038,10,0.8,0.24
,14:39:15,6,1795,1171.5,0.25,13.3,7,13.3,0.038,10,0.8,0.24
,14:39:16,6,1795,1172.5,0.25,13.3,7,13.2,0.038,10,0.8,0.24
,14:39:17,6,1795,1173.5,0.25,13.3,7,13.2,0.038,10,0.8,0.24
,14:39:18,6,1795,1174.5,0.25,13.3,7,13.2,0.038,10,0.8,0.24
,14:39:19,6,1795,1175.5,0.25,13.3,7,13.2,0.038,10,0.8,0.24
,14:39:20,6,1795,1176.5,0.25,13.3,7,13.2,0.038,10,0.8,0.24
,14:39:21,6,1795,1177.5,0.25,13.3,7,13.2,0.038,10,0.8,0.24
,14:39:22,6,1795,1178.5,0.25,13.3,7,13.2,0.036,10,0.8,0.24
,14:39:23,6,1795,1179.5,0.25,13.3,7,13.1,0.036,10,0.8,0.24
,14:39:24,6,1795,1180.5,0.25,13.3,7,13.1,0.036,10,0.9,0.24
,14:39:25,6,1795,1181.5,0.25,13.3,7,13.1,0.036,10,0.8,0.24
,14:39:26,6,1795,1182.5,0.25,13.3,7,13.1,0.036,10,0.8,0.24
,14:39:27,6,1795,1183.5,0.24,13.3,7,13.1,0.035,10,0.8,0.23
,14:39:28,6,1795,1184.5,0.24,13.3,7,13.1,0.035,10,0.8,0.23
,14:39:29,6,1795,1185.5,0.25,13.3,7,13.1,0.037,10,0.8,0.24
,14:39:30,6,1795,1186.5,0.25,13.3,7,13,0.036,10,0.8,0.24
,14:39:31,6,1795,1187.5,0.25,13.3,7,13,0.036,10,0.8,0.24
,14:39:32,6,1795,1188.5,0.25,13.3,7,13,0.038,10,0.8,0.24
,14:39:33,6,1795,1189.5,0.25,13.3,7,13,0.038,10,0.8,0.24
,14:39:34,6,1795,1190.5,0.25,13.3,7,13,0.037,10,0.8,0.24
,14:39:35,6,1795,1191.5,0.25,13.3,7,13,0.037,10,0.8,0.24
,14:39:36,6,1795,1192.5,0.25,13.3,7,13,0.037,10,0.8,0.24
,14:39:37,6,1795,1193.5,0.25,13.3,7,13,0.038,10,0.8,0.24
,14:39:38,6,1795,1194.5,0.25,13.3,7,13,0.038,10,0.9,0.24
,14:39:39,6,1795,1195.5,0.25,13.3,7,13,0.038,10,0.9,0.24
,14:39:40,6,1795,1196.5,0.25,13.3,7,12.9,0.036,10,0.8,0.24
,14:39:41,6,1795,1197.5,0.25,13.3,7,12.9,0.036,10,0.8,0.24
,14:39:42,6,1795,1198.5,0.25,13.3,7,12.9,0.036,10,0.8,0.24
,14:39:43,6,1795,1199.5,0.25,13.3,7,12.9,0.037,10,0.8,0.24
,14:39:44,6,1795,1200.5,0.26,13.3,7,12.9,0.037,10,0.8,0.25
,14:39:45,6,1795,1201.5,0.25,13.3,7,12.9,0.038,10,0.8,0.24
,14:39:46,6,1795,1202.5,0.25,13.3,7,12.9,0.038,10,0.9,0.24
,14:39:47,6,1795,1203.5,0.25,13.3,7,12.8,0.037,10,0.8,0.24
,14:39:48,6,1795,1204.5,0.26,13.3,7,12.8,0.037,10,0.8,0.25
,14:39:49,6,1795,1205.5,0.26,13.3,7,12.8,0.037,10,0.8,0.25
,14:39:50,6,1795,1206.5,0.26,13.3,7,12.8,0.038,10,0.8,0.25
,14:39:51,6,1795,1207.5,0.26,13.3,7,12.8,0.036,10,0.8,0.25
,14:39:52,6,1795,1208.5,0.26,13.3,7,12.8,0.036,10,0.8,0.25
,14:39:53,6,1795,1209.5,0.25,13.3,7,12.8,0.035,10,0.8,0.24
,14:39:54,6,1795,1210.5,0.25,13.3,7,12.8,0.035,10,0.8,0.24
,14:39:55,6,1795,1211.5,0.25,13.3,7,12.8,0.036,10,0.8,0.24
,14:39:56,6,1795,1212.5,0.25,13.3,7,12.8,0.038,10,0.8,0.24
,14:39:57,6,1795,1213.5,0.25,13.3,7,12.7,0.038,10,0.8,0.24
,14:39:58,6,1795,1214.5,0.25,13.3,7,12.7,0.038,10,0.8,0.24
,14:39:59,6,1795,1215.5,0.25,13.3,7,12.7,0.038,10,0.8,0.24
,14:40:00,6,1795,1216.5,0.25,13.3,7,12.7,0.038,10,0.8,0.24
,14:40:01,6,1795,1217.5,0.26,13.3,7,12.7,0.038,10,0.8,0.25
,14:40:02,6,1795,1218.5,0.26,13.3,7,12.7,0.037,10,0.8,0.24
,14:40:03,6,1795,1219.5,0.25,13.3,7,12.6,0.038,10,0.8,0.24
,14:40:04,6,1795,1220.5,0.25,13.3,7,12.6,0.037,10,0.8,0.24
,14:40:05,6,1795,1221.5,0.25,13.3,7,12.6,0.037,10,0.8,0.24
,14:40:06,6,1795,1222.5,0.25,13.3,7,12.6,0.038,10,0.8,0.24
,14:40:07,6,1795,1223.5,0.25,13.3,7,12.6,0.038,10,0.8,0.24
,14:40:08,6,1795,1224.5,0.25,13.3,7,12.6,0.036,10,0.8,0.24
,14:40:09,6,1795,1225.5,0.25,13.3,7,12.6,0.037,10,0.8,0.24
,14:40:10,6,1795,1226.5,0.25,13.3,7,12.5,0.036,10,0.8,0.24
,14:40:11,6,1795,1227.5,0.25,13.3,7,12.5,0.036,10,0.8,0.24
,14:40:12,6,1795,1228.5,0.25,13.3,7,12.5,0.036,10,0.8,0.24
,14:40:13,6,1795,1229.5,0.25,13.3,7,12.5,0.038,10,0.8,0.25
,14:40:14,6,1795,1230.5,0.26,13.3,7,12.5,0.037,10,0.8,0.25
,14:40:15,6,1795,1231.5,0.26,13.3,7,12.5,0.038,10,0.9,0.25
,14:40:16,6,1795,1232.5,0.26,13.3,7,12.5,0.036,10,0.9,0.25
,14:40:17,6,1795,1233.5,0.26,13.3,7,12.5,0.036,10,0.8,0.25
,14:40:18,6,1795,1234.5,0.26,13.3,7,12.4,0.037,10,0.8,0.25
,14:40:19,6,1795,1235.5,0.26,13.3,7,12.4,0.036,10,0.9,0.25
,14:40:20,6,1795,1236.5,0.25,13.3,7,12.4,0.035,10,0.9,0.24
,14:40:21,6,1795,1237.5,0.25,13.3,7,12.4,0.035,10,0.8,0.24
,14:40:22,6,1795,1238.5,0.25,13.3,7,12.4,0.034,10,0.8,0.24
,14:40:23,6,1795,1239.5,0.25,13.3,7,12.4,0.035,10,0.8,0.24
,14:40:24,6,1795,1240.5,0.25,13.3,7,12.3,0.036,10,0.8,0.24
,14:40:25,6,1795,1241.5,0.25,13.3,7,12.3,0.036,10,0.8,0.24
,14:40:26,6,1795,1242.5,0.25,13.3,7,12.3,0.037,10,0.8,0.24
,14:40:27,6,1795,1243.5,0.26,13.3,7,12.3,0.037,10,0.8,0.24
,14:40:28,6,1795,1244.5,0.25,13.3,7,12.3,0.036,10,0.8,0.24
,14:40:29,6,1795,1245.5,0.25,13.3,7,12.3,0.036,10,0.8,0.24
,14:40:30,6,1795,1246.5,0.25,13.3,7,12.2,0.038,10,0.8,0.24
,14:40:31,6,1795,1247.5,0.25,13.3,7,12.2,0.038,10,0.8,0.24
,14:40:32,6,1795,1248.5,0.25,13.3,7,12.3,0.038,10,0.8,0.24
,14:40:33,6,1795,1249.5,0.25,13.3,7,12.2,0.037,10,0.9,0.24
,14:40:34,6,1795,1250.5,0.25,13.3,7,12.2,0.038,10,0.8,0.24
,14:40:35,6,1795,1251.5,0.25,13.3,7,12.2,0.037,10,0.8,0.24
,14:40:36,6,1795,1252.5,0.25,13.3,7,12.2,0.037,10,0.8,0.24
,14:40:37,6,1795,1253.5,0.25,13.3,7,12.2,0.037,10,0.8,0.24
,14:40:38,6,1795,1254.5,0.25,13.3,7,12.2,0.038,10,0.8,0.24
,14:40:39,6,1795,1255.5,0.26,13.3,7,12.1,0.038,10,0.8,0.25
,14:40:40,6,1795,1256.5,0.26,13.3,7,12.1,0.038,10,0.8,0.25
,14:40:41,6,1795,1257.5,0.25,13.3,7,12.1,0.037,10,0.8,0.24
,14:40:42,6,1795,1258.5,0.26,13.3,7,12.1,0.037,10,0.8,0.25
,14:40:43,6,1795,1259.5,0.25,13.3,7,12.1,0.037,10,0.9,0.24
,14:40:44,6,1795,1260.5,0.26,13.3,7,12.1,0.037,10,0.8,0.25
,14:40:45,6,1795,1261.5,0.26,13.3,7,12,0.037,10,0.8,0.25
,14:40:46,6,1795,1262.5,0.26,13.3,7,12,0.037,10,0.8,0.25
,14:40:47,6,1795,1263.5,0.25,13.3,7,12,0.037,10,0.8,0.24
,14:40:48,6,1795,1264.5,0.25,13.3,7,12,0.038,10,0.8,0.24
,14:40:49,6,1795,1265.5,0.25,13.3,7,12,0.037,10,0.8,0.24
,14:40:50,6,1795,1266.5,0.25,13.3,7,12,0.037,10,0.8,0.24
,14:40:51,6,1795,1267.5,0.25,13.3,7,12,0.037,10,0.8,0.24
,14:40:52,6,1795,1268.5,0.25,13.3,7,12,0.036,10,0.9,0.24
,14:40:53,6,1795,1269.5,0.25,13.3,7,11.9,0.036,10,0.8,0.24
,14:40:54,6,1795,1270.5,0.25,13.3,7,11.9,0.037,10,0.9,0.24
,14:40:55,6,1795,1271.5,0.25,13.3,7,11.9,0.037,10,0.8,0.25
,14:40:56,6,1795,1272.5,0.26,13.3,7,11.9,0.036,10,0.9,0.25
,14:40:57,6,1795,1273.5,0.26,13.3,7,11.9,0.036,10,0.9,0.25
,14:40:58,6,1795,1274.5,0.26,13.3,7,11.9,0.036,10,0.9,0.25
,14:40:59,6,1795,1275.5,0.26,13.3,7,11.8,0.037,10,0.9,0.25
,14:41:00,6,1795,1276.5,0.26,13.3,7,11.8,0.037,10,0.9,0.25
,14:41:01,6,1795,1277.5,0.25,13.3,7,11.8,0.038,10,0.9,0.24
,14:41:02,6,1795,1278.5,0.25,13.3,6,11.8,0.039,10,0.9,0.24
,14:41:03,6,1795,1279.5,0.25,13.3,7,11.8,0.038,10,0.9,0.24
,14:41:04,6,1795,1280.5,0.25,13.3,7,11.8,0.038,10,0.9,0.24
,14:41:05,6,1795,1281.5,0.26,13.3,7,11.7,0.039,10,0.8,0.25
,14:41:06,6,1795,1282.5,0.26,13.3,7,11.7,0.039,10,0.9,0.25
,14:41:07,6,1795,1283.5,0.26,13.3,7,11.7,0.039,10,0.8,0.25
,14:41:08,6,1795,1284.5,0.25,13.3,7,11.7,0.038,10,0.9,0.24
,14:41:09,6,1795,1285.5,0.25,13.3,7,11.7,0.038,10,0.8,0.24
,14:41:10,6,1795,1286.5,0.25,13.3,7,11.7,0.038,10,0.8,0.24
,14:41:11,6,1795,1287.5,0.26,13.3,7,11.7,0.038,10,0.9,0.25
,14:41:12,6,1795,1288.5,0.26,13.3,7,11.6,0.038,10,0.9,0.24
,14:41:13,6,1795,1289.5,0.25,13.3,7,11.6,0.038,10,0.9,0.24
,14:41:14,6,1795,1290.5,0.25,13.3,7,11.6,0.036,10,0.8,0.24
,14:41:15,6,1795,1291.5,0.25,13.3,7,11.6,0.037,10,0.8,0.24
,14:41:16,6,1795,1292.5,0.25,13.3,7,11.6,0.037,10,0.8,0.24
,14:41:17,6,1795,1293.5,0.25,13.3,7,11.6,0.036,10,0.8,0.24
,14:41:18,6,1795,1294.5,0.25,13.3,7,11.5,0.038,10,0.8,0.24
,14:41:19,6,1795,1295.5,0.25,13.3,7,11.5,0.038,10,0.8,0.24
,14:41:20,6,1795,1296.5,0.25,13.3,7,11.5,0.038,10,0.8,0.24
,14:41:21,6,1795,1297.5,0.25,13.3,7,11.5,0.038,10,0.8,0.24
,14:41:22,6,1795,1298.5,0.25,13.3,7,11.5,0.038,10,0.8,0.24
,14:41:23,6,1795,1299.5,0.25,13.3,7,11.5,0.038,10,0.8,0.24
,14:41:24,6,1795,1300.5,0.26,13.3,7,11.4,0.037,10,0.8,0.25
,14:41:25,6,1795,1301.5,0.26,13.3,7,11.4,0.037,10,0.8,0.25
,14:41:26,6,1795,1302.5,0.26,13.3,7,11.4,0.037,10,0.9,0.25
,14:41:27,6,1795,1303.5,0.26,13.3,7,11.4,0.038,10,0.8,0.24
,14:41:28,6,1795,1304.5,0.25,13.3,7,11.4,0.038,10,0.8,0.24
,14:41:29,6,1795,1305.5,0.25,13.3,7,11.4,0.037,10,0.8,0.24
,14:41:30,6,1795,1306.5,0.25,13.3,7,11.4,0.037,10,0.8,0.24
,14:41:31,6,1795,1307.5,0.25,13.3,7,11.4,0.035,10,0.8,0.24
,14:41:32,6,1795,1308.5,0.26,13.3,7,11.3,0.036,10,0.8,0.25
,14:41:33,6,1795,1309.5,0.26,13.3,7,11.3,0.036,10,0.8,0.25
,14:41:34,6,1795,1310.5,0.26,13.3,7,11.3,0.036,10,0.8,0.25
,14:41:35,6,1795,1311.5,0.26,13.3,7,11.3,0.036,10,0.8,0.25
,14:41:36,6,1795,1312.5,0.26,13.3,7,11.3,0.036,10,0.8,0.25
,14:41:37,6,1795,1313.5,0.26,13.3,7,11.3,0.036,10,0.8,0.25
,14:41:38,6,1795,1314.5,0.26,13.3,7,11.2,0.036,10,0.8,0.25
,14:41:39,6,1795,1315.5,0.26,13.3,7,11.2,0.036,10,0.8,0.25
,14:41:40,6,1795,1316.5,0.26,13.3,7,11.2,0.036,10,0.8,0.25
,14:41:41,6,1795,1317.5,0.26,13.3,7,11.2,0.037,10,0.8,0.25
,14:41:42,6,1795,1318.5,0.25,13.3,7,11.1,0.037,10,0.8,0.25
,14:41:43,6,1795,1319.5,0.26,13.3,7,11.1,0.037,10,0.8,0.24
,14:41:44,6,1795,1320.5,0.25,13.3,7,11.1,0.038,10,0.8,0.24
,14:41:45,6,1795,1321.5,0.25,13.3,7,11.1,0.038,10,0.9,0.24
,14:41:46,6,1795,1322.5,0.25,13.3,6,11.1,0.039,10,0.8,0.24
,14:41:47,6,1795,1323.5,0.25,13.3,7,11.1,0.038,10,0.9,0.24
,14:41:48,6,1795,1324.5,0.25,13.3,6,11.1,0.039,10,0.8,0.24
,14:41:49,6,1795,1325.5,0.25,13.3,6,11.1,0.039,10,0.8,0.24
,14:41:50,6,1795,1326.5,0.25,13.3,6,11.1,0.039,10,0.8,0.24
,14:41:51,6,1795,1327.5,0.25,13.3,6,11,0.04,10,0.9,0.24
,14:41:52,6,1795,1328.5,0.25,13.3,7,11,0.038,10,0.9,0.24
,14:41:53,6,1795,1329.5,0.25,13.3,7,11,0.038,10,0.9,0.24
,14:41:54,6,1795,1330.5,0.25,13.3,7,11,0.038,10,0.8,0.24
,14:41:55,6,1795,1331.5,0.25,13.3,7,11,0.038,10,0.8,0.24
,14:41:56,6,1795,1332.5,0.25,13.3,7,10.9,0.038,10,0.8,0.24
,14:41:57,6,1795,1333.5,0.26,13.3,7,10.9,0.038,10,0.8,0.25
,14:41:58,6,1795,1334.5,0.25,13.3,7,10.9,0.037,10,0.8,0.24
,14:41:59,6,1795,1335.5,0.25,13.3,7,10.9,0.037,10,0.8,0.24
,14:42:00,6,1795,1336.5,0.25,13.3,7,10.9,0.037,10,0.8,0.24
,14:42:01,6,1795,1337.5,0.25,13.3,7,10.9,0.037,10,0.8,0.25
,14:42:02,6,1795,1338.5,0.26,13.3,7,10.8,0.038,10,0.8,0.25
,14:42:03,6,1795,1339.5,0.26,13.3,7,10.8,0.036,10,0.8,0.25
,14:42:04,6,1795,1340.5,0.26,13.3,7,10.8,0.037,10,0.8,0.25
,14:42:05,6,1795,1341.5,0.26,13.3,7,10.8,0.036,10,0.8,0.25
,14:42:06,6,1795,1342.5,0.26,13.3,7,10.8,0.037,10,0.8,0.25
,14:42:07,6,1795,1343.5,0.26,13.3,7,10.8,0.037,10,0.8,0.25
,14:42:08,6,1795,1344.5,0.26,13.3,7,10.8,0.037,10,0.8,0.25
,14:42:09,6,1795,1345.5,0.26,13.3,7,10.8,0.038,10,0.8,0.25
,14:42:10,6,1795,1346.5,0.26,13.3,7,10.7,0.039,10,0.8,0.25
,14:42:11,6,1795,1347.5,0.26,13.3,7,10.7,0.039,10,0.8,0.25
,14:42:12,6,1795,1348.5,0.26,13.3,7,10.7,0.039,10,0.8,0.25
,14:42:13,6,1795,1349.5,0.26,13.3,7,10.7,0.039,10,0.8,0.25
,14:42:14,6,1795,1350.5,0.26,13.3,7,10.7,0.039,10,0.8,0.25
,14:42:15,6,1795,1351.5,0.26,13.3,7,10.7,0.039,10,0.8,0.25
,14:42:16,6,1795,1352.5,0.26,13.3,7,10.6,0.039,10,0.8,0.25
,14:42:17,6,1795,1353.5,0.26,13.3,7,10.6,0.038,10,0.8,0.25
,14:42:18,6,1795,1354.5,0.25,13.3,7,10.6,0.037,10,0.8,0.24
,14:42:19,6,1795,1355.5,0.25,13.3,7,10.6,0.038,10,0.8,0.24
,14:42:20,6,1795,1356.5,0.25,13.3,7,10.6,0.038,10,0.8,0.24
,14:42:21,6,1795,1357.5,0.25,13.3,7,10.6,0.037,10,0.8,0.24
,14:42:22,6,1795,1358.5,0.26,13.3,7,10.5,0.037,10,0.8,0.25
,14:42:23,6,1795,1359.5,0.26,13.3,7,10.5,0.038,10,0.8,0.25
,14:42:24,6,1795,1360.5,0.25,13.3,7,10.5,0.038,10,0.8,0.24
,14:42:25,6,1795,1361.5,0.25,13.3,7,10.5,0.037,10,0.8,0.24
,14:42:26,6,1795,1362.5,0.25,13.3,7,10.5,0.037,10,0.8,0.24
,14:42:27,6,1795,1363.5,0.26,13.3,7,10.5,0.036,10,0.8,0.25
,14:42:28,6,1795,1364.5,0.25,13.3,7,10.5,0.035,10,0.8,0.24
,14:42:29,6,1795,1365.5,0.26,13.3,7,10.5,0.036,10,0.8,0.25
,14:42:30,6,1795,1366.5,0.26,13.3,7,10.4,0.037,10,0.8,0.24
,14:42:31,6,1795,1367.5,0.26,13.3,7,10.4,0.038,10,0.8,0.25
,14:42:32,6,1795,1368.5,0.26,13.3,7,10.4,0.038,10,0.8,0.25
,14:42:33,6,1795,1369.5,0.26,13.3,7,10.4,0.038,10,0.8,0.25
,14:42:34,6,1795,1370.5,0.25,13.3,7,10.4,0.038,10,0.8,0.24
,14:42:35,6,1795,1371.5,0.26,13.3,7,10.4,0.038,10,0.8,0.25
,14:42:36,6,1795,1372.5,0.26,13.3,7,10.3,0.038,10,0.8,0.25
,14:42:37,6,1795,1373.5,0.26,13.3,7,10.3,0.038,10,0.8,0.25
,14:42:38,6,1795,1374.5,0.26,13.3,7,10.3,0.039,10,0.8,0.25
,14:42:39,6,1795,1375.5,0.26,13.3,7,10.3,0.037,10,0.8,0.25
,14:42:40,6,1795,1376.5,0.26,13.3,7,10.3,0.038,10,0.8,0.25
,14:42:41,6,1795,1377.5,0.25,13.3,7,10.3,0.038,10,0.8,0.24
,14:42:42,6,1795,1378.5,0.25,13.3,7,10.3,0.038,10,0.8,0.24
,14:42:43,6,1795,1379.5,0.25,13.3,7,10.3,0.036,10,0.8,0.24
,14:42:44,6,1795,1380.5,0.25,13.3,7,10.2,0.036,10,0.8,0.24
,14:42:45,6,1795,1381.5,0.25,13.3,7,10.2,0.035,10,0.8,0.24
,14:42:46,6,1795,1382.5,0.25,13.3,7,10.2,0.034,10,0.8,0.24
,14:42:47,6,1795,1383.5,0.26,13.3,7,10.2,0.036,10,0.8,0.25
,14:42:48,6,1795,1384.5,0.26,13.3,7,10.2,0.037,10,0.8,0.25
,14:42:49,6,1795,1385.5,0.26,13.3,7,10.2,0.038,10,0.8,0.25
,14:42:50,6,1795,1386.5,0.26,13.3,7,10.2,0.037,10,0.9,0.25
,14:42:51,6,1795,1387.5,0.25,13.3,7,10.2,0.038,10,0.8,0.24
,14:42:52,6,1795,1388.5,0.25,13.3,7,10.2,0.038,10,0.9,0.24
,14:42:53,6,1795,1389.5,0.25,13.3,7,10.1,0.038,10,0.8,0.24
,14:42:54,6,1795,1390.5,0.25,13.3,7,10.1,0.038,10,0.8,0.24
,14:42:55,6,1795,1391.5,0.26,13.3,7,10.1,0.038,10,0.9,0.25
,14:42:56,6,1795,1392.5,0.26,13.3,7,10.1,0.039,10,0.9,0.25
,14:42:57,6,1795,1393.5,0.26,13.3,7,10.1,0.039,10,0.8,0.25
,14:42:58,6,1795,1394.5,0.26,13.3,7,10.1,0.038,10,0.8,0.25
,14:42:59,6,1795,1395.5,0.26,13.3,7,10.1,0.038,10,0.8,0.25
,14:43:00,6,1795,1396.5,0.26,13.3,7,10.1,0.038,10,0.8,0.25
,14:43:01,6,1795,1397.5,0.26,13.3,7,10.1,0.038,10,0.8,0.25
,14:43:02,6,1795,1398.5,0.26,13.3,7,10,0.038,10,0.8,0.25
,14:43:03,6,1795,1399.5,0.25,13.3,7,10,0.038,10,0.8,0.24
,14:43:04,6,1795,1400.5,0.26,13.3,7,10,0.037,10,0.8,0.25
,14:43:05,6,1795,1401.5,0.26,13.3,7,10,0.036,10,0.8,0.25
,14:43:06,6,1795,1402.5,0.25,13.3,7,10,0.034,10,0.8,0.24
,14:43:07,6,1795,1403.5,0.25,13.3,7,10,0.034,10,0.8,0.24
,14:43:08,6,1795,1404.5,0.25,13.3,7,10,0.035,10,0.8,0.24
,14:43:09,6,1795,1405.5,0.25,13.3,7,10,0.035,10,0.8,0.24
,14:43:10,6,1795,1406.5,0.25,13.3,7,10,0.036,10,0.9,0.24
,14:43:11,6,1795,1407.5,0.25,13.3,7,10,0.036,10,0.8,0.24
,14:43:12,6,1795,1408.5,0.25,13.3,7,10,0.038,10,0.9,0.24
,14:43:13,6,1795,1409.5,0.25,13.3,7,10,0.037,10,0.9,0.24
,14:43:14,6,1795,1410.5,0.26,13.3,7,9.9,0.039,10,0.8,0.25
,14:43:15,6,1795,1411.5,0.26,13.3,7,9.9,0.039,10,0.8,0.25
,14:43:16,6,1795,1412.5,0.26,13.3,7,9.9,0.039,10,0.8,0.25
,14:43:17,6,1795,1413.5,0.26,13.3,7,9.9,0.039,10,0.8,0.25
,14:43:18,6,1795,1414.5,0.26,13.3,7,9.9,0.038,10,0.8,0.25
,14:43:19,6,1795,1415.5,0.25,13.3,7,9.9,0.038,10,0.8,0.24
,14:43:20,6,1795,1416.5,0.25,13.3,7,9.9,0.035,10,0.9,0.24
,14:43:21,6,1795,1417.5,0.25,13.3,7,9.9,0.035,10,0.9,0.24
,14:43:22,6,1795,1418.5,0.26,13.3,7,9.9,0.037,10,0.8,0.25
,14:43:23,6,1795,1419.5,0.26,13.3,7,9.9,0.039,10,0.8,0.25
,14:43:24,6,1795,1420.5,0.26,13.3,7,9.9,0.039,10,0.8,0.25
,14:43:25,6,1795,1421.5,0.26,13.3,7,9.9,0.039,10,0.8,0.25
,14:43:26,6,1795,1422.5,0.26,13.3,7,9.9,0.037,10,0.8,0.25
,14:43:27,6,1795,1423.5,0.26,13.3,7,9.9,0.037,10,0.8,0.25
,14:43:28,6,1795,1424.5,0.25,13.3,7,9.9,0.038,10,0.8,0.24
,14:43:29,6,1795,1425.5,0.25,13.3,7,9.8,0.038,10,0.8,0.24
,14:43:30,6,1795,1426.5,0.25,13.3,7,9.8,0.038,10,0.8,0.24
,14:43:31,6,1795,1427.5,0.26,13.3,7,9.8,0.038,10,0.8,0.25
,14:43:32,6,1795,1428.5,0.26,13.3,7,9.8,0.038,10,0.8,0.25
,14:43:33,6,1795,1429.5,0.26,13.3,7,9.8,0.036,10,0.8,0.25
,14:43:34,6,1795,1430.5,0.26,13.3,7,9.8,0.036,10,0.8,0.25
,14:43:35,6,1795,1431.5,0.25,13.3,7,9.8,0.035,10,0.8,0.24
,14:43:36,6,1795,1432.5,0.25,13.3,7,9.8,0.035,10,0.8,0.24
,14:43:37,6,1795,1433.5,0.26,13.3,7,9.8,0.037,10,0.8,0.25
,14:43:38,6,1795,1434.5,0.26,13.3,7,9.8,0.039,10,0.9,0.25
,14:43:39,6,1795,1435.5,0.26,13.3,7,9.8,0.038,10,0.8,0.25
,14:43:40,6,1795,1436.5,0.26,13.3,7,9.8,0.038,10,0.9,0.25
,14:43:41,6,1795,1437.5,0.26,13.3,7,9.8,0.039,10,0.9,0.25
,14:43:42,6,1795,1438.5,0.26,13.3,7,9.8,0.039,10,0.9,0.25
,14:43:43,6,1795,1439.5,0.26,13.3,7,9.8,0.038,10,0.8,0.25
,14:43:44,6,1795,1440.5,0.25,13.3,7,9.8,0.038,10,0.8,0.24
,14:43:45,6,1795,1441.5,0.25,13.3,7,9.8,0.038,10,0.9,0.24
,14:43:46,6,1795,1442.5,0.26,13.3,7,9.8,0.039,10,0.8,0.25
,14:43:47,6,1795,1443.5,0.26,13.3,7,9.8,0.038,10,0.8,0.25
,14:43:48,6,1795,1444.5,0.25,13.3,7,9.8,0.037,10,0.8,0.24
,14:43:49,6,1795,1445.5,0.25,13.3,7,9.8,0.038,10,0.8,0.24
,14:43:50,6,1795,1446.5,0.26,13.3,7,9.8,0.038,10,0.8,0.25
,14:43:51,6,1795,1447.5,0.25,13.3,7,9.8,0.037,10,0.8,0.24
,14:43:52,6,1795,1448.5,0.26,13.3,7,9.8,0.034,10,0.8,0.25
,14:43:53,6,1795,1449.5,0.26,13.3,7,9.8,0.036,10,0.8,0.25
,14:43:54,6,1795,1450.5,0.26,13.3,7,9.8,0.036,10,0.8,0.25
,14:43:55,6,1795,1451.5,0.26,13.3,7,9.8,0.037,10,0.8,0.25
,14:43:56,6,1795,1452.5,0.26,13.3,7,9.8,0.038,10,0.9,0.25
,14:43:57,6,1795,1453.5,0.26,13.3,7,9.8,0.038,10,0.8,0.25
,14:43:58,6,1795,1454.5,0.26,13.3,7,9.8,0.039,10,0.8,0.25
,14:43:59,6,1795,1455.5,0.26,13.3,7,9.8,0.037,10,0.8,0.25
,14:44:00,6,1795,1456.5,0.26,13.3,7,9.8,0.038,10,0.8,0.25
,14:44:01,6,1795,1457.5,0.26,13.3,7,9.8,0.038,10,0.8,0.25
,14:44:02,6,1795,1458.5,0.26,13.3,7,9.8,0.037,10,0.8,0.25
,14:44:03,6,1795,1459.5,0.26,13.3,7,9.8,0.037,10,0.8,0.25
,14:44:04,6,1795,1460.5,0.25,13.3,7,9.8,0.037,10,0.8,0.24
,14:44:05,6,1795,1461.5,0.25,13.3,7,9.8,0.037,10,0.8,0.24
