Data file,,DELRIN500AF-UNHONED_ISO10_12DEG_006.TSV,,,,,,,,,,
,15:26:56,6,3590,809.3,0.83,13.3,7,11.4,0.125,10,0.6,0.8
,15:26:57,6,3590,810.3,0.83,13.3,6,11.5,0.13,10,0.6,0.8
,15:26:58,6,3590,811.3,0.83,13.3,7,11.5,0.125,10,0.6,0.8
,15:26:59,6,3590,812.3,0.84,13.3,7,11.5,0.126,10,0.6,0.81
,15:27:00,6,3590,813.3,0.85,13.3,7,11.5,0.122,10,0.5,0.81
,15:27:01,6,3590,814.3,0.84,13.3,7,11.6,0.122,10,0.6,0.81
,15:27:02,6,3590,815.3,0.84,13.3,7,11.6,0.127,10,0.6,0.81
,15:27:03,6,3590,816.3,0.84,13.3,7,11.6,0.122,10,0.6,0.81
,15:27:04,6,3590,817.3,0.84,13.3,7,11.6,0.122,10,0.6,0.81
,15:27:05,6,3590,818.3,0.84,13.3,7,11.6,0.117,10,0.6,0.81
,15:27:06,6,3590,819.3,0.84,13.3,7,11.6,0.116,10,0.6,0.8
,15:27:07,6,3590,820.3,0.84,13.3,7,11.6,0.116,10,0.6,0.8
,15:27:08,6,3590,821.3,0.84,13.3,7,11.7,0.116,10,0.6,0.8
,15:27:09,6,3590,822.3,0.83,13.3,7,11.7,0.125,10,0.6,0.8
,15:27:10,6,3590,823.3,0.83,13.3,7,11.7,0.125,10,0.6,0.8
,15:27:11,6,3590,824.3,0.83,13.3,7,11.7,0.125,10,0.6,0.8
,15:27:12,6,3590,825.3,0.83,13.3,7,11.7,0.12,10,0.6,0.8
,15:27:13,6,3590,826.3,0.83,13.3,7,11.8,0.12,10,0.6,0.8
,15:27:14,6,3590,827.3,0.83,13.3,7,11.8,0.125,10,0.5,0.8
,15:27:15,6,3590,828.3,0.83,13.3,7,11.8,0.125,10,0.5,0.8
,15:27:16,6,3590,829.3,0.83,13.3,7,11.8,0.12,10,0.5,0.8
,15:27:17,6,3590,830.3,0.83,13.3,7,11.9,0.12,10,0.5,0.8
,15:27:18,6,3590,831.3,0.83,13.3,7,11.9,0.125,10,0.6,0.8
,15:27:19,6,3590,832.3,0.83,13.3,7,11.9,0.125,10,0.6,0.8
,15:27:20,6,3590,833.3,0.83,13.3,7,11.9,0.125,10,0.6,0.8
,15:27:21,6,3590,834.3,0.84,13.3,7,12,0.126,10,0.5,0.81
,15:27:22,6,3590,835.3,0.85,13.3,7,12,0.127,10,0.6,0.82
,15:27:23,6,3590,836.3,0.85,13.3,7,12,0.128,10,0.6,0.82
,15:27:24,6,3590,837.3,0.85,13.3,7,12,0.123,10,0.5,0.82
,15:27:25,6,3590,838.3,0.85,13.3,7,12,0.122,10,0.5,0.81
,15:27:26,6,3590,839.3,0.84,13.3,7,12,0.121,10,0.5,0.81
,15:27:27,6,3590,840.3,0.83,13.3,6,12.1,0.13,10,0.5,0.8
,15:27:28,6,3590,841.3,0.84,13.3,6,12.1,0.13,10,0.5,0.8
,15:27:29,6,3590,842.3,0.84,13.3,7,12.1,0.127,10,0.5,0.81
,15:27:30,6,3590,843.3,0.85,13.3,7,12.1,0.128,10,0.5,0.82
,15:27:31,6,3590,844.3,0.86,13.3,7,12.1,0.124,10,0.6,0.82
,15:27:32,6,3590,845.3,0.86,13.3,7,12.2,0.12,10,0.5,0.83
,15:27:33,6,3590,846.3,0.86,13.3,7,12.2,0.12,10,0.6,0.83
,15:27:34,6,3590,847.3,0.85,13.3,7,12.2,0.119,10,0.5,0.82
,15:27:35,6,3590,848.3,0.85,13.3,7,12.2,0.118,10,0.6,0.81
,15:27:36,6,3590,849.3,0.84,13.3,7,12.3,0.116,10,0.5,0.8
,15:27:37,6,3590,850.3,0.83,13.3,7,12.3,0.115,10,0.6,0.8
,15:27:38,6,3590,851.3,0.83,13.3,7,12.3,0.115,10,0.6,0.8
,15:27:39,6,3590,852.3,0.83,13.3,7,12.3,0.115,10,0.5,0.8
,15:27:40,6,3590,853.3,0.83,13.3,7,12.3,0.115,10,0.5,0.79
,15:27:41,6,3590,854.3,0.82,13.3,7,12.4,0.115,10,0.6,0.79
,15:27:42,6,3590,855.3,0.82,13.3,7,12.4,0.118,10,0.5,0.78
,15:27:43,6,3590,856.3,0.81,13.3,7,12.4,0.117,10,0.5,0.78
,15:27:44,6,3590,857.3,0.81,13.3,7,12.4,0.121,10,0.5,0.77
,15:27:45,6,3590,858.3,0.81,13.3,7,12.4,0.117,10,0.5,0.78
,15:27:46,6,3590,859.3,0.81,13.3,7,12.4,0.121,10,0.6,0.78
,15:27:47,6,3590,860.3,0.81,13.3,7,12.5,0.122,10,0.6,0.78
,15:27:48,6,3590,861.3,0.81,13.3,7,12.5,0.122,10,0.5,0.78
,15:27:49,6,3590,862.3,0.82,13.3,7,12.5,0.118,10,0.5,0.79
,15:27:50,6,3590,863.3,0.82,13.3,7,12.6,0.119,10,0.6,0.79
,15:27:51,6,3590,864.3,0.82,13.3,7,12.6,0.119,10,0.6,0.79
,15:27:52,6,3590,865.3,0.82,13.3,7,12.6,0.119,10,0.5,0.79
,15:27:53,6,3590,866.3,0.83,13.3,7,12.6,0.119,10,0.6,0.79
,15:27:54,6,3590,867.3,0.82,13.3,7,12.6,0.115,10,0.6,0.79
,15:27:55,6,3590,868.3,0.82,13.3,7,12.7,0.118,10,0.5,0.78
,15:27:56,6,3590,869.3,0.81,13.3,7,12.7,0.117,10,0.5,0.78
,15:27:57,6,3590,870.3,0.81,13.3,7,12.7,0.121,10,0.6,0.77
,15:27:58,6,3590,871.3,0.81,13.3,7,12.7,0.122,10,0.5,0.78
,15:27:59,6,3590,872.3,0.82,13.3,7,12.8,0.123,10,0.6,0.79
,15:28:00,6,3590,873.3,0.82,13.3,6,12.8,0.128,10,0.5,0.79
,15:28:01,6,3590,874.3,0.83,13.3,7,12.8,0.124,10,0.5,0.79
,15:28:02,6,3590,875.3,0.82,13.3,7,12.8,0.124,10,0.5,0.79
,15:28:03,6,3590,876.3,0.82,13.3,6,12.8,0.128,10,0.6,0.79
,15:28:04,6,3590,877.3,0.82,13.3,6,12.8,0.128,10,0.5,0.79
,15:28:05,6,3590,878.3,0.83,13.3,7,12.8,0.125,10,0.5,0.8
,15:28:06,6,3590,879.3,0.84,13.3,7,12.9,0.126,10,0.5,0.81
,15:28:07,6,3590,880.3,0.84,13.3,7,12.9,0.122,10,0.5,0.81
,15:28:08,6,3590,881.3,0.84,13.3,7,12.9,0.121,10,0.5,0.81
,15:28:09,6,3590,882.3,0.84,13.3,7,13,0.121,10,0.6,0.8
,15:28:10,6,3590,883.3,0.83,13.3,7,13,0.125,10,0.5,0.8
,15:28:11,6,3590,884.3,0.83,13.3,7,13,0.125,10,0.5,0.8
,15:28:12,6,3590,885.3,0.84,13.3,7,13,0.121,10,0.5,0.8
,15:28:13,6,3590,886.3,0.84,13.3,7,13,0.126,10,0.5,0.81
,15:28:14,6,3590,887.3,0.83,13.3,7,13.1,0.12,10,0.5,0.8
,15:28:15,6,3590,888.3,0.83,13.3,7,13.1,0.125,10,0.5,0.8
,15:28:16,6,3590,889.3,0.84,13.3,7,13.1,0.121,10,0.5,0.8
,15:28:17,6,3590,890.3,0.84,13.3,7,13.1,0.125,10,0.5,0.8
,15:28:18,6,3590,891.3,0.84,13.3,7,13.1,0.125,10,0.5,0.8
,15:28:19,6,3590,892.3,0.84,13.3,7,13.2,0.125,10,0.5,0.8
,15:28:20,6,3590,893.3,0.84,13.3,7,13.2,0.122,10,0.5,0.81
,15:28:21,6,3590,894.3,0.85,13.3,7,13.2,0.127,10,0.5,0.82
,15:28:22,6,3590,895.3,0.85,13.3,7,13.2,0.123,10,0.5,0.82
,15:28:23,6,3590,896.3,0.85,13.3,7,13.2,0.123,10,0.5,0.82
,15:28:24,6,3590,897.3,0.85,13.3,7,13.2,0.123,10,0.5,0.82
,15:28:25,6,3590,898.3,0.85,13.3,7,13.3,0.128,10,0.5,0.82
,15:28:26,6,3590,899.3,0.86,13.3,7,13.3,0.124,10,0.5,0.82
,15:28:27,6,3590,900.3,0.85,13.3,7,13.3,0.123,10,0.5,0.82
,15:28:28,6,3590,901.3,0.85,13.3,7,13.3,0.123,10,0.5,0.82
,15:28:29,6,3590,902.3,0.85,13.3,7,13.3,0.122,10,0.5,0.81
,15:28:30,6,3590,903.3,0.84,13.3,7,13.4,0.126,10,0.5,0.81
,15:28:31,6,3590,904.3,0.84,13.3,7,13.4,0.126,10,0.5,0.81
,15:28:32,6,3590,905.3,0.84,13.3,7,13.4,0.118,10,0.5,0.81
,15:28:33,6,3590,906.3,0.85,13.3,7,13.4,0.118,10,0.5,0.81
,15:28:34,6,3590,907.3,0.84,13.3,7,13.4,0.117,10,0.5,0.81
,15:28:35,6,3590,908.3,0.83,13.3,7,13.4,0.116,10,0.5,0.8
,15:28:36,6,3590,909.3,0.83,13.3,7,13.5,0.116,10,0.5,0.8
,15:28:37,6,3590,910.3,0.84,13.3,7,13.5,0.117,10,0.5,0.81
,15:28:38,6,3590,911.3,0.84,13.3,7,13.5,0.117,10,0.5,0.81
,15:28:39,6,3590,912.3,0.83,13.3,7,13.5,0.116,10,0.5,0.8
,15:28:40,6,3590,913.3,0.83,13.3,7,13.5,0.119,10,0.5,0.79
,15:28:41,6,3590,914.3,0.82,13.3,7,13.5,0.122,10,0.5,0.78
,15:28:42,6,3590,915.3,0.81,13.3,7,13.5,0.122,10,0.5,0.78
,15:28:43,6,3590,916.3,0.81,13.3,6,13.6,0.127,10,0.5,0.78
,15:28:44,6,3590,917.3,0.82,13.3,6,13.6,0.128,10,0.5,0.79
,15:28:45,6,3590,918.3,0.83,13.3,7,13.6,0.124,10,0.5,0.79
,15:28:46,6,3590,919.3,0.83,13.3,7,13.6,0.125,10,0.5,0.8
,15:28:47,6,3590,920.3,0.84,13.3,6,13.6,0.13,10,0.5,0.8
,15:28:48,6,3590,921.3,0.84,13.3,7,13.6,0.126,10,0.5,0.81
,15:28:49,6,3590,922.3,0.84,13.3,7,13.7,0.122,10,0.5,0.81
,15:28:50,6,3590,923.3,0.84,13.3,7,13.7,0.127,10,0.5,0.81
,15:28:51,6,3590,924.3,0.84,13.3,6,13.7,0.131,10,0.5,0.81
,15:28:52,6,3590,925.3,0.84,13.3,7,13.7,0.126,10,0.5,0.81
,15:28:53,6,3590,926.3,0.85,13.3,7,13.7,0.127,10,0.5,0.82
,15:28:54,6,3590,927.3,0.85,13.3,7,13.7,0.128,10,0.5,0.82
,15:28:55,6,3590,928.3,0.85,13.3,7,13.8,0.123,10,0.5,0.82
,15:28:56,6,3590,929.3,0.85,13.3,7,13.8,0.123,10,0.5,0.82
,15:28:57,6,3590,930.3,0.85,13.3,7,13.8,0.127,10,0.5,0.82
,15:28:58,6,3590,931.3,0.85,13.3,7,13.8,0.128,10,0.5,0.82
,15:28:59,6,3590,932.3,0.85,13.3,7,13.8,0.128,10,0.5,0.82
,15:29:00,6,3590,933.3,0.85,13.3,7,13.8,0.123,10,0.5,0.82
,15:29:01,6,3590,934.3,0.85,13.3,7,13.8,0.123,10,0.5,0.82
,15:29:02,6,3590,935.3,0.85,13.3,7,13.8,0.123,10,0.5,0.82
,15:29:03,6,3590,936.3,0.85,13.3,7,13.9,0.119,10,0.5,0.82
,15:29:04,6,3590,937.3,0.85,13.3,7,13.9,0.114,10,0.5,0.82
,15:29:05,6,3590,938.3,0.85,13.3,7,13.9,0.118,10,0.5,0.82
,15:29:06,6,3590,939.3,0.84,13.3,7,13.9,0.121,10,0.5,0.81
,15:29:07,6,3590,940.3,0.83,13.3,7,13.9,0.125,10,0.5,0.8
,15:29:08,6,3590,941.3,0.83,13.3,7,13.9,0.125,10,0.5,0.8
,15:29:09,6,3590,942.3,0.84,13.3,7,13.9,0.126,10,0.5,0.81
,15:29:10,6,3590,943.3,0.85,13.3,7,13.9,0.127,10,0.5,0.82
,15:29:11,6,3590,944.3,0.85,13.3,7,14,0.127,10,0.5,0.82
,15:29:12,6,3590,945.3,0.85,13.3,7,14,0.122,10,0.5,0.81
,15:29:13,6,3590,946.3,0.85,13.3,7,14,0.122,10,0.5,0.81
,15:29:14,6,3590,947.3,0.84,13.3,7,14,0.117,10,0.5,0.81
,15:29:15,6,3590,948.3,0.83,13.3,7,14,0.12,10,0.5,0.8
,15:29:16,6,3590,949.3,0.83,13.3,7,14,0.124,10,0.5,0.8
,15:29:17,6,3590,950.3,0.83,13.3,7,14,0.125,10,0.5,0.8
,15:29:18,6,3590,951.3,0.84,13.3,7,14,0.125,10,0.4,0.8
,15:29:19,6,3590,952.3,0.84,13.3,7,14,0.121,10,0.5,0.81
,15:29:20,6,3590,953.3,0.85,13.3,7,14,0.122,10,0.5,0.81
,15:29:21,6,3590,954.3,0.85,13.3,7,14.1,0.122,10,0.5,0.81
,15:29:22,6,3590,955.3,0.84,13.3,7,14.1,0.127,10,0.5,0.81
,15:29:23,6,3590,956.3,0.84,13.3,7,14.1,0.126,10,0.5,0.81
,15:29:24,6,3590,957.3,0.84,13.3,7,14.1,0.121,10,0.5,0.81
,15:29:25,6,3590,958.3,0.84,13.3,7,14.1,0.113,10,0.5,0.81
,15:29:26,6,3590,959.3,0.84,13.3,7,14.1,0.113,10,0.5,0.81
,15:29:27,6,3590,960.3,0.84,13.3,7,14.1,0.121,10,0.5,0.81
,15:29:28,6,3590,961.3,0.83,13.3,7,14.1,0.125,10,0.5,0.8
,15:29:29,6,3590,962.3,0.83,13.3,6,14.1,0.129,10,0.5,0.8
,15:29:30,6,3590,963.3,0.83,13.3,6,14.1,0.129,10,0.5,0.8
,15:29:31,6,3590,964.3,0.84,13.3,7,14.1,0.125,10,0.4,0.8
,15:29:32,6,3590,965.3,0.85,13.3,7,14.2,0.127,10,0.5,0.81
,15:29:33,6,3590,966.3,0.85,13.3,7,14.2,0.128,10,0.4,0.82
,15:29:34,6,3590,967.3,0.85,13.3,6,14.2,0.133,10,0.4,0.82
,15:29:35,6,3590,968.3,0.86,13.3,7,14.2,0.128,10,0.5,0.82
,15:29:36,6,3590,969.3,0.86,13.3,7,14.2,0.129,10,0.5,0.83
,15:29:37,6,3590,970.3,0.86,13.3,7,14.2,0.124,10,0.5,0.83
,15:29:38,6,3590,971.3,0.86,13.3,7,14.2,0.12,10,0.4,0.83
,15:29:39,6,3590,972.3,0.86,13.3,7,14.2,0.115,10,0.5,0.83
,15:29:40,6,3590,973.3,0.85,13.3,7,14.2,0.119,10,0.5,0.82
,15:29:41,6,3590,974.3,0.84,13.3,7,14.2,0.127,10,0.5,0.81
,15:29:42,6,3590,975.3,0.84,13.3,6,14.2,0.131,10,0.4,0.81
,15:29:43,6,3590,976.3,0.84,13.3,7,14.2,0.126,10,0.4,0.81
,15:29:44,6,3590,977.3,0.84,13.3,7,14.2,0.122,10,0.5,0.81
,15:29:45,6,3590,978.3,0.85,13.3,7,14.2,0.127,10,0.5,0.81
,15:29:46,6,3590,979.3,0.85,13.3,7,14.2,0.127,10,0.5,0.82
,15:29:47,6,3590,980.3,0.85,13.3,7,14.2,0.128,10,0.5,0.82
,15:29:48,6,3590,981.3,0.85,13.3,7,14.2,0.123,10,0.5,0.82
,15:29:49,6,3590,982.3,0.86,13.3,7,14.2,0.119,10,0.5,0.82
,15:29:50,6,3590,983.3,0.85,13.3,7,14.3,0.115,10,0.5,0.82
,15:29:51,6,3590,984.3,0.85,13.3,7,14.3,0.122,10,0.5,0.81
,15:29:52,6,3590,985.3,0.84,13.3,7,14.3,0.126,10,0.4,0.81
,15:29:53,6,3590,986.3,0.84,13.3,7,14.3,0.125,10,0.5,0.8
,15:29:54,6,3590,987.3,0.84,13.3,7,14.3,0.121,10,0.5,0.81
,15:29:55,6,3590,988.3,0.84,13.3,7,14.3,0.121,10,0.5,0.81
,15:29:56,6,3590,989.3,0.84,13.3,7,14.3,0.126,10,0.5,0.8
,15:29:57,6,3590,990.3,0.83,13.3,7,14.3,0.125,10,0.4,0.8
,15:29:58,6,3590,991.3,0.84,13.3,7,14.3,0.116,10,0.5,0.8
,15:29:59,6,3590,992.3,0.83,13.3,7,14.3,0.12,10,0.5,0.8
,15:30:00,6,3590,993.3,0.83,13.3,7,14.3,0.125,10,0.5,0.8
,15:30:01,6,3590,994.3,0.83,13.3,7,14.3,0.124,10,0.4,0.8
,15:30:02,6,3590,995.3,0.84,13.3,7,14.3,0.125,10,0.5,0.8
,15:30:03,6,3590,996.3,0.84,13.3,7,14.3,0.127,10,0.4,0.81
,15:30:04,6,3590,997.3,0.85,13.3,7,14.3,0.123,10,0.5,0.82
,15:30:05,6,3590,998.3,0.86,13.3,7,14.3,0.124,10,0.5,0.82
,15:30:06,6,3590,999.3,0.85,13.3,7,14.3,0.119,10,0.4,0.82
,15:30:07,6,3590,1000.3,0.85,13.3,7,14.3,0.118,10,0.4,0.81
,15:30:08,6,3590,1001.3,0.84,13.3,7,14.3,0.121,10,0.5,0.8
,15:30:09,6,3590,1002.3,0.83,13.3,7,14.3,0.124,10,0.4,0.8
,15:30:10,6,3590,1003.3,0.83,13.3,7,14.3,0.124,10,0.5,0.8
,15:30:11,6,3590,1004.3,0.84,13.3,7,14.3,0.125,10,0.4,0.8
,15:30:12,6,3590,1005.3,0.85,13.3,7,14.3,0.127,10,0.4,0.81
,15:30:13,6,3590,1006.3,0.85,13.3,7,14.3,0.123,10,0.4,0.82
,15:30:14,6,3590,1007.3,0.85,13.3,7,14.3,0.123,10,0.5,0.82
,15:30:15,6,3590,1008.3,0.84,13.3,7,14.3,0.121,10,0.5,0.8
,15:30:16,6,3590,1009.3,0.83,13.3,7,14.3,0.124,10,0.5,0.8
,15:30:17,6,3590,1010.3,0.83,13.3,7,14.3,0.125,10,0.5,0.8
,15:30:18,6,3590,1011.3,0.84,13.3,7,14.3,0.126,10,0.5,0.81
,15:30:19,6,3590,1012.3,0.84,13.3,7,14.3,0.127,10,0.5,0.81
,15:30:20,6,3590,1013.3,0.84,13.3,7,14.3,0.118,10,0.5,0.81
,15:30:21,6,3590,1014.3,0.84,13.3,7,14.3,0.117,10,0.5,0.81
,15:30:22,6,3590,1015.3,0.83,13.3,7,14.3,0.12,10,0.5,0.8
,15:30:23,6,3590,1016.3,0.83,13.3,7,14.3,0.124,10,0.5,0.79
,15:30:24,6,3590,1017.3,0.83,13.3,7,14.3,0.125,10,0.5,0.8
,15:30:25,6,3590,1018.3,0.84,13.3,7,14.3,0.126,10,0.4,0.81
,15:30:26,6,3590,1019.3,0.85,13.3,7,14.3,0.127,10,0.5,0.81
,15:30:27,6,3590,1020.3,0.85,13.3,7,14.3,0.123,10,0.5,0.82
,15:30:28,6,3590,1021.3,0.84,13.3,7,14.3,0.118,10,0.5,0.81
,15:30:29,6,3590,1022.3,0.84,13.3,7,14.3,0.121,10,0.4,0.8
,15:30:30,6,3590,1023.3,0.83,13.3,7,14.3,0.124,10,0.5,0.8
,15:30:31,6,3590,1024.3,0.83,13.3,7,14.3,0.125,10,0.4,0.8
,15:30:32,6,3590,1025.3,0.84,13.3,7,14.3,0.125,10,0.5,0.8
,15:30:33,6,3590,1026.3,0.84,13.3,7,14.3,0.127,10,0.5,0.81
,15:30:34,6,3590,1027.3,0.85,13.3,7,14.3,0.123,10,0.5,0.82
,15:30:35,6,3590,1028.3,0.85,13.3,7,14.3,0.118,10,0.5,0.81
,15:30:36,6,3590,1029.3,0.84,13.3,7,14.3,0.117,10,0.4,0.81
,15:30:37,6,3590,1030.3,0.84,13.3,7,14.3,0.121,10,0.5,0.8
,15:30:38,6,3590,1031.3,0.83,13.3,7,14.3,0.12,10,0.5,0.8
,15:30:39,6,3590,1032.3,0.83,13.3,7,14.3,0.124,10,0.5,0.8
,15:30:40,6,3590,1033.3,0.83,13.3,7,14.3,0.124,10,0.5,0.8
,15:30:41,6,3590,1034.3,0.84,13.3,7,14.3,0.125,10,0.5,0.81
,15:30:42,6,3590,1035.3,0.85,13.3,7,14.3,0.122,10,0.5,0.81
,15:30:43,6,3590,1036.3,0.85,13.3,7,14.3,0.118,10,0.5,0.81
,15:30:44,6,3590,1037.3,0.84,13.3,7,14.3,0.121,10,0.5,0.81
,15:30:45,6,3590,1038.3,0.83,13.3,7,14.3,0.125,10,0.5,0.8
,15:30:46,6,3590,1039.3,0.83,13.3,7,14.3,0.124,10,0.5,0.8
,15:30:47,6,3590,1040.3,0.84,13.3,7,14.3,0.126,10,0.5,0.81
,15:30:48,6,3590,1041.3,0.85,13.3,7,14.3,0.123,10,0.5,0.82
,15:30:49,6,3590,1042.3,0.85,13.3,7,14.3,0.122,10,0.5,0.81
,15:30:50,6,3590,1043.3,0.84,13.3,7,14.2,0.121,10,0.5,0.81
,15:30:51,6,3590,1044.3,0.83,13.3,7,14.2,0.125,10,0.5,0.8
,15:30:52,6,3590,1045.3,0.83,13.3,6,14.2,0.13,10,0.5,0.8
,15:30:53,6,3590,1046.3,0.84,13.3,7,14.2,0.126,10,0.4,0.81
,15:30:54,6,3590,1047.3,0.85,13.3,7,14.2,0.122,10,0.5,0.82
,15:30:55,6,3590,1048.3,0.85,13.3,7,14.2,0.118,10,0.5,0.82
,15:30:56,6,3590,1049.3,0.84,13.3,7,14.2,0.122,10,0.5,0.81
,15:30:57,6,3590,1050.3,0.84,13.3,7,14.2,0.125,10,0.5,0.8
,15:30:58,6,3590,1051.3,0.83,13.3,7,14.2,0.125,10,0.5,0.8
,15:30:59,6,3590,1052.3,0.84,13.3,7,14.2,0.121,10,0.5,0.81
,15:31:00,6,3590,1053.3,0.84,13.3,7,14.2,0.118,10,0.4,0.81
,15:31:01,6,3590,1054.3,0.84,13.3,7,14.2,0.117,10,0.5,0.81
,15:31:02,6,3590,1055.3,0.84,13.3,7,14.2,0.121,10,0.5,0.8
,15:31:03,6,3590,1056.3,0.83,13.3,7,14.2,0.124,10,0.5,0.8
,15:31:04,6,3590,1057.3,0.83,13.3,7,14.2,0.125,10,0.5,0.8
,15:31:05,6,3590,1058.3,0.84,13.3,7,14.2,0.121,10,0.5,0.8
,15:31:06,6,3590,1059.3,0.84,13.3,7,14.2,0.121,10,0.5,0.81
,15:31:07,6,3590,1060.3,0.84,13.3,7,14.2,0.126,10,0.4,0.81
,15:31:08,6,3590,1061.3,0.84,13.3,6,14.2,0.131,10,0.5,0.81
,15:31:09,6,3590,1062.3,0.84,13.3,7,14.2,0.122,10,0.5,0.81
,15:31:10,6,3590,1063.3,0.85,13.3,7,14.2,0.122,10,0.5,0.81
,15:31:11,6,3590,1064.3,0.84,13.3,7,14.2,0.118,10,0.5,0.81
,15:31:12,6,3590,1065.3,0.83,13.3,7,14.1,0.12,10,0.4,0.8
,15:31:13,6,3590,1066.3,0.83,13.3,7,14.1,0.119,10,0.4,0.79
,15:31:14,6,3590,1067.3,0.82,13.3,7,14.1,0.124,10,0.4,0.79
,15:31:15,6,3590,1068.3,0.83,13.3,7,14.1,0.125,10,0.5,0.8
,15:31:16,6,3590,1069.3,0.84,13.3,7,14.1,0.125,10,0.4,0.81
,15:31:17,6,3590,1070.3,0.84,13.3,7,14.1,0.117,10,0.4,0.81
,15:31:18,6,3590,1071.3,0.84,13.3,7,14.1,0.116,10,0.5,0.8
,15:31:19,6,3590,1072.3,0.83,13.3,7,14.1,0.12,10,0.4,0.8
,15:31:20,6,3590,1073.3,0.82,13.3,7,14.1,0.124,10,0.5,0.79
,15:31:21,6,3590,1074.3,0.83,13.3,7,14.1,0.124,10,0.5,0.79
,15:31:22,6,3590,1075.3,0.83,13.3,7,14.1,0.125,10,0.5,0.8
,15:31:23,6,3590,1076.3,0.84,13.3,7,14.1,0.126,10,0.5,0.81
,15:31:24,6,3590,1077.3,0.85,13.3,7,14.1,0.122,10,0.5,0.81
,15:31:25,6,3590,1078.3,0.84,13.3,7,14.1,0.117,10,0.5,0.81
,15:31:26,6,3590,1079.3,0.83,13.3,7,14.1,0.116,10,0.5,0.8
,15:31:27,6,3590,1080.3,0.83,13.3,7,14.1,0.124,10,0.4,0.79
,15:31:28,6,3590,1081.3,0.82,13.3,6,14.1,0.128,10,0.5,0.79
,15:31:29,6,3590,1082.3,0.83,13.3,6,14,0.129,10,0.5,0.79
,15:31:30,6,3590,1083.3,0.83,13.3,7,14,0.125,10,0.5,0.8
,15:31:31,6,3590,1084.3,0.84,13.3,7,14,0.121,10,0.5,0.81
,15:31:32,6,3590,1085.3,0.84,13.3,7,14,0.121,10,0.5,0.8
,15:31:33,6,3590,1086.3,0.83,13.3,7,14,0.12,10,0.5,0.8
,15:31:34,6,3590,1087.3,0.83,13.3,7,14,0.12,10,0.4,0.8
,15:31:35,6,3590,1088.3,0.83,13.3,6,14,0.129,10,0.5,0.8
,15:31:36,6,3590,1089.3,0.83,13.3,7,14,0.125,10,0.4,0.8
,15:31:37,6,3590,1090.3,0.84,13.3,7,14,0.122,10,0.5,0.81
,15:31:38,6,3590,1091.3,0.85,13.3,7,14,0.118,10,0.4,0.82
,15:31:39,6,3590,1092.3,0.85,13.3,7,14,0.122,10,0.5,0.81
,15:31:40,6,3590,1093.3,0.84,13.3,7,14,0.121,10,0.4,0.8
,15:31:41,6,3590,1094.3,0.83,13.3,7,14,0.125,10,0.5,0.8
,15:31:42,6,3590,1095.3,0.83,13.3,7,14,0.125,10,0.5,0.8
,15:31:43,6,3590,1096.3,0.84,13.3,7,13.9,0.126,10,0.5,0.81
,15:31:44,6,3590,1097.3,0.85,13.3,7,13.9,0.123,10,0.5,0.82
,15:31:45,6,3590,1098.3,0.84,13.3,7,13.9,0.122,10,0.5,0.81
,15:31:46,6,3590,1099.3,0.84,13.3,7,13.9,0.121,10,0.5,0.8
,15:31:47,6,3590,1100.3,0.83,13.3,7,13.9,0.119,10,0.5,0.79
,15:31:48,6,3590,1101.3,0.82,13.3,7,13.9,0.124,10,0.5,0.79
,15:31:49,6,3590,1102.3,0.83,13.3,7,13.9,0.124,10,0.5,0.8
,15:31:50,6,3590,1103.3,0.84,13.3,7,13.9,0.121,10,0.5,0.81
,15:31:51,6,3590,1104.3,0.84,13.3,7,13.9,0.122,10,0.5,0.81
,15:31:52,6,3590,1105.3,0.84,13.3,7,13.9,0.121,10,0.5,0.81
,15:31:53,6,3590,1106.3,0.83,13.3,7,13.9,0.12,10,0.5,0.8
,15:31:54,6,3590,1107.3,0.83,13.3,7,13.9,0.115,10,0.5,0.79
,15:31:55,6,3590,1108.3,0.83,13.3,7,13.8,0.119,10,0.5,0.79
,15:31:56,6,3590,1109.3,0.83,13.3,7,13.8,0.119,10,0.4,0.79
,15:31:57,6,3590,1110.3,0.83,13.3,7,13.8,0.119,10,0.4,0.79
,15:31:58,6,3590,1111.3,0.83,13.3,7,13.8,0.124,10,0.5,0.79
,15:31:59,6,3590,1112.3,0.83,13.3,6,13.8,0.129,10,0.5,0.79
,15:32:00,6,3590,1113.3,0.83,13.3,6,13.8,0.13,10,0.4,0.8
,15:32:01,6,3590,1114.3,0.84,13.3,7,13.8,0.122,10,0.5,0.81
,15:32:02,6,3590,1115.3,0.85,13.3,7,13.8,0.118,10,0.5,0.81
,15:32:03,6,3590,1116.3,0.84,13.3,7,13.8,0.121,10,0.5,0.81
,15:32:04,6,3590,1117.3,0.83,13.3,7,13.8,0.125,10,0.5,0.8
,15:32:05,6,3590,1118.3,0.83,13.3,7,13.7,0.124,10,0.5,0.8
,15:32:06,6,3590,1119.3,0.83,13.3,7,13.7,0.125,10,0.5,0.8
,15:32:07,6,3590,1120.3,0.84,13.3,7,13.7,0.121,10,0.5,0.81
,15:32:08,6,3590,1121.3,0.84,13.3,7,13.7,0.121,10,0.5,0.81
,15:32:09,6,3590,1122.3,0.83,13.3,7,13.7,0.116,10,0.5,0.8
,15:32:10,6,3590,1123.3,0.83,13.3,7,13.7,0.119,10,0.5,0.79
