Data file,,DELRINNC010_ISO10_-8C_003.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,31/03/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Delrin NC010 on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 14:45:01 on 31/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,15:32:51,4,3600,2869.5,1,13.3,7,-6,0.144,10,0.5,0.93
,15:32:52,4,3600,2870.5,1,13.3,7,-6,0.149,10,0.5,0.93
,15:32:53,4,3600,2871.5,0.99,13.3,7,-6,0.143,10,0.5,0.93
,15:32:54,4,3600,2872.5,0.99,13.3,7,-6,0.143,10,0.5,0.93
,15:32:55,4,3600,2873.5,0.99,13.3,7,-6,0.143,10,0.5,0.92
,15:32:56,4,3600,2874.5,0.98,13.3,7,-6,0.148,10,0.5,0.92
,15:32:57,4,3600,2875.5,0.99,13.3,7,-5.9,0.143,10,0.5,0.93
,15:32:58,4,3600,2876.5,0.99,13.3,7,-5.9,0.143,10,0.5,0.93
,15:32:59,4,3600,2877.5,0.99,13.3,7,-5.9,0.143,10,0.5,0.93
,15:33:00,4,3600,2878.5,0.99,13.3,7,-5.9,0.148,10,0.5,0.92
,15:33:01,4,3600,2879.5,0.99,13.3,7,-5.9,0.143,10,0.5,0.92
,15:33:02,4,3600,2880.5,0.98,13.3,7,-5.9,0.137,10,0.5,0.92
,15:33:03,4,3600,2881.5,0.98,13.3,7,-5.9,0.137,10,0.5,0.92
,15:33:04,4,3600,2882.5,0.98,13.3,7,-5.9,0.132,10,0.5,0.92
,15:33:05,4,3600,2883.5,0.98,13.3,7,-5.9,0.136,10,0.5,0.92
,15:33:06,4,3600,2884.5,0.98,13.3,7,-5.9,0.142,10,0.5,0.92
,15:33:07,4,3600,2885.5,0.98,13.3,7,-5.9,0.142,10,0.5,0.92
,15:33:08,4,3600,2886.5,0.98,13.3,7,-5.9,0.147,10,0.5,0.92
,15:33:09,4,3600,2887.5,0.98,13.3,7,-5.9,0.147,10,0.5,0.92
,15:33:10,4,3600,2888.5,0.98,13.3,7,-5.9,0.147,10,0.5,0.91
,15:33:11,4,3600,2889.5,0.98,13.3,6,-5.9,0.153,10,0.5,0.92
,15:33:12,4,3600,2890.5,0.98,13.3,7,-5.9,0.147,10,0.5,0.92
,15:33:13,4,3600,2891.5,0.98,13.3,7,-5.9,0.148,10,0.5,0.92
,15:33:14,4,3600,2892.5,0.99,13.3,7,-5.8,0.148,10,0.5,0.92
,15:33:15,4,3600,2893.5,0.99,13.3,6,-5.8,0.154,10,0.5,0.92
,15:33:16,4,3600,2894.5,0.99,13.3,7,-5.8,0.148,10,0.5,0.92
,15:33:17,4,3600,2895.5,0.99,13.3,7,-5.8,0.148,10,0.5,0.92
,15:33:18,4,3600,2896.5,0.99,13.3,7,-5.8,0.143,10,0.5,0.93
,15:33:19,4,3600,2897.5,1,13.3,7,-5.8,0.144,10,0.5,0.93
,15:33:20,4,3600,2898.5,1,13.3,7,-5.8,0.149,10,0.5,0.93
,15:33:21,4,3600,2899.5,1,13.3,7,-5.8,0.149,10,0.5,0.93
,15:33:22,4,3600,2900.5,1,13.3,7,-5.8,0.144,10,0.5,0.93
,15:33:23,4,3600,2901.5,1,13.3,7,-5.8,0.145,10,0.5,0.94
,15:33:24,4,3600,2902.5,1,13.3,7,-5.8,0.144,10,0.5,0.93
,15:33:25,4,3600,2903.5,0.99,13.3,7,-5.8,0.143,10,0.5,0.93
,15:33:26,4,3600,2904.5,0.99,13.3,7,-5.8,0.143,10,0.5,0.93
,15:33:27,4,3600,2905.5,0.99,13.3,7,-5.8,0.133,10,0.5,0.93
,15:33:28,4,3600,2906.5,0.99,13.3,7,-5.8,0.133,10,0.5,0.93
,15:33:29,4,3600,2907.5,0.99,13.3,7,-5.8,0.138,10,0.5,0.93
,15:33:30,4,3600,2908.5,0.99,13.3,7,-5.8,0.143,10,0.5,0.93
,15:33:31,4,3600,2909.5,0.99,13.3,7,-5.8,0.149,10,0.5,0.93
,15:33:32,4,3600,2910.5,0.99,13.3,7,-5.8,0.143,10,0.5,0.93
,15:33:33,4,3600,2911.5,0.99,13.3,7,-5.8,0.143,10,0.5,0.93
,15:33:34,4,3600,2912.5,0.99,13.3,7,-5.7,0.149,10,0.5,0.93
,15:33:35,4,3600,2913.5,0.99,13.3,7,-5.7,0.149,10,0.5,0.93
,15:33:36,4,3600,2914.5,0.99,13.3,7,-5.7,0.149,10,0.5,0.93
,15:33:37,4,3600,2915.5,0.99,13.3,7,-5.7,0.149,10,0.5,0.93
,15:33:38,4,3600,2916.5,0.99,13.3,7,-5.7,0.143,10,0.5,0.93
,15:33:39,4,3600,2917.5,0.99,13.3,7,-5.7,0.143,10,0.5,0.93
,15:33:40,4,3600,2918.5,0.99,13.3,7,-5.7,0.143,10,0.5,0.93
,15:33:41,4,3600,2919.5,0.99,13.3,7,-5.7,0.143,10,0.5,0.93
,15:33:42,4,3600,2920.5,0.99,13.3,7,-5.7,0.143,10,0.5,0.93
,15:33:43,4,3600,2921.5,0.99,13.3,7,-5.7,0.143,10,0.5,0.93
,15:33:44,4,3600,2922.5,0.99,13.3,7,-5.7,0.143,10,0.5,0.93
,15:33:45,4,3600,2923.5,0.99,13.3,7,-5.7,0.143,10,0.5,0.93
,15:33:46,4,3600,2924.5,0.99,13.3,7,-5.7,0.143,10,0.5,0.93
,15:33:47,4,3600,2925.5,0.99,13.3,7,-5.7,0.138,10,0.5,0.93
,15:33:48,4,3600,2926.5,0.98,13.3,7,-5.7,0.137,10,0.5,0.92
,15:33:49,4,3600,2927.5,0.98,13.3,7,-5.7,0.142,10,0.5,0.92
,15:33:50,4,3600,2928.5,0.98,13.3,7,-5.7,0.142,10,0.5,0.92
,15:33:51,4,3600,2929.5,0.98,13.3,7,-5.7,0.142,10,0.5,0.92
,15:33:52,4,3600,2930.5,0.98,13.3,7,-5.7,0.141,10,0.5,0.91
,15:33:53,4,3600,2931.5,0.97,13.3,7,-5.7,0.141,10,0.5,0.91
,15:33:54,4,3600,2932.5,0.97,13.3,7,-5.7,0.141,10,0.5,0.91
,15:33:55,4,3600,2933.5,0.98,13.3,7,-5.7,0.141,10,0.5,0.91
,15:33:56,4,3600,2934.5,0.98,13.3,7,-5.7,0.142,10,0.5,0.92
,15:33:57,4,3600,2935.5,0.98,13.3,7,-5.7,0.141,10,0.5,0.91
,15:33:58,4,3600,2936.5,0.97,13.3,7,-5.7,0.141,10,0.5,0.91
,15:33:59,4,3600,2937.5,0.97,13.3,7,-5.7,0.14,10,0.5,0.91
,15:34:00,4,3600,2938.5,0.97,13.3,6,-5.7,0.152,10,0.5,0.91
,15:34:01,4,3600,2939.5,0.97,13.3,6,-5.7,0.152,10,0.5,0.91
,15:34:02,4,3600,2940.5,0.97,13.3,6,-5.6,0.152,10,0.5,0.91
,15:34:03,4,3600,2941.5,0.97,13.3,7,-5.6,0.146,10,0.5,0.91
,15:34:04,4,3600,2942.5,0.98,13.3,6,-5.6,0.152,10,0.5,0.91
,15:34:05,4,3600,2943.5,0.98,13.3,6,-5.6,0.152,10,0.5,0.91
,15:34:06,4,3600,2944.5,0.98,13.3,7,-5.6,0.147,10,0.5,0.92
,15:34:07,4,3600,2945.5,0.99,13.3,7,-5.6,0.148,10,0.5,0.92
,15:34:08,4,3600,2946.5,0.99,13.3,7,-5.6,0.149,10,0.5,0.93
,15:34:09,4,3600,2947.5,0.99,13.3,7,-5.6,0.148,10,0.5,0.92
,15:34:10,4,3600,2948.5,0.98,13.3,7,-5.6,0.148,10,0.5,0.92
,15:34:11,4,3600,2949.5,0.98,13.3,7,-5.6,0.148,10,0.5,0.92
,15:34:12,4,3600,2950.5,0.99,13.3,7,-5.6,0.148,10,0.5,0.92
,15:34:13,4,3600,2951.5,0.99,13.3,7,-5.6,0.149,10,0.5,0.93
,15:34:14,4,3600,2952.5,1,13.3,7,-5.6,0.144,10,0.5,0.93
,15:34:15,4,3600,2953.5,1,13.3,7,-5.6,0.144,10,0.5,0.93
,15:34:16,4,3600,2954.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.93
,15:34:17,4,3600,2955.5,0.99,13.3,7,-5.6,0.138,10,0.5,0.93
,15:34:18,4,3600,2956.5,0.98,13.3,7,-5.6,0.142,10,0.5,0.92
,15:34:19,4,3600,2957.5,0.98,13.3,7,-5.6,0.142,10,0.5,0.92
,15:34:20,4,3600,2958.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.92
,15:34:21,4,3600,2959.5,0.98,13.3,7,-5.6,0.142,10,0.5,0.92
,15:34:22,4,3600,2960.5,0.98,13.3,7,-5.6,0.148,10,0.5,0.92
,15:34:23,4,3600,2961.5,0.98,13.3,7,-5.6,0.142,10,0.5,0.92
,15:34:24,4,3600,2962.5,0.99,13.3,7,-5.6,0.148,10,0.5,0.92
,15:34:25,4,3600,2963.5,0.99,13.3,7,-5.6,0.149,10,0.5,0.93
,15:34:26,4,3600,2964.5,0.99,13.3,7,-5.6,0.148,10,0.5,0.92
,15:34:27,4,3600,2965.5,0.98,13.3,7,-5.6,0.148,10,0.5,0.92
,15:34:28,4,3600,2966.5,0.98,13.3,7,-5.6,0.147,10,0.5,0.92
,15:34:29,4,3600,2967.5,0.98,13.3,7,-5.6,0.148,10,0.5,0.92
,15:34:30,4,3600,2968.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.92
,15:34:31,4,3600,2969.5,0.99,13.3,7,-5.6,0.138,10,0.5,0.93
,15:34:32,4,3600,2970.5,0.99,13.3,7,-5.6,0.138,10,0.5,0.93
,15:34:33,4,3600,2971.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.92
,15:34:34,4,3600,2972.5,0.99,13.3,7,-5.6,0.148,10,0.5,0.92
,15:34:35,4,3600,2973.5,0.99,13.3,7,-5.6,0.148,10,0.5,0.92
,15:34:36,4,3600,2974.5,0.99,13.3,6,-5.6,0.154,10,0.5,0.93
,15:34:37,4,3600,2975.5,0.99,13.3,6,-5.6,0.154,10,0.5,0.93
,15:34:38,4,3600,2976.5,0.99,13.3,7,-5.6,0.148,10,0.5,0.92
,15:34:39,4,3600,2977.5,0.99,13.3,7,-5.6,0.149,10,0.5,0.93
,15:34:40,4,3600,2978.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.93
,15:34:41,4,3600,2979.5,1,13.3,7,-5.6,0.139,10,0.5,0.93
,15:34:42,4,3600,2980.5,0.99,13.3,7,-5.6,0.138,10,0.5,0.93
,15:34:43,4,3600,2981.5,0.99,13.3,7,-5.6,0.138,10,0.5,0.92
,15:34:44,4,3600,2982.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.92
,15:34:45,4,3600,2983.5,0.98,13.3,7,-5.6,0.148,10,0.5,0.92
,15:34:46,4,3600,2984.5,0.98,13.3,7,-5.6,0.148,10,0.5,0.92
,15:34:47,4,3600,2985.5,0.98,13.3,7,-5.6,0.148,10,0.5,0.92
,15:34:48,4,3600,2986.5,0.98,13.3,7,-5.6,0.142,10,0.5,0.92
,15:34:49,4,3600,2987.5,0.99,13.3,7,-5.6,0.149,10,0.5,0.93
,15:34:50,4,3600,2988.5,0.99,13.3,7,-5.6,0.149,10,0.5,0.93
,15:34:51,4,3600,2989.5,1,13.3,7,-5.6,0.149,10,0.5,0.93
,15:34:52,4,3600,2990.5,1,13.3,7,-5.6,0.144,10,0.5,0.93
,15:34:53,4,3600,2991.5,1,13.3,7,-5.6,0.149,10,0.5,0.93
,15:34:54,4,3600,2992.5,1,13.3,7,-5.6,0.149,10,0.5,0.93
,15:34:55,4,3600,2993.5,1,13.3,7,-5.6,0.144,10,0.5,0.93
,15:34:56,4,3600,2994.5,1,13.3,7,-5.6,0.144,10,0.5,0.93
,15:34:57,4,3600,2995.5,1,13.3,7,-5.6,0.149,10,0.5,0.93
,15:34:58,4,3600,2996.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.93
,15:34:59,4,3600,2997.5,0.99,13.3,7,-5.6,0.138,10,0.5,0.93
,15:35:00,4,3600,2998.5,0.99,13.3,7,-5.6,0.138,10,0.5,0.93
,15:35:01,4,3600,2999.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.93
,15:35:02,4,3600,3000.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.92
,15:35:03,4,3600,3001.5,0.98,13.3,7,-5.5,0.142,10,0.5,0.92
,15:35:04,4,3600,3002.5,0.98,13.3,7,-5.5,0.142,10,0.5,0.92
,15:35:05,4,3600,3003.5,0.98,13.3,7,-5.5,0.148,10,0.5,0.92
,15:35:06,4,3600,3004.5,0.98,13.3,7,-5.5,0.147,10,0.5,0.92
,15:35:07,4,3600,3005.5,0.98,13.3,7,-5.5,0.147,10,0.5,0.92
,15:35:08,4,3600,3006.5,0.98,13.3,7,-5.5,0.148,10,0.5,0.92
,15:35:09,4,3600,3007.5,0.99,13.3,7,-5.5,0.138,10,0.5,0.93
,15:35:10,4,3600,3008.5,1,13.3,7,-5.5,0.134,10,0.5,0.93
,15:35:11,4,3600,3009.5,1,13.3,7,-5.5,0.134,10,0.5,0.93
,15:35:12,4,3600,3010.5,1,13.3,7,-5.5,0.144,10,0.5,0.93
,15:35:13,4,3600,3011.5,1,13.3,7,-5.5,0.144,10,0.5,0.93
,15:35:14,4,3600,3012.5,0.99,13.3,7,-5.5,0.149,10,0.5,0.93
,15:35:15,4,3600,3013.5,0.99,13.3,7,-5.5,0.148,10,0.5,0.92
,15:35:16,4,3600,3014.5,0.98,13.3,7,-5.5,0.148,10,0.5,0.92
,15:35:17,4,3600,3015.5,0.98,13.3,7,-5.5,0.148,10,0.5,0.92
,15:35:18,4,3600,3016.5,0.99,13.3,7,-5.5,0.143,10,0.5,0.92
,15:35:19,4,3600,3017.5,0.98,13.3,7,-5.5,0.142,10,0.5,0.92
,15:35:20,4,3600,3018.5,0.98,13.3,7,-5.5,0.142,10,0.5,0.92
,15:35:21,4,3600,3019.5,0.98,13.3,7,-5.5,0.137,10,0.5,0.92
,15:35:22,4,3600,3020.5,0.98,13.3,7,-5.5,0.142,10,0.5,0.92
,15:35:23,4,3600,3021.5,0.99,13.3,7,-5.5,0.148,10,0.5,0.92
,15:35:24,4,3600,3022.5,0.99,13.3,7,-5.5,0.148,10,0.5,0.92
,15:35:25,4,3600,3023.5,0.98,13.3,6,-5.5,0.153,10,0.5,0.92
,15:35:26,4,3600,3024.5,0.98,13.3,6,-5.5,0.154,10,0.5,0.92
,15:35:27,4,3600,3025.5,0.99,13.3,7,-5.5,0.149,10,0.5,0.93
,15:35:28,4,3600,3026.5,1,13.3,7,-5.5,0.144,10,0.5,0.93
,15:35:29,4,3600,3027.5,0.99,13.3,7,-5.5,0.143,10,0.5,0.93
,15:35:30,4,3600,3028.5,0.99,13.3,7,-5.5,0.148,10,0.5,0.92
,15:35:31,4,3600,3029.5,0.99,13.3,7,-5.5,0.149,10,0.5,0.93
,15:35:32,4,3600,3030.5,1,13.3,7,-5.5,0.149,10,0.5,0.93
,15:35:33,4,3600,3031.5,1,13.3,7,-5.5,0.144,10,0.5,0.94
,15:35:34,4,3600,3032.5,1,13.3,7,-5.5,0.144,10,0.5,0.93
,15:35:35,4,3600,3033.5,0.99,13.3,7,-5.5,0.149,10,0.5,0.93
,15:35:36,4,3600,3034.5,0.99,13.3,7,-5.5,0.149,10,0.5,0.93
,15:35:37,4,3600,3035.5,1,13.3,7,-5.5,0.144,10,0.5,0.93
,15:35:38,4,3600,3036.5,1,13.3,7,-5.5,0.144,10,0.5,0.93
,15:35:39,4,3600,3037.5,1,13.3,7,-5.5,0.149,10,0.5,0.93
,15:35:40,4,3600,3038.5,0.99,13.3,7,-5.5,0.149,10,0.5,0.93
,15:35:41,4,3600,3039.5,1,13.3,7,-5.5,0.149,10,0.5,0.93
,15:35:42,4,3600,3040.5,1,13.3,7,-5.5,0.145,10,0.5,0.94
,15:35:43,4,3600,3041.5,1,13.3,7,-5.5,0.145,10,0.5,0.94
,15:35:44,4,3600,3042.5,1,13.3,7,-5.5,0.139,10,0.5,0.94
,15:35:45,4,3600,3043.5,1,13.3,7,-5.5,0.144,10,0.5,0.93
,15:35:46,4,3600,3044.5,0.99,13.3,7,-5.5,0.143,10,0.5,0.93
,15:35:47,4,3600,3045.5,0.99,13.3,7,-5.5,0.149,10,0.5,0.93
,15:35:48,4,3600,3046.5,1,13.3,7,-5.5,0.149,10,0.5,0.93
,15:35:49,4,3600,3047.5,1,13.3,7,-5.5,0.144,10,0.5,0.93
,15:35:50,4,3600,3048.5,1,13.3,7,-5.5,0.139,10,0.5,0.93
,15:35:51,4,3600,3049.5,1,13.3,7,-5.5,0.139,10,0.5,0.93
,15:35:52,4,3600,3050.5,0.99,13.3,7,-5.5,0.138,10,0.5,0.93
,15:35:53,4,3600,3051.5,0.99,13.3,7,-5.5,0.138,10,0.5,0.93
,15:35:54,4,3600,3052.5,0.99,13.3,7,-5.6,0.138,10,0.5,0.93
,15:35:55,4,3600,3053.5,0.99,13.3,7,-5.6,0.138,10,0.5,0.93
,15:35:56,4,3600,3054.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.93
,15:35:57,4,3600,3055.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.93
,15:35:58,4,3600,3056.5,0.99,13.3,7,-5.6,0.149,10,0.5,0.93
,15:35:59,4,3600,3057.5,0.99,13.3,7,-5.6,0.148,10,0.5,0.92
,15:36:00,4,3600,3058.5,0.99,13.3,7,-5.6,0.149,10,0.5,0.93
,15:36:01,4,3600,3059.5,0.98,13.3,7,-5.6,0.148,10,0.5,0.92
,15:36:02,4,3600,3060.5,0.98,13.3,7,-5.6,0.148,10,0.5,0.92
,15:36:03,4,3600,3061.5,0.98,13.3,7,-5.6,0.148,10,0.5,0.92
,15:36:04,4,3600,3062.5,0.99,13.3,6,-5.6,0.154,10,0.5,0.92
,15:36:05,4,3600,3063.5,0.99,13.3,6,-5.6,0.154,10,0.5,0.93
,15:36:06,4,3600,3064.5,1,13.3,7,-5.6,0.149,10,0.5,0.93
,15:36:07,4,3600,3065.5,1,13.3,7,-5.6,0.144,10,0.5,0.93
,15:36:08,4,3600,3066.5,1,13.3,7,-5.5,0.144,10,0.5,0.93
,15:36:09,4,3600,3067.5,1,13.3,7,-5.5,0.144,10,0.5,0.93
,15:36:10,4,3600,3068.5,0.99,13.3,7,-5.5,0.138,10,0.5,0.93
,15:36:11,4,3600,3069.5,0.99,13.3,7,-5.5,0.138,10,0.5,0.92
,15:36:12,4,3600,3070.5,0.98,13.3,7,-5.5,0.137,10,0.5,0.92
,15:36:13,4,3600,3071.5,0.98,13.3,7,-5.5,0.142,10,0.5,0.92
,15:36:14,4,3600,3072.5,0.98,13.3,7,-5.5,0.147,10,0.5,0.92
,15:36:15,4,3600,3073.5,0.98,13.3,7,-5.5,0.147,10,0.5,0.92
,15:36:16,4,3600,3074.5,0.98,13.3,7,-5.5,0.148,10,0.5,0.92
,15:36:17,4,3600,3075.5,0.99,13.3,7,-5.5,0.143,10,0.5,0.93
,15:36:18,4,3600,3076.5,0.99,13.3,7,-5.5,0.143,10,0.5,0.93
,15:36:19,4,3600,3077.5,0.99,13.3,7,-5.5,0.143,10,0.5,0.93
,15:36:20,4,3600,3078.5,0.99,13.3,7,-5.5,0.143,10,0.5,0.92
,15:36:21,4,3600,3079.5,0.99,13.3,7,-5.5,0.148,10,0.5,0.92
,15:36:22,4,3600,3080.5,0.98,13.3,7,-5.5,0.148,10,0.5,0.92
,15:36:23,4,3600,3081.5,0.98,13.3,7,-5.5,0.142,10,0.5,0.92
,15:36:24,4,3600,3082.5,0.99,13.3,7,-5.5,0.143,10,0.5,0.92
,15:36:25,4,3600,3083.5,0.99,13.3,7,-5.5,0.143,10,0.5,0.93
,15:36:26,4,3600,3084.5,0.99,13.3,7,-5.5,0.149,10,0.5,0.93
,15:36:27,4,3600,3085.5,0.99,13.3,7,-5.5,0.148,10,0.5,0.92
,15:36:28,4,3600,3086.5,0.99,13.3,7,-5.6,0.148,10,0.5,0.92
,15:36:29,4,3600,3087.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.92
,15:36:30,4,3600,3088.5,0.99,13.3,7,-5.6,0.149,10,0.5,0.93
,15:36:31,4,3600,3089.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.93
,15:36:32,4,3600,3090.5,0.99,13.3,7,-5.6,0.149,10,0.5,0.93
,15:36:33,4,3600,3091.5,0.99,13.3,7,-5.6,0.149,10,0.5,0.93
,15:36:34,4,3600,3092.5,0.99,13.3,7,-5.6,0.149,10,0.5,0.93
,15:36:35,4,3600,3093.5,0.99,13.3,7,-5.6,0.149,10,0.5,0.93
,15:36:36,4,3600,3094.5,1,13.3,7,-5.6,0.149,10,0.5,0.93
,15:36:37,4,3600,3095.5,1,13.3,7,-5.6,0.15,10,0.5,0.94
,15:36:38,4,3600,3096.5,1,13.3,7,-5.6,0.15,10,0.5,0.94
,15:36:39,4,3600,3097.5,1,13.3,7,-5.6,0.139,10,0.5,0.94
,15:36:40,4,3600,3098.5,1,13.3,7,-5.6,0.145,10,0.5,0.94
,15:36:41,4,3600,3099.5,1,13.3,7,-5.6,0.144,10,0.5,0.93
,15:36:42,4,3600,3100.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.93
,15:36:43,4,3600,3101.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.93
,15:36:44,4,3600,3102.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.92
,15:36:45,4,3600,3103.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.93
,15:36:46,4,3600,3104.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.92
,15:36:47,4,3600,3105.5,0.99,13.3,7,-5.6,0.138,10,0.5,0.92
,15:36:48,4,3600,3106.5,0.99,13.3,7,-5.6,0.138,10,0.5,0.92
,15:36:49,4,3600,3107.5,0.98,13.3,7,-5.6,0.137,10,0.5,0.92
,15:36:50,4,3600,3108.5,0.98,13.3,7,-5.6,0.142,10,0.5,0.92
,15:36:51,4,3600,3109.5,0.98,13.3,7,-5.6,0.142,10,0.5,0.92
,15:36:52,4,3600,3110.5,0.99,13.3,7,-5.6,0.148,10,0.5,0.92
,15:36:53,4,3600,3111.5,0.99,13.3,7,-5.6,0.148,10,0.5,0.92
,15:36:54,4,3600,3112.5,0.99,13.3,7,-5.6,0.148,10,0.5,0.92
,15:36:55,4,3600,3113.5,0.98,13.3,7,-5.6,0.147,10,0.5,0.92
,15:36:56,4,3600,3114.5,0.98,13.3,7,-5.6,0.147,10,0.5,0.91
,15:36:57,4,3600,3115.5,0.98,13.3,6,-5.6,0.152,10,0.5,0.91
,15:36:58,4,3600,3116.5,0.98,13.3,7,-5.6,0.147,10,0.5,0.92
,15:36:59,4,3600,3117.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.93
,15:37:00,4,3600,3118.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.93
,15:37:01,4,3600,3119.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.93
,15:37:02,4,3600,3120.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.92
,15:37:03,4,3600,3121.5,0.99,13.3,7,-5.6,0.148,10,0.5,0.92
,15:37:04,4,3600,3122.5,0.99,13.3,7,-5.6,0.149,10,0.5,0.93
,15:37:05,4,3600,3123.5,0.99,13.3,7,-5.6,0.149,10,0.5,0.93
,15:37:06,4,3600,3124.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.92
,15:37:07,4,3600,3125.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.93
,15:37:08,4,3600,3126.5,0.99,13.3,7,-5.6,0.149,10,0.5,0.93
,15:37:09,4,3600,3127.5,0.99,13.3,7,-5.6,0.149,10,0.5,0.93
,15:37:10,4,3600,3128.5,0.99,13.3,7,-5.6,0.149,10,0.5,0.93
,15:37:11,4,3600,3129.5,1,13.3,7,-5.6,0.149,10,0.5,0.93
,15:37:12,4,3600,3130.5,1,13.3,7,-5.6,0.15,10,0.5,0.93
,15:37:13,4,3600,3131.5,1,13.3,7,-5.6,0.144,10,0.5,0.93
,15:37:14,4,3600,3132.5,1,13.3,7,-5.6,0.144,10,0.5,0.93
,15:37:15,4,3600,3133.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.93
,15:37:16,4,3600,3134.5,0.99,13.3,7,-5.6,0.143,10,0.5,0.92
,15:37:17,4,3600,3135.5,0.98,13.3,7,-5.6,0.142,10,0.5,0.92
,15:37:18,4,3600,3136.5,0.98,13.3,7,-5.6,0.142,10,0.5,0.92
,15:37:19,4,3600,3137.5,0.99,13.3,7,-5.6,0.138,10,0.5,0.92
,15:37:20,4,3600,3138.5,0.99,13.3,7,-5.6,0.138,10,0.5,0.92
,15:37:21,4,3600,3139.5,0.98,13.3,7,-5.6,0.137,10,0.5,0.92
,15:37:22,4,3600,3140.5,0.98,13.3,7,-5.6,0.137,10,0.5,0.92
,15:37:23,4,3600,3141.5,0.98,13.3,7,-5.6,0.137,10,0.5,0.92
,15:37:24,4,3600,3142.5,0.98,13.3,7,-5.6,0.137,10,0.5,0.92
,15:37:25,4,3600,3143.5,0.98,13.3,7,-5.6,0.142,10,0.5,0.92
,15:37:26,4,3600,3144.5,0.98,13.3,7,-5.6,0.142,10,0.5,0.92
,15:37:27,4,3600,3145.5,0.98,13.3,7,-5.6,0.142,10,0.5,0.92
,15:37:28,4,3600,3146.5,0.98,13.3,7,-5.6,0.147,10,0.5,0.92
,15:37:29,4,3600,3147.5,0.98,13.3,6,-5.6,0.153,10,0.5,0.92
,15:37:30,4,3600,3148.5,0.98,13.3,7,-5.6,0.147,10,0.5,0.92
,15:37:31,4,3600,3149.5,0.98,13.3,7,-5.6,0.148,10,0.5,0.92
,15:37:32,4,3600,3150.5,0.99,13.3,7,-5.6,0.148,10,0.5,0.92
,15:37:33,4,3600,3151.5,0.98,13.3,6,-5.6,0.153,10,0.5,0.92
,15:37:34,4,3600,3152.5,0.98,13.3,6,-5.6,0.154,10,0.5,0.92
,15:37:35,4,3600,3153.5,0.98,13.3,7,-5.7,0.148,10,0.5,0.92
,15:37:36,4,3600,3154.5,0.99,13.3,7,-5.7,0.143,10,0.5,0.93
,15:37:37,4,3600,3155.5,0.99,13.3,7,-5.7,0.143,10,0.5,0.93
,15:37:38,4,3600,3156.5,0.99,13.3,7,-5.7,0.143,10,0.5,0.92
,15:37:39,4,3600,3157.5,0.98,13.3,7,-5.7,0.142,10,0.5,0.92
,15:37:40,4,3600,3158.5,0.99,13.3,7,-5.7,0.148,10,0.5,0.92
,15:37:41,4,3600,3159.5,0.99,13.3,7,-5.7,0.149,10,0.5,0.93
,15:37:42,4,3600,3160.5,0.99,13.3,7,-5.7,0.143,10,0.5,0.93
,15:37:43,4,3600,3161.5,0.99,13.3,7,-5.7,0.143,10,0.5,0.93
,15:37:44,4,3600,3162.5,0.99,13.3,7,-5.7,0.138,10,0.5,0.92
,15:37:45,4,3600,3163.5,0.98,13.3,7,-5.7,0.137,10,0.5,0.92
,15:37:46,4,3600,3164.5,0.98,13.3,7,-5.7,0.132,10,0.5,0.92
