Data file,,DELRIN500AF_ISO10_-8C_002.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,04/04/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Delrin500AF on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 15:44:08 on 04/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:29:49,4,3600,2734.5,1.13,13.3,7,-5.1,0.17,10,0.1,1.06
,16:29:50,4,3600,2735.5,1.13,13.3,7,-5.1,0.164,10,0.1,1.06
,16:29:51,4,3600,2736.5,1.13,13.3,7,-5.1,0.164,10,0.1,1.06
,16:29:52,4,3600,2737.5,1.13,13.3,7,-5.1,0.158,10,0.1,1.06
,16:29:53,4,3600,2738.5,1.13,13.3,7,-5.1,0.158,10,0.1,1.06
,16:29:54,4,3600,2739.5,1.13,13.3,7,-5.1,0.157,10,0.1,1.06
,16:29:55,4,3600,2740.5,1.13,13.3,7,-5.1,0.163,10,0.1,1.06
,16:29:56,4,3600,2741.5,1.12,13.3,7,-5.1,0.169,10,0.1,1.05
,16:29:57,4,3600,2742.5,1.13,13.3,7,-5.1,0.169,10,0.1,1.06
,16:29:58,4,3600,2743.5,1.13,13.3,7,-5.1,0.169,10,0.1,1.06
,16:29:59,4,3600,2744.5,1.13,13.3,7,-5.1,0.17,10,0.1,1.06
,16:30:00,4,3600,2745.5,1.13,13.3,7,-5.1,0.163,10,0.1,1.06
,16:30:01,4,3600,2746.5,1.13,13.3,7,-5.1,0.163,10,0.1,1.06
,16:30:02,4,3600,2747.5,1.12,13.3,7,-5.1,0.162,10,0.1,1.05
,16:30:03,4,3600,2748.5,1.12,13.3,7,-5.1,0.169,10,0.1,1.05
,16:30:04,4,3600,2749.5,1.12,13.3,7,-5.1,0.168,10,0.1,1.05
,16:30:05,4,3600,2750.5,1.12,13.3,7,-5.1,0.162,10,0.1,1.05
,16:30:06,4,3600,2751.5,1.12,13.3,7,-5.1,0.157,10,0.1,1.05
,16:30:07,4,3600,2752.5,1.12,13.3,7,-5.1,0.157,10,0.1,1.05
,16:30:08,4,3600,2753.5,1.12,13.3,7,-5.1,0.157,10,0.1,1.05
,16:30:09,4,3600,2754.5,1.12,13.3,7,-5.1,0.162,10,0.1,1.05
,16:30:10,4,3600,2755.5,1.12,13.3,7,-5.1,0.168,10,0.1,1.05
,16:30:11,4,3600,2756.5,1.12,13.3,7,-5.1,0.167,10,0.1,1.05
,16:30:12,4,3600,2757.5,1.11,13.3,7,-5.1,0.167,10,0.1,1.04
,16:30:13,4,3600,2758.5,1.12,13.3,7,-5.1,0.167,10,0.1,1.05
,16:30:14,4,3600,2759.5,1.12,13.3,7,-5.1,0.168,10,0.1,1.05
,16:30:15,4,3600,2760.5,1.12,13.3,7,-5.1,0.168,10,0.1,1.05
,16:30:16,4,3600,2761.5,1.12,13.3,7,-5.1,0.162,10,0.1,1.05
,16:30:17,4,3600,2762.5,1.12,13.3,7,-5.1,0.156,10,0.1,1.05
,16:30:18,4,3600,2763.5,1.11,13.3,7,-5.1,0.161,10,0.1,1.04
,16:30:19,4,3600,2764.5,1.11,13.3,7,-5.1,0.167,10,0.1,1.04
,16:30:20,4,3600,2765.5,1.11,13.3,7,-5.1,0.167,10,0.1,1.04
,16:30:21,4,3600,2766.5,1.12,13.3,7,-5.1,0.167,10,0.1,1.05
,16:30:22,4,3600,2767.5,1.12,13.3,7,-5.1,0.162,10,0.1,1.05
,16:30:23,4,3600,2768.5,1.12,13.3,7,-5.1,0.156,10,0.1,1.05
,16:30:24,4,3600,2769.5,1.12,13.3,7,-5.1,0.156,10,0.1,1.05
,16:30:25,4,3600,2770.5,1.12,13.3,7,-5.1,0.161,10,0.1,1.05
,16:30:26,4,3600,2771.5,1.11,13.3,6,-5.1,0.174,10,0.1,1.04
,16:30:27,4,3600,2772.5,1.12,13.3,7,-5.1,0.168,10,0.1,1.05
,16:30:28,4,3600,2773.5,1.12,13.3,7,-5.1,0.162,10,0.1,1.05
,16:30:29,4,3600,2774.5,1.13,13.3,7,-5.1,0.163,10,0.1,1.06
,16:30:30,4,3600,2775.5,1.12,13.3,7,-5.1,0.162,10,0.1,1.05
,16:30:31,4,3600,2776.5,1.11,13.3,7,-5.1,0.167,10,0.1,1.04
,16:30:32,4,3600,2777.5,1.11,13.3,6,-5.1,0.173,10,0.1,1.04
,16:30:33,4,3600,2778.5,1.11,13.3,7,-5.1,0.167,10,0.1,1.04
,16:30:34,4,3600,2779.5,1.12,13.3,7,-5.1,0.168,10,0.1,1.05
,16:30:35,4,3600,2780.5,1.12,13.3,7,-5.1,0.162,10,0.1,1.05
,16:30:36,4,3600,2781.5,1.13,13.3,7,-5.1,0.169,10,0.1,1.06
,16:30:37,4,3600,2782.5,1.13,13.3,7,-5.1,0.169,10,0.1,1.06
,16:30:38,4,3600,2783.5,1.12,13.3,7,-5.1,0.162,10,0.1,1.05
,16:30:39,4,3600,2784.5,1.12,13.3,7,-5.1,0.162,10,0.1,1.06
,16:30:40,4,3600,2785.5,1.13,13.3,7,-5.1,0.157,10,0.1,1.06
,16:30:41,4,3600,2786.5,1.13,13.3,7,-5.1,0.158,10,0.1,1.06
,16:30:42,4,3600,2787.5,1.13,13.3,7,-5.1,0.164,10,0.1,1.06
,16:30:43,4,3600,2788.5,1.12,13.3,7,-5.1,0.162,10,0.1,1.05
,16:30:44,4,3600,2789.5,1.11,13.3,7,-5.1,0.167,10,0.1,1.04
,16:30:45,4,3600,2790.5,1.12,13.3,7,-5.1,0.161,10,0.1,1.05
,16:30:46,4,3600,2791.5,1.12,13.3,7,-5.1,0.162,10,0.1,1.05
,16:30:47,4,3600,2792.5,1.13,13.3,7,-5.1,0.163,10,0.1,1.06
,16:30:48,4,3600,2793.5,1.12,13.3,7,-5.1,0.169,10,0.1,1.05
,16:30:49,4,3600,2794.5,1.12,13.3,7,-5.1,0.169,10,0.1,1.05
,16:30:50,4,3600,2795.5,1.12,13.3,7,-5.1,0.162,10,0.1,1.05
,16:30:51,4,3600,2796.5,1.12,13.3,7,-5.1,0.162,10,0.1,1.05
,16:30:52,4,3600,2797.5,1.12,13.3,7,-5.1,0.168,10,0.1,1.05
,16:30:53,4,3600,2798.5,1.12,13.3,6,-5.1,0.174,10,0.1,1.05
,16:30:54,4,3600,2799.5,1.12,13.3,7,-5.1,0.168,10,0.1,1.05
,16:30:55,4,3600,2800.5,1.12,13.3,7,-5.1,0.162,10,0.1,1.05
,16:30:56,4,3600,2801.5,1.13,13.3,7,-5.1,0.157,10,0.1,1.06
,16:30:57,4,3600,2802.5,1.13,13.3,7,-5.1,0.163,10,0.1,1.05
,16:30:58,4,3600,2803.5,1.12,13.3,7,-5.1,0.168,10,0.1,1.05
,16:30:59,4,3600,2804.5,1.12,13.3,7,-5.1,0.168,10,0.1,1.05
,16:31:00,4,3600,2805.5,1.12,13.3,7,-5.1,0.161,10,0.1,1.05
,16:31:01,4,3600,2806.5,1.12,13.3,7,-5.1,0.161,10,0.1,1.05
,16:31:02,4,3600,2807.5,1.12,13.3,7,-5.1,0.162,10,0.1,1.05
,16:31:03,4,3600,2808.5,1.12,13.3,7,-5.1,0.168,10,0.1,1.05
,16:31:04,4,3600,2809.5,1.12,13.3,7,-5.1,0.168,10,0.1,1.05
,16:31:05,4,3600,2810.5,1.12,13.3,7,-5.1,0.168,10,0.1,1.05
,16:31:06,4,3600,2811.5,1.12,13.3,7,-5.1,0.156,10,0.1,1.05
,16:31:07,4,3600,2812.5,1.12,13.3,7,-5.1,0.156,10,0.1,1.05
,16:31:08,4,3600,2813.5,1.12,13.3,7,-5.1,0.157,10,0.1,1.05
,16:31:09,4,3600,2814.5,1.12,13.3,7,-5.1,0.169,10,0.1,1.05
,16:31:10,4,3600,2815.5,1.12,13.3,7,-5.1,0.168,10,0.1,1.05
,16:31:11,4,3600,2816.5,1.12,13.3,7,-5.1,0.161,10,0.1,1.05
,16:31:12,4,3600,2817.5,1.12,13.3,7,-5.1,0.162,10,0.1,1.05
,16:31:13,4,3600,2818.5,1.13,13.3,7,-5.1,0.163,10,0.1,1.05
,16:31:14,4,3600,2819.5,1.12,13.3,7,-5.1,0.168,10,0.1,1.05
,16:31:15,4,3600,2820.5,1.12,13.3,7,-5.1,0.162,10,0.1,1.05
,16:31:16,4,3600,2821.5,1.12,13.3,7,-5.1,0.161,10,0.1,1.05
,16:31:17,4,3600,2822.5,1.12,13.3,7,-5.1,0.162,10,0.1,1.05
,16:31:18,4,3600,2823.5,1.12,13.3,7,-5.1,0.161,10,0.1,1.05
,16:31:19,4,3600,2824.5,1.12,13.3,7,-5.1,0.167,10,0.1,1.04
,16:31:20,4,3600,2825.5,1.12,13.3,6,-5.1,0.175,10,0.1,1.05
,16:31:21,4,3600,2826.5,1.12,13.3,7,-5.1,0.168,10,0.1,1.05
,16:31:22,4,3600,2827.5,1.13,13.3,7,-5.2,0.169,10,0.1,1.06
,16:31:23,4,3600,2828.5,1.13,13.3,7,-5.2,0.164,10,0.1,1.06
,16:31:24,4,3600,2829.5,1.13,13.3,7,-5.2,0.158,10,0.1,1.06
,16:31:25,4,3600,2830.5,1.13,13.3,7,-5.2,0.158,10,0.1,1.06
,16:31:26,4,3600,2831.5,1.12,13.3,7,-5.2,0.162,10,0.1,1.05
,16:31:27,4,3600,2832.5,1.12,13.3,7,-5.2,0.162,10,0.1,1.05
,16:31:28,4,3600,2833.5,1.12,13.3,7,-5.2,0.167,10,0.1,1.05
,16:31:29,4,3600,2834.5,1.12,13.3,7,-5.2,0.161,10,0.1,1.05
,16:31:30,4,3600,2835.5,1.12,13.3,7,-5.2,0.161,10,0.1,1.04
,16:31:31,4,3600,2836.5,1.11,13.3,7,-5.2,0.167,10,0.1,1.04
,16:31:32,4,3600,2837.5,1.11,13.3,7,-5.2,0.167,10,0.1,1.04
,16:31:33,4,3600,2838.5,1.11,13.3,7,-5.2,0.161,10,0.1,1.05
,16:31:34,4,3600,2839.5,1.12,13.3,7,-5.2,0.162,10,0.1,1.05
,16:31:35,4,3600,2840.5,1.12,13.3,7,-5.2,0.162,10,0.1,1.05
,16:31:36,4,3600,2841.5,1.12,13.3,7,-5.2,0.162,10,0.1,1.05
,16:31:37,4,3600,2842.5,1.12,13.3,7,-5.2,0.162,10,0.1,1.05
,16:31:38,4,3600,2843.5,1.12,13.3,7,-5.2,0.161,10,0.1,1.05
,16:31:39,4,3600,2844.5,1.11,13.3,7,-5.2,0.167,10,0.1,1.04
,16:31:40,4,3600,2845.5,1.11,13.3,7,-5.2,0.167,10,0.1,1.05
,16:31:41,4,3600,2846.5,1.12,13.3,7,-5.2,0.168,10,0.1,1.05
,16:31:42,4,3600,2847.5,1.12,13.3,7,-5.2,0.162,10,0.1,1.05
,16:31:43,4,3600,2848.5,1.12,13.3,7,-5.2,0.162,10,0.1,1.05
,16:31:44,4,3600,2849.5,1.12,13.3,7,-5.2,0.162,10,0.1,1.05
,16:31:45,4,3600,2850.5,1.12,13.3,7,-5.2,0.162,10,0.1,1.05
,16:31:46,4,3600,2851.5,1.12,13.3,7,-5.2,0.168,10,0.1,1.05
,16:31:47,4,3600,2852.5,1.12,13.3,7,-5.2,0.168,10,0.1,1.05
,16:31:48,4,3600,2853.5,1.13,13.3,7,-5.2,0.169,10,0.1,1.06
,16:31:49,4,3600,2854.5,1.13,13.3,7,-5.2,0.169,10,0.1,1.06
,16:31:50,4,3600,2855.5,1.13,13.3,6,-5.2,0.176,10,0.1,1.06
,16:31:51,4,3600,2856.5,1.13,13.3,7,-5.2,0.163,10,0.1,1.06
,16:31:52,4,3600,2857.5,1.13,13.3,7,-5.2,0.157,10,0.1,1.06
,16:31:53,4,3600,2858.5,1.13,13.3,7,-5.2,0.158,10,0.1,1.06
,16:31:54,4,3600,2859.5,1.13,13.3,7,-5.2,0.164,10,0.1,1.06
,16:31:55,4,3600,2860.5,1.13,13.3,7,-5.2,0.164,10,0.1,1.06
,16:31:56,4,3600,2861.5,1.13,13.3,7,-5.2,0.164,10,0.1,1.06
,16:31:57,4,3600,2862.5,1.13,13.3,7,-5.2,0.163,10,0.1,1.06
,16:31:58,4,3600,2863.5,1.13,13.3,7,-5.2,0.163,10,0.1,1.06
,16:31:59,4,3600,2864.5,1.12,13.3,7,-5.2,0.169,10,0.1,1.05
,16:32:00,4,3600,2865.5,1.12,13.3,7,-5.2,0.162,10,0.1,1.05
,16:32:01,4,3600,2866.5,1.12,13.3,7,-5.2,0.162,10,0.1,1.05
,16:32:02,4,3600,2867.5,1.12,13.3,7,-5.2,0.162,10,0.1,1.05
,16:32:03,4,3600,2868.5,1.12,13.3,7,-5.2,0.162,10,0.1,1.05
,16:32:04,4,3600,2869.5,1.11,13.3,7,-5.2,0.16,10,0.1,1.04
,16:32:05,4,3600,2870.5,1.11,13.3,7,-5.2,0.166,10,0.1,1.04
,16:32:06,4,3600,2871.5,1.11,13.3,7,-5.2,0.166,10,0.1,1.04
,16:32:07,4,3600,2872.5,1.11,13.3,7,-5.2,0.167,10,0.1,1.04
,16:32:08,4,3600,2873.5,1.12,13.3,7,-5.2,0.168,10,0.1,1.05
,16:32:09,4,3600,2874.5,1.12,13.3,7,-5.2,0.162,10,0.1,1.05
,16:32:10,4,3600,2875.5,1.12,13.3,7,-5.2,0.169,10,0.1,1.06
,16:32:11,4,3600,2876.5,1.12,13.3,7,-5.3,0.169,10,0.1,1.05
,16:32:12,4,3600,2877.5,1.12,13.3,7,-5.3,0.162,10,0.1,1.05
,16:32:13,4,3600,2878.5,1.12,13.3,7,-5.3,0.162,10,0.1,1.05
,16:32:14,4,3600,2879.5,1.12,13.3,7,-5.3,0.162,10,0.1,1.05
,16:32:15,4,3600,2880.5,1.12,13.3,7,-5.3,0.156,10,0.1,1.05
,16:32:16,4,3600,2881.5,1.12,13.3,7,-5.3,0.162,10,0.1,1.05
,16:32:17,4,3600,2882.5,1.12,13.3,7,-5.3,0.168,10,0.1,1.05
,16:32:18,4,3600,2883.5,1.12,13.3,7,-5.3,0.167,10,0.1,1.05
,16:32:19,4,3600,2884.5,1.12,13.3,7,-5.3,0.161,10,0.1,1.05
,16:32:20,4,3600,2885.5,1.11,13.3,7,-5.3,0.161,10,0.1,1.04
,16:32:21,4,3600,2886.5,1.12,13.3,7,-5.3,0.161,10,0.1,1.05
,16:32:22,4,3600,2887.5,1.12,13.3,7,-5.3,0.161,10,0.1,1.05
,16:32:23,4,3600,2888.5,1.12,13.3,7,-5.3,0.162,10,0.1,1.05
,16:32:24,4,3600,2889.5,1.12,13.3,7,-5.3,0.162,10,0.1,1.05
,16:32:25,4,3600,2890.5,1.12,13.3,7,-5.3,0.162,10,0.1,1.05
,16:32:26,4,3600,2891.5,1.11,13.3,7,-5.3,0.161,10,0.1,1.04
,16:32:27,4,3600,2892.5,1.11,13.3,7,-5.3,0.166,10,0.1,1.04
,16:32:28,4,3600,2893.5,1.11,13.3,6,-5.3,0.173,10,0.1,1.04
,16:32:29,4,3600,2894.5,1.12,13.3,7,-5.3,0.168,10,0.1,1.05
,16:32:30,4,3600,2895.5,1.12,13.3,7,-5.3,0.162,10,0.1,1.05
,16:32:31,4,3600,2896.5,1.13,13.3,7,-5.3,0.163,10,0.1,1.06
,16:32:32,4,3600,2897.5,1.12,13.3,7,-5.3,0.162,10,0.1,1.05
,16:32:33,4,3600,2898.5,1.12,13.3,7,-5.3,0.162,10,0.1,1.05
,16:32:34,4,3600,2899.5,1.12,13.3,7,-5.3,0.162,10,0.1,1.05
,16:32:35,4,3600,2900.5,1.12,13.3,7,-5.3,0.156,10,0.1,1.05
,16:32:36,4,3600,2901.5,1.11,13.3,7,-5.3,0.161,10,0.1,1.04
,16:32:37,4,3600,2902.5,1.11,13.3,7,-5.3,0.166,10,0.1,1.04
,16:32:38,4,3600,2903.5,1.11,13.3,7,-5.3,0.16,10,0.1,1.04
,16:32:39,4,3600,2904.5,1.11,13.3,7,-5.3,0.167,10,0.1,1.04
,16:32:40,4,3600,2905.5,1.12,13.3,7,-5.3,0.167,10,0.1,1.05
,16:32:41,4,3600,2906.5,1.12,13.3,7,-5.3,0.161,10,0.1,1.05
,16:32:42,4,3600,2907.5,1.12,13.3,7,-5.3,0.156,10,0.1,1.05
,16:32:43,4,3600,2908.5,1.12,13.3,7,-5.3,0.156,10,0.1,1.05
,16:32:44,4,3600,2909.5,1.12,13.3,7,-5.3,0.162,10,0.1,1.05
,16:32:45,4,3600,2910.5,1.11,13.3,7,-5.3,0.167,10,0.1,1.04
,16:32:46,4,3600,2911.5,1.11,13.3,7,-5.3,0.166,10,0.1,1.04
,16:32:47,4,3600,2912.5,1.11,13.3,7,-5.3,0.167,10,0.1,1.04
,16:32:48,4,3600,2913.5,1.11,13.3,7,-5.3,0.167,10,0.1,1.04
,16:32:49,4,3600,2914.5,1.12,13.3,7,-5.3,0.161,10,0.1,1.05
,16:32:50,4,3600,2915.5,1.12,13.3,7,-5.3,0.161,10,0.1,1.05
,16:32:51,4,3600,2916.5,1.11,13.3,7,-5.3,0.167,10,0.1,1.04
,16:32:52,4,3600,2917.5,1.11,13.3,7,-5.3,0.167,10,0.1,1.04
,16:32:53,4,3600,2918.5,1.11,13.3,7,-5.3,0.161,10,0.1,1.05
,16:32:54,4,3600,2919.5,1.12,13.3,7,-5.3,0.157,10,0.1,1.05
,16:32:55,4,3600,2920.5,1.12,13.3,7,-5.3,0.157,10,0.1,1.05
,16:32:56,4,3600,2921.5,1.12,13.3,7,-5.3,0.162,10,0.1,1.05
,16:32:57,4,3600,2922.5,1.11,13.3,7,-5.3,0.161,10,0.1,1.04
,16:32:58,4,3600,2923.5,1.11,13.3,7,-5.3,0.16,10,0.1,1.04
,16:32:59,4,3600,2924.5,1.11,13.3,7,-5.3,0.166,10,0.1,1.04
,16:33:00,4,3600,2925.5,1.11,13.3,6,-5.3,0.174,10,0.1,1.04
,16:33:01,4,3600,2926.5,1.11,13.3,7,-5.3,0.167,10,0.1,1.04
,16:33:02,4,3600,2927.5,1.12,13.3,7,-5.3,0.161,10,0.1,1.05
,16:33:03,4,3600,2928.5,1.12,13.3,7,-5.3,0.156,10,0.1,1.05
,16:33:04,4,3600,2929.5,1.12,13.3,7,-5.3,0.167,10,0.1,1.05
,16:33:05,4,3600,2930.5,1.11,13.3,7,-5.3,0.161,10,0.1,1.04
,16:33:06,4,3600,2931.5,1.12,13.3,7,-5.3,0.167,10,0.1,1.05
,16:33:07,4,3600,2932.5,1.12,13.3,7,-5.3,0.162,10,0.1,1.05
,16:33:08,4,3600,2933.5,1.12,13.3,7,-5.3,0.167,10,0.1,1.05
,16:33:09,4,3600,2934.5,1.11,13.3,7,-5.3,0.167,10,0.1,1.04
,16:33:10,4,3600,2935.5,1.12,13.3,7,-5.3,0.161,10,0.1,1.05
,16:33:11,4,3600,2936.5,1.12,13.3,7,-5.4,0.168,10,0.1,1.05
,16:33:12,4,3600,2937.5,1.12,13.3,7,-5.4,0.168,10,0.1,1.05
,16:33:13,4,3600,2938.5,1.12,13.3,7,-5.4,0.168,10,0.1,1.05
,16:33:14,4,3600,2939.5,1.12,13.3,7,-5.4,0.162,10,0.1,1.05
,16:33:15,4,3600,2940.5,1.13,13.3,7,-5.4,0.163,10,0.1,1.06
,16:33:16,4,3600,2941.5,1.13,13.3,7,-5.4,0.169,10,0.1,1.06
,16:33:17,4,3600,2942.5,1.13,13.3,7,-5.4,0.169,10,0.1,1.05
,16:33:18,4,3600,2943.5,1.12,13.3,7,-5.4,0.162,10,0.1,1.05
,16:33:19,4,3600,2944.5,1.12,13.3,7,-5.4,0.157,10,0.1,1.05
,16:33:20,4,3600,2945.5,1.12,13.3,7,-5.4,0.162,10,0.1,1.05
,16:33:21,4,3600,2946.5,1.12,13.3,7,-5.4,0.162,10,0.1,1.05
,16:33:22,4,3600,2947.5,1.12,13.3,7,-5.4,0.161,10,0.1,1.05
,16:33:23,4,3600,2948.5,1.11,13.3,7,-5.4,0.161,10,0.1,1.04
,16:33:24,4,3600,2949.5,1.11,13.3,7,-5.4,0.161,10,0.1,1.04
,16:33:25,4,3600,2950.5,1.11,13.3,7,-5.4,0.167,10,0.1,1.04
,16:33:26,4,3600,2951.5,1.11,13.3,7,-5.4,0.161,10,0.1,1.04
,16:33:27,4,3600,2952.5,1.11,13.3,7,-5.4,0.161,10,0.1,1.04
,16:33:28,4,3600,2953.5,1.11,13.3,7,-5.4,0.161,10,0.1,1.04
,16:33:29,4,3600,2954.5,1.11,13.3,7,-5.4,0.167,10,0.1,1.04
,16:33:30,4,3600,2955.5,1.11,13.3,7,-5.5,0.167,10,0.1,1.04
,16:33:31,4,3600,2956.5,1.11,13.3,7,-5.5,0.161,10,0.1,1.04
,16:33:32,4,3600,2957.5,1.12,13.3,7,-5.5,0.167,10,0.1,1.05
,16:33:33,4,3600,2958.5,1.12,13.3,7,-5.5,0.168,10,0.1,1.05
,16:33:34,4,3600,2959.5,1.12,13.3,7,-5.5,0.162,10,0.1,1.05
,16:33:35,4,3600,2960.5,1.12,13.3,7,-5.5,0.162,10,0.1,1.05
,16:33:36,4,3600,2961.5,1.12,13.3,7,-5.5,0.156,10,0.1,1.05
,16:33:37,4,3600,2962.5,1.12,13.3,7,-5.5,0.162,10,0.1,1.05
,16:33:38,4,3600,2963.5,1.11,13.3,7,-5.5,0.161,10,0.1,1.04
,16:33:39,4,3600,2964.5,1.11,13.3,7,-5.5,0.166,10,0.1,1.04
,16:33:40,4,3600,2965.5,1.11,13.3,7,-5.5,0.166,10,0.1,1.04
,16:33:41,4,3600,2966.5,1.11,13.3,7,-5.5,0.166,10,0.1,1.04
,16:33:42,4,3600,2967.5,1.11,13.3,7,-5.5,0.161,10,0.1,1.04
,16:33:43,4,3600,2968.5,1.11,13.3,7,-5.5,0.161,10,0.1,1.04
,16:33:44,4,3600,2969.5,1.11,13.3,7,-5.5,0.16,10,0.1,1.04
,16:33:45,4,3600,2970.5,1.11,13.3,7,-5.5,0.16,10,0.1,1.04
,16:33:46,4,3600,2971.5,1.11,13.3,7,-5.5,0.16,10,0.1,1.04
,16:33:47,4,3600,2972.5,1.11,13.3,7,-5.5,0.167,10,0.1,1.04
,16:33:48,4,3600,2973.5,1.11,13.3,7,-5.6,0.161,10,0.1,1.04
,16:33:49,4,3600,2974.5,1.11,13.3,7,-5.6,0.16,10,0.1,1.04
,16:33:50,4,3600,2975.5,1.11,13.3,7,-5.6,0.16,10,0.1,1.04
,16:33:51,4,3600,2976.5,1.1,13.3,7,-5.6,0.166,10,0.1,1.03
,16:33:52,4,3600,2977.5,1.11,13.3,7,-5.6,0.166,10,0.1,1.04
,16:33:53,4,3600,2978.5,1.11,13.3,7,-5.6,0.167,10,0.1,1.04
,16:33:54,4,3600,2979.5,1.11,13.3,7,-5.6,0.167,10,0.1,1.04
,16:33:55,4,3600,2980.5,1.11,13.3,7,-5.6,0.161,10,0.1,1.04
,16:33:56,4,3600,2981.5,1.11,13.3,7,-5.6,0.161,10,0.1,1.04
,16:33:57,4,3600,2982.5,1.11,13.3,7,-5.6,0.161,10,0.1,1.04
,16:33:58,4,3600,2983.5,1.11,13.3,7,-5.6,0.161,10,0.1,1.04
,16:33:59,4,3600,2984.5,1.12,13.3,7,-5.6,0.156,10,0.1,1.05
,16:34:00,4,3600,2985.5,1.12,13.3,7,-5.6,0.161,10,0.1,1.05
,16:34:01,4,3600,2986.5,1.11,13.3,7,-5.6,0.167,10,0.1,1.04
,16:34:02,4,3600,2987.5,1.11,13.3,7,-5.6,0.167,10,0.1,1.04
,16:34:03,4,3600,2988.5,1.11,13.3,7,-5.6,0.161,10,0.1,1.04
,16:34:04,4,3600,2989.5,1.11,13.3,7,-5.6,0.161,10,0.1,1.04
,16:34:05,4,3600,2990.5,1.11,13.3,7,-5.6,0.167,10,0.1,1.04
,16:34:06,4,3600,2991.5,1.11,13.3,7,-5.6,0.161,10,0.1,1.04
,16:34:07,4,3600,2992.5,1.11,13.3,7,-5.6,0.161,10,0.1,1.04
,16:34:08,4,3600,2993.5,1.11,13.3,7,-5.6,0.167,10,0.1,1.04
,16:34:09,4,3600,2994.5,1.11,13.3,7,-5.6,0.166,10,0.1,1.04
,16:34:10,4,3600,2995.5,1.11,13.3,7,-5.6,0.16,10,0.1,1.04
,16:34:11,4,3600,2996.5,1.12,13.3,7,-5.6,0.161,10,0.1,1.05
,16:34:12,4,3600,2997.5,1.12,13.3,7,-5.6,0.168,10,0.1,1.05
,16:34:13,4,3600,2998.5,1.12,13.3,7,-5.6,0.169,10,0.1,1.05
,16:34:14,4,3600,2999.5,1.12,13.3,7,-5.6,0.162,10,0.1,1.05
,16:34:15,4,3600,3000.5,1.12,13.3,7,-5.6,0.156,10,0.1,1.05
,16:34:16,4,3600,3001.5,1.12,13.3,7,-5.6,0.162,10,0.1,1.05
,16:34:17,4,3600,3002.5,1.12,13.3,7,-5.6,0.161,10,0.1,1.05
,16:34:18,4,3600,3003.5,1.11,13.3,7,-5.6,0.161,10,0.1,1.04
,16:34:19,4,3600,3004.5,1.11,13.3,7,-5.6,0.16,10,0.1,1.04
,16:34:20,4,3600,3005.5,1.11,13.3,7,-5.6,0.166,10,0.1,1.04
,16:34:21,4,3600,3006.5,1.11,13.3,7,-5.6,0.166,10,0.1,1.04
,16:34:22,4,3600,3007.5,1.11,13.3,7,-5.6,0.161,10,0.1,1.04
,16:34:23,4,3600,3008.5,1.11,13.3,7,-5.6,0.161,10,0.1,1.04
,16:34:24,4,3600,3009.5,1.11,13.3,7,-5.6,0.161,10,0.1,1.04
,16:34:25,4,3600,3010.5,1.11,13.3,7,-5.6,0.16,10,0.1,1.04
,16:34:26,4,3600,3011.5,1.11,13.3,7,-5.6,0.166,10,0.1,1.04
,16:34:27,4,3600,3012.5,1.11,13.3,7,-5.6,0.167,10,0.1,1.04
,16:34:28,4,3600,3013.5,1.11,13.3,7,-5.6,0.167,10,0.1,1.04
,16:34:29,4,3600,3014.5,1.12,13.3,7,-5.6,0.161,10,0.1,1.05
,16:34:30,4,3600,3015.5,1.12,13.3,7,-5.6,0.162,10,0.1,1.05
,16:34:31,4,3600,3016.5,1.12,13.3,7,-5.6,0.162,10,0.1,1.05
,16:34:32,4,3600,3017.5,1.12,13.3,7,-5.6,0.169,10,0.1,1.05
,16:34:33,4,3600,3018.5,1.12,13.3,7,-5.6,0.169,10,0.1,1.05
,16:34:34,4,3600,3019.5,1.12,13.3,7,-5.6,0.168,10,0.1,1.05
,16:34:35,4,3600,3020.5,1.12,13.3,7,-5.6,0.161,10,0.1,1.05
,16:34:36,4,3600,3021.5,1.12,13.3,7,-5.6,0.156,10,0.1,1.05
,16:34:37,4,3600,3022.5,1.12,13.3,7,-5.6,0.156,10,0.1,1.05
,16:34:38,4,3600,3023.5,1.12,13.3,7,-5.6,0.167,10,0.1,1.05
,16:34:39,4,3600,3024.5,1.12,13.3,6,-5.6,0.174,10,0.1,1.04
,16:34:40,4,3600,3025.5,1.12,13.3,7,-5.6,0.167,10,0.1,1.05
,16:34:41,4,3600,3026.5,1.12,13.3,7,-5.6,0.162,10,0.1,1.05
,16:34:42,4,3600,3027.5,1.12,13.3,7,-5.6,0.162,10,0.1,1.05
