Data file,,PEEK_ISO10_-8C_002.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,16/03/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,PEEK on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 15:41:15 on 16/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:57:21,4,3600,4565.2,0.88,13.3,7,-5.2,0.131,10,0.3,0.79
,16:57:22,4,3600,4566.2,0.88,13.3,7,-5.2,0.131,10,0.3,0.79
,16:57:23,4,3600,4567.2,0.88,13.3,7,-5.2,0.131,10,0.3,0.79
,16:57:24,4,3600,4568.2,0.88,13.3,7,-5.2,0.132,10,0.3,0.79
,16:57:25,4,3600,4569.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,16:57:26,4,3600,4570.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,16:57:27,4,3600,4571.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,16:57:28,4,3600,4572.2,0.88,13.3,7,-5.2,0.133,10,0.3,0.8
,16:57:29,4,3600,4573.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,16:57:30,4,3600,4574.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.81
,16:57:31,4,3600,4575.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.8
,16:57:32,4,3600,4576.2,0.89,13.3,7,-5.2,0.124,10,0.3,0.8
,16:57:33,4,3600,4577.2,0.88,13.3,7,-5.2,0.119,10,0.3,0.8
,16:57:34,4,3600,4578.2,0.88,13.3,7,-5.2,0.119,10,0.3,0.8
,16:57:35,4,3600,4579.2,0.88,13.3,7,-5.2,0.123,10,0.3,0.79
,16:57:36,4,3600,4580.2,0.88,13.3,7,-5.2,0.127,10,0.3,0.79
,16:57:37,4,3600,4581.2,0.87,13.3,7,-5.2,0.131,10,0.3,0.78
,16:57:38,4,3600,4582.2,0.87,13.3,7,-5.2,0.131,10,0.3,0.78
,16:57:39,4,3600,4583.2,0.88,13.3,7,-5.2,0.131,10,0.3,0.79
,16:57:40,4,3600,4584.2,0.88,13.3,7,-5.2,0.132,10,0.3,0.79
,16:57:41,4,3600,4585.2,0.88,13.3,7,-5.2,0.133,10,0.3,0.8
,16:57:42,4,3600,4586.2,0.88,13.3,7,-5.2,0.133,10,0.3,0.8
,16:57:43,4,3600,4587.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:57:44,4,3600,4588.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:57:45,4,3600,4589.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:57:46,4,3600,4590.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:57:47,4,3600,4591.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:57:48,4,3600,4592.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:57:49,4,3600,4593.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:57:50,4,3600,4594.2,0.88,13.3,7,-5.2,0.133,10,0.3,0.8
,16:57:51,4,3600,4595.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:57:52,4,3600,4596.2,0.9,13.3,7,-5.2,0.13,10,0.3,0.81
,16:57:53,4,3600,4597.2,0.9,13.3,7,-5.2,0.13,10,0.3,0.81
,16:57:54,4,3600,4598.2,0.9,13.3,7,-5.2,0.135,10,0.3,0.81
,16:57:55,4,3600,4599.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.81
,16:57:56,4,3600,4600.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.81
,16:57:57,4,3600,4601.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.81
,16:57:58,4,3600,4602.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.81
,16:57:59,4,3600,4603.2,0.9,13.3,7,-5.2,0.13,10,0.3,0.81
,16:58:00,4,3600,4604.2,0.9,13.3,7,-5.2,0.13,10,0.3,0.81
,16:58:01,4,3600,4605.2,0.9,13.3,7,-5.2,0.126,10,0.3,0.81
,16:58:02,4,3600,4606.2,0.89,13.3,7,-5.2,0.125,10,0.3,0.81
,16:58:03,4,3600,4607.2,0.89,13.3,7,-5.2,0.12,10,0.3,0.8
,16:58:04,4,3600,4608.2,0.89,13.3,7,-5.2,0.12,10,0.3,0.8
,16:58:05,4,3600,4609.2,0.89,13.3,7,-5.2,0.12,10,0.3,0.8
,16:58:06,4,3600,4610.2,0.89,13.3,7,-5.2,0.123,10,0.3,0.8
,16:58:07,4,3600,4611.2,0.88,13.3,7,-5.2,0.127,10,0.3,0.79
,16:58:08,4,3600,4612.2,0.87,13.3,7,-5.2,0.131,10,0.3,0.78
,16:58:09,4,3600,4613.2,0.87,13.3,7,-5.2,0.131,10,0.3,0.79
,16:58:10,4,3600,4614.2,0.88,13.3,7,-5.2,0.132,10,0.3,0.79
,16:58:11,4,3600,4615.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:58:12,4,3600,4616.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,16:58:13,4,3600,4617.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,16:58:14,4,3600,4618.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:58:15,4,3600,4619.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:58:16,4,3600,4620.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:58:17,4,3600,4621.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:58:18,4,3600,4622.2,0.88,13.3,7,-5.2,0.133,10,0.3,0.8
,16:58:19,4,3600,4623.2,0.88,13.3,7,-5.2,0.133,10,0.3,0.8
,16:58:20,4,3600,4624.2,0.88,13.3,7,-5.2,0.133,10,0.3,0.8
,16:58:21,4,3600,4625.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:58:22,4,3600,4626.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:58:23,4,3600,4627.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.8
,16:58:24,4,3600,4628.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.8
,16:58:25,4,3600,4629.2,0.89,13.3,7,-5.2,0.125,10,0.3,0.81
,16:58:26,4,3600,4630.2,0.89,13.3,7,-5.2,0.12,10,0.3,0.81
,16:58:27,4,3600,4631.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.81
,16:58:28,4,3600,4632.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.8
,16:58:29,4,3600,4633.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,16:58:30,4,3600,4634.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,16:58:31,4,3600,4635.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,16:58:32,4,3600,4636.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.81
,16:58:33,4,3600,4637.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,16:58:34,4,3600,4638.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:58:35,4,3600,4639.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:58:36,4,3600,4640.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.81
,16:58:37,4,3600,4641.2,0.9,13.3,7,-5.2,0.125,10,0.3,0.81
,16:58:38,4,3600,4642.2,0.9,13.3,7,-5.2,0.121,10,0.3,0.81
,16:58:39,4,3600,4643.2,0.9,13.3,7,-5.2,0.121,10,0.3,0.81
,16:58:40,4,3600,4644.2,0.9,13.3,7,-5.2,0.125,10,0.3,0.81
,16:58:41,4,3600,4645.2,0.9,13.3,7,-5.2,0.13,10,0.3,0.81
,16:58:42,4,3600,4646.2,0.9,13.3,7,-5.2,0.135,10,0.3,0.81
,16:58:43,4,3600,4647.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,16:58:44,4,3600,4648.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:58:45,4,3600,4649.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:58:46,4,3600,4650.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,16:58:47,4,3600,4651.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,16:58:48,4,3600,4652.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,16:58:49,4,3600,4653.2,0.89,13.3,7,-5.2,0.124,10,0.3,0.8
,16:58:50,4,3600,4654.2,0.89,13.3,7,-5.2,0.124,10,0.3,0.8
,16:58:51,4,3600,4655.2,0.89,13.3,7,-5.2,0.125,10,0.3,0.81
,16:58:52,4,3600,4656.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.81
,16:58:53,4,3600,4657.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,16:58:54,4,3600,4658.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:58:55,4,3600,4659.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:58:56,4,3600,4660.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:58:57,4,3600,4661.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,16:58:58,4,3600,4662.2,0.89,13.3,7,-5.2,0.124,10,0.3,0.8
,16:58:59,4,3600,4663.2,0.89,13.3,7,-5.2,0.124,10,0.3,0.8
,16:59:00,4,3600,4664.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.81
,16:59:01,4,3600,4665.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,16:59:02,4,3600,4666.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.81
,16:59:03,4,3600,4667.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.8
,16:59:04,4,3600,4668.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,16:59:05,4,3600,4669.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:59:06,4,3600,4670.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,16:59:07,4,3600,4671.2,0.89,13.3,7,-5.2,0.125,10,0.3,0.81
,16:59:08,4,3600,4672.2,0.9,13.3,7,-5.2,0.13,10,0.3,0.81
,16:59:09,4,3600,4673.2,0.9,13.3,7,-5.2,0.135,10,0.3,0.81
,16:59:10,4,3600,4674.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,16:59:11,4,3600,4675.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:59:12,4,3600,4676.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,16:59:13,4,3600,4677.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.81
,16:59:14,4,3600,4678.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.81
,16:59:15,4,3600,4679.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.81
,16:59:16,4,3600,4680.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.81
,16:59:17,4,3600,4681.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.81
,16:59:18,4,3600,4682.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.8
,16:59:19,4,3600,4683.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,16:59:20,4,3600,4684.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:59:21,4,3600,4685.2,0.89,13.3,7,-5.2,0.124,10,0.3,0.8
,16:59:22,4,3600,4686.2,0.89,13.3,7,-5.2,0.124,10,0.3,0.8
,16:59:23,4,3600,4687.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.81
,16:59:24,4,3600,4688.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.81
,16:59:25,4,3600,4689.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.81
,16:59:26,4,3600,4690.2,0.9,13.3,7,-5.2,0.135,10,0.3,0.81
,16:59:27,4,3600,4691.2,0.9,13.3,7,-5.2,0.13,10,0.3,0.81
,16:59:28,4,3600,4692.2,0.9,13.3,7,-5.2,0.125,10,0.3,0.81
,16:59:29,4,3600,4693.2,0.9,13.3,7,-5.2,0.13,10,0.3,0.81
,16:59:30,4,3600,4694.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,16:59:31,4,3600,4695.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:59:32,4,3600,4696.2,0.88,13.3,7,-5.2,0.133,10,0.3,0.8
,16:59:33,4,3600,4697.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,16:59:34,4,3600,4698.2,0.89,13.3,7,-5.2,0.125,10,0.3,0.81
,16:59:35,4,3600,4699.2,0.9,13.3,7,-5.2,0.135,10,0.3,0.81
,16:59:36,4,3600,4700.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,16:59:37,4,3600,4701.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:59:38,4,3600,4702.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.81
,16:59:39,4,3600,4703.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.81
,16:59:40,4,3600,4704.2,0.9,13.3,7,-5.2,0.125,10,0.3,0.81
,16:59:41,4,3600,4705.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.81
,16:59:42,4,3600,4706.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:59:43,4,3600,4707.2,0.89,13.3,6,-5.2,0.138,10,0.3,0.8
,16:59:44,4,3600,4708.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:59:45,4,3600,4709.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.81
,16:59:46,4,3600,4710.2,0.89,13.3,7,-5.2,0.125,10,0.3,0.81
,16:59:47,4,3600,4711.2,0.89,13.3,7,-5.2,0.125,10,0.3,0.8
,16:59:48,4,3600,4712.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:59:49,4,3600,4713.2,0.88,13.3,7,-5.2,0.132,10,0.3,0.79
,16:59:50,4,3600,4714.2,0.88,13.3,7,-5.2,0.132,10,0.3,0.79
,16:59:51,4,3600,4715.2,0.88,13.3,7,-5.2,0.127,10,0.3,0.79
,16:59:52,4,3600,4716.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,16:59:53,4,3600,4717.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,16:59:54,4,3600,4718.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,16:59:55,4,3600,4719.2,0.88,13.3,7,-5.2,0.133,10,0.3,0.8
,16:59:56,4,3600,4720.2,0.88,13.3,7,-5.2,0.128,10,0.3,0.8
,16:59:57,4,3600,4721.2,0.88,13.3,7,-5.2,0.128,10,0.3,0.8
,16:59:58,4,3600,4722.2,0.88,13.3,7,-5.2,0.128,10,0.3,0.8
,16:59:59,4,3600,4723.2,0.88,13.3,7,-5.2,0.133,10,0.3,0.8
,17:00:00,4,3600,4724.2,0.88,13.3,7,-5.2,0.132,10,0.3,0.79
,17:00:01,4,3600,4725.2,0.88,13.3,7,-5.2,0.132,10,0.3,0.79
,17:00:02,4,3600,4726.2,0.88,13.3,7,-5.2,0.127,10,0.3,0.79
,17:00:03,4,3600,4727.2,0.89,13.3,7,-5.2,0.123,10,0.3,0.8
,17:00:04,4,3600,4728.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,17:00:05,4,3600,4729.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,17:00:06,4,3600,4730.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,17:00:07,4,3600,4731.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,17:00:08,4,3600,4732.2,0.88,13.3,7,-5.2,0.128,10,0.3,0.8
,17:00:09,4,3600,4733.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,17:00:10,4,3600,4734.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,17:00:11,4,3600,4735.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,17:00:12,4,3600,4736.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,17:00:13,4,3600,4737.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,17:00:14,4,3600,4738.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.8
,17:00:15,4,3600,4739.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.8
,17:00:16,4,3600,4740.2,0.88,13.3,7,-5.2,0.127,10,0.3,0.79
,17:00:17,4,3600,4741.2,0.88,13.3,7,-5.2,0.126,10,0.3,0.79
,17:00:18,4,3600,4742.2,0.87,13.3,6,-5.2,0.135,10,0.3,0.78
,17:00:19,4,3600,4743.2,0.87,13.3,6,-5.2,0.136,10,0.3,0.79
,17:00:20,4,3600,4744.2,0.88,13.3,7,-5.2,0.132,10,0.3,0.79
,17:00:21,4,3600,4745.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,17:00:22,4,3600,4746.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,17:00:23,4,3600,4747.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.8
,17:00:24,4,3600,4748.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,17:00:25,4,3600,4749.2,0.89,13.3,7,-5.2,0.124,10,0.3,0.8
,17:00:26,4,3600,4750.2,0.89,13.3,7,-5.2,0.123,10,0.3,0.8
,17:00:27,4,3600,4751.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,17:00:28,4,3600,4752.2,0.88,13.3,7,-5.2,0.132,10,0.3,0.79
,17:00:29,4,3600,4753.2,0.87,13.3,6,-5.2,0.136,10,0.3,0.79
,17:00:30,4,3600,4754.2,0.88,13.3,7,-5.2,0.131,10,0.3,0.79
,17:00:31,4,3600,4755.2,0.88,13.3,7,-5.2,0.132,10,0.3,0.8
,17:00:32,4,3600,4756.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,17:00:33,4,3600,4757.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,17:00:34,4,3600,4758.2,0.88,13.3,7,-5.2,0.128,10,0.3,0.8
,17:00:35,4,3600,4759.2,0.89,13.3,7,-5.2,0.123,10,0.3,0.8
,17:00:36,4,3600,4760.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,17:00:37,4,3600,4761.2,0.88,13.3,7,-5.2,0.133,10,0.3,0.8
,17:00:38,4,3600,4762.2,0.88,13.3,7,-5.2,0.133,10,0.3,0.8
,17:00:39,4,3600,4763.2,0.88,13.3,7,-5.2,0.132,10,0.3,0.79
,17:00:40,4,3600,4764.2,0.88,13.3,7,-5.2,0.133,10,0.3,0.8
,17:00:41,4,3600,4765.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,17:00:42,4,3600,4766.2,0.89,13.3,7,-5.2,0.125,10,0.3,0.81
,17:00:43,4,3600,4767.2,0.89,13.3,7,-5.2,0.125,10,0.3,0.81
,17:00:44,4,3600,4768.2,0.89,13.3,7,-5.2,0.124,10,0.3,0.8
,17:00:45,4,3600,4769.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,17:00:46,4,3600,4770.2,0.88,13.3,7,-5.2,0.132,10,0.3,0.79
,17:00:47,4,3600,4771.2,0.88,13.3,6,-5.2,0.137,10,0.3,0.79
,17:00:48,4,3600,4772.2,0.88,13.3,6,-5.2,0.137,10,0.3,0.79
,17:00:49,4,3600,4773.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,17:00:50,4,3600,4774.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.8
,17:00:51,4,3600,4775.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.8
,17:00:52,4,3600,4776.2,0.89,13.3,7,-5.2,0.124,10,0.3,0.8
,17:00:53,4,3600,4777.2,0.89,13.3,7,-5.2,0.124,10,0.3,0.8
,17:00:54,4,3600,4778.2,0.89,13.3,7,-5.2,0.124,10,0.3,0.8
,17:00:55,4,3600,4779.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,17:00:56,4,3600,4780.2,0.88,13.3,7,-5.2,0.132,10,0.3,0.79
,17:00:57,4,3600,4781.2,0.88,13.3,6,-5.2,0.137,10,0.3,0.79
,17:00:58,4,3600,4782.2,0.88,13.3,7,-5.2,0.133,10,0.3,0.8
,17:00:59,4,3600,4783.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,17:01:00,4,3600,4784.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.81
,17:01:01,4,3600,4785.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.81
,17:01:02,4,3600,4786.2,0.89,13.3,7,-5.2,0.125,10,0.3,0.81
,17:01:03,4,3600,4787.2,0.9,13.3,7,-5.2,0.125,10,0.3,0.81
,17:01:04,4,3600,4788.2,0.9,13.3,7,-5.2,0.125,10,0.3,0.81
,17:01:05,4,3600,4789.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.81
,17:01:06,4,3600,4790.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,17:01:07,4,3600,4791.2,0.88,13.3,7,-5.2,0.132,10,0.3,0.79
,17:01:08,4,3600,4792.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,17:01:09,4,3600,4793.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,17:01:10,4,3600,4794.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.81
,17:01:11,4,3600,4795.2,0.89,13.3,7,-5.2,0.134,10,0.3,0.8
,17:01:12,4,3600,4796.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,17:01:13,4,3600,4797.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,17:01:14,4,3600,4798.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,17:01:15,4,3600,4799.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,17:01:16,4,3600,4800.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,17:01:17,4,3600,4801.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,17:01:18,4,3600,4802.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,17:01:19,4,3600,4803.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,17:01:20,4,3600,4804.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,17:01:21,4,3600,4805.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,17:01:22,4,3600,4806.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,17:01:23,4,3600,4807.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,17:01:24,4,3600,4808.2,0.89,13.3,7,-5.2,0.123,10,0.3,0.8
,17:01:25,4,3600,4809.2,0.89,13.3,7,-5.2,0.123,10,0.3,0.8
,17:01:26,4,3600,4810.2,0.89,13.3,7,-5.2,0.123,10,0.3,0.8
,17:01:27,4,3600,4811.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,17:01:28,4,3600,4812.2,0.89,13.3,7,-5.2,0.128,10,0.3,0.8
,17:01:29,4,3600,4813.2,0.89,13.3,7,-5.2,0.129,10,0.3,0.8
,17:01:30,4,3600,4814.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,17:01:31,4,3600,4815.2,0.89,13.3,7,-5.2,0.133,10,0.3,0.8
,17:01:32,4,3600,4816.2,0.88,13.3,7,-5.3,0.133,10,0.3,0.8
,17:01:33,4,3600,4817.2,0.88,13.3,7,-5.3,0.133,10,0.3,0.8
,17:01:34,4,3600,4818.2,0.88,13.3,7,-5.3,0.133,10,0.3,0.8
,17:01:35,4,3600,4819.2,0.88,13.3,7,-5.3,0.128,10,0.3,0.8
,17:01:36,4,3600,4820.2,0.89,13.3,7,-5.3,0.124,10,0.3,0.8
,17:01:37,4,3600,4821.2,0.89,13.3,7,-5.3,0.124,10,0.3,0.8
,17:01:38,4,3600,4822.2,0.89,13.3,7,-5.3,0.124,10,0.3,0.8
,17:01:39,4,3600,4823.2,0.89,13.3,7,-5.3,0.128,10,0.3,0.8
,17:01:40,4,3600,4824.2,0.88,13.3,7,-5.3,0.132,10,0.3,0.79
,17:01:41,4,3600,4825.2,0.88,13.3,7,-5.3,0.131,10,0.3,0.79
,17:01:42,4,3600,4826.2,0.88,13.3,7,-5.3,0.131,10,0.3,0.79
,17:01:43,4,3600,4827.2,0.88,13.3,7,-5.3,0.132,10,0.3,0.79
,17:01:44,4,3600,4828.2,0.88,13.3,7,-5.3,0.128,10,0.3,0.8
,17:01:45,4,3600,4829.2,0.88,13.3,7,-5.3,0.123,10,0.3,0.8
,17:01:46,4,3600,4830.2,0.88,13.3,7,-5.2,0.123,10,0.3,0.8
,17:01:47,4,3600,4831.2,0.88,13.3,7,-5.2,0.128,10,0.3,0.8
,17:01:48,4,3600,4832.2,0.88,13.3,7,-5.2,0.131,10,0.3,0.79
,17:01:49,4,3600,4833.2,0.87,13.3,6,-5.2,0.136,10,0.3,0.79
,17:01:50,4,3600,4834.2,0.88,13.3,7,-5.2,0.131,10,0.3,0.79
,17:01:51,4,3600,4835.2,0.88,13.3,7,-5.2,0.132,10,0.3,0.79
,17:01:52,4,3600,4836.2,0.89,13.3,7,-5.2,0.123,10,0.3,0.8
,17:01:53,4,3600,4837.2,0.88,13.3,7,-5.2,0.123,10,0.3,0.8
,17:01:54,4,3600,4838.2,0.89,13.3,7,-5.3,0.128,10,0.3,0.8
,17:01:55,4,3600,4839.2,0.89,13.3,7,-5.3,0.133,10,0.3,0.8
,17:01:56,4,3600,4840.2,0.89,13.3,7,-5.3,0.133,10,0.3,0.8
,17:01:57,4,3600,4841.2,0.89,13.3,7,-5.3,0.133,10,0.3,0.8
,17:01:58,4,3600,4842.2,0.89,13.3,7,-5.3,0.133,10,0.3,0.8
,17:01:59,4,3600,4843.2,0.89,13.3,7,-5.3,0.133,10,0.3,0.8
,17:02:00,4,3600,4844.2,0.88,13.3,7,-5.3,0.128,10,0.3,0.8
,17:02:01,4,3600,4845.2,0.88,13.3,7,-5.3,0.123,10,0.3,0.8
,17:02:02,4,3600,4846.2,0.89,13.3,7,-5.3,0.128,10,0.3,0.8
,17:02:03,4,3600,4847.2,0.89,13.3,7,-5.3,0.133,10,0.3,0.8
,17:02:04,4,3600,4848.2,0.89,13.3,7,-5.3,0.134,10,0.3,0.8
,17:02:05,4,3600,4849.2,0.89,13.3,7,-5.3,0.129,10,0.3,0.81
,17:02:06,4,3600,4850.2,0.9,13.3,7,-5.3,0.135,10,0.3,0.81
,17:02:07,4,3600,4851.2,0.9,13.3,7,-5.3,0.135,10,0.3,0.81
,17:02:08,4,3600,4852.2,0.9,13.3,7,-5.3,0.135,10,0.3,0.81
,17:02:09,4,3600,4853.2,0.9,13.3,7,-5.3,0.135,10,0.3,0.81
,17:02:10,4,3600,4854.2,0.89,13.3,7,-5.3,0.134,10,0.3,0.81
,17:02:11,4,3600,4855.2,0.89,13.3,7,-5.3,0.129,10,0.3,0.8
,17:02:12,4,3600,4856.2,0.89,13.3,7,-5.3,0.128,10,0.3,0.8
,17:02:13,4,3600,4857.2,0.89,13.3,7,-5.3,0.124,10,0.3,0.8
,17:02:14,4,3600,4858.2,0.89,13.3,7,-5.3,0.12,10,0.3,0.8
