Data file,,PTFE_HEF_T26_PT3.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,28/03/2017,,,,,,,,,,
Lubricant,,HEF,,,,,,,,,,
Specimens,,PTFE,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 16:03:39 on 28/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,ptfe_hef_t26_pt3-h001.tsv,,,,,,,,,,
,16:40:55,5,3590,2235.7,0.37,13.3,7,21,0.052,10,49.8,0.36
,16:40:56,5,3590,2236.7,0.38,13.3,7,21,0.052,10,49.8,0.36
,16:40:57,5,3590,2237.7,0.38,13.3,7,21,0.051,10,49.8,0.36
,16:40:58,5,3590,2238.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:40:59,5,3590,2239.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:41:00,5,3590,2240.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:41:01,5,3590,2241.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:41:02,5,3590,2242.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:41:03,5,3590,2243.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:41:04,5,3590,2244.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:41:05,5,3590,2245.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:41:06,5,3590,2246.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:41:07,5,3590,2247.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:41:08,5,3590,2248.7,0.39,13.3,7,20,0.058,10,49.8,0.37
,16:41:09,5,3590,2249.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:41:10,5,3590,2250.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:41:11,5,3590,2251.7,0.39,13.3,7,20,0.056,10,49.8,0.37
,16:41:12,5,3590,2252.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:41:13,5,3590,2253.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:41:14,5,3590,2254.7,0.38,13.3,7,21,0.055,10,49.8,0.37
,16:41:15,5,3590,2255.7,0.38,13.3,7,21,0.055,10,49.8,0.37
,16:41:16,5,3590,2256.7,0.38,13.3,7,21,0.053,10,49.8,0.37
,16:41:17,5,3590,2257.7,0.38,13.3,7,21,0.051,10,49.8,0.36
,16:41:18,5,3590,2258.7,0.38,13.3,8,21,0.049,10,49.8,0.36
,16:41:19,5,3590,2259.7,0.38,13.3,8,21,0.049,10,49.8,0.37
,16:41:20,5,3590,2260.7,0.38,13.3,7,20,0.051,10,49.8,0.37
,16:41:21,5,3590,2261.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:41:22,5,3590,2262.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:41:23,5,3590,2263.7,0.38,13.3,7,20,0.056,10,49.8,0.36
,16:41:24,5,3590,2264.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:41:25,5,3590,2265.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:41:26,5,3590,2266.7,0.38,13.3,7,20,0.056,10,49.8,0.36
,16:41:27,5,3590,2267.7,0.37,13.3,7,20,0.056,10,49.8,0.36
,16:41:28,5,3590,2268.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:41:29,5,3590,2269.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:41:30,5,3590,2270.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:41:31,5,3590,2271.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:41:32,5,3590,2272.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:41:33,5,3590,2273.7,0.39,13.3,7,20,0.054,10,49.8,0.37
,16:41:34,5,3590,2274.7,0.39,13.3,7,20,0.056,10,49.8,0.38
,16:41:35,5,3590,2275.7,0.39,13.3,7,20,0.055,10,49.8,0.38
,16:41:36,5,3590,2276.7,0.39,13.3,7,20,0.054,10,49.8,0.38
,16:41:37,5,3590,2277.7,0.39,13.3,7,20,0.054,10,49.8,0.37
,16:41:38,5,3590,2278.7,0.39,13.3,7,20,0.054,10,49.8,0.37
,16:41:39,5,3590,2279.7,0.39,13.3,7,20,0.056,10,49.8,0.37
,16:41:40,5,3590,2280.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:41:41,5,3590,2281.7,0.39,13.3,7,20,0.054,10,49.8,0.37
,16:41:42,5,3590,2282.7,0.38,13.3,7,20,0.053,10,49.7,0.37
,16:41:43,5,3590,2283.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:41:44,5,3590,2284.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:41:45,5,3590,2285.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:41:46,5,3590,2286.7,0.39,13.3,7,21,0.054,10,49.8,0.37
,16:41:47,5,3590,2287.7,0.39,13.3,7,21,0.056,10,49.8,0.37
,16:41:48,5,3590,2288.7,0.39,13.3,7,21,0.056,10,49.8,0.37
,16:41:49,5,3590,2289.7,0.39,13.3,7,21,0.056,10,49.8,0.38
,16:41:50,5,3590,2290.7,0.39,13.3,7,21,0.055,10,49.8,0.38
,16:41:51,5,3590,2291.7,0.39,13.3,7,21,0.056,10,49.8,0.38
,16:41:52,5,3590,2292.7,0.39,13.3,7,21,0.056,10,49.8,0.38
,16:41:53,5,3590,2293.7,0.39,13.3,7,21,0.054,10,49.8,0.37
,16:41:54,5,3590,2294.7,0.39,13.3,7,21,0.052,10,49.8,0.37
,16:41:55,5,3590,2295.7,0.39,13.3,7,21,0.052,10,49.8,0.38
,16:41:56,5,3590,2296.7,0.4,13.3,8,20,0.051,10,49.8,0.38
,16:41:57,5,3590,2297.7,0.4,13.3,8,21,0.052,10,49.8,0.38
,16:41:58,5,3590,2298.7,0.4,13.3,7,20,0.053,10,49.8,0.38
,16:41:59,5,3590,2299.7,0.41,13.3,7,20,0.054,10,49.8,0.39
,16:42:00,5,3590,2300.7,0.41,13.3,7,20,0.056,10,49.8,0.39
,16:42:01,5,3590,2301.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:42:02,5,3590,2302.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:42:03,5,3590,2303.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:42:04,5,3590,2304.7,0.4,13.3,7,20,0.06,10,49.8,0.39
,16:42:05,5,3590,2305.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:42:06,5,3590,2306.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:42:07,5,3590,2307.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:42:08,5,3590,2308.7,0.4,13.3,7,20,0.06,10,49.8,0.39
,16:42:09,5,3590,2309.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:42:10,5,3590,2310.7,0.41,13.3,7,20,0.056,10,49.8,0.39
,16:42:11,5,3590,2311.7,0.41,13.3,7,20,0.059,10,49.8,0.4
,16:42:12,5,3590,2312.7,0.41,13.3,7,20,0.059,10,49.8,0.4
,16:42:13,5,3590,2313.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:42:14,5,3590,2314.7,0.4,13.3,7,20,0.057,10,49.8,0.38
,16:42:15,5,3590,2315.7,0.4,13.3,7,20,0.055,10,49.8,0.38
,16:42:16,5,3590,2316.7,0.39,13.3,7,20,0.055,10,49.8,0.38
,16:42:17,5,3590,2317.7,0.4,13.3,7,20,0.053,10,49.8,0.38
,16:42:18,5,3590,2318.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:42:19,5,3590,2319.7,0.4,13.3,7,20,0.054,10,49.8,0.39
,16:42:20,5,3590,2320.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:42:21,5,3590,2321.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:42:22,5,3590,2322.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:42:23,5,3590,2323.7,0.4,13.3,7,20,0.058,10,49.9,0.39
,16:42:24,5,3590,2324.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:42:25,5,3590,2325.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:42:26,5,3590,2326.7,0.4,13.3,7,20,0.055,10,49.9,0.38
,16:42:27,5,3590,2327.7,0.4,13.3,7,20,0.057,10,49.8,0.38
,16:42:28,5,3590,2328.7,0.4,13.3,7,20,0.057,10,49.8,0.38
,16:42:29,5,3590,2329.7,0.4,13.3,7,20,0.057,10,49.8,0.38
,16:42:30,5,3590,2330.7,0.4,13.3,7,20,0.055,10,49.8,0.38
,16:42:31,5,3590,2331.7,0.39,13.3,7,20,0.057,10,49.8,0.38
,16:42:32,5,3590,2332.7,0.39,13.3,7,20,0.056,10,49.8,0.38
,16:42:33,5,3590,2333.7,0.39,13.3,7,20,0.055,10,49.8,0.38
,16:42:34,5,3590,2334.7,0.39,13.3,7,20,0.055,10,49.8,0.38
,16:42:35,5,3590,2335.7,0.4,13.3,7,20,0.053,10,49.8,0.38
,16:42:36,5,3590,2336.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:42:37,5,3590,2337.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,16:42:38,5,3590,2338.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:42:39,5,3590,2339.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:42:40,5,3590,2340.7,0.4,13.3,7,20,0.057,10,49.8,0.38
,16:42:41,5,3590,2341.7,0.39,13.3,7,20,0.057,10,49.8,0.38
,16:42:42,5,3590,2342.7,0.39,13.3,7,20,0.057,10,49.8,0.38
,16:42:43,5,3590,2343.7,0.4,13.3,7,20,0.055,10,49.8,0.38
,16:42:44,5,3590,2344.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:42:45,5,3590,2345.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:42:46,5,3590,2346.7,0.41,13.3,7,20,0.056,10,49.8,0.39
,16:42:47,5,3590,2347.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:42:48,5,3590,2348.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:42:49,5,3590,2349.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:42:50,5,3590,2350.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:42:51,5,3590,2351.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:42:52,5,3590,2352.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:42:53,5,3590,2353.7,0.4,13.3,7,20,0.055,10,49.8,0.38
,16:42:54,5,3590,2354.7,0.4,13.3,7,20,0.055,10,49.8,0.38
,16:42:55,5,3590,2355.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:42:56,5,3590,2356.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:42:57,5,3590,2357.7,0.4,13.3,7,21,0.058,10,49.9,0.39
,16:42:58,5,3590,2358.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:42:59,5,3590,2359.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:43:00,5,3590,2360.7,0.4,13.3,7,21,0.056,10,49.8,0.38
,16:43:01,5,3590,2361.7,0.4,13.3,7,21,0.053,10,49.8,0.38
,16:43:02,5,3590,2362.7,0.4,13.3,7,21,0.053,10,49.8,0.38
,16:43:03,5,3590,2363.7,0.4,13.3,7,20,0.053,10,49.8,0.38
,16:43:04,5,3590,2364.7,0.4,13.3,7,20,0.053,10,49.8,0.38
,16:43:05,5,3590,2365.7,0.4,13.3,7,20,0.053,10,49.8,0.38
,16:43:06,5,3590,2366.7,0.4,13.3,7,20,0.055,10,49.8,0.38
,16:43:07,5,3590,2367.7,0.4,13.3,7,20,0.057,10,49.8,0.38
,16:43:08,5,3590,2368.7,0.4,13.3,7,20,0.06,10,49.8,0.39
,16:43:09,5,3590,2369.7,0.41,13.3,7,20,0.061,10,49.8,0.39
,16:43:10,5,3590,2370.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:43:11,5,3590,2371.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:43:12,5,3590,2372.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:43:13,5,3590,2373.7,0.41,13.3,7,20,0.059,10,49.8,0.4
,16:43:14,5,3590,2374.7,0.41,13.3,7,20,0.059,10,49.8,0.4
,16:43:15,5,3590,2375.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:43:16,5,3590,2376.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:43:17,5,3590,2377.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:43:18,5,3590,2378.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:43:19,5,3590,2379.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:43:20,5,3590,2380.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:43:21,5,3590,2381.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:43:22,5,3590,2382.7,0.41,13.3,7,20,0.056,10,49.8,0.39
,16:43:23,5,3590,2383.7,0.4,13.3,7,20,0.054,10,49.8,0.39
,16:43:24,5,3590,2384.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:43:25,5,3590,2385.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:43:26,5,3590,2386.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:43:27,5,3590,2387.7,0.4,13.3,7,20,0.054,10,49.8,0.39
,16:43:28,5,3590,2388.7,0.41,13.3,7,20,0.054,10,49.8,0.39
,16:43:29,5,3590,2389.7,0.41,13.3,7,20,0.054,10,49.8,0.39
,16:43:30,5,3590,2390.7,0.41,13.3,7,20,0.054,10,49.8,0.39
,16:43:31,5,3590,2391.7,0.4,13.3,8,20,0.052,10,49.8,0.39
,16:43:32,5,3590,2392.7,0.4,13.3,7,20,0.054,10,49.8,0.39
,16:43:33,5,3590,2393.7,0.4,13.3,7,20,0.055,10,49.8,0.38
,16:43:34,5,3590,2394.7,0.4,13.3,7,20,0.055,10,49.8,0.38
,16:43:35,5,3590,2395.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:43:36,5,3590,2396.7,0.4,13.3,7,21,0.06,10,49.8,0.39
,16:43:37,5,3590,2397.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:43:38,5,3590,2398.7,0.4,13.3,7,21,0.06,10,49.8,0.38
,16:43:39,5,3590,2399.7,0.4,13.3,7,21,0.059,10,49.8,0.38
,16:43:40,5,3590,2400.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:43:41,5,3590,2401.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:43:42,5,3590,2402.7,0.4,13.3,7,20,0.06,10,49.8,0.38
,16:43:43,5,3590,2403.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:43:44,5,3590,2404.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:43:45,5,3590,2405.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:43:46,5,3590,2406.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:43:47,5,3590,2407.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:43:48,5,3590,2408.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:43:49,5,3590,2409.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:43:50,5,3590,2410.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:43:51,5,3590,2411.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:43:52,5,3590,2412.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:43:53,5,3590,2413.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,16:43:54,5,3590,2414.7,0.41,13.3,7,21,0.057,10,49.8,0.39
,16:43:55,5,3590,2415.7,0.41,13.3,7,21,0.057,10,49.8,0.39
,16:43:56,5,3590,2416.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,16:43:57,5,3590,2417.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,16:43:58,5,3590,2418.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,16:43:59,5,3590,2419.7,0.41,13.3,7,21,0.056,10,49.8,0.39
,16:44:00,5,3590,2420.7,0.41,13.3,7,20,0.054,10,49.8,0.39
,16:44:01,5,3590,2421.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:44:02,5,3590,2422.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:44:03,5,3590,2423.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:44:04,5,3590,2424.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:44:05,5,3590,2425.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:44:06,5,3590,2426.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:44:07,5,3590,2427.7,0.41,13.3,7,20,0.057,10,49.8,0.4
,16:44:08,5,3590,2428.7,0.41,13.3,7,20,0.057,10,49.8,0.4
,16:44:09,5,3590,2429.7,0.41,13.3,7,20,0.055,10,49.8,0.4
,16:44:10,5,3590,2430.7,0.41,13.3,7,20,0.055,10,49.9,0.4
,16:44:11,5,3590,2431.7,0.41,13.3,7,20,0.057,10,49.8,0.39
,16:44:12,5,3590,2432.7,0.41,13.3,7,20,0.057,10,49.8,0.4
,16:44:13,5,3590,2433.7,0.41,13.3,7,20,0.057,10,49.8,0.4
,16:44:14,5,3590,2434.7,0.42,13.3,7,20,0.058,10,49.8,0.4
,16:44:15,5,3590,2435.7,0.41,13.3,7,21,0.06,10,49.8,0.4
,16:44:16,5,3590,2436.7,0.41,13.3,7,21,0.057,10,49.8,0.4
,16:44:17,5,3590,2437.7,0.41,13.3,7,21,0.059,10,49.8,0.4
,16:44:18,5,3590,2438.7,0.41,13.3,7,21,0.059,10,49.8,0.4
,16:44:19,5,3590,2439.7,0.41,13.3,7,21,0.059,10,49.8,0.4
,16:44:20,5,3590,2440.7,0.41,13.3,7,21,0.057,10,49.8,0.4
,16:44:21,5,3590,2441.7,0.41,13.3,7,20,0.057,10,49.8,0.4
,16:44:22,5,3590,2442.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:44:23,5,3590,2443.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:44:24,5,3590,2444.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:44:25,5,3590,2445.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,16:44:26,5,3590,2446.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:44:27,5,3590,2447.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:44:28,5,3590,2448.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:44:29,5,3590,2449.7,0.39,13.3,7,21,0.055,10,49.8,0.38
,16:44:30,5,3590,2450.7,0.39,13.3,7,21,0.054,10,49.8,0.37
,16:44:31,5,3590,2451.7,0.39,13.3,7,21,0.054,10,49.8,0.38
,16:44:32,5,3590,2452.7,0.39,13.3,7,20,0.053,10,49.8,0.38
,16:44:33,5,3590,2453.7,0.4,13.3,7,20,0.053,10,49.8,0.38
,16:44:34,5,3590,2454.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:44:35,5,3590,2455.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:44:36,5,3590,2456.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:44:37,5,3590,2457.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:44:38,5,3590,2458.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:44:39,5,3590,2459.7,0.4,13.3,7,20,0.055,10,49.8,0.38
,16:44:40,5,3590,2460.7,0.4,13.3,7,20,0.057,10,49.8,0.38
,16:44:41,5,3590,2461.7,0.4,13.3,7,20,0.057,10,49.8,0.38
,16:44:42,5,3590,2462.7,0.4,13.3,7,20,0.06,10,49.8,0.38
,16:44:43,5,3590,2463.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:44:44,5,3590,2464.7,0.4,13.3,7,20,0.057,10,49.8,0.39
,16:44:45,5,3590,2465.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:44:46,5,3590,2466.7,0.4,13.3,7,20,0.057,10,49.8,0.38
,16:44:47,5,3590,2467.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:44:48,5,3590,2468.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:44:49,5,3590,2469.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:44:50,5,3590,2470.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:44:51,5,3590,2471.7,0.4,13.3,7,21,0.056,10,49.8,0.39
,16:44:52,5,3590,2472.7,0.41,13.3,7,20,0.057,10,49.8,0.39
,16:44:53,5,3590,2473.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:44:54,5,3590,2474.7,0.4,13.3,7,20,0.055,10,49.8,0.39
,16:44:55,5,3590,2475.7,0.4,13.3,7,20,0.057,10,49.8,0.38
,16:44:56,5,3590,2476.7,0.4,13.3,7,20,0.057,10,49.8,0.38
,16:44:57,5,3590,2477.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:44:58,5,3590,2478.7,0.4,13.3,7,20,0.054,10,49.8,0.39
,16:44:59,5,3590,2479.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:45:00,5,3590,2480.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:45:01,5,3590,2481.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:45:02,5,3590,2482.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:45:03,5,3590,2483.7,0.4,13.3,7,20,0.057,10,49.8,0.38
,16:45:04,5,3590,2484.7,0.4,13.3,7,20,0.055,10,49.8,0.38
,16:45:05,5,3590,2485.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:45:06,5,3590,2486.7,0.4,13.3,8,20,0.052,10,49.8,0.39
,16:45:07,5,3590,2487.7,0.4,13.3,8,20,0.052,10,49.8,0.39
,16:45:08,5,3590,2488.7,0.4,13.3,8,20,0.052,10,49.8,0.39
,16:45:09,5,3590,2489.7,0.4,13.3,7,20,0.054,10,49.8,0.39
,16:45:10,5,3590,2490.7,0.4,13.3,7,20,0.054,10,49.8,0.39
,16:45:11,5,3590,2491.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:45:12,5,3590,2492.7,0.4,13.3,7,21,0.058,10,49.8,0.38
,16:45:13,5,3590,2493.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:45:14,5,3590,2494.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:45:15,5,3590,2495.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:45:16,5,3590,2496.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:45:17,5,3590,2497.7,0.4,13.3,7,21,0.058,10,49.8,0.38
,16:45:18,5,3590,2498.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:45:19,5,3590,2499.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:45:20,5,3590,2500.7,0.4,13.3,7,21,0.057,10,49.8,0.39
,16:45:21,5,3590,2501.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:45:22,5,3590,2502.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:45:23,5,3590,2503.7,0.41,13.3,7,20,0.056,10,49.8,0.39
,16:45:24,5,3590,2504.7,0.41,13.3,7,20,0.057,10,49.8,0.39
,16:45:25,5,3590,2505.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:45:26,5,3590,2506.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:45:27,5,3590,2507.7,0.41,13.3,7,20,0.056,10,49.8,0.39
,16:45:28,5,3590,2508.7,0.41,13.3,7,20,0.057,10,49.8,0.39
,16:45:29,5,3590,2509.7,0.41,13.3,7,20,0.057,10,49.8,0.39
,16:45:30,5,3590,2510.7,0.4,13.3,7,20,0.054,10,49.8,0.39
,16:45:31,5,3590,2511.7,0.4,13.3,7,20,0.053,10,49.8,0.38
,16:45:32,5,3590,2512.7,0.39,13.3,7,20,0.055,10,49.8,0.38
,16:45:33,5,3590,2513.7,0.39,13.3,7,20,0.055,10,49.9,0.38
,16:45:34,5,3590,2514.7,0.4,13.3,7,20,0.057,10,49.8,0.38
,16:45:35,5,3590,2515.7,0.4,13.3,7,21,0.055,10,49.8,0.38
,16:45:36,5,3590,2516.7,0.4,13.3,7,20,0.057,10,49.8,0.38
,16:45:37,5,3590,2517.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:45:38,5,3590,2518.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:45:39,5,3590,2519.7,0.41,13.3,7,20,0.057,10,49.8,0.39
,16:45:40,5,3590,2520.7,0.41,13.3,7,20,0.057,10,49.8,0.4
,16:45:41,5,3590,2521.7,0.41,13.3,7,20,0.057,10,49.8,0.39
,16:45:42,5,3590,2522.7,0.41,13.3,7,20,0.057,10,49.8,0.39
,16:45:43,5,3590,2523.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:45:44,5,3590,2524.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:45:45,5,3590,2525.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,16:45:46,5,3590,2526.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:45:47,5,3590,2527.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:45:48,5,3590,2528.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:45:49,5,3590,2529.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,16:45:50,5,3590,2530.7,0.41,13.3,7,21,0.059,10,49.8,0.39
,16:45:51,5,3590,2531.7,0.41,13.3,7,20,0.057,10,49.8,0.4
,16:45:52,5,3590,2532.7,0.42,13.3,7,20,0.056,10,49.8,0.4
,16:45:53,5,3590,2533.7,0.41,13.3,7,20,0.055,10,49.8,0.39
,16:45:54,5,3590,2534.7,0.4,13.3,7,20,0.056,10,49.8,0.39
,16:45:55,5,3590,2535.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:45:56,5,3590,2536.7,0.4,13.3,7,21,0.058,10,49.7,0.39
,16:45:57,5,3590,2537.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:45:58,5,3590,2538.7,0.4,13.3,7,21,0.058,10,49.8,0.39
,16:45:59,5,3590,2539.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:46:00,5,3590,2540.7,0.4,13.3,7,21,0.057,10,49.8,0.38
,16:46:01,5,3590,2541.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:46:02,5,3590,2542.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:46:03,5,3590,2543.7,0.41,13.3,7,20,0.057,10,49.8,0.39
,16:46:04,5,3590,2544.7,0.41,13.3,7,20,0.057,10,49.8,0.39
,16:46:05,5,3590,2545.7,0.41,13.3,7,20,0.055,10,49.8,0.39
,16:46:06,5,3590,2546.7,0.41,13.3,7,20,0.057,10,49.8,0.39
,16:46:07,5,3590,2547.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:46:08,5,3590,2548.7,0.4,13.3,7,20,0.058,10,49.8,0.39
