Data file,,COLSIBRO_HEF_T13_C4.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,23/03/2017,,,,,,,,,,
Lubricant,,HEF,,,,,,,,,,
Specimens,,Colsibro,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 12:11:35 on 23/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff ( ),Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,colsibro_hef_t13_c4-h001.tsv,,,,,,,,,,
,12:31:00,5,3590,1165.1,1.64,13.3,7,22,0.237,10,49.8,1.58
,12:31:01,5,3590,1166.1,1.7,13.3,7,22,0.237,10,49.8,1.66
,12:31:02,5,3590,1167.1,1.83,13.3,7,22,0.255,10,49.8,1.78
,12:31:03,5,3590,1168.1,1.95,13.3,7,22,0.271,10,49.8,1.89
,12:31:04,5,3590,1169.1,1.98,13.3,7,22,0.285,10,49.8,1.9
,12:31:05,5,3590,1170.1,1.91,13.3,7,22,0.265,10,49.9,1.83
,12:31:06,5,3590,1171.1,1.82,13.3,7,22,0.263,10,49.8,1.75
,12:31:07,5,3590,1172.1,1.74,13.3,7,22,0.252,10,49.8,1.68
,12:31:08,5,3590,1173.1,1.68,13.3,7,22,0.242,10,49.8,1.62
,12:31:09,5,3590,1174.1,1.66,13.3,7,21,0.231,10,49.8,1.6
,12:31:10,5,3590,1175.1,1.63,13.3,7,21,0.226,10,49.8,1.57
,12:31:11,5,3590,1176.1,1.62,13.3,7,21,0.233,10,49.8,1.56
,12:31:12,5,3590,1177.1,1.62,13.3,7,21,0.234,10,49.8,1.57
,12:31:13,5,3590,1178.1,1.66,13.3,7,21,0.232,10,49.8,1.61
,12:31:14,5,3590,1179.1,1.7,13.3,7,21,0.237,10,49.8,1.65
,12:31:15,5,3590,1180.1,1.87,13.3,7,21,0.26,10,49.8,1.86
,12:31:16,5,3590,1181.1,2.42,13.3,7,21,0.337,10,49.8,2.38
,12:31:17,5,3590,1182.1,2.77,13.3,7,21,0.4,10,49.8,2.7
,12:31:18,5,3590,1183.1,2.85,13.3,7,22,0.397,10,49.8,2.72
,12:31:19,5,3590,1184.1,2.5,13.3,7,22,0.348,10,49.8,2.38
,12:31:20,5,3590,1185.1,2.29,13.3,7,21,0.319,10,49.8,2.2
,12:31:21,5,3590,1186.1,2.17,13.3,7,22,0.302,10,49.8,2.09
,12:31:22,5,3590,1187.1,2.07,13.3,7,22,0.3,10,49.8,1.99
,12:31:23,5,3590,1188.1,2,13.3,7,21,0.289,10,49.8,1.92
,12:31:24,5,3590,1189.1,1.94,13.3,7,21,0.27,10,49.8,1.86
,12:31:25,5,3590,1190.1,1.85,13.3,7,21,0.258,10,49.8,1.78
,12:31:26,5,3590,1191.1,1.78,13.3,7,21,0.257,10,49.8,1.71
,12:31:27,5,3590,1192.1,1.73,13.3,7,21,0.25,10,49.8,1.67
,12:31:28,5,3590,1193.1,1.71,13.3,7,21,0.247,10,49.8,1.65
,12:31:29,5,3590,1194.1,1.7,13.3,7,21,0.236,10,49.8,1.64
,12:31:30,5,3590,1195.1,1.69,13.3,7,22,0.236,10,49.8,1.63
,12:31:31,5,3590,1196.1,1.69,13.3,7,22,0.236,10,49.8,1.63
,12:31:32,5,3590,1197.1,1.69,13.3,7,22,0.235,10,49.8,1.63
,12:31:33,5,3590,1198.1,1.68,13.3,7,22,0.234,10,49.8,1.62
,12:31:34,5,3590,1199.1,1.67,13.3,7,22,0.242,10,49.8,1.62
,12:31:35,5,3590,1200.1,1.68,13.3,7,22,0.242,10,49.8,1.62
,12:31:36,5,3590,1201.1,1.7,13.3,7,22,0.245,10,49.8,1.64
,12:31:37,5,3590,1202.1,1.72,13.3,7,22,0.239,10,49.8,1.66
,12:31:38,5,3590,1203.1,1.74,13.3,7,22,0.242,10,49.8,1.68
,12:31:39,5,3590,1204.1,1.72,13.3,7,21,0.24,10,49.8,1.66
,12:31:40,5,3590,1205.1,1.69,13.3,7,21,0.236,10,49.8,1.63
,12:31:41,5,3590,1206.1,1.67,13.3,7,21,0.242,10,49.8,1.62
,12:31:42,5,3590,1207.1,1.69,13.3,7,21,0.244,10,49.8,1.63
,12:31:43,5,3590,1208.1,1.72,13.3,7,21,0.249,10,49.8,1.67
,12:31:44,5,3590,1209.1,1.74,13.3,7,21,0.251,10,49.8,1.68
,12:31:45,5,3590,1210.1,1.74,13.3,7,21,0.242,10,49.8,1.68
,12:31:46,5,3590,1211.1,1.77,13.3,7,21,0.247,10,49.8,1.72
,12:31:47,5,3590,1212.1,1.88,13.3,7,21,0.262,10,49.8,1.83
,12:31:48,5,3590,1213.1,2,13.3,7,21,0.278,10,49.8,1.94
,12:31:49,5,3590,1214.1,2.03,13.3,7,22,0.282,10,49.8,1.96
,12:31:50,5,3590,1215.1,1.94,13.3,7,21,0.281,10,49.8,1.87
,12:31:51,5,3590,1216.1,1.84,13.3,7,22,0.266,10,49.8,1.76
,12:31:52,5,3590,1217.1,1.76,13.3,7,22,0.246,10,49.8,1.7
,12:31:53,5,3590,1218.1,1.72,13.3,7,22,0.24,10,49.8,1.66
,12:31:54,5,3590,1219.1,1.69,13.3,7,21,0.227,10,49.8,1.63
,12:31:55,5,3590,1220.1,1.67,13.3,7,21,0.225,10,49.8,1.61
,12:31:56,5,3590,1221.1,1.67,13.3,7,21,0.224,10,49.8,1.61
,12:31:57,5,3590,1222.1,1.69,13.3,7,21,0.235,10,49.8,1.63
,12:31:58,5,3590,1223.1,1.7,13.3,7,21,0.237,10,49.8,1.64
,12:31:59,5,3590,1224.1,1.7,13.3,7,21,0.245,10,49.8,1.63
,12:32:00,5,3590,1225.1,1.68,13.3,7,21,0.242,10,49.8,1.62
,12:32:01,5,3590,1226.1,1.67,13.3,7,21,0.241,10,49.8,1.61
,12:32:02,5,3590,1227.1,1.67,13.3,7,21,0.241,10,49.8,1.61
,12:32:03,5,3590,1228.1,1.68,13.3,7,21,0.242,10,49.8,1.62
,12:32:04,5,3590,1229.1,1.7,13.3,7,21,0.246,10,49.8,1.64
,12:32:05,5,3590,1230.1,1.75,13.3,7,21,0.252,10,49.8,1.69
,12:32:06,5,3590,1231.1,1.8,13.3,7,21,0.25,10,49.8,1.75
,12:32:07,5,3590,1232.1,1.93,13.3,7,21,0.278,10,49.8,1.87
,12:32:08,5,3590,1233.1,1.96,13.3,7,21,0.283,10,49.8,1.89
,12:32:09,5,3590,1234.1,1.94,13.3,7,21,0.28,10,49.8,1.86
,12:32:10,5,3590,1235.1,1.82,13.3,7,21,0.254,10,49.8,1.75
,12:32:11,5,3590,1236.1,1.78,13.3,7,21,0.257,10,49.8,1.71
,12:32:12,5,3590,1237.1,1.78,13.3,7,21,0.248,10,49.8,1.72
,12:32:13,5,3590,1238.1,1.79,13.3,7,21,0.258,10,49.8,1.73
,12:32:14,5,3590,1239.1,1.81,13.3,7,21,0.252,10,49.8,1.74
,12:32:15,5,3590,1240.1,1.78,13.3,7,21,0.248,10,49.8,1.72
,12:32:16,5,3590,1241.1,1.76,13.3,7,21,0.254,10,49.8,1.69
,12:32:17,5,3590,1242.1,1.72,13.3,7,21,0.249,10,49.8,1.66
,12:32:18,5,3590,1243.1,1.77,13.3,7,21,0.246,10,49.8,1.71
,12:32:19,5,3590,1244.1,1.8,13.3,7,21,0.25,10,49.8,1.74
,12:32:20,5,3590,1245.1,1.81,13.3,7,21,0.253,10,49.8,1.75
,12:32:21,5,3590,1246.1,1.78,13.3,7,21,0.248,10,49.8,1.72
,12:32:22,5,3590,1247.1,1.77,13.3,7,21,0.255,10,49.8,1.71
,12:32:23,5,3590,1248.1,1.77,13.3,7,21,0.246,10,49.8,1.71
,12:32:24,5,3590,1249.1,1.78,13.3,7,21,0.248,10,49.8,1.72
,12:32:25,5,3590,1250.1,1.79,13.3,7,21,0.25,10,49.8,1.73
,12:32:26,5,3590,1251.1,1.8,13.3,7,21,0.251,10,49.8,1.74
,12:32:27,5,3590,1252.1,1.8,13.3,7,21,0.251,10,49.8,1.74
,12:32:28,5,3590,1253.1,1.82,13.3,7,21,0.253,10,49.8,1.75
,12:32:29,5,3590,1254.1,1.82,13.3,7,21,0.254,10,49.8,1.76
,12:32:30,5,3590,1255.1,1.82,13.3,7,21,0.253,10,49.8,1.75
,12:32:31,5,3590,1256.1,1.81,13.3,7,21,0.252,10,49.8,1.75
,12:32:32,5,3590,1257.1,1.95,13.3,7,21,0.271,10,49.8,1.9
,12:32:33,5,3590,1258.1,2.26,13.3,7,21,0.326,10,49.8,2.2
,12:32:34,5,3590,1259.1,2.45,13.3,7,21,0.353,10,49.8,2.37
,12:32:35,5,3590,1260.1,2.4,13.3,7,21,0.346,10,49.8,2.3
,12:32:36,5,3590,1261.1,2.12,13.3,7,21,0.306,10,49.8,2.02
,12:32:37,5,3590,1262.1,1.92,13.3,7,21,0.277,10,49.8,1.83
,12:32:38,5,3590,1263.1,1.79,13.3,7,21,0.259,10,49.8,1.72
,12:32:39,5,3590,1264.1,1.73,13.3,7,21,0.241,10,49.8,1.66
,12:32:40,5,3590,1265.1,1.68,13.3,7,21,0.234,10,49.8,1.62
,12:32:41,5,3590,1266.1,1.65,13.3,7,21,0.23,10,49.8,1.59
,12:32:42,5,3590,1267.1,1.63,13.3,7,21,0.235,10,49.8,1.57
,12:32:43,5,3590,1268.1,1.63,13.3,7,21,0.227,10,49.8,1.57
,12:32:44,5,3590,1269.1,1.61,13.3,7,21,0.224,10,49.8,1.55
,12:32:45,5,3590,1270.1,1.58,13.3,7,21,0.22,10,49.8,1.52
,12:32:46,5,3590,1271.1,1.55,13.3,7,21,0.216,10,49.8,1.49
,12:32:47,5,3590,1272.1,1.54,13.3,7,21,0.222,10,49.8,1.48
,12:32:48,5,3590,1273.1,1.54,13.3,7,21,0.214,10,49.8,1.48
,12:32:49,5,3590,1274.1,1.53,13.3,7,21,0.221,10,49.8,1.48
,12:32:50,5,3590,1275.1,1.53,13.3,7,21,0.221,10,49.8,1.48
,12:32:51,5,3590,1276.1,1.54,13.3,7,21,0.222,10,49.8,1.48
,12:32:52,5,3590,1277.1,1.56,13.3,7,21,0.217,10,49.8,1.5
,12:32:53,5,3590,1278.1,1.57,13.3,7,21,0.219,10,49.8,1.52
,12:32:54,5,3590,1279.1,1.57,13.3,7,21,0.218,10,49.8,1.51
,12:32:55,5,3590,1280.1,1.55,13.3,7,21,0.216,10,49.8,1.5
,12:32:56,5,3590,1281.1,1.54,13.3,7,21,0.223,10,49.8,1.48
,12:32:57,5,3590,1282.1,1.54,13.3,7,21,0.215,10,49.8,1.49
,12:32:58,5,3590,1283.1,1.56,13.3,7,21,0.217,10,49.8,1.51
,12:32:59,5,3590,1284.1,1.55,13.3,7,21,0.215,10,49.8,1.49
,12:33:00,5,3590,1285.1,1.66,13.3,7,21,0.24,10,49.8,1.62
,12:33:01,5,3590,1286.1,1.86,13.3,7,21,0.268,10,49.8,1.81
,12:33:02,5,3590,1287.1,1.97,13.3,7,21,0.274,10,49.8,1.91
,12:33:03,5,3590,1288.1,1.9,13.3,7,21,0.265,10,49.8,1.82
,12:33:04,5,3590,1289.1,1.74,13.3,7,21,0.242,10,49.8,1.67
,12:33:05,5,3590,1290.1,1.67,13.3,7,21,0.233,10,49.8,1.61
,12:33:06,5,3590,1291.1,1.64,13.3,7,21,0.236,10,49.8,1.58
,12:33:07,5,3590,1292.1,1.61,13.3,7,21,0.232,10,49.8,1.55
,12:33:08,5,3590,1293.1,1.58,13.3,7,21,0.221,10,49.8,1.53
,12:33:09,5,3590,1294.1,1.56,13.3,7,21,0.217,10,49.8,1.5
,12:33:10,5,3590,1295.1,1.53,13.3,7,21,0.221,10,49.8,1.47
,12:33:11,5,3590,1296.1,1.51,13.3,7,21,0.21,10,49.8,1.45
,12:33:12,5,3590,1297.1,1.5,13.3,7,21,0.208,10,49.8,1.44
,12:33:13,5,3590,1298.1,1.48,13.3,7,21,0.206,10,49.8,1.43
,12:33:14,5,3590,1299.1,1.47,13.3,7,21,0.204,10,49.8,1.42
,12:33:15,5,3590,1300.1,1.45,13.3,7,21,0.202,10,49.8,1.4
,12:33:16,5,3590,1301.1,1.44,13.3,7,21,0.208,10,49.8,1.39
,12:33:17,5,3590,1302.1,1.44,13.3,7,21,0.208,10,49.8,1.39
,12:33:18,5,3590,1303.1,1.45,13.3,7,21,0.21,10,49.8,1.41
,12:33:19,5,3590,1304.1,1.46,13.3,7,21,0.204,10,49.8,1.41
,12:33:20,5,3590,1305.1,1.48,13.3,7,21,0.206,10,49.8,1.43
,12:33:21,5,3590,1306.1,1.48,13.3,7,21,0.199,10,49.8,1.42
,12:33:22,5,3590,1307.1,1.47,13.3,7,21,0.198,10,49.8,1.42
,12:33:23,5,3590,1308.1,1.45,13.3,7,21,0.195,10,49.8,1.4
,12:33:24,5,3590,1309.1,1.45,13.3,7,21,0.194,10,49.8,1.4
,12:33:25,5,3590,1310.1,1.44,13.3,7,21,0.193,10,49.8,1.39
,12:33:26,5,3590,1311.1,1.54,13.3,7,21,0.207,10,49.8,1.52
,12:33:27,5,3590,1312.1,2.08,13.3,7,21,0.28,10,49.8,2.07
,12:33:28,5,3590,1313.1,2.84,13.3,7,21,0.382,10,49.8,2.82
,12:33:29,5,3590,1314.1,3.46,13.3,7,21,0.482,10,49.8,3.35
,12:33:30,5,3590,1315.1,3.31,13.3,7,21,0.461,10,49.8,3.16
,12:33:31,5,3590,1316.1,2.75,13.3,7,21,0.397,10,49.8,2.59
,12:33:32,5,3590,1317.1,2.16,13.3,7,21,0.301,10,49.8,2.04
,12:33:33,5,3590,1318.1,1.88,13.3,7,21,0.262,10,49.8,1.81
,12:33:34,5,3590,1319.1,1.84,13.3,7,21,0.256,10,49.8,1.78
,12:33:35,5,3590,1320.1,1.85,13.3,7,21,0.258,10,49.8,1.79
,12:33:36,5,3590,1321.1,1.91,13.3,7,21,0.275,10,49.8,1.84
,12:33:37,5,3590,1322.1,1.97,13.3,7,21,0.275,10,49.8,1.91
,12:33:38,5,3590,1323.1,2.09,13.3,7,21,0.291,10,49.8,2.03
,12:33:39,5,3590,1324.1,2.17,13.3,7,21,0.313,10,49.8,2.1
,12:33:40,5,3590,1325.1,2.17,13.3,7,21,0.303,10,49.8,2.09
,12:33:41,5,3590,1326.1,2.1,13.3,7,21,0.292,10,49.8,2.02
,12:33:42,5,3590,1327.1,2.01,13.3,7,21,0.29,10,49.8,1.93
,12:33:43,5,3590,1328.1,1.92,13.3,7,21,0.277,10,49.8,1.84
,12:33:44,5,3590,1329.1,1.83,13.3,7,21,0.264,10,49.8,1.76
,12:33:45,5,3590,1330.1,1.77,13.3,7,21,0.255,10,49.8,1.7
,12:33:46,5,3590,1331.1,1.73,13.3,7,21,0.25,10,49.8,1.67
,12:33:47,5,3590,1332.1,1.7,13.3,7,21,0.237,10,49.8,1.64
,12:33:48,5,3590,1333.1,1.76,13.3,7,21,0.245,10,49.8,1.72
,12:33:49,5,3590,1334.1,1.94,13.3,7,21,0.281,10,49.8,1.9
,12:33:50,5,3590,1335.1,2.3,13.3,7,21,0.333,10,49.8,2.26
,12:33:51,5,3590,1336.1,2.67,13.3,7,21,0.386,10,49.8,2.6
,12:33:52,5,3590,1337.1,2.93,13.3,7,21,0.424,10,49.8,2.84
,12:33:53,5,3590,1338.1,2.91,13.3,7,21,0.421,10,49.8,2.82
,12:33:54,5,3590,1339.1,2.92,13.3,7,21,0.422,10,49.8,2.81
,12:33:55,5,3590,1340.1,2.92,13.3,7,21,0.422,10,49.8,2.83
,12:33:56,5,3590,1341.1,3.07,13.3,7,21,0.443,10,49.8,2.96
,12:33:57,5,3590,1342.1,3.11,13.3,7,21,0.433,10,49.8,3.01
,12:33:58,5,3590,1343.1,3.07,13.3,7,21,0.444,10,49.8,2.95
,12:33:59,5,3590,1344.1,2.86,13.3,7,21,0.413,10,49.8,2.73
,12:34:00,5,3590,1345.1,2.56,13.3,7,21,0.37,10,49.8,2.44
,12:34:01,5,3590,1346.1,2.26,13.3,7,21,0.327,10,49.8,2.16
,12:34:02,5,3590,1347.1,2.09,13.3,7,21,0.302,10,49.8,2.01
,12:34:03,5,3590,1348.1,2.03,13.3,7,21,0.293,10,49.8,1.96
,12:34:04,5,3590,1349.1,2.06,13.3,7,21,0.298,10,49.8,2
,12:34:05,5,3590,1350.1,2.13,13.3,7,21,0.307,10,49.8,2.06
,12:34:06,5,3590,1351.1,2.14,13.3,7,21,0.298,10,49.8,2.06
,12:34:07,5,3590,1352.1,2.1,13.3,7,21,0.293,10,49.8,2.02
,12:34:08,5,3590,1353.1,2.04,13.3,7,21,0.294,10,49.8,1.96
,12:34:09,5,3590,1354.1,1.98,13.3,7,21,0.276,10,49.8,1.91
,12:34:10,5,3590,1355.1,1.94,13.3,7,21,0.281,10,49.8,1.87
,12:34:11,5,3590,1356.1,1.95,13.3,7,21,0.281,10,49.8,1.88
,12:34:12,5,3590,1357.1,1.99,13.3,7,21,0.287,10,49.8,1.93
,12:34:13,5,3590,1358.1,2.06,13.3,7,21,0.287,10,49.8,2
,12:34:14,5,3590,1359.1,2.11,13.3,7,21,0.293,10,49.8,2.03
,12:34:15,5,3590,1360.1,2.05,13.3,7,21,0.285,10,49.8,1.97
,12:34:16,5,3590,1361.1,1.96,13.3,7,21,0.273,10,49.8,1.88
,12:34:17,5,3590,1362.1,1.87,13.3,7,21,0.26,10,49.8,1.79
,12:34:18,5,3590,1363.1,1.82,13.3,7,21,0.253,10,49.8,1.75
,12:34:19,5,3590,1364.1,1.79,13.3,7,21,0.249,10,49.8,1.73
,12:34:20,5,3590,1365.1,1.77,13.3,7,21,0.255,10,49.8,1.7
,12:34:21,5,3590,1366.1,1.76,13.3,7,21,0.255,10,49.8,1.71
,12:34:22,5,3590,1367.1,1.82,13.3,7,21,0.254,10,49.8,1.76
,12:34:23,5,3590,1368.1,1.84,13.3,7,21,0.266,10,49.8,1.77
,12:34:24,5,3590,1369.1,1.82,13.3,7,21,0.262,10,49.8,1.75
,12:34:25,5,3590,1370.1,1.73,13.3,7,21,0.241,10,49.8,1.67
,12:34:26,5,3590,1371.1,1.67,13.3,7,21,0.232,10,49.8,1.6
,12:34:27,5,3590,1372.1,1.63,13.3,7,21,0.226,10,49.8,1.57
,12:34:28,5,3590,1373.1,1.58,13.3,7,21,0.219,10,49.8,1.51
,12:34:29,5,3590,1374.1,1.62,13.3,7,21,0.226,10,49.8,1.58
,12:34:30,5,3590,1375.1,1.84,13.3,7,21,0.247,10,49.8,1.8
,12:34:31,5,3590,1376.1,2.26,13.3,7,21,0.304,10,49.8,2.22
,12:34:32,5,3590,1377.1,2.52,13.3,7,21,0.339,10,49.8,2.44
,12:34:33,5,3590,1378.1,2.52,13.3,7,21,0.338,10,49.8,2.41
,12:34:34,5,3590,1379.1,2.23,13.3,7,21,0.299,10,49.8,2.12
,12:34:35,5,3590,1380.1,1.98,13.3,7,21,0.266,10,49.8,1.89
,12:34:36,5,3590,1381.1,1.8,13.3,7,21,0.242,10,49.8,1.73
,12:34:37,5,3590,1382.1,1.7,13.3,7,21,0.237,10,49.8,1.64
,12:34:38,5,3590,1383.1,1.64,13.3,7,21,0.229,10,49.8,1.58
,12:34:39,5,3590,1384.1,1.61,13.3,7,21,0.232,10,49.8,1.55
,12:34:40,5,3590,1385.1,1.59,13.3,7,21,0.23,10,49.8,1.54
,12:34:41,5,3590,1386.1,1.58,13.3,7,21,0.221,10,49.8,1.53
,12:34:42,5,3590,1387.1,1.58,13.3,7,21,0.22,10,49.8,1.52
,12:34:43,5,3590,1388.1,1.55,13.3,7,21,0.224,10,49.8,1.49
,12:34:44,5,3590,1389.1,1.55,13.3,7,21,0.216,10,49.8,1.5
,12:34:45,5,3590,1390.1,1.59,13.3,7,21,0.229,10,49.8,1.54
,12:34:46,5,3590,1391.1,1.77,13.3,7,21,0.246,10,49.8,1.75
,12:34:47,5,3590,1392.1,2.18,13.3,7,21,0.304,10,49.8,2.14
,12:34:48,5,3590,1393.1,2.48,13.3,7,21,0.345,10,49.8,2.41
,12:34:49,5,3590,1394.1,2.61,13.3,7,21,0.377,10,49.8,2.51
,12:34:50,5,3590,1395.1,2.48,13.3,7,21,0.358,10,49.8,2.38
,12:34:51,5,3590,1396.1,2.4,13.3,7,21,0.335,10,49.8,2.31
,12:34:52,5,3590,1397.1,2.33,13.3,7,21,0.324,10,49.8,2.24
,12:34:53,5,3590,1398.1,2.25,13.3,7,21,0.314,10,49.8,2.17
,12:34:54,5,3590,1399.1,2.16,13.3,7,21,0.301,10,49.8,2.07
,12:34:55,5,3590,1400.1,2.01,13.3,7,21,0.279,10,49.8,1.92
,12:34:56,5,3590,1401.1,1.82,13.3,7,21,0.253,10,49.8,1.73
,12:34:57,5,3590,1402.1,1.68,13.3,7,21,0.242,10,49.8,1.61
,12:34:58,5,3590,1403.1,1.62,13.3,7,21,0.234,10,49.8,1.56
,12:34:59,5,3590,1404.1,1.59,13.3,7,21,0.229,10,49.8,1.53
,12:35:00,5,3590,1405.1,1.56,13.3,7,21,0.225,10,49.8,1.5
,12:35:01,5,3590,1406.1,1.54,13.3,7,21,0.223,10,49.8,1.49
,12:35:02,5,3590,1407.1,1.54,13.3,7,21,0.223,10,49.8,1.49
,12:35:03,5,3590,1408.1,1.55,13.3,7,21,0.223,10,49.8,1.49
,12:35:04,5,3590,1409.1,1.55,13.3,7,21,0.224,10,49.8,1.5
,12:35:05,5,3590,1410.1,1.57,13.3,7,21,0.227,10,49.8,1.52
,12:35:06,5,3590,1411.1,1.6,13.3,7,21,0.23,10,49.8,1.54
,12:35:07,5,3590,1412.1,1.61,13.3,7,21,0.233,10,49.8,1.55
,12:35:08,5,3590,1413.1,1.59,13.3,7,21,0.229,10,49.8,1.53
,12:35:09,5,3590,1414.1,1.57,13.3,7,21,0.226,10,49.8,1.51
,12:35:10,5,3590,1415.1,1.57,13.3,7,21,0.219,10,49.8,1.52
,12:35:11,5,3590,1416.1,1.71,13.3,7,21,0.247,10,49.8,1.69
,12:35:12,5,3590,1417.1,2.21,13.3,7,21,0.319,10,49.8,2.17
,12:35:13,5,3590,1418.1,2.56,13.3,7,21,0.369,10,49.8,2.5
,12:35:14,5,3590,1419.1,2.73,13.3,7,21,0.395,10,49.8,2.62
,12:35:15,5,3590,1420.1,2.51,13.3,7,21,0.362,10,49.8,2.4
,12:35:16,5,3590,1421.1,2.4,13.3,7,21,0.347,10,49.8,2.31
,12:35:17,5,3590,1422.1,2.33,13.3,7,21,0.325,10,49.8,2.25
,12:35:18,5,3590,1423.1,2.29,13.3,7,21,0.319,10,49.8,2.2
,12:35:19,5,3590,1424.1,2.21,13.3,7,21,0.319,10,49.8,2.12
,12:35:20,5,3590,1425.1,2.14,13.3,7,21,0.309,10,49.8,2.05
,12:35:21,5,3590,1426.1,2.05,13.3,7,21,0.286,10,49.8,1.97
,12:35:22,5,3590,1427.1,1.97,13.3,7,21,0.274,10,49.8,1.89
,12:35:23,5,3590,1428.1,1.84,13.3,7,21,0.266,10,49.8,1.76
,12:35:24,5,3590,1429.1,1.7,13.3,7,21,0.246,10,49.8,1.63
,12:35:25,5,3590,1430.1,1.6,13.3,7,21,0.23,10,49.8,1.53
,12:35:26,5,3590,1431.1,1.53,13.3,7,21,0.221,10,49.8,1.47
,12:35:27,5,3590,1432.1,1.49,13.3,7,21,0.215,10,49.8,1.43
,12:35:28,5,3590,1433.1,1.48,13.3,7,21,0.206,10,49.8,1.43
,12:35:29,5,3590,1434.1,1.5,13.3,7,21,0.209,10,49.8,1.45
,12:35:30,5,3590,1435.1,1.52,13.3,7,21,0.205,10,49.8,1.47
,12:35:31,5,3590,1436.1,1.52,13.3,7,21,0.205,10,49.8,1.47
,12:35:32,5,3590,1437.1,1.5,13.3,7,21,0.202,10,49.8,1.45
,12:35:33,5,3590,1438.1,1.49,13.3,7,21,0.201,10,49.8,1.44
,12:35:34,5,3590,1439.1,1.46,13.3,7,21,0.197,10,49.8,1.41
,12:35:35,5,3590,1440.1,1.43,13.3,7,21,0.192,10,49.8,1.37
,12:35:36,5,3590,1441.1,1.39,13.3,7,21,0.194,10,49.8,1.34
,12:35:37,5,3590,1442.1,1.38,13.3,7,21,0.199,10,49.8,1.33
,12:35:38,5,3590,1443.1,1.37,13.3,7,21,0.198,10,49.8,1.33
,12:35:39,5,3590,1444.1,1.38,13.3,7,21,0.199,10,49.8,1.33
,12:35:40,5,3590,1445.1,1.39,13.3,7,21,0.201,10,49.8,1.34
,12:35:41,5,3590,1446.1,1.41,13.3,7,21,0.203,10,49.8,1.36
,12:35:42,5,3590,1447.1,1.41,13.3,7,21,0.203,10,49.8,1.36
,12:35:43,5,3590,1448.1,1.38,13.3,7,21,0.199,10,49.8,1.33
,12:35:44,5,3590,1449.1,1.36,13.3,7,21,0.197,10,49.8,1.31
,12:35:45,5,3590,1450.1,1.37,13.3,7,21,0.198,10,49.8,1.32
,12:35:46,5,3590,1451.1,1.37,13.3,7,21,0.198,10,49.8,1.33
,12:35:47,5,3590,1452.1,1.36,13.3,7,21,0.197,10,49.8,1.31
,12:35:48,5,3590,1453.1,1.34,13.3,7,21,0.201,10,49.8,1.29
,12:35:49,5,3590,1454.1,1.35,13.3,7,21,0.195,10,49.8,1.31
,12:35:50,5,3590,1455.1,1.37,13.3,7,21,0.191,10,49.8,1.32
,12:35:51,5,3590,1456.1,1.37,13.3,7,21,0.191,10,49.8,1.33
,12:35:52,5,3590,1457.1,1.35,13.3,7,21,0.195,10,49.8,1.3
,12:35:53,5,3590,1458.1,1.33,13.3,7,21,0.192,10,49.8,1.28
,12:35:54,5,3590,1459.1,1.32,13.3,7,21,0.191,10,49.8,1.28
,12:35:55,5,3590,1460.1,1.32,13.3,7,21,0.191,10,49.8,1.28
,12:35:56,5,3590,1461.1,1.33,13.3,7,21,0.192,10,49.8,1.28
,12:35:57,5,3590,1462.1,1.33,13.3,7,21,0.193,10,49.8,1.29
,12:35:58,5,3590,1463.1,1.34,13.3,7,21,0.194,10,49.8,1.3
,12:35:59,5,3590,1464.1,1.36,13.3,7,21,0.196,10,49.8,1.31
,12:36:00,5,3590,1465.1,1.38,13.3,7,21,0.199,10,49.8,1.33
,12:36:01,5,3590,1466.1,1.4,13.3,7,21,0.202,10,49.8,1.35
,12:36:02,5,3590,1467.1,1.42,13.3,7,21,0.198,10,49.8,1.37
,12:36:03,5,3590,1468.1,1.43,13.3,7,21,0.192,10,49.8,1.38
,12:36:04,5,3590,1469.1,1.51,13.3,7,21,0.202,10,49.8,1.49
,12:36:05,5,3590,1470.1,1.88,13.3,7,21,0.253,10,49.8,1.85
,12:36:06,5,3590,1471.1,2.17,13.3,7,21,0.292,10,49.8,2.11
,12:36:07,5,3590,1472.1,2.23,13.3,7,21,0.299,10,49.8,2.11
,12:36:08,5,3590,1473.1,1.9,13.3,7,21,0.256,10,49.8,1.81
,12:36:09,5,3590,1474.1,1.64,13.3,7,21,0.228,10,49.8,1.56
,12:36:10,5,3590,1475.1,1.52,13.3,7,21,0.211,10,49.8,1.46
,12:36:11,5,3590,1476.1,1.46,13.3,7,21,0.204,10,49.8,1.41
,12:36:12,5,3590,1477.1,1.43,13.3,7,21,0.199,10,49.8,1.38
,12:36:13,5,3590,1478.1,1.41,13.3,7,21,0.204,10,49.8,1.36
