Data file,,RA0.3_HEF65_12C_003_45MINS.TSV,,,,,,,,,,
,13:17:13,4,2700,1794.8,1.18,13.3,9,13.2,0.132,10,0.2,1.11
,13:17:14,4,2700,1795.8,1.19,13.3,9,13.2,0.132,10,0.2,1.11
,13:17:15,4,2700,1796.8,1.19,13.3,9,13.2,0.133,10,0.2,1.12
,13:17:16,4,2700,1797.8,1.19,13.3,9,13.2,0.133,10,0.2,1.12
,13:17:17,4,2700,1798.8,1.19,13.3,9,13.2,0.136,10,0.2,1.11
,13:17:18,4,2700,1799.8,1.19,13.3,9,13.2,0.132,10,0.2,1.11
,13:17:19,4,2700,1800.8,1.19,13.3,9,13.1,0.132,10,0.2,1.11
,13:17:20,4,2700,1801.8,1.19,13.3,9,13.1,0.129,10,0.2,1.11
,13:17:21,4,2700,1802.8,1.18,13.3,9,13.1,0.132,10,0.2,1.11
,13:17:22,4,2700,1803.8,1.18,13.3,9,13.1,0.132,10,0.2,1.11
,13:17:23,4,2700,1804.8,1.18,13.3,9,13.1,0.132,10,0.2,1.11
,13:17:24,4,2700,1805.8,1.18,13.3,9,13.1,0.132,10,0.2,1.11
,13:17:25,4,2700,1806.8,1.19,13.3,9,13.1,0.128,10,0.2,1.11
,13:17:26,4,2700,1807.8,1.19,13.3,9,13.1,0.132,10,0.2,1.11
,13:17:27,4,2700,1808.8,1.19,13.3,9,13.1,0.132,10,0.2,1.11
,13:17:28,4,2700,1809.8,1.19,13.3,9,13.1,0.132,10,0.2,1.11
,13:17:29,4,2700,1810.8,1.19,13.3,9,13.1,0.132,10,0.2,1.11
,13:17:30,4,2700,1811.8,1.19,13.3,9,13.1,0.129,10,0.2,1.11
,13:17:31,4,2700,1812.8,1.19,13.3,9,13.1,0.128,10,0.2,1.11
,13:17:32,4,2700,1813.8,1.19,13.3,9,13.1,0.132,10,0.2,1.11
,13:17:33,4,2700,1814.8,1.18,13.3,9,13.1,0.136,10,0.2,1.11
,13:17:34,4,2700,1815.8,1.18,13.3,9,13.1,0.132,10,0.2,1.11
,13:17:35,4,2700,1816.8,1.19,13.3,9,13.1,0.129,10,0.2,1.11
,13:17:36,4,2700,1817.8,1.19,13.3,9,13.1,0.129,10,0.2,1.12
,13:17:37,4,2700,1818.8,1.19,13.3,9,13.1,0.129,10,0.2,1.12
,13:17:38,4,2700,1819.8,1.19,13.3,9,13.1,0.133,10,0.2,1.12
,13:17:39,4,2700,1820.8,1.19,13.3,9,13.1,0.129,10,0.2,1.12
,13:17:40,4,2700,1821.8,1.19,13.3,9,13,0.129,10,0.2,1.12
,13:17:41,4,2700,1822.8,1.19,13.3,9,13,0.129,10,0.2,1.12
,13:17:42,4,2700,1823.8,1.19,13.3,9,13,0.133,10,0.2,1.12
,13:17:43,4,2700,1824.8,1.19,13.3,9,13,0.132,10,0.2,1.11
,13:17:44,4,2700,1825.8,1.19,13.3,9,13,0.129,10,0.2,1.11
,13:17:45,4,2700,1826.8,1.19,13.3,9,13,0.129,10,0.2,1.11
,13:17:46,4,2700,1827.8,1.19,13.3,9,13,0.132,10,0.2,1.11
,13:17:47,4,2700,1828.8,1.18,13.3,9,13,0.132,10,0.2,1.11
,13:17:48,4,2700,1829.8,1.18,13.3,9,13,0.132,10,0.2,1.11
,13:17:49,4,2700,1830.8,1.18,13.3,9,13,0.128,10,0.2,1.11
,13:17:50,4,2700,1831.8,1.19,13.3,9,13,0.128,10,0.2,1.11
,13:17:51,4,2700,1832.8,1.19,13.3,9,13,0.132,10,0.2,1.11
,13:17:52,4,2700,1833.8,1.19,13.3,9,13,0.132,10,0.2,1.11
,13:17:53,4,2700,1834.8,1.19,13.3,9,13,0.132,10,0.2,1.11
,13:17:54,4,2700,1835.8,1.19,13.3,9,13,0.132,10,0.2,1.12
,13:17:55,4,2700,1836.8,1.19,13.3,9,13,0.129,10,0.2,1.12
,13:17:56,4,2700,1837.8,1.19,13.3,9,13,0.128,10,0.2,1.11
,13:17:57,4,2700,1838.8,1.18,13.3,9,12.9,0.132,10,0.2,1.11
,13:17:58,4,2700,1839.8,1.18,13.3,9,12.9,0.131,10,0.2,1.1
,13:17:59,4,2700,1840.8,1.18,13.3,9,12.9,0.131,10,0.2,1.1
,13:18:00,4,2700,1841.8,1.18,13.3,9,12.9,0.131,10,0.2,1.1
,13:18:01,4,2700,1842.8,1.18,13.3,9,12.9,0.127,10,0.2,1.1
,13:18:02,4,2700,1843.8,1.18,13.3,9,12.9,0.127,10,0.2,1.1
,13:18:03,4,2700,1844.8,1.18,13.3,9,12.9,0.127,10,0.2,1.1
,13:18:04,4,2700,1845.8,1.17,13.3,9,12.9,0.131,10,0.2,1.1
,13:18:05,4,2700,1846.8,1.17,13.3,9,12.9,0.131,10,0.2,1.1
,13:18:06,4,2700,1847.8,1.17,13.3,9,12.9,0.131,10,0.2,1.1
,13:18:07,4,2700,1848.8,1.17,13.3,9,12.9,0.131,10,0.2,1.1
,13:18:08,4,2700,1849.8,1.17,13.3,9,12.9,0.131,10,0.2,1.1
,13:18:09,4,2700,1850.8,1.18,13.3,9,12.9,0.127,10,0.2,1.1
,13:18:10,4,2700,1851.8,1.18,13.3,9,12.9,0.127,10,0.2,1.1
,13:18:11,4,2700,1852.8,1.18,13.3,9,12.8,0.131,10,0.2,1.1
,13:18:12,4,2700,1853.8,1.18,13.3,9,12.8,0.131,10,0.2,1.1
,13:18:13,4,2700,1854.8,1.17,13.3,9,12.8,0.131,10,0.2,1.1
,13:18:14,4,2700,1855.8,1.17,13.3,9,12.8,0.131,10,0.2,1.1
,13:18:15,4,2700,1856.8,1.18,13.3,9,12.8,0.131,10,0.2,1.1
,13:18:16,4,2700,1857.8,1.18,13.3,9,12.8,0.127,10,0.2,1.1
,13:18:17,4,2700,1858.8,1.17,13.3,9,12.8,0.127,10,0.2,1.1
,13:18:18,4,2700,1859.8,1.17,13.3,9,12.8,0.13,10,0.2,1.09
,13:18:19,4,2700,1860.8,1.17,13.3,9,12.8,0.13,10,0.2,1.09
,13:18:20,4,2700,1861.8,1.16,13.3,9,12.8,0.133,10,0.2,1.09
,13:18:21,4,2700,1862.8,1.16,13.3,9,12.7,0.129,10,0.2,1.09
,13:18:22,4,2700,1863.8,1.16,13.3,9,12.7,0.129,10,0.2,1.09
,13:18:23,4,2700,1864.8,1.16,13.3,9,12.7,0.125,10,0.2,1.08
,13:18:24,4,2700,1865.8,1.16,13.3,9,12.7,0.129,10,0.2,1.08
,13:18:25,4,2700,1866.8,1.16,13.3,9,12.7,0.129,10,0.2,1.08
,13:18:26,4,2700,1867.8,1.16,13.3,9,12.7,0.129,10,0.2,1.08
,13:18:27,4,2700,1868.8,1.16,13.3,9,12.7,0.129,10,0.2,1.09
,13:18:28,4,2700,1869.8,1.16,13.3,9,12.7,0.129,10,0.2,1.09
,13:18:29,4,2700,1870.8,1.16,13.3,9,12.7,0.129,10,0.2,1.09
,13:18:30,4,2700,1871.8,1.16,13.3,9,12.7,0.129,10,0.2,1.09
,13:18:31,4,2700,1872.8,1.16,13.3,9,12.7,0.129,10,0.2,1.09
,13:18:32,4,2700,1873.8,1.16,13.3,9,12.7,0.129,10,0.2,1.09
,13:18:33,4,2700,1874.8,1.16,13.3,9,12.6,0.129,10,0.2,1.08
,13:18:34,4,2700,1875.8,1.16,13.3,9,12.6,0.129,10,0.2,1.08
,13:18:35,4,2700,1876.8,1.15,13.3,9,12.6,0.125,10,0.2,1.08
,13:18:36,4,2700,1877.8,1.15,13.3,9,12.6,0.121,10,0.2,1.08
,13:18:37,4,2700,1878.8,1.15,13.3,9,12.6,0.128,10,0.2,1.08
,13:18:38,4,2700,1879.8,1.15,13.3,9,12.6,0.132,10,0.2,1.07
,13:18:39,4,2700,1880.8,1.15,13.3,9,12.6,0.128,10,0.2,1.08
,13:18:40,4,2700,1881.8,1.15,13.3,9,12.6,0.128,10,0.2,1.08
,13:18:41,4,2700,1882.8,1.15,13.3,9,12.6,0.125,10,0.2,1.08
,13:18:42,4,2700,1883.8,1.15,13.3,9,12.6,0.128,10,0.2,1.08
,13:18:43,4,2700,1884.8,1.14,13.3,9,12.5,0.128,10,0.2,1.07
,13:18:44,4,2700,1885.8,1.14,13.3,9,12.5,0.128,10,0.2,1.07
,13:18:45,4,2700,1886.8,1.15,13.3,9,12.5,0.128,10,0.2,1.07
,13:18:46,4,2700,1887.8,1.14,13.3,9,12.5,0.124,10,0.2,1.07
,13:18:47,4,2700,1888.8,1.14,13.3,9,12.5,0.128,10,0.2,1.07
,13:18:48,4,2700,1889.8,1.14,13.3,9,12.5,0.128,10,0.2,1.07
,13:18:49,4,2700,1890.8,1.15,13.3,9,12.5,0.128,10,0.2,1.07
,13:18:50,4,2700,1891.8,1.15,13.3,9,12.5,0.128,10,0.2,1.08
,13:18:51,4,2700,1892.8,1.15,13.3,9,12.5,0.128,10,0.2,1.08
,13:18:52,4,2700,1893.8,1.15,13.3,9,12.4,0.125,10,0.2,1.08
,13:18:53,4,2700,1894.8,1.15,13.3,9,12.4,0.121,10,0.2,1.08
,13:18:54,4,2700,1895.8,1.15,13.3,9,12.4,0.124,10,0.2,1.07
,13:18:55,4,2700,1896.8,1.14,13.3,9,12.4,0.127,10,0.2,1.07
,13:18:56,4,2700,1897.8,1.14,13.3,9,12.4,0.127,10,0.2,1.07
,13:18:57,4,2700,1898.8,1.14,13.3,9,12.4,0.128,10,0.2,1.07
,13:18:58,4,2700,1899.8,1.15,13.3,9,12.4,0.128,10,0.2,1.08
,13:18:59,4,2700,1900.8,1.16,13.3,9,12.4,0.126,10,0.2,1.09
,13:19:00,4,2700,1901.8,1.16,13.3,9,12.4,0.126,10,0.2,1.09
,13:19:01,4,2700,1902.8,1.16,13.3,9,12.3,0.126,10,0.2,1.09
,13:19:02,4,2700,1903.8,1.16,13.3,9,12.3,0.129,10,0.2,1.08
,13:19:03,4,2700,1904.8,1.15,13.3,9,12.3,0.128,10,0.2,1.07
,13:19:04,4,2700,1905.8,1.14,13.3,9,12.3,0.127,10,0.2,1.07
,13:19:05,4,2700,1906.8,1.14,13.3,9,12.3,0.127,10,0.2,1.06
,13:19:06,4,2700,1907.8,1.14,13.3,9,12.3,0.127,10,0.2,1.07
,13:19:07,4,2700,1908.8,1.14,13.3,9,12.3,0.124,10,0.2,1.07
,13:19:08,4,2700,1909.8,1.14,13.3,9,12.3,0.124,10,0.2,1.07
,13:19:09,4,2700,1910.8,1.14,13.3,9,12.3,0.127,10,0.2,1.07
,13:19:10,4,2700,1911.8,1.14,13.3,9,12.3,0.127,10,0.2,1.07
,13:19:11,4,2700,1912.8,1.14,13.3,9,12.2,0.127,10,0.2,1.07
,13:19:12,4,2700,1913.8,1.14,13.3,9,12.2,0.127,10,0.2,1.07
,13:19:13,4,2700,1914.8,1.14,13.3,9,12.2,0.123,10,0.2,1.06
,13:19:14,4,2700,1915.8,1.14,13.3,9,12.2,0.123,10,0.2,1.06
,13:19:15,4,2700,1916.8,1.13,13.3,9,12.2,0.123,10,0.2,1.06
,13:19:16,4,2700,1917.8,1.13,13.3,9,12.2,0.126,10,0.2,1.06
,13:19:17,4,2700,1918.8,1.13,13.3,9,12.2,0.126,10,0.2,1.06
,13:19:18,4,2700,1919.8,1.13,13.3,9,12.2,0.126,10,0.2,1.06
,13:19:19,4,2700,1920.8,1.13,13.3,9,12.1,0.126,10,0.2,1.06
,13:19:20,4,2700,1921.8,1.13,13.3,9,12.1,0.126,10,0.2,1.06
,13:19:21,4,2700,1922.8,1.12,13.3,9,12.1,0.129,10,0.2,1.05
,13:19:22,4,2700,1923.8,1.13,13.3,9,12.1,0.129,10,0.2,1.06
,13:19:23,4,2700,1924.8,1.13,13.3,9,12.1,0.126,10,0.2,1.06
,13:19:24,4,2700,1925.8,1.13,13.3,9,12.1,0.126,10,0.2,1.06
,13:19:25,4,2700,1926.8,1.13,13.3,9,12.1,0.126,10,0.2,1.06
,13:19:26,4,2700,1927.8,1.13,13.3,9,12.1,0.126,10,0.2,1.05
,13:19:27,4,2700,1928.8,1.12,13.3,9,12.1,0.125,10,0.2,1.05
,13:19:28,4,2700,1929.8,1.12,13.3,9,12,0.129,10,0.2,1.05
,13:19:29,4,2700,1930.8,1.13,13.3,9,12,0.13,10,0.2,1.06
,13:19:30,4,2700,1931.8,1.13,13.3,9,12,0.126,10,0.2,1.06
,13:19:31,4,2700,1932.8,1.14,13.3,9,12,0.12,10,0.2,1.06
,13:19:32,4,2700,1933.8,1.13,13.3,9,12,0.12,10,0.2,1.06
,13:19:33,4,2700,1934.8,1.13,13.3,9,12,0.122,10,0.2,1.06
,13:19:34,4,2700,1935.8,1.13,13.3,9,12,0.126,10,0.2,1.06
,13:19:35,4,2700,1936.8,1.13,13.3,9,11.9,0.126,10,0.2,1.06
,13:19:36,4,2700,1937.8,1.13,13.3,9,11.9,0.126,10,0.2,1.06
,13:19:37,4,2700,1938.8,1.13,13.3,9,11.9,0.123,10,0.2,1.06
,13:19:38,4,2700,1939.8,1.13,13.3,9,11.9,0.123,10,0.2,1.06
,13:19:39,4,2700,1940.8,1.13,13.3,9,11.9,0.126,10,0.2,1.06
,13:19:40,4,2700,1941.8,1.13,13.3,9,11.9,0.126,10,0.2,1.06
,13:19:41,4,2700,1942.8,1.13,13.3,9,11.9,0.126,10,0.2,1.06
,13:19:42,4,2700,1943.8,1.13,13.3,9,11.9,0.126,10,0.2,1.06
,13:19:43,4,2700,1944.8,1.13,13.3,9,11.9,0.126,10,0.2,1.06
,13:19:44,4,2700,1945.8,1.13,13.3,9,11.9,0.126,10,0.2,1.06
,13:19:45,4,2700,1946.8,1.14,13.3,9,11.8,0.123,10,0.2,1.06
,13:19:46,4,2700,1947.8,1.14,13.3,9,11.8,0.123,10,0.2,1.07
,13:19:47,4,2700,1948.8,1.14,13.3,9,11.8,0.123,10,0.2,1.06
,13:19:48,4,2700,1949.8,1.13,13.3,9,11.8,0.126,10,0.2,1.06
,13:19:49,4,2700,1950.8,1.13,13.3,9,11.8,0.126,10,0.2,1.06
,13:19:50,4,2700,1951.8,1.13,13.3,9,11.8,0.126,10,0.2,1.05
,13:19:51,4,2700,1952.8,1.12,13.3,9,11.8,0.125,10,0.2,1.05
,13:19:52,4,2700,1953.8,1.12,13.3,9,11.7,0.125,10,0.2,1.05
,13:19:53,4,2700,1954.8,1.13,13.3,9,11.7,0.126,10,0.2,1.06
,13:19:54,4,2700,1955.8,1.13,13.3,9,11.7,0.122,10,0.2,1.06
,13:19:55,4,2700,1956.8,1.13,13.3,9,11.7,0.122,10,0.2,1.06
,13:19:56,4,2700,1957.8,1.12,13.3,9,11.7,0.125,10,0.2,1.05
,13:19:57,4,2700,1958.8,1.12,13.3,9,11.7,0.125,10,0.2,1.05
,13:19:58,4,2700,1959.8,1.12,13.3,9,11.7,0.124,10,0.2,1.05
,13:19:59,4,2700,1960.8,1.12,13.3,9,11.6,0.125,10,0.2,1.05
,13:20:00,4,2700,1961.8,1.12,13.3,9,11.6,0.125,10,0.2,1.05
,13:20:01,4,2700,1962.8,1.13,13.3,9,11.6,0.122,10,0.2,1.06
,13:20:02,4,2700,1963.8,1.13,13.3,9,11.6,0.122,10,0.2,1.06
,13:20:03,4,2700,1964.8,1.13,13.3,9,11.6,0.126,10,0.2,1.06
,13:20:04,4,2700,1965.8,1.13,13.3,9,11.6,0.13,10,0.2,1.06
,13:20:05,4,2700,1966.8,1.13,13.3,9,11.6,0.126,10,0.2,1.06
,13:20:06,4,2700,1967.8,1.13,13.3,9,11.6,0.126,10,0.2,1.06
,13:20:07,4,2700,1968.8,1.13,13.3,9,11.6,0.119,10,0.2,1.06
,13:20:08,4,2700,1969.8,1.13,13.3,9,11.6,0.119,10,0.2,1.06
,13:20:09,4,2700,1970.8,1.12,13.3,9,11.5,0.122,10,0.2,1.05
,13:20:10,4,2700,1971.8,1.11,13.3,9,11.5,0.124,10,0.2,1.04
,13:20:11,4,2700,1972.8,1.11,13.3,9,11.5,0.127,10,0.2,1.03
,13:20:12,4,2700,1973.8,1.1,13.3,9,11.5,0.127,10,0.2,1.03
,13:20:13,4,2700,1974.8,1.11,13.3,9,11.5,0.127,10,0.2,1.04
,13:20:14,4,2700,1975.8,1.11,13.3,9,11.5,0.124,10,0.2,1.04
,13:20:15,4,2700,1976.8,1.11,13.3,9,11.5,0.121,10,0.2,1.05
,13:20:16,4,2700,1977.8,1.12,13.3,9,11.4,0.124,10,0.2,1.05
,13:20:17,4,2700,1978.8,1.12,13.3,9,11.4,0.124,10,0.2,1.05
,13:20:18,4,2700,1979.8,1.12,13.3,9,11.4,0.125,10,0.2,1.05
,13:20:19,4,2700,1980.8,1.12,13.3,9,11.4,0.124,10,0.2,1.05
,13:20:20,4,2700,1981.8,1.12,13.3,9,11.4,0.124,10,0.2,1.05
,13:20:21,4,2700,1982.8,1.12,13.3,9,11.4,0.121,10,0.2,1.05
,13:20:22,4,2700,1983.8,1.12,13.3,9,11.4,0.121,10,0.2,1.05
,13:20:23,4,2700,1984.8,1.12,13.3,9,11.4,0.121,10,0.2,1.05
,13:20:24,4,2700,1985.8,1.12,13.3,9,11.4,0.124,10,0.2,1.05
,13:20:25,4,2700,1986.8,1.11,13.3,9,11.3,0.124,10,0.2,1.04
,13:20:26,4,2700,1987.8,1.11,13.3,9,11.3,0.124,10,0.2,1.04
,13:20:27,4,2700,1988.8,1.11,13.3,9,11.3,0.12,10,0.2,1.04
,13:20:28,4,2700,1989.8,1.1,13.3,9,11.3,0.123,10,0.2,1.03
,13:20:29,4,2700,1990.8,1.1,13.3,9,11.3,0.123,10,0.2,1.03
,13:20:30,4,2700,1991.8,1.1,13.3,9,11.3,0.123,10,0.2,1.03
,13:20:31,4,2700,1992.8,1.1,13.3,9,11.3,0.123,10,0.2,1.03
,13:20:32,4,2700,1993.8,1.1,13.3,9,11.2,0.119,10,0.2,1.03
,13:20:33,4,2700,1994.8,1.1,13.3,9,11.2,0.119,10,0.2,1.03
,13:20:34,4,2700,1995.8,1.1,13.3,9,11.2,0.123,10,0.2,1.03
,13:20:35,4,2700,1996.8,1.1,13.3,9,11.2,0.126,10,0.2,1.03
,13:20:36,4,2700,1997.8,1.1,13.3,9,11.2,0.126,10,0.2,1.03
,13:20:37,4,2700,1998.8,1.09,13.3,9,11.2,0.125,10,0.2,1.02
,13:20:38,4,2700,1999.8,1.1,13.3,9,11.2,0.122,10,0.2,1.03
,13:20:39,4,2700,2000.8,1.1,13.3,9,11.2,0.122,10,0.2,1.03
,13:20:40,4,2700,2001.8,1.11,13.3,9,11.2,0.12,10,0.2,1.04
,13:20:41,4,2700,2002.8,1.11,13.3,9,11.1,0.12,10,0.2,1.04
,13:20:42,4,2700,2003.8,1.11,13.3,9,11.1,0.12,10,0.2,1.04
,13:20:43,4,2700,2004.8,1.11,13.3,9,11.1,0.124,10,0.2,1.04
,13:20:44,4,2700,2005.8,1.12,13.3,9,11.1,0.124,10,0.2,1.04
,13:20:45,4,2700,2006.8,1.11,13.3,9,11.1,0.124,10,0.2,1.04
,13:20:46,4,2700,2007.8,1.11,13.3,9,11.1,0.124,10,0.2,1.04
,13:20:47,4,2700,2008.8,1.1,13.3,9,11.1,0.123,10,0.2,1.03
,13:20:48,4,2700,2009.8,1.1,13.3,9,11.1,0.119,10,0.2,1.03
,13:20:49,4,2700,2010.8,1.1,13.3,9,11.1,0.119,10,0.2,1.03
,13:20:50,4,2700,2011.8,1.1,13.3,9,11,0.123,10,0.2,1.03
,13:20:51,4,2700,2012.8,1.1,13.3,9,11,0.123,10,0.2,1.03
,13:20:52,4,2700,2013.8,1.1,13.3,9,11,0.122,10,0.2,1.03
,13:20:53,4,2700,2014.8,1.1,13.3,9,11,0.122,10,0.2,1.03
,13:20:54,4,2700,2015.8,1.1,13.3,9,11,0.123,10,0.2,1.03
,13:20:55,4,2700,2016.8,1.1,13.3,9,11,0.12,10,0.2,1.03
,13:20:56,4,2700,2017.8,1.1,13.3,9,11,0.116,10,0.2,1.03
,13:20:57,4,2700,2018.8,1.11,13.3,9,11,0.123,10,0.2,1.04
,13:20:58,4,2700,2019.8,1.11,13.3,9,10.9,0.127,10,0.2,1.04
,13:20:59,4,2700,2020.8,1.12,13.3,9,11,0.129,10,0.2,1.05
,13:21:00,4,2700,2021.8,1.13,13.3,9,11,0.129,10,0.2,1.06
,13:21:01,4,2700,2022.8,1.13,13.3,9,10.9,0.126,10,0.2,1.06
,13:21:02,4,2700,2023.8,1.13,13.3,9,10.9,0.126,10,0.2,1.06
,13:21:03,4,2700,2024.8,1.13,13.3,9,10.9,0.126,10,0.2,1.06
,13:21:04,4,2700,2025.8,1.12,13.3,9,10.9,0.122,10,0.2,1.05
,13:21:05,4,2700,2026.8,1.12,13.3,9,10.9,0.118,10,0.2,1.05
,13:21:06,4,2700,2027.8,1.12,13.3,9,10.9,0.121,10,0.2,1.05
,13:21:07,4,2700,2028.8,1.12,13.3,9,10.9,0.128,10,0.2,1.05
,13:21:08,4,2700,2029.8,1.12,13.3,9,10.9,0.128,10,0.2,1.05
,13:21:09,4,2700,2030.8,1.12,13.3,9,10.9,0.128,10,0.2,1.05
,13:21:10,4,2700,2031.8,1.12,13.3,9,10.9,0.125,10,0.2,1.05
,13:21:11,4,2700,2032.8,1.12,13.3,9,10.8,0.125,10,0.2,1.05
,13:21:12,4,2700,2033.8,1.12,13.3,9,10.8,0.122,10,0.2,1.05
,13:21:13,4,2700,2034.8,1.12,13.3,9,10.8,0.121,10,0.2,1.05
,13:21:14,4,2700,2035.8,1.11,13.3,9,10.8,0.121,10,0.2,1.04
,13:21:15,4,2700,2036.8,1.11,13.3,9,10.8,0.121,10,0.2,1.04
,13:21:16,4,2700,2037.8,1.11,13.3,9,10.8,0.124,10,0.2,1.04
,13:21:17,4,2700,2038.8,1.11,13.3,9,10.8,0.127,10,0.2,1.04
,13:21:18,4,2700,2039.8,1.11,13.3,9,10.8,0.127,10,0.2,1.04
,13:21:19,4,2700,2040.8,1.11,13.3,9,10.8,0.127,10,0.2,1.04
,13:21:20,4,2700,2041.8,1.11,13.3,9,10.8,0.127,10,0.2,1.04
,13:21:21,4,2700,2042.8,1.12,13.3,9,10.8,0.121,10,0.2,1.05
,13:21:22,4,2700,2043.8,1.12,13.3,9,10.8,0.122,10,0.2,1.05
,13:21:23,4,2700,2044.8,1.12,13.3,9,10.8,0.125,10,0.2,1.05
,13:21:24,4,2700,2045.8,1.12,13.3,9,10.8,0.125,10,0.2,1.05
,13:21:25,4,2700,2046.8,1.11,13.3,9,10.8,0.124,10,0.2,1.04
,13:21:26,4,2700,2047.8,1.11,13.3,9,10.8,0.127,10,0.2,1.04
,13:21:27,4,2700,2048.8,1.11,13.3,9,10.8,0.123,10,0.2,1.04
,13:21:28,4,2700,2049.8,1.11,13.3,9,10.8,0.123,10,0.2,1.04
,13:21:29,4,2700,2050.8,1.11,13.3,9,10.8,0.123,10,0.2,1.04
,13:21:30,4,2700,2051.8,1.11,13.3,9,10.8,0.12,10,0.2,1.04
,13:21:31,4,2700,2052.8,1.11,13.3,9,10.8,0.117,10,0.2,1.04
,13:21:32,4,2700,2053.8,1.11,13.3,9,10.7,0.117,10,0.2,1.03
,13:21:33,4,2700,2054.8,1.1,13.3,9,10.7,0.12,10,0.2,1.03
,13:21:34,4,2700,2055.8,1.1,13.3,9,10.7,0.122,10,0.2,1.03
,13:21:35,4,2700,2056.8,1.1,13.3,9,10.7,0.126,10,0.2,1.03
,13:21:36,4,2700,2057.8,1.1,13.3,9,10.7,0.126,10,0.2,1.03
,13:21:37,4,2700,2058.8,1.11,13.3,9,10.7,0.127,10,0.2,1.04
,13:21:38,4,2700,2059.8,1.11,13.3,9,10.7,0.127,10,0.2,1.04
,13:21:39,4,2700,2060.8,1.12,13.3,9,10.7,0.128,10,0.2,1.05
,13:21:40,4,2700,2061.8,1.12,13.3,9,10.7,0.125,10,0.2,1.05
,13:21:41,4,2700,2062.8,1.12,13.3,9,10.7,0.125,10,0.2,1.05
,13:21:42,4,2700,2063.8,1.12,13.3,9,10.7,0.122,10,0.2,1.05
,13:21:43,4,2700,2064.8,1.12,13.3,9,10.7,0.118,10,0.2,1.05
,13:21:44,4,2700,2065.8,1.12,13.3,9,10.7,0.122,10,0.2,1.05
,13:21:45,4,2700,2066.8,1.12,13.3,9,10.7,0.122,10,0.2,1.05
,13:21:46,4,2700,2067.8,1.12,13.3,9,10.7,0.125,10,0.2,1.05
,13:21:47,4,2700,2068.8,1.12,13.3,9,10.7,0.124,10,0.2,1.05
,13:21:48,4,2700,2069.8,1.11,13.3,9,10.7,0.12,10,0.2,1.04
,13:21:49,4,2700,2070.8,1.11,13.3,9,10.7,0.12,10,0.2,1.04
,13:21:50,4,2700,2071.8,1.1,13.3,9,10.7,0.123,10,0.2,1.03
,13:21:51,4,2700,2072.8,1.11,13.3,9,10.7,0.123,10,0.2,1.04
,13:21:52,4,2700,2073.8,1.11,13.3,9,10.7,0.12,10,0.2,1.03
,13:21:53,4,2700,2074.8,1.1,13.3,9,10.7,0.116,10,0.2,1.03
,13:21:54,4,2700,2075.8,1.1,13.3,9,10.7,0.116,10,0.2,1.03
,13:21:55,4,2700,2076.8,1.1,13.3,9,10.7,0.12,10,0.2,1.03
,13:21:56,4,2700,2077.8,1.11,13.3,9,10.7,0.127,10,0.2,1.04
,13:21:57,4,2700,2078.8,1.11,13.3,9,10.7,0.127,10,0.2,1.04
,13:21:58,4,2700,2079.8,1.11,13.3,9,10.7,0.127,10,0.2,1.04
,13:21:59,4,2700,2080.8,1.11,13.3,9,10.7,0.124,10,0.2,1.04
,13:22:00,4,2700,2081.8,1.11,13.3,9,10.7,0.124,10,0.2,1.04
,13:22:01,4,2700,2082.8,1.11,13.3,9,10.8,0.121,10,0.2,1.04
,13:22:02,4,2700,2083.8,1.11,13.3,9,10.8,0.12,10,0.2,1.04
,13:22:03,4,2700,2084.8,1.11,13.3,9,10.8,0.117,10,0.2,1.04
,13:22:04,4,2700,2085.8,1.11,13.3,9,10.8,0.12,10,0.2,1.04
,13:22:05,4,2700,2086.8,1.11,13.3,9,10.8,0.124,10,0.2,1.04
,13:22:06,4,2700,2087.8,1.12,13.3,9,10.8,0.124,10,0.2,1.05
,13:22:07,4,2700,2088.8,1.12,13.3,9,10.8,0.121,10,0.2,1.05
,13:22:08,4,2700,2089.8,1.12,13.3,9,10.8,0.125,10,0.2,1.05
,13:22:09,4,2700,2090.8,1.12,13.3,9,10.8,0.124,10,0.2,1.05
,13:22:10,4,2700,2091.8,1.11,13.3,9,10.8,0.124,10,0.2,1.04
,13:22:11,4,2700,2092.8,1.11,13.3,9,10.8,0.123,10,0.2,1.04
,13:22:12,4,2700,2093.8,1.11,13.3,9,10.8,0.12,10,0.2,1.04
,13:22:13,4,2700,2094.8,1.11,13.3,9,10.8,0.12,10,0.2,1.04
,13:22:14,4,2700,2095.8,1.11,13.3,9,10.8,0.123,10,0.2,1.04
,13:22:15,4,2700,2096.8,1.1,13.3,9,10.8,0.126,10,0.2,1.03
,13:22:16,4,2700,2097.8,1.1,13.3,9,10.8,0.126,10,0.2,1.03
,13:22:17,4,2700,2098.8,1.1,13.3,9,10.8,0.126,10,0.2,1.03
,13:22:18,4,2700,2099.8,1.1,13.3,9,10.8,0.126,10,0.2,1.03
,13:22:19,4,2700,2100.8,1.1,13.3,9,10.8,0.126,10,0.2,1.03
,13:22:20,4,2700,2101.8,1.11,13.3,8,10.8,0.131,10,0.2,1.04
,13:22:21,4,2700,2102.8,1.11,13.3,9,10.9,0.128,10,0.2,1.05
,13:22:22,4,2700,2103.8,1.12,13.3,9,10.9,0.125,10,0.2,1.05
,13:22:23,4,2700,2104.8,1.12,13.3,9,10.9,0.129,10,0.2,1.05
