Data file,,RA0.3_DISTILLEDWATER_12C_001.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,14/10/2016,,,,,,,,,,
Lubricant,,Distilled Water,,,,,,,,,,
Specimens,,Al Ra0.3 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 9.3,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 10:58:37 on 14/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,11:43:08,6,3590,2670.3,0.68,13.3,9,14.1,0.072,10,49.9,0.65
,11:43:09,6,3590,2671.3,0.67,13.3,9,14.1,0.073,10,49.9,0.64
,11:43:10,6,3590,2672.3,0.66,13.3,9,14.1,0.071,10,49.9,0.63
,11:43:11,6,3590,2673.3,0.65,13.3,9,14.1,0.07,10,49.9,0.62
,11:43:12,6,3590,2674.3,0.65,13.3,9,14.1,0.072,10,49.9,0.62
,11:43:13,6,3590,2675.3,0.66,13.3,9,14.1,0.073,10,49.9,0.63
,11:43:14,6,3590,2676.3,0.67,13.3,9,14.1,0.077,10,49.9,0.65
,11:43:15,6,3590,2677.3,0.69,13.3,9,14.1,0.077,10,49.9,0.66
,11:43:16,6,3590,2678.3,0.7,13.3,9,14.1,0.073,10,49.9,0.67
,11:43:17,6,3590,2679.3,0.69,13.3,9,14.1,0.073,10,49.9,0.66
,11:43:18,6,3590,2680.3,0.68,13.3,9,14.1,0.073,10,49.9,0.65
,11:43:19,6,3590,2681.3,0.67,13.3,9,14.1,0.073,10,49.9,0.64
,11:43:20,6,3590,2682.3,0.67,13.3,9,14.1,0.071,10,49.9,0.65
,11:43:21,6,3590,2683.3,0.67,13.3,9,14.1,0.071,10,49.9,0.64
,11:43:22,6,3590,2684.3,0.67,13.3,9,14.1,0.071,10,49.9,0.65
,11:43:23,6,3590,2685.3,0.67,13.3,9,14,0.073,10,49.9,0.64
,11:43:24,6,3590,2686.3,0.67,13.3,9,14,0.073,10,49.9,0.65
,11:43:25,6,3590,2687.3,0.67,13.3,9,14,0.071,10,49.9,0.65
,11:43:26,6,3590,2688.3,0.67,13.3,9,14,0.071,10,49.9,0.65
,11:43:27,6,3590,2689.3,0.67,13.3,9,14,0.072,10,49.9,0.64
,11:43:28,6,3590,2690.3,0.66,13.3,9,14,0.073,10,49.9,0.63
,11:43:29,6,3590,2691.3,0.65,13.3,9,14,0.073,10,49.9,0.63
,11:43:30,6,3590,2692.3,0.66,13.3,9,14,0.073,10,49.9,0.63
,11:43:31,6,3590,2693.3,0.66,13.3,9,14,0.074,10,49.8,0.64
,11:43:32,6,3590,2694.3,0.67,13.3,9,14,0.074,10,49.9,0.64
,11:43:33,6,3590,2695.3,0.67,13.3,9,14,0.073,10,49.9,0.65
,11:43:34,6,3590,2696.3,0.68,13.3,9,14,0.074,10,49.9,0.66
,11:43:35,6,3590,2697.3,0.69,13.3,9,14,0.074,10,49.9,0.66
,11:43:36,6,3590,2698.3,0.68,13.3,9,14,0.074,10,49.9,0.66
,11:43:37,6,3590,2699.3,0.68,13.3,9,14,0.074,10,49.9,0.66
,11:43:38,6,3590,2700.3,0.68,13.3,9,13.9,0.072,10,49.9,0.66
,11:43:39,6,3590,2701.3,0.68,13.3,9,13.9,0.072,10,49.9,0.65
,11:43:40,6,3590,2702.3,0.68,13.3,9,14,0.071,10,49.9,0.65
,11:43:41,6,3590,2703.3,0.68,13.3,9,13.9,0.072,10,49.9,0.65
,11:43:42,6,3590,2704.3,0.68,13.3,9,13.9,0.072,10,49.9,0.65
,11:43:43,6,3590,2705.3,0.68,13.3,9,13.9,0.073,10,49.9,0.65
,11:43:44,6,3590,2706.3,0.67,13.3,9,13.9,0.075,10,49.9,0.64
,11:43:45,6,3590,2707.3,0.67,13.3,9,13.9,0.075,10,49.9,0.64
,11:43:46,6,3590,2708.3,0.67,13.3,9,13.9,0.073,10,49.9,0.65
,11:43:47,6,3590,2709.3,0.68,13.3,9,13.9,0.074,10,49.9,0.65
,11:43:48,6,3590,2710.3,0.68,13.3,9,13.9,0.074,10,49.9,0.65
,11:43:49,6,3590,2711.3,0.68,13.3,9,13.9,0.074,10,49.9,0.65
,11:43:50,6,3590,2712.3,0.68,13.3,9,13.9,0.071,10,49.9,0.65
,11:43:51,6,3590,2713.3,0.68,13.3,9,13.9,0.072,10,49.9,0.65
,11:43:52,6,3590,2714.3,0.68,13.3,10,13.9,0.07,10,49.9,0.65
,11:43:53,6,3590,2715.3,0.68,13.3,10,13.9,0.07,10,49.9,0.66
,11:43:54,6,3590,2716.3,0.69,13.3,10,13.8,0.07,10,49.9,0.66
,11:43:55,6,3590,2717.3,0.69,13.3,9,13.8,0.072,10,49.9,0.66
,11:43:56,6,3590,2718.3,0.68,13.3,9,13.8,0.074,10,49.9,0.65
,11:43:57,6,3590,2719.3,0.67,13.3,9,13.8,0.073,10,49.9,0.65
,11:43:58,6,3590,2720.3,0.67,13.3,9,13.8,0.075,10,49.9,0.64
,11:43:59,6,3590,2721.3,0.67,13.3,9,13.8,0.075,10,49.9,0.65
,11:44:00,6,3590,2722.3,0.68,13.3,9,13.8,0.074,10,49.9,0.65
,11:44:01,6,3590,2723.3,0.68,13.3,9,13.8,0.074,10,49.9,0.66
,11:44:02,6,3590,2724.3,0.68,13.3,9,13.8,0.076,10,49.9,0.66
,11:44:03,6,3590,2725.3,0.69,13.3,9,13.8,0.076,10,49.9,0.66
,11:44:04,6,3590,2726.3,0.7,13.3,9,13.8,0.078,10,49.9,0.67
,11:44:05,6,3590,2727.3,0.7,13.3,9,13.8,0.078,10,49.9,0.68
,11:44:06,6,3590,2728.3,0.71,13.3,9,13.8,0.079,10,49.9,0.68
,11:44:07,6,3590,2729.3,0.7,13.3,9,13.8,0.076,10,49.9,0.68
,11:44:08,6,3590,2730.3,0.7,13.3,9,13.7,0.074,10,49.9,0.67
,11:44:09,6,3590,2731.3,0.7,13.3,9,13.7,0.073,10,49.9,0.67
,11:44:10,6,3590,2732.3,0.69,13.3,9,13.7,0.075,10,49.9,0.66
,11:44:11,6,3590,2733.3,0.68,13.3,9,13.7,0.074,10,49.9,0.65
,11:44:12,6,3590,2734.3,0.68,13.3,9,13.7,0.073,10,49.9,0.65
,11:44:13,6,3590,2735.3,0.68,13.3,9,13.7,0.071,10,49.9,0.65
,11:44:14,6,3590,2736.3,0.68,13.3,9,13.7,0.073,10,49.9,0.65
,11:44:15,6,3590,2737.3,0.68,13.3,9,13.7,0.073,10,49.9,0.65
,11:44:16,6,3590,2738.3,0.68,13.3,9,13.7,0.073,10,49.9,0.65
,11:44:17,6,3590,2739.3,0.68,13.3,10,13.7,0.07,10,49.9,0.65
,11:44:18,6,3590,2740.3,0.68,13.3,9,13.7,0.072,10,49.9,0.66
,11:44:19,6,3590,2741.3,0.68,13.3,9,13.6,0.074,10,49.9,0.66
,11:44:20,6,3590,2742.3,0.68,13.3,9,13.6,0.076,10,49.9,0.66
,11:44:21,6,3590,2743.3,0.69,13.3,9,13.6,0.077,10,49.9,0.67
,11:44:22,6,3590,2744.3,0.71,13.3,9,13.6,0.077,10,49.9,0.68
,11:44:23,6,3590,2745.3,0.72,13.3,9,13.6,0.075,10,49.9,0.69
,11:44:24,6,3590,2746.3,0.71,13.3,9,13.6,0.077,10,49.9,0.68
,11:44:25,6,3590,2747.3,0.7,13.3,9,13.6,0.076,10,49.9,0.67
,11:44:26,6,3590,2748.3,0.69,13.3,9,13.6,0.075,10,49.9,0.66
,11:44:27,6,3590,2749.3,0.69,13.3,9,13.6,0.075,10,49.9,0.66
,11:44:28,6,3590,2750.3,0.68,13.3,9,13.5,0.074,10,49.9,0.65
,11:44:29,6,3590,2751.3,0.68,13.3,9,13.5,0.071,10,49.9,0.65
,11:44:30,6,3590,2752.3,0.67,13.3,9,13.5,0.07,10,49.9,0.64
,11:44:31,6,3590,2753.3,0.67,13.3,9,13.5,0.071,10,49.9,0.64
,11:44:32,6,3590,2754.3,0.67,13.3,9,13.5,0.073,10,49.9,0.65
,11:44:33,6,3590,2755.3,0.68,13.3,9,13.5,0.075,10,49.9,0.65
,11:44:34,6,3590,2756.3,0.68,13.3,9,13.5,0.075,10,49.9,0.65
,11:44:35,6,3590,2757.3,0.68,13.3,9,13.5,0.074,10,49.9,0.66
,11:44:36,6,3590,2758.3,0.69,13.3,9,13.5,0.075,10,49.9,0.66
,11:44:37,6,3590,2759.3,0.69,13.3,9,13.5,0.077,10,49.9,0.66
,11:44:38,6,3590,2760.3,0.68,13.3,9,13.5,0.076,10,49.9,0.66
,11:44:39,6,3590,2761.3,0.69,13.3,9,13.5,0.075,10,49.9,0.67
,11:44:40,6,3590,2762.3,0.71,13.3,9,13.5,0.075,10,49.9,0.69
,11:44:41,6,3590,2763.3,0.73,13.3,10,13.4,0.074,10,49.9,0.7
,11:44:42,6,3590,2764.3,0.72,13.3,10,13.4,0.074,10,49.9,0.69
,11:44:43,6,3590,2765.3,0.7,13.3,9,13.4,0.074,10,49.9,0.67
,11:44:44,6,3590,2766.3,0.69,13.3,9,13.4,0.075,10,49.9,0.66
,11:44:45,6,3590,2767.3,0.68,13.3,9,13.4,0.074,10,49.9,0.65
,11:44:46,6,3590,2768.3,0.68,13.3,9,13.4,0.073,10,49.9,0.65
,11:44:47,6,3590,2769.3,0.68,13.3,9,13.4,0.074,10,49.9,0.65
,11:44:48,6,3590,2770.3,0.68,13.3,9,13.4,0.074,10,49.9,0.65
,11:44:49,6,3590,2771.3,0.68,13.3,9,13.3,0.073,10,49.9,0.65
,11:44:50,6,3590,2772.3,0.68,13.3,9,13.3,0.076,10,49.9,0.65
,11:44:51,6,3590,2773.3,0.68,13.3,9,13.3,0.074,10,49.9,0.65
,11:44:52,6,3590,2774.3,0.68,13.3,9,13.3,0.074,10,49.9,0.65
,11:44:53,6,3590,2775.3,0.68,13.3,9,13.3,0.074,10,49.9,0.65
,11:44:54,6,3590,2776.3,0.68,13.3,9,13.3,0.076,10,49.9,0.65
,11:44:55,6,3590,2777.3,0.69,13.3,9,13.3,0.074,10,49.9,0.66
,11:44:56,6,3590,2778.3,0.69,13.3,9,13.3,0.073,10,49.9,0.67
,11:44:57,6,3590,2779.3,0.69,13.3,10,13.3,0.071,10,49.9,0.67
,11:44:58,6,3590,2780.3,0.69,13.3,10,13.3,0.07,10,49.9,0.66
,11:44:59,6,3590,2781.3,0.68,13.3,10,13.3,0.068,10,49.9,0.65
,11:45:00,6,3590,2782.3,0.68,13.3,10,13.2,0.07,10,49.9,0.65
,11:45:01,6,3590,2783.3,0.68,13.3,9,13.2,0.072,10,49.9,0.65
,11:45:02,6,3590,2784.3,0.68,13.3,9,13.2,0.075,10,49.9,0.65
,11:45:03,6,3590,2785.3,0.67,13.3,9,13.2,0.074,10,49.9,0.64
,11:45:04,6,3590,2786.3,0.67,13.3,9,13.2,0.074,10,49.9,0.64
,11:45:05,6,3590,2787.3,0.68,13.3,9,13.2,0.075,10,49.9,0.65
,11:45:06,6,3590,2788.3,0.69,13.3,9,13.1,0.076,10,49.9,0.66
,11:45:07,6,3590,2789.3,0.69,13.3,9,13.1,0.074,10,49.9,0.66
,11:45:08,6,3590,2790.3,0.69,13.3,9,13.1,0.075,10,49.9,0.66
,11:45:09,6,3590,2791.3,0.69,13.3,9,13.1,0.073,10,49.9,0.66
,11:45:10,6,3590,2792.3,0.69,13.3,9,13.1,0.074,10,49.9,0.66
,11:45:11,6,3590,2793.3,0.68,13.3,9,13.1,0.073,10,49.9,0.65
,11:45:12,6,3590,2794.3,0.67,13.3,9,13.1,0.073,10,49.9,0.65
,11:45:13,6,3590,2795.3,0.67,13.3,9,13,0.073,10,49.9,0.64
,11:45:14,6,3590,2796.3,0.67,13.3,9,13,0.075,10,49.9,0.65
,11:45:15,6,3590,2797.3,0.68,13.3,9,13,0.073,10,49.9,0.65
,11:45:16,6,3590,2798.3,0.69,13.3,9,13,0.073,10,49.9,0.66
,11:45:17,6,3590,2799.3,0.69,13.3,9,13,0.073,10,49.9,0.66
,11:45:18,6,3590,2800.3,0.69,13.3,9,13,0.073,10,49.9,0.67
,11:45:19,6,3590,2801.3,0.69,13.3,10,13,0.071,10,49.9,0.67
,11:45:20,6,3590,2802.3,0.69,13.3,9,13,0.073,10,49.9,0.66
,11:45:21,6,3590,2803.3,0.68,13.3,9,13,0.072,10,49.9,0.66
,11:45:22,6,3590,2804.3,0.68,13.3,9,13,0.071,10,49.9,0.65
,11:45:23,6,3590,2805.3,0.67,13.3,9,12.9,0.071,10,49.9,0.64
,11:45:24,6,3590,2806.3,0.67,13.3,9,12.9,0.073,10,49.9,0.64
,11:45:25,6,3590,2807.3,0.67,13.3,9,12.9,0.073,10,49.9,0.64
,11:45:26,6,3590,2808.3,0.67,13.3,9,12.9,0.073,10,49.9,0.64
,11:45:27,6,3590,2809.3,0.67,13.3,9,12.9,0.075,10,49.9,0.64
,11:45:28,6,3590,2810.3,0.67,13.3,9,12.9,0.073,10,49.9,0.65
,11:45:29,6,3590,2811.3,0.67,13.3,9,12.9,0.073,10,49.9,0.64
,11:45:30,6,3590,2812.3,0.67,13.3,9,12.8,0.073,10,49.9,0.64
,11:45:31,6,3590,2813.3,0.67,13.3,9,12.8,0.072,10,49.9,0.64
,11:45:32,6,3590,2814.3,0.67,13.3,9,12.8,0.074,10,49.9,0.64
,11:45:33,6,3590,2815.3,0.67,13.3,9,12.8,0.072,10,49.9,0.64
,11:45:34,6,3590,2816.3,0.67,13.3,9,12.8,0.073,10,49.9,0.65
,11:45:35,6,3590,2817.3,0.68,13.3,9,12.8,0.073,10,49.9,0.65
,11:45:36,6,3590,2818.3,0.68,13.3,9,12.8,0.071,10,49.9,0.65
,11:45:37,6,3590,2819.3,0.68,13.3,9,12.8,0.071,10,49.9,0.65
,11:45:38,6,3590,2820.3,0.68,13.3,9,12.8,0.073,10,49.9,0.65
,11:45:39,6,3590,2821.3,0.67,13.3,9,12.8,0.073,10,49.9,0.65
,11:45:40,6,3590,2822.3,0.67,13.3,9,12.7,0.073,10,49.9,0.64
,11:45:41,6,3590,2823.3,0.67,13.3,9,12.7,0.072,10,49.9,0.64
,11:45:42,6,3590,2824.3,0.67,13.3,9,12.7,0.072,10,49.9,0.64
,11:45:43,6,3590,2825.3,0.67,13.3,9,12.7,0.073,10,49.9,0.65
,11:45:44,6,3590,2826.3,0.67,13.3,9,12.7,0.073,10,49.9,0.65
,11:45:45,6,3590,2827.3,0.67,13.3,9,12.7,0.073,10,49.9,0.64
,11:45:46,6,3590,2828.3,0.67,13.3,9,12.6,0.072,10,49.9,0.64
,11:45:47,6,3590,2829.3,0.67,13.3,9,12.6,0.073,10,49.9,0.64
,11:45:48,6,3590,2830.3,0.67,13.3,9,12.6,0.075,10,49.9,0.65
,11:45:49,6,3590,2831.3,0.68,13.3,9,12.6,0.075,10,49.9,0.65
,11:45:50,6,3590,2832.3,0.68,13.3,9,12.6,0.074,10,49.9,0.65
,11:45:51,6,3590,2833.3,0.68,13.3,9,12.6,0.073,10,49.9,0.65
,11:45:52,6,3590,2834.3,0.68,13.3,9,12.5,0.073,10,49.9,0.65
,11:45:53,6,3590,2835.3,0.67,13.3,9,12.5,0.071,10,49.9,0.64
,11:45:54,6,3590,2836.3,0.67,13.3,9,12.5,0.071,10,49.9,0.65
,11:45:55,6,3590,2837.3,0.67,13.3,9,12.5,0.071,10,49.9,0.65
,11:45:56,6,3590,2838.3,0.67,13.3,9,12.5,0.073,10,49.9,0.64
,11:45:57,6,3590,2839.3,0.67,13.3,9,12.5,0.073,10,49.9,0.64
,11:45:58,6,3590,2840.3,0.67,13.3,9,12.5,0.072,10,49.9,0.64
,11:45:59,6,3590,2841.3,0.67,13.3,9,12.5,0.072,10,49.9,0.64
,11:46:00,6,3590,2842.3,0.67,13.3,9,12.4,0.07,10,49.9,0.64
,11:46:01,6,3590,2843.3,0.67,13.3,9,12.4,0.07,10,49.9,0.64
,11:46:02,6,3590,2844.3,0.67,13.3,9,12.4,0.072,10,49.9,0.64
,11:46:03,6,3590,2845.3,0.67,13.3,9,12.4,0.072,10,49.9,0.64
,11:46:04,6,3590,2846.3,0.67,13.3,9,12.4,0.072,10,49.9,0.64
,11:46:05,6,3590,2847.3,0.67,13.3,9,12.4,0.074,10,49.9,0.64
,11:46:06,6,3590,2848.3,0.67,13.3,9,12.3,0.075,10,49.9,0.65
,11:46:07,6,3590,2849.3,0.68,13.3,9,12.3,0.074,10,49.9,0.65
,11:46:08,6,3590,2850.3,0.68,13.3,9,12.3,0.074,10,49.9,0.66
,11:46:09,6,3590,2851.3,0.68,13.3,9,12.3,0.074,10,49.9,0.65
,11:46:10,6,3590,2852.3,0.67,13.3,9,12.3,0.073,10,49.9,0.64
,11:46:11,6,3590,2853.3,0.67,13.3,9,12.3,0.072,10,49.9,0.64
,11:46:12,6,3590,2854.3,0.67,13.3,9,12.2,0.075,10,49.9,0.65
,11:46:13,6,3590,2855.3,0.68,13.3,9,12.3,0.074,10,49.9,0.66
,11:46:14,6,3590,2856.3,0.69,13.3,9,12.2,0.075,10,49.9,0.66
,11:46:15,6,3590,2857.3,0.69,13.3,9,12.2,0.075,10,49.9,0.66
,11:46:16,6,3590,2858.3,0.68,13.3,9,12.2,0.073,10,49.9,0.65
,11:46:17,6,3590,2859.3,0.67,13.3,9,12.2,0.075,10,49.9,0.65
,11:46:18,6,3590,2860.3,0.67,13.3,9,12.2,0.073,10,49.9,0.65
,11:46:19,6,3590,2861.3,0.68,13.3,9,12.2,0.076,10,49.9,0.65
,11:46:20,6,3590,2862.3,0.69,13.3,9,12.1,0.074,10,49.9,0.66
,11:46:21,6,3590,2863.3,0.69,13.3,9,12.1,0.075,10,49.9,0.66
,11:46:22,6,3590,2864.3,0.69,13.3,9,12.1,0.075,10,49.9,0.67
,11:46:23,6,3590,2865.3,0.69,13.3,9,12.1,0.075,10,49.9,0.67
,11:46:24,6,3590,2866.3,0.69,13.3,9,12.1,0.073,10,49.9,0.66
,11:46:25,6,3590,2867.3,0.68,13.3,9,12.1,0.074,10,49.9,0.66
,11:46:26,6,3590,2868.3,0.68,13.3,9,12.1,0.071,10,49.9,0.65
,11:46:27,6,3590,2869.3,0.67,13.3,9,12.1,0.073,10,49.9,0.64
,11:46:28,6,3590,2870.3,0.67,13.3,9,12,0.072,10,49.9,0.64
,11:46:29,6,3590,2871.3,0.67,13.3,9,12,0.073,10,49.9,0.65
,11:46:30,6,3590,2872.3,0.68,13.3,9,12,0.071,10,49.9,0.65
,11:46:31,6,3590,2873.3,0.68,13.3,9,12,0.071,10,49.9,0.65
,11:46:32,6,3590,2874.3,0.68,13.3,9,12,0.073,10,49.9,0.65
,11:46:33,6,3590,2875.3,0.68,13.3,9,12,0.071,10,49.9,0.65
,11:46:34,6,3590,2876.3,0.68,13.3,9,12,0.073,10,49.9,0.65
,11:46:35,6,3590,2877.3,0.68,13.3,9,11.9,0.073,10,49.9,0.65
,11:46:36,6,3590,2878.3,0.68,13.3,9,11.9,0.073,10,49.9,0.65
,11:46:37,6,3590,2879.3,0.67,13.3,9,11.9,0.073,10,49.9,0.65
,11:46:38,6,3590,2880.3,0.67,13.3,9,11.9,0.073,10,49.9,0.64
,11:46:39,6,3590,2881.3,0.67,13.3,9,11.9,0.072,10,49.9,0.64
,11:46:40,6,3590,2882.3,0.67,13.3,9,11.9,0.072,10,49.9,0.64
,11:46:41,6,3590,2883.3,0.67,13.3,9,11.9,0.073,10,49.9,0.64
,11:46:42,6,3590,2884.3,0.67,13.3,9,11.8,0.073,10,49.9,0.65
,11:46:43,6,3590,2885.3,0.68,13.3,9,11.8,0.073,10,49.9,0.65
,11:46:44,6,3590,2886.3,0.68,13.3,9,11.8,0.073,10,49.9,0.65
,11:46:45,6,3590,2887.3,0.68,13.3,9,11.8,0.074,10,49.9,0.66
,11:46:46,6,3590,2888.3,0.69,13.3,9,11.8,0.077,10,49.9,0.67
,11:46:47,6,3590,2889.3,0.7,13.3,9,11.8,0.076,10,49.9,0.67
,11:46:48,6,3590,2890.3,0.7,13.3,9,11.7,0.074,10,49.9,0.67
,11:46:49,6,3590,2891.3,0.7,13.3,9,11.7,0.075,10,49.9,0.67
,11:46:50,6,3590,2892.3,0.69,13.3,9,11.7,0.073,10,49.9,0.66
,11:46:51,6,3590,2893.3,0.69,13.3,9,11.7,0.074,10,49.9,0.66
,11:46:52,6,3590,2894.3,0.68,13.3,9,11.7,0.074,10,49.9,0.66
,11:46:53,6,3590,2895.3,0.68,13.3,9,11.7,0.074,10,49.9,0.65
,11:46:54,6,3590,2896.3,0.68,13.3,9,11.7,0.073,10,49.9,0.65
,11:46:55,6,3590,2897.3,0.69,13.3,9,11.6,0.075,10,49.9,0.66
,11:46:56,6,3590,2898.3,0.7,13.3,9,11.6,0.074,10,49.9,0.68
,11:46:57,6,3590,2899.3,0.71,13.3,9,11.6,0.075,10,49.9,0.68
,11:46:58,6,3590,2900.3,0.71,13.3,9,11.6,0.077,10,49.9,0.68
,11:46:59,6,3590,2901.3,0.7,13.3,9,11.6,0.076,10,49.9,0.67
,11:47:00,6,3590,2902.3,0.69,13.3,9,11.6,0.075,10,49.9,0.66
,11:47:01,6,3590,2903.3,0.69,13.3,9,11.5,0.075,10,49.9,0.66
,11:47:02,6,3590,2904.3,0.69,13.3,9,11.5,0.073,10,49.9,0.66
,11:47:03,6,3590,2905.3,0.69,13.3,9,11.5,0.073,10,49.9,0.66
,11:47:04,6,3590,2906.3,0.68,13.3,10,11.5,0.07,10,49.9,0.65
,11:47:05,6,3590,2907.3,0.68,13.3,10,11.5,0.069,10,49.9,0.65
,11:47:06,6,3590,2908.3,0.67,13.3,9,11.5,0.071,10,49.9,0.64
,11:47:07,6,3590,2909.3,0.67,13.3,9,11.4,0.071,10,49.9,0.65
,11:47:08,6,3590,2910.3,0.67,13.3,10,11.4,0.069,10,49.9,0.65
,11:47:09,6,3590,2911.3,0.67,13.3,10,11.4,0.069,10,49.9,0.64
,11:47:10,6,3590,2912.3,0.66,13.3,9,11.4,0.069,10,49.9,0.63
,11:47:11,6,3590,2913.3,0.65,13.3,9,11.4,0.07,10,49.9,0.62
,11:47:12,6,3590,2914.3,0.64,13.3,9,11.4,0.069,10,49.9,0.61
,11:47:13,6,3590,2915.3,0.64,13.3,9,11.4,0.069,10,49.9,0.61
,11:47:14,6,3590,2916.3,0.64,13.3,9,11.3,0.069,10,49.9,0.61
,11:47:15,6,3590,2917.3,0.63,13.3,9,11.3,0.071,10,49.9,0.61
,11:47:16,6,3590,2918.3,0.64,13.3,9,11.3,0.071,10,49.9,0.61
,11:47:17,6,3590,2919.3,0.65,13.3,9,11.3,0.073,10,49.9,0.63
,11:47:18,6,3590,2920.3,0.67,13.3,9,11.3,0.074,10,49.9,0.64
,11:47:19,6,3590,2921.3,0.67,13.3,9,11.3,0.073,10,49.9,0.65
,11:47:20,6,3590,2922.3,0.68,13.3,9,11.2,0.073,10,49.9,0.65
,11:47:21,6,3590,2923.3,0.68,13.3,9,11.2,0.071,10,49.9,0.65
,11:47:22,6,3590,2924.3,0.68,13.3,9,11.2,0.073,10,49.9,0.65
,11:47:23,6,3590,2925.3,0.68,13.3,9,11.2,0.073,10,49.9,0.65
,11:47:24,6,3590,2926.3,0.68,13.3,9,11.2,0.074,10,49.9,0.66
,11:47:25,6,3590,2927.3,0.68,13.3,9,11.2,0.076,10,49.9,0.66
,11:47:26,6,3590,2928.3,0.69,13.3,9,11.1,0.077,10,49.9,0.66
,11:47:27,6,3590,2929.3,0.69,13.3,9,11.1,0.074,10,49.9,0.66
,11:47:28,6,3590,2930.3,0.69,13.3,9,11.1,0.074,10,49.9,0.66
,11:47:29,6,3590,2931.3,0.69,13.3,9,11.1,0.072,10,49.9,0.66
,11:47:30,6,3590,2932.3,0.68,13.3,9,11.1,0.072,10,49.9,0.65
,11:47:31,6,3590,2933.3,0.68,13.3,9,11.1,0.073,10,49.9,0.65
,11:47:32,6,3590,2934.3,0.67,13.3,9,11.1,0.073,10,49.9,0.64
,11:47:33,6,3590,2935.3,0.67,13.3,9,11.1,0.072,10,49.9,0.64
,11:47:34,6,3590,2936.3,0.67,13.3,9,11,0.075,10,49.9,0.64
,11:47:35,6,3590,2937.3,0.67,13.3,9,11,0.073,10,49.9,0.64
,11:47:36,6,3590,2938.3,0.67,13.3,9,11,0.075,10,49.9,0.65
,11:47:37,6,3590,2939.3,0.68,13.3,9,11,0.073,10,49.9,0.65
,11:47:38,6,3590,2940.3,0.68,13.3,9,11,0.073,10,49.9,0.65
,11:47:39,6,3590,2941.3,0.68,13.3,9,11,0.071,10,49.9,0.65
,11:47:40,6,3590,2942.3,0.68,13.3,10,10.9,0.069,10,49.9,0.65
,11:47:41,6,3590,2943.3,0.67,13.3,10,10.9,0.069,10,49.9,0.65
,11:47:42,6,3590,2944.3,0.68,13.3,10,10.9,0.069,10,49.9,0.65
,11:47:43,6,3590,2945.3,0.68,13.3,9,10.9,0.072,10,49.9,0.65
,11:47:44,6,3590,2946.3,0.67,13.3,9,10.8,0.073,10,49.9,0.64
,11:47:45,6,3590,2947.3,0.66,13.3,9,10.8,0.072,10,49.9,0.63
,11:47:46,6,3590,2948.3,0.66,13.3,9,10.8,0.071,10,49.9,0.63
,11:47:47,6,3590,2949.3,0.67,13.3,9,10.8,0.074,10,49.9,0.64
,11:47:48,6,3590,2950.3,0.69,13.3,9,10.8,0.077,10,49.9,0.67
,11:47:49,6,3590,2951.3,0.71,13.3,9,10.8,0.079,10,49.9,0.68
,11:47:50,6,3590,2952.3,0.71,13.3,9,10.8,0.077,10,49.9,0.68
,11:47:51,6,3590,2953.3,0.7,13.3,9,10.8,0.076,10,49.9,0.68
,11:47:52,6,3590,2954.3,0.69,13.3,9,10.8,0.073,10,49.9,0.66
,11:47:53,6,3590,2955.3,0.68,13.3,10,10.7,0.07,10,49.9,0.65
,11:47:54,6,3590,2956.3,0.68,13.3,10,10.7,0.069,10,49.9,0.65
,11:47:55,6,3590,2957.3,0.67,13.3,10,10.7,0.069,10,49.9,0.64
,11:47:56,6,3590,2958.3,0.66,13.3,9,10.7,0.07,10,49.9,0.63
,11:47:57,6,3590,2959.3,0.65,13.3,9,10.7,0.068,10,49.9,0.62
,11:47:58,6,3590,2960.3,0.63,13.3,9,10.7,0.068,10,49.9,0.61
,11:47:59,6,3590,2961.3,0.62,13.3,9,10.6,0.067,10,49.9,0.6
,11:48:00,6,3590,2962.3,0.63,13.3,9,10.6,0.07,10,49.9,0.6
,11:48:01,6,3590,2963.3,0.64,13.3,9,10.6,0.069,10,49.9,0.61
,11:48:02,6,3590,2964.3,0.65,13.3,9,10.6,0.07,10,49.9,0.62
,11:48:03,6,3590,2965.3,0.65,13.3,9,10.6,0.07,10,49.9,0.63
,11:48:04,6,3590,2966.3,0.65,13.3,9,10.5,0.07,10,49.9,0.63
,11:48:05,6,3590,2967.3,0.66,13.3,9,10.5,0.071,10,49.9,0.63
,11:48:06,6,3590,2968.3,0.67,13.3,9,10.5,0.07,10,49.9,0.64
,11:48:07,6,3590,2969.3,0.67,13.3,9,10.5,0.072,10,49.9,0.64
,11:48:08,6,3590,2970.3,0.66,13.3,9,10.5,0.073,10,49.9,0.63
