Data file,,RA0.3_HEF_-8C_001_45MINS.TSV,,,,,,,,,,
,16:52:29,4,2700,1844,1.14,13.3,9,-8.4,0.12,10,0.3,1.07
,16:52:30,4,2700,1845,1.14,13.3,9,-8.4,0.123,10,0.2,1.07
,16:52:31,4,2700,1846,1.14,13.3,9,-8.4,0.127,10,0.2,1.06
,16:52:32,4,2700,1847,1.13,13.3,9,-8.4,0.126,10,0.2,1.06
,16:52:33,4,2700,1848,1.13,13.3,9,-8.4,0.13,10,0.2,1.06
,16:52:34,4,2700,1849,1.13,13.3,9,-8.4,0.13,10,0.2,1.06
,16:52:35,4,2700,1850,1.13,13.3,9,-8.4,0.129,10,0.2,1.06
,16:52:36,4,2700,1851,1.13,13.3,9,-8.4,0.126,10,0.2,1.06
,16:52:37,4,2700,1852,1.12,13.3,9,-8.5,0.122,10,0.2,1.05
,16:52:38,4,2700,1853,1.13,13.3,9,-8.5,0.122,10,0.2,1.06
,16:52:39,4,2700,1854,1.13,13.3,9,-8.5,0.126,10,0.2,1.06
,16:52:40,4,2700,1855,1.13,13.3,9,-8.5,0.126,10,0.2,1.06
,16:52:41,4,2700,1856,1.13,13.3,9,-8.5,0.126,10,0.2,1.06
,16:52:42,4,2700,1857,1.13,13.3,9,-8.5,0.126,10,0.2,1.06
,16:52:43,4,2700,1858,1.13,13.3,9,-8.5,0.126,10,0.2,1.06
,16:52:44,4,2700,1859,1.13,13.3,9,-8.5,0.126,10,0.2,1.06
,16:52:45,4,2700,1860,1.13,13.3,9,-8.5,0.126,10,0.2,1.06
,16:52:46,4,2700,1861,1.13,13.3,9,-8.5,0.126,10,0.2,1.06
,16:52:47,4,2700,1862,1.13,13.3,9,-8.5,0.126,10,0.2,1.06
,16:52:48,4,2700,1863,1.13,13.3,9,-8.5,0.126,10,0.2,1.06
,16:52:49,4,2700,1864,1.13,13.3,9,-8.5,0.122,10,0.2,1.06
,16:52:50,4,2700,1865,1.13,13.3,9,-8.5,0.123,10,0.2,1.06
,16:52:51,4,2700,1866,1.14,13.3,9,-8.5,0.12,10,0.2,1.07
,16:52:52,4,2700,1867,1.14,13.3,9,-8.5,0.124,10,0.2,1.07
,16:52:53,4,2700,1868,1.14,13.3,9,-8.5,0.127,10,0.2,1.07
,16:52:54,4,2700,1869,1.14,13.3,9,-8.5,0.13,10,0.2,1.06
,16:52:55,4,2700,1870,1.14,13.3,9,-8.5,0.127,10,0.2,1.07
,16:52:56,4,2700,1871,1.14,13.3,9,-8.5,0.128,10,0.2,1.07
,16:52:57,4,2700,1872,1.15,13.3,9,-8.5,0.128,10,0.2,1.07
,16:52:58,4,2700,1873,1.15,13.3,9,-8.5,0.128,10,0.2,1.07
,16:52:59,4,2700,1874,1.14,13.3,9,-8.5,0.128,10,0.2,1.07
,16:53:00,4,2700,1875,1.14,13.3,9,-8.5,0.127,10,0.2,1.07
,16:53:01,4,2700,1876,1.14,13.3,9,-8.5,0.123,10,0.2,1.07
,16:53:02,4,2700,1877,1.14,13.3,9,-8.5,0.124,10,0.2,1.07
,16:53:03,4,2700,1878,1.14,13.3,9,-8.5,0.127,10,0.2,1.07
,16:53:04,4,2700,1879,1.14,13.3,9,-8.5,0.127,10,0.2,1.07
,16:53:05,4,2700,1880,1.13,13.3,9,-8.5,0.126,10,0.2,1.06
,16:53:06,4,2700,1881,1.13,13.3,9,-8.5,0.122,10,0.2,1.05
,16:53:07,4,2700,1882,1.12,13.3,9,-8.5,0.125,10,0.2,1.05
,16:53:08,4,2700,1883,1.12,13.3,9,-8.5,0.128,10,0.2,1.05
,16:53:09,4,2700,1884,1.12,13.3,9,-8.5,0.125,10,0.2,1.05
,16:53:10,4,2700,1885,1.12,13.3,9,-8.5,0.125,10,0.2,1.05
,16:53:11,4,2700,1886,1.13,13.3,9,-8.5,0.122,10,0.2,1.06
,16:53:12,4,2700,1887,1.13,13.3,9,-8.5,0.119,10,0.2,1.06
,16:53:13,4,2700,1888,1.12,13.3,9,-8.5,0.122,10,0.2,1.05
,16:53:14,4,2700,1889,1.12,13.3,9,-8.5,0.125,10,0.2,1.05
,16:53:15,4,2700,1890,1.12,13.3,9,-8.5,0.129,10,0.2,1.05
,16:53:16,4,2700,1891,1.12,13.3,9,-8.5,0.125,10,0.2,1.05
,16:53:17,4,2700,1892,1.12,13.3,9,-8.5,0.125,10,0.2,1.05
,16:53:18,4,2700,1893,1.12,13.3,9,-8.5,0.121,10,0.2,1.05
,16:53:19,4,2700,1894,1.12,13.3,9,-8.5,0.125,10,0.2,1.05
,16:53:20,4,2700,1895,1.12,13.3,9,-8.5,0.125,10,0.2,1.06
,16:53:21,4,2700,1896,1.13,13.3,9,-8.5,0.126,10,0.2,1.06
,16:53:22,4,2700,1897,1.13,13.3,9,-8.5,0.122,10,0.2,1.06
,16:53:23,4,2700,1898,1.13,13.3,9,-8.6,0.126,10,0.2,1.06
,16:53:24,4,2700,1899,1.12,13.3,9,-8.6,0.125,10,0.2,1.05
,16:53:25,4,2700,1900,1.12,13.3,9,-8.6,0.125,10,0.2,1.05
,16:53:26,4,2700,1901,1.12,13.3,9,-8.6,0.125,10,0.2,1.05
,16:53:27,4,2700,1902,1.13,13.3,9,-8.6,0.126,10,0.2,1.06
,16:53:28,4,2700,1903,1.13,13.3,9,-8.6,0.126,10,0.2,1.06
,16:53:29,4,2700,1904,1.12,13.3,9,-8.6,0.125,10,0.2,1.05
,16:53:30,4,2700,1905,1.12,13.3,9,-8.5,0.121,10,0.2,1.05
,16:53:31,4,2700,1906,1.12,13.3,9,-8.5,0.118,10,0.2,1.05
,16:53:32,4,2700,1907,1.12,13.3,9,-8.5,0.122,10,0.2,1.05
,16:53:33,4,2700,1908,1.12,13.3,9,-8.5,0.125,10,0.2,1.05
,16:53:34,4,2700,1909,1.12,13.3,9,-8.5,0.124,10,0.2,1.05
,16:53:35,4,2700,1910,1.11,13.3,9,-8.5,0.123,10,0.2,1.04
,16:53:36,4,2700,1911,1.1,13.3,9,-8.5,0.123,10,0.2,1.03
,16:53:37,4,2700,1912,1.1,13.3,9,-8.5,0.123,10,0.2,1.03
,16:53:38,4,2700,1913,1.1,13.3,9,-8.5,0.123,10,0.2,1.03
,16:53:39,4,2700,1914,1.11,13.3,9,-8.5,0.127,10,0.2,1.04
,16:53:40,4,2700,1915,1.1,13.3,9,-8.5,0.123,10,0.2,1.03
,16:53:41,4,2700,1916,1.1,13.3,9,-8.5,0.122,10,0.2,1.03
,16:53:42,4,2700,1917,1.09,13.3,9,-8.5,0.122,10,0.2,1.02
,16:53:43,4,2700,1918,1.09,13.3,9,-8.5,0.122,10,0.2,1.02
,16:53:44,4,2700,1919,1.1,13.3,9,-8.5,0.119,10,0.2,1.03
,16:53:45,4,2700,1920,1.1,13.3,9,-8.5,0.119,10,0.2,1.03
,16:53:46,4,2700,1921,1.1,13.3,9,-8.5,0.119,10,0.2,1.03
,16:53:47,4,2700,1922,1.1,13.3,9,-8.5,0.122,10,0.2,1.03
,16:53:48,4,2700,1923,1.09,13.3,9,-8.5,0.122,10,0.2,1.02
,16:53:49,4,2700,1924,1.09,13.3,9,-8.5,0.125,10,0.2,1.02
,16:53:50,4,2700,1925,1.09,13.3,9,-8.5,0.125,10,0.2,1.02
,16:53:51,4,2700,1926,1.09,13.3,9,-8.5,0.125,10,0.2,1.02
,16:53:52,4,2700,1927,1.09,13.3,9,-8.5,0.125,10,0.2,1.02
,16:53:53,4,2700,1928,1.1,13.3,9,-8.5,0.122,10,0.2,1.03
,16:53:54,4,2700,1929,1.1,13.3,9,-8.5,0.122,10,0.2,1.03
,16:53:55,4,2700,1930,1.11,13.3,9,-8.5,0.12,10,0.2,1.04
,16:53:56,4,2700,1931,1.11,13.3,9,-8.5,0.12,10,0.2,1.04
,16:53:57,4,2700,1932,1.11,13.3,9,-8.5,0.12,10,0.2,1.04
,16:53:58,4,2700,1933,1.11,13.3,9,-8.5,0.121,10,0.2,1.04
,16:53:59,4,2700,1934,1.11,13.3,9,-8.5,0.121,10,0.2,1.04
,16:54:00,4,2700,1935,1.11,13.3,9,-8.5,0.12,10,0.2,1.04
,16:54:01,4,2700,1936,1.1,13.3,9,-8.5,0.12,10,0.2,1.03
,16:54:02,4,2700,1937,1.1,13.3,9,-8.5,0.123,10,0.2,1.03
,16:54:03,4,2700,1938,1.11,13.3,9,-8.5,0.124,10,0.2,1.04
,16:54:04,4,2700,1939,1.11,13.3,9,-8.5,0.124,10,0.2,1.04
,16:54:05,4,2700,1940,1.11,13.3,9,-8.5,0.123,10,0.2,1.04
,16:54:06,4,2700,1941,1.1,13.3,9,-8.5,0.123,10,0.2,1.03
,16:54:07,4,2700,1942,1.1,13.3,9,-8.5,0.122,10,0.2,1.03
,16:54:08,4,2700,1943,1.1,13.3,9,-8.5,0.123,10,0.2,1.03
,16:54:09,4,2700,1944,1.1,13.3,9,-8.5,0.123,10,0.2,1.03
,16:54:10,4,2700,1945,1.1,13.3,9,-8.5,0.123,10,0.2,1.03
,16:54:11,4,2700,1946,1.1,13.3,9,-8.4,0.123,10,0.2,1.03
,16:54:12,4,2700,1947,1.1,13.3,9,-8.4,0.122,10,0.2,1.03
,16:54:13,4,2700,1948,1.1,13.3,9,-8.4,0.122,10,0.2,1.03
,16:54:14,4,2700,1949,1.1,13.3,9,-8.4,0.123,10,0.2,1.03
,16:54:15,4,2700,1950,1.11,13.3,9,-8.4,0.123,10,0.2,1.04
,16:54:16,4,2700,1951,1.11,13.3,9,-8.4,0.12,10,0.2,1.04
,16:54:17,4,2700,1952,1.11,13.3,9,-8.4,0.12,10,0.2,1.04
,16:54:18,4,2700,1953,1.11,13.3,9,-8.4,0.124,10,0.2,1.04
,16:54:19,4,2700,1954,1.11,13.3,9,-8.4,0.127,10,0.2,1.04
,16:54:20,4,2700,1955,1.11,13.3,9,-8.4,0.124,10,0.2,1.04
,16:54:21,4,2700,1956,1.11,13.3,9,-8.4,0.124,10,0.2,1.04
,16:54:22,4,2700,1957,1.11,13.3,9,-8.4,0.124,10,0.2,1.04
,16:54:23,4,2700,1958,1.11,13.3,9,-8.4,0.127,10,0.2,1.04
,16:54:24,4,2700,1959,1.11,13.3,9,-8.4,0.127,10,0.2,1.04
,16:54:25,4,2700,1960,1.11,13.3,9,-8.4,0.127,10,0.2,1.04
,16:54:26,4,2700,1961,1.12,13.3,9,-8.4,0.121,10,0.2,1.05
,16:54:27,4,2700,1962,1.12,13.3,9,-8.4,0.118,10,0.2,1.05
,16:54:28,4,2700,1963,1.12,13.3,9,-8.4,0.118,10,0.2,1.05
,16:54:29,4,2700,1964,1.11,13.3,9,-8.4,0.124,10,0.2,1.04
,16:54:30,4,2700,1965,1.11,13.3,9,-8.4,0.127,10,0.2,1.04
,16:54:31,4,2700,1966,1.11,13.3,9,-8.4,0.128,10,0.2,1.04
,16:54:32,4,2700,1967,1.12,13.3,9,-8.4,0.124,10,0.2,1.05
,16:54:33,4,2700,1968,1.12,13.3,9,-8.4,0.125,10,0.2,1.05
,16:54:34,4,2700,1969,1.13,13.3,9,-8.3,0.126,10,0.2,1.06
,16:54:35,4,2700,1970,1.13,13.3,9,-8.4,0.126,10,0.2,1.06
,16:54:36,4,2700,1971,1.13,13.3,9,-8.3,0.122,10,0.2,1.06
,16:54:37,4,2700,1972,1.13,13.3,9,-8.3,0.122,10,0.2,1.06
,16:54:38,4,2700,1973,1.13,13.3,9,-8.3,0.122,10,0.2,1.06
,16:54:39,4,2700,1974,1.12,13.3,9,-8.3,0.122,10,0.2,1.05
,16:54:40,4,2700,1975,1.12,13.3,9,-8.3,0.122,10,0.2,1.05
,16:54:41,4,2700,1976,1.12,13.3,9,-8.3,0.124,10,0.2,1.04
,16:54:42,4,2700,1977,1.11,13.3,9,-8.3,0.124,10,0.2,1.04
,16:54:43,4,2700,1978,1.11,13.3,9,-8.3,0.127,10,0.2,1.04
,16:54:44,4,2700,1979,1.11,13.3,9,-8.3,0.127,10,0.2,1.04
,16:54:45,4,2700,1980,1.11,13.3,9,-8.3,0.123,10,0.2,1.04
,16:54:46,4,2700,1981,1.11,13.3,9,-8.3,0.124,10,0.2,1.04
,16:54:47,4,2700,1982,1.11,13.3,9,-8.3,0.12,10,0.2,1.04
,16:54:48,4,2700,1983,1.11,13.3,9,-8.3,0.117,10,0.2,1.03
,16:54:49,4,2700,1984,1.1,13.3,9,-8.3,0.116,10,0.2,1.03
,16:54:50,4,2700,1985,1.1,13.3,9,-8.3,0.119,10,0.2,1.03
,16:54:51,4,2700,1986,1.1,13.3,9,-8.3,0.122,10,0.2,1.02
,16:54:52,4,2700,1987,1.09,13.3,9,-8.3,0.125,10,0.2,1.02
,16:54:53,4,2700,1988,1.09,13.3,9,-8.3,0.125,10,0.2,1.02
,16:54:54,4,2700,1989,1.09,13.3,9,-8.3,0.125,10,0.2,1.02
,16:54:55,4,2700,1990,1.1,13.3,9,-8.2,0.122,10,0.2,1.03
,16:54:56,4,2700,1991,1.1,13.3,9,-8.2,0.123,10,0.2,1.03
,16:54:57,4,2700,1992,1.11,13.3,9,-8.2,0.124,10,0.2,1.04
,16:54:58,4,2700,1993,1.11,13.3,9,-8.2,0.124,10,0.2,1.04
,16:54:59,4,2700,1994,1.11,13.3,9,-8.2,0.124,10,0.2,1.04
,16:55:00,4,2700,1995,1.11,13.3,9,-8.2,0.124,10,0.2,1.04
,16:55:01,4,2700,1996,1.11,13.3,9,-8.2,0.124,10,0.2,1.04
,16:55:02,4,2700,1997,1.11,13.3,9,-8.2,0.12,10,0.2,1.04
,16:55:03,4,2700,1998,1.11,13.3,9,-8.2,0.117,10,0.2,1.04
,16:55:04,4,2700,1999,1.11,13.3,9,-8.2,0.12,10,0.2,1.04
,16:55:05,4,2700,2000,1.11,13.3,9,-8.2,0.12,10,0.2,1.04
,16:55:06,4,2700,2001,1.11,13.3,9,-8.2,0.124,10,0.2,1.04
,16:55:07,4,2700,2002,1.11,13.3,9,-8.2,0.124,10,0.2,1.04
,16:55:08,4,2700,2003,1.1,13.3,9,-8.2,0.123,10,0.2,1.03
,16:55:09,4,2700,2004,1.1,13.3,9,-8.2,0.123,10,0.2,1.03
,16:55:10,4,2700,2005,1.1,13.3,9,-8.2,0.123,10,0.2,1.03
,16:55:11,4,2700,2006,1.1,13.3,9,-8.2,0.123,10,0.2,1.03
,16:55:12,4,2700,2007,1.11,13.3,9,-8.2,0.127,10,0.2,1.04
,16:55:13,4,2700,2008,1.1,13.3,9,-8.2,0.123,10,0.2,1.03
,16:55:14,4,2700,2009,1.1,13.3,9,-8.2,0.126,10,0.2,1.03
,16:55:15,4,2700,2010,1.1,13.3,9,-8.2,0.122,10,0.2,1.03
,16:55:16,4,2700,2011,1.1,13.3,9,-8.2,0.119,10,0.2,1.03
,16:55:17,4,2700,2012,1.1,13.3,9,-8.2,0.116,10,0.2,1.04
,16:55:18,4,2700,2013,1.1,13.3,9,-8.2,0.116,10,0.2,1.03
,16:55:19,4,2700,2014,1.1,13.3,9,-8.1,0.12,10,0.2,1.03
,16:55:20,4,2700,2015,1.1,13.3,9,-8.1,0.122,10,0.2,1.03
,16:55:21,4,2700,2016,1.09,13.3,9,-8.1,0.122,10,0.2,1.02
,16:55:22,4,2700,2017,1.08,13.3,9,-8.1,0.124,10,0.2,1.01
,16:55:23,4,2700,2018,1.08,13.3,9,-8.1,0.124,10,0.2,1.01
,16:55:24,4,2700,2019,1.09,13.3,9,-8.1,0.125,10,0.2,1.02
,16:55:25,4,2700,2020,1.1,13.3,9,-8.1,0.126,10,0.2,1.03
,16:55:26,4,2700,2021,1.1,13.3,9,-8.1,0.126,10,0.2,1.03
,16:55:27,4,2700,2022,1.09,13.3,9,-8.1,0.122,10,0.2,1.02
,16:55:28,4,2700,2023,1.09,13.3,9,-8.1,0.118,10,0.2,1.02
,16:55:29,4,2700,2024,1.09,13.3,9,-8,0.118,10,0.2,1.02
,16:55:30,4,2700,2025,1.09,13.3,9,-8,0.125,10,0.2,1.02
,16:55:31,4,2700,2026,1.09,13.3,9,-8,0.125,10,0.2,1.02
,16:55:32,4,2700,2027,1.09,13.3,9,-8,0.122,10,0.2,1.02
,16:55:33,4,2700,2028,1.1,13.3,9,-8,0.122,10,0.2,1.03
,16:55:34,4,2700,2029,1.1,13.3,9,-8,0.122,10,0.2,1.03
,16:55:35,4,2700,2030,1.1,13.3,9,-8,0.122,10,0.2,1.03
,16:55:36,4,2700,2031,1.1,13.3,9,-8,0.12,10,0.2,1.03
,16:55:37,4,2700,2032,1.11,13.3,9,-8,0.123,10,0.2,1.04
,16:55:38,4,2700,2033,1.11,13.3,9,-8,0.123,10,0.2,1.03
,16:55:39,4,2700,2034,1.1,13.3,9,-8,0.123,10,0.2,1.03
,16:55:40,4,2700,2035,1.1,13.3,9,-8,0.123,10,0.2,1.03
,16:55:41,4,2700,2036,1.1,13.3,9,-7.9,0.122,10,0.2,1.03
,16:55:42,4,2700,2037,1.1,13.3,9,-7.9,0.123,10,0.2,1.03
,16:55:43,4,2700,2038,1.1,13.3,9,-7.9,0.119,10,0.2,1.03
,16:55:44,4,2700,2039,1.1,13.3,9,-7.9,0.119,10,0.2,1.03
,16:55:45,4,2700,2040,1.1,13.3,9,-7.9,0.119,10,0.2,1.03
,16:55:46,4,2700,2041,1.1,13.3,9,-7.9,0.122,10,0.2,1.03
,16:55:47,4,2700,2042,1.1,13.3,9,-7.9,0.123,10,0.2,1.03
,16:55:48,4,2700,2043,1.11,13.3,9,-7.9,0.123,10,0.2,1.04
,16:55:49,4,2700,2044,1.11,13.3,9,-7.8,0.124,10,0.2,1.04
,16:55:50,4,2700,2045,1.11,13.3,9,-7.8,0.124,10,0.2,1.04
,16:55:51,4,2700,2046,1.12,13.3,9,-7.8,0.121,10,0.2,1.05
,16:55:52,4,2700,2047,1.11,13.3,9,-7.8,0.121,10,0.2,1.04
,16:55:53,4,2700,2048,1.11,13.3,9,-7.8,0.124,10,0.2,1.04
,16:55:54,4,2700,2049,1.11,13.3,9,-7.8,0.127,10,0.2,1.04
,16:55:55,4,2700,2050,1.1,13.3,9,-7.8,0.123,10,0.2,1.03
,16:55:56,4,2700,2051,1.1,13.3,9,-7.8,0.123,10,0.2,1.03
,16:55:57,4,2700,2052,1.11,13.3,9,-7.8,0.123,10,0.2,1.04
,16:55:58,4,2700,2053,1.11,13.3,9,-7.7,0.123,10,0.2,1.04
,16:55:59,4,2700,2054,1.11,13.3,9,-7.7,0.12,10,0.2,1.04
,16:56:00,4,2700,2055,1.11,13.3,9,-7.7,0.12,10,0.2,1.04
,16:56:01,4,2700,2056,1.11,13.3,9,-7.7,0.124,10,0.2,1.04
,16:56:02,4,2700,2057,1.11,13.3,9,-7.7,0.124,10,0.2,1.04
,16:56:03,4,2700,2058,1.11,13.3,9,-7.7,0.123,10,0.2,1.04
,16:56:04,4,2700,2059,1.1,13.3,9,-7.7,0.12,10,0.2,1.04
,16:56:05,4,2700,2060,1.11,13.3,9,-7.7,0.12,10,0.2,1.04
,16:56:06,4,2700,2061,1.12,13.3,9,-7.7,0.121,10,0.2,1.05
,16:56:07,4,2700,2062,1.12,13.3,9,-7.6,0.125,10,0.2,1.05
,16:56:08,4,2700,2063,1.12,13.3,9,-7.6,0.128,10,0.2,1.05
,16:56:09,4,2700,2064,1.12,13.3,9,-7.6,0.128,10,0.2,1.05
,16:56:10,4,2700,2065,1.12,13.3,9,-7.6,0.129,10,0.2,1.05
,16:56:11,4,2700,2066,1.12,13.3,9,-7.6,0.125,10,0.2,1.05
,16:56:12,4,2700,2067,1.12,13.3,9,-7.6,0.122,10,0.2,1.05
,16:56:13,4,2700,2068,1.12,13.3,9,-7.6,0.125,10,0.2,1.05
,16:56:14,4,2700,2069,1.12,13.3,9,-7.6,0.125,10,0.2,1.05
,16:56:15,4,2700,2070,1.12,13.3,9,-7.6,0.125,10,0.2,1.05
,16:56:16,4,2700,2071,1.13,13.3,9,-7.6,0.126,10,0.2,1.06
,16:56:17,4,2700,2072,1.13,13.3,9,-7.6,0.122,10,0.2,1.06
,16:56:18,4,2700,2073,1.13,13.3,9,-7.5,0.122,10,0.2,1.06
,16:56:19,4,2700,2074,1.12,13.3,9,-7.5,0.125,10,0.2,1.06
,16:56:20,4,2700,2075,1.13,13.3,9,-7.5,0.126,10,0.2,1.06
,16:56:21,4,2700,2076,1.13,13.3,9,-7.5,0.126,10,0.2,1.06
,16:56:22,4,2700,2077,1.13,13.3,9,-7.5,0.123,10,0.2,1.06
,16:56:23,4,2700,2078,1.13,13.3,9,-7.5,0.123,10,0.2,1.06
,16:56:24,4,2700,2079,1.13,13.3,9,-7.5,0.123,10,0.2,1.06
,16:56:25,4,2700,2080,1.13,13.3,9,-7.5,0.126,10,0.2,1.06
,16:56:26,4,2700,2081,1.14,13.3,9,-7.5,0.13,10,0.2,1.06
,16:56:27,4,2700,2082,1.14,13.3,9,-7.5,0.127,10,0.2,1.06
,16:56:28,4,2700,2083,1.14,13.3,9,-7.4,0.127,10,0.2,1.06
,16:56:29,4,2700,2084,1.14,13.3,9,-7.4,0.123,10,0.2,1.07
,16:56:30,4,2700,2085,1.14,13.3,9,-7.4,0.12,10,0.2,1.07
,16:56:31,4,2700,2086,1.14,13.3,9,-7.4,0.124,10,0.2,1.07
,16:56:32,4,2700,2087,1.14,13.3,9,-7.4,0.128,10,0.2,1.07
,16:56:33,4,2700,2088,1.15,13.3,9,-7.4,0.128,10,0.2,1.07
,16:56:34,4,2700,2089,1.15,13.3,9,-7.4,0.128,10,0.2,1.08
,16:56:35,4,2700,2090,1.16,13.3,9,-7.4,0.129,10,0.2,1.08
,16:56:36,4,2700,2091,1.16,13.3,9,-7.3,0.125,10,0.2,1.08
,16:56:37,4,2700,2092,1.15,13.3,9,-7.3,0.125,10,0.2,1.08
,16:56:38,4,2700,2093,1.14,13.3,9,-7.3,0.124,10,0.2,1.07
,16:56:39,4,2700,2094,1.14,13.3,9,-7.3,0.127,10,0.2,1.07
,16:56:40,4,2700,2095,1.13,13.3,9,-7.3,0.126,10,0.2,1.06
,16:56:41,4,2700,2096,1.13,13.3,9,-7.3,0.13,10,0.2,1.06
,16:56:42,4,2700,2097,1.13,13.3,9,-7.3,0.129,10,0.2,1.05
,16:56:43,4,2700,2098,1.12,13.3,9,-7.3,0.125,10,0.2,1.05
,16:56:44,4,2700,2099,1.12,13.3,9,-7.2,0.122,10,0.2,1.05
,16:56:45,4,2700,2100,1.12,13.3,9,-7.2,0.125,10,0.2,1.05
,16:56:46,4,2700,2101,1.12,13.3,9,-7.2,0.129,10,0.2,1.05
,16:56:47,4,2700,2102,1.12,13.3,9,-7.2,0.125,10,0.2,1.05
,16:56:48,4,2700,2103,1.12,13.3,9,-7.2,0.125,10,0.2,1.06
,16:56:49,4,2700,2104,1.13,13.3,9,-7.2,0.122,10,0.2,1.06
,16:56:50,4,2700,2105,1.13,13.3,9,-7.2,0.122,10,0.2,1.06
,16:56:51,4,2700,2106,1.13,13.3,9,-7.2,0.126,10,0.2,1.06
,16:56:52,4,2700,2107,1.13,13.3,9,-7.2,0.126,10,0.2,1.06
,16:56:53,4,2700,2108,1.13,13.3,9,-7.1,0.126,10,0.2,1.06
,16:56:54,4,2700,2109,1.14,13.3,9,-7.1,0.123,10,0.2,1.07
,16:56:55,4,2700,2110,1.14,13.3,9,-7.1,0.127,10,0.2,1.07
,16:56:56,4,2700,2111,1.14,13.3,9,-7.1,0.127,10,0.2,1.06
,16:56:57,4,2700,2112,1.13,13.3,9,-7.1,0.126,10,0.2,1.06
,16:56:58,4,2700,2113,1.13,13.3,9,-7.1,0.13,10,0.2,1.06
,16:56:59,4,2700,2114,1.14,13.3,9,-7.1,0.127,10,0.2,1.06
,16:57:00,4,2700,2115,1.14,13.3,9,-7.1,0.123,10,0.2,1.06
,16:57:01,4,2700,2116,1.13,13.3,9,-7.1,0.123,10,0.2,1.06
,16:57:02,4,2700,2117,1.13,13.3,9,-7.1,0.126,10,0.2,1.06
,16:57:03,4,2700,2118,1.14,13.3,9,-7.1,0.13,10,0.2,1.07
,16:57:04,4,2700,2119,1.14,13.3,9,-7,0.131,10,0.2,1.07
,16:57:05,4,2700,2120,1.14,13.3,9,-7,0.131,10,0.2,1.07
,16:57:06,4,2700,2121,1.14,13.3,9,-7,0.128,10,0.2,1.07
,16:57:07,4,2700,2122,1.14,13.3,9,-7,0.124,10,0.2,1.07
,16:57:08,4,2700,2123,1.15,13.3,9,-7,0.124,10,0.2,1.07
,16:57:09,4,2700,2124,1.14,13.3,9,-7,0.128,10,0.2,1.07
,16:57:10,4,2700,2125,1.14,13.3,9,-7,0.128,10,0.2,1.07
,16:57:11,4,2700,2126,1.15,13.3,9,-6.9,0.128,10,0.2,1.08
,16:57:12,4,2700,2127,1.16,13.3,9,-6.9,0.129,10,0.2,1.08
,16:57:13,4,2700,2128,1.16,13.3,9,-6.9,0.129,10,0.2,1.08
,16:57:14,4,2700,2129,1.16,13.3,9,-6.9,0.125,10,0.2,1.08
,16:57:15,4,2700,2130,1.16,13.3,9,-6.9,0.125,10,0.2,1.08
,16:57:16,4,2700,2131,1.16,13.3,9,-6.9,0.129,10,0.2,1.08
,16:57:17,4,2700,2132,1.16,13.3,9,-6.9,0.133,10,0.2,1.08
,16:57:18,4,2700,2133,1.15,13.3,9,-6.8,0.132,10,0.2,1.08
,16:57:19,4,2700,2134,1.15,13.3,9,-6.8,0.128,10,0.2,1.07
,16:57:20,4,2700,2135,1.15,13.3,9,-6.8,0.125,10,0.2,1.08
,16:57:21,4,2700,2136,1.16,13.3,9,-6.8,0.125,10,0.2,1.08
,16:57:22,4,2700,2137,1.16,13.3,9,-6.8,0.126,10,0.2,1.09
,16:57:23,4,2700,2138,1.16,13.3,9,-6.8,0.129,10,0.2,1.08
,16:57:24,4,2700,2139,1.15,13.3,9,-6.8,0.128,10,0.2,1.08
,16:57:25,4,2700,2140,1.15,13.3,9,-6.8,0.128,10,0.2,1.08
,16:57:26,4,2700,2141,1.15,13.3,9,-6.8,0.128,10,0.2,1.08
,16:57:27,4,2700,2142,1.15,13.3,9,-6.8,0.125,10,0.2,1.08
,16:57:28,4,2700,2143,1.15,13.3,9,-6.8,0.125,10,0.2,1.08
,16:57:29,4,2700,2144,1.15,13.3,9,-6.8,0.121,10,0.2,1.08
,16:57:30,4,2700,2145,1.15,13.3,9,-6.7,0.128,10,0.2,1.08
,16:57:31,4,2700,2146,1.15,13.3,9,-6.7,0.128,10,0.2,1.08
,16:57:32,4,2700,2147,1.15,13.3,9,-6.7,0.128,10,0.2,1.08
,16:57:33,4,2700,2148,1.15,13.3,9,-6.7,0.128,10,0.2,1.07
,16:57:34,4,2700,2149,1.15,13.3,9,-6.7,0.124,10,0.2,1.07
,16:57:35,4,2700,2150,1.14,13.3,9,-6.7,0.124,10,0.2,1.07
,16:57:36,4,2700,2151,1.15,13.3,9,-6.7,0.121,10,0.2,1.07
,16:57:37,4,2700,2152,1.15,13.3,9,-6.6,0.124,10,0.2,1.07
,16:57:38,4,2700,2153,1.15,13.3,9,-6.6,0.128,10,0.2,1.08
,16:57:39,4,2700,2154,1.16,13.3,9,-6.6,0.129,10,0.2,1.08
,16:57:40,4,2700,2155,1.17,13.3,9,-6.6,0.134,10,0.2,1.09
,16:57:41,4,2700,2156,1.17,13.3,9,-6.6,0.13,10,0.2,1.09
,16:57:42,4,2700,2157,1.17,13.3,9,-6.6,0.13,10,0.2,1.09
,16:57:43,4,2700,2158,1.17,13.3,9,-6.6,0.13,10,0.2,1.09
,16:57:44,4,2700,2159,1.17,13.3,9,-6.6,0.126,10,0.2,1.09
,16:57:45,4,2700,2160,1.16,13.3,9,-6.6,0.126,10,0.2,1.09
,16:57:46,4,2700,2161,1.16,13.3,9,-6.6,0.129,10,0.2,1.08
