Data file,,HONEDPEEK_ISO10_-8C_003.TSV,,,,,,,,,,
,10:27:37,4,3600,3429.8,0.94,13.3,7,-5.7,0.136,10,0.1,0.88
,10:27:38,4,3600,3430.8,0.94,13.3,7,-5.7,0.14,10,0.1,0.88
,10:27:39,4,3600,3431.8,0.94,13.3,7,-5.7,0.135,10,0.1,0.88
,10:27:40,4,3600,3432.8,0.93,13.3,7,-5.7,0.13,10,0.1,0.87
,10:27:41,4,3600,3433.8,0.93,13.3,7,-5.7,0.134,10,0.1,0.87
,10:27:42,4,3600,3434.8,0.93,13.3,7,-5.7,0.139,10,0.1,0.87
,10:27:43,4,3600,3435.8,0.93,13.3,6,-5.7,0.144,10,0.1,0.87
,10:27:44,4,3600,3436.8,0.93,13.3,6,-5.7,0.145,10,0.1,0.87
,10:27:45,4,3600,3437.8,0.94,13.3,7,-5.7,0.141,10,0.1,0.88
,10:27:46,4,3600,3438.8,0.95,13.3,7,-5.7,0.142,10,0.1,0.89
,10:27:47,4,3600,3439.8,0.95,13.3,7,-5.7,0.142,10,0.1,0.89
,10:27:48,4,3600,3440.8,0.95,13.3,7,-5.7,0.137,10,0.1,0.89
,10:27:49,4,3600,3441.8,0.95,13.3,7,-5.7,0.132,10,0.1,0.89
,10:27:50,4,3600,3442.8,0.95,13.3,7,-5.7,0.132,10,0.1,0.89
,10:27:51,4,3600,3443.8,0.94,13.3,7,-5.7,0.136,10,0.1,0.88
,10:27:52,4,3600,3444.8,0.94,13.3,7,-5.7,0.136,10,0.1,0.88
,10:27:53,4,3600,3445.8,0.94,13.3,7,-5.7,0.136,10,0.1,0.88
,10:27:54,4,3600,3446.8,0.94,13.3,7,-5.7,0.136,10,0.1,0.88
,10:27:55,4,3600,3447.8,0.94,13.3,7,-5.7,0.136,10,0.1,0.88
,10:27:56,4,3600,3448.8,0.94,13.3,7,-5.7,0.135,10,0.1,0.88
,10:27:57,4,3600,3449.8,0.93,13.3,7,-5.7,0.135,10,0.1,0.87
,10:27:58,4,3600,3450.8,0.94,13.3,7,-5.7,0.135,10,0.1,0.88
,10:27:59,4,3600,3451.8,0.94,13.3,7,-5.7,0.13,10,0.1,0.88
,10:28:00,4,3600,3452.8,0.93,13.3,7,-5.7,0.134,10,0.1,0.87
,10:28:01,4,3600,3453.8,0.92,13.3,7,-5.7,0.138,10,0.1,0.86
,10:28:02,4,3600,3454.8,0.92,13.3,6,-5.7,0.143,10,0.1,0.86
,10:28:03,4,3600,3455.8,0.92,13.3,6,-5.7,0.144,10,0.1,0.86
,10:28:04,4,3600,3456.8,0.93,13.3,7,-5.7,0.139,10,0.1,0.87
,10:28:05,4,3600,3457.8,0.94,13.3,7,-5.8,0.141,10,0.1,0.88
,10:28:06,4,3600,3458.8,0.94,13.3,7,-5.8,0.136,10,0.1,0.88
,10:28:07,4,3600,3459.8,0.95,13.3,7,-5.8,0.137,10,0.1,0.89
,10:28:08,4,3600,3460.8,0.95,13.3,7,-5.8,0.137,10,0.1,0.89
,10:28:09,4,3600,3461.8,0.95,13.3,7,-5.8,0.137,10,0.1,0.89
,10:28:10,4,3600,3462.8,0.95,13.3,7,-5.8,0.132,10,0.1,0.89
,10:28:11,4,3600,3463.8,0.94,13.3,7,-5.8,0.136,10,0.1,0.88
,10:28:12,4,3600,3464.8,0.94,13.3,7,-5.8,0.136,10,0.1,0.88
,10:28:13,4,3600,3465.8,0.94,13.3,7,-5.8,0.141,10,0.1,0.88
,10:28:14,4,3600,3466.8,0.94,13.3,7,-5.8,0.141,10,0.1,0.88
,10:28:15,4,3600,3467.8,0.94,13.3,7,-5.8,0.141,10,0.1,0.88
,10:28:16,4,3600,3468.8,0.94,13.3,7,-5.8,0.14,10,0.1,0.88
,10:28:17,4,3600,3469.8,0.94,13.3,7,-5.8,0.141,10,0.1,0.88
,10:28:18,4,3600,3470.8,0.94,13.3,7,-5.8,0.142,10,0.1,0.88
,10:28:19,4,3600,3471.8,0.95,13.3,7,-5.8,0.142,10,0.1,0.89
,10:28:20,4,3600,3472.8,0.95,13.3,7,-5.8,0.142,10,0.1,0.89
,10:28:21,4,3600,3473.8,0.95,13.3,7,-5.8,0.142,10,0.1,0.89
,10:28:22,4,3600,3474.8,0.94,13.3,7,-5.8,0.142,10,0.1,0.88
,10:28:23,4,3600,3475.8,0.94,13.3,7,-5.8,0.136,10,0.1,0.88
,10:28:24,4,3600,3476.8,0.95,13.3,7,-5.8,0.132,10,0.1,0.89
,10:28:25,4,3600,3477.8,0.95,13.3,7,-5.8,0.132,10,0.1,0.89
,10:28:26,4,3600,3478.8,0.95,13.3,7,-5.8,0.132,10,0.1,0.89
,10:28:27,4,3600,3479.8,0.95,13.3,7,-5.8,0.137,10,0.1,0.89
,10:28:28,4,3600,3480.8,0.94,13.3,7,-5.8,0.142,10,0.1,0.88
,10:28:29,4,3600,3481.8,0.94,13.3,7,-5.8,0.136,10,0.1,0.88
,10:28:30,4,3600,3482.8,0.94,13.3,7,-5.8,0.136,10,0.1,0.88
,10:28:31,4,3600,3483.8,0.94,13.3,7,-5.8,0.136,10,0.1,0.88
,10:28:32,4,3600,3484.8,0.94,13.3,7,-5.8,0.135,10,0.1,0.87
,10:28:33,4,3600,3485.8,0.93,13.3,7,-5.8,0.14,10,0.1,0.87
,10:28:34,4,3600,3486.8,0.93,13.3,7,-5.8,0.14,10,0.1,0.87
,10:28:35,4,3600,3487.8,0.93,13.3,7,-5.8,0.14,10,0.1,0.87
,10:28:36,4,3600,3488.8,0.93,13.3,7,-5.8,0.14,10,0.1,0.87
,10:28:37,4,3600,3489.8,0.93,13.3,7,-5.8,0.134,10,0.1,0.87
,10:28:38,4,3600,3490.8,0.93,13.3,7,-5.8,0.13,10,0.1,0.87
,10:28:39,4,3600,3491.8,0.93,13.3,7,-5.8,0.13,10,0.1,0.87
,10:28:40,4,3600,3492.8,0.94,13.3,7,-5.8,0.135,10,0.1,0.88
,10:28:41,4,3600,3493.8,0.94,13.3,7,-5.8,0.135,10,0.1,0.88
,10:28:42,4,3600,3494.8,0.94,13.3,7,-5.8,0.14,10,0.1,0.88
,10:28:43,4,3600,3495.8,0.93,13.3,7,-5.8,0.14,10,0.1,0.87
,10:28:44,4,3600,3496.8,0.93,13.3,7,-5.9,0.139,10,0.1,0.87
,10:28:45,4,3600,3497.8,0.93,13.3,7,-5.9,0.134,10,0.1,0.87
,10:28:46,4,3600,3498.8,0.93,13.3,7,-5.9,0.134,10,0.1,0.87
,10:28:47,4,3600,3499.8,0.93,13.3,7,-5.9,0.135,10,0.1,0.88
,10:28:48,4,3600,3500.8,0.93,13.3,7,-5.9,0.135,10,0.1,0.87
,10:28:49,4,3600,3501.8,0.93,13.3,7,-5.9,0.13,10,0.1,0.87
,10:28:50,4,3600,3502.8,0.93,13.3,7,-5.9,0.13,10,0.1,0.87
,10:28:51,4,3600,3503.8,0.93,13.3,7,-5.9,0.139,10,0.1,0.87
,10:28:52,4,3600,3504.8,0.92,13.3,6,-5.9,0.143,10,0.1,0.86
,10:28:53,4,3600,3505.8,0.92,13.3,7,-5.9,0.137,10,0.1,0.86
,10:28:54,4,3600,3506.8,0.92,13.3,7,-5.9,0.138,10,0.1,0.86
,10:28:55,4,3600,3507.8,0.92,13.3,7,-5.9,0.138,10,0.1,0.86
,10:28:56,4,3600,3508.8,0.92,13.3,7,-5.9,0.138,10,0.1,0.86
,10:28:57,4,3600,3509.8,0.93,13.3,7,-5.9,0.139,10,0.1,0.87
,10:28:58,4,3600,3510.8,0.93,13.3,7,-5.9,0.14,10,0.1,0.87
,10:28:59,4,3600,3511.8,0.94,13.3,7,-5.9,0.141,10,0.1,0.88
,10:29:00,4,3600,3512.8,0.95,13.3,7,-5.9,0.142,10,0.1,0.89
,10:29:01,4,3600,3513.8,0.95,13.3,7,-5.9,0.137,10,0.1,0.89
,10:29:02,4,3600,3514.8,0.95,13.3,7,-5.9,0.128,10,0.1,0.89
,10:29:03,4,3600,3515.8,0.95,13.3,7,-5.9,0.132,10,0.1,0.89
,10:29:04,4,3600,3516.8,0.94,13.3,7,-5.9,0.136,10,0.1,0.88
,10:29:05,4,3600,3517.8,0.93,13.3,7,-5.9,0.134,10,0.1,0.87
,10:29:06,4,3600,3518.8,0.93,13.3,7,-5.9,0.139,10,0.1,0.87
,10:29:07,4,3600,3519.8,0.92,13.3,7,-5.9,0.138,10,0.1,0.86
,10:29:08,4,3600,3520.8,0.92,13.3,7,-5.9,0.138,10,0.1,0.86
,10:29:09,4,3600,3521.8,0.93,13.3,7,-5.9,0.139,10,0.1,0.87
,10:29:10,4,3600,3522.8,0.93,13.3,7,-5.9,0.14,10,0.1,0.87
,10:29:11,4,3600,3523.8,0.94,13.3,7,-5.9,0.14,10,0.1,0.88
,10:29:12,4,3600,3524.8,0.94,13.3,7,-5.9,0.14,10,0.1,0.88
,10:29:13,4,3600,3525.8,0.94,13.3,7,-5.9,0.136,10,0.1,0.88
,10:29:14,4,3600,3526.8,0.94,13.3,7,-5.9,0.141,10,0.1,0.88
,10:29:15,4,3600,3527.8,0.94,13.3,7,-6,0.141,10,0.1,0.88
,10:29:16,4,3600,3528.8,0.95,13.3,7,-6,0.137,10,0.1,0.89
,10:29:17,4,3600,3529.8,0.95,13.3,7,-6,0.132,10,0.1,0.89
,10:29:18,4,3600,3530.8,0.94,13.3,7,-6,0.136,10,0.1,0.88
,10:29:19,4,3600,3531.8,0.94,13.3,7,-6,0.136,10,0.1,0.88
,10:29:20,4,3600,3532.8,0.93,13.3,7,-6,0.135,10,0.1,0.87
,10:29:21,4,3600,3533.8,0.93,13.3,7,-6,0.134,10,0.1,0.87
,10:29:22,4,3600,3534.8,0.93,13.3,7,-6,0.13,10,0.1,0.87
,10:29:23,4,3600,3535.8,0.93,13.3,7,-6,0.129,10,0.1,0.87
,10:29:24,4,3600,3536.8,0.93,13.3,7,-6,0.129,10,0.1,0.87
,10:29:25,4,3600,3537.8,0.93,13.3,7,-6,0.134,10,0.1,0.87
,10:29:26,4,3600,3538.8,0.93,13.3,7,-6,0.134,10,0.1,0.87
,10:29:27,4,3600,3539.8,0.92,13.3,7,-6,0.129,10,0.1,0.86
,10:29:28,4,3600,3540.8,0.92,13.3,7,-6,0.133,10,0.1,0.86
,10:29:29,4,3600,3541.8,0.92,13.3,7,-6,0.133,10,0.1,0.86
,10:29:30,4,3600,3542.8,0.92,13.3,7,-6,0.137,10,0.1,0.86
,10:29:31,4,3600,3543.8,0.91,13.3,7,-6,0.137,10,0.1,0.85
,10:29:32,4,3600,3544.8,0.91,13.3,7,-6,0.136,10,0.1,0.85
,10:29:33,4,3600,3545.8,0.91,13.3,7,-6,0.136,10,0.1,0.85
,10:29:34,4,3600,3546.8,0.91,13.3,7,-6,0.137,10,0.1,0.85
,10:29:35,4,3600,3547.8,0.92,13.3,7,-6,0.133,10,0.1,0.86
,10:29:36,4,3600,3548.8,0.92,13.3,7,-6,0.132,10,0.1,0.86
,10:29:37,4,3600,3549.8,0.92,13.3,7,-6,0.137,10,0.1,0.85
,10:29:38,4,3600,3550.8,0.91,13.3,7,-6,0.137,10,0.1,0.85
,10:29:39,4,3600,3551.8,0.92,13.3,7,-6.1,0.132,10,0.1,0.86
,10:29:40,4,3600,3552.8,0.92,13.3,7,-6.1,0.138,10,0.1,0.86
,10:29:41,4,3600,3553.8,0.92,13.3,7,-6.1,0.138,10,0.1,0.86
,10:29:42,4,3600,3554.8,0.92,13.3,7,-6.1,0.138,10,0.1,0.86
,10:29:43,4,3600,3555.8,0.92,13.3,7,-6.1,0.138,10,0.1,0.86
,10:29:44,4,3600,3556.8,0.93,13.3,7,-6.1,0.134,10,0.1,0.87
,10:29:45,4,3600,3557.8,0.93,13.3,7,-6.1,0.129,10,0.1,0.87
,10:29:46,4,3600,3558.8,0.93,13.3,7,-6.1,0.13,10,0.1,0.87
,10:29:47,4,3600,3559.8,0.94,13.3,7,-6.1,0.126,10,0.1,0.88
,10:29:48,4,3600,3560.8,0.94,13.3,7,-6.1,0.126,10,0.1,0.88
,10:29:49,4,3600,3561.8,0.93,13.3,7,-6.1,0.13,10,0.1,0.87
,10:29:50,4,3600,3562.8,0.92,13.3,7,-6.1,0.138,10,0.1,0.86
,10:29:51,4,3600,3563.8,0.92,13.3,7,-6.1,0.137,10,0.1,0.86
,10:29:52,4,3600,3564.8,0.92,13.3,7,-6.1,0.137,10,0.1,0.86
,10:29:53,4,3600,3565.8,0.92,13.3,7,-6.1,0.138,10,0.1,0.86
,10:29:54,4,3600,3566.8,0.92,13.3,7,-6.1,0.138,10,0.1,0.86
,10:29:55,4,3600,3567.8,0.92,13.3,7,-6.1,0.137,10,0.1,0.86
,10:29:56,4,3600,3568.8,0.92,13.3,7,-6.1,0.137,10,0.1,0.86
,10:29:57,4,3600,3569.8,0.92,13.3,7,-6.1,0.137,10,0.1,0.86
,10:29:58,4,3600,3570.8,0.92,13.3,7,-6.1,0.138,10,0.1,0.86
,10:29:59,4,3600,3571.8,0.92,13.3,7,-6.1,0.138,10,0.1,0.86
,10:30:00,4,3600,3572.8,0.92,13.3,7,-6.1,0.138,10,0.1,0.86
,10:30:01,4,3600,3573.8,0.92,13.3,7,-6.1,0.138,10,0.1,0.86
,10:30:02,4,3600,3574.8,0.92,13.3,7,-6.1,0.138,10,0.1,0.86
,10:30:03,4,3600,3575.8,0.92,13.3,7,-6.1,0.138,10,0.1,0.86
,10:30:04,4,3600,3576.8,0.92,13.3,7,-6.2,0.138,10,0.1,0.86
,10:30:05,4,3600,3577.8,0.92,13.3,7,-6.1,0.133,10,0.1,0.86
,10:30:06,4,3600,3578.8,0.92,13.3,7,-6.1,0.133,10,0.1,0.86
,10:30:07,4,3600,3579.8,0.92,13.3,7,-6.1,0.133,10,0.1,0.86
,10:30:08,4,3600,3580.8,0.93,13.3,7,-6.2,0.139,10,0.1,0.87
,10:30:09,4,3600,3581.8,0.93,13.3,7,-6.2,0.134,10,0.1,0.87
,10:30:10,4,3600,3582.8,0.93,13.3,7,-6.2,0.134,10,0.1,0.87
,10:30:11,4,3600,3583.8,0.93,13.3,7,-6.2,0.134,10,0.1,0.87
,10:30:12,4,3600,3584.8,0.93,13.3,7,-6.2,0.134,10,0.1,0.87
,10:30:13,4,3600,3585.8,0.93,13.3,7,-6.2,0.134,10,0.1,0.87
,10:30:14,4,3600,3586.8,0.93,13.3,7,-6.2,0.134,10,0.1,0.87
,10:30:15,4,3600,3587.8,0.93,13.3,7,-6.2,0.134,10,0.1,0.87
,10:30:16,4,3600,3588.8,0.93,13.3,7,-6.2,0.129,10,0.1,0.87
,10:30:17,4,3600,3589.8,0.93,13.3,7,-6.2,0.125,10,0.1,0.87
,10:30:18,4,3600,3590.8,0.93,13.3,7,-6.2,0.129,10,0.1,0.87
,10:30:19,4,3600,3591.8,0.92,13.3,7,-6.2,0.133,10,0.1,0.86
,10:30:20,4,3600,3592.8,0.91,13.3,7,-6.2,0.137,10,0.1,0.85
,10:30:21,4,3600,3593.8,0.91,13.3,7,-6.2,0.136,10,0.1,0.85
,10:30:22,4,3600,3594.8,0.9,13.3,7,-6.2,0.135,10,0.1,0.84
,10:30:23,4,3600,3595.8,0.91,13.3,7,-6.2,0.136,10,0.1,0.85
,10:30:24,4,3600,3596.8,0.91,13.3,7,-6.2,0.137,10,0.1,0.85
,10:30:25,4,3600,3597.8,0.91,13.3,7,-6.2,0.132,10,0.1,0.85
,10:30:26,4,3600,3598.8,0.91,13.3,7,-6.2,0.127,10,0.1,0.85
,10:30:27,4,3600,3599.8,0.91,13.3,7,-6.2,0.126,10,0.1,0.85
,10:30:28,4,3600,3600.8,0.91,13.3,7,-6.2,0.131,10,0.1,0.85
,10:30:29,4,3600,3601.8,0.9,13.3,7,-6.2,0.135,10,0.1,0.84
,10:30:30,4,3600,3602.8,0.9,13.3,7,-6.2,0.135,10,0.1,0.84
,10:30:31,4,3600,3603.8,0.89,13.3,7,-6.2,0.134,10,0.1,0.84
,10:30:32,4,3600,3604.8,0.9,13.3,7,-6.3,0.135,10,0.1,0.84
,10:30:33,4,3600,3605.8,0.9,13.3,7,-6.3,0.135,10,0.1,0.84
,10:30:34,4,3600,3606.8,0.91,13.3,7,-6.3,0.136,10,0.1,0.85
,10:30:35,4,3600,3607.8,0.91,13.3,7,-6.3,0.137,10,0.1,0.85
,10:30:36,4,3600,3608.8,0.91,13.3,7,-6.3,0.137,10,0.1,0.85
,10:30:37,4,3600,3609.8,0.92,13.3,7,-6.3,0.133,10,0.1,0.86
,10:30:38,4,3600,3610.8,0.92,13.3,7,-6.3,0.128,10,0.1,0.86
,10:30:39,4,3600,3611.8,0.92,13.3,7,-6.3,0.127,10,0.1,0.86
,10:30:40,4,3600,3612.8,0.91,13.3,7,-6.3,0.127,10,0.1,0.86
,10:30:41,4,3600,3613.8,0.91,13.3,7,-6.3,0.132,10,0.1,0.85
,10:30:42,4,3600,3614.8,0.91,13.3,7,-6.3,0.137,10,0.1,0.85
,10:30:43,4,3600,3615.8,0.91,13.3,7,-6.3,0.137,10,0.1,0.85
,10:30:44,4,3600,3616.8,0.91,13.3,7,-6.3,0.137,10,0.1,0.85
,10:30:45,4,3600,3617.8,0.91,13.3,7,-6.3,0.137,10,0.1,0.85
,10:30:46,4,3600,3618.8,0.92,13.3,7,-6.3,0.137,10,0.1,0.86
,10:30:47,4,3600,3619.8,0.92,13.3,7,-6.3,0.137,10,0.1,0.86
,10:30:48,4,3600,3620.8,0.92,13.3,7,-6.3,0.138,10,0.1,0.86
,10:30:49,4,3600,3621.8,0.92,13.3,7,-6.3,0.138,10,0.1,0.86
,10:30:50,4,3600,3622.8,0.92,13.3,7,-6.3,0.133,10,0.1,0.86
,10:30:51,4,3600,3623.8,0.92,13.3,7,-6.3,0.128,10,0.1,0.86
,10:30:52,4,3600,3624.8,0.92,13.3,7,-6.3,0.133,10,0.1,0.86
,10:30:53,4,3600,3625.8,0.92,13.3,7,-6.3,0.138,10,0.1,0.86
,10:30:54,4,3600,3626.8,0.92,13.3,7,-6.3,0.138,10,0.1,0.86
,10:30:55,4,3600,3627.8,0.92,13.3,7,-6.3,0.138,10,0.1,0.86
,10:30:56,4,3600,3628.8,0.92,13.3,7,-6.3,0.133,10,0.1,0.86
,10:30:57,4,3600,3629.8,0.93,13.3,7,-6.4,0.134,10,0.1,0.87
,10:30:58,4,3600,3630.8,0.93,13.3,7,-6.4,0.134,10,0.1,0.87
,10:30:59,4,3600,3631.8,0.93,13.3,7,-6.4,0.134,10,0.1,0.87
,10:31:00,4,3600,3632.8,0.93,13.3,7,-6.4,0.134,10,0.1,0.87
,10:31:01,4,3600,3633.8,0.93,13.3,7,-6.4,0.134,10,0.1,0.87
,10:31:02,4,3600,3634.8,0.92,13.3,7,-6.4,0.138,10,0.1,0.86
,10:31:03,4,3600,3635.8,0.92,13.3,7,-6.4,0.138,10,0.1,0.86
,10:31:04,4,3600,3636.8,0.92,13.3,7,-6.4,0.137,10,0.1,0.85
,10:31:05,4,3600,3637.8,0.92,13.3,7,-6.4,0.132,10,0.1,0.86
,10:31:06,4,3600,3638.8,0.92,13.3,7,-6.4,0.132,10,0.1,0.86
,10:31:07,4,3600,3639.8,0.92,13.3,7,-6.4,0.132,10,0.1,0.86
,10:31:08,4,3600,3640.8,0.92,13.3,7,-6.4,0.133,10,0.1,0.86
,10:31:09,4,3600,3641.8,0.92,13.3,7,-6.4,0.138,10,0.1,0.86
,10:31:10,4,3600,3642.8,0.92,13.3,7,-6.4,0.138,10,0.1,0.86
,10:31:11,4,3600,3643.8,0.92,13.3,7,-6.4,0.138,10,0.1,0.86
,10:31:12,4,3600,3644.8,0.92,13.3,7,-6.4,0.138,10,0.1,0.86
,10:31:13,4,3600,3645.8,0.92,13.3,7,-6.4,0.133,10,0.1,0.86
,10:31:14,4,3600,3646.8,0.92,13.3,7,-6.4,0.128,10,0.1,0.86
,10:31:15,4,3600,3647.8,0.92,13.3,7,-6.4,0.133,10,0.1,0.86
,10:31:16,4,3600,3648.8,0.92,13.3,7,-6.4,0.133,10,0.1,0.86
,10:31:17,4,3600,3649.8,0.92,13.3,7,-6.4,0.138,10,0.1,0.86
,10:31:18,4,3600,3650.8,0.92,13.3,7,-6.4,0.138,10,0.1,0.86
,10:31:19,4,3600,3651.8,0.92,13.3,7,-6.4,0.137,10,0.1,0.86
,10:31:20,4,3600,3652.8,0.91,13.3,7,-6.4,0.137,10,0.1,0.86
,10:31:21,4,3600,3653.8,0.92,13.3,7,-6.5,0.132,10,0.1,0.86
,10:31:22,4,3600,3654.8,0.92,13.3,7,-6.5,0.128,10,0.1,0.86
,10:31:23,4,3600,3655.8,0.92,13.3,7,-6.5,0.133,10,0.1,0.86
,10:31:24,4,3600,3656.8,0.92,13.3,7,-6.5,0.132,10,0.1,0.86
,10:31:25,4,3600,3657.8,0.91,13.3,7,-6.5,0.137,10,0.1,0.85
,10:31:26,4,3600,3658.8,0.91,13.3,7,-6.5,0.131,10,0.1,0.85
,10:31:27,4,3600,3659.8,0.91,13.3,7,-6.5,0.137,10,0.1,0.85
,10:31:28,4,3600,3660.8,0.92,13.3,7,-6.5,0.138,10,0.1,0.86
,10:31:29,4,3600,3661.8,0.92,13.3,7,-6.5,0.138,10,0.1,0.86
,10:31:30,4,3600,3662.8,0.92,13.3,7,-6.5,0.129,10,0.1,0.86
,10:31:31,4,3600,3663.8,0.92,13.3,7,-6.5,0.128,10,0.1,0.86
,10:31:32,4,3600,3664.8,0.92,13.3,7,-6.5,0.133,10,0.1,0.86
,10:31:33,4,3600,3665.8,0.92,13.3,7,-6.5,0.138,10,0.1,0.86
,10:31:34,4,3600,3666.8,0.92,13.3,7,-6.5,0.138,10,0.1,0.86
,10:31:35,4,3600,3667.8,0.92,13.3,7,-6.5,0.138,10,0.1,0.86
,10:31:36,4,3600,3668.8,0.92,13.3,7,-6.5,0.138,10,0.1,0.86
,10:31:37,4,3600,3669.8,0.92,13.3,7,-6.5,0.138,10,0.1,0.86
,10:31:38,4,3600,3670.8,0.92,13.3,7,-6.5,0.138,10,0.1,0.87
,10:31:39,4,3600,3671.8,0.93,13.3,7,-6.5,0.134,10,0.1,0.87
,10:31:40,4,3600,3672.8,0.93,13.3,7,-6.5,0.129,10,0.1,0.87
,10:31:41,4,3600,3673.8,0.93,13.3,7,-6.5,0.124,10,0.1,0.87
,10:31:42,4,3600,3674.8,0.93,13.3,7,-6.5,0.129,10,0.1,0.87
,10:31:43,4,3600,3675.8,0.92,13.3,7,-6.5,0.133,10,0.1,0.86
,10:31:44,4,3600,3676.8,0.92,13.3,7,-6.5,0.138,10,0.1,0.86
,10:31:45,4,3600,3677.8,0.92,13.3,7,-6.5,0.138,10,0.1,0.86
,10:31:46,4,3600,3678.8,0.93,13.3,7,-6.5,0.134,10,0.1,0.87
,10:31:47,4,3600,3679.8,0.93,13.3,7,-6.5,0.134,10,0.1,0.87
,10:31:48,4,3600,3680.8,0.93,13.3,7,-6.5,0.135,10,0.1,0.87
,10:31:49,4,3600,3681.8,0.94,13.3,7,-6.6,0.135,10,0.1,0.88
,10:31:50,4,3600,3682.8,0.94,13.3,7,-6.6,0.135,10,0.1,0.88
,10:31:51,4,3600,3683.8,0.94,13.3,7,-6.6,0.135,10,0.1,0.88
,10:31:52,4,3600,3684.8,0.93,13.3,7,-6.6,0.134,10,0.1,0.87
,10:31:53,4,3600,3685.8,0.93,13.3,7,-6.6,0.139,10,0.1,0.87
,10:31:54,4,3600,3686.8,0.93,13.3,7,-6.6,0.139,10,0.1,0.87
,10:31:55,4,3600,3687.8,0.92,13.3,7,-6.6,0.138,10,0.1,0.86
,10:31:56,4,3600,3688.8,0.92,13.3,7,-6.6,0.133,10,0.1,0.86
,10:31:57,4,3600,3689.8,0.92,13.3,7,-6.6,0.133,10,0.1,0.86
,10:31:58,4,3600,3690.8,0.92,13.3,7,-6.6,0.128,10,0.1,0.86
,10:31:59,4,3600,3691.8,0.92,13.3,7,-6.6,0.133,10,0.1,0.86
,10:32:00,4,3600,3692.8,0.92,13.3,7,-6.6,0.132,10,0.1,0.86
,10:32:01,4,3600,3693.8,0.92,13.3,7,-6.6,0.138,10,0.1,0.86
,10:32:02,4,3600,3694.8,0.92,13.3,7,-6.6,0.138,10,0.1,0.86
,10:32:03,4,3600,3695.8,0.92,13.3,7,-6.6,0.138,10,0.1,0.86
,10:32:04,4,3600,3696.8,0.92,13.3,7,-6.6,0.133,10,0.1,0.86
,10:32:05,4,3600,3697.8,0.92,13.3,7,-6.6,0.127,10,0.1,0.86
,10:32:06,4,3600,3698.8,0.92,13.3,7,-6.6,0.127,10,0.1,0.86
,10:32:07,4,3600,3699.8,0.92,13.3,7,-6.6,0.132,10,0.1,0.86
,10:32:08,4,3600,3700.8,0.91,13.3,7,-6.6,0.137,10,0.1,0.85
,10:32:09,4,3600,3701.8,0.91,13.3,7,-6.6,0.136,10,0.1,0.85
,10:32:10,4,3600,3702.8,0.91,13.3,7,-6.6,0.136,10,0.1,0.85
,10:32:11,4,3600,3703.8,0.91,13.3,7,-6.6,0.126,10,0.1,0.85
,10:32:12,4,3600,3704.8,0.91,13.3,7,-6.6,0.126,10,0.1,0.85
,10:32:13,4,3600,3705.8,0.91,13.3,7,-6.7,0.131,10,0.1,0.85
,10:32:14,4,3600,3706.8,0.91,13.3,7,-6.7,0.136,10,0.1,0.85
,10:32:15,4,3600,3707.8,0.91,13.3,7,-6.7,0.136,10,0.1,0.85
,10:32:16,4,3600,3708.8,0.91,13.3,7,-6.7,0.137,10,0.1,0.85
,10:32:17,4,3600,3709.8,0.91,13.3,7,-6.7,0.137,10,0.1,0.85
,10:32:18,4,3600,3710.8,0.91,13.3,7,-6.7,0.132,10,0.1,0.85
,10:32:19,4,3600,3711.8,0.91,13.3,7,-6.7,0.131,10,0.1,0.85
,10:32:20,4,3600,3712.8,0.91,13.3,7,-6.7,0.131,10,0.1,0.85
,10:32:21,4,3600,3713.8,0.91,13.3,6,-6.7,0.142,10,0.1,0.85
,10:32:22,4,3600,3714.8,0.91,13.3,6,-6.7,0.142,10,0.1,0.85
,10:32:23,4,3600,3715.8,0.91,13.3,7,-6.7,0.137,10,0.1,0.85
,10:32:24,4,3600,3716.8,0.92,13.3,7,-6.7,0.133,10,0.1,0.86
,10:32:25,4,3600,3717.8,0.92,13.3,7,-6.7,0.129,10,0.1,0.86
,10:32:26,4,3600,3718.8,0.93,13.3,7,-6.7,0.134,10,0.1,0.87
,10:32:27,4,3600,3719.8,0.93,13.3,7,-6.7,0.134,10,0.1,0.87
,10:32:28,4,3600,3720.8,0.93,13.3,7,-6.7,0.134,10,0.1,0.87
,10:32:29,4,3600,3721.8,0.93,13.3,7,-6.7,0.134,10,0.1,0.87
,10:32:30,4,3600,3722.8,0.93,13.3,7,-6.7,0.129,10,0.1,0.87
,10:32:31,4,3600,3723.8,0.92,13.3,7,-6.7,0.129,10,0.1,0.86
,10:32:32,4,3600,3724.8,0.92,13.3,7,-6.7,0.132,10,0.1,0.86
,10:32:33,4,3600,3725.8,0.91,13.3,7,-6.7,0.136,10,0.1,0.85
,10:32:34,4,3600,3726.8,0.9,13.3,7,-6.7,0.135,10,0.1,0.84
,10:32:35,4,3600,3727.8,0.9,13.3,7,-6.7,0.135,10,0.1,0.84
,10:32:36,4,3600,3728.8,0.9,13.3,7,-6.7,0.135,10,0.1,0.84
,10:32:37,4,3600,3729.8,0.9,13.3,7,-6.7,0.13,10,0.1,0.84
,10:32:38,4,3600,3730.8,0.9,13.3,7,-6.7,0.13,10,0.1,0.84
,10:32:39,4,3600,3731.8,0.9,13.3,7,-6.7,0.135,10,0.1,0.84
,10:32:40,4,3600,3732.8,0.91,13.3,7,-6.8,0.136,10,0.1,0.85
