Data file,,RA0.3_PAO_12C_001_1HOUR.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_12DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,16/03/2016,,,,,,,,,,
Lubricant,,PAO68,,,,,,,,,,
Specimens,,Al on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,Grit 320,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 10:45:13 on 16/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,11:44:22,4,3600,3548.9,1.15,13.3,9,11.1,0.132,10,0.3,1.04
,11:44:23,4,3600,3549.9,1.16,13.3,9,11.1,0.129,10,0.3,1.05
,11:44:24,4,3600,3550.9,1.16,13.3,9,11.1,0.126,10,0.3,1.05
,11:44:25,4,3600,3551.9,1.16,13.3,9,11.1,0.126,10,0.3,1.04
,11:44:26,4,3600,3552.9,1.15,13.3,9,11,0.128,10,0.3,1.04
,11:44:27,4,3600,3553.9,1.15,13.3,9,11,0.129,10,0.3,1.04
,11:44:28,4,3600,3554.9,1.16,13.3,9,11,0.129,10,0.3,1.05
,11:44:29,4,3600,3555.9,1.16,13.3,9,11,0.126,10,0.3,1.05
,11:44:30,4,3600,3556.9,1.16,13.3,9,11,0.126,10,0.3,1.04
,11:44:31,4,3600,3557.9,1.16,13.3,9,11,0.125,10,0.3,1.04
,11:44:32,4,3600,3558.9,1.16,13.3,9,11,0.129,10,0.3,1.04
,11:44:33,4,3600,3559.9,1.15,13.3,9,11,0.129,10,0.3,1.04
,11:44:34,4,3600,3560.9,1.14,13.3,9,10.9,0.131,10,0.3,1.03
,11:44:35,4,3600,3561.9,1.14,13.3,9,10.9,0.13,10,0.3,1.02
,11:44:36,4,3600,3562.9,1.14,13.3,9,10.9,0.13,10,0.3,1.02
,11:44:37,4,3600,3563.9,1.14,13.3,9,10.9,0.124,10,0.3,1.03
,11:44:38,4,3600,3564.9,1.14,13.3,9,10.9,0.121,10,0.3,1.03
,11:44:39,4,3600,3565.9,1.14,13.3,9,10.9,0.127,10,0.3,1.03
,11:44:40,4,3600,3566.9,1.13,13.3,9,10.9,0.13,10,0.3,1.02
,11:44:41,4,3600,3567.9,1.15,13.3,9,10.9,0.131,10,0.3,1.03
,11:44:42,4,3600,3568.9,1.15,13.3,9,10.8,0.128,10,0.3,1.04
,11:44:43,4,3600,3569.9,1.16,13.3,9,10.8,0.129,10,0.3,1.05
,11:44:44,4,3600,3570.9,1.16,13.3,9,10.8,0.122,10,0.3,1.05
,11:44:45,4,3600,3571.9,1.17,13.3,9,10.8,0.123,10,0.3,1.06
,11:44:46,4,3600,3572.9,1.17,13.3,9,10.8,0.127,10,0.3,1.06
,11:44:47,4,3600,3573.9,1.16,13.3,9,10.8,0.129,10,0.3,1.05
,11:44:48,4,3600,3574.9,1.16,13.3,9,10.8,0.129,10,0.3,1.05
,11:44:49,4,3600,3575.9,1.16,13.3,9,10.8,0.134,10,0.3,1.05
,11:44:50,4,3600,3576.9,1.17,13.3,9,10.8,0.135,10,0.3,1.06
,11:44:51,4,3600,3577.9,1.16,13.3,9,10.8,0.126,10,0.3,1.05
,11:44:52,4,3600,3578.9,1.15,13.3,9,10.7,0.125,10,0.3,1.04
,11:44:53,4,3600,3579.9,1.14,13.3,9,10.7,0.124,10,0.3,1.03
,11:44:54,4,3600,3580.9,1.14,13.3,9,10.7,0.131,10,0.3,1.03
,11:44:55,4,3600,3581.9,1.14,13.3,9,10.7,0.131,10,0.3,1.03
,11:44:56,4,3600,3582.9,1.14,13.3,9,10.7,0.131,10,0.3,1.02
,11:44:57,4,3600,3583.9,1.13,13.3,9,10.7,0.126,10,0.3,1.02
,11:44:58,4,3600,3584.9,1.13,13.3,9,10.7,0.123,10,0.3,1.02
,11:44:59,4,3600,3585.9,1.12,13.3,9,10.7,0.119,10,0.3,1.01
,11:45:00,4,3600,3586.9,1.12,13.3,9,10.7,0.122,10,0.3,1.01
,11:45:01,4,3600,3587.9,1.12,13.3,9,10.7,0.124,10,0.3,1.01
,11:45:02,4,3600,3588.9,1.11,13.3,9,10.6,0.128,10,0.3,1
,11:45:03,4,3600,3589.9,1.11,13.3,9,10.6,0.127,10,0.3,1
,11:45:04,4,3600,3590.9,1.11,13.3,9,10.6,0.121,10,0.3,1
,11:45:05,4,3600,3591.9,1.11,13.3,9,10.6,0.117,10,0.3,1
,11:45:06,4,3600,3592.9,1.11,13.3,9,10.6,0.12,10,0.3,1
,11:45:07,4,3600,3593.9,1.1,13.3,9,10.6,0.127,10,0.3,0.99
,11:45:08,4,3600,3594.9,1.11,13.3,9,10.6,0.127,10,0.3,1
,11:45:09,4,3600,3595.9,1.12,13.3,9,10.6,0.124,10,0.3,1.01
,11:45:10,4,3600,3596.9,1.12,13.3,9,10.6,0.122,10,0.3,1.01
,11:45:11,4,3600,3597.9,1.12,13.3,9,10.6,0.122,10,0.3,1.01
,11:45:12,4,3600,3598.9,1.13,13.3,9,10.6,0.122,10,0.3,1.02
,11:45:13,4,3600,3599.9,1.13,13.3,9,10.6,0.126,10,0.3,1.02
,11:45:14,4,3600,3600.9,1.14,13.3,9,10.6,0.126,10,0.3,1.02
,11:45:15,4,3600,3601.9,1.13,13.3,9,10.6,0.126,10,0.3,1.02
,11:45:16,4,3600,3602.9,1.13,13.3,9,10.5,0.126,10,0.3,1.02
,11:45:17,4,3600,3603.9,1.14,13.3,9,10.5,0.126,10,0.3,1.02
,11:45:18,4,3600,3604.9,1.14,13.3,9,10.5,0.127,10,0.3,1.03
,11:45:19,4,3600,3605.9,1.15,13.3,9,10.5,0.124,10,0.3,1.04
,11:45:20,4,3600,3606.9,1.15,13.3,9,10.5,0.128,10,0.3,1.04
,11:45:21,4,3600,3607.9,1.15,13.3,9,10.5,0.128,10,0.3,1.04
,11:45:22,4,3600,3608.9,1.14,13.3,9,10.5,0.131,10,0.3,1.03
,11:45:23,4,3600,3609.9,1.13,13.3,9,10.5,0.126,10,0.3,1.02
,11:45:24,4,3600,3610.9,1.13,13.3,9,10.5,0.122,10,0.3,1.02
,11:45:25,4,3600,3611.9,1.13,13.3,9,10.5,0.119,10,0.3,1.02
,11:45:26,4,3600,3612.9,1.12,13.3,9,10.5,0.122,10,0.3,1.01
,11:45:27,4,3600,3613.9,1.12,13.3,9,10.5,0.125,10,0.3,1.01
,11:45:28,4,3600,3614.9,1.12,13.3,9,10.5,0.125,10,0.3,1.01
,11:45:29,4,3600,3615.9,1.12,13.3,9,10.5,0.125,10,0.3,1.01
,11:45:30,4,3600,3616.9,1.13,13.3,9,10.5,0.13,10,0.3,1.02
,11:45:31,4,3600,3617.9,1.13,13.3,9,10.5,0.13,10,0.3,1.02
,11:45:32,4,3600,3618.9,1.13,13.3,9,10.5,0.13,10,0.3,1.02
,11:45:33,4,3600,3619.9,1.12,13.3,9,10.5,0.129,10,0.3,1.01
,11:45:34,4,3600,3620.9,1.13,13.3,9,10.5,0.126,10,0.3,1.02
,11:45:35,4,3600,3621.9,1.13,13.3,9,10.5,0.122,10,0.3,1.02
,11:45:36,4,3600,3622.9,1.13,13.3,9,10.5,0.123,10,0.3,1.02
,11:45:37,4,3600,3623.9,1.13,13.3,9,10.5,0.122,10,0.3,1.02
,11:45:38,4,3600,3624.9,1.12,13.3,9,10.5,0.125,10,0.3,1.01
,11:45:39,4,3600,3625.9,1.12,13.3,9,10.5,0.124,10,0.3,1.01
,11:45:40,4,3600,3626.9,1.12,13.3,9,10.5,0.124,10,0.3,1.01
,11:45:41,4,3600,3627.9,1.12,13.3,9,10.5,0.125,10,0.3,1.01
,11:45:42,4,3600,3628.9,1.12,13.3,9,10.5,0.122,10,0.3,1.01
,11:45:43,4,3600,3629.9,1.13,13.3,9,10.5,0.122,10,0.3,1.02
,11:45:44,4,3600,3630.9,1.13,13.3,9,10.5,0.126,10,0.3,1.02
,11:45:45,4,3600,3631.9,1.13,13.3,9,10.5,0.13,10,0.3,1.02
,11:45:46,4,3600,3632.9,1.13,13.3,9,10.5,0.13,10,0.3,1.02
,11:45:47,4,3600,3633.9,1.14,13.3,9,10.5,0.126,10,0.3,1.03
,11:45:48,4,3600,3634.9,1.14,13.3,9,10.5,0.124,10,0.3,1.03
,11:45:49,4,3600,3635.9,1.14,13.3,9,10.5,0.121,10,0.3,1.03
,11:45:50,4,3600,3636.9,1.14,13.3,9,10.5,0.123,10,0.3,1.02
,11:45:51,4,3600,3637.9,1.13,13.3,9,10.5,0.126,10,0.3,1.02
,11:45:52,4,3600,3638.9,1.12,13.3,9,10.5,0.125,10,0.3,1.01
,11:45:53,4,3600,3639.9,1.11,13.3,9,10.5,0.124,10,0.3,1
,11:45:54,4,3600,3640.9,1.11,13.3,9,10.5,0.127,10,0.3,1
,11:45:55,4,3600,3641.9,1.11,13.3,9,10.5,0.124,10,0.3,1
,11:45:56,4,3600,3642.9,1.12,13.3,9,10.5,0.122,10,0.3,1.01
,11:45:57,4,3600,3643.9,1.12,13.3,9,10.5,0.122,10,0.3,1.01
,11:45:58,4,3600,3644.9,1.12,13.3,9,10.5,0.124,10,0.3,1.01
,11:45:59,4,3600,3645.9,1.11,13.3,9,10.5,0.128,10,0.3,1
,11:46:00,4,3600,3646.9,1.12,13.3,9,10.5,0.128,10,0.3,1.01
,11:46:01,4,3600,3647.9,1.12,13.3,9,10.5,0.125,10,0.3,1.02
,11:46:02,4,3600,3648.9,1.14,13.3,9,10.5,0.123,10,0.3,1.02
,11:46:03,4,3600,3649.9,1.14,13.3,9,10.5,0.127,10,0.3,1.03
,11:46:04,4,3600,3650.9,1.14,13.3,9,10.5,0.127,10,0.3,1.03
,11:46:05,4,3600,3651.9,1.14,13.3,9,10.5,0.127,10,0.3,1.03
,11:46:06,4,3600,3652.9,1.14,13.3,9,10.5,0.127,10,0.3,1.03
,11:46:07,4,3600,3653.9,1.15,13.3,9,10.5,0.124,10,0.3,1.04
,11:46:08,4,3600,3654.9,1.14,13.3,9,10.5,0.121,10,0.3,1.03
,11:46:09,4,3600,3655.9,1.13,13.3,9,10.5,0.122,10,0.3,1.02
,11:46:10,4,3600,3656.9,1.11,13.3,9,10.5,0.12,10,0.3,1
,11:46:11,4,3600,3657.9,1.11,13.3,9,10.5,0.124,10,0.3,1
,11:46:12,4,3600,3658.9,1.1,13.3,9,10.5,0.126,10,0.3,0.99
,11:46:13,4,3600,3659.9,1.1,13.3,9,10.5,0.127,10,0.3,0.99
,11:46:14,4,3600,3660.9,1.1,13.3,9,10.6,0.123,10,0.3,0.99
,11:46:15,4,3600,3661.9,1.11,13.3,9,10.6,0.12,10,0.3,1
,11:46:16,4,3600,3662.9,1.1,13.3,9,10.6,0.123,10,0.3,0.99
,11:46:17,4,3600,3663.9,1.1,13.3,9,10.6,0.126,10,0.3,0.99
,11:46:18,4,3600,3664.9,1.1,13.3,9,10.6,0.126,10,0.3,0.99
,11:46:19,4,3600,3665.9,1.11,13.3,9,10.6,0.124,10,0.3,1
,11:46:20,4,3600,3666.9,1.11,13.3,9,10.6,0.121,10,0.3,1
,11:46:21,4,3600,3667.9,1.11,13.3,9,10.6,0.121,10,0.3,1
,11:46:22,4,3600,3668.9,1.11,13.3,9,10.6,0.121,10,0.3,1
,11:46:23,4,3600,3669.9,1.12,13.3,9,10.6,0.121,10,0.3,1.01
,11:46:24,4,3600,3670.9,1.12,13.3,9,10.6,0.125,10,0.3,1.01
,11:46:25,4,3600,3671.9,1.11,13.3,9,10.6,0.128,10,0.3,1
,11:46:26,4,3600,3672.9,1.11,13.3,9,10.6,0.127,10,0.3,1
,11:46:27,4,3600,3673.9,1.11,13.3,9,10.6,0.127,10,0.3,1
,11:46:28,4,3600,3674.9,1.11,13.3,9,10.6,0.128,10,0.3,1
,11:46:29,4,3600,3675.9,1.11,13.3,9,10.6,0.121,10,0.3,1
,11:46:30,4,3600,3676.9,1.11,13.3,9,10.7,0.12,10,0.3,1
,11:46:31,4,3600,3677.9,1.11,13.3,9,10.7,0.12,10,0.3,1
,11:46:32,4,3600,3678.9,1.11,13.3,9,10.7,0.123,10,0.3,1
,11:46:33,4,3600,3679.9,1.11,13.3,9,10.7,0.124,10,0.3,1
,11:46:34,4,3600,3680.9,1.11,13.3,9,10.7,0.124,10,0.3,1
,11:46:35,4,3600,3681.9,1.12,13.3,9,10.7,0.124,10,0.3,1.01
,11:46:36,4,3600,3682.9,1.12,13.3,9,10.7,0.125,10,0.3,1.02
,11:46:37,4,3600,3683.9,1.13,13.3,9,10.7,0.123,10,0.3,1.02
,11:46:38,4,3600,3684.9,1.13,13.3,9,10.7,0.122,10,0.3,1.02
,11:46:39,4,3600,3685.9,1.13,13.3,9,10.7,0.123,10,0.3,1.02
,11:46:40,4,3600,3686.9,1.14,13.3,9,10.7,0.123,10,0.3,1.03
,11:46:41,4,3600,3687.9,1.15,13.3,9,10.8,0.128,10,0.3,1.03
,11:46:42,4,3600,3688.9,1.14,13.3,9,10.8,0.127,10,0.3,1.03
,11:46:43,4,3600,3689.9,1.14,13.3,9,10.8,0.124,10,0.3,1.03
,11:46:44,4,3600,3690.9,1.14,13.3,9,10.8,0.12,10,0.3,1.03
,11:46:45,4,3600,3691.9,1.14,13.3,9,10.8,0.12,10,0.3,1.03
,11:46:46,4,3600,3692.9,1.13,13.3,9,10.8,0.126,10,0.3,1.02
,11:46:47,4,3600,3693.9,1.12,13.3,9,10.8,0.129,10,0.3,1.01
,11:46:48,4,3600,3694.9,1.13,13.3,9,10.8,0.129,10,0.3,1.02
,11:46:49,4,3600,3695.9,1.14,13.3,9,10.8,0.13,10,0.3,1.02
,11:46:50,4,3600,3696.9,1.15,13.3,9,10.8,0.128,10,0.3,1.03
,11:46:51,4,3600,3697.9,1.15,13.3,9,10.8,0.128,10,0.3,1.03
,11:46:52,4,3600,3698.9,1.14,13.3,9,10.9,0.127,10,0.3,1.03
,11:46:53,4,3600,3699.9,1.14,13.3,9,10.9,0.123,10,0.3,1.03
,11:46:54,4,3600,3700.9,1.14,13.3,9,10.9,0.12,10,0.3,1.02
,11:46:55,4,3600,3701.9,1.13,13.3,9,10.9,0.126,10,0.3,1.02
,11:46:56,4,3600,3702.9,1.13,13.3,9,10.9,0.126,10,0.3,1.02
,11:46:57,4,3600,3703.9,1.12,13.3,9,10.9,0.125,10,0.3,1.01
,11:46:58,4,3600,3704.9,1.12,13.3,9,10.9,0.125,10,0.3,1.01
,11:46:59,4,3600,3705.9,1.12,13.3,9,10.9,0.125,10,0.3,1.01
,11:47:00,4,3600,3706.9,1.13,13.3,9,11,0.13,10,0.3,1.02
,11:47:01,4,3600,3707.9,1.14,13.3,9,11,0.123,10,0.3,1.03
,11:47:02,4,3600,3708.9,1.14,13.3,9,10.9,0.12,10,0.3,1.02
,11:47:03,4,3600,3709.9,1.13,13.3,9,11,0.122,10,0.3,1.02
,11:47:04,4,3600,3710.9,1.12,13.3,9,11,0.125,10,0.3,1.01
,11:47:05,4,3600,3711.9,1.12,13.3,9,11,0.125,10,0.3,1.01
,11:47:06,4,3600,3712.9,1.12,13.3,9,11,0.125,10,0.3,1.01
,11:47:07,4,3600,3713.9,1.13,13.3,9,11,0.126,10,0.3,1.02
,11:47:08,4,3600,3714.9,1.14,13.3,9,11,0.126,10,0.3,1.02
,11:47:09,4,3600,3715.9,1.14,13.3,9,11,0.126,10,0.3,1.02
,11:47:10,4,3600,3716.9,1.14,13.3,9,11.1,0.123,10,0.3,1.02
,11:47:11,4,3600,3717.9,1.13,13.3,9,11.1,0.122,10,0.3,1.02
,11:47:12,4,3600,3718.9,1.12,13.3,9,11.1,0.125,10,0.3,1.01
,11:47:13,4,3600,3719.9,1.12,13.3,9,11.1,0.128,10,0.3,1.01
,11:47:14,4,3600,3720.9,1.12,13.3,9,11.1,0.128,10,0.3,1.01
,11:47:15,4,3600,3721.9,1.12,13.3,9,11.1,0.129,10,0.3,1.01
,11:47:16,4,3600,3722.9,1.13,13.3,9,11.1,0.122,10,0.3,1.02
,11:47:17,4,3600,3723.9,1.13,13.3,9,11.2,0.119,10,0.3,1.02
,11:47:18,4,3600,3724.9,1.13,13.3,9,11.2,0.119,10,0.3,1.02
,11:47:19,4,3600,3725.9,1.13,13.3,9,11.2,0.119,10,0.3,1.02
,11:47:20,4,3600,3726.9,1.12,13.3,9,11.2,0.122,10,0.3,1.01
,11:47:21,4,3600,3727.9,1.12,13.3,9,11.2,0.124,10,0.3,1.01
,11:47:22,4,3600,3728.9,1.11,13.3,9,11.2,0.127,10,0.3,1
,11:47:23,4,3600,3729.9,1.11,13.3,9,11.2,0.124,10,0.3,1
,11:47:24,4,3600,3730.9,1.12,13.3,9,11.2,0.124,10,0.3,1.01
,11:47:25,4,3600,3731.9,1.13,13.3,9,11.2,0.122,10,0.3,1.02
,11:47:26,4,3600,3732.9,1.14,13.3,9,11.3,0.124,10,0.3,1.03
,11:47:27,4,3600,3733.9,1.15,13.3,9,11.3,0.128,10,0.3,1.03
,11:47:28,4,3600,3734.9,1.15,13.3,9,11.3,0.132,10,0.3,1.04
,11:47:29,4,3600,3735.9,1.15,13.3,9,11.3,0.131,10,0.3,1.03
,11:47:30,4,3600,3736.9,1.14,13.3,9,11.3,0.131,10,0.3,1.03
,11:47:31,4,3600,3737.9,1.13,13.3,9,11.3,0.126,10,0.3,1.02
,11:47:32,4,3600,3738.9,1.12,13.3,9,11.3,0.121,10,0.3,1.01
,11:47:33,4,3600,3739.9,1.13,13.3,9,11.4,0.122,10,0.3,1.02
,11:47:34,4,3600,3740.9,1.13,13.3,9,11.4,0.126,10,0.3,1.02
,11:47:35,4,3600,3741.9,1.14,13.3,9,11.4,0.13,10,0.3,1.02
,11:47:36,4,3600,3742.9,1.14,13.3,9,11.4,0.13,10,0.3,1.03
,11:47:37,4,3600,3743.9,1.14,13.3,9,11.4,0.131,10,0.3,1.03
,11:47:38,4,3600,3744.9,1.13,13.3,9,11.4,0.126,10,0.3,1.02
,11:47:39,4,3600,3745.9,1.12,13.3,9,11.5,0.125,10,0.3,1.01
,11:47:40,4,3600,3746.9,1.12,13.3,9,11.4,0.121,10,0.3,1.01
,11:47:41,4,3600,3747.9,1.13,13.3,9,11.5,0.119,10,0.3,1.02
,11:47:42,4,3600,3748.9,1.16,13.3,9,11.5,0.126,10,0.3,1.05
,11:47:43,4,3600,3749.9,1.19,13.3,9,11.5,0.137,10,0.3,1.08
,11:47:44,4,3600,3750.9,1.21,13.3,9,11.5,0.139,10,0.3,1.09
,11:47:45,4,3600,3751.9,1.2,13.3,9,11.5,0.134,10,0.3,1.08
,11:47:46,4,3600,3752.9,1.18,13.3,9,11.5,0.131,10,0.3,1.06
,11:47:47,4,3600,3753.9,1.16,13.3,9,11.6,0.126,10,0.3,1.05
,11:47:48,4,3600,3754.9,1.16,13.3,9,11.6,0.122,10,0.3,1.04
,11:47:49,4,3600,3755.9,1.14,13.3,9,11.6,0.124,10,0.3,1.03
,11:47:50,4,3600,3756.9,1.14,13.3,9,11.6,0.127,10,0.3,1.02
,11:47:51,4,3600,3757.9,1.13,13.3,9,11.6,0.126,10,0.3,1.02
,11:47:52,4,3600,3758.9,1.14,13.3,9,11.7,0.127,10,0.3,1.03
,11:47:53,4,3600,3759.9,1.15,13.3,9,11.7,0.128,10,0.3,1.03
,11:47:54,4,3600,3760.9,1.15,13.3,9,11.7,0.124,10,0.3,1.03
,11:47:55,4,3600,3761.9,1.15,13.3,9,11.7,0.124,10,0.3,1.03
,11:47:56,4,3600,3762.9,1.14,13.3,9,11.7,0.127,10,0.3,1.03
,11:47:57,4,3600,3763.9,1.14,13.3,9,11.7,0.126,10,0.3,1.02
,11:47:58,4,3600,3764.9,1.13,13.3,9,11.8,0.126,10,0.3,1.02
,11:47:59,4,3600,3765.9,1.12,13.3,9,11.7,0.125,10,0.3,1.01
,11:48:00,4,3600,3766.9,1.12,13.3,9,11.8,0.125,10,0.3,1.01
,11:48:01,4,3600,3767.9,1.13,13.3,9,11.8,0.122,10,0.3,1.02
,11:48:02,4,3600,3768.9,1.13,13.3,9,11.8,0.122,10,0.3,1.02
,11:48:03,4,3600,3769.9,1.12,13.3,9,11.8,0.125,10,0.3,1.01
,11:48:04,4,3600,3770.9,1.11,13.3,9,11.8,0.124,10,0.3,1
,11:48:05,4,3600,3771.9,1.11,13.3,9,11.9,0.127,10,0.3,0.99
,11:48:06,4,3600,3772.9,1.1,13.3,9,11.9,0.127,10,0.3,0.99
,11:48:07,4,3600,3773.9,1.11,13.3,9,11.9,0.124,10,0.3,1
,11:48:08,4,3600,3774.9,1.11,13.3,9,11.9,0.121,10,0.3,1.01
,11:48:09,4,3600,3775.9,1.12,13.3,9,11.9,0.118,10,0.3,1.01
,11:48:10,4,3600,3776.9,1.12,13.3,9,11.9,0.121,10,0.3,1.01
,11:48:11,4,3600,3777.9,1.11,13.3,9,12,0.124,10,0.3,1
,11:48:12,4,3600,3778.9,1.11,13.3,9,12,0.128,10,0.3,1
,11:48:13,4,3600,3779.9,1.11,13.3,9,12,0.124,10,0.3,1
,11:48:14,4,3600,3780.9,1.12,13.3,9,12,0.124,10,0.3,1.01
,11:48:15,4,3600,3781.9,1.12,13.3,9,12,0.128,10,0.3,1.01
,11:48:16,4,3600,3782.9,1.12,13.3,9,12.1,0.124,10,0.3,1
,11:48:17,4,3600,3783.9,1.12,13.3,9,12.1,0.121,10,0.3,1.01
,11:48:18,4,3600,3784.9,1.12,13.3,9,12.1,0.122,10,0.3,1.01
,11:48:19,4,3600,3785.9,1.12,13.3,9,12.1,0.125,10,0.3,1.01
,11:48:20,4,3600,3786.9,1.12,13.3,9,12.1,0.129,10,0.3,1.01
,11:48:21,4,3600,3787.9,1.12,13.3,9,12.1,0.129,10,0.3,1.01
,11:48:22,4,3600,3788.9,1.13,13.3,9,12.1,0.126,10,0.3,1.02
,11:48:23,4,3600,3789.9,1.13,13.3,9,12.2,0.122,10,0.3,1.02
,11:48:24,4,3600,3790.9,1.12,13.3,9,12.2,0.119,10,0.3,1.01
,11:48:25,4,3600,3791.9,1.12,13.3,9,12.2,0.118,10,0.3,1.01
,11:48:26,4,3600,3792.9,1.12,13.3,9,12.2,0.121,10,0.3,1.01
,11:48:27,4,3600,3793.9,1.11,13.3,9,12.2,0.128,10,0.3,1
,11:48:28,4,3600,3794.9,1.11,13.3,9,12.2,0.127,10,0.3,1
,11:48:29,4,3600,3795.9,1.11,13.3,9,12.3,0.127,10,0.3,1
,11:48:30,4,3600,3796.9,1.12,13.3,9,12.3,0.124,10,0.3,1.01
,11:48:31,4,3600,3797.9,1.12,13.3,9,12.3,0.118,10,0.3,1.01
,11:48:32,4,3600,3798.9,1.12,13.3,9,12.3,0.118,10,0.3,1.01
,11:48:33,4,3600,3799.9,1.12,13.3,9,12.3,0.124,10,0.3,1.01
,11:48:34,4,3600,3800.9,1.11,13.3,9,12.4,0.124,10,0.3,1
,11:48:35,4,3600,3801.9,1.11,13.3,9,12.4,0.124,10,0.3,1
,11:48:36,4,3600,3802.9,1.1,13.3,9,12.4,0.123,10,0.3,0.99
,11:48:37,4,3600,3803.9,1.1,13.3,9,12.4,0.122,10,0.3,0.99
,11:48:38,4,3600,3804.9,1.1,13.3,9,12.4,0.122,10,0.3,0.99
,11:48:39,4,3600,3805.9,1.1,13.3,9,12.4,0.119,10,0.3,0.99
,11:48:40,4,3600,3806.9,1.1,13.3,9,12.4,0.119,10,0.3,0.99
,11:48:41,4,3600,3807.9,1.1,13.3,9,12.4,0.123,10,0.3,0.99
,11:48:42,4,3600,3808.9,1.11,13.3,9,12.5,0.127,10,0.3,1
,11:48:43,4,3600,3809.9,1.11,13.3,9,12.5,0.127,10,0.3,1
,11:48:44,4,3600,3810.9,1.11,13.3,9,12.5,0.127,10,0.3,1
,11:48:45,4,3600,3811.9,1.11,13.3,9,12.5,0.12,10,0.3,1
,11:48:46,4,3600,3812.9,1.11,13.3,9,12.5,0.117,10,0.3,1
,11:48:47,4,3600,3813.9,1.12,13.3,9,12.6,0.121,10,0.3,1.01
,11:48:48,4,3600,3814.9,1.12,13.3,9,12.6,0.129,10,0.3,1.01
,11:48:49,4,3600,3815.9,1.12,13.3,9,12.6,0.129,10,0.3,1.01
,11:48:50,4,3600,3816.9,1.11,13.3,9,12.6,0.127,10,0.3,1
,11:48:51,4,3600,3817.9,1.1,13.3,9,12.6,0.126,10,0.3,0.99
,11:48:52,4,3600,3818.9,1.1,13.3,9,12.6,0.123,10,0.3,0.99
,11:48:53,4,3600,3819.9,1.1,13.3,9,12.7,0.116,10,0.3,0.99
,11:48:54,4,3600,3820.9,1.1,13.3,9,12.7,0.119,10,0.3,0.99
,11:48:55,4,3600,3821.9,1.09,13.3,9,12.7,0.118,10,0.3,0.99
,11:48:56,4,3600,3822.9,1.09,13.3,9,12.7,0.121,10,0.3,0.98
,11:48:57,4,3600,3823.9,1.1,13.3,9,12.7,0.122,10,0.3,0.99
,11:48:58,4,3600,3824.9,1.1,13.3,9,12.7,0.122,10,0.3,0.99
,11:48:59,4,3600,3825.9,1.11,13.3,9,12.7,0.12,10,0.3,1
,11:49:00,4,3600,3826.9,1.11,13.3,9,12.7,0.12,10,0.3,1
,11:49:01,4,3600,3827.9,1.11,13.3,9,12.7,0.117,10,0.3,1
,11:49:02,4,3600,3828.9,1.11,13.3,9,12.8,0.12,10,0.3,1
,11:49:03,4,3600,3829.9,1.11,13.3,9,12.8,0.124,10,0.3,1
,11:49:04,4,3600,3830.9,1.11,13.3,9,12.8,0.127,10,0.3,1
,11:49:05,4,3600,3831.9,1.11,13.3,9,12.8,0.124,10,0.3,1
,11:49:06,4,3600,3832.9,1.11,13.3,9,12.8,0.121,10,0.3,1
,11:49:07,4,3600,3833.9,1.12,13.3,9,12.8,0.121,10,0.3,1.01
,11:49:08,4,3600,3834.9,1.12,13.3,9,12.9,0.121,10,0.3,1.01
,11:49:09,4,3600,3835.9,1.12,13.3,9,12.9,0.125,10,0.3,1.01
,11:49:10,4,3600,3836.9,1.12,13.3,9,12.9,0.129,10,0.3,1.01
,11:49:11,4,3600,3837.9,1.12,13.3,9,12.9,0.129,10,0.3,1.01
,11:49:12,4,3600,3838.9,1.12,13.3,9,12.9,0.125,10,0.3,1.01
,11:49:13,4,3600,3839.9,1.12,13.3,9,12.9,0.121,10,0.3,1.01
,11:49:14,4,3600,3840.9,1.11,13.3,9,12.9,0.121,10,0.3,1
,11:49:15,4,3600,3841.9,1.11,13.3,9,13,0.123,10,0.3,1
,11:49:16,4,3600,3842.9,1.11,13.3,9,13,0.127,10,0.3,1
,11:49:17,4,3600,3843.9,1.11,13.3,9,13,0.124,10,0.3,1
,11:49:18,4,3600,3844.9,1.12,13.3,9,13,0.121,10,0.3,1.01
,11:49:19,4,3600,3845.9,1.12,13.3,9,13,0.122,10,0.3,1.01
,11:49:20,4,3600,3846.9,1.12,13.3,9,13,0.125,10,0.3,1.01
,11:49:21,4,3600,3847.9,1.12,13.3,9,13,0.125,10,0.3,1.01
,11:49:22,4,3600,3848.9,1.12,13.3,9,13,0.125,10,0.3,1.01
,11:49:23,4,3600,3849.9,1.13,13.3,9,13.1,0.122,10,0.3,1.02
,11:49:24,4,3600,3850.9,1.14,13.3,9,13.1,0.123,10,0.3,1.02
,11:49:25,4,3600,3851.9,1.14,13.3,9,13.1,0.127,10,0.3,1.03
,11:49:26,4,3600,3852.9,1.14,13.3,9,13.1,0.131,10,0.3,1.03
