Data file,,PEEK_HEF_T35_PE6.TSV,,,,,,,,,,
,13:04:54,6,10790,5042.7,0.47,13.3,7,20,0.065,10,50,0.45
,13:04:55,6,10790,5043.7,0.47,13.3,7,20,0.068,10,49.9,0.45
,13:04:56,6,10790,5044.7,0.47,13.3,7,20,0.065,10,50,0.45
,13:04:57,6,10790,5045.7,0.47,13.3,7,21,0.063,10,50,0.45
,13:04:58,6,10790,5046.7,0.46,13.3,7,21,0.067,10,50,0.45
,13:04:59,6,10790,5047.7,0.46,13.3,7,21,0.069,10,49.9,0.45
,13:05:00,6,10790,5048.7,0.47,13.3,7,21,0.067,10,49.9,0.45
,13:05:01,6,10790,5049.7,0.47,13.3,7,21,0.067,10,50,0.45
,13:05:02,6,10790,5050.7,0.47,13.3,7,21,0.065,10,49.9,0.45
,13:05:03,6,10790,5051.7,0.47,13.3,7,21,0.065,10,49.9,0.45
,13:05:04,6,10790,5052.7,0.47,13.3,7,20,0.064,10,49.9,0.46
,13:05:05,6,10790,5053.7,0.47,13.3,7,21,0.065,10,50,0.45
,13:05:06,6,10790,5054.7,0.47,13.3,7,21,0.065,10,50,0.45
,13:05:07,6,10790,5055.7,0.47,13.3,7,21,0.067,10,49.9,0.45
,13:05:08,6,10790,5056.7,0.46,13.3,7,21,0.069,10,50,0.44
,13:05:09,6,10790,5057.7,0.46,13.3,7,21,0.067,10,50,0.44
,13:05:10,6,10790,5058.7,0.46,13.3,7,21,0.066,10,49.9,0.44
,13:05:11,6,10790,5059.7,0.46,13.3,7,21,0.064,10,50,0.44
,13:05:12,6,10790,5060.7,0.46,13.3,7,21,0.064,10,50,0.45
,13:05:13,6,10790,5061.7,0.46,13.3,7,20,0.064,10,50,0.44
,13:05:14,6,10790,5062.7,0.46,13.3,7,21,0.062,10,49.9,0.45
,13:05:15,6,10790,5063.7,0.46,13.3,7,21,0.064,10,50,0.44
,13:05:16,6,10790,5064.7,0.47,13.3,7,21,0.067,10,49.9,0.45
,13:05:17,6,10790,5065.7,0.47,13.3,7,21,0.067,10,49.9,0.45
,13:05:18,6,10790,5066.7,0.46,13.3,7,21,0.067,10,49.9,0.45
,13:05:19,6,10790,5067.7,0.47,13.3,7,21,0.067,10,50,0.45
,13:05:20,6,10790,5068.7,0.47,13.3,7,21,0.067,10,49.9,0.45
,13:05:21,6,10790,5069.7,0.47,13.3,7,21,0.066,10,50,0.46
,13:05:22,6,10790,5070.7,0.47,13.3,7,21,0.064,10,50,0.46
,13:05:23,6,10790,5071.7,0.47,13.3,7,21,0.063,10,50,0.45
,13:05:24,6,10790,5072.7,0.47,13.3,7,21,0.063,10,50,0.45
,13:05:25,6,10790,5073.7,0.47,13.3,7,21,0.065,10,50,0.45
,13:05:26,6,10790,5074.7,0.47,13.3,7,21,0.068,10,50,0.45
,13:05:27,6,10790,5075.7,0.47,13.3,7,21,0.067,10,50,0.45
,13:05:28,6,10790,5076.7,0.47,13.3,7,21,0.068,10,50,0.45
,13:05:29,6,10790,5077.7,0.47,13.3,7,21,0.068,10,49.9,0.45
,13:05:30,6,10790,5078.7,0.47,13.3,7,21,0.068,10,49.9,0.45
,13:05:31,6,10790,5079.7,0.47,13.3,7,21,0.065,10,49.9,0.45
,13:05:32,6,10790,5080.7,0.47,13.3,7,20,0.067,10,50,0.45
,13:05:33,6,10790,5081.7,0.47,13.3,7,20,0.068,10,50,0.45
,13:05:34,6,10790,5082.7,0.47,13.3,7,20,0.065,10,49.9,0.45
,13:05:35,6,10790,5083.7,0.47,13.3,7,20,0.065,10,49.9,0.45
,13:05:36,6,10790,5084.7,0.47,13.3,7,21,0.066,10,50,0.46
,13:05:37,6,10790,5085.7,0.47,13.3,7,21,0.068,10,49.9,0.45
,13:05:38,6,10790,5086.7,0.47,13.3,7,20,0.066,10,50,0.45
,13:05:39,6,10790,5087.7,0.47,13.3,7,21,0.065,10,49.9,0.45
,13:05:40,6,10790,5088.7,0.47,13.3,7,21,0.063,10,49.9,0.45
,13:05:41,6,10790,5089.7,0.47,13.3,7,21,0.065,10,50,0.45
,13:05:42,6,10790,5090.7,0.47,13.3,7,21,0.067,10,50,0.45
,13:05:43,6,10790,5091.7,0.47,13.3,7,21,0.067,10,50,0.45
,13:05:44,6,10790,5092.7,0.47,13.3,7,21,0.067,10,50,0.45
,13:05:45,6,10790,5093.7,0.47,13.3,7,21,0.065,10,49.9,0.45
,13:05:46,6,10790,5094.7,0.46,13.3,7,21,0.066,10,49.9,0.44
,13:05:47,6,10790,5095.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:05:48,6,10790,5096.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:05:49,6,10790,5097.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:05:50,6,10790,5098.7,0.46,13.3,7,21,0.066,10,50,0.45
,13:05:51,6,10790,5099.7,0.46,13.3,7,20,0.064,10,50,0.45
,13:05:52,6,10790,5100.7,0.47,13.3,7,21,0.068,10,50,0.45
,13:05:53,6,10790,5101.7,0.47,13.3,7,21,0.066,10,50,0.46
,13:05:54,6,10790,5102.7,0.47,13.3,7,21,0.064,10,50,0.46
,13:05:55,6,10790,5103.7,0.47,13.3,7,21,0.064,10,50,0.46
,13:05:56,6,10790,5104.7,0.47,13.3,7,21,0.065,10,50,0.45
,13:05:57,6,10790,5105.7,0.47,13.3,7,21,0.066,10,50,0.46
,13:05:58,6,10790,5106.7,0.47,13.3,7,21,0.068,10,50,0.45
,13:05:59,6,10790,5107.7,0.47,13.3,7,21,0.068,10,49.9,0.45
,13:06:00,6,10790,5108.7,0.47,13.3,7,21,0.068,10,49.9,0.45
,13:06:01,6,10790,5109.7,0.47,13.3,7,21,0.065,10,49.9,0.45
,13:06:02,6,10790,5110.7,0.47,13.3,7,21,0.065,10,49.9,0.45
,13:06:03,6,10790,5111.7,0.46,13.3,7,20,0.067,10,50,0.44
,13:06:04,6,10790,5112.7,0.46,13.3,7,20,0.069,10,50,0.45
,13:06:05,6,10790,5113.7,0.47,13.3,7,20,0.067,10,49.9,0.45
,13:06:06,6,10790,5114.7,0.47,13.3,7,20,0.065,10,49.9,0.45
,13:06:07,6,10790,5115.7,0.47,13.3,7,20,0.065,10,50,0.45
,13:06:08,6,10790,5116.7,0.47,13.3,7,21,0.063,10,50,0.45
,13:06:09,6,10790,5117.7,0.47,13.3,7,21,0.064,10,50,0.45
,13:06:10,6,10790,5118.7,0.47,13.3,7,21,0.063,10,50,0.45
,13:06:11,6,10790,5119.7,0.47,13.3,7,21,0.065,10,50,0.45
,13:06:12,6,10790,5120.7,0.47,13.3,7,21,0.068,10,49.9,0.45
,13:06:13,6,10790,5121.7,0.47,13.3,7,21,0.071,10,50,0.45
,13:06:14,6,10790,5122.7,0.47,13.3,7,21,0.068,10,49.9,0.46
,13:06:15,6,10790,5123.7,0.47,13.3,7,21,0.068,10,49.9,0.45
,13:06:16,6,10790,5124.7,0.48,13.3,7,21,0.069,10,50,0.46
,13:06:17,6,10790,5125.7,0.48,13.3,7,21,0.066,10,50,0.46
,13:06:18,6,10790,5126.7,0.47,13.3,7,21,0.066,10,50,0.46
,13:06:19,6,10790,5127.7,0.47,13.3,7,21,0.068,10,50,0.45
,13:06:20,6,10790,5128.7,0.47,13.3,7,21,0.068,10,49.9,0.45
,13:06:21,6,10790,5129.7,0.48,13.3,7,21,0.069,10,50,0.46
,13:06:22,6,10790,5130.7,0.48,13.3,7,21,0.066,10,49.9,0.46
,13:06:23,6,10790,5131.7,0.48,13.3,7,21,0.064,10,49.9,0.46
,13:06:24,6,10790,5132.7,0.48,13.3,8,21,0.062,10,49.9,0.46
,13:06:25,6,10790,5133.7,0.48,13.3,7,21,0.067,10,50,0.46
,13:06:26,6,10790,5134.7,0.48,13.3,7,21,0.069,10,49.9,0.46
,13:06:27,6,10790,5135.7,0.47,13.3,7,21,0.068,10,49.9,0.45
,13:06:28,6,10790,5136.7,0.47,13.3,7,21,0.068,10,49.9,0.46
,13:06:29,6,10790,5137.7,0.47,13.3,7,21,0.068,10,50,0.45
,13:06:30,6,10790,5138.7,0.47,13.3,7,21,0.068,10,50,0.46
,13:06:31,6,10790,5139.7,0.47,13.3,7,21,0.065,10,50,0.45
,13:06:32,6,10790,5140.7,0.47,13.3,7,21,0.065,10,50,0.45
,13:06:33,6,10790,5141.7,0.47,13.3,7,21,0.068,10,50,0.46
,13:06:34,6,10790,5142.7,0.47,13.3,7,21,0.065,10,49.9,0.45
,13:06:35,6,10790,5143.7,0.47,13.3,7,21,0.065,10,49.9,0.45
,13:06:36,6,10790,5144.7,0.47,13.3,7,21,0.065,10,49.9,0.45
,13:06:37,6,10790,5145.7,0.46,13.3,7,21,0.067,10,50,0.45
,13:06:38,6,10790,5146.7,0.47,13.3,7,21,0.068,10,49.9,0.45
,13:06:39,6,10790,5147.7,0.47,13.3,7,21,0.068,10,49.9,0.45
,13:06:40,6,10790,5148.7,0.47,13.3,7,21,0.065,10,50,0.45
,13:06:41,6,10790,5149.7,0.47,13.3,7,21,0.065,10,50,0.45
,13:06:42,6,10790,5150.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:06:43,6,10790,5151.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:06:44,6,10790,5152.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:06:45,6,10790,5153.7,0.46,13.3,7,21,0.064,10,50,0.45
,13:06:46,6,10790,5154.7,0.46,13.3,7,21,0.062,10,50,0.45
,13:06:47,6,10790,5155.7,0.46,13.3,7,21,0.062,10,50,0.45
,13:06:48,6,10790,5156.7,0.46,13.3,7,21,0.064,10,49.9,0.44
,13:06:49,6,10790,5157.7,0.46,13.3,7,21,0.064,10,50,0.44
,13:06:50,6,10790,5158.7,0.46,13.3,7,21,0.067,10,49.9,0.45
,13:06:51,6,10790,5159.7,0.46,13.3,7,21,0.067,10,50,0.45
,13:06:52,6,10790,5160.7,0.47,13.3,7,21,0.068,10,50,0.45
,13:06:53,6,10790,5161.7,0.47,13.3,7,20,0.068,10,50,0.46
,13:06:54,6,10790,5162.7,0.47,13.3,7,21,0.066,10,50,0.46
,13:06:55,6,10790,5163.7,0.47,13.3,7,21,0.063,10,50,0.45
,13:06:56,6,10790,5164.7,0.46,13.3,7,20,0.062,10,50,0.45
,13:06:57,6,10790,5165.7,0.47,13.3,7,21,0.067,10,49.9,0.45
,13:06:58,6,10790,5166.7,0.47,13.3,7,21,0.067,10,49.9,0.45
,13:06:59,6,10790,5167.7,0.47,13.3,7,21,0.067,10,49.9,0.45
,13:07:00,6,10790,5168.7,0.46,13.3,7,21,0.067,10,50,0.45
,13:07:01,6,10790,5169.7,0.46,13.3,7,21,0.064,10,50,0.45
,13:07:02,6,10790,5170.7,0.47,13.3,7,21,0.065,10,50,0.45
,13:07:03,6,10790,5171.7,0.47,13.3,7,20,0.067,10,49.9,0.45
,13:07:04,6,10790,5172.7,0.47,13.3,7,20,0.068,10,50,0.45
,13:07:05,6,10790,5173.7,0.48,13.3,7,20,0.069,10,49.9,0.46
,13:07:06,6,10790,5174.7,0.48,13.3,7,20,0.064,10,50,0.46
,13:07:07,6,10790,5175.7,0.47,13.3,7,21,0.065,10,50,0.45
,13:07:08,6,10790,5176.7,0.46,13.3,7,21,0.067,10,50,0.45
,13:07:09,6,10790,5177.7,0.46,13.3,7,21,0.069,10,49.9,0.45
,13:07:10,6,10790,5178.7,0.47,13.3,7,21,0.067,10,49.9,0.45
,13:07:11,6,10790,5179.7,0.47,13.3,7,21,0.068,10,49.9,0.45
,13:07:12,6,10790,5180.7,0.47,13.3,7,21,0.068,10,50,0.45
,13:07:13,6,10790,5181.7,0.47,13.3,7,21,0.068,10,49.9,0.45
,13:07:14,6,10790,5182.7,0.47,13.3,7,21,0.068,10,49.9,0.45
,13:07:15,6,10790,5183.7,0.47,13.3,7,21,0.067,10,50,0.45
,13:07:16,6,10790,5184.7,0.47,13.3,7,21,0.068,10,50,0.45
,13:07:17,6,10790,5185.7,0.47,13.3,7,20,0.066,10,50,0.46
,13:07:18,6,10790,5186.7,0.48,13.3,7,20,0.064,10,50,0.46
,13:07:19,6,10790,5187.7,0.48,13.3,7,21,0.064,10,50,0.46
,13:07:20,6,10790,5188.7,0.47,13.3,7,21,0.068,10,49.9,0.45
,13:07:21,6,10790,5189.7,0.47,13.3,7,21,0.068,10,50,0.45
,13:07:22,6,10790,5190.7,0.47,13.3,7,21,0.068,10,49.9,0.45
,13:07:23,6,10790,5191.7,0.47,13.3,7,21,0.068,10,50,0.45
,13:07:24,6,10790,5192.7,0.47,13.3,7,21,0.068,10,50,0.45
,13:07:25,6,10790,5193.7,0.46,13.3,7,21,0.064,10,49.9,0.45
,13:07:26,6,10790,5194.7,0.46,13.3,7,21,0.066,10,49.9,0.44
,13:07:27,6,10790,5195.7,0.45,13.3,7,21,0.063,10,50,0.44
,13:07:28,6,10790,5196.7,0.45,13.3,7,21,0.063,10,50,0.44
,13:07:29,6,10790,5197.7,0.45,13.3,7,21,0.065,10,49.9,0.44
,13:07:30,6,10790,5198.7,0.45,13.3,7,21,0.065,10,50,0.44
,13:07:31,6,10790,5199.7,0.45,13.3,7,21,0.065,10,49.9,0.44
,13:07:32,6,10790,5200.7,0.45,13.3,7,21,0.065,10,49.9,0.44
,13:07:33,6,10790,5201.7,0.46,13.3,7,21,0.064,10,50,0.44
,13:07:34,6,10790,5202.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:07:35,6,10790,5203.7,0.46,13.3,7,21,0.064,10,50,0.44
,13:07:36,6,10790,5204.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:07:37,6,10790,5205.7,0.45,13.3,7,21,0.063,10,50,0.44
,13:07:38,6,10790,5206.7,0.45,13.3,7,21,0.063,10,50,0.43
,13:07:39,6,10790,5207.7,0.45,13.3,7,21,0.062,10,50,0.43
,13:07:40,6,10790,5208.7,0.45,13.3,7,21,0.062,10,49.9,0.43
,13:07:41,6,10790,5209.7,0.45,13.3,7,21,0.064,10,49.9,0.43
,13:07:42,6,10790,5210.7,0.45,13.3,7,21,0.065,10,50,0.43
,13:07:43,6,10790,5211.7,0.46,13.3,7,21,0.063,10,50,0.44
,13:07:44,6,10790,5212.7,0.46,13.3,7,21,0.063,10,50,0.44
,13:07:45,6,10790,5213.7,0.46,13.3,7,21,0.064,10,50,0.44
,13:07:46,6,10790,5214.7,0.46,13.3,7,21,0.064,10,50,0.44
,13:07:47,6,10790,5215.7,0.46,13.3,7,21,0.064,10,50,0.44
,13:07:48,6,10790,5216.7,0.46,13.3,7,21,0.061,10,49.9,0.44
,13:07:49,6,10790,5217.7,0.45,13.3,7,21,0.063,10,49.9,0.43
,13:07:50,6,10790,5218.7,0.45,13.3,7,21,0.065,10,50,0.43
,13:07:51,6,10790,5219.7,0.45,13.3,7,21,0.065,10,50,0.44
,13:07:52,6,10790,5220.7,0.46,13.3,7,21,0.066,10,49.9,0.44
,13:07:53,6,10790,5221.7,0.46,13.3,7,21,0.066,10,49.9,0.44
,13:07:54,6,10790,5222.7,0.46,13.3,7,21,0.067,10,49.9,0.45
,13:07:55,6,10790,5223.7,0.47,13.3,7,21,0.065,10,50,0.45
,13:07:56,6,10790,5224.7,0.46,13.3,7,21,0.064,10,50,0.44
,13:07:57,6,10790,5225.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:07:58,6,10790,5226.7,0.46,13.3,7,21,0.066,10,49.9,0.44
,13:07:59,6,10790,5227.7,0.46,13.3,7,21,0.064,10,50,0.44
,13:08:00,6,10790,5228.7,0.46,13.3,7,21,0.062,10,49.9,0.45
,13:08:01,6,10790,5229.7,0.46,13.3,7,21,0.062,10,50,0.44
,13:08:02,6,10790,5230.7,0.46,13.3,7,21,0.062,10,49.9,0.44
,13:08:03,6,10790,5231.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:08:04,6,10790,5232.7,0.46,13.3,7,21,0.068,10,50,0.44
,13:08:05,6,10790,5233.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:08:06,6,10790,5234.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:08:07,6,10790,5235.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:08:08,6,10790,5236.7,0.46,13.3,7,21,0.066,10,49.9,0.44
,13:08:09,6,10790,5237.7,0.46,13.3,7,21,0.066,10,49.9,0.44
,13:08:10,6,10790,5238.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:08:11,6,10790,5239.7,0.46,13.3,7,21,0.066,10,49.9,0.44
,13:08:12,6,10790,5240.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:08:13,6,10790,5241.7,0.46,13.3,7,21,0.064,10,49.9,0.44
,13:08:14,6,10790,5242.7,0.46,13.3,7,20,0.062,10,50,0.44
,13:08:15,6,10790,5243.7,0.45,13.3,7,20,0.061,10,49.9,0.44
,13:08:16,6,10790,5244.7,0.45,13.3,7,20,0.06,10,50,0.43
,13:08:17,6,10790,5245.7,0.45,13.3,7,20,0.062,10,49.9,0.43
,13:08:18,6,10790,5246.7,0.45,13.3,7,20,0.064,10,49.9,0.43
,13:08:19,6,10790,5247.7,0.45,13.3,7,20,0.064,10,50,0.43
,13:08:20,6,10790,5248.7,0.44,13.3,7,21,0.061,10,49.9,0.42
,13:08:21,6,10790,5249.7,0.44,13.3,7,21,0.062,10,50,0.43
,13:08:22,6,10790,5250.7,0.44,13.3,7,21,0.061,10,50,0.42
,13:08:23,6,10790,5251.7,0.44,13.3,7,21,0.061,10,50,0.42
,13:08:24,6,10790,5252.7,0.44,13.3,7,21,0.063,10,50,0.42
,13:08:25,6,10790,5253.7,0.44,13.3,7,20,0.064,10,50,0.42
,13:08:26,6,10790,5254.7,0.45,13.3,7,20,0.062,10,50,0.43
,13:08:27,6,10790,5255.7,0.44,13.3,7,21,0.06,10,50,0.43
,13:08:28,6,10790,5256.7,0.44,13.3,7,21,0.06,10,49.9,0.43
,13:08:29,6,10790,5257.7,0.44,13.3,7,21,0.059,10,49.9,0.42
,13:08:30,6,10790,5258.7,0.44,13.3,7,21,0.062,10,49.9,0.43
,13:08:31,6,10790,5259.7,0.45,13.3,7,21,0.062,10,50,0.43
,13:08:32,6,10790,5260.7,0.45,13.3,7,21,0.065,10,50,0.43
,13:08:33,6,10790,5261.7,0.45,13.3,7,21,0.065,10,49.9,0.43
,13:08:34,6,10790,5262.7,0.44,13.3,7,21,0.064,10,50,0.43
,13:08:35,6,10790,5263.7,0.44,13.3,7,21,0.066,10,50,0.43
,13:08:36,6,10790,5264.7,0.45,13.3,7,21,0.067,10,50,0.43
,13:08:37,6,10790,5265.7,0.45,13.3,7,21,0.065,10,50,0.43
,13:08:38,6,10790,5266.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:08:39,6,10790,5267.7,0.45,13.3,7,21,0.065,10,50,0.43
,13:08:40,6,10790,5268.7,0.45,13.3,7,21,0.065,10,49.9,0.43
,13:08:41,6,10790,5269.7,0.45,13.3,7,21,0.065,10,50,0.43
,13:08:42,6,10790,5270.7,0.45,13.3,7,21,0.063,10,49.9,0.44
,13:08:43,6,10790,5271.7,0.45,13.3,7,20,0.065,10,50,0.44
,13:08:44,6,10790,5272.7,0.45,13.3,7,20,0.063,10,50,0.43
,13:08:45,6,10790,5273.7,0.45,13.3,7,20,0.062,10,49.9,0.43
,13:08:46,6,10790,5274.7,0.45,13.3,7,20,0.065,10,50,0.43
,13:08:47,6,10790,5275.7,0.45,13.3,7,21,0.065,10,50,0.43
,13:08:48,6,10790,5276.7,0.45,13.3,7,21,0.065,10,50,0.43
,13:08:49,6,10790,5277.7,0.45,13.3,7,21,0.065,10,50,0.43
,13:08:50,6,10790,5278.7,0.45,13.3,7,21,0.062,10,50,0.43
,13:08:51,6,10790,5279.7,0.46,13.3,7,21,0.063,10,50,0.44
,13:08:52,6,10790,5280.7,0.47,13.3,7,21,0.063,10,50,0.45
,13:08:53,6,10790,5281.7,0.47,13.3,7,21,0.063,10,50,0.45
,13:08:54,6,10790,5282.7,0.47,13.3,7,21,0.063,10,50,0.45
,13:08:55,6,10790,5283.7,0.47,13.3,7,21,0.063,10,49.9,0.45
,13:08:56,6,10790,5284.7,0.46,13.3,7,21,0.064,10,49.9,0.44
,13:08:57,6,10790,5285.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:08:58,6,10790,5286.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:08:59,6,10790,5287.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:09:00,6,10790,5288.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:09:01,6,10790,5289.7,0.46,13.3,7,21,0.066,10,49.9,0.44
,13:09:02,6,10790,5290.7,0.45,13.3,7,21,0.065,10,50,0.44
,13:09:03,6,10790,5291.7,0.45,13.3,7,21,0.065,10,49.9,0.44
,13:09:04,6,10790,5292.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:09:05,6,10790,5293.7,0.46,13.3,7,21,0.063,10,50,0.44
,13:09:06,6,10790,5294.7,0.46,13.3,7,20,0.063,10,49.9,0.44
,13:09:07,6,10790,5295.7,0.46,13.3,7,20,0.064,10,50,0.44
,13:09:08,6,10790,5296.7,0.46,13.3,7,20,0.066,10,49.9,0.44
,13:09:09,6,10790,5297.7,0.46,13.3,7,20,0.066,10,50,0.44
,13:09:10,6,10790,5298.7,0.46,13.3,7,20,0.066,10,50,0.44
,13:09:11,6,10790,5299.7,0.46,13.3,7,20,0.064,10,49.9,0.44
,13:09:12,6,10790,5300.7,0.46,13.3,7,20,0.062,10,50,0.44
,13:09:13,6,10790,5301.7,0.46,13.3,7,21,0.062,10,50,0.44
,13:09:14,6,10790,5302.7,0.46,13.3,7,21,0.062,10,49.9,0.44
,13:09:15,6,10790,5303.7,0.45,13.3,7,21,0.063,10,50,0.43
,13:09:16,6,10790,5304.7,0.45,13.3,7,21,0.065,10,50,0.43
,13:09:17,6,10790,5305.7,0.45,13.3,7,21,0.067,10,50,0.43
,13:09:18,6,10790,5306.7,0.45,13.3,7,21,0.065,10,50,0.43
,13:09:19,6,10790,5307.7,0.45,13.3,7,21,0.063,10,49.9,0.44
,13:09:20,6,10790,5308.7,0.45,13.3,7,21,0.063,10,49.9,0.44
,13:09:21,6,10790,5309.7,0.46,13.3,7,21,0.064,10,50,0.44
,13:09:22,6,10790,5310.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:09:23,6,10790,5311.7,0.46,13.3,7,21,0.066,10,49.9,0.44
,13:09:24,6,10790,5312.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:09:25,6,10790,5313.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:09:26,6,10790,5314.7,0.46,13.3,7,20,0.064,10,50,0.44
,13:09:27,6,10790,5315.7,0.46,13.3,7,20,0.064,10,50,0.44
,13:09:28,6,10790,5316.7,0.46,13.3,7,20,0.066,10,50,0.44
,13:09:29,6,10790,5317.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:09:30,6,10790,5318.7,0.46,13.3,7,21,0.066,10,49.9,0.44
,13:09:31,6,10790,5319.7,0.46,13.3,7,21,0.064,10,50,0.44
,13:09:32,6,10790,5320.7,0.46,13.3,7,21,0.063,10,49.9,0.44
,13:09:33,6,10790,5321.7,0.46,13.3,7,21,0.062,10,50,0.44
,13:09:34,6,10790,5322.7,0.46,13.3,7,20,0.061,10,49.9,0.44
,13:09:35,6,10790,5323.7,0.46,13.3,7,20,0.062,10,50,0.44
,13:09:36,6,10790,5324.7,0.46,13.3,7,20,0.064,10,49.9,0.44
,13:09:37,6,10790,5325.7,0.46,13.3,7,21,0.064,10,50,0.44
,13:09:38,6,10790,5326.7,0.46,13.3,7,21,0.064,10,49.9,0.44
,13:09:39,6,10790,5327.7,0.46,13.3,7,21,0.064,10,50,0.44
,13:09:40,6,10790,5328.7,0.46,13.3,7,20,0.064,10,50,0.44
,13:09:41,6,10790,5329.7,0.46,13.3,7,21,0.062,10,49.9,0.44
,13:09:42,6,10790,5330.7,0.46,13.3,7,20,0.062,10,50,0.44
,13:09:43,6,10790,5331.7,0.46,13.3,7,20,0.062,10,49.9,0.44
,13:09:44,6,10790,5332.7,0.46,13.3,7,21,0.064,10,49.9,0.44
,13:09:45,6,10790,5333.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:09:46,6,10790,5334.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:09:47,6,10790,5335.7,0.46,13.3,7,21,0.069,10,50,0.44
,13:09:48,6,10790,5336.7,0.46,13.3,7,21,0.066,10,50,0.44
,13:09:49,6,10790,5337.7,0.46,13.3,7,21,0.066,10,49.9,0.44
,13:09:50,6,10790,5338.7,0.46,13.3,7,20,0.066,10,49.9,0.44
,13:09:51,6,10790,5339.7,0.46,13.3,7,20,0.066,10,49.9,0.44
,13:09:52,6,10790,5340.7,0.46,13.3,7,20,0.066,10,49.9,0.44
,13:09:53,6,10790,5341.7,0.45,13.3,7,20,0.065,10,49.9,0.43
,13:09:54,6,10790,5342.7,0.45,13.3,7,21,0.065,10,49.9,0.43
,13:09:55,6,10790,5343.7,0.45,13.3,7,21,0.063,10,50,0.43
,13:09:56,6,10790,5344.7,0.44,13.3,7,21,0.062,10,49.9,0.43
,13:09:57,6,10790,5345.7,0.44,13.3,7,21,0.059,10,49.9,0.42
,13:09:58,6,10790,5346.7,0.44,13.3,7,21,0.061,10,50,0.42
,13:09:59,6,10790,5347.7,0.44,13.3,7,20,0.061,10,50,0.42
,13:10:00,6,10790,5348.7,0.44,13.3,7,20,0.064,10,49.9,0.42
,13:10:01,6,10790,5349.7,0.44,13.3,7,20,0.063,10,49.9,0.42
,13:10:02,6,10790,5350.7,0.44,13.3,7,20,0.063,10,49.9,0.42
,13:10:03,6,10790,5351.7,0.44,13.3,7,20,0.063,10,50,0.42
,13:10:04,6,10790,5352.7,0.45,13.3,7,20,0.064,10,49.9,0.43
,13:10:05,6,10790,5353.7,0.45,13.3,7,20,0.062,10,50,0.43
,13:10:06,6,10790,5354.7,0.44,13.3,7,20,0.062,10,49.9,0.43
,13:10:07,6,10790,5355.7,0.44,13.3,7,20,0.061,10,49.9,0.42
,13:10:08,6,10790,5356.7,0.44,13.3,7,20,0.063,10,49.9,0.42
,13:10:09,6,10790,5357.7,0.44,13.3,7,20,0.063,10,49.9,0.42
,13:10:10,6,10790,5358.7,0.44,13.3,7,20,0.064,10,49.9,0.42
,13:10:11,6,10790,5359.7,0.45,13.3,7,20,0.064,10,49.9,0.43
,13:10:12,6,10790,5360.7,0.45,13.3,7,21,0.065,10,49.9,0.43
,13:10:13,6,10790,5361.7,0.45,13.3,7,21,0.063,10,49.9,0.44
,13:10:14,6,10790,5362.7,0.45,13.3,7,21,0.063,10,49.9,0.44
,13:10:15,6,10790,5363.7,0.45,13.3,7,21,0.063,10,49.9,0.43
,13:10:16,6,10790,5364.7,0.45,13.3,7,21,0.063,10,50,0.43
,13:10:17,6,10790,5365.7,0.45,13.3,7,21,0.065,10,50,0.43
,13:10:18,6,10790,5366.7,0.45,13.3,7,21,0.062,10,49.9,0.43
,13:10:19,6,10790,5367.7,0.45,13.3,7,21,0.062,10,49.9,0.43
,13:10:20,6,10790,5368.7,0.45,13.3,7,21,0.062,10,50,0.43
,13:10:21,6,10790,5369.7,0.45,13.3,7,21,0.062,10,49.9,0.43
,13:10:22,6,10790,5370.7,0.45,13.3,7,21,0.064,10,49.9,0.43
,13:10:23,6,10790,5371.7,0.45,13.3,7,21,0.065,10,50,0.43
,13:10:24,6,10790,5372.7,0.45,13.3,7,21,0.065,10,49.9,0.44
,13:10:25,6,10790,5373.7,0.45,13.3,7,21,0.065,10,50,0.43
,13:10:26,6,10790,5374.7,0.45,13.3,7,20,0.063,10,49.9,0.43
