Data file,,SORONA_ISO10_-8C_007.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,08/04/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Sorona on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 10:41:17 on 08/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,11:09:48,4,3600,1710.3,1.05,13.3,7,-8,0.158,10,0.1,0.99
,11:09:49,4,3600,1711.3,1.05,13.3,7,-8,0.158,10,0.1,0.99
,11:09:50,4,3600,1712.3,1.05,13.3,7,-8,0.152,10,0.1,0.99
,11:09:51,4,3600,1713.3,1.06,13.3,7,-8,0.153,10,0.1,0.99
,11:09:52,4,3600,1714.3,1.06,13.3,7,-8,0.153,10,0.1,0.99
,11:09:53,4,3600,1715.3,1.06,13.3,7,-8,0.153,10,0.1,0.99
,11:09:54,4,3600,1716.3,1.06,13.3,7,-8,0.159,10,0.1,0.99
,11:09:55,4,3600,1717.3,1.06,13.3,7,-8,0.159,10,0.1,0.99
,11:09:56,4,3600,1718.3,1.06,13.3,7,-8,0.159,10,0.1,0.99
,11:09:57,4,3600,1719.3,1.06,13.3,7,-8,0.153,10,0.1,0.99
,11:09:58,4,3600,1720.3,1.06,13.3,7,-8,0.153,10,0.1,0.99
,11:09:59,4,3600,1721.3,1.06,13.3,7,-8,0.148,10,0.1,0.99
,11:10:00,4,3600,1722.3,1.06,13.3,7,-8,0.148,10,0.1,0.99
,11:10:01,4,3600,1723.3,1.05,13.3,7,-8,0.147,10,0.1,0.98
,11:10:02,4,3600,1724.3,1.04,13.3,7,-8,0.151,10,0.1,0.98
,11:10:03,4,3600,1725.3,1.04,13.3,7,-8,0.156,10,0.1,0.97
,11:10:04,4,3600,1726.3,1.04,13.3,6,-8,0.162,10,0.1,0.97
,11:10:05,4,3600,1727.3,1.04,13.3,6,-8,0.162,10,0.1,0.97
,11:10:06,4,3600,1728.3,1.04,13.3,6,-8,0.162,10,0.1,0.97
,11:10:07,4,3600,1729.3,1.05,13.3,7,-8,0.157,10,0.1,0.98
,11:10:08,4,3600,1730.3,1.05,13.3,7,-8,0.152,10,0.1,0.99
,11:10:09,4,3600,1731.3,1.06,13.3,7,-8,0.159,10,0.1,0.99
,11:10:10,4,3600,1732.3,1.06,13.3,7,-8,0.153,10,0.1,0.99
,11:10:11,4,3600,1733.3,1.06,13.3,7,-8,0.159,10,0.1,0.99
,11:10:12,4,3600,1734.3,1.06,13.3,7,-8,0.159,10,0,0.99
,11:10:13,4,3600,1735.3,1.06,13.3,7,-8,0.153,10,0.1,0.99
,11:10:14,4,3600,1736.3,1.05,13.3,7,-8,0.152,10,0.1,0.99
,11:10:15,4,3600,1737.3,1.05,13.3,7,-8,0.152,10,0.1,0.99
,11:10:16,4,3600,1738.3,1.05,13.3,7,-8,0.158,10,0.1,0.99
,11:10:17,4,3600,1739.3,1.06,13.3,7,-8,0.159,10,0.1,0.99
,11:10:18,4,3600,1740.3,1.05,13.3,7,-8,0.158,10,0.1,0.99
,11:10:19,4,3600,1741.3,1.05,13.3,7,-8,0.158,10,0.1,0.99
,11:10:20,4,3600,1742.3,1.05,13.3,7,-8,0.157,10,0.1,0.98
,11:10:21,4,3600,1743.3,1.05,13.3,7,-8.1,0.158,10,0.1,0.99
,11:10:22,4,3600,1744.3,1.05,13.3,7,-8.1,0.152,10,0.1,0.99
,11:10:23,4,3600,1745.3,1.05,13.3,7,-8.1,0.146,10,0.1,0.98
,11:10:24,4,3600,1746.3,1.04,13.3,7,-8.1,0.14,10,0.1,0.98
,11:10:25,4,3600,1747.3,1.05,13.3,7,-8.1,0.141,10,0.1,0.98
,11:10:26,4,3600,1748.3,1.05,13.3,7,-8.1,0.141,10,0.1,0.98
,11:10:27,4,3600,1749.3,1.04,13.3,7,-8.1,0.145,10,0.1,0.98
,11:10:28,4,3600,1750.3,1.03,13.3,7,-8.1,0.144,10,0.1,0.97
,11:10:29,4,3600,1751.3,1.03,13.3,7,-8.1,0.154,10,0.1,0.96
,11:10:30,4,3600,1752.3,1.03,13.3,7,-8.1,0.154,10,0.1,0.96
,11:10:31,4,3600,1753.3,1.02,13.3,7,-8.1,0.148,10,0.1,0.96
,11:10:32,4,3600,1754.3,1.02,13.3,7,-8.1,0.148,10,0.1,0.96
,11:10:33,4,3600,1755.3,1.02,13.3,7,-8.1,0.153,10,0.1,0.96
,11:10:34,4,3600,1756.3,1.02,13.3,7,-8.1,0.154,10,0.1,0.96
,11:10:35,4,3600,1757.3,1.02,13.3,7,-8.1,0.154,10,0.1,0.96
,11:10:36,4,3600,1758.3,1.03,13.3,7,-8.1,0.154,10,0.1,0.96
,11:10:37,4,3600,1759.3,1.03,13.3,6,-8.1,0.16,10,0.1,0.96
,11:10:38,4,3600,1760.3,1.03,13.3,7,-8.1,0.155,10,0.1,0.97
,11:10:39,4,3600,1761.3,1.04,13.3,7,-8.1,0.15,10,0.1,0.97
,11:10:40,4,3600,1762.3,1.04,13.3,7,-8.1,0.15,10,0.1,0.98
,11:10:41,4,3600,1763.3,1.04,13.3,7,-8.1,0.151,10,0.1,0.98
,11:10:42,4,3600,1764.3,1.04,13.3,7,-8.1,0.151,10,0.1,0.98
,11:10:43,4,3600,1765.3,1.04,13.3,7,-8.1,0.15,10,0.1,0.97
,11:10:44,4,3600,1766.3,1.03,13.3,7,-8.1,0.155,10,0.1,0.96
,11:10:45,4,3600,1767.3,1.03,13.3,7,-8.1,0.154,10,0.1,0.96
,11:10:46,4,3600,1768.3,1.03,13.3,7,-8.1,0.154,10,0.1,0.96
,11:10:47,4,3600,1769.3,1.04,13.3,7,-8.1,0.155,10,0.1,0.97
,11:10:48,4,3600,1770.3,1.04,13.3,7,-8.1,0.15,10,0.1,0.98
,11:10:49,4,3600,1771.3,1.04,13.3,7,-8.1,0.156,10,0.1,0.98
,11:10:50,4,3600,1772.3,1.04,13.3,7,-8.1,0.15,10,0.1,0.98
,11:10:51,4,3600,1773.3,1.04,13.3,7,-8.1,0.15,10,0.1,0.97
,11:10:52,4,3600,1774.3,1.04,13.3,7,-8.1,0.155,10,0.1,0.97
,11:10:53,4,3600,1775.3,1.04,13.3,7,-8.1,0.156,10,0.1,0.97
,11:10:54,4,3600,1776.3,1.04,13.3,7,-8.1,0.156,10,0.1,0.98
,11:10:55,4,3600,1777.3,1.04,13.3,7,-8.1,0.156,10,0.1,0.98
,11:10:56,4,3600,1778.3,1.04,13.3,7,-8.1,0.156,10,0.1,0.98
,11:10:57,4,3600,1779.3,1.04,13.3,7,-8.1,0.156,10,0.1,0.98
,11:10:58,4,3600,1780.3,1.04,13.3,7,-8.2,0.156,10,0.1,0.98
,11:10:59,4,3600,1781.3,1.04,13.3,7,-8.2,0.157,10,0.1,0.98
,11:11:00,4,3600,1782.3,1.04,13.3,7,-8.2,0.156,10,0.1,0.98
,11:11:01,4,3600,1783.3,1.04,13.3,7,-8.2,0.151,10,0.1,0.98
,11:11:02,4,3600,1784.3,1.04,13.3,7,-8.2,0.15,10,0.1,0.98
,11:11:03,4,3600,1785.3,1.04,13.3,7,-8.2,0.156,10,0.1,0.98
,11:11:04,4,3600,1786.3,1.04,13.3,7,-8.2,0.156,10,0.1,0.98
,11:11:05,4,3600,1787.3,1.04,13.3,7,-8.2,0.151,10,0.1,0.98
,11:11:06,4,3600,1788.3,1.05,13.3,7,-8.2,0.146,10,0.1,0.99
,11:11:07,4,3600,1789.3,1.05,13.3,7,-8.2,0.147,10,0.1,0.99
,11:11:08,4,3600,1790.3,1.05,13.3,7,-8.2,0.141,10,0.1,0.98
,11:11:09,4,3600,1791.3,1.04,13.3,7,-8.2,0.14,10,0.1,0.98
,11:11:10,4,3600,1792.3,1.04,13.3,7,-8.2,0.14,10,0.1,0.98
,11:11:11,4,3600,1793.3,1.04,13.3,7,-8.2,0.145,10,0.1,0.97
,11:11:12,4,3600,1794.3,1.03,13.3,7,-8.2,0.149,10,0.1,0.97
,11:11:13,4,3600,1795.3,1.03,13.3,7,-8.2,0.154,10,0.1,0.96
,11:11:14,4,3600,1796.3,1.02,13.3,7,-8.2,0.153,10,0.1,0.96
,11:11:15,4,3600,1797.3,1.02,13.3,7,-8.2,0.154,10,0.1,0.96
,11:11:16,4,3600,1798.3,1.03,13.3,7,-8.2,0.149,10,0.1,0.97
,11:11:17,4,3600,1799.3,1.04,13.3,7,-8.2,0.15,10,0.1,0.97
,11:11:18,4,3600,1800.3,1.03,13.3,7,-8.2,0.149,10,0.1,0.97
,11:11:19,4,3600,1801.3,1.03,13.3,7,-8.2,0.154,10,0.1,0.96
,11:11:20,4,3600,1802.3,1.02,13.3,6,-8.2,0.16,10,0.1,0.96
,11:11:21,4,3600,1803.3,1.03,13.3,7,-8.2,0.154,10,0.1,0.96
,11:11:22,4,3600,1804.3,1.03,13.3,7,-8.2,0.149,10,0.1,0.97
,11:11:23,4,3600,1805.3,1.04,13.3,7,-8.2,0.155,10,0.1,0.97
,11:11:24,4,3600,1806.3,1.04,13.3,7,-8.2,0.156,10,0.1,0.97
,11:11:25,4,3600,1807.3,1.04,13.3,7,-8.2,0.155,10,0.1,0.97
,11:11:26,4,3600,1808.3,1.04,13.3,7,-8.2,0.15,10,0.1,0.97
,11:11:27,4,3600,1809.3,1.04,13.3,7,-8.2,0.145,10,0.1,0.97
,11:11:28,4,3600,1810.3,1.04,13.3,7,-8.2,0.145,10,0.1,0.97
,11:11:29,4,3600,1811.3,1.04,13.3,7,-8.2,0.145,10,0.1,0.97
,11:11:30,4,3600,1812.3,1.04,13.3,7,-8.2,0.145,10,0.1,0.97
,11:11:31,4,3600,1813.3,1.04,13.3,7,-8.2,0.15,10,0.1,0.97
,11:11:32,4,3600,1814.3,1.03,13.3,7,-8.2,0.149,10,0.1,0.97
,11:11:33,4,3600,1815.3,1.03,13.3,7,-8.2,0.154,10,0.1,0.96
,11:11:34,4,3600,1816.3,1.03,13.3,7,-8.2,0.155,10,0.1,0.97
,11:11:35,4,3600,1817.3,1.04,13.3,7,-8.2,0.155,10,0.1,0.97
,11:11:36,4,3600,1818.3,1.04,13.3,7,-8.3,0.156,10,0.1,0.97
,11:11:37,4,3600,1819.3,1.04,13.3,7,-8.3,0.156,10,0.1,0.98
,11:11:38,4,3600,1820.3,1.04,13.3,7,-8.3,0.151,10,0.1,0.98
,11:11:39,4,3600,1821.3,1.04,13.3,7,-8.3,0.151,10,0.1,0.98
,11:11:40,4,3600,1822.3,1.04,13.3,7,-8.3,0.151,10,0.1,0.98
,11:11:41,4,3600,1823.3,1.04,13.3,7,-8.3,0.15,10,0.1,0.97
,11:11:42,4,3600,1824.3,1.04,13.3,7,-8.3,0.15,10,0.1,0.97
,11:11:43,4,3600,1825.3,1.04,13.3,7,-8.3,0.15,10,0.1,0.97
,11:11:44,4,3600,1826.3,1.03,13.3,7,-8.3,0.155,10,0.1,0.97
,11:11:45,4,3600,1827.3,1.03,13.3,6,-8.3,0.16,10,0.1,0.96
,11:11:46,4,3600,1828.3,1.03,13.3,6,-8.3,0.161,10,0.1,0.97
,11:11:47,4,3600,1829.3,1.04,13.3,7,-8.3,0.156,10,0.1,0.97
,11:11:48,4,3600,1830.3,1.04,13.3,7,-8.3,0.156,10,0.1,0.98
,11:11:49,4,3600,1831.3,1.04,13.3,7,-8.3,0.156,10,0.1,0.98
,11:11:50,4,3600,1832.3,1.04,13.3,7,-8.3,0.15,10,0.1,0.97
,11:11:51,4,3600,1833.3,1.04,13.3,7,-8.3,0.15,10,0.1,0.97
,11:11:52,4,3600,1834.3,1.04,13.3,7,-8.3,0.15,10,0.1,0.97
,11:11:53,4,3600,1835.3,1.04,13.3,7,-8.3,0.144,10,0.1,0.97
,11:11:54,4,3600,1836.3,1.04,13.3,7,-8.3,0.144,10,0.1,0.97
,11:11:55,4,3600,1837.3,1.03,13.3,7,-8.3,0.139,10,0.1,0.97
,11:11:56,4,3600,1838.3,1.03,13.3,7,-8.3,0.139,10,0.1,0.97
,11:11:57,4,3600,1839.3,1.03,13.3,7,-8.3,0.144,10,0.1,0.96
,11:11:58,4,3600,1840.3,1.03,13.3,7,-8.3,0.149,10,0.1,0.96
,11:11:59,4,3600,1841.3,1.02,13.3,7,-8.3,0.154,10,0.1,0.96
,11:12:00,4,3600,1842.3,1.03,13.3,6,-8.3,0.16,10,0.1,0.96
,11:12:01,4,3600,1843.3,1.03,13.3,7,-8.3,0.155,10,0.1,0.97
,11:12:02,4,3600,1844.3,1.04,13.3,7,-8.3,0.155,10,0.1,0.97
,11:12:03,4,3600,1845.3,1.03,13.3,7,-8.3,0.155,10,0.1,0.97
,11:12:04,4,3600,1846.3,1.03,13.3,7,-8.3,0.154,10,0.1,0.96
,11:12:05,4,3600,1847.3,1.03,13.3,7,-8.3,0.154,10,0.1,0.96
,11:12:06,4,3600,1848.3,1.03,13.3,7,-8.4,0.155,10,0.1,0.97
,11:12:07,4,3600,1849.3,1.03,13.3,7,-8.4,0.149,10,0.1,0.97
,11:12:08,4,3600,1850.3,1.03,13.3,7,-8.4,0.149,10,0.1,0.97
,11:12:09,4,3600,1851.3,1.03,13.3,7,-8.4,0.149,10,0.1,0.97
,11:12:10,4,3600,1852.3,1.03,13.3,7,-8.4,0.155,10,0.1,0.97
,11:12:11,4,3600,1853.3,1.03,13.3,7,-8.4,0.155,10,0.1,0.97
,11:12:12,4,3600,1854.3,1.03,13.3,7,-8.4,0.149,10,0.1,0.97
,11:12:13,4,3600,1855.3,1.03,13.3,7,-8.4,0.149,10,0.1,0.97
,11:12:14,4,3600,1856.3,1.03,13.3,7,-8.4,0.149,10,0.1,0.97
,11:12:15,4,3600,1857.3,1.03,13.3,7,-8.4,0.144,10,0.1,0.97
,11:12:16,4,3600,1858.3,1.03,13.3,7,-8.4,0.144,10,0.1,0.97
,11:12:17,4,3600,1859.3,1.03,13.3,7,-8.4,0.149,10,0.1,0.97
,11:12:18,4,3600,1860.3,1.03,13.3,7,-8.4,0.148,10,0.1,0.96
,11:12:19,4,3600,1861.3,1.02,13.3,7,-8.4,0.147,10,0.1,0.96
,11:12:20,4,3600,1862.3,1.02,13.3,7,-8.4,0.147,10,0.1,0.95
,11:12:21,4,3600,1863.3,1.02,13.3,7,-8.4,0.147,10,0.1,0.96
,11:12:22,4,3600,1864.3,1.02,13.3,7,-8.4,0.147,10,0.1,0.96
,11:12:23,4,3600,1865.3,1.02,13.3,7,-8.4,0.147,10,0.1,0.96
,11:12:24,4,3600,1866.3,1.02,13.3,7,-8.4,0.142,10,0.1,0.96
,11:12:25,4,3600,1867.3,1.02,13.3,7,-8.4,0.147,10,0.1,0.96
,11:12:26,4,3600,1868.3,1.02,13.3,7,-8.4,0.148,10,0.1,0.96
,11:12:27,4,3600,1869.3,1.02,13.3,7,-8.4,0.153,10,0.1,0.96
,11:12:28,4,3600,1870.3,1.02,13.3,7,-8.4,0.153,10,0.1,0.96
,11:12:29,4,3600,1871.3,1.02,13.3,6,-8.4,0.159,10,0.1,0.96
,11:12:30,4,3600,1872.3,1.02,13.3,7,-8.4,0.154,10,0.1,0.96
,11:12:31,4,3600,1873.3,1.02,13.3,7,-8.4,0.154,10,0.1,0.96
,11:12:32,4,3600,1874.3,1.03,13.3,7,-8.4,0.154,10,0.1,0.96
,11:12:33,4,3600,1875.3,1.03,13.3,7,-8.4,0.155,10,0.1,0.97
,11:12:34,4,3600,1876.3,1.03,13.3,7,-8.4,0.155,10,0.1,0.97
,11:12:35,4,3600,1877.3,1.03,13.3,7,-8.5,0.154,10,0.1,0.96
,11:12:36,4,3600,1878.3,1.03,13.3,7,-8.5,0.149,10,0.1,0.96
,11:12:37,4,3600,1879.3,1.03,13.3,7,-8.5,0.154,10,0.1,0.96
,11:12:38,4,3600,1880.3,1.03,13.3,6,-8.5,0.16,10,0.1,0.96
,11:12:39,4,3600,1881.3,1.03,13.3,7,-8.5,0.154,10,0.1,0.97
,11:12:40,4,3600,1882.3,1.03,13.3,7,-8.5,0.149,10,0.1,0.97
,11:12:41,4,3600,1883.3,1.03,13.3,7,-8.5,0.149,10,0.1,0.97
,11:12:42,4,3600,1884.3,1.03,13.3,7,-8.5,0.144,10,0.1,0.97
,11:12:43,4,3600,1885.3,1.03,13.3,7,-8.5,0.143,10,0.1,0.96
,11:12:44,4,3600,1886.3,1.03,13.3,7,-8.5,0.144,10,0.1,0.97
,11:12:45,4,3600,1887.3,1.03,13.3,7,-8.5,0.149,10,0.1,0.96
,11:12:46,4,3600,1888.3,1.02,13.3,7,-8.5,0.154,10,0.1,0.96
,11:12:47,4,3600,1889.3,1.02,13.3,7,-8.5,0.154,10,0.1,0.96
,11:12:48,4,3600,1890.3,1.02,13.3,7,-8.5,0.154,10,0.1,0.96
,11:12:49,4,3600,1891.3,1.03,13.3,7,-8.5,0.149,10,0.1,0.96
,11:12:50,4,3600,1892.3,1.03,13.3,7,-8.5,0.148,10,0.1,0.96
,11:12:51,4,3600,1893.3,1.02,13.3,6,-8.5,0.159,10,0.1,0.96
,11:12:52,4,3600,1894.3,1.02,13.3,7,-8.5,0.153,10,0.1,0.95
,11:12:53,4,3600,1895.3,1.02,13.3,7,-8.5,0.153,10,0.1,0.96
,11:12:54,4,3600,1896.3,1.03,13.3,7,-8.5,0.143,10,0.1,0.96
,11:12:55,4,3600,1897.3,1.03,13.3,7,-8.5,0.149,10,0.1,0.96
,11:12:56,4,3600,1898.3,1.03,13.3,7,-8.5,0.148,10,0.1,0.96
,11:12:57,4,3600,1899.3,1.02,13.3,7,-8.5,0.154,10,0.1,0.96
,11:12:58,4,3600,1900.3,1.02,13.3,7,-8.5,0.154,10,0.1,0.96
,11:12:59,4,3600,1901.3,1.02,13.3,7,-8.5,0.148,10,0.1,0.96
,11:13:00,4,3600,1902.3,1.02,13.3,7,-8.5,0.154,10,0.1,0.96
,11:13:01,4,3600,1903.3,1.02,13.3,7,-8.5,0.148,10,0.1,0.96
,11:13:02,4,3600,1904.3,1.02,13.3,7,-8.5,0.148,10,0.1,0.96
,11:13:03,4,3600,1905.3,1.03,13.3,7,-8.5,0.143,10,0.1,0.96
,11:13:04,4,3600,1906.3,1.03,13.3,7,-8.5,0.143,10,0.1,0.96
,11:13:05,4,3600,1907.3,1.02,13.3,7,-8.5,0.148,10,0.1,0.96
,11:13:06,4,3600,1908.3,1.02,13.3,7,-8.5,0.153,10,0.1,0.95
,11:13:07,4,3600,1909.3,1.01,13.3,7,-8.5,0.152,10,0.1,0.95
,11:13:08,4,3600,1910.3,1.02,13.3,7,-8.5,0.147,10,0.1,0.95
,11:13:09,4,3600,1911.3,1.02,13.3,7,-8.5,0.142,10,0.1,0.95
,11:13:10,4,3600,1912.3,1.02,13.3,7,-8.5,0.153,10,0.1,0.95
,11:13:11,4,3600,1913.3,1.02,13.3,6,-8.5,0.159,10,0.1,0.95
,11:13:12,4,3600,1914.3,1.02,13.3,7,-8.5,0.148,10,0.1,0.96
,11:13:13,4,3600,1915.3,1.03,13.3,7,-8.5,0.138,10,0.1,0.96
,11:13:14,4,3600,1916.3,1.02,13.3,7,-8.5,0.143,10,0.1,0.96
,11:13:15,4,3600,1917.3,1.02,13.3,7,-8.5,0.153,10,0.1,0.95
,11:13:16,4,3600,1918.3,1.01,13.3,6,-8.5,0.158,10,0.1,0.95
,11:13:17,4,3600,1919.3,1.01,13.3,7,-8.5,0.152,10,0.1,0.95
,11:13:18,4,3600,1920.3,1.02,13.3,7,-8.5,0.147,10,0.1,0.95
,11:13:19,4,3600,1921.3,1.02,13.3,7,-8.5,0.148,10,0.1,0.96
,11:13:20,4,3600,1922.3,1.02,13.3,7,-8.5,0.147,10,0.1,0.96
,11:13:21,4,3600,1923.3,1.02,13.3,7,-8.5,0.152,10,0.1,0.95
,11:13:22,4,3600,1924.3,1.01,13.3,6,-8.5,0.158,10,0.1,0.95
,11:13:23,4,3600,1925.3,1.02,13.3,7,-8.5,0.152,10,0.1,0.95
,11:13:24,4,3600,1926.3,1.02,13.3,7,-8.6,0.143,10,0.1,0.96
,11:13:25,4,3600,1927.3,1.03,13.3,7,-8.6,0.138,10,0.1,0.96
,11:13:26,4,3600,1928.3,1.02,13.3,7,-8.6,0.143,10,0.1,0.96
,11:13:27,4,3600,1929.3,1.02,13.3,7,-8.6,0.153,10,0.1,0.95
,11:13:28,4,3600,1930.3,1.01,13.3,6,-8.6,0.158,10,0.1,0.95
,11:13:29,4,3600,1931.3,1.02,13.3,7,-8.6,0.153,10,0.1,0.95
,11:13:30,4,3600,1932.3,1.02,13.3,7,-8.6,0.154,10,0.1,0.96
,11:13:31,4,3600,1933.3,1.03,13.3,7,-8.6,0.154,10,0.1,0.96
,11:13:32,4,3600,1934.3,1.03,13.3,7,-8.6,0.149,10,0.1,0.97
,11:13:33,4,3600,1935.3,1.03,13.3,7,-8.6,0.149,10,0.1,0.97
,11:13:34,4,3600,1936.3,1.03,13.3,7,-8.6,0.149,10,0.1,0.96
,11:13:35,4,3600,1937.3,1.02,13.3,7,-8.6,0.148,10,0.1,0.96
,11:13:36,4,3600,1938.3,1.02,13.3,7,-8.6,0.143,10,0.1,0.96
,11:13:37,4,3600,1939.3,1.02,13.3,7,-8.6,0.143,10,0.1,0.96
,11:13:38,4,3600,1940.3,1.02,13.3,7,-8.6,0.148,10,0.1,0.96
,11:13:39,4,3600,1941.3,1.02,13.3,7,-8.6,0.153,10,0.1,0.95
,11:13:40,4,3600,1942.3,1.02,13.3,7,-8.5,0.153,10,0.1,0.96
,11:13:41,4,3600,1943.3,1.02,13.3,7,-8.6,0.148,10,0.1,0.96
,11:13:42,4,3600,1944.3,1.02,13.3,7,-8.6,0.148,10,0.1,0.96
,11:13:43,4,3600,1945.3,1.02,13.3,7,-8.6,0.147,10,0.1,0.95
,11:13:44,4,3600,1946.3,1.01,13.3,7,-8.6,0.152,10,0.1,0.95
,11:13:45,4,3600,1947.3,1.02,13.3,7,-8.6,0.152,10,0.1,0.95
,11:13:46,4,3600,1948.3,1.02,13.3,7,-8.6,0.153,10,0,0.96
,11:13:47,4,3600,1949.3,1.03,13.3,7,-8.6,0.154,10,0.1,0.96
,11:13:48,4,3600,1950.3,1.03,13.3,7,-8.6,0.155,10,0.1,0.97
,11:13:49,4,3600,1951.3,1.03,13.3,7,-8.6,0.155,10,0.1,0.97
,11:13:50,4,3600,1952.3,1.03,13.3,7,-8.6,0.154,10,0.1,0.96
,11:13:51,4,3600,1953.3,1.03,13.3,7,-8.6,0.148,10,0.1,0.96
,11:13:52,4,3600,1954.3,1.02,13.3,7,-8.6,0.143,10,0.1,0.96
,11:13:53,4,3600,1955.3,1.02,13.3,7,-8.6,0.143,10,0.1,0.96
,11:13:54,4,3600,1956.3,1.02,13.3,7,-8.6,0.138,10,0.1,0.96
,11:13:55,4,3600,1957.3,1.02,13.3,7,-8.6,0.147,10,0.1,0.96
,11:13:56,4,3600,1958.3,1.02,13.3,7,-8.6,0.152,10,0.1,0.95
,11:13:57,4,3600,1959.3,1.02,13.3,6,-8.6,0.158,10,0.1,0.95
,11:13:58,4,3600,1960.3,1.02,13.3,6,-8.6,0.158,10,0.1,0.95
,11:13:59,4,3600,1961.3,1.02,13.3,6,-8.6,0.16,10,0.1,0.96
,11:14:00,4,3600,1962.3,1.03,13.3,7,-8.6,0.154,10,0.1,0.96
,11:14:01,4,3600,1963.3,1.03,13.3,7,-8.6,0.154,10,0.1,0.97
,11:14:02,4,3600,1964.3,1.03,13.3,7,-8.6,0.154,10,0.1,0.96
,11:14:03,4,3600,1965.3,1.03,13.3,7,-8.6,0.149,10,0.1,0.96
,11:14:04,4,3600,1966.3,1.03,13.3,7,-8.6,0.144,10,0.1,0.97
,11:14:05,4,3600,1967.3,1.03,13.3,7,-8.6,0.149,10,0.1,0.97
,11:14:06,4,3600,1968.3,1.03,13.3,7,-8.6,0.154,10,0.1,0.96
,11:14:07,4,3600,1969.3,1.02,13.3,7,-8.6,0.154,10,0.1,0.96
,11:14:08,4,3600,1970.3,1.02,13.3,7,-8.6,0.153,10,0.1,0.96
,11:14:09,4,3600,1971.3,1.02,13.3,7,-8.6,0.153,10,0.1,0.96
,11:14:10,4,3600,1972.3,1.02,13.3,7,-8.6,0.153,10,0.1,0.95
,11:14:11,4,3600,1973.3,1.02,13.3,7,-8.6,0.153,10,0.1,0.95
,11:14:12,4,3600,1974.3,1.02,13.3,7,-8.6,0.147,10,0.1,0.96
,11:14:13,4,3600,1975.3,1.03,13.3,7,-8.6,0.148,10,0.1,0.96
,11:14:14,4,3600,1976.3,1.03,13.3,7,-8.6,0.154,10,0.1,0.96
,11:14:15,4,3600,1977.3,1.03,13.3,7,-8.6,0.149,10,0.1,0.96
,11:14:16,4,3600,1978.3,1.03,13.3,7,-8.6,0.149,10,0.1,0.97
,11:14:17,4,3600,1979.3,1.03,13.3,7,-8.6,0.138,10,0.1,0.96
,11:14:18,4,3600,1980.3,1.03,13.3,7,-8.6,0.138,10,0.1,0.96
,11:14:19,4,3600,1981.3,1.02,13.3,7,-8.6,0.143,10,0.1,0.96
,11:14:20,4,3600,1982.3,1.02,13.3,7,-8.6,0.147,10,0.1,0.96
,11:14:21,4,3600,1983.3,1.02,13.3,7,-8.6,0.152,10,0.1,0.95
,11:14:22,4,3600,1984.3,1.02,13.3,7,-8.6,0.152,10,0.1,0.95
,11:14:23,4,3600,1985.3,1.02,13.3,7,-8.6,0.153,10,0.1,0.96
,11:14:24,4,3600,1986.3,1.03,13.3,7,-8.6,0.154,10,0.1,0.96
,11:14:25,4,3600,1987.3,1.03,13.3,7,-8.6,0.154,10,0.1,0.96
,11:14:26,4,3600,1988.3,1.02,13.3,7,-8.6,0.154,10,0.1,0.96
,11:14:27,4,3600,1989.3,1.02,13.3,7,-8.6,0.153,10,0.1,0.96
,11:14:28,4,3600,1990.3,1.02,13.3,7,-8.6,0.154,10,0.1,0.96
,11:14:29,4,3600,1991.3,1.02,13.3,7,-8.5,0.148,10,0.1,0.96
,11:14:30,4,3600,1992.3,1.02,13.3,7,-8.5,0.148,10,0.1,0.96
,11:14:31,4,3600,1993.3,1.02,13.3,7,-8.5,0.147,10,0.1,0.96
,11:14:32,4,3600,1994.3,1.02,13.3,7,-8.5,0.147,10,0.1,0.95
,11:14:33,4,3600,1995.3,1.02,13.3,7,-8.5,0.152,10,0.1,0.95
,11:14:34,4,3600,1996.3,1.01,13.3,7,-8.5,0.152,10,0.1,0.95
,11:14:35,4,3600,1997.3,1.02,13.3,7,-8.5,0.152,10,0.1,0.95
,11:14:36,4,3600,1998.3,1.02,13.3,7,-8.5,0.152,10,0.1,0.95
,11:14:37,4,3600,1999.3,1.02,13.3,7,-8.5,0.152,10,0.1,0.95
,11:14:38,4,3600,2000.3,1.01,13.3,7,-8.5,0.146,10,0.1,0.95
,11:14:39,4,3600,2001.3,1.01,13.3,7,-8.5,0.141,10,0.1,0.95
,11:14:40,4,3600,2002.3,1.02,13.3,7,-8.5,0.142,10,0.1,0.95
,11:14:41,4,3600,2003.3,1.02,13.3,7,-8.5,0.147,10,0.1,0.96
,11:14:42,4,3600,2004.3,1.02,13.3,7,-8.5,0.153,10,0.1,0.95
,11:14:43,4,3600,2005.3,1.02,13.3,7,-8.5,0.152,10,0.1,0.95
