Data file,,PEEK_DRY_T18_PE2.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,27/03/2017,,,,,,,,,,
Lubricant,,Dry,,,,,,,,,,
Specimens,,PEEK,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 13:02:49 on 27/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff ( ),Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,peek_dry_t18_pe2-h001.tsv,,,,,,,,,,
,13:40:12,5,3590,2242.9,5.1,13.3,7,23,0.71,10,49.9,4.92
,13:40:13,5,3590,2243.9,5.12,13.3,7,23,0.713,10,49.9,4.94
,13:40:14,5,3590,2244.9,5.15,13.3,7,23,0.693,10,49.9,4.98
,13:40:15,5,3590,2245.9,5.2,13.3,7,23,0.724,10,49.9,5.02
,13:40:16,5,3590,2246.9,5.22,13.3,7,23,0.727,10,49.9,5.04
,13:40:17,5,3590,2247.9,5.21,13.3,7,23,0.753,10,49.9,5.03
,13:40:18,5,3590,2248.9,5.17,13.3,7,23,0.747,10,49.9,4.99
,13:40:19,5,3590,2249.9,5.15,13.3,7,23,0.744,10,49.9,4.97
,13:40:20,5,3590,2250.9,5.16,13.3,7,23,0.746,10,49.9,4.99
,13:40:21,5,3590,2251.9,5.17,13.3,7,23,0.747,10,49.9,4.99
,13:40:22,5,3590,2252.9,5.17,13.3,7,23,0.747,10,49.9,4.99
,13:40:23,5,3590,2253.9,5.14,13.3,7,23,0.716,10,49.9,4.96
,13:40:24,5,3590,2254.9,5.09,13.3,7,23,0.709,10,49.9,4.91
,13:40:25,5,3590,2255.9,5.05,13.3,7,23,0.703,10,49.9,4.87
,13:40:26,5,3590,2256.9,5.05,13.3,7,23,0.703,10,49.9,4.88
,13:40:27,5,3590,2257.9,5.07,13.3,7,23,0.733,10,49.9,4.9
,13:40:28,5,3590,2258.9,5.09,13.3,7,23,0.735,10,49.9,4.91
,13:40:29,5,3590,2259.9,5.09,13.3,7,23,0.735,10,49.9,4.91
,13:40:30,5,3590,2260.9,5.11,13.3,7,23,0.738,10,49.9,4.94
,13:40:31,5,3590,2261.9,5.14,13.3,7,23,0.716,10,49.9,4.96
,13:40:32,5,3590,2262.9,5.14,13.3,7,23,0.716,10,49.9,4.96
,13:40:33,5,3590,2263.9,5.12,13.3,7,23,0.689,10,49.9,4.95
,13:40:34,5,3590,2264.9,5.1,13.3,7,23,0.686,10,49.9,4.92
,13:40:35,5,3590,2265.9,5.06,13.3,7,23,0.68,10,49.9,4.87
,13:40:36,5,3590,2266.9,5,13.3,7,23,0.697,10,49.9,4.83
,13:40:37,5,3590,2267.9,4.96,13.3,7,23,0.717,10,49.9,4.79
,13:40:38,5,3590,2268.9,4.95,13.3,7,23,0.715,10,49.9,4.79
,13:40:39,5,3590,2269.9,5,13.3,7,23,0.722,10,49.9,4.83
,13:40:40,5,3590,2270.9,5.04,13.3,7,23,0.728,10,49.9,4.87
,13:40:41,5,3590,2271.9,5.07,13.3,7,23,0.707,10,49.9,4.9
,13:40:42,5,3590,2272.9,5.06,13.3,7,23,0.681,10,49.9,4.88
,13:40:43,5,3590,2273.9,5.06,13.3,7,23,0.68,10,49.9,4.88
,13:40:44,5,3590,2274.9,5.05,13.3,7,23,0.704,10,49.9,4.87
,13:40:45,5,3590,2275.9,5.01,13.3,7,23,0.724,10,49.9,4.84
,13:40:46,5,3590,2276.9,4.99,13.3,7,23,0.721,10,49.9,4.81
,13:40:47,5,3590,2277.9,4.98,13.3,7,23,0.72,10,49.9,4.81
,13:40:48,5,3590,2278.9,5,13.3,7,23,0.722,10,49.9,4.83
,13:40:49,5,3590,2279.9,5.01,13.3,7,23,0.697,10,49.9,4.83
,13:40:50,5,3590,2280.9,5.02,13.3,7,23,0.675,10,49.9,4.84
,13:40:51,5,3590,2281.9,5.01,13.3,7,23,0.674,10,49.9,4.84
,13:40:52,5,3590,2282.9,4.99,13.3,7,23,0.721,10,49.9,4.81
,13:40:53,5,3590,2283.9,4.96,13.3,7,23,0.716,10,49.9,4.78
,13:40:54,5,3590,2284.9,4.96,13.3,7,23,0.716,10,49.9,4.79
,13:40:55,5,3590,2285.9,4.98,13.3,7,23,0.694,10,49.9,4.81
,13:40:56,5,3590,2286.9,5.02,13.3,7,23,0.7,10,49.9,4.85
,13:40:57,5,3590,2287.9,5.04,13.3,7,23,0.702,10,49.9,4.86
,13:40:58,5,3590,2288.9,5.05,13.3,7,23,0.703,10,49.9,4.87
,13:40:59,5,3590,2289.9,5.04,13.3,7,23,0.728,10,49.9,4.86
,13:41:00,5,3590,2290.9,5.03,13.3,7,23,0.726,10,49.9,4.85
,13:41:01,5,3590,2291.9,5.01,13.3,7,23,0.752,10,49.9,4.84
,13:41:02,5,3590,2292.9,5.03,13.3,7,23,0.726,10,49.9,4.85
,13:41:03,5,3590,2293.9,5.04,13.3,7,23,0.677,10,49.9,4.86
,13:41:04,5,3590,2294.9,5.05,13.3,7,23,0.679,10,49.9,4.87
,13:41:05,5,3590,2295.9,5.04,13.3,7,23,0.702,10,49.9,4.86
,13:41:06,5,3590,2296.9,5.03,13.3,7,23,0.726,10,49.9,4.85
,13:41:07,5,3590,2297.9,5.02,13.3,7,23,0.726,10,49.9,4.85
,13:41:08,5,3590,2298.9,5.04,13.3,7,23,0.728,10,49.9,4.86
,13:41:09,5,3590,2299.9,5.04,13.3,7,23,0.703,10,49.9,4.87
,13:41:10,5,3590,2300.9,5.03,13.3,7,23,0.677,10,49.9,4.86
,13:41:11,5,3590,2301.9,5.01,13.3,7,23,0.698,10,49.9,4.84
,13:41:12,5,3590,2302.9,5,13.3,7,23,0.722,10,49.9,4.82
,13:41:13,5,3590,2303.9,5,13.3,7,23,0.722,10,49.9,4.82
,13:41:14,5,3590,2304.9,5.01,13.3,7,23,0.724,10,49.9,4.84
,13:41:15,5,3590,2305.9,5.01,13.3,7,23,0.724,10,49.9,4.84
,13:41:16,5,3590,2306.9,5,13.3,7,23,0.723,10,49.9,4.83
,13:41:17,5,3590,2307.9,4.99,13.3,7,23,0.695,10,49.9,4.81
,13:41:18,5,3590,2308.9,4.99,13.3,7,23,0.671,10,49.9,4.81
,13:41:19,5,3590,2309.9,4.99,13.3,7,23,0.696,10,49.9,4.82
,13:41:20,5,3590,2310.9,5.01,13.3,7,23,0.723,10,49.9,4.83
,13:41:21,5,3590,2311.9,5.01,13.3,7,23,0.723,10,49.9,4.83
,13:41:22,5,3590,2312.9,5,13.3,7,23,0.723,10,49.9,4.83
,13:41:23,5,3590,2313.9,4.98,13.3,7,23,0.719,10,49.9,4.8
,13:41:24,5,3590,2314.9,4.96,13.3,7,23,0.691,10,49.9,4.79
,13:41:25,5,3590,2315.9,4.96,13.3,7,23,0.667,10,49.9,4.79
,13:41:26,5,3590,2316.9,4.98,13.3,7,23,0.694,10,49.9,4.81
,13:41:27,5,3590,2317.9,4.99,13.3,7,23,0.696,10,49.9,4.82
,13:41:28,5,3590,2318.9,4.98,13.3,7,23,0.693,10,49.9,4.8
,13:41:29,5,3590,2319.9,4.91,13.3,7,23,0.684,10,49.9,4.73
,13:41:30,5,3590,2320.9,4.72,13.3,7,23,0.682,10,49.9,4.54
,13:41:31,5,3590,2321.9,4.49,13.3,7,23,0.626,10,49.9,4.32
,13:41:32,5,3590,2322.9,4.31,13.3,7,23,0.601,10,49.9,4.15
,13:41:33,5,3590,2323.9,4.21,13.3,7,23,0.586,10,49.9,4.06
,13:41:34,5,3590,2324.9,4.15,13.3,7,23,0.599,10,49.9,4
,13:41:35,5,3590,2325.9,4.15,13.3,7,23,0.622,10,49.9,4.01
,13:41:36,5,3590,2326.9,4.27,13.3,7,23,0.616,10,49.9,4.14
,13:41:37,5,3590,2327.9,4.45,13.3,7,23,0.643,10,49.9,4.32
,13:41:38,5,3590,2328.9,4.59,13.3,7,23,0.617,10,49.9,4.43
,13:41:39,5,3590,2329.9,4.62,13.3,7,23,0.621,10,49.9,4.46
,13:41:40,5,3590,2330.9,4.58,13.3,7,23,0.662,10,49.9,4.42
,13:41:41,5,3590,2331.9,4.6,13.3,7,23,0.664,10,49.9,4.44
,13:41:42,5,3590,2332.9,4.68,13.3,7,23,0.676,10,49.9,4.52
,13:41:43,5,3590,2333.9,4.68,13.3,7,23,0.677,10,49.9,4.52
,13:41:44,5,3590,2334.9,4.62,13.3,7,23,0.668,10,49.9,4.46
,13:41:45,5,3590,2335.9,4.58,13.3,7,23,0.639,10,49.9,4.43
,13:41:46,5,3590,2336.9,4.65,13.3,7,23,0.648,10,49.9,4.49
,13:41:47,5,3590,2337.9,4.68,13.3,7,23,0.652,10,49.9,4.52
,13:41:48,5,3590,2338.9,4.72,13.3,7,23,0.657,10,49.9,4.56
,13:41:49,5,3590,2339.9,4.76,13.3,7,23,0.688,10,49.9,4.6
,13:41:50,5,3590,2340.9,4.87,13.3,7,23,0.703,10,49.9,4.71
,13:41:51,5,3590,2341.9,4.91,13.3,7,23,0.709,10,49.9,4.74
,13:41:52,5,3590,2342.9,4.93,13.3,7,23,0.712,10,49.9,4.76
,13:41:53,5,3590,2343.9,4.92,13.3,7,23,0.711,10,49.9,4.75
,13:41:54,5,3590,2344.9,4.9,13.3,7,23,0.683,10,49.9,4.74
,13:41:55,5,3590,2345.9,4.89,13.3,7,23,0.681,10,49.9,4.72
,13:41:56,5,3590,2346.9,4.89,13.3,7,23,0.657,10,49.9,4.72
,13:41:57,5,3590,2347.9,4.89,13.3,7,23,0.682,10,49.9,4.72
,13:41:58,5,3590,2348.9,4.89,13.3,7,23,0.706,10,49.9,4.72
,13:41:59,5,3590,2349.9,4.87,13.3,7,23,0.703,10,49.9,4.69
,13:42:00,5,3590,2350.9,4.83,13.3,7,23,0.697,10,49.9,4.66
,13:42:01,5,3590,2351.9,4.8,13.3,7,23,0.694,10,49.9,4.64
,13:42:02,5,3590,2352.9,4.75,13.3,7,23,0.687,10,49.9,4.59
,13:42:03,5,3590,2353.9,4.76,13.3,7,23,0.664,10,49.9,4.6
,13:42:04,5,3590,2354.9,4.78,13.3,7,23,0.643,10,49.9,4.62
,13:42:05,5,3590,2355.9,4.83,13.3,7,23,0.673,10,49.9,4.67
,13:42:06,5,3590,2356.9,4.87,13.3,7,23,0.679,10,49.9,4.7
,13:42:07,5,3590,2357.9,4.9,13.3,7,23,0.708,10,49.9,4.74
,13:42:08,5,3590,2358.9,4.91,13.3,7,23,0.71,10,49.9,4.74
,13:42:09,5,3590,2359.9,4.91,13.3,7,23,0.709,10,49.9,4.74
,13:42:10,5,3590,2360.9,4.9,13.3,7,23,0.708,10,49.9,4.73
,13:42:11,5,3590,2361.9,4.93,13.3,7,23,0.712,10,49.9,4.77
,13:42:12,5,3590,2362.9,4.98,13.3,7,23,0.694,10,49.9,4.81
,13:42:13,5,3590,2363.9,5.01,13.3,7,23,0.674,10,49.9,4.84
,13:42:14,5,3590,2364.9,4.99,13.3,8,23,0.649,10,49.9,4.81
,13:42:15,5,3590,2365.9,4.94,13.3,7,23,0.665,10,49.9,4.77
,13:42:16,5,3590,2366.9,4.92,13.3,7,23,0.686,10,49.9,4.75
,13:42:17,5,3590,2367.9,4.94,13.3,7,23,0.714,10,49.9,4.78
,13:42:18,5,3590,2368.9,4.97,13.3,7,23,0.693,10,49.9,4.8
,13:42:19,5,3590,2369.9,4.98,13.3,7,23,0.694,10,49.9,4.8
,13:42:20,5,3590,2370.9,4.89,13.3,7,23,0.706,10,49.9,4.72
,13:42:21,5,3590,2371.9,4.83,13.3,7,23,0.698,10,49.8,4.66
,13:42:22,5,3590,2372.9,4.8,13.3,7,23,0.694,10,49.8,4.64
,13:42:23,5,3590,2373.9,4.84,13.3,7,23,0.699,10,49.8,4.67
,13:42:24,5,3590,2374.9,4.85,13.3,7,23,0.701,10,49.8,4.69
,13:42:25,5,3590,2375.9,4.85,13.3,7,23,0.7,10,49.9,4.67
,13:42:26,5,3590,2376.9,4.82,13.3,7,23,0.696,10,49.9,4.64
,13:42:27,5,3590,2377.9,4.75,13.3,7,23,0.687,10,49.9,4.58
,13:42:28,5,3590,2378.9,4.74,13.3,7,23,0.661,10,49.9,4.58
,13:42:29,5,3590,2379.9,4.78,13.3,7,23,0.666,10,49.9,4.63
,13:42:30,5,3590,2380.9,4.87,13.3,7,23,0.655,10,49.9,4.71
,13:42:31,5,3590,2381.9,4.94,13.3,7,23,0.688,10,49.9,4.77
,13:42:32,5,3590,2382.9,4.96,13.3,7,23,0.716,10,49.9,4.79
,13:42:33,5,3590,2383.9,4.93,13.3,7,23,0.712,10,49.9,4.76
,13:42:34,5,3590,2384.9,4.89,13.3,7,23,0.707,10,49.9,4.72
,13:42:35,5,3590,2385.9,4.9,13.3,7,23,0.707,10,49.9,4.73
,13:42:36,5,3590,2386.9,4.91,13.3,7,23,0.71,10,49.9,4.74
,13:42:37,5,3590,2387.9,4.92,13.3,7,23,0.71,10,49.9,4.75
,13:42:38,5,3590,2388.9,4.89,13.3,7,23,0.681,10,49.9,4.72
,13:42:39,5,3590,2389.9,4.83,13.3,7,23,0.673,10,49.8,4.66
,13:42:40,5,3590,2390.9,4.8,13.3,7,23,0.669,10,49.8,4.64
,13:42:41,5,3590,2391.9,4.83,13.3,7,23,0.697,10,49.8,4.66
,13:42:42,5,3590,2392.9,4.89,13.3,7,23,0.707,10,49.9,4.73
,13:42:43,5,3590,2393.9,4.92,13.3,7,23,0.686,10,49.8,4.75
,13:42:44,5,3590,2394.9,4.89,13.3,7,23,0.681,10,49.9,4.71
,13:42:45,5,3590,2395.9,4.8,13.3,7,23,0.669,10,49.9,4.63
,13:42:46,5,3590,2396.9,4.76,13.3,7,23,0.64,10,49.9,4.59
,13:42:47,5,3590,2397.9,4.73,13.3,7,23,0.659,10,49.9,4.56
,13:42:48,5,3590,2398.9,4.57,13.3,7,23,0.66,10,49.9,4.39
,13:42:49,5,3590,2399.9,4.32,13.3,7,23,0.624,10,49.8,4.14
,13:42:50,5,3590,2400.9,4.05,13.3,7,23,0.586,10,49.8,3.9
,13:42:51,5,3590,2401.9,3.95,13.3,7,23,0.57,10,49.9,3.8
,13:42:52,5,3590,2402.9,3.9,13.3,7,23,0.564,10,49.9,3.77
,13:42:53,5,3590,2403.9,3.91,13.3,7,23,0.545,10,49.9,3.78
,13:42:54,5,3590,2404.9,3.98,13.3,7,23,0.554,10,49.9,3.85
,13:42:55,5,3590,2405.9,4.09,13.3,7,23,0.591,10,49.9,3.95
,13:42:56,5,3590,2406.9,4.17,13.3,7,23,0.603,10,49.8,4.04
,13:42:57,5,3590,2407.9,4.24,13.3,7,23,0.612,10,49.8,4.09
,13:42:58,5,3590,2408.9,4.22,13.3,7,23,0.61,10,49.8,4.08
,13:42:59,5,3590,2409.9,4.22,13.3,7,23,0.587,10,49.8,4.07
,13:43:00,5,3590,2410.9,4.24,13.3,7,23,0.591,10,49.8,4.1
,13:43:01,5,3590,2411.9,4.31,13.3,7,23,0.6,10,49.8,4.17
,13:43:02,5,3590,2412.9,4.37,13.3,7,23,0.588,10,49.8,4.23
,13:43:03,5,3590,2413.9,4.37,13.3,7,23,0.588,10,49.8,4.22
,13:43:04,5,3590,2414.9,4.37,13.3,7,23,0.588,10,49.9,4.22
,13:43:05,5,3590,2415.9,4.36,13.3,7,23,0.607,10,49.8,4.21
,13:43:06,5,3590,2416.9,4.38,13.3,7,23,0.633,10,49.8,4.23
,13:43:07,5,3590,2417.9,4.41,13.3,7,23,0.637,10,49.8,4.26
,13:43:08,5,3590,2418.9,4.41,13.3,7,23,0.637,10,49.8,4.26
,13:43:09,5,3590,2419.9,4.34,13.3,7,23,0.627,10,49.8,4.18
,13:43:10,5,3590,2420.9,4.2,13.3,7,23,0.606,10,49.8,4.04
,13:43:11,5,3590,2421.9,4.12,13.3,7,23,0.596,10,49.9,3.98
,13:43:12,5,3590,2422.9,4.13,13.3,7,23,0.597,10,49.9,4
,13:43:13,5,3590,2423.9,4.2,13.3,7,23,0.586,10,49.8,4.06
,13:43:14,5,3590,2424.9,4.25,13.3,7,23,0.571,10,49.8,4.1
,13:43:15,5,3590,2425.9,4.27,13.3,7,23,0.574,10,49.8,4.13
,13:43:16,5,3590,2426.9,4.32,13.3,7,23,0.581,10,49.8,4.17
,13:43:17,5,3590,2427.9,4.35,13.3,7,23,0.585,10,49.8,4.2
,13:43:18,5,3590,2428.9,4.38,13.3,7,23,0.611,10,49.8,4.24
,13:43:19,5,3590,2429.9,4.43,13.3,7,23,0.617,10,49.8,4.28
,13:43:20,5,3590,2430.9,4.48,13.3,7,23,0.647,10,49.8,4.32
,13:43:21,5,3590,2431.9,4.5,13.3,7,23,0.65,10,49.8,4.35
,13:43:22,5,3590,2432.9,4.51,13.3,7,23,0.651,10,49.9,4.35
,13:43:23,5,3590,2433.9,4.51,13.3,7,23,0.652,10,49.8,4.36
,13:43:24,5,3590,2434.9,4.51,13.3,7,23,0.629,10,49.8,4.36
,13:43:25,5,3590,2435.9,4.5,13.3,7,23,0.65,10,49.8,4.34
,13:43:26,5,3590,2436.9,4.44,13.3,7,23,0.641,10,49.8,4.28
,13:43:27,5,3590,2437.9,4.42,13.3,7,23,0.639,10,49.8,4.27
,13:43:28,5,3590,2438.9,4.4,13.3,7,23,0.636,10,49.8,4.25
,13:43:29,5,3590,2439.9,4.43,13.3,7,23,0.617,10,49.8,4.27
,13:43:30,5,3590,2440.9,4.43,13.3,7,23,0.618,10,49.8,4.28
,13:43:31,5,3590,2441.9,4.47,13.3,7,23,0.623,10,49.8,4.33
,13:43:32,5,3590,2442.9,4.5,13.3,7,23,0.65,10,49.8,4.34
,13:43:33,5,3590,2443.9,4.49,13.3,7,23,0.649,10,49.8,4.34
,13:43:34,5,3590,2444.9,4.52,13.3,7,23,0.653,10,49.8,4.36
,13:43:35,5,3590,2445.9,4.55,13.3,7,23,0.634,10,49.8,4.4
,13:43:36,5,3590,2446.9,4.59,13.3,7,24,0.639,10,49.8,4.43
,13:43:37,5,3590,2447.9,4.53,13.3,7,24,0.632,10,49.8,4.37
,13:43:38,5,3590,2448.9,4.49,13.3,7,24,0.626,10,49.8,4.33
,13:43:39,5,3590,2449.9,4.49,13.3,7,24,0.625,10,49.8,4.34
,13:43:40,5,3590,2450.9,4.53,13.3,7,24,0.654,10,49.8,4.37
,13:43:41,5,3590,2451.9,4.49,13.3,7,24,0.626,10,49.8,4.33
,13:43:42,5,3590,2452.9,4.36,13.3,7,24,0.608,10,49.8,4.19
,13:43:43,5,3590,2453.9,4.19,13.3,7,23,0.564,10,49.9,4.03
,13:43:44,5,3590,2454.9,4.08,13.3,7,23,0.549,10,49.9,3.93
,13:43:45,5,3590,2455.9,4.02,13.3,7,23,0.541,10,49.8,3.88
,13:43:46,5,3590,2456.9,4.05,13.3,7,23,0.545,10,49.8,3.91
,13:43:47,5,3590,2457.9,4.14,13.3,7,23,0.557,10,49.9,4.01
,13:43:48,5,3590,2458.9,4.26,13.3,7,23,0.594,10,49.8,4.12
,13:43:49,5,3590,2459.9,4.29,13.3,7,23,0.62,10,49.8,4.14
,13:43:50,5,3590,2460.9,4.22,13.3,7,23,0.609,10,49.8,4.06
,13:43:51,5,3590,2461.9,4.14,13.3,7,23,0.598,10,49.8,4
,13:43:52,5,3590,2462.9,4.15,13.3,7,23,0.6,10,49.9,4.01
,13:43:53,5,3590,2463.9,4.16,13.3,7,23,0.6,10,49.8,4.01
,13:43:54,5,3590,2464.9,4.14,13.3,7,23,0.598,10,49.8,3.99
,13:43:55,5,3590,2465.9,4.03,13.3,7,23,0.582,10,49.8,3.88
,13:43:56,5,3590,2466.9,4,13.3,7,23,0.577,10,49.8,3.85
,13:43:57,5,3590,2467.9,4.01,13.3,7,23,0.579,10,49.8,3.88
,13:43:58,5,3590,2468.9,4.09,13.3,7,23,0.591,10,49.8,3.95
,13:43:59,5,3590,2469.9,4.16,13.3,7,23,0.579,10,49.8,4.02
,13:44:00,5,3590,2470.9,4.23,13.3,7,23,0.59,10,49.8,4.1
,13:44:01,5,3590,2471.9,4.32,13.3,7,23,0.582,10,49.8,4.18
,13:44:02,5,3590,2472.9,4.41,13.3,7,23,0.593,10,49.8,4.27
,13:44:03,5,3590,2473.9,4.45,13.3,7,23,0.599,10,49.9,4.29
,13:44:04,5,3590,2474.9,4.33,13.3,7,23,0.603,10,49.9,4.16
,13:44:05,5,3590,2475.9,4.11,13.3,7,23,0.594,10,49.8,3.95
,13:44:06,5,3590,2476.9,3.99,13.3,7,23,0.576,10,49.8,3.84
,13:44:07,5,3590,2477.9,4.01,13.3,7,23,0.58,10,49.8,3.88
,13:44:08,5,3590,2478.9,4.06,13.3,7,23,0.587,10,49.8,3.92
,13:44:09,5,3590,2479.9,4.03,13.3,7,23,0.583,10,49.8,3.89
,13:44:10,5,3590,2480.9,4.05,13.3,7,23,0.586,10,49.8,3.92
,13:44:11,5,3590,2481.9,4.16,13.3,7,23,0.601,10,49.8,4.03
,13:44:12,5,3590,2482.9,4.3,13.3,7,23,0.621,10,49.8,4.16
,13:44:13,5,3590,2483.9,4.39,13.3,7,23,0.634,10,49.8,4.25
,13:44:14,5,3590,2484.9,4.48,13.3,7,23,0.647,10,49.8,4.33
,13:44:15,5,3590,2485.9,4.54,13.3,7,23,0.633,10,49.8,4.39
,13:44:16,5,3590,2486.9,4.58,13.3,7,23,0.662,10,49.9,4.42
,13:44:17,5,3590,2487.9,4.59,13.3,7,24,0.639,10,49.9,4.43
,13:44:18,5,3590,2488.9,4.57,13.3,7,24,0.66,10,49.8,4.4
,13:44:19,5,3590,2489.9,4.53,13.3,7,24,0.654,10,49.8,4.36
,13:44:20,5,3590,2490.9,4.49,13.3,7,23,0.626,10,49.8,4.33
,13:44:21,5,3590,2491.9,4.47,13.3,7,23,0.623,10,49.8,4.32
,13:44:22,5,3590,2492.9,4.45,13.3,7,23,0.62,10,49.8,4.29
,13:44:23,5,3590,2493.9,4.41,13.3,7,23,0.614,10,49.8,4.25
,13:44:24,5,3590,2494.9,4.38,13.3,7,23,0.589,10,49.9,4.23
,13:44:25,5,3590,2495.9,4.42,13.3,7,23,0.594,10,49.8,4.27
,13:44:26,5,3590,2496.9,4.49,13.3,7,23,0.603,10,49.8,4.34
,13:44:27,5,3590,2497.9,4.54,13.3,7,23,0.611,10,49.8,4.39
,13:44:28,5,3590,2498.9,4.49,13.3,7,23,0.604,10,49.8,4.33
,13:44:29,5,3590,2499.9,4.41,13.3,7,23,0.614,10,49.8,4.25
,13:44:30,5,3590,2500.9,4.33,13.3,7,23,0.625,10,49.8,4.17
,13:44:31,5,3590,2501.9,4.35,13.3,7,23,0.629,10,49.8,4.21
,13:44:32,5,3590,2502.9,4.49,13.3,7,23,0.648,10,49.8,4.35
,13:44:33,5,3590,2503.9,4.6,13.3,7,23,0.69,10,49.9,4.45
,13:44:34,5,3590,2504.9,4.67,13.3,7,23,0.7,10,49.8,4.5
,13:44:35,5,3590,2505.9,4.66,13.3,7,23,0.673,10,49.8,4.5
,13:44:36,5,3590,2506.9,4.65,13.3,7,23,0.672,10,49.8,4.49
,13:44:37,5,3590,2507.9,4.64,13.3,7,23,0.671,10,49.8,4.48
,13:44:38,5,3590,2508.9,4.65,13.3,7,24,0.672,10,49.8,4.49
,13:44:39,5,3590,2509.9,4.66,13.3,7,23,0.674,10,49.8,4.51
,13:44:40,5,3590,2510.9,4.7,13.3,7,23,0.678,10,49.8,4.54
,13:44:41,5,3590,2511.9,4.71,13.3,7,23,0.681,10,49.8,4.55
,13:44:42,5,3590,2512.9,4.73,13.3,7,23,0.683,10,49.8,4.56
,13:44:43,5,3590,2513.9,4.71,13.3,7,23,0.68,10,49.8,4.55
,13:44:44,5,3590,2514.9,4.74,13.3,7,23,0.685,10,49.9,4.59
,13:44:45,5,3590,2515.9,4.82,13.3,7,23,0.672,10,49.8,4.66
,13:44:46,5,3590,2516.9,4.83,13.3,7,23,0.698,10,49.8,4.66
,13:44:47,5,3590,2517.9,4.77,13.3,7,23,0.664,10,49.8,4.59
,13:44:48,5,3590,2518.9,4.66,13.3,7,23,0.649,10,49.8,4.49
,13:44:49,5,3590,2519.9,4.61,13.3,7,23,0.667,10,49.8,4.45
,13:44:50,5,3590,2520.9,4.61,13.3,7,23,0.665,10,49.9,4.44
,13:44:51,5,3590,2521.9,4.6,13.3,7,23,0.641,10,49.8,4.45
,13:44:52,5,3590,2522.9,4.65,13.3,7,23,0.626,10,49.8,4.5
,13:44:53,5,3590,2523.9,4.68,13.3,7,23,0.63,10,49.9,4.52
,13:44:54,5,3590,2524.9,4.71,13.3,8,23,0.613,10,49.9,4.55
,13:44:55,5,3590,2525.9,4.68,13.3,8,23,0.608,10,49.9,4.51
,13:44:56,5,3590,2526.9,4.56,13.3,8,23,0.593,10,49.9,4.38
,13:44:57,5,3590,2527.9,4.31,13.3,7,23,0.58,10,49.8,4.14
,13:44:58,5,3590,2528.9,4.08,13.3,7,23,0.568,10,49.8,3.91
,13:44:59,5,3590,2529.9,3.94,13.3,7,23,0.569,10,49.8,3.8
,13:45:00,5,3590,2530.9,3.95,13.3,7,23,0.57,10,49.8,3.82
,13:45:01,5,3590,2531.9,3.99,13.3,7,23,0.576,10,49.8,3.85
,13:45:02,5,3590,2532.9,4.02,13.3,7,23,0.581,10,49.8,3.88
,13:45:03,5,3590,2533.9,4.06,13.3,7,23,0.587,10,49.8,3.93
,13:45:04,5,3590,2534.9,4.13,13.3,7,23,0.575,10,49.8,3.99
,13:45:05,5,3590,2535.9,4.2,13.3,7,23,0.585,10,49.8,4.07
,13:45:06,5,3590,2536.9,4.3,13.3,7,23,0.599,10,49.8,4.15
,13:45:07,5,3590,2537.9,4.32,13.3,7,23,0.602,10,49.9,4.18
,13:45:08,5,3590,2538.9,4.32,13.3,7,23,0.601,10,49.8,4.16
,13:45:09,5,3590,2539.9,4.26,13.3,7,23,0.616,10,49.8,4.11
,13:45:10,5,3590,2540.9,4.28,13.3,7,23,0.619,10,49.8,4.14
,13:45:11,5,3590,2541.9,4.35,13.3,7,23,0.629,10,49.8,4.21
,13:45:12,5,3590,2542.9,4.48,13.3,7,23,0.647,10,49.8,4.33
,13:45:13,5,3590,2543.9,4.48,13.3,7,23,0.647,10,49.8,4.32
,13:45:14,5,3590,2544.9,4.44,13.3,7,23,0.641,10,49.8,4.28
,13:45:15,5,3590,2545.9,4.39,13.3,7,23,0.634,10,49.9,4.24
,13:45:16,5,3590,2546.9,4.4,13.3,7,23,0.635,10,49.8,4.25
,13:45:17,5,3590,2547.9,4.4,13.3,7,23,0.635,10,49.9,4.24
,13:45:18,5,3590,2548.9,4.37,13.3,7,23,0.632,10,49.8,4.22
,13:45:19,5,3590,2549.9,4.42,13.3,7,23,0.638,10,49.8,4.27
,13:45:20,5,3590,2550.9,4.49,13.3,7,23,0.625,10,49.8,4.34
,13:45:21,5,3590,2551.9,4.58,13.3,7,23,0.616,10,49.9,4.42
,13:45:22,5,3590,2552.9,4.58,13.3,7,23,0.616,10,49.9,4.42
,13:45:23,5,3590,2553.9,4.53,13.3,7,23,0.631,10,49.8,4.36
,13:45:24,5,3590,2554.9,4.48,13.3,7,23,0.648,10,49.9,4.33
,13:45:25,5,3590,2555.9,4.49,13.3,7,23,0.649,10,49.8,4.34
