Data file,,SORONA-UNHONED_ISO10_12DEG_003_12HRS.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,22/11/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,PTT on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,12Hrs,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 09:29:49 on 24/11/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,21:17:56,8,21600,42486.5,0.56,13.3,7,12.3,0.081,10,0.5,0.55
,21:17:57,8,21600,42487.5,0.56,13.3,7,12.3,0.084,10,0.5,0.55
,21:17:58,8,21600,42488.5,0.56,13.3,7,12.3,0.084,10,0.5,0.55
,21:17:59,8,21600,42489.5,0.57,13.3,7,12.3,0.085,10,0.5,0.55
,21:18:00,8,21600,42490.5,0.57,13.3,7,12.3,0.083,10,0.5,0.56
,21:18:01,8,21600,42491.5,0.57,13.3,7,12.3,0.083,10,0.5,0.56
,21:18:02,8,21600,42492.5,0.57,13.3,7,12.3,0.082,10,0.5,0.56
,21:18:03,8,21600,42493.5,0.56,13.3,7,12.3,0.085,10,0.5,0.55
,21:18:04,8,21600,42494.5,0.56,13.3,7,12.3,0.085,10,0.5,0.55
,21:18:05,8,21600,42495.5,0.57,13.3,7,12.2,0.085,10,0.5,0.55
,21:18:06,8,21600,42496.5,0.58,13.3,7,12.2,0.087,10,0.5,0.56
,21:18:07,8,21600,42497.5,0.58,13.3,7,12.2,0.084,10,0.5,0.57
,21:18:08,8,21600,42498.5,0.58,13.3,7,12.2,0.084,10,0.5,0.57
,21:18:09,8,21600,42499.5,0.58,13.3,7,12.2,0.08,10,0.5,0.56
,21:18:10,8,21600,42500.5,0.56,13.3,7,12.2,0.079,10,0.5,0.55
,21:18:11,8,21600,42501.5,0.56,13.3,7,12.1,0.078,10,0.5,0.55
,21:18:12,8,21600,42502.5,0.56,13.3,7,12.1,0.081,10,0.5,0.54
,21:18:13,8,21600,42503.5,0.56,13.3,7,12.1,0.081,10,0.5,0.55
,21:18:14,8,21600,42504.5,0.56,13.3,7,12.1,0.081,10,0.5,0.55
,21:18:15,8,21600,42505.5,0.56,13.3,7,12.1,0.081,10,0.5,0.55
,21:18:16,8,21600,42506.5,0.56,13.3,7,12.1,0.084,10,0.5,0.55
,21:18:17,8,21600,42507.5,0.56,13.3,7,12,0.081,10,0.5,0.55
,21:18:18,8,21600,42508.5,0.56,13.3,7,12,0.081,10,0.5,0.55
,21:18:19,8,21600,42509.5,0.57,13.3,7,12,0.085,10,0.5,0.55
,21:18:20,8,21600,42510.5,0.57,13.3,7,12,0.085,10,0.5,0.56
,21:18:21,8,21600,42511.5,0.57,13.3,7,12,0.082,10,0.5,0.56
,21:18:22,8,21600,42512.5,0.57,13.3,7,12,0.082,10,0.5,0.55
,21:18:23,8,21600,42513.5,0.57,13.3,7,12,0.082,10,0.5,0.55
,21:18:24,8,21600,42514.5,0.56,13.3,7,11.9,0.078,10,0.5,0.55
,21:18:25,8,21600,42515.5,0.56,13.3,7,11.9,0.078,10,0.5,0.55
,21:18:26,8,21600,42516.5,0.56,13.3,7,11.9,0.081,10,0.5,0.55
,21:18:27,8,21600,42517.5,0.55,13.3,7,11.9,0.08,10,0.5,0.54
,21:18:28,8,21600,42518.5,0.54,13.3,6,11.9,0.085,10,0.5,0.53
,21:18:29,8,21600,42519.5,0.54,13.3,6,11.9,0.085,10,0.5,0.53
,21:18:30,8,21600,42520.5,0.56,13.3,7,11.8,0.084,10,0.5,0.55
,21:18:31,8,21600,42521.5,0.57,13.3,7,11.8,0.085,10,0.5,0.56
,21:18:32,8,21600,42522.5,0.57,13.3,7,11.8,0.082,10,0.5,0.56
,21:18:33,8,21600,42523.5,0.56,13.3,7,11.8,0.082,10,0.5,0.55
,21:18:34,8,21600,42524.5,0.57,13.3,7,11.8,0.082,10,0.5,0.55
,21:18:35,8,21600,42525.5,0.57,13.3,7,11.7,0.082,10,0.5,0.56
,21:18:36,8,21600,42526.5,0.57,13.3,7,11.7,0.085,10,0.5,0.56
,21:18:37,8,21600,42527.5,0.57,13.3,7,11.7,0.082,10,0.5,0.55
,21:18:38,8,21600,42528.5,0.56,13.3,7,11.7,0.081,10,0.5,0.55
,21:18:39,8,21600,42529.5,0.55,13.3,7,11.7,0.08,10,0.5,0.54
,21:18:40,8,21600,42530.5,0.55,13.3,7,11.7,0.083,10,0.5,0.54
,21:18:41,8,21600,42531.5,0.56,13.3,7,11.7,0.084,10,0.5,0.54
,21:18:42,8,21600,42532.5,0.56,13.3,7,11.6,0.081,10,0.5,0.54
,21:18:43,8,21600,42533.5,0.56,13.3,7,11.6,0.084,10,0.5,0.54
,21:18:44,8,21600,42534.5,0.55,13.3,7,11.6,0.083,10,0.5,0.54
,21:18:45,8,21600,42535.5,0.55,13.3,7,11.6,0.083,10,0.5,0.54
,21:18:46,8,21600,42536.5,0.56,13.3,7,11.6,0.081,10,0.5,0.54
,21:18:47,8,21600,42537.5,0.56,13.3,7,11.6,0.081,10,0.5,0.54
,21:18:48,8,21600,42538.5,0.56,13.3,7,11.5,0.081,10,0.5,0.54
,21:18:49,8,21600,42539.5,0.55,13.3,7,11.5,0.08,10,0.5,0.54
,21:18:50,8,21600,42540.5,0.55,13.3,7,11.5,0.083,10,0.5,0.54
,21:18:51,8,21600,42541.5,0.55,13.3,7,11.5,0.083,10,0.5,0.54
,21:18:52,8,21600,42542.5,0.55,13.3,7,11.5,0.083,10,0.5,0.54
,21:18:53,8,21600,42543.5,0.55,13.3,7,11.4,0.083,10,0.5,0.54
,21:18:54,8,21600,42544.5,0.55,13.3,7,11.4,0.083,10,0.5,0.54
,21:18:55,8,21600,42545.5,0.55,13.3,7,11.4,0.083,10,0.5,0.54
,21:18:56,8,21600,42546.5,0.56,13.3,7,11.4,0.084,10,0.5,0.54
,21:18:57,8,21600,42547.5,0.55,13.3,7,11.4,0.083,10,0.5,0.54
,21:18:58,8,21600,42548.5,0.55,13.3,7,11.4,0.08,10,0.5,0.54
,21:18:59,8,21600,42549.5,0.55,13.3,7,11.3,0.079,10,0.5,0.54
,21:19:00,8,21600,42550.5,0.55,13.3,7,11.3,0.079,10,0.5,0.54
,21:19:01,8,21600,42551.5,0.55,13.3,7,11.3,0.079,10,0.5,0.54
,21:19:02,8,21600,42552.5,0.55,13.3,7,11.3,0.082,10,0.5,0.54
,21:19:03,8,21600,42553.5,0.55,13.3,7,11.3,0.082,10,0.5,0.54
,21:19:04,8,21600,42554.5,0.55,13.3,7,11.3,0.082,10,0.5,0.54
,21:19:05,8,21600,42555.5,0.56,13.3,7,11.3,0.081,10,0.5,0.55
,21:19:06,8,21600,42556.5,0.56,13.3,7,11.2,0.081,10,0.5,0.55
,21:19:07,8,21600,42557.5,0.56,13.3,7,11.2,0.081,10,0.6,0.55
,21:19:08,8,21600,42558.5,0.56,13.3,7,11.2,0.081,10,0.5,0.54
,21:19:09,8,21600,42559.5,0.55,13.3,7,11.2,0.08,10,0.5,0.54
,21:19:10,8,21600,42560.5,0.55,13.3,7,11.2,0.08,10,0.5,0.54
,21:19:11,8,21600,42561.5,0.55,13.3,7,11.1,0.082,10,0.5,0.54
,21:19:12,8,21600,42562.5,0.55,13.3,7,11.1,0.082,10,0.5,0.54
,21:19:13,8,21600,42563.5,0.55,13.3,7,11.1,0.083,10,0.5,0.54
,21:19:14,8,21600,42564.5,0.56,13.3,7,11.1,0.085,10,0.5,0.55
,21:19:15,8,21600,42565.5,0.57,13.3,7,11.1,0.083,10,0.5,0.56
,21:19:16,8,21600,42566.5,0.57,13.3,7,11.1,0.082,10,0.5,0.55
,21:19:17,8,21600,42567.5,0.56,13.3,7,11,0.084,10,0.5,0.54
,21:19:18,8,21600,42568.5,0.55,13.3,7,11,0.08,10,0.5,0.54
,21:19:19,8,21600,42569.5,0.55,13.3,7,11,0.08,10,0.5,0.54
,21:19:20,8,21600,42570.5,0.55,13.3,7,11,0.08,10,0.5,0.54
,21:19:21,8,21600,42571.5,0.55,13.3,7,11,0.08,10,0.5,0.54
,21:19:22,8,21600,42572.5,0.55,13.3,7,11,0.08,10,0.5,0.54
,21:19:23,8,21600,42573.5,0.55,13.3,7,11,0.08,10,0.5,0.54
,21:19:24,8,21600,42574.5,0.55,13.3,7,10.9,0.083,10,0.5,0.54
,21:19:25,8,21600,42575.5,0.55,13.3,7,10.9,0.083,10,0.5,0.54
,21:19:26,8,21600,42576.5,0.56,13.3,7,10.9,0.084,10,0.5,0.55
,21:19:27,8,21600,42577.5,0.57,13.3,7,10.9,0.083,10,0.5,0.56
,21:19:28,8,21600,42578.5,0.57,13.3,7,10.9,0.083,10,0.5,0.56
,21:19:29,8,21600,42579.5,0.57,13.3,7,10.8,0.083,10,0.5,0.56
,21:19:30,8,21600,42580.5,0.57,13.3,7,10.8,0.082,10,0.5,0.55
,21:19:31,8,21600,42581.5,0.57,13.3,7,10.8,0.085,10,0.5,0.55
,21:19:32,8,21600,42582.5,0.57,13.3,7,10.8,0.085,10,0.5,0.55
,21:19:33,8,21600,42583.5,0.57,13.3,7,10.8,0.083,10,0.5,0.56
,21:19:34,8,21600,42584.5,0.57,13.3,7,10.8,0.083,10,0.5,0.56
,21:19:35,8,21600,42585.5,0.57,13.3,7,10.7,0.082,10,0.5,0.55
,21:19:36,8,21600,42586.5,0.56,13.3,7,10.7,0.084,10,0.5,0.55
,21:19:37,8,21600,42587.5,0.56,13.3,7,10.7,0.084,10,0.5,0.55
,21:19:38,8,21600,42588.5,0.56,13.3,7,10.7,0.079,10,0.5,0.55
,21:19:39,8,21600,42589.5,0.57,13.3,7,10.7,0.076,10,0.5,0.55
,21:19:40,8,21600,42590.5,0.57,13.3,7,10.7,0.076,10,0.5,0.55
,21:19:41,8,21600,42591.5,0.56,13.3,7,10.7,0.075,10,0.5,0.55
,21:19:42,8,21600,42592.5,0.55,13.3,7,10.6,0.077,10,0.5,0.54
,21:19:43,8,21600,42593.5,0.54,13.3,7,10.6,0.076,10,0.5,0.53
,21:19:44,8,21600,42594.5,0.54,13.3,7,10.6,0.077,10,0.5,0.52
,21:19:45,8,21600,42595.5,0.53,13.3,7,10.6,0.076,10,0.5,0.51
,21:19:46,8,21600,42596.5,0.53,13.3,7,10.6,0.079,10,0.5,0.52
,21:19:47,8,21600,42597.5,0.54,13.3,6,10.5,0.084,10,0.5,0.53
,21:19:48,8,21600,42598.5,0.55,13.3,7,10.5,0.082,10,0.5,0.53
,21:19:49,8,21600,42599.5,0.55,13.3,7,10.5,0.08,10,0.5,0.54
,21:19:50,8,21600,42600.5,0.55,13.3,7,10.5,0.079,10,0.5,0.53
,21:19:51,8,21600,42601.5,0.54,13.3,7,10.5,0.081,10,0.5,0.53
,21:19:52,8,21600,42602.5,0.54,13.3,7,10.5,0.08,10,0.5,0.52
,21:19:53,8,21600,42603.5,0.54,13.3,7,10.4,0.081,10,0.5,0.53
,21:19:54,8,21600,42604.5,0.55,13.3,7,10.4,0.082,10,0.5,0.53
,21:19:55,8,21600,42605.5,0.55,13.3,7,10.4,0.083,10,0.5,0.54
,21:19:56,8,21600,42606.5,0.55,13.3,7,10.4,0.083,10,0.5,0.54
,21:19:57,8,21600,42607.5,0.55,13.3,7,10.4,0.083,10,0.5,0.54
,21:19:58,8,21600,42608.5,0.55,13.3,7,10.4,0.083,10,0.5,0.54
,21:19:59,8,21600,42609.5,0.55,13.3,7,10.4,0.083,10,0.5,0.54
,21:20:00,8,21600,42610.5,0.55,13.3,7,10.4,0.083,10,0.5,0.54
,21:20:01,8,21600,42611.5,0.55,13.3,7,10.3,0.083,10,0.5,0.54
,21:20:02,8,21600,42612.5,0.55,13.3,7,10.3,0.083,10,0.5,0.54
,21:20:03,8,21600,42613.5,0.56,13.3,7,10.3,0.081,10,0.5,0.55
,21:20:04,8,21600,42614.5,0.57,13.3,7,10.3,0.082,10,0.5,0.56
,21:20:05,8,21600,42615.5,0.57,13.3,7,10.3,0.085,10,0.5,0.56
,21:20:06,8,21600,42616.5,0.57,13.3,7,10.3,0.085,10,0.5,0.55
,21:20:07,8,21600,42617.5,0.56,13.3,7,10.2,0.082,10,0.5,0.55
,21:20:08,8,21600,42618.5,0.56,13.3,7,10.2,0.082,10,0.5,0.55
,21:20:09,8,21600,42619.5,0.56,13.3,7,10.2,0.081,10,0.5,0.55
,21:20:10,8,21600,42620.5,0.56,13.3,7,10.2,0.081,10,0.5,0.54
,21:20:11,8,21600,42621.5,0.55,13.3,7,10.2,0.077,10,0.5,0.54
,21:20:12,8,21600,42622.5,0.56,13.3,7,10.2,0.078,10,0.5,0.54
,21:20:13,8,21600,42623.5,0.55,13.3,7,10.1,0.077,10,0.5,0.54
,21:20:14,8,21600,42624.5,0.55,13.3,7,10.1,0.075,10,0.5,0.54
,21:20:15,8,21600,42625.5,0.55,13.3,7,10.1,0.077,10,0.5,0.54
,21:20:16,8,21600,42626.5,0.55,13.3,7,10.1,0.076,10,0.5,0.53
,21:20:17,8,21600,42627.5,0.54,13.3,7,10.1,0.075,10,0.5,0.52
,21:20:18,8,21600,42628.5,0.52,13.3,7,10.1,0.075,10,0.5,0.51
,21:20:19,8,21600,42629.5,0.52,13.3,7,10.1,0.075,10,0.5,0.5
,21:20:20,8,21600,42630.5,0.52,13.3,7,10.1,0.074,10,0.5,0.5
,21:20:21,8,21600,42631.5,0.52,13.3,7,10,0.075,10,0.5,0.5
,21:20:22,8,21600,42632.5,0.52,13.3,7,10,0.075,10,0.5,0.51
,21:20:23,8,21600,42633.5,0.52,13.3,7,10,0.075,10,0.5,0.51
,21:20:24,8,21600,42634.5,0.53,13.3,7,10,0.076,10,0.5,0.52
,21:20:25,8,21600,42635.5,0.53,13.3,7,10,0.074,10,0.5,0.52
,21:20:26,8,21600,42636.5,0.53,13.3,7,10,0.074,10,0.5,0.52
,21:20:27,8,21600,42637.5,0.53,13.3,7,10,0.073,10,0.5,0.51
,21:20:28,8,21600,42638.5,0.52,13.3,7,10,0.075,10,0.5,0.51
,21:20:29,8,21600,42639.5,0.52,13.3,7,9.9,0.074,10,0.5,0.5
,21:20:30,8,21600,42640.5,0.51,13.3,7,9.9,0.076,10,0.5,0.49
,21:20:31,8,21600,42641.5,0.51,13.3,7,9.9,0.073,10,0.5,0.49
,21:20:32,8,21600,42642.5,0.51,13.3,7,9.9,0.077,10,0.5,0.5
,21:20:33,8,21600,42643.5,0.52,13.3,6,9.9,0.081,10,0.5,0.51
,21:20:34,8,21600,42644.5,0.53,13.3,7,9.9,0.079,10,0.5,0.51
,21:20:35,8,21600,42645.5,0.53,13.3,7,9.9,0.08,10,0.5,0.52
,21:20:36,8,21600,42646.5,0.53,13.3,7,9.9,0.08,10,0.5,0.52
,21:20:37,8,21600,42647.5,0.53,13.3,7,9.9,0.079,10,0.5,0.51
,21:20:38,8,21600,42648.5,0.52,13.3,7,9.9,0.078,10,0.5,0.51
,21:20:39,8,21600,42649.5,0.52,13.3,7,9.8,0.078,10,0.5,0.51
,21:20:40,8,21600,42650.5,0.52,13.3,7,9.8,0.078,10,0.5,0.51
,21:20:41,8,21600,42651.5,0.53,13.3,7,9.8,0.076,10,0.5,0.52
,21:20:42,8,21600,42652.5,0.53,13.3,7,9.8,0.077,10,0.5,0.52
,21:20:43,8,21600,42653.5,0.54,13.3,7,9.8,0.077,10,0.5,0.52
,21:20:44,8,21600,42654.5,0.53,13.3,7,9.8,0.077,10,0.5,0.52
,21:20:45,8,21600,42655.5,0.53,13.3,7,9.8,0.077,10,0.5,0.52
,21:20:46,8,21600,42656.5,0.53,13.3,7,9.8,0.077,10,0.5,0.52
,21:20:47,8,21600,42657.5,0.53,13.3,7,9.8,0.076,10,0.5,0.51
,21:20:48,8,21600,42658.5,0.53,13.3,7,9.7,0.076,10,0.5,0.51
,21:20:49,8,21600,42659.5,0.52,13.3,7,9.7,0.075,10,0.5,0.51
,21:20:50,8,21600,42660.5,0.52,13.3,7,9.7,0.073,10,0.5,0.51
,21:20:51,8,21600,42661.5,0.52,13.3,7,9.7,0.075,10,0.5,0.51
,21:20:52,8,21600,42662.5,0.52,13.3,7,9.7,0.073,10,0.5,0.51
,21:20:53,8,21600,42663.5,0.52,13.3,7,9.7,0.075,10,0.5,0.51
,21:20:54,8,21600,42664.5,0.52,13.3,7,9.7,0.078,10,0.5,0.5
,21:20:55,8,21600,42665.5,0.52,13.3,7,9.7,0.075,10,0.5,0.51
,21:20:56,8,21600,42666.5,0.52,13.3,7,9.7,0.075,10,0.5,0.51
,21:20:57,8,21600,42667.5,0.52,13.3,7,9.7,0.073,10,0.5,0.51
,21:20:58,8,21600,42668.5,0.52,13.3,7,9.7,0.074,10,0.5,0.5
,21:20:59,8,21600,42669.5,0.51,13.3,7,9.7,0.076,10,0.5,0.49
,21:21:00,8,21600,42670.5,0.5,13.3,6,9.7,0.078,10,0.5,0.49
,21:21:01,8,21600,42671.5,0.51,13.3,6,9.7,0.079,10,0.5,0.49
,21:21:02,8,21600,42672.5,0.52,13.3,7,9.6,0.078,10,0.5,0.5
,21:21:03,8,21600,42673.5,0.53,13.3,7,9.6,0.079,10,0.5,0.51
,21:21:04,8,21600,42674.5,0.53,13.3,7,9.6,0.08,10,0.5,0.52
,21:21:05,8,21600,42675.5,0.53,13.3,7,9.6,0.079,10,0.5,0.52
,21:21:06,8,21600,42676.5,0.53,13.3,6,9.6,0.083,10,0.5,0.52
,21:21:07,8,21600,42677.5,0.54,13.3,7,9.6,0.081,10,0.5,0.52
,21:21:08,8,21600,42678.5,0.54,13.3,7,9.6,0.081,10,0.5,0.53
,21:21:09,8,21600,42679.5,0.54,13.3,7,9.6,0.081,10,0.5,0.53
,21:21:10,8,21600,42680.5,0.55,13.3,7,9.6,0.082,10,0.5,0.53
,21:21:11,8,21600,42681.5,0.55,13.3,7,9.6,0.082,10,0.5,0.54
,21:21:12,8,21600,42682.5,0.55,13.3,7,9.6,0.082,10,0.5,0.54
,21:21:13,8,21600,42683.5,0.55,13.3,7,9.6,0.082,10,0.5,0.53
,21:21:14,8,21600,42684.5,0.55,13.3,7,9.6,0.082,10,0.5,0.54
,21:21:15,8,21600,42685.5,0.55,13.3,7,9.6,0.08,10,0.5,0.54
,21:21:16,8,21600,42686.5,0.55,13.3,7,9.6,0.083,10,0.5,0.54
,21:21:17,8,21600,42687.5,0.55,13.3,7,9.6,0.083,10,0.5,0.54
,21:21:18,8,21600,42688.5,0.55,13.3,7,9.6,0.083,10,0.5,0.54
,21:21:19,8,21600,42689.5,0.56,13.3,7,9.6,0.081,10,0.5,0.54
,21:21:20,8,21600,42690.5,0.56,13.3,7,9.6,0.081,10,0.5,0.54
,21:21:21,8,21600,42691.5,0.56,13.3,7,9.6,0.081,10,0.5,0.54
,21:21:22,8,21600,42692.5,0.55,13.3,7,9.6,0.077,10,0.5,0.54
,21:21:23,8,21600,42693.5,0.55,13.3,7,9.6,0.077,10,0.5,0.54
,21:21:24,8,21600,42694.5,0.55,13.3,7,9.6,0.077,10,0.5,0.54
,21:21:25,8,21600,42695.5,0.55,13.3,7,9.6,0.076,10,0.5,0.53
,21:21:26,8,21600,42696.5,0.54,13.3,7,9.6,0.073,10,0.5,0.53
,21:21:27,8,21600,42697.5,0.54,13.3,7,9.6,0.075,10,0.5,0.53
,21:21:28,8,21600,42698.5,0.54,13.3,7,9.6,0.075,10,0.5,0.52
,21:21:29,8,21600,42699.5,0.53,13.3,7,9.6,0.076,10,0.5,0.51
,21:21:30,8,21600,42700.5,0.53,13.3,7,9.6,0.079,10,0.5,0.51
,21:21:31,8,21600,42701.5,0.53,13.3,7,9.6,0.08,10,0.5,0.52
,21:21:32,8,21600,42702.5,0.53,13.3,7,9.6,0.08,10,0.5,0.52
,21:21:33,8,21600,42703.5,0.53,13.3,6,9.6,0.083,10,0.5,0.52
,21:21:34,8,21600,42704.5,0.54,13.3,6,9.6,0.083,10,0.5,0.52
,21:21:35,8,21600,42705.5,0.54,13.3,6,9.6,0.085,10,0.5,0.53
,21:21:36,8,21600,42706.5,0.54,13.3,7,9.6,0.082,10,0.5,0.53
,21:21:37,8,21600,42707.5,0.54,13.3,7,9.6,0.082,10,0.5,0.53
,21:21:38,8,21600,42708.5,0.55,13.3,7,9.6,0.082,10,0.5,0.53
,21:21:39,8,21600,42709.5,0.55,13.3,7,9.6,0.079,10,0.5,0.54
,21:21:40,8,21600,42710.5,0.55,13.3,7,9.6,0.079,10,0.5,0.54
,21:21:41,8,21600,42711.5,0.55,13.3,7,9.6,0.083,10,0.5,0.54
,21:21:42,8,21600,42712.5,0.56,13.3,7,9.6,0.084,10,0.5,0.54
,21:21:43,8,21600,42713.5,0.56,13.3,7,9.6,0.084,10,0.5,0.55
,21:21:44,8,21600,42714.5,0.56,13.3,7,9.6,0.081,10,0.5,0.54
,21:21:45,8,21600,42715.5,0.56,13.3,7,9.6,0.084,10,0.5,0.54
,21:21:46,8,21600,42716.5,0.56,13.3,7,9.6,0.081,10,0.5,0.54
,21:21:47,8,21600,42717.5,0.56,13.3,7,9.6,0.081,10,0.5,0.55
,21:21:48,8,21600,42718.5,0.56,13.3,7,9.6,0.079,10,0.5,0.55
,21:21:49,8,21600,42719.5,0.56,13.3,7,9.6,0.079,10,0.5,0.55
,21:21:50,8,21600,42720.5,0.57,13.3,7,9.6,0.076,10,0.5,0.55
,21:21:51,8,21600,42721.5,0.56,13.3,7,9.6,0.076,10,0.5,0.55
,21:21:52,8,21600,42722.5,0.56,13.3,7,9.6,0.078,10,0.5,0.54
,21:21:53,8,21600,42723.5,0.54,13.3,7,9.6,0.079,10,0.5,0.53
,21:21:54,8,21600,42724.5,0.54,13.3,7,9.6,0.081,10,0.5,0.52
,21:21:55,8,21600,42725.5,0.53,13.3,6,9.6,0.083,10,0.5,0.52
,21:21:56,8,21600,42726.5,0.53,13.3,7,9.6,0.08,10,0.5,0.52
,21:21:57,8,21600,42727.5,0.54,13.3,7,9.6,0.081,10,0.5,0.53
,21:21:58,8,21600,42728.5,0.55,13.3,7,9.6,0.079,10,0.5,0.54
,21:21:59,8,21600,42729.5,0.55,13.3,7,9.6,0.082,10,0.5,0.54
,21:22:00,8,21600,42730.5,0.54,13.3,7,9.6,0.082,10,0.5,0.53
,21:22:01,8,21600,42731.5,0.54,13.3,7,9.6,0.081,10,0.5,0.53
,21:22:02,8,21600,42732.5,0.54,13.3,7,9.6,0.082,10,0.5,0.53
,21:22:03,8,21600,42733.5,0.55,13.3,7,9.6,0.082,10,0.5,0.54
,21:22:04,8,21600,42734.5,0.55,13.3,7,9.6,0.083,10,0.5,0.54
,21:22:05,8,21600,42735.5,0.55,13.3,7,9.7,0.083,10,0.5,0.54
,21:22:06,8,21600,42736.5,0.56,13.3,7,9.7,0.084,10,0.5,0.54
,21:22:07,8,21600,42737.5,0.55,13.3,7,9.7,0.083,10,0.5,0.54
,21:22:08,8,21600,42738.5,0.55,13.3,7,9.7,0.083,10,0.5,0.54
,21:22:09,8,21600,42739.5,0.55,13.3,7,9.7,0.083,10,0.5,0.54
,21:22:10,8,21600,42740.5,0.55,13.3,7,9.7,0.079,10,0.5,0.53
,21:22:11,8,21600,42741.5,0.54,13.3,7,9.7,0.079,10,0.5,0.53
,21:22:12,8,21600,42742.5,0.54,13.3,7,9.7,0.078,10,0.5,0.53
,21:22:13,8,21600,42743.5,0.54,13.3,7,9.7,0.081,10,0.5,0.53
,21:22:14,8,21600,42744.5,0.54,13.3,7,9.7,0.082,10,0.5,0.53
,21:22:15,8,21600,42745.5,0.55,13.3,7,9.7,0.082,10,0.5,0.54
,21:22:16,8,21600,42746.5,0.55,13.3,7,9.7,0.083,10,0.5,0.54
,21:22:17,8,21600,42747.5,0.56,13.3,7,9.7,0.085,10,0.5,0.55
,21:22:18,8,21600,42748.5,0.57,13.3,7,9.7,0.083,10,0.5,0.56
,21:22:19,8,21600,42749.5,0.57,13.3,7,9.8,0.08,10,0.5,0.56
,21:22:20,8,21600,42750.5,0.57,13.3,7,9.8,0.083,10,0.5,0.56
,21:22:21,8,21600,42751.5,0.56,13.3,7,9.8,0.081,10,0.5,0.55
,21:22:22,8,21600,42752.5,0.56,13.3,7,9.8,0.084,10,0.5,0.54
,21:22:23,8,21600,42753.5,0.56,13.3,7,9.8,0.081,10,0.5,0.54
,21:22:24,8,21600,42754.5,0.56,13.3,7,9.8,0.081,10,0.5,0.54
,21:22:25,8,21600,42755.5,0.56,13.3,7,9.8,0.078,10,0.5,0.55
,21:22:26,8,21600,42756.5,0.56,13.3,7,9.8,0.079,10,0.5,0.55
,21:22:27,8,21600,42757.5,0.57,13.3,7,9.8,0.082,10,0.5,0.56
,21:22:28,8,21600,42758.5,0.57,13.3,7,9.8,0.085,10,0.5,0.55
,21:22:29,8,21600,42759.5,0.56,13.3,7,9.9,0.082,10,0.5,0.55
,21:22:30,8,21600,42760.5,0.56,13.3,7,9.9,0.085,10,0.5,0.55
,21:22:31,8,21600,42761.5,0.56,13.3,7,9.9,0.084,10,0.5,0.55
,21:22:32,8,21600,42762.5,0.56,13.3,7,9.9,0.084,10,0.5,0.55
,21:22:33,8,21600,42763.5,0.56,13.3,7,9.9,0.081,10,0.5,0.55
,21:22:34,8,21600,42764.5,0.56,13.3,7,9.9,0.081,10,0.5,0.55
,21:22:35,8,21600,42765.5,0.56,13.3,7,9.9,0.081,10,0.5,0.55
,21:22:36,8,21600,42766.5,0.56,13.3,7,9.9,0.078,10,0.5,0.54
,21:22:37,8,21600,42767.5,0.56,13.3,7,9.9,0.075,10,0.5,0.54
,21:22:38,8,21600,42768.5,0.55,13.3,7,9.9,0.075,10,0.5,0.54
,21:22:39,8,21600,42769.5,0.55,13.3,7,10,0.077,10,0.5,0.54
,21:22:40,8,21600,42770.5,0.54,13.3,7,10,0.076,10,0.5,0.53
,21:22:41,8,21600,42771.5,0.54,13.3,7,10,0.077,10,0.5,0.52
,21:22:42,8,21600,42772.5,0.53,13.3,6,10,0.083,10,0.5,0.52
,21:22:43,8,21600,42773.5,0.54,13.3,6,10,0.085,10,0.5,0.53
,21:22:44,8,21600,42774.5,0.55,13.3,6,10,0.086,10,0.5,0.54
,21:22:45,8,21600,42775.5,0.56,13.3,7,10,0.084,10,0.5,0.55
,21:22:46,8,21600,42776.5,0.56,13.3,7,10,0.084,10,0.5,0.55
,21:22:47,8,21600,42777.5,0.56,13.3,7,10.1,0.085,10,0.5,0.55
,21:22:48,8,21600,42778.5,0.56,13.3,7,10.1,0.081,10,0.5,0.55
,21:22:49,8,21600,42779.5,0.56,13.3,7,10.1,0.084,10,0.5,0.54
,21:22:50,8,21600,42780.5,0.55,13.3,7,10.1,0.08,10,0.5,0.54
,21:22:51,8,21600,42781.5,0.55,13.3,7,10.1,0.083,10,0.5,0.54
,21:22:52,8,21600,42782.5,0.56,13.3,7,10.1,0.081,10,0.5,0.54
,21:22:53,8,21600,42783.5,0.56,13.3,7,10.1,0.081,10,0.5,0.55
,21:22:54,8,21600,42784.5,0.56,13.3,7,10.1,0.081,10,0.5,0.55
,21:22:55,8,21600,42785.5,0.56,13.3,7,10.1,0.078,10,0.5,0.55
