Data file,,DELRIN500AF-UNHONED_ISO10_12DEG_004.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,13/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Delrin500AF on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 12:06:02 on 13/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,12:16:33,6,3590,631,0.7,13.3,7,11.8,0.102,10,49.9,0.67
,12:16:34,6,3590,632,0.7,13.3,7,11.8,0.101,10,49.9,0.67
,12:16:35,6,3590,633,0.7,13.3,7,11.8,0.105,10,49.9,0.67
,12:16:36,6,3590,634,0.7,13.3,6,11.8,0.109,10,49.9,0.67
,12:16:37,6,3590,635,0.71,13.3,7,11.8,0.106,10,49.9,0.68
,12:16:38,6,3590,636,0.71,13.3,7,11.8,0.107,10,49.9,0.69
,12:16:39,6,3590,637,0.72,13.3,7,11.9,0.108,10,49.9,0.69
,12:16:40,6,3590,638,0.72,13.3,7,11.9,0.107,10,49.9,0.69
,12:16:41,6,3590,639,0.72,13.3,7,11.9,0.107,10,49.9,0.69
,12:16:42,6,3590,640,0.72,13.3,7,11.9,0.104,10,49.9,0.69
,12:16:43,6,3590,641,0.72,13.3,7,11.9,0.1,10,49.9,0.69
,12:16:44,6,3590,642,0.72,13.3,7,12,0.097,10,49.9,0.69
,12:16:45,6,3590,643,0.72,13.3,7,12,0.1,10,49.9,0.69
,12:16:46,6,3590,644,0.71,13.3,7,12,0.106,10,49.9,0.68
,12:16:47,6,3590,645,0.71,13.3,6,12,0.11,10,49.9,0.68
,12:16:48,6,3590,646,0.71,13.3,7,12.1,0.107,10,49.9,0.68
,12:16:49,6,3590,647,0.72,13.3,7,12.1,0.107,10,49.9,0.69
,12:16:50,6,3590,648,0.72,13.3,7,12.1,0.104,10,49.9,0.69
,12:16:51,6,3590,649,0.72,13.3,7,12.1,0.107,10,49.9,0.69
,12:16:52,6,3590,650,0.71,13.3,7,12.1,0.103,10,49.9,0.69
,12:16:53,6,3590,651,0.71,13.3,7,12.2,0.103,10,49.9,0.68
,12:16:54,6,3590,652,0.72,13.3,7,12.2,0.107,10,49.9,0.69
,12:16:55,6,3590,653,0.72,13.3,7,12.2,0.104,10,49.9,0.69
,12:16:56,6,3590,654,0.72,13.3,7,12.2,0.103,10,49.9,0.69
,12:16:57,6,3590,655,0.71,13.3,7,12.2,0.107,10,49.9,0.68
,12:16:58,6,3590,656,0.71,13.3,7,12.2,0.107,10,49.9,0.68
,12:16:59,6,3590,657,0.71,13.3,7,12.3,0.107,10,49.9,0.69
,12:17:00,6,3590,658,0.72,13.3,7,12.3,0.108,10,49.9,0.69
,12:17:01,6,3590,659,0.72,13.3,7,12.3,0.108,10,49.9,0.69
,12:17:02,6,3590,660,0.72,13.3,7,12.4,0.104,10,49.9,0.69
,12:17:03,6,3590,661,0.72,13.3,7,12.4,0.108,10,49.9,0.69
,12:17:04,6,3590,662,0.72,13.3,6,12.4,0.113,10,49.9,0.7
,12:17:05,6,3590,663,0.73,13.3,7,12.4,0.109,10,49.9,0.7
,12:17:06,6,3590,664,0.73,13.3,7,12.4,0.105,10,49.9,0.7
,12:17:07,6,3590,665,0.72,13.3,7,12.5,0.101,10,49.9,0.7
,12:17:08,6,3590,666,0.72,13.3,7,12.5,0.1,10,49.9,0.69
,12:17:09,6,3590,667,0.72,13.3,7,12.5,0.096,10,49.9,0.69
,12:17:10,6,3590,668,0.72,13.3,7,12.5,0.096,10,49.9,0.69
,12:17:11,6,3590,669,0.71,13.3,7,12.6,0.099,10,49.9,0.68
,12:17:12,6,3590,670,0.71,13.3,7,12.6,0.102,10,49.9,0.68
,12:17:13,6,3590,671,0.7,13.3,7,12.6,0.105,10,49.9,0.67
,12:17:14,6,3590,672,0.7,13.3,6,12.6,0.108,10,49.9,0.67
,12:17:15,6,3590,673,0.7,13.3,6,12.6,0.109,10,49.9,0.67
,12:17:16,6,3590,674,0.71,13.3,7,12.6,0.106,10,49.9,0.68
,12:17:17,6,3590,675,0.72,13.3,7,12.6,0.107,10,49.9,0.69
,12:17:18,6,3590,676,0.72,13.3,7,12.7,0.107,10,49.9,0.69
,12:17:19,6,3590,677,0.71,13.3,7,12.7,0.107,10,49.9,0.69
,12:17:20,6,3590,678,0.71,13.3,7,12.7,0.107,10,49.9,0.69
,12:17:21,6,3590,679,0.72,13.3,7,12.8,0.107,10,49.9,0.69
,12:17:22,6,3590,680,0.72,13.3,7,12.8,0.108,10,49.9,0.69
,12:17:23,6,3590,681,0.72,13.3,7,12.8,0.108,10,49.9,0.69
,12:17:24,6,3590,682,0.72,13.3,7,12.8,0.104,10,49.9,0.69
,12:17:25,6,3590,683,0.72,13.3,7,12.8,0.104,10,49.9,0.69
,12:17:26,6,3590,684,0.72,13.3,7,12.9,0.104,10,49.9,0.69
,12:17:27,6,3590,685,0.72,13.3,7,12.9,0.101,10,49.9,0.7
,12:17:28,6,3590,686,0.72,13.3,7,12.9,0.101,10,49.9,0.7
,12:17:29,6,3590,687,0.72,13.3,7,12.9,0.097,10,49.9,0.69
,12:17:30,6,3590,688,0.72,13.3,7,13,0.1,10,49.9,0.69
,12:17:31,6,3590,689,0.71,13.3,7,13,0.102,10,49.9,0.68
,12:17:32,6,3590,690,0.7,13.3,7,13,0.105,10,49.9,0.67
,12:17:33,6,3590,691,0.7,13.3,7,13,0.105,10,49.9,0.67
,12:17:34,6,3590,692,0.7,13.3,7,13,0.105,10,49.9,0.67
,12:17:35,6,3590,693,0.7,13.3,7,13,0.105,10,49.9,0.68
,12:17:36,6,3590,694,0.71,13.3,7,13,0.102,10,49.9,0.68
,12:17:37,6,3590,695,0.71,13.3,7,13.1,0.106,10,49.9,0.68
,12:17:38,6,3590,696,0.71,13.3,7,13.1,0.106,10,49.9,0.68
,12:17:39,6,3590,697,0.71,13.3,7,13.1,0.103,10,49.9,0.68
,12:17:40,6,3590,698,0.72,13.3,7,13.1,0.103,10,49.9,0.69
,12:17:41,6,3590,699,0.72,13.3,7,13.2,0.108,10,49.9,0.69
,12:17:42,6,3590,700,0.72,13.3,7,13.2,0.108,10,49.9,0.69
,12:17:43,6,3590,701,0.72,13.3,7,13.2,0.108,10,49.9,0.69
,12:17:44,6,3590,702,0.72,13.3,7,13.2,0.104,10,49.9,0.69
,12:17:45,6,3590,703,0.72,13.3,7,13.3,0.104,10,49.9,0.69
,12:17:46,6,3590,704,0.72,13.3,7,13.3,0.104,10,49.9,0.69
,12:17:47,6,3590,705,0.72,13.3,7,13.3,0.104,10,49.9,0.69
,12:17:48,6,3590,706,0.72,13.3,7,13.3,0.1,10,49.9,0.69
,12:17:49,6,3590,707,0.72,13.3,7,13.3,0.1,10,49.9,0.69
,12:17:50,6,3590,708,0.72,13.3,7,13.4,0.104,10,49.9,0.69
,12:17:51,6,3590,709,0.71,13.3,7,13.4,0.107,10,49.9,0.68
,12:17:52,6,3590,710,0.7,13.3,7,13.4,0.105,10,49.9,0.67
,12:17:53,6,3590,711,0.7,13.3,7,13.4,0.105,10,49.9,0.67
,12:17:54,6,3590,712,0.7,13.3,7,13.4,0.105,10,49.9,0.68
,12:17:55,6,3590,713,0.71,13.3,7,13.4,0.102,10,49.9,0.68
,12:17:56,6,3590,714,0.71,13.3,7,13.4,0.103,10,49.9,0.68
,12:17:57,6,3590,715,0.72,13.3,7,13.5,0.103,10,49.9,0.69
,12:17:58,6,3590,716,0.72,13.3,7,13.5,0.1,10,49.9,0.69
,12:17:59,6,3590,717,0.71,13.3,7,13.5,0.099,10,49.9,0.68
,12:18:00,6,3590,718,0.71,13.3,7,13.5,0.106,10,49.9,0.68
,12:18:01,6,3590,719,0.7,13.3,6,13.5,0.109,10,49.9,0.67
,12:18:02,6,3590,720,0.71,13.3,6,13.6,0.11,10,49.9,0.68
,12:18:03,6,3590,721,0.71,13.3,7,13.6,0.106,10,49.9,0.68
,12:18:04,6,3590,722,0.71,13.3,7,13.6,0.107,10,49.9,0.69
,12:18:05,6,3590,723,0.71,13.3,7,13.6,0.103,10,49.9,0.69
,12:18:06,6,3590,724,0.71,13.3,7,13.6,0.103,10,49.9,0.68
,12:18:07,6,3590,725,0.71,13.3,7,13.6,0.099,10,49.9,0.68
,12:18:08,6,3590,726,0.71,13.3,7,13.7,0.098,10,49.9,0.68
,12:18:09,6,3590,727,0.7,13.3,7,13.7,0.105,10,49.9,0.67
,12:18:10,6,3590,728,0.7,13.3,6,13.7,0.108,10,49.9,0.67
,12:18:11,6,3590,729,0.7,13.3,7,13.7,0.104,10,49.9,0.67
,12:18:12,6,3590,730,0.7,13.3,7,13.7,0.105,10,49.9,0.68
,12:18:13,6,3590,731,0.71,13.3,7,13.7,0.102,10,49.9,0.68
,12:18:14,6,3590,732,0.71,13.3,7,13.7,0.102,10,49.9,0.68
,12:18:15,6,3590,733,0.71,13.3,7,13.7,0.099,10,49.9,0.68
,12:18:16,6,3590,734,0.71,13.3,7,13.7,0.098,10,49.9,0.68
,12:18:17,6,3590,735,0.7,13.3,7,13.8,0.101,10,49.9,0.67
,12:18:18,6,3590,736,0.7,13.3,7,13.8,0.104,10,49.9,0.67
,12:18:19,6,3590,737,0.7,13.3,7,13.8,0.105,10,49.9,0.67
,12:18:20,6,3590,738,0.7,13.3,7,13.8,0.105,10,49.9,0.67
,12:18:21,6,3590,739,0.7,13.3,7,13.8,0.105,10,49.9,0.68
,12:18:22,6,3590,740,0.71,13.3,7,13.8,0.106,10,49.9,0.68
,12:18:23,6,3590,741,0.71,13.3,7,13.9,0.106,10,49.9,0.68
,12:18:24,6,3590,742,0.71,13.3,7,13.9,0.099,10,49.9,0.68
,12:18:25,6,3590,743,0.71,13.3,7,13.9,0.095,10,49.9,0.68
,12:18:26,6,3590,744,0.71,13.3,7,13.9,0.099,10,49.9,0.68
,12:18:27,6,3590,745,0.7,13.3,7,13.9,0.102,10,49.9,0.68
,12:18:28,6,3590,746,0.7,13.3,7,13.9,0.105,10,49.9,0.67
,12:18:29,6,3590,747,0.7,13.3,7,13.9,0.104,10,49.9,0.67
,12:18:30,6,3590,748,0.7,13.3,7,14,0.101,10,49.9,0.67
,12:18:31,6,3590,749,0.71,13.3,7,13.9,0.106,10,49.9,0.68
,12:18:32,6,3590,750,0.71,13.3,7,14,0.106,10,49.9,0.68
,12:18:33,6,3590,751,0.7,13.3,7,14,0.105,10,49.9,0.68
,12:18:34,6,3590,752,0.71,13.3,7,14,0.106,10,49.9,0.68
,12:18:35,6,3590,753,0.71,13.3,7,14,0.102,10,49.9,0.68
,12:18:36,6,3590,754,0.71,13.3,7,14,0.099,10,49.9,0.68
,12:18:37,6,3590,755,0.71,13.3,7,14,0.099,10,49.9,0.68
,12:18:38,6,3590,756,0.71,13.3,7,14,0.106,10,49.9,0.68
,12:18:39,6,3590,757,0.7,13.3,7,14,0.105,10,49.9,0.67
,12:18:40,6,3590,758,0.7,13.3,7,14,0.105,10,49.9,0.67
,12:18:41,6,3590,759,0.71,13.3,7,14.1,0.106,10,49.9,0.68
,12:18:42,6,3590,760,0.71,13.3,7,14.1,0.102,10,49.9,0.68
,12:18:43,6,3590,761,0.71,13.3,7,14.1,0.106,10,49.9,0.68
,12:18:44,6,3590,762,0.71,13.3,7,14.1,0.107,10,49.9,0.68
,12:18:45,6,3590,763,0.71,13.3,7,14.1,0.103,10,49.9,0.68
,12:18:46,6,3590,764,0.71,13.3,7,14.1,0.102,10,49.9,0.68
,12:18:47,6,3590,765,0.71,13.3,7,14.1,0.102,10,49.9,0.68
,12:18:48,6,3590,766,0.71,13.3,7,14.1,0.106,10,49.9,0.68
,12:18:49,6,3590,767,0.71,13.3,7,14.1,0.102,10,49.9,0.68
,12:18:50,6,3590,768,0.71,13.3,7,14.1,0.099,10,49.9,0.68
,12:18:51,6,3590,769,0.71,13.3,7,14.2,0.095,10,49.9,0.68
,12:18:52,6,3590,770,0.7,13.3,7,14.2,0.098,10,49.9,0.67
,12:18:53,6,3590,771,0.69,13.3,7,14.2,0.1,10,49.9,0.67
,12:18:54,6,3590,772,0.69,13.3,7,14.2,0.103,10,49.9,0.66
,12:18:55,6,3590,773,0.69,13.3,7,14.2,0.104,10,49.9,0.67
,12:18:56,6,3590,774,0.7,13.3,7,14.2,0.105,10,49.9,0.67
,12:18:57,6,3590,775,0.71,13.3,7,14.2,0.106,10,49.9,0.68
,12:18:58,6,3590,776,0.71,13.3,7,14.2,0.106,10,49.9,0.68
,12:18:59,6,3590,777,0.71,13.3,7,14.2,0.106,10,49.9,0.68
,12:19:00,6,3590,778,0.71,13.3,7,14.2,0.107,10,49.9,0.68
,12:19:01,6,3590,779,0.71,13.3,7,14.2,0.103,10,49.9,0.68
,12:19:02,6,3590,780,0.71,13.3,7,14.2,0.106,10,49.9,0.68
,12:19:03,6,3590,781,0.71,13.3,7,14.2,0.106,10,49.9,0.68
,12:19:04,6,3590,782,0.71,13.3,7,14.2,0.106,10,49.9,0.68
,12:19:05,6,3590,783,0.71,13.3,7,14.3,0.103,10,49.9,0.69
,12:19:06,6,3590,784,0.71,13.3,7,14.3,0.103,10,49.9,0.69
,12:19:07,6,3590,785,0.72,13.3,7,14.3,0.103,10,49.9,0.69
,12:19:08,6,3590,786,0.72,13.3,7,14.3,0.107,10,49.9,0.69
,12:19:09,6,3590,787,0.72,13.3,7,14.3,0.107,10,49.9,0.69
,12:19:10,6,3590,788,0.71,13.3,7,14.3,0.103,10,49.9,0.69
,12:19:11,6,3590,789,0.71,13.3,7,14.3,0.103,10,49.9,0.69
,12:19:12,6,3590,790,0.71,13.3,7,14.3,0.099,10,49.9,0.69
,12:19:13,6,3590,791,0.71,13.3,7,14.3,0.096,10,49.9,0.68
,12:19:14,6,3590,792,0.71,13.3,7,14.3,0.095,10,49.9,0.68
,12:19:15,6,3590,793,0.7,13.3,7,14.3,0.097,10,49.9,0.67
,12:19:16,6,3590,794,0.69,13.3,7,14.3,0.1,10,49.9,0.67
,12:19:17,6,3590,795,0.69,13.3,7,14.3,0.099,10,49.9,0.66
,12:19:18,6,3590,796,0.69,13.3,7,14.3,0.096,10,49.9,0.66
,12:19:19,6,3590,797,0.69,13.3,7,14.3,0.099,10,49.9,0.66
,12:19:20,6,3590,798,0.69,13.3,7,14.3,0.1,10,49.8,0.66
,12:19:21,6,3590,799,0.69,13.3,7,14.3,0.103,10,49.9,0.66
,12:19:22,6,3590,800,0.68,13.3,7,14.3,0.102,10,49.9,0.66
,12:19:23,6,3590,801,0.68,13.3,7,14.3,0.102,10,49.9,0.66
,12:19:24,6,3590,802,0.68,13.3,7,14.3,0.102,10,49.9,0.66
,12:19:25,6,3590,803,0.68,13.3,7,14.3,0.098,10,49.8,0.65
,12:19:26,6,3590,804,0.68,13.3,7,14.3,0.099,10,49.9,0.66
,12:19:27,6,3590,805,0.68,13.3,7,14.3,0.099,10,49.9,0.66
,12:19:28,6,3590,806,0.68,13.3,7,14.3,0.102,10,49.9,0.66
,12:19:29,6,3590,807,0.68,13.3,6,14.3,0.106,10,50,0.65
,12:19:30,6,3590,808,0.68,13.3,6,14.3,0.107,10,49.9,0.66
,12:19:31,6,3590,809,0.69,13.3,6,14.3,0.107,10,49.9,0.66
,12:19:32,6,3590,810,0.69,13.3,7,14.3,0.104,10,49.9,0.67
,12:19:33,6,3590,811,0.7,13.3,7,14.3,0.105,10,49.9,0.67
,12:19:34,6,3590,812,0.7,13.3,7,14.3,0.105,10,49.9,0.68
,12:19:35,6,3590,813,0.7,13.3,7,14.4,0.105,10,49.9,0.67
,12:19:36,6,3590,814,0.7,13.3,7,14.4,0.1,10,49.9,0.67
,12:19:37,6,3590,815,0.69,13.3,7,14.4,0.1,10,49.9,0.67
,12:19:38,6,3590,816,0.69,13.3,7,14.4,0.104,10,49.9,0.67
,12:19:39,6,3590,817,0.69,13.3,7,14.4,0.1,10,49.8,0.67
,12:19:40,6,3590,818,0.69,13.3,7,14.4,0.104,10,49.9,0.67
,12:19:41,6,3590,819,0.7,13.3,7,14.4,0.101,10,49.9,0.67
,12:19:42,6,3590,820,0.71,13.3,7,14.4,0.106,10,49.9,0.68
,12:19:43,6,3590,821,0.71,13.3,7,14.4,0.102,10,49.9,0.68
,12:19:44,6,3590,822,0.71,13.3,7,14.4,0.102,10,49.9,0.68
,12:19:45,6,3590,823,0.7,13.3,7,14.4,0.102,10,49.9,0.68
,12:19:46,6,3590,824,0.7,13.3,7,14.4,0.105,10,49.9,0.67
,12:19:47,6,3590,825,0.7,13.3,7,14.4,0.105,10,49.9,0.67
,12:19:48,6,3590,826,0.7,13.3,6,14.4,0.109,10,49.9,0.67
,12:19:49,6,3590,827,0.71,13.3,7,14.4,0.106,10,49.9,0.68
,12:19:50,6,3590,828,0.71,13.3,7,14.3,0.106,10,49.9,0.68
,12:19:51,6,3590,829,0.71,13.3,7,14.3,0.106,10,49.9,0.68
,12:19:52,6,3590,830,0.71,13.3,7,14.3,0.102,10,49.9,0.68
,12:19:53,6,3590,831,0.71,13.3,7,14.3,0.102,10,49.9,0.68
,12:19:54,6,3590,832,0.71,13.3,7,14.3,0.102,10,49.9,0.68
,12:19:55,6,3590,833,0.7,13.3,7,14.3,0.102,10,49.8,0.68
,12:19:56,6,3590,834,0.7,13.3,7,14.3,0.102,10,49.9,0.68
,12:19:57,6,3590,835,0.7,13.3,7,14.3,0.102,10,49.8,0.68
,12:19:58,6,3590,836,0.7,13.3,7,14.3,0.098,10,49.9,0.68
,12:19:59,6,3590,837,0.7,13.3,7,14.3,0.102,10,49.9,0.68
,12:20:00,6,3590,838,0.7,13.3,7,14.3,0.105,10,49.9,0.68
,12:20:01,6,3590,839,0.7,13.3,7,14.3,0.105,10,49.8,0.67
,12:20:02,6,3590,840,0.7,13.3,7,14.3,0.105,10,49.9,0.67
,12:20:03,6,3590,841,0.7,13.3,7,14.3,0.105,10,49.9,0.68
,12:20:04,6,3590,842,0.7,13.3,7,14.3,0.102,10,49.9,0.68
,12:20:05,6,3590,843,0.71,13.3,7,14.3,0.102,10,49.9,0.68
,12:20:06,6,3590,844,0.71,13.3,7,14.3,0.102,10,49.9,0.68
,12:20:07,6,3590,845,0.7,13.3,7,14.3,0.101,10,49.9,0.67
,12:20:08,6,3590,846,0.7,13.3,7,14.3,0.105,10,49.9,0.67
,12:20:09,6,3590,847,0.7,13.3,7,14.3,0.1,10,49.9,0.67
,12:20:10,6,3590,848,0.7,13.3,7,14.3,0.101,10,49.9,0.67
,12:20:11,6,3590,849,0.7,13.3,7,14.3,0.101,10,49.9,0.67
,12:20:12,6,3590,850,0.7,13.3,7,14.3,0.101,10,49.9,0.67
,12:20:13,6,3590,851,0.7,13.3,7,14.3,0.105,10,49.8,0.67
,12:20:14,6,3590,852,0.7,13.3,7,14.3,0.105,10,49.9,0.67
,12:20:15,6,3590,853,0.7,13.3,7,14.3,0.101,10,49.8,0.67
,12:20:16,6,3590,854,0.7,13.3,7,14.3,0.098,10,49.8,0.67
,12:20:17,6,3590,855,0.7,13.3,7,14.3,0.094,10,49.9,0.67
,12:20:18,6,3590,856,0.7,13.3,7,14.3,0.094,10,49.9,0.67
,12:20:19,6,3590,857,0.69,13.3,7,14.3,0.1,10,49.9,0.67
,12:20:20,6,3590,858,0.69,13.3,7,14.3,0.099,10,49.9,0.66
,12:20:21,6,3590,859,0.68,13.3,7,14.2,0.102,10,49.9,0.65
,12:20:22,6,3590,860,0.68,13.3,7,14.2,0.102,10,49.9,0.65
,12:20:23,6,3590,861,0.69,13.3,7,14.2,0.103,10,49.9,0.66
,12:20:24,6,3590,862,0.69,13.3,7,14.2,0.1,10,49.9,0.67
,12:20:25,6,3590,863,0.69,13.3,7,14.2,0.1,10,49.9,0.67
,12:20:26,6,3590,864,0.69,13.3,7,14.2,0.1,10,49.9,0.66
,12:20:27,6,3590,865,0.69,13.3,7,14.2,0.103,10,49.9,0.66
,12:20:28,6,3590,866,0.69,13.3,7,14.2,0.103,10,49.9,0.66
,12:20:29,6,3590,867,0.69,13.3,7,14.2,0.103,10,49.9,0.66
,12:20:30,6,3590,868,0.69,13.3,7,14.2,0.1,10,49.9,0.67
,12:20:31,6,3590,869,0.7,13.3,7,14.2,0.1,10,49.9,0.67
,12:20:32,6,3590,870,0.7,13.3,7,14.2,0.1,10,49.9,0.67
,12:20:33,6,3590,871,0.69,13.3,7,14.2,0.104,10,49.8,0.66
,12:20:34,6,3590,872,0.69,13.3,7,14.2,0.103,10,49.8,0.66
,12:20:35,6,3590,873,0.69,13.3,6,14.2,0.107,10,49.8,0.66
,12:20:36,6,3590,874,0.7,13.3,6,14.2,0.108,10,49.9,0.67
,12:20:37,6,3590,875,0.7,13.3,7,14.2,0.105,10,49.9,0.68
,12:20:38,6,3590,876,0.71,13.3,7,14.2,0.102,10,49.9,0.68
,12:20:39,6,3590,877,0.71,13.3,7,14.1,0.102,10,49.9,0.68
,12:20:40,6,3590,878,0.7,13.3,7,14.1,0.101,10,49.9,0.67
,12:20:41,6,3590,879,0.7,13.3,7,14.1,0.097,10,49.9,0.67
,12:20:42,6,3590,880,0.7,13.3,7,14.1,0.094,10,49.9,0.67
,12:20:43,6,3590,881,0.7,13.3,7,14.1,0.094,10,49.9,0.67
,12:20:44,6,3590,882,0.69,13.3,7,14.1,0.097,10,49.9,0.67
,12:20:45,6,3590,883,0.69,13.3,7,14.1,0.099,10,49.9,0.66
,12:20:46,6,3590,884,0.68,13.3,7,14.1,0.102,10,49.9,0.65
,12:20:47,6,3590,885,0.68,13.3,6,14.1,0.106,10,49.9,0.65
,12:20:48,6,3590,886,0.69,13.3,6,14.1,0.107,10,49.8,0.66
,12:20:49,6,3590,887,0.69,13.3,7,14.1,0.104,10,49.8,0.66
,12:20:50,6,3590,888,0.69,13.3,7,14.1,0.1,10,49.9,0.67
,12:20:51,6,3590,889,0.69,13.3,7,14.1,0.104,10,49.8,0.66
,12:20:52,6,3590,890,0.69,13.3,7,14.1,0.103,10,49.9,0.66
,12:20:53,6,3590,891,0.69,13.3,7,14.1,0.104,10,49.8,0.66
,12:20:54,6,3590,892,0.69,13.3,7,14,0.104,10,49.9,0.67
,12:20:55,6,3590,893,0.7,13.3,7,14,0.105,10,49.8,0.67
,12:20:56,6,3590,894,0.7,13.3,7,14,0.101,10,49.9,0.67
,12:20:57,6,3590,895,0.7,13.3,7,14,0.098,10,49.8,0.67
,12:20:58,6,3590,896,0.7,13.3,7,14,0.095,10,49.9,0.67
,12:20:59,6,3590,897,0.7,13.3,7,14,0.094,10,49.9,0.67
,12:21:00,6,3590,898,0.69,13.3,7,14,0.093,10,49.9,0.66
,12:21:01,6,3590,899,0.68,13.3,7,14,0.095,10,49.9,0.65
,12:21:02,6,3590,900,0.68,13.3,7,14,0.101,10,49.9,0.65
,12:21:03,6,3590,901,0.67,13.3,6,14,0.105,10,49.9,0.65
,12:21:04,6,3590,902,0.68,13.3,6,14,0.105,10,49.8,0.65
,12:21:05,6,3590,903,0.69,13.3,6,14,0.107,10,49.9,0.66
,12:21:06,6,3590,904,0.69,13.3,7,14,0.104,10,49.9,0.67
,12:21:07,6,3590,905,0.7,13.3,7,13.9,0.104,10,49.8,0.67
,12:21:08,6,3590,906,0.69,13.3,7,13.9,0.1,10,49.8,0.67
,12:21:09,6,3590,907,0.69,13.3,7,13.9,0.1,10,49.8,0.66
,12:21:10,6,3590,908,0.69,13.3,7,13.9,0.104,10,49.8,0.66
,12:21:11,6,3590,909,0.69,13.3,7,13.9,0.1,10,49.8,0.67
,12:21:12,6,3590,910,0.69,13.3,7,13.9,0.1,10,49.9,0.67
,12:21:13,6,3590,911,0.69,13.3,7,13.9,0.1,10,49.9,0.67
,12:21:14,6,3590,912,0.69,13.3,7,13.9,0.1,10,49.9,0.67
,12:21:15,6,3590,913,0.7,13.3,7,13.9,0.104,10,49.9,0.67
,12:21:16,6,3590,914,0.69,13.3,7,13.9,0.1,10,49.9,0.67
,12:21:17,6,3590,915,0.69,13.3,7,13.9,0.1,10,49.9,0.67
,12:21:18,6,3590,916,0.69,13.3,7,13.8,0.1,10,49.9,0.66
,12:21:19,6,3590,917,0.69,13.3,7,13.8,0.104,10,49.9,0.66
,12:21:20,6,3590,918,0.69,13.3,7,13.8,0.104,10,49.9,0.67
,12:21:21,6,3590,919,0.7,13.3,7,13.8,0.104,10,49.9,0.67
,12:21:22,6,3590,920,0.7,13.3,7,13.8,0.104,10,49.9,0.67
,12:21:23,6,3590,921,0.7,13.3,7,13.8,0.104,10,49.9,0.67
,12:21:24,6,3590,922,0.7,13.3,7,13.8,0.1,10,49.9,0.67
,12:21:25,6,3590,923,0.7,13.3,7,13.8,0.101,10,49.9,0.67
,12:21:26,6,3590,924,0.7,13.3,7,13.8,0.101,10,49.9,0.67
,12:21:27,6,3590,925,0.7,13.3,7,13.8,0.1,10,49.9,0.67
,12:21:28,6,3590,926,0.69,13.3,7,13.8,0.1,10,49.8,0.67
,12:21:29,6,3590,927,0.69,13.3,7,13.7,0.1,10,49.8,0.66
,12:21:30,6,3590,928,0.69,13.3,7,13.7,0.1,10,49.8,0.66
,12:21:31,6,3590,929,0.69,13.3,7,13.7,0.097,10,49.8,0.67
,12:21:32,6,3590,930,0.69,13.3,7,13.7,0.097,10,49.8,0.67
,12:21:33,6,3590,931,0.69,13.3,7,13.7,0.097,10,49.8,0.67
,12:21:34,6,3590,932,0.69,13.3,7,13.7,0.096,10,49.8,0.66
,12:21:35,6,3590,933,0.69,13.3,7,13.7,0.095,10,49.9,0.66
,12:21:36,6,3590,934,0.68,13.3,7,13.7,0.094,10,49.9,0.65
,12:21:37,6,3590,935,0.68,13.3,7,13.6,0.094,10,49.9,0.65
,12:21:38,6,3590,936,0.68,13.3,7,13.6,0.094,10,49.9,0.65
,12:21:39,6,3590,937,0.68,13.3,7,13.6,0.094,10,49.9,0.65
,12:21:40,6,3590,938,0.68,13.3,7,13.6,0.094,10,49.8,0.65
,12:21:41,6,3590,939,0.68,13.3,7,13.6,0.094,10,49.9,0.65
,12:21:42,6,3590,940,0.67,13.3,7,13.6,0.097,10,49.9,0.64
,12:21:43,6,3590,941,0.67,13.3,7,13.6,0.096,10,49.9,0.64
,12:21:44,6,3590,942,0.66,13.3,6,13.6,0.103,10,49.8,0.64
,12:21:45,6,3590,943,0.67,13.3,6,13.6,0.104,10,49.9,0.64
,12:21:46,6,3590,944,0.67,13.3,6,13.6,0.105,10,49.8,0.65
,12:21:47,6,3590,945,0.68,13.3,6,13.6,0.106,10,49.9,0.65
,12:21:48,6,3590,946,0.68,13.3,6,13.5,0.106,10,49.9,0.66
,12:21:49,6,3590,947,0.68,13.3,7,13.5,0.102,10,49.9,0.66
,12:21:50,6,3590,948,0.68,13.3,7,13.5,0.102,10,49.9,0.66
,12:21:51,6,3590,949,0.68,13.3,7,13.5,0.102,10,49.8,0.65
,12:21:52,6,3590,950,0.68,13.3,7,13.5,0.102,10,49.9,0.65
,12:21:53,6,3590,951,0.68,13.3,7,13.5,0.102,10,49.8,0.66
,12:21:54,6,3590,952,0.69,13.3,7,13.5,0.099,10,49.9,0.66
