Data file,,RA0.3_PAO_12C_003_45MINS.TSV,,,,,,,,,,
,10:36:18,4,2700,2447.6,0.85,13.3,9,11.4,0.09,10,0.3,0.77
,10:36:19,4,2700,2448.6,0.85,13.3,9,11.4,0.092,10,0.3,0.77
,10:36:20,4,2700,2449.6,0.85,13.3,9,11.4,0.095,10,0.3,0.77
,10:36:21,4,2700,2450.6,0.85,13.3,9,11.5,0.095,10,0.3,0.77
,10:36:22,4,2700,2451.6,0.85,13.3,9,11.5,0.095,10,0.3,0.77
,10:36:23,4,2700,2452.6,0.85,13.3,9,11.5,0.094,10,0.3,0.76
,10:36:24,4,2700,2453.6,0.85,13.3,9,11.5,0.092,10,0.3,0.76
,10:36:25,4,2700,2454.6,0.84,13.3,9,11.5,0.091,10,0.3,0.76
,10:36:26,4,2700,2455.6,0.84,13.3,9,11.5,0.091,10,0.3,0.76
,10:36:27,4,2700,2456.6,0.84,13.3,9,11.6,0.093,10,0.3,0.75
,10:36:28,4,2700,2457.6,0.83,13.3,9,11.6,0.092,10,0.3,0.75
,10:36:29,4,2700,2458.6,0.83,13.3,9,11.6,0.09,10,0.3,0.75
,10:36:30,4,2700,2459.6,0.83,13.3,9,11.6,0.09,10,0.3,0.75
,10:36:31,4,2700,2460.6,0.83,13.3,9,11.6,0.09,10,0.3,0.75
,10:36:32,4,2700,2461.6,0.82,13.3,9,11.6,0.089,10,0.3,0.74
,10:36:33,4,2700,2462.6,0.82,13.3,9,11.7,0.089,10,0.3,0.74
,10:36:34,4,2700,2463.6,0.82,13.3,9,11.7,0.089,10,0.3,0.74
,10:36:35,4,2700,2464.6,0.81,13.3,9,11.7,0.091,10,0.3,0.73
,10:36:36,4,2700,2465.6,0.82,13.3,9,11.7,0.091,10,0.3,0.74
,10:36:37,4,2700,2466.6,0.83,13.3,9,11.7,0.093,10,0.3,0.75
,10:36:38,4,2700,2467.6,0.85,13.3,9,11.7,0.094,10,0.3,0.76
,10:36:39,4,2700,2468.6,0.85,13.3,9,11.7,0.095,10,0.3,0.77
,10:36:40,4,2700,2469.6,0.85,13.3,9,11.8,0.097,10,0.3,0.76
,10:36:41,4,2700,2470.6,0.85,13.3,8,11.8,0.1,10,0.3,0.76
,10:36:42,4,2700,2471.6,0.85,13.3,8,11.8,0.101,10,0.3,0.77
,10:36:43,4,2700,2472.6,0.86,13.3,9,11.8,0.096,10,0.3,0.78
,10:36:44,4,2700,2473.6,0.87,13.3,9,11.8,0.094,10,0.3,0.78
,10:36:45,4,2700,2474.6,0.87,13.3,9,11.8,0.094,10,0.3,0.78
,10:36:46,4,2700,2475.6,0.86,13.3,9,11.9,0.096,10,0.3,0.78
,10:36:47,4,2700,2476.6,0.86,13.3,9,11.9,0.096,10,0.3,0.78
,10:36:48,4,2700,2477.6,0.86,13.3,9,11.9,0.096,10,0.3,0.78
,10:36:49,4,2700,2478.6,0.86,13.3,9,11.9,0.096,10,0.3,0.77
,10:36:50,4,2700,2479.6,0.85,13.3,9,11.9,0.095,10,0.3,0.77
,10:36:51,4,2700,2480.6,0.84,13.3,9,12,0.091,10,0.3,0.76
,10:36:52,4,2700,2481.6,0.84,13.3,9,12,0.091,10,0.3,0.76
,10:36:53,4,2700,2482.6,0.84,13.3,9,12,0.091,10,0.3,0.76
,10:36:54,4,2700,2483.6,0.84,13.3,9,12,0.096,10,0.3,0.75
,10:36:55,4,2700,2484.6,0.83,13.3,9,12,0.096,10,0.3,0.75
,10:36:56,4,2700,2485.6,0.83,13.3,9,12,0.092,10,0.3,0.75
,10:36:57,4,2700,2486.6,0.83,13.3,9,12,0.09,10,0.3,0.75
,10:36:58,4,2700,2487.6,0.83,13.3,9,12.1,0.087,10,0.3,0.75
,10:36:59,4,2700,2488.6,0.83,13.3,9,12.1,0.09,10,0.3,0.75
,10:37:00,4,2700,2489.6,0.83,13.3,9,12.1,0.093,10,0.3,0.75
,10:37:01,4,2700,2490.6,0.83,13.3,9,12.1,0.093,10,0.3,0.75
,10:37:02,4,2700,2491.6,0.84,13.3,9,12.1,0.093,10,0.3,0.75
,10:37:03,4,2700,2492.6,0.84,13.3,9,12.1,0.093,10,0.3,0.75
,10:37:04,4,2700,2493.6,0.83,13.3,9,12.2,0.096,10,0.3,0.75
,10:37:05,4,2700,2494.6,0.84,13.3,9,12.2,0.093,10,0.3,0.75
,10:37:06,4,2700,2495.6,0.84,13.3,9,12.2,0.091,10,0.3,0.76
,10:37:07,4,2700,2496.6,0.85,13.3,9,12.2,0.092,10,0.3,0.77
,10:37:08,4,2700,2497.6,0.85,13.3,9,12.2,0.095,10,0.3,0.77
,10:37:09,4,2700,2498.6,0.85,13.3,9,12.3,0.095,10,0.3,0.77
,10:37:10,4,2700,2499.6,0.85,13.3,9,12.3,0.095,10,0.3,0.76
,10:37:11,4,2700,2500.6,0.84,13.3,9,12.3,0.094,10,0.3,0.76
,10:37:12,4,2700,2501.6,0.84,13.3,9,12.3,0.093,10,0.3,0.75
,10:37:13,4,2700,2502.6,0.84,13.3,9,12.3,0.09,10,0.3,0.75
,10:37:14,4,2700,2503.6,0.84,13.3,9,12.3,0.091,10,0.3,0.76
,10:37:15,4,2700,2504.6,0.84,13.3,9,12.3,0.093,10,0.3,0.76
,10:37:16,4,2700,2505.6,0.84,13.3,9,12.3,0.093,10,0.3,0.76
,10:37:17,4,2700,2506.6,0.83,13.3,9,12.4,0.093,10,0.3,0.75
,10:37:18,4,2700,2507.6,0.83,13.3,9,12.4,0.093,10,0.3,0.75
,10:37:19,4,2700,2508.6,0.83,13.3,9,12.4,0.093,10,0.3,0.75
,10:37:20,4,2700,2509.6,0.83,13.3,9,12.4,0.09,10,0.3,0.75
,10:37:21,4,2700,2510.6,0.83,13.3,9,12.4,0.087,10,0.3,0.75
,10:37:22,4,2700,2511.6,0.83,13.3,9,12.5,0.09,10,0.3,0.75
,10:37:23,4,2700,2512.6,0.82,13.3,9,12.5,0.092,10,0.3,0.74
,10:37:24,4,2700,2513.6,0.82,13.3,9,12.5,0.094,10,0.3,0.74
,10:37:25,4,2700,2514.6,0.82,13.3,9,12.5,0.091,10,0.3,0.74
,10:37:26,4,2700,2515.6,0.82,13.3,9,12.5,0.091,10,0.3,0.74
,10:37:27,4,2700,2516.6,0.81,13.3,9,12.6,0.088,10,0.3,0.73
,10:37:28,4,2700,2517.6,0.8,13.3,9,12.6,0.09,10,0.3,0.72
,10:37:29,4,2700,2518.6,0.8,13.3,9,12.6,0.089,10,0.3,0.72
,10:37:30,4,2700,2519.6,0.8,13.3,9,12.6,0.092,10,0.3,0.72
,10:37:31,4,2700,2520.6,0.8,13.3,9,12.6,0.09,10,0.3,0.72
,10:37:32,4,2700,2521.6,0.8,13.3,9,12.6,0.089,10,0.3,0.72
,10:37:33,4,2700,2522.6,0.8,13.3,9,12.6,0.089,10,0.3,0.72
,10:37:34,4,2700,2523.6,0.81,13.3,9,12.6,0.088,10,0.3,0.73
,10:37:35,4,2700,2524.6,0.82,13.3,9,12.7,0.086,10,0.3,0.74
,10:37:36,4,2700,2525.6,0.82,13.3,9,12.7,0.089,10,0.3,0.74
,10:37:37,4,2700,2526.6,0.82,13.3,9,12.7,0.092,10,0.3,0.74
,10:37:38,4,2700,2527.6,0.82,13.3,9,12.7,0.094,10,0.3,0.74
,10:37:39,4,2700,2528.6,0.82,13.3,9,12.7,0.094,10,0.3,0.74
,10:37:40,4,2700,2529.6,0.82,13.3,9,12.7,0.094,10,0.3,0.74
,10:37:41,4,2700,2530.6,0.82,13.3,9,12.8,0.091,10,0.3,0.74
,10:37:42,4,2700,2531.6,0.82,13.3,9,12.8,0.092,10,0.3,0.75
,10:37:43,4,2700,2532.6,0.84,13.3,9,12.8,0.093,10,0.3,0.76
,10:37:44,4,2700,2533.6,0.84,13.3,9,12.8,0.096,10,0.3,0.76
,10:37:45,4,2700,2534.6,0.84,13.3,9,12.8,0.096,10,0.3,0.76
,10:37:46,4,2700,2535.6,0.84,13.3,9,12.8,0.094,10,0.3,0.76
,10:37:47,4,2700,2536.6,0.85,13.3,9,12.9,0.095,10,0.3,0.77
,10:37:48,4,2700,2537.6,0.86,13.3,9,12.9,0.093,10,0.3,0.77
,10:37:49,4,2700,2538.6,0.86,13.3,9,12.9,0.093,10,0.3,0.77
,10:37:50,4,2700,2539.6,0.86,13.3,9,12.9,0.099,10,0.3,0.78
,10:37:51,4,2700,2540.6,0.86,13.3,9,12.9,0.099,10,0.3,0.78
,10:37:52,4,2700,2541.6,0.86,13.3,9,12.9,0.099,10,0.3,0.78
,10:37:53,4,2700,2542.6,0.86,13.3,9,12.9,0.093,10,0.3,0.77
,10:37:54,4,2700,2543.6,0.86,13.3,9,13,0.093,10,0.3,0.77
,10:37:55,4,2700,2544.6,0.85,13.3,9,13,0.093,10,0.3,0.77
,10:37:56,4,2700,2545.6,0.85,13.3,9,13,0.095,10,0.3,0.76
,10:37:57,4,2700,2546.6,0.83,13.3,9,13,0.093,10,0.3,0.75
,10:37:58,4,2700,2547.6,0.82,13.3,9,13,0.091,10,0.3,0.74
,10:37:59,4,2700,2548.6,0.81,13.3,9,13,0.091,10,0.3,0.73
,10:38:00,4,2700,2549.6,0.81,13.3,9,13,0.09,10,0.3,0.73
,10:38:01,4,2700,2550.6,0.81,13.3,9,13.1,0.09,10,0.3,0.73
,10:38:02,4,2700,2551.6,0.8,13.3,9,13.1,0.09,10,0.3,0.72
,10:38:03,4,2700,2552.6,0.8,13.3,9,13.1,0.092,10,0.3,0.72
,10:38:04,4,2700,2553.6,0.8,13.3,9,13.1,0.089,10,0.3,0.72
,10:38:05,4,2700,2554.6,0.8,13.3,9,13.1,0.087,10,0.3,0.72
,10:38:06,4,2700,2555.6,0.8,13.3,9,13.1,0.087,10,0.3,0.72
,10:38:07,4,2700,2556.6,0.8,13.3,9,13.2,0.085,10,0.3,0.72
,10:38:08,4,2700,2557.6,0.8,13.3,9,13.2,0.087,10,0.3,0.72
,10:38:09,4,2700,2558.6,0.8,13.3,9,13.2,0.086,10,0.3,0.72
,10:38:10,4,2700,2559.6,0.8,13.3,9,13.2,0.089,10,0.3,0.72
,10:38:11,4,2700,2560.6,0.8,13.3,9,13.2,0.089,10,0.3,0.72
,10:38:12,4,2700,2561.6,0.8,13.3,9,13.2,0.089,10,0.3,0.72
,10:38:13,4,2700,2562.6,0.8,13.3,9,13.2,0.086,10,0.3,0.72
,10:38:14,4,2700,2563.6,0.79,13.3,9,13.2,0.086,10,0.3,0.71
,10:38:15,4,2700,2564.6,0.79,13.3,9,13.2,0.088,10,0.3,0.71
,10:38:16,4,2700,2565.6,0.79,13.3,9,13.2,0.088,10,0.3,0.71
,10:38:17,4,2700,2566.6,0.79,13.3,9,13.3,0.088,10,0.3,0.71
,10:38:18,4,2700,2567.6,0.8,13.3,9,13.3,0.089,10,0.3,0.72
,10:38:19,4,2700,2568.6,0.8,13.3,9,13.3,0.086,10,0.3,0.72
,10:38:20,4,2700,2569.6,0.8,13.3,9,13.3,0.084,10,0.3,0.72
,10:38:21,4,2700,2570.6,0.8,13.3,9,13.3,0.087,10,0.3,0.72
,10:38:22,4,2700,2571.6,0.8,13.3,9,13.3,0.09,10,0.3,0.72
,10:38:23,4,2700,2572.6,0.8,13.3,9,13.3,0.09,10,0.3,0.72
,10:38:24,4,2700,2573.6,0.8,13.3,9,13.3,0.092,10,0.3,0.72
,10:38:25,4,2700,2574.6,0.8,13.3,9,13.4,0.087,10,0.3,0.72
,10:38:26,4,2700,2575.6,0.8,13.3,10,13.4,0.082,10,0.3,0.72
,10:38:27,4,2700,2576.6,0.8,13.3,9,13.4,0.085,10,0.3,0.72
,10:38:28,4,2700,2577.6,0.8,13.3,9,13.4,0.087,10,0.3,0.72
,10:38:29,4,2700,2578.6,0.8,13.3,9,13.4,0.091,10,0.3,0.72
,10:38:30,4,2700,2579.6,0.79,13.3,9,13.4,0.088,10,0.3,0.71
,10:38:31,4,2700,2580.6,0.79,13.3,9,13.4,0.091,10,0.3,0.71
,10:38:32,4,2700,2581.6,0.79,13.3,9,13.4,0.091,10,0.3,0.71
,10:38:33,4,2700,2582.6,0.79,13.3,9,13.4,0.091,10,0.3,0.71
,10:38:34,4,2700,2583.6,0.79,13.3,9,13.4,0.088,10,0.3,0.71
,10:38:35,4,2700,2584.6,0.79,13.3,9,13.4,0.086,10,0.3,0.71
,10:38:36,4,2700,2585.6,0.79,13.3,9,13.4,0.086,10,0.3,0.71
,10:38:37,4,2700,2586.6,0.79,13.3,9,13.5,0.088,10,0.3,0.71
,10:38:38,4,2700,2587.6,0.79,13.3,9,13.5,0.088,10,0.3,0.71
,10:38:39,4,2700,2588.6,0.79,13.3,9,13.5,0.088,10,0.3,0.72
,10:38:40,4,2700,2589.6,0.8,13.3,9,13.5,0.089,10,0.3,0.72
,10:38:41,4,2700,2590.6,0.81,13.3,9,13.5,0.09,10,0.3,0.73
,10:38:42,4,2700,2591.6,0.82,13.3,9,13.5,0.089,10,0.3,0.74
,10:38:43,4,2700,2592.6,0.84,13.3,9,13.5,0.09,10,0.3,0.75
,10:38:44,4,2700,2593.6,0.84,13.3,9,13.5,0.093,10,0.3,0.75
,10:38:45,4,2700,2594.6,0.83,13.3,9,13.5,0.092,10,0.3,0.75
,10:38:46,4,2700,2595.6,0.83,13.3,9,13.5,0.095,10,0.3,0.75
,10:38:47,4,2700,2596.6,0.83,13.3,9,13.5,0.095,10,0.3,0.75
,10:38:48,4,2700,2597.6,0.83,13.3,9,13.5,0.093,10,0.3,0.75
,10:38:49,4,2700,2598.6,0.84,13.3,9,13.5,0.091,10,0.3,0.76
,10:38:50,4,2700,2599.6,0.84,13.3,9,13.5,0.091,10,0.3,0.76
,10:38:51,4,2700,2600.6,0.84,13.3,9,13.6,0.094,10,0.3,0.76
,10:38:52,4,2700,2601.6,0.84,13.3,9,13.6,0.094,10,0.3,0.76
,10:38:53,4,2700,2602.6,0.84,13.3,9,13.6,0.09,10,0.3,0.75
,10:38:54,4,2700,2603.6,0.83,13.3,9,13.6,0.092,10,0.3,0.75
,10:38:55,4,2700,2604.6,0.82,13.3,9,13.6,0.089,10,0.3,0.74
,10:38:56,4,2700,2605.6,0.82,13.3,9,13.6,0.089,10,0.3,0.74
,10:38:57,4,2700,2606.6,0.81,13.3,9,13.6,0.091,10,0.3,0.73
,10:38:58,4,2700,2607.6,0.81,13.3,9,13.6,0.09,10,0.3,0.72
,10:38:59,4,2700,2608.6,0.8,13.3,9,13.6,0.09,10,0.3,0.72
,10:39:00,4,2700,2609.6,0.8,13.3,9,13.6,0.09,10,0.3,0.72
,10:39:01,4,2700,2610.6,0.81,13.3,9,13.6,0.09,10,0.3,0.73
,10:39:02,4,2700,2611.6,0.81,13.3,9,13.6,0.088,10,0.3,0.73
,10:39:03,4,2700,2612.6,0.81,13.3,9,13.6,0.09,10,0.3,0.73
,10:39:04,4,2700,2613.6,0.8,13.3,9,13.6,0.09,10,0.3,0.72
,10:39:05,4,2700,2614.6,0.8,13.3,9,13.6,0.09,10,0.3,0.72
,10:39:06,4,2700,2615.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:39:07,4,2700,2616.6,0.81,13.3,9,13.6,0.09,10,0.3,0.73
,10:39:08,4,2700,2617.6,0.81,13.3,9,13.6,0.09,10,0.3,0.73
,10:39:09,4,2700,2618.6,0.8,13.3,9,13.7,0.092,10,0.3,0.72
,10:39:10,4,2700,2619.6,0.8,13.3,9,13.7,0.089,10,0.3,0.72
,10:39:11,4,2700,2620.6,0.8,13.3,9,13.7,0.09,10,0.3,0.72
,10:39:12,4,2700,2621.6,0.81,13.3,9,13.7,0.087,10,0.3,0.73
,10:39:13,4,2700,2622.6,0.81,13.3,9,13.7,0.087,10,0.3,0.73
,10:39:14,4,2700,2623.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:39:15,4,2700,2624.6,0.81,13.3,9,13.7,0.092,10,0.3,0.73
,10:39:16,4,2700,2625.6,0.81,13.3,9,13.7,0.092,10,0.3,0.73
,10:39:17,4,2700,2626.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:39:18,4,2700,2627.6,0.81,13.3,9,13.7,0.085,10,0.3,0.73
,10:39:19,4,2700,2628.6,0.81,13.3,9,13.7,0.087,10,0.3,0.73
,10:39:20,4,2700,2629.6,0.81,13.3,9,13.7,0.092,10,0.3,0.73
,10:39:21,4,2700,2630.6,0.81,13.3,9,13.7,0.092,10,0.3,0.73
,10:39:22,4,2700,2631.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:39:23,4,2700,2632.6,0.8,13.3,9,13.7,0.09,10,0.3,0.73
,10:39:24,4,2700,2633.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:39:25,4,2700,2634.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:39:26,4,2700,2635.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:39:27,4,2700,2636.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:39:28,4,2700,2637.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:39:29,4,2700,2638.6,0.8,13.3,9,13.7,0.09,10,0.3,0.72
,10:39:30,4,2700,2639.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:39:31,4,2700,2640.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:39:32,4,2700,2641.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:39:33,4,2700,2642.6,0.8,13.3,9,13.7,0.092,10,0.3,0.73
,10:39:34,4,2700,2643.6,0.81,13.3,9,13.7,0.092,10,0.3,0.73
,10:39:35,4,2700,2644.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:39:36,4,2700,2645.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:39:37,4,2700,2646.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:39:38,4,2700,2647.6,0.81,13.3,9,13.7,0.093,10,0.3,0.73
,10:39:39,4,2700,2648.6,0.81,13.3,9,13.7,0.093,10,0.3,0.73
,10:39:40,4,2700,2649.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:39:41,4,2700,2650.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:39:42,4,2700,2651.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:39:43,4,2700,2652.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:39:44,4,2700,2653.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:39:45,4,2700,2654.6,0.81,13.3,9,13.7,0.085,10,0.3,0.73
,10:39:46,4,2700,2655.6,0.81,13.3,10,13.7,0.083,10,0.3,0.73
,10:39:47,4,2700,2656.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:39:48,4,2700,2657.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:39:49,4,2700,2658.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:39:50,4,2700,2659.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:39:51,4,2700,2660.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:39:52,4,2700,2661.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:39:53,4,2700,2662.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:39:54,4,2700,2663.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:39:55,4,2700,2664.6,0.82,13.3,9,13.7,0.086,10,0.3,0.74
,10:39:56,4,2700,2665.6,0.81,13.3,9,13.7,0.086,10,0.3,0.73
,10:39:57,4,2700,2666.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:39:58,4,2700,2667.6,0.81,13.3,9,13.7,0.092,10,0.3,0.73
,10:39:59,4,2700,2668.6,0.8,13.3,9,13.7,0.09,10,0.3,0.72
,10:40:00,4,2700,2669.6,0.8,13.3,9,13.7,0.087,10,0.3,0.72
,10:40:01,4,2700,2670.6,0.8,13.3,9,13.7,0.087,10,0.3,0.72
,10:40:02,4,2700,2671.6,0.8,13.3,9,13.7,0.089,10,0.3,0.72
,10:40:03,4,2700,2672.6,0.8,13.3,9,13.7,0.089,10,0.3,0.72
,10:40:04,4,2700,2673.6,0.8,13.3,9,13.7,0.087,10,0.3,0.72
,10:40:05,4,2700,2674.6,0.81,13.3,9,13.7,0.087,10,0.3,0.73
,10:40:06,4,2700,2675.6,0.8,13.3,9,13.7,0.087,10,0.3,0.72
,10:40:07,4,2700,2676.6,0.81,13.3,9,13.7,0.092,10,0.3,0.72
,10:40:08,4,2700,2677.6,0.8,13.3,9,13.7,0.09,10,0.3,0.72
,10:40:09,4,2700,2678.6,0.8,13.3,9,13.7,0.087,10,0.3,0.72
,10:40:10,4,2700,2679.6,0.8,13.3,9,13.7,0.09,10,0.3,0.72
,10:40:11,4,2700,2680.6,0.8,13.3,9,13.7,0.092,10,0.3,0.72
,10:40:12,4,2700,2681.6,0.81,13.3,8,13.7,0.096,10,0.3,0.73
,10:40:13,4,2700,2682.6,0.81,13.3,9,13.7,0.093,10,0.3,0.73
,10:40:14,4,2700,2683.6,0.81,13.3,9,13.7,0.091,10,0.3,0.73
,10:40:15,4,2700,2684.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:40:16,4,2700,2685.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:40:17,4,2700,2686.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:40:18,4,2700,2687.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:40:19,4,2700,2688.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:40:20,4,2700,2689.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:40:21,4,2700,2690.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:40:22,4,2700,2691.6,0.81,13.3,9,13.7,0.087,10,0.3,0.73
,10:40:23,4,2700,2692.6,0.8,13.3,9,13.7,0.087,10,0.3,0.72
,10:40:24,4,2700,2693.6,0.8,13.3,9,13.7,0.089,10,0.3,0.72
,10:40:25,4,2700,2694.6,0.8,13.3,9,13.6,0.089,10,0.3,0.72
,10:40:26,4,2700,2695.6,0.8,13.3,9,13.6,0.09,10,0.3,0.72
,10:40:27,4,2700,2696.6,0.81,13.3,9,13.6,0.092,10,0.3,0.73
,10:40:28,4,2700,2697.6,0.81,13.3,9,13.6,0.092,10,0.3,0.73
,10:40:29,4,2700,2698.6,0.81,13.3,9,13.6,0.092,10,0.3,0.73
,10:40:30,4,2700,2699.6,0.81,13.3,9,13.6,0.09,10,0.3,0.73
,10:40:31,4,2700,2700.6,0.81,13.3,9,13.6,0.09,10,0.3,0.73
,10:40:32,4,2700,2701.6,0.81,13.3,9,13.6,0.091,10,0.3,0.73
,10:40:33,4,2700,2702.6,0.81,13.3,9,13.6,0.091,10,0.3,0.73
,10:40:34,4,2700,2703.6,0.81,13.3,9,13.6,0.091,10,0.3,0.73
,10:40:35,4,2700,2704.6,0.81,13.3,9,13.6,0.09,10,0.3,0.73
,10:40:36,4,2700,2705.6,0.81,13.3,9,13.6,0.09,10,0.3,0.73
,10:40:37,4,2700,2706.6,0.81,13.3,9,13.6,0.09,10,0.3,0.73
,10:40:38,4,2700,2707.6,0.81,13.3,9,13.6,0.088,10,0.3,0.73
,10:40:39,4,2700,2708.6,0.81,13.3,9,13.6,0.09,10,0.3,0.73
,10:40:40,4,2700,2709.6,0.81,13.3,9,13.6,0.093,10,0.3,0.73
,10:40:41,4,2700,2710.6,0.81,13.3,9,13.6,0.093,10,0.3,0.73
,10:40:42,4,2700,2711.6,0.81,13.3,9,13.6,0.088,10,0.3,0.73
,10:40:43,4,2700,2712.6,0.81,13.3,9,13.6,0.086,10,0.3,0.73
,10:40:44,4,2700,2713.6,0.82,13.3,9,13.6,0.088,10,0.3,0.74
,10:40:45,4,2700,2714.6,0.82,13.3,9,13.6,0.088,10,0.3,0.74
,10:40:46,4,2700,2715.6,0.81,13.3,9,13.6,0.091,10,0.3,0.73
,10:40:47,4,2700,2716.6,0.81,13.3,9,13.5,0.09,10,0.3,0.73
,10:40:48,4,2700,2717.6,0.81,13.3,9,13.5,0.088,10,0.3,0.73
,10:40:49,4,2700,2718.6,0.81,13.3,9,13.5,0.09,10,0.3,0.73
,10:40:50,4,2700,2719.6,0.81,13.3,9,13.5,0.09,10,0.3,0.73
,10:40:51,4,2700,2720.6,0.81,13.3,9,13.5,0.091,10,0.3,0.73
,10:40:52,4,2700,2721.6,0.81,13.3,9,13.5,0.091,10,0.3,0.73
,10:40:53,4,2700,2722.6,0.81,13.3,9,13.5,0.091,10,0.3,0.73
,10:40:54,4,2700,2723.6,0.82,13.3,9,13.5,0.088,10,0.3,0.74
,10:40:55,4,2700,2724.6,0.82,13.3,9,13.5,0.091,10,0.3,0.74
,10:40:56,4,2700,2725.6,0.82,13.3,9,13.5,0.091,10,0.3,0.74
,10:40:57,4,2700,2726.6,0.81,13.3,9,13.5,0.091,10,0.3,0.73
,10:40:58,4,2700,2727.6,0.81,13.3,9,13.5,0.091,10,0.3,0.74
,10:40:59,4,2700,2728.6,0.81,13.3,9,13.5,0.091,10,0.3,0.73
,10:41:00,4,2700,2729.6,0.82,13.3,9,13.4,0.094,10,0.3,0.74
,10:41:01,4,2700,2730.6,0.82,13.3,9,13.4,0.091,10,0.3,0.73
,10:41:02,4,2700,2731.6,0.81,13.3,9,13.4,0.088,10,0.3,0.73
,10:41:03,4,2700,2732.6,0.81,13.3,9,13.4,0.086,10,0.3,0.73
,10:41:04,4,2700,2733.6,0.81,13.3,9,13.4,0.088,10,0.3,0.73
,10:41:05,4,2700,2734.6,0.81,13.3,9,13.4,0.09,10,0.3,0.73
,10:41:06,4,2700,2735.6,0.81,13.3,9,13.4,0.088,10,0.3,0.73
,10:41:07,4,2700,2736.6,0.81,13.3,9,13.4,0.088,10,0.3,0.73
,10:41:08,4,2700,2737.6,0.81,13.3,9,13.4,0.09,10,0.3,0.73
,10:41:09,4,2700,2738.6,0.81,13.3,9,13.4,0.09,10,0.3,0.73
,10:41:10,4,2700,2739.6,0.81,13.3,9,13.4,0.09,10,0.3,0.73
,10:41:11,4,2700,2740.6,0.8,13.3,9,13.4,0.09,10,0.3,0.72
,10:41:12,4,2700,2741.6,0.8,13.3,9,13.4,0.092,10,0.3,0.72
,10:41:13,4,2700,2742.6,0.8,13.3,9,13.4,0.092,10,0.3,0.72
,10:41:14,4,2700,2743.6,0.81,13.3,9,13.4,0.09,10,0.3,0.73
,10:41:15,4,2700,2744.6,0.81,13.3,9,13.3,0.09,10,0.3,0.73
,10:41:16,4,2700,2745.6,0.81,13.3,9,13.3,0.09,10,0.3,0.73
,10:41:17,4,2700,2746.6,0.81,13.3,9,13.3,0.093,10,0.3,0.73
,10:41:18,4,2700,2747.6,0.82,13.3,9,13.3,0.094,10,0.3,0.74
,10:41:19,4,2700,2748.6,0.82,13.3,9,13.3,0.092,10,0.3,0.74
,10:41:20,4,2700,2749.6,0.83,13.3,9,13.3,0.09,10,0.3,0.75
,10:41:21,4,2700,2750.6,0.83,13.3,9,13.3,0.09,10,0.3,0.75
,10:41:22,4,2700,2751.6,0.83,13.3,9,13.3,0.09,10,0.3,0.75
,10:41:23,4,2700,2752.6,0.83,13.3,9,13.3,0.092,10,0.3,0.75
,10:41:24,4,2700,2753.6,0.82,13.3,9,13.3,0.092,10,0.3,0.74
,10:41:25,4,2700,2754.6,0.82,13.3,9,13.3,0.092,10,0.3,0.74
,10:41:26,4,2700,2755.6,0.82,13.3,9,13.3,0.089,10,0.3,0.74
,10:41:27,4,2700,2756.6,0.82,13.3,9,13.3,0.087,10,0.3,0.74
