Data file,,SORONA_ISO10_-8C_006.TSV,,,,,,,,,,
,13:58:23,4,3600,2868.3,0.67,13.3,7,-8,0.1,10,1.2,0.63
,13:58:24,4,3600,2869.3,0.67,13.3,7,-8,0.097,10,1.2,0.63
,13:58:25,4,3600,2870.3,0.67,13.3,7,-8,0.097,10,1.2,0.63
,13:58:26,4,3600,2871.3,0.67,13.3,7,-8,0.097,10,1.2,0.63
,13:58:27,4,3600,2872.3,0.67,13.3,7,-8,0.093,10,1.2,0.63
,13:58:28,4,3600,2873.3,0.68,13.3,7,-8,0.094,10,1.2,0.63
,13:58:29,4,3600,2874.3,0.67,13.3,7,-8,0.094,10,1.2,0.63
,13:58:30,4,3600,2875.3,0.68,13.3,7,-8,0.094,10,1.2,0.63
,13:58:31,4,3600,2876.3,0.67,13.3,7,-8,0.097,10,1.2,0.63
,13:58:32,4,3600,2877.3,0.68,13.3,7,-8,0.098,10,1.2,0.63
,13:58:33,4,3600,2878.3,0.67,13.3,7,-8,0.097,10,1.2,0.63
,13:58:34,4,3600,2879.3,0.67,13.3,7,-8,0.096,10,1.2,0.63
,13:58:35,4,3600,2880.3,0.67,13.3,7,-8,0.1,10,1.2,0.62
,13:58:36,4,3600,2881.3,0.67,13.3,7,-8,0.1,10,1.2,0.63
,13:58:37,4,3600,2882.3,0.67,13.3,7,-8,0.101,10,1.2,0.63
,13:58:38,4,3600,2883.3,0.68,13.3,7,-8,0.098,10,1.2,0.63
,13:58:39,4,3600,2884.3,0.67,13.3,7,-8,0.097,10,1.2,0.63
,13:58:40,4,3600,2885.3,0.67,13.3,7,-8,0.101,10,1.2,0.63
,13:58:41,4,3600,2886.3,0.67,13.3,7,-8,0.101,10,1.2,0.63
,13:58:42,4,3600,2887.3,0.67,13.3,7,-8,0.101,10,1.2,0.63
,13:58:43,4,3600,2888.3,0.67,13.3,7,-8,0.101,10,1.2,0.63
,13:58:44,4,3600,2889.3,0.67,13.3,7,-8,0.1,10,1.2,0.63
,13:58:45,4,3600,2890.3,0.67,13.3,7,-8,0.1,10,1.2,0.63
,13:58:46,4,3600,2891.3,0.67,13.3,7,-8,0.101,10,1.2,0.63
,13:58:47,4,3600,2892.3,0.67,13.3,7,-8,0.101,10,1.2,0.63
,13:58:48,4,3600,2893.3,0.67,13.3,7,-8,0.097,10,1.2,0.63
,13:58:49,4,3600,2894.3,0.67,13.3,7,-8,0.097,10,1.2,0.63
,13:58:50,4,3600,2895.3,0.67,13.3,7,-8,0.101,10,1.2,0.63
,13:58:51,4,3600,2896.3,0.67,13.3,7,-8,0.101,10,1.2,0.63
,13:58:52,4,3600,2897.3,0.67,13.3,7,-8,0.101,10,1.2,0.63
,13:58:53,4,3600,2898.3,0.68,13.3,7,-8,0.098,10,1.2,0.63
,13:58:54,4,3600,2899.3,0.68,13.3,7,-8,0.098,10,1.2,0.63
,13:58:55,4,3600,2900.3,0.68,13.3,7,-8,0.102,10,1.2,0.63
,13:58:56,4,3600,2901.3,0.68,13.3,7,-8,0.102,10,1.2,0.63
,13:58:57,4,3600,2902.3,0.68,13.3,7,-8.1,0.098,10,1.2,0.63
,13:58:58,4,3600,2903.3,0.68,13.3,7,-8.1,0.098,10,1.2,0.63
,13:58:59,4,3600,2904.3,0.68,13.3,7,-8.1,0.098,10,1.2,0.63
,13:59:00,4,3600,2905.3,0.68,13.3,7,-8.1,0.098,10,1.2,0.63
,13:59:01,4,3600,2906.3,0.68,13.3,7,-8.1,0.094,10,1.2,0.63
,13:59:02,4,3600,2907.3,0.67,13.3,7,-8.1,0.094,10,1.2,0.63
,13:59:03,4,3600,2908.3,0.68,13.3,7,-8.1,0.098,10,1.2,0.63
,13:59:04,4,3600,2909.3,0.68,13.3,7,-8.1,0.101,10,1.2,0.63
,13:59:05,4,3600,2910.3,0.67,13.3,7,-8.1,0.101,10,1.2,0.63
,13:59:06,4,3600,2911.3,0.67,13.3,7,-8.1,0.101,10,1.2,0.63
,13:59:07,4,3600,2912.3,0.67,13.3,7,-8.1,0.1,10,1.2,0.62
,13:59:08,4,3600,2913.3,0.67,13.3,7,-8.1,0.096,10,1.2,0.63
,13:59:09,4,3600,2914.3,0.67,13.3,7,-8.1,0.097,10,1.2,0.63
,13:59:10,4,3600,2915.3,0.67,13.3,7,-8.1,0.101,10,1.2,0.63
,13:59:11,4,3600,2916.3,0.67,13.3,7,-8.1,0.101,10,1.2,0.63
,13:59:12,4,3600,2917.3,0.67,13.3,7,-8.1,0.1,10,1.2,0.63
,13:59:13,4,3600,2918.3,0.67,13.3,7,-8.1,0.097,10,1.2,0.63
,13:59:14,4,3600,2919.3,0.68,13.3,7,-8.1,0.094,10,1.2,0.63
,13:59:15,4,3600,2920.3,0.68,13.3,7,-8.1,0.094,10,1.2,0.63
,13:59:16,4,3600,2921.3,0.68,13.3,7,-8.1,0.095,10,1.2,0.64
,13:59:17,4,3600,2922.3,0.68,13.3,7,-8.1,0.098,10,1.2,0.64
,13:59:18,4,3600,2923.3,0.68,13.3,7,-8.1,0.102,10,1.2,0.63
,13:59:19,4,3600,2924.3,0.67,13.3,7,-8.1,0.101,10,1.2,0.63
,13:59:20,4,3600,2925.3,0.67,13.3,7,-8.1,0.101,10,1.2,0.63
,13:59:21,4,3600,2926.3,0.67,13.3,7,-8.1,0.101,10,1.2,0.63
,13:59:22,4,3600,2927.3,0.67,13.3,7,-8.1,0.101,10,1.2,0.63
,13:59:23,4,3600,2928.3,0.67,13.3,7,-8.1,0.1,10,1.2,0.63
,13:59:24,4,3600,2929.3,0.67,13.3,7,-8.1,0.101,10,1.2,0.63
,13:59:25,4,3600,2930.3,0.68,13.3,7,-8.1,0.101,10,1.2,0.63
,13:59:26,4,3600,2931.3,0.68,13.3,7,-8.1,0.102,10,1.2,0.63
,13:59:27,4,3600,2932.3,0.68,13.3,7,-8.1,0.102,10,1.2,0.63
,13:59:28,4,3600,2933.3,0.68,13.3,7,-8.1,0.098,10,1.2,0.64
,13:59:29,4,3600,2934.3,0.68,13.3,7,-8.1,0.099,10,1.2,0.64
,13:59:30,4,3600,2935.3,0.68,13.3,7,-8.1,0.095,10,1.2,0.64
,13:59:31,4,3600,2936.3,0.68,13.3,7,-8.1,0.094,10,1.2,0.63
,13:59:32,4,3600,2937.3,0.68,13.3,7,-8.1,0.091,10,1.2,0.63
,13:59:33,4,3600,2938.3,0.68,13.3,7,-8.1,0.094,10,1.2,0.63
,13:59:34,4,3600,2939.3,0.68,13.3,7,-8.1,0.098,10,1.2,0.64
,13:59:35,4,3600,2940.3,0.68,13.3,7,-8.1,0.102,10,1.2,0.63
,13:59:36,4,3600,2941.3,0.68,13.3,7,-8.1,0.102,10,1.2,0.63
,13:59:37,4,3600,2942.3,0.68,13.3,6,-8.1,0.106,10,1.2,0.63
,13:59:38,4,3600,2943.3,0.68,13.3,7,-8.1,0.102,10,1.2,0.63
,13:59:39,4,3600,2944.3,0.68,13.3,7,-8.2,0.102,10,1.2,0.64
,13:59:40,4,3600,2945.3,0.68,13.3,7,-8.2,0.102,10,1.2,0.63
,13:59:41,4,3600,2946.3,0.68,13.3,7,-8.2,0.101,10,1.2,0.63
,13:59:42,4,3600,2947.3,0.68,13.3,7,-8.2,0.102,10,1.2,0.63
,13:59:43,4,3600,2948.3,0.68,13.3,7,-8.2,0.098,10,1.2,0.63
,13:59:44,4,3600,2949.3,0.68,13.3,7,-8.2,0.101,10,1.2,0.63
,13:59:45,4,3600,2950.3,0.67,13.3,7,-8.2,0.101,10,1.2,0.63
,13:59:46,4,3600,2951.3,0.68,13.3,7,-8.2,0.098,10,1.2,0.63
,13:59:47,4,3600,2952.3,0.68,13.3,7,-8.2,0.098,10,1.2,0.63
,13:59:48,4,3600,2953.3,0.68,13.3,7,-8.2,0.098,10,1.2,0.63
,13:59:49,4,3600,2954.3,0.68,13.3,7,-8.2,0.098,10,1.2,0.64
,13:59:50,4,3600,2955.3,0.68,13.3,7,-8.2,0.094,10,1.2,0.63
,13:59:51,4,3600,2956.3,0.68,13.3,7,-8.2,0.094,10,1.2,0.63
,13:59:52,4,3600,2957.3,0.68,13.3,7,-8.2,0.091,10,1.2,0.63
,13:59:53,4,3600,2958.3,0.68,13.3,7,-8.2,0.094,10,1.2,0.63
,13:59:54,4,3600,2959.3,0.68,13.3,7,-8.2,0.098,10,1.2,0.63
,13:59:55,4,3600,2960.3,0.68,13.3,7,-8.2,0.101,10,1.2,0.63
,13:59:56,4,3600,2961.3,0.67,13.3,7,-8.2,0.101,10,1.2,0.63
,13:59:57,4,3600,2962.3,0.68,13.3,7,-8.2,0.101,10,1.2,0.63
,13:59:58,4,3600,2963.3,0.68,13.3,7,-8.2,0.102,10,1.2,0.63
,13:59:59,4,3600,2964.3,0.68,13.3,7,-8.2,0.102,10,1.2,0.64
,14:00:00,4,3600,2965.3,0.68,13.3,7,-8.2,0.102,10,1.2,0.64
,14:00:01,4,3600,2966.3,0.68,13.3,7,-8.2,0.102,10,1.2,0.63
,14:00:02,4,3600,2967.3,0.68,13.3,7,-8.2,0.102,10,1.2,0.63
,14:00:03,4,3600,2968.3,0.68,13.3,7,-8.2,0.101,10,1.2,0.63
,14:00:04,4,3600,2969.3,0.67,13.3,7,-8.2,0.101,10,1.2,0.63
,14:00:05,4,3600,2970.3,0.67,13.3,7,-8.2,0.1,10,1.2,0.63
,14:00:06,4,3600,2971.3,0.67,13.3,7,-8.2,0.1,10,1.2,0.63
,14:00:07,4,3600,2972.3,0.67,13.3,7,-8.2,0.101,10,1.2,0.63
,14:00:08,4,3600,2973.3,0.68,13.3,7,-8.2,0.101,10,1.2,0.63
,14:00:09,4,3600,2974.3,0.68,13.3,7,-8.2,0.098,10,1.2,0.64
,14:00:10,4,3600,2975.3,0.69,13.3,7,-8.2,0.099,10,1.2,0.64
,14:00:11,4,3600,2976.3,0.68,13.3,7,-8.2,0.099,10,1.2,0.64
,14:00:12,4,3600,2977.3,0.68,13.3,7,-8.2,0.099,10,1.2,0.64
,14:00:13,4,3600,2978.3,0.68,13.3,7,-8.2,0.102,10,1.2,0.64
,14:00:14,4,3600,2979.3,0.69,13.3,7,-8.2,0.103,10,1.2,0.64
,14:00:15,4,3600,2980.3,0.69,13.3,7,-8.2,0.099,10,1.2,0.64
,14:00:16,4,3600,2981.3,0.69,13.3,7,-8.2,0.099,10,1.2,0.64
,14:00:17,4,3600,2982.3,0.68,13.3,7,-8.2,0.098,10,1.2,0.64
,14:00:18,4,3600,2983.3,0.68,13.3,7,-8.2,0.102,10,1.2,0.63
,14:00:19,4,3600,2984.3,0.68,13.3,7,-8.2,0.102,10,1.2,0.64
,14:00:20,4,3600,2985.3,0.68,13.3,7,-8.2,0.098,10,1.2,0.64
,14:00:21,4,3600,2986.3,0.68,13.3,7,-8.2,0.099,10,1.2,0.64
,14:00:22,4,3600,2987.3,0.68,13.3,7,-8.3,0.099,10,1.2,0.64
,14:00:23,4,3600,2988.3,0.68,13.3,7,-8.3,0.099,10,1.2,0.64
,14:00:24,4,3600,2989.3,0.68,13.3,7,-8.3,0.102,10,1.2,0.64
,14:00:25,4,3600,2990.3,0.68,13.3,7,-8.3,0.098,10,1.2,0.64
,14:00:26,4,3600,2991.3,0.68,13.3,7,-8.3,0.101,10,1.2,0.63
,14:00:27,4,3600,2992.3,0.68,13.3,7,-8.3,0.098,10,1.2,0.63
,14:00:28,4,3600,2993.3,0.68,13.3,7,-8.3,0.098,10,1.2,0.64
,14:00:29,4,3600,2994.3,0.68,13.3,7,-8.3,0.099,10,1.2,0.64
,14:00:30,4,3600,2995.3,0.68,13.3,7,-8.3,0.102,10,1.2,0.63
,14:00:31,4,3600,2996.3,0.68,13.3,7,-8.3,0.102,10,1.2,0.63
,14:00:32,4,3600,2997.3,0.68,13.3,7,-8.3,0.102,10,1.2,0.64
,14:00:33,4,3600,2998.3,0.68,13.3,7,-8.3,0.099,10,1.2,0.64
,14:00:34,4,3600,2999.3,0.69,13.3,7,-8.3,0.099,10,1.2,0.64
,14:00:35,4,3600,3000.3,0.68,13.3,7,-8.3,0.098,10,1.2,0.64
,14:00:36,4,3600,3001.3,0.68,13.3,7,-8.3,0.098,10,1.2,0.63
,14:00:37,4,3600,3002.3,0.67,13.3,7,-8.3,0.097,10,1.2,0.63
,14:00:38,4,3600,3003.3,0.67,13.3,7,-8.3,0.097,10,1.2,0.63
,14:00:39,4,3600,3004.3,0.68,13.3,7,-8.3,0.098,10,1.2,0.63
,14:00:40,4,3600,3005.3,0.68,13.3,7,-8.3,0.099,10,1.2,0.64
,14:00:41,4,3600,3006.3,0.68,13.3,7,-8.3,0.098,10,1.2,0.64
,14:00:42,4,3600,3007.3,0.68,13.3,7,-8.3,0.098,10,1.2,0.63
,14:00:43,4,3600,3008.3,0.68,13.3,7,-8.3,0.098,10,1.2,0.63
,14:00:44,4,3600,3009.3,0.67,13.3,7,-8.3,0.097,10,1.2,0.63
,14:00:45,4,3600,3010.3,0.67,13.3,7,-8.3,0.097,10,1.2,0.63
,14:00:46,4,3600,3011.3,0.67,13.3,7,-8.3,0.101,10,1.2,0.63
,14:00:47,4,3600,3012.3,0.68,13.3,7,-8.3,0.101,10,1.2,0.63
,14:00:48,4,3600,3013.3,0.68,13.3,7,-8.3,0.099,10,1.2,0.64
,14:00:49,4,3600,3014.3,0.69,13.3,7,-8.3,0.099,10,1.2,0.64
,14:00:50,4,3600,3015.3,0.68,13.3,7,-8.3,0.099,10,1.2,0.64
,14:00:51,4,3600,3016.3,0.68,13.3,7,-8.3,0.102,10,1.2,0.63
,14:00:52,4,3600,3017.3,0.68,13.3,7,-8.3,0.098,10,1.2,0.63
,14:00:53,4,3600,3018.3,0.68,13.3,7,-8.3,0.098,10,1.2,0.63
,14:00:54,4,3600,3019.3,0.68,13.3,7,-8.3,0.098,10,1.2,0.63
,14:00:55,4,3600,3020.3,0.67,13.3,7,-8.3,0.097,10,1.2,0.63
,14:00:56,4,3600,3021.3,0.67,13.3,7,-8.3,0.097,10,1.2,0.63
,14:00:57,4,3600,3022.3,0.67,13.3,7,-8.3,0.101,10,1.2,0.63
,14:00:58,4,3600,3023.3,0.68,13.3,7,-8.3,0.101,10,1.2,0.63
,14:00:59,4,3600,3024.3,0.68,13.3,7,-8.3,0.101,10,1.2,0.63
,14:01:00,4,3600,3025.3,0.68,13.3,7,-8.3,0.098,10,1.2,0.64
,14:01:01,4,3600,3026.3,0.68,13.3,7,-8.3,0.098,10,1.2,0.64
,14:01:02,4,3600,3027.3,0.68,13.3,7,-8.3,0.098,10,1.2,0.63
,14:01:03,4,3600,3028.3,0.68,13.3,7,-8.3,0.102,10,1.2,0.63
,14:01:04,4,3600,3029.3,0.68,13.3,7,-8.3,0.098,10,1.2,0.63
,14:01:05,4,3600,3030.3,0.67,13.3,7,-8.3,0.097,10,1.2,0.63
,14:01:06,4,3600,3031.3,0.67,13.3,7,-8.3,0.101,10,1.2,0.63
,14:01:07,4,3600,3032.3,0.67,13.3,7,-8.3,0.1,10,1.2,0.62
,14:01:08,4,3600,3033.3,0.67,13.3,7,-8.3,0.097,10,1.2,0.63
,14:01:09,4,3600,3034.3,0.68,13.3,7,-8.3,0.098,10,1.2,0.63
,14:01:10,4,3600,3035.3,0.68,13.3,7,-8.3,0.098,10,1.2,0.63
,14:01:11,4,3600,3036.3,0.68,13.3,7,-8.3,0.098,10,1.2,0.63
,14:01:12,4,3600,3037.3,0.67,13.3,7,-8.3,0.101,10,1.2,0.63
,14:01:13,4,3600,3038.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.63
,14:01:14,4,3600,3039.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.64
,14:01:15,4,3600,3040.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.64
,14:01:16,4,3600,3041.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.64
,14:01:17,4,3600,3042.3,0.68,13.3,7,-8.4,0.094,10,1.2,0.63
,14:01:18,4,3600,3043.3,0.68,13.3,7,-8.4,0.095,10,1.2,0.64
,14:01:19,4,3600,3044.3,0.68,13.3,7,-8.4,0.094,10,1.2,0.63
,14:01:20,4,3600,3045.3,0.68,13.3,7,-8.4,0.094,10,1.2,0.63
,14:01:21,4,3600,3046.3,0.67,13.3,7,-8.4,0.094,10,1.2,0.63
,14:01:22,4,3600,3047.3,0.67,13.3,7,-8.4,0.093,10,1.2,0.63
,14:01:23,4,3600,3048.3,0.67,13.3,7,-8.4,0.093,10,1.2,0.63
,14:01:24,4,3600,3049.3,0.67,13.3,7,-8.4,0.096,10,1.2,0.63
,14:01:25,4,3600,3050.3,0.67,13.3,7,-8.4,0.096,10,1.2,0.62
,14:01:26,4,3600,3051.3,0.67,13.3,7,-8.4,0.096,10,1.2,0.62
,14:01:27,4,3600,3052.3,0.67,13.3,7,-8.4,0.096,10,1.2,0.63
,14:01:28,4,3600,3053.3,0.67,13.3,7,-8.4,0.097,10,1.2,0.63
,14:01:29,4,3600,3054.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.63
,14:01:30,4,3600,3055.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.64
,14:01:31,4,3600,3056.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.64
,14:01:32,4,3600,3057.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.63
,14:01:33,4,3600,3058.3,0.67,13.3,7,-8.4,0.101,10,1.2,0.63
,14:01:34,4,3600,3059.3,0.67,13.3,7,-8.4,0.101,10,1.2,0.63
,14:01:35,4,3600,3060.3,0.67,13.3,6,-8.4,0.105,10,1.2,0.63
,14:01:36,4,3600,3061.3,0.67,13.3,7,-8.4,0.101,10,1.2,0.63
,14:01:37,4,3600,3062.3,0.67,13.3,7,-8.4,0.1,10,1.2,0.63
,14:01:38,4,3600,3063.3,0.67,13.3,7,-8.4,0.101,10,1.2,0.63
,14:01:39,4,3600,3064.3,0.67,13.3,7,-8.4,0.101,10,1.2,0.63
,14:01:40,4,3600,3065.3,0.67,13.3,7,-8.4,0.101,10,1.2,0.63
,14:01:41,4,3600,3066.3,0.67,13.3,7,-8.4,0.101,10,1.2,0.63
,14:01:42,4,3600,3067.3,0.67,13.3,7,-8.4,0.1,10,1.2,0.63
,14:01:43,4,3600,3068.3,0.67,13.3,7,-8.4,0.101,10,1.2,0.63
,14:01:44,4,3600,3069.3,0.68,13.3,7,-8.4,0.101,10,1.2,0.63
,14:01:45,4,3600,3070.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.63
,14:01:46,4,3600,3071.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.63
,14:01:47,4,3600,3072.3,0.68,13.3,7,-8.4,0.101,10,1.2,0.63
,14:01:48,4,3600,3073.3,0.68,13.3,7,-8.4,0.101,10,1.2,0.63
,14:01:49,4,3600,3074.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.64
,14:01:50,4,3600,3075.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.63
,14:01:51,4,3600,3076.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.63
,14:01:52,4,3600,3077.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.63
,14:01:53,4,3600,3078.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.63
,14:01:54,4,3600,3079.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.63
,14:01:55,4,3600,3080.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.63
,14:01:56,4,3600,3081.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.63
,14:01:57,4,3600,3082.3,0.67,13.3,7,-8.4,0.097,10,1.2,0.63
,14:01:58,4,3600,3083.3,0.67,13.3,7,-8.4,0.097,10,1.2,0.63
,14:01:59,4,3600,3084.3,0.67,13.3,7,-8.4,0.101,10,1.2,0.63
,14:02:00,4,3600,3085.3,0.67,13.3,7,-8.4,0.101,10,1.2,0.63
,14:02:01,4,3600,3086.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.63
,14:02:02,4,3600,3087.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.63
,14:02:03,4,3600,3088.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.63
,14:02:04,4,3600,3089.3,0.67,13.3,7,-8.4,0.097,10,1.2,0.63
,14:02:05,4,3600,3090.3,0.67,13.3,7,-8.4,0.101,10,1.2,0.63
,14:02:06,4,3600,3091.3,0.67,13.3,7,-8.4,0.101,10,1.2,0.63
,14:02:07,4,3600,3092.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.63
,14:02:08,4,3600,3093.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.64
,14:02:09,4,3600,3094.3,0.68,13.3,7,-8.4,0.099,10,1.2,0.64
,14:02:10,4,3600,3095.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.64
,14:02:11,4,3600,3096.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.64
,14:02:12,4,3600,3097.3,0.68,13.3,7,-8.4,0.099,10,1.2,0.64
,14:02:13,4,3600,3098.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.64
,14:02:14,4,3600,3099.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.63
,14:02:15,4,3600,3100.3,0.67,13.3,7,-8.4,0.097,10,1.2,0.63
,14:02:16,4,3600,3101.3,0.68,13.3,7,-8.4,0.094,10,1.2,0.63
,14:02:17,4,3600,3102.3,0.68,13.3,7,-8.4,0.094,10,1.2,0.63
,14:02:18,4,3600,3103.3,0.68,13.3,7,-8.4,0.094,10,1.2,0.63
,14:02:19,4,3600,3104.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.63
,14:02:20,4,3600,3105.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.63
,14:02:21,4,3600,3106.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.63
,14:02:22,4,3600,3107.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.64
,14:02:23,4,3600,3108.3,0.68,13.3,7,-8.4,0.101,10,1.2,0.63
,14:02:24,4,3600,3109.3,0.68,13.3,7,-8.4,0.101,10,1.2,0.63
,14:02:25,4,3600,3110.3,0.67,13.3,7,-8.4,0.101,10,1.2,0.63
,14:02:26,4,3600,3111.3,0.67,13.3,7,-8.4,0.101,10,1.2,0.63
,14:02:27,4,3600,3112.3,0.67,13.3,7,-8.4,0.101,10,1.2,0.63
,14:02:28,4,3600,3113.3,0.67,13.3,7,-8.4,0.101,10,1.2,0.63
,14:02:29,4,3600,3114.3,0.67,13.3,7,-8.4,0.101,10,1.2,0.63
,14:02:30,4,3600,3115.3,0.68,13.3,7,-8.4,0.101,10,1.2,0.63
,14:02:31,4,3600,3116.3,0.68,13.3,7,-8.4,0.099,10,1.2,0.64
,14:02:32,4,3600,3117.3,0.68,13.3,7,-8.4,0.099,10,1.2,0.64
,14:02:33,4,3600,3118.3,0.68,13.3,7,-8.4,0.099,10,1.2,0.64
,14:02:34,4,3600,3119.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.64
,14:02:35,4,3600,3120.3,0.68,13.3,7,-8.4,0.099,10,1.2,0.64
,14:02:36,4,3600,3121.3,0.69,13.3,7,-8.4,0.099,10,1.2,0.64
,14:02:37,4,3600,3122.3,0.69,13.3,7,-8.4,0.099,10,1.2,0.64
,14:02:38,4,3600,3123.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.64
,14:02:39,4,3600,3124.3,0.68,13.3,7,-8.4,0.099,10,1.2,0.64
,14:02:40,4,3600,3125.3,0.68,13.3,7,-8.4,0.099,10,1.2,0.64
,14:02:41,4,3600,3126.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.64
,14:02:42,4,3600,3127.3,0.68,13.3,7,-8.4,0.095,10,1.2,0.63
,14:02:43,4,3600,3128.3,0.68,13.3,7,-8.4,0.094,10,1.2,0.63
,14:02:44,4,3600,3129.3,0.68,13.3,7,-8.4,0.094,10,1.2,0.63
,14:02:45,4,3600,3130.3,0.68,13.3,7,-8.4,0.094,10,1.2,0.63
,14:02:46,4,3600,3131.3,0.67,13.3,7,-8.4,0.094,10,1.2,0.63
,14:02:47,4,3600,3132.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.63
,14:02:48,4,3600,3133.3,0.67,13.3,7,-8.4,0.097,10,1.2,0.63
,14:02:49,4,3600,3134.3,0.67,13.3,7,-8.4,0.101,10,1.2,0.63
,14:02:50,4,3600,3135.3,0.67,13.3,7,-8.4,0.101,10,1.2,0.63
,14:02:51,4,3600,3136.3,0.67,13.3,7,-8.4,0.101,10,1.2,0.63
,14:02:52,4,3600,3137.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.63
,14:02:53,4,3600,3138.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.63
,14:02:54,4,3600,3139.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.63
,14:02:55,4,3600,3140.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.63
,14:02:56,4,3600,3141.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.63
,14:02:57,4,3600,3142.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.63
,14:02:58,4,3600,3143.3,0.68,13.3,7,-8.4,0.101,10,1.2,0.63
,14:02:59,4,3600,3144.3,0.67,13.3,7,-8.4,0.101,10,1.2,0.63
,14:03:00,4,3600,3145.3,0.68,13.3,7,-8.4,0.101,10,1.2,0.63
,14:03:01,4,3600,3146.3,0.68,13.3,7,-8.4,0.101,10,1.2,0.63
,14:03:02,4,3600,3147.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.64
,14:03:03,4,3600,3148.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.64
,14:03:04,4,3600,3149.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.64
,14:03:05,4,3600,3150.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.64
,14:03:06,4,3600,3151.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.63
,14:03:07,4,3600,3152.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.64
,14:03:08,4,3600,3153.3,0.68,13.3,7,-8.4,0.099,10,1.2,0.64
,14:03:09,4,3600,3154.3,0.69,13.3,7,-8.4,0.099,10,1.2,0.64
,14:03:10,4,3600,3155.3,0.69,13.3,7,-8.4,0.099,10,1.2,0.64
,14:03:11,4,3600,3156.3,0.68,13.3,7,-8.4,0.099,10,1.2,0.64
,14:03:12,4,3600,3157.3,0.69,13.3,7,-8.4,0.099,10,1.2,0.64
,14:03:13,4,3600,3158.3,0.69,13.3,7,-8.4,0.099,10,1.2,0.64
,14:03:14,4,3600,3159.3,0.69,13.3,7,-8.4,0.099,10,1.2,0.64
,14:03:15,4,3600,3160.3,0.69,13.3,7,-8.4,0.096,10,1.2,0.65
,14:03:16,4,3600,3161.3,0.69,13.3,7,-8.4,0.096,10,1.2,0.64
,14:03:17,4,3600,3162.3,0.68,13.3,7,-8.4,0.095,10,1.2,0.64
,14:03:18,4,3600,3163.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.64
,14:03:19,4,3600,3164.3,0.68,13.3,7,-8.4,0.098,10,1.2,0.64
,14:03:20,4,3600,3165.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.64
,14:03:21,4,3600,3166.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.63
,14:03:22,4,3600,3167.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.63
,14:03:23,4,3600,3168.3,0.68,13.3,7,-8.4,0.102,10,1.2,0.64
,14:03:24,4,3600,3169.3,0.69,13.3,7,-8.4,0.103,10,1.2,0.64
,14:03:25,4,3600,3170.3,0.69,13.3,7,-8.4,0.104,10,1.2,0.65
,14:03:26,4,3600,3171.3,0.69,13.3,7,-8.4,0.104,10,1.2,0.65
,14:03:27,4,3600,3172.3,0.69,13.3,7,-8.4,0.1,10,1.2,0.65
