Data file,,SORONA_ISO10_12C_001.TSV,,,,,,,,,,
,10:29:40,4,3600,729.1,0.6,13.3,7,12.4,0.09,10,0.6,0.56
,10:29:41,4,3600,730.1,0.6,13.3,7,12.4,0.084,10,0.6,0.56
,10:29:42,4,3600,731.1,0.6,13.3,7,12.4,0.084,10,0.6,0.56
,10:29:43,4,3600,732.1,0.6,13.3,7,12.4,0.087,10,0.6,0.56
,10:29:44,4,3600,733.1,0.6,13.3,7,12.5,0.09,10,0.6,0.56
,10:29:45,4,3600,734.1,0.6,13.3,7,12.5,0.09,10,0.6,0.56
,10:29:46,4,3600,735.1,0.6,13.3,7,12.5,0.09,10,0.6,0.56
,10:29:47,4,3600,736.1,0.61,13.3,7,12.5,0.088,10,0.6,0.57
,10:29:48,4,3600,737.1,0.61,13.3,7,12.5,0.088,10,0.6,0.57
,10:29:49,4,3600,738.1,0.61,13.3,7,12.5,0.088,10,0.6,0.56
,10:29:50,4,3600,739.1,0.6,13.3,7,12.6,0.087,10,0.6,0.56
,10:29:51,4,3600,740.1,0.6,13.3,7,12.6,0.087,10,0.6,0.56
,10:29:52,4,3600,741.1,0.6,13.3,7,12.6,0.084,10,0.6,0.56
,10:29:53,4,3600,742.1,0.6,13.3,7,12.6,0.084,10,0.6,0.56
,10:29:54,4,3600,743.1,0.6,13.3,7,12.6,0.087,10,0.6,0.56
,10:29:55,4,3600,744.1,0.6,13.3,7,12.7,0.09,10,0.6,0.56
,10:29:56,4,3600,745.1,0.6,13.3,6,12.6,0.094,10,0.6,0.56
,10:29:57,4,3600,746.1,0.6,13.3,7,12.6,0.087,10,0.6,0.56
,10:29:58,4,3600,747.1,0.6,13.3,7,12.7,0.087,10,0.6,0.56
,10:29:59,4,3600,748.1,0.6,13.3,7,12.7,0.084,10,0.6,0.56
,10:30:00,4,3600,749.1,0.6,13.3,7,12.7,0.087,10,0.6,0.56
,10:30:01,4,3600,750.1,0.6,13.3,7,12.7,0.086,10,0.6,0.56
,10:30:02,4,3600,751.1,0.6,13.3,7,12.7,0.087,10,0.6,0.56
,10:30:03,4,3600,752.1,0.6,13.3,7,12.7,0.084,10,0.6,0.56
,10:30:04,4,3600,753.1,0.6,13.3,7,12.8,0.084,10,0.6,0.56
,10:30:05,4,3600,754.1,0.6,13.3,7,12.8,0.091,10,0.6,0.56
,10:30:06,4,3600,755.1,0.6,13.3,7,12.8,0.091,10,0.6,0.56
,10:30:07,4,3600,756.1,0.6,13.3,7,12.8,0.09,10,0.6,0.56
,10:30:08,4,3600,757.1,0.6,13.3,7,12.8,0.087,10,0.6,0.56
,10:30:09,4,3600,758.1,0.6,13.3,7,12.8,0.087,10,0.6,0.56
,10:30:10,4,3600,759.1,0.61,13.3,7,12.9,0.091,10,0.6,0.57
,10:30:11,4,3600,760.1,0.61,13.3,7,12.9,0.091,10,0.6,0.57
,10:30:12,4,3600,761.1,0.6,13.3,7,12.9,0.091,10,0.6,0.56
,10:30:13,4,3600,762.1,0.6,13.3,7,12.9,0.087,10,0.6,0.56
,10:30:14,4,3600,763.1,0.6,13.3,7,12.9,0.084,10,0.6,0.56
,10:30:15,4,3600,764.1,0.6,13.3,7,12.9,0.087,10,0.6,0.56
,10:30:16,4,3600,765.1,0.61,13.3,7,12.9,0.088,10,0.6,0.57
,10:30:17,4,3600,766.1,0.61,13.3,7,12.9,0.088,10,0.6,0.57
,10:30:18,4,3600,767.1,0.61,13.3,7,13,0.088,10,0.6,0.57
,10:30:19,4,3600,768.1,0.61,13.3,7,13,0.091,10,0.6,0.57
,10:30:20,4,3600,769.1,0.61,13.3,7,13,0.091,10,0.6,0.56
,10:30:21,4,3600,770.1,0.6,13.3,7,13,0.091,10,0.6,0.56
,10:30:22,4,3600,771.1,0.6,13.3,7,13,0.091,10,0.6,0.56
,10:30:23,4,3600,772.1,0.6,13.3,7,13,0.09,10,0.6,0.56
,10:30:24,4,3600,773.1,0.6,13.3,7,13,0.09,10,0.6,0.56
,10:30:25,4,3600,774.1,0.6,13.3,7,13.1,0.091,10,0.6,0.56
,10:30:26,4,3600,775.1,0.6,13.3,7,13.1,0.091,10,0.6,0.56
,10:30:27,4,3600,776.1,0.6,13.3,7,13.1,0.087,10,0.6,0.56
,10:30:28,4,3600,777.1,0.6,13.3,7,13.1,0.084,10,0.6,0.56
,10:30:29,4,3600,778.1,0.6,13.3,7,13.1,0.087,10,0.6,0.56
,10:30:30,4,3600,779.1,0.6,13.3,7,13.1,0.09,10,0.6,0.56
,10:30:31,4,3600,780.1,0.6,13.3,7,13.1,0.091,10,0.6,0.56
,10:30:32,4,3600,781.1,0.6,13.3,7,13.2,0.091,10,0.6,0.56
,10:30:33,4,3600,782.1,0.6,13.3,7,13.2,0.087,10,0.6,0.56
,10:30:34,4,3600,783.1,0.6,13.3,7,13.2,0.087,10,0.6,0.56
,10:30:35,4,3600,784.1,0.6,13.3,7,13.2,0.091,10,0.6,0.56
,10:30:36,4,3600,785.1,0.6,13.3,7,13.2,0.091,10,0.6,0.56
,10:30:37,4,3600,786.1,0.61,13.3,7,13.2,0.091,10,0.6,0.57
,10:30:38,4,3600,787.1,0.61,13.3,7,13.2,0.088,10,0.6,0.57
,10:30:39,4,3600,788.1,0.61,13.3,7,13.2,0.088,10,0.6,0.57
,10:30:40,4,3600,789.1,0.61,13.3,7,13.2,0.085,10,0.6,0.57
,10:30:41,4,3600,790.1,0.61,13.3,7,13.2,0.088,10,0.6,0.57
,10:30:42,4,3600,791.1,0.6,13.3,7,13.2,0.091,10,0.6,0.56
,10:30:43,4,3600,792.1,0.61,13.3,6,13.2,0.095,10,0.6,0.57
,10:30:44,4,3600,793.1,0.61,13.3,7,13.3,0.091,10,0.6,0.57
,10:30:45,4,3600,794.1,0.61,13.3,7,13.3,0.091,10,0.6,0.57
,10:30:46,4,3600,795.1,0.61,13.3,7,13.3,0.088,10,0.6,0.57
,10:30:47,4,3600,796.1,0.61,13.3,7,13.3,0.088,10,0.6,0.57
,10:30:48,4,3600,797.1,0.61,13.3,7,13.3,0.091,10,0.6,0.57
,10:30:49,4,3600,798.1,0.61,13.3,7,13.3,0.091,10,0.6,0.57
,10:30:50,4,3600,799.1,0.61,13.3,7,13.3,0.091,10,0.6,0.57
,10:30:51,4,3600,800.1,0.61,13.3,7,13.3,0.091,10,0.6,0.57
,10:30:52,4,3600,801.1,0.61,13.3,7,13.3,0.085,10,0.6,0.57
,10:30:53,4,3600,802.1,0.61,13.3,7,13.3,0.083,10,0.6,0.57
,10:30:54,4,3600,803.1,0.61,13.3,7,13.3,0.085,10,0.6,0.57
,10:30:55,4,3600,804.1,0.61,13.3,7,13.3,0.088,10,0.6,0.57
,10:30:56,4,3600,805.1,0.61,13.3,7,13.3,0.088,10,0.6,0.57
,10:30:57,4,3600,806.1,0.6,13.3,7,13.3,0.084,10,0.6,0.56
,10:30:58,4,3600,807.1,0.61,13.3,7,13.4,0.088,10,0.6,0.57
,10:30:59,4,3600,808.1,0.61,13.3,7,13.4,0.091,10,0.6,0.57
,10:31:00,4,3600,809.1,0.61,13.3,7,13.4,0.091,10,0.6,0.57
,10:31:01,4,3600,810.1,0.61,13.3,7,13.4,0.091,10,0.6,0.57
,10:31:02,4,3600,811.1,0.61,13.3,7,13.4,0.088,10,0.6,0.57
,10:31:03,4,3600,812.1,0.61,13.3,7,13.4,0.088,10,0.6,0.57
,10:31:04,4,3600,813.1,0.61,13.3,7,13.4,0.088,10,0.6,0.57
,10:31:05,4,3600,814.1,0.61,13.3,7,13.4,0.091,10,0.6,0.57
,10:31:06,4,3600,815.1,0.61,13.3,6,13.4,0.095,10,0.6,0.57
,10:31:07,4,3600,816.1,0.61,13.3,7,13.4,0.091,10,0.6,0.57
,10:31:08,4,3600,817.1,0.61,13.3,7,13.4,0.089,10,0.6,0.57
,10:31:09,4,3600,818.1,0.62,13.3,7,13.4,0.089,10,0.6,0.58
,10:31:10,4,3600,819.1,0.61,13.3,7,13.4,0.088,10,0.6,0.57
,10:31:11,4,3600,820.1,0.61,13.3,7,13.4,0.088,10,0.7,0.57
,10:31:12,4,3600,821.1,0.61,13.3,7,13.4,0.088,10,0.6,0.57
,10:31:13,4,3600,822.1,0.61,13.3,7,13.4,0.088,10,0.6,0.57
,10:31:14,4,3600,823.1,0.61,13.3,7,13.4,0.088,10,0.6,0.57
,10:31:15,4,3600,824.1,0.61,13.3,7,13.4,0.091,10,0.6,0.57
,10:31:16,4,3600,825.1,0.61,13.3,7,13.4,0.091,10,0.6,0.57
,10:31:17,4,3600,826.1,0.61,13.3,7,13.4,0.088,10,0.6,0.57
,10:31:18,4,3600,827.1,0.61,13.3,7,13.5,0.088,10,0.6,0.57
,10:31:19,4,3600,828.1,0.61,13.3,7,13.5,0.089,10,0.6,0.57
,10:31:20,4,3600,829.1,0.61,13.3,7,13.5,0.092,10,0.6,0.57
,10:31:21,4,3600,830.1,0.61,13.3,7,13.5,0.092,10,0.6,0.57
,10:31:22,4,3600,831.1,0.61,13.3,7,13.5,0.085,10,0.6,0.57
,10:31:23,4,3600,832.1,0.61,13.3,7,13.5,0.085,10,0.6,0.57
,10:31:24,4,3600,833.1,0.61,13.3,7,13.5,0.089,10,0.6,0.57
,10:31:25,4,3600,834.1,0.61,13.3,7,13.5,0.092,10,0.6,0.57
,10:31:26,4,3600,835.1,0.61,13.3,7,13.5,0.088,10,0.6,0.57
,10:31:27,4,3600,836.1,0.61,13.3,7,13.5,0.088,10,0.6,0.57
,10:31:28,4,3600,837.1,0.61,13.3,7,13.5,0.084,10,0.6,0.57
,10:31:29,4,3600,838.1,0.61,13.3,7,13.5,0.085,10,0.6,0.57
,10:31:30,4,3600,839.1,0.61,13.3,7,13.5,0.088,10,0.6,0.57
,10:31:31,4,3600,840.1,0.61,13.3,7,13.5,0.092,10,0.6,0.57
,10:31:32,4,3600,841.1,0.61,13.3,7,13.5,0.091,10,0.6,0.57
,10:31:33,4,3600,842.1,0.61,13.3,7,13.5,0.091,10,0.6,0.57
,10:31:34,4,3600,843.1,0.61,13.3,7,13.5,0.088,10,0.6,0.57
,10:31:35,4,3600,844.1,0.61,13.3,7,13.5,0.088,10,0.6,0.57
,10:31:36,4,3600,845.1,0.61,13.3,7,13.5,0.088,10,0.6,0.57
,10:31:37,4,3600,846.1,0.61,13.3,7,13.5,0.092,10,0.6,0.57
,10:31:38,4,3600,847.1,0.61,13.3,7,13.5,0.092,10,0.6,0.57
,10:31:39,4,3600,848.1,0.61,13.3,7,13.5,0.091,10,0.6,0.57
,10:31:40,4,3600,849.1,0.61,13.3,7,13.5,0.092,10,0.6,0.57
,10:31:41,4,3600,850.1,0.61,13.3,7,13.5,0.089,10,0.6,0.57
,10:31:42,4,3600,851.1,0.62,13.3,7,13.5,0.086,10,0.6,0.58
,10:31:43,4,3600,852.1,0.62,13.3,7,13.5,0.086,10,0.6,0.58
,10:31:44,4,3600,853.1,0.61,13.3,7,13.5,0.088,10,0.6,0.57
,10:31:45,4,3600,854.1,0.61,13.3,7,13.5,0.088,10,0.6,0.57
,10:31:46,4,3600,855.1,0.61,13.3,7,13.5,0.088,10,0.6,0.57
,10:31:47,4,3600,856.1,0.61,13.3,7,13.5,0.085,10,0.6,0.57
,10:31:48,4,3600,857.1,0.61,13.3,7,13.5,0.085,10,0.6,0.57
,10:31:49,4,3600,858.1,0.61,13.3,7,13.5,0.088,10,0.6,0.57
,10:31:50,4,3600,859.1,0.61,13.3,7,13.5,0.092,10,0.6,0.57
,10:31:51,4,3600,860.1,0.61,13.3,7,13.5,0.091,10,0.6,0.57
,10:31:52,4,3600,861.1,0.61,13.3,7,13.5,0.091,10,0.6,0.57
,10:31:53,4,3600,862.1,0.61,13.3,7,13.5,0.088,10,0.7,0.57
,10:31:54,4,3600,863.1,0.61,13.3,7,13.5,0.088,10,0.7,0.57
,10:31:55,4,3600,864.1,0.61,13.3,7,13.5,0.089,10,0.6,0.57
,10:31:56,4,3600,865.1,0.61,13.3,7,13.5,0.092,10,0.6,0.57
,10:31:57,4,3600,866.1,0.61,13.3,7,13.5,0.092,10,0.6,0.57
,10:31:58,4,3600,867.1,0.61,13.3,6,13.5,0.095,10,0.7,0.57
,10:31:59,4,3600,868.1,0.61,13.3,7,13.5,0.092,10,0.7,0.57
,10:32:00,4,3600,869.1,0.61,13.3,7,13.5,0.089,10,0.7,0.57
,10:32:01,4,3600,870.1,0.62,13.3,7,13.5,0.089,10,0.7,0.58
,10:32:02,4,3600,871.1,0.62,13.3,7,13.5,0.093,10,0.7,0.58
,10:32:03,4,3600,872.1,0.62,13.3,7,13.5,0.089,10,0.7,0.58
,10:32:04,4,3600,873.1,0.62,13.3,7,13.5,0.092,10,0.7,0.58
,10:32:05,4,3600,874.1,0.61,13.3,7,13.5,0.092,10,0.7,0.57
,10:32:06,4,3600,875.1,0.61,13.3,7,13.5,0.092,10,0.7,0.57
,10:32:07,4,3600,876.1,0.61,13.3,7,13.4,0.088,10,0.7,0.57
,10:32:08,4,3600,877.1,0.61,13.3,7,13.4,0.085,10,0.7,0.57
,10:32:09,4,3600,878.1,0.61,13.3,7,13.4,0.088,10,0.7,0.57
,10:32:10,4,3600,879.1,0.61,13.3,7,13.4,0.088,10,0.7,0.57
,10:32:11,4,3600,880.1,0.61,13.3,7,13.4,0.088,10,0.7,0.57
,10:32:12,4,3600,881.1,0.61,13.3,7,13.4,0.091,10,0.7,0.57
,10:32:13,4,3600,882.1,0.61,13.3,7,13.4,0.091,10,0.7,0.57
,10:32:14,4,3600,883.1,0.61,13.3,7,13.4,0.092,10,0.7,0.57
,10:32:15,4,3600,884.1,0.61,13.3,7,13.4,0.089,10,0.7,0.57
,10:32:16,4,3600,885.1,0.62,13.3,7,13.4,0.089,10,0.7,0.58
,10:32:17,4,3600,886.1,0.62,13.3,7,13.4,0.089,10,0.7,0.58
,10:32:18,4,3600,887.1,0.62,13.3,7,13.4,0.092,10,0.7,0.58
,10:32:19,4,3600,888.1,0.61,13.3,7,13.4,0.092,10,0.7,0.57
,10:32:20,4,3600,889.1,0.61,13.3,7,13.4,0.092,10,0.7,0.57
,10:32:21,4,3600,890.1,0.62,13.3,7,13.4,0.093,10,0.7,0.58
,10:32:22,4,3600,891.1,0.62,13.3,7,13.4,0.09,10,0.7,0.58
,10:32:23,4,3600,892.1,0.62,13.3,7,13.4,0.087,10,0.7,0.58
,10:32:24,4,3600,893.1,0.62,13.3,7,13.4,0.092,10,0.7,0.58
,10:32:25,4,3600,894.1,0.62,13.3,7,13.4,0.092,10,0.7,0.57
,10:32:26,4,3600,895.1,0.62,13.3,7,13.4,0.093,10,0.7,0.58
,10:32:27,4,3600,896.1,0.62,13.3,7,13.4,0.093,10,0.7,0.58
,10:32:28,4,3600,897.1,0.62,13.3,7,13.4,0.089,10,0.8,0.58
,10:32:29,4,3600,898.1,0.62,13.3,7,13.4,0.086,10,0.8,0.58
,10:32:30,4,3600,899.1,0.61,13.3,7,13.4,0.085,10,0.8,0.57
,10:32:31,4,3600,900.1,0.61,13.3,7,13.4,0.088,10,0.8,0.57
,10:32:32,4,3600,901.1,0.61,13.3,6,13.4,0.096,10,0.7,0.57
,10:32:33,4,3600,902.1,0.61,13.3,6,13.4,0.096,10,0.8,0.57
,10:32:34,4,3600,903.1,0.61,13.3,7,13.3,0.092,10,0.7,0.58
,10:32:35,4,3600,904.1,0.61,13.3,7,13.3,0.085,10,0.8,0.57
,10:32:36,4,3600,905.1,0.62,13.3,7,13.3,0.086,10,0.8,0.58
,10:32:37,4,3600,906.1,0.61,13.3,7,13.3,0.089,10,0.8,0.57
,10:32:38,4,3600,907.1,0.61,13.3,7,13.3,0.089,10,0.8,0.57
,10:32:39,4,3600,908.1,0.61,13.3,7,13.3,0.092,10,0.8,0.57
,10:32:40,4,3600,909.1,0.61,13.3,7,13.3,0.088,10,0.8,0.57
,10:32:41,4,3600,910.1,0.61,13.3,7,13.3,0.088,10,0.8,0.57
,10:32:42,4,3600,911.1,0.61,13.3,7,13.3,0.089,10,0.8,0.57
,10:32:43,4,3600,912.1,0.61,13.3,7,13.3,0.092,10,0.8,0.57
,10:32:44,4,3600,913.1,0.61,13.3,7,13.3,0.092,10,0.8,0.57
,10:32:45,4,3600,914.1,0.62,13.3,7,13.3,0.092,10,0.8,0.58
,10:32:46,4,3600,915.1,0.62,13.3,7,13.3,0.092,10,0.8,0.58
,10:32:47,4,3600,916.1,0.62,13.3,7,13.3,0.089,10,0.8,0.58
,10:32:48,4,3600,917.1,0.61,13.3,7,13.3,0.089,10,0.8,0.57
,10:32:49,4,3600,918.1,0.61,13.3,7,13.3,0.085,10,0.8,0.57
,10:32:50,4,3600,919.1,0.61,13.3,7,13.3,0.089,10,0.8,0.57
,10:32:51,4,3600,920.1,0.61,13.3,7,13.3,0.092,10,0.8,0.57
,10:32:52,4,3600,921.1,0.61,13.3,7,13.2,0.092,10,0.8,0.57
,10:32:53,4,3600,922.1,0.61,13.3,7,13.2,0.091,10,0.8,0.57
,10:32:54,4,3600,923.1,0.61,13.3,7,13.2,0.088,10,0.8,0.57
,10:32:55,4,3600,924.1,0.61,13.3,7,13.2,0.088,10,0.8,0.57
,10:32:56,4,3600,925.1,0.61,13.3,7,13.2,0.091,10,0.8,0.57
,10:32:57,4,3600,926.1,0.61,13.3,7,13.2,0.088,10,0.8,0.57
,10:32:58,4,3600,927.1,0.61,13.3,7,13.2,0.085,10,0.7,0.57
,10:32:59,4,3600,928.1,0.61,13.3,7,13.2,0.085,10,0.8,0.57
,10:33:00,4,3600,929.1,0.61,13.3,7,13.2,0.089,10,0.8,0.57
,10:33:01,4,3600,930.1,0.61,13.3,7,13.2,0.092,10,0.8,0.57
,10:33:02,4,3600,931.1,0.61,13.3,7,13.2,0.091,10,0.8,0.57
,10:33:03,4,3600,932.1,0.61,13.3,7,13.2,0.091,10,0.8,0.57
,10:33:04,4,3600,933.1,0.61,13.3,7,13.1,0.091,10,0.8,0.57
,10:33:05,4,3600,934.1,0.61,13.3,7,13.1,0.091,10,0.7,0.57
,10:33:06,4,3600,935.1,0.61,13.3,7,13.1,0.091,10,0.7,0.57
,10:33:07,4,3600,936.1,0.61,13.3,7,13.1,0.092,10,0.7,0.57
,10:33:08,4,3600,937.1,0.61,13.3,7,13.1,0.092,10,0.8,0.57
,10:33:09,4,3600,938.1,0.62,13.3,7,13.1,0.089,10,0.8,0.58
,10:33:10,4,3600,939.1,0.62,13.3,7,13.1,0.086,10,0.7,0.58
,10:33:11,4,3600,940.1,0.62,13.3,7,13.1,0.086,10,0.7,0.58
,10:33:12,4,3600,941.1,0.61,13.3,7,13.1,0.089,10,0.8,0.57
,10:33:13,4,3600,942.1,0.61,13.3,7,13.1,0.091,10,0.7,0.57
,10:33:14,4,3600,943.1,0.61,13.3,7,13.1,0.091,10,0.8,0.57
,10:33:15,4,3600,944.1,0.61,13.3,7,13.1,0.091,10,0.8,0.57
,10:33:16,4,3600,945.1,0.61,13.3,7,13.1,0.091,10,0.8,0.57
,10:33:17,4,3600,946.1,0.61,13.3,7,13,0.091,10,0.7,0.57
,10:33:18,4,3600,947.1,0.61,13.3,7,13,0.091,10,0.7,0.57
,10:33:19,4,3600,948.1,0.61,13.3,7,13,0.092,10,0.7,0.58
,10:33:20,4,3600,949.1,0.62,13.3,7,13,0.093,10,0.8,0.58
,10:33:21,4,3600,950.1,0.62,13.3,7,13,0.089,10,0.8,0.58
,10:33:22,4,3600,951.1,0.61,13.3,7,13,0.085,10,0.8,0.57
,10:33:23,4,3600,952.1,0.61,13.3,7,13,0.085,10,0.8,0.57
,10:33:24,4,3600,953.1,0.61,13.3,7,13,0.085,10,0.8,0.57
,10:33:25,4,3600,954.1,0.61,13.3,7,13,0.085,10,0.8,0.57
,10:33:26,4,3600,955.1,0.61,13.3,7,13,0.091,10,0.8,0.57
,10:33:27,4,3600,956.1,0.61,13.3,7,13,0.091,10,0.8,0.57
,10:33:28,4,3600,957.1,0.61,13.3,7,13,0.088,10,0.8,0.57
,10:33:29,4,3600,958.1,0.61,13.3,7,13,0.088,10,0.8,0.57
,10:33:30,4,3600,959.1,0.61,13.3,7,12.9,0.088,10,0.8,0.57
,10:33:31,4,3600,960.1,0.6,13.3,7,12.9,0.087,10,0.8,0.56
,10:33:32,4,3600,961.1,0.6,13.3,7,12.9,0.091,10,0.8,0.56
,10:33:33,4,3600,962.1,0.61,13.3,7,12.9,0.091,10,0.8,0.57
,10:33:34,4,3600,963.1,0.61,13.3,7,12.9,0.088,10,0.8,0.57
,10:33:35,4,3600,964.1,0.61,13.3,7,12.9,0.085,10,0.8,0.57
,10:33:36,4,3600,965.1,0.61,13.3,7,12.9,0.085,10,0.8,0.57
,10:33:37,4,3600,966.1,0.61,13.3,7,12.9,0.085,10,0.8,0.57
,10:33:38,4,3600,967.1,0.61,13.3,7,12.9,0.088,10,0.8,0.57
,10:33:39,4,3600,968.1,0.61,13.3,7,12.9,0.088,10,0.8,0.57
,10:33:40,4,3600,969.1,0.61,13.3,7,12.8,0.088,10,0.8,0.57
,10:33:41,4,3600,970.1,0.61,13.3,7,12.8,0.091,10,0.8,0.57
,10:33:42,4,3600,971.1,0.61,13.3,7,12.8,0.091,10,0.8,0.57
,10:33:43,4,3600,972.1,0.61,13.3,7,12.8,0.091,10,0.8,0.57
,10:33:44,4,3600,973.1,0.61,13.3,7,12.8,0.091,10,0.8,0.57
,10:33:45,4,3600,974.1,0.61,13.3,7,12.8,0.088,10,0.8,0.57
,10:33:46,4,3600,975.1,0.61,13.3,7,12.8,0.088,10,0.8,0.57
,10:33:47,4,3600,976.1,0.61,13.3,7,12.8,0.091,10,0.8,0.57
,10:33:48,4,3600,977.1,0.61,13.3,7,12.8,0.091,10,0.8,0.57
,10:33:49,4,3600,978.1,0.61,13.3,7,12.8,0.091,10,0.8,0.57
,10:33:50,4,3600,979.1,0.61,13.3,7,12.8,0.088,10,0.8,0.57
,10:33:51,4,3600,980.1,0.61,13.3,7,12.8,0.088,10,0.8,0.57
,10:33:52,4,3600,981.1,0.61,13.3,7,12.7,0.091,10,0.8,0.57
,10:33:53,4,3600,982.1,0.61,13.3,7,12.7,0.088,10,0.8,0.57
,10:33:54,4,3600,983.1,0.61,13.3,7,12.7,0.085,10,0.8,0.57
,10:33:55,4,3600,984.1,0.61,13.3,7,12.7,0.089,10,0.8,0.57
,10:33:56,4,3600,985.1,0.61,13.3,7,12.7,0.089,10,0.8,0.57
,10:33:57,4,3600,986.1,0.61,13.3,7,12.7,0.088,10,0.8,0.57
,10:33:58,4,3600,987.1,0.61,13.3,7,12.7,0.088,10,0.9,0.57
,10:33:59,4,3600,988.1,0.61,13.3,7,12.7,0.092,10,0.9,0.57
,10:34:00,4,3600,989.1,0.61,13.3,7,12.6,0.092,10,0.8,0.57
,10:34:01,4,3600,990.1,0.61,13.3,7,12.6,0.088,10,0.8,0.57
,10:34:02,4,3600,991.1,0.61,13.3,7,12.6,0.088,10,0.9,0.57
,10:34:03,4,3600,992.1,0.61,13.3,7,12.6,0.088,10,0.9,0.57
,10:34:04,4,3600,993.1,0.61,13.3,7,12.6,0.091,10,0.9,0.57
,10:34:05,4,3600,994.1,0.61,13.3,7,12.6,0.091,10,0.9,0.57
,10:34:06,4,3600,995.1,0.61,13.3,7,12.6,0.088,10,0.9,0.57
,10:34:07,4,3600,996.1,0.61,13.3,7,12.6,0.084,10,0.9,0.57
,10:34:08,4,3600,997.1,0.61,13.3,7,12.6,0.084,10,0.9,0.57
,10:34:09,4,3600,998.1,0.61,13.3,7,12.6,0.088,10,0.9,0.57
,10:34:10,4,3600,999.1,0.61,13.3,7,12.6,0.091,10,0.9,0.57
,10:34:11,4,3600,1000.1,0.61,13.3,7,12.5,0.091,10,0.9,0.57
,10:34:12,4,3600,1001.1,0.61,13.3,7,12.5,0.091,10,0.9,0.57
,10:34:13,4,3600,1002.1,0.61,13.3,7,12.5,0.091,10,0.9,0.57
,10:34:14,4,3600,1003.1,0.61,13.3,7,12.5,0.091,10,0.9,0.57
,10:34:15,4,3600,1004.1,0.61,13.3,7,12.5,0.091,10,0.9,0.57
,10:34:16,4,3600,1005.1,0.61,13.3,7,12.5,0.091,10,0.9,0.57
,10:34:17,4,3600,1006.1,0.61,13.3,7,12.5,0.091,10,0.9,0.57
,10:34:18,4,3600,1007.1,0.61,13.3,7,12.4,0.088,10,0.9,0.57
,10:34:19,4,3600,1008.1,0.61,13.3,7,12.4,0.085,10,0.9,0.57
,10:34:20,4,3600,1009.1,0.61,13.3,7,12.4,0.088,10,0.9,0.57
,10:34:21,4,3600,1010.1,0.61,13.3,7,12.4,0.088,10,0.9,0.56
,10:34:22,4,3600,1011.1,0.6,13.3,7,12.4,0.087,10,0.9,0.57
,10:34:23,4,3600,1012.1,0.6,13.3,7,12.4,0.091,10,0.9,0.56
,10:34:24,4,3600,1013.1,0.61,13.3,7,12.4,0.091,10,0.9,0.57
,10:34:25,4,3600,1014.1,0.61,13.3,7,12.4,0.091,10,0.9,0.57
,10:34:26,4,3600,1015.1,0.61,13.3,7,12.4,0.091,10,0.9,0.57
,10:34:27,4,3600,1016.1,0.61,13.3,7,12.4,0.088,10,0.9,0.57
,10:34:28,4,3600,1017.1,0.61,13.3,7,12.3,0.084,10,0.9,0.57
,10:34:29,4,3600,1018.1,0.6,13.3,7,12.3,0.087,10,0.9,0.56
,10:34:30,4,3600,1019.1,0.6,13.3,7,12.3,0.087,10,0.9,0.56
,10:34:31,4,3600,1020.1,0.6,13.3,7,12.3,0.087,10,0.9,0.56
,10:34:32,4,3600,1021.1,0.6,13.3,7,12.3,0.087,10,0.9,0.56
,10:34:33,4,3600,1022.1,0.6,13.3,7,12.3,0.09,10,0.9,0.56
,10:34:34,4,3600,1023.1,0.6,13.3,6,12.3,0.094,10,0.9,0.56
,10:34:35,4,3600,1024.1,0.61,13.3,6,12.2,0.095,10,0.9,0.57
,10:34:36,4,3600,1025.1,0.61,13.3,6,12.2,0.095,10,0.9,0.57
,10:34:37,4,3600,1026.1,0.61,13.3,7,12.2,0.092,10,0.9,0.57
,10:34:38,4,3600,1027.1,0.61,13.3,7,12.2,0.092,10,0.9,0.57
,10:34:39,4,3600,1028.1,0.61,13.3,7,12.2,0.092,10,0.9,0.57
,10:34:40,4,3600,1029.1,0.61,13.3,7,12.2,0.092,10,0.9,0.57
,10:34:41,4,3600,1030.1,0.61,13.3,7,12.2,0.089,10,0.9,0.57
,10:34:42,4,3600,1031.1,0.62,13.3,7,12.1,0.086,10,0.9,0.58
,10:34:43,4,3600,1032.1,0.62,13.3,7,12.1,0.086,10,0.9,0.58
,10:34:44,4,3600,1033.1,0.62,13.3,7,12.1,0.086,10,0.9,0.58
,10:34:45,4,3600,1034.1,0.62,13.3,7,12.1,0.089,10,0.9,0.58
,10:34:46,4,3600,1035.1,0.61,13.3,7,12.1,0.088,10,0.9,0.57
,10:34:47,4,3600,1036.1,0.61,13.3,7,12.1,0.088,10,0.9,0.57
,10:34:48,4,3600,1037.1,0.61,13.3,7,12.1,0.091,10,0.9,0.57
,10:34:49,4,3600,1038.1,0.61,13.3,7,12.1,0.091,10,1,0.57
,10:34:50,4,3600,1039.1,0.61,13.3,7,12.1,0.092,10,1,0.57
,10:34:51,4,3600,1040.1,0.61,13.3,7,12.1,0.092,10,1,0.57
,10:34:52,4,3600,1041.1,0.61,13.3,7,12.1,0.088,10,1,0.57
,10:34:53,4,3600,1042.1,0.61,13.3,7,12,0.085,10,1.1,0.57
,10:34:54,4,3600,1043.1,0.61,13.3,7,12,0.088,10,1.1,0.57
,10:34:55,4,3600,1044.1,0.61,13.3,7,12,0.089,10,1.1,0.57
,10:34:56,4,3600,1045.1,0.61,13.3,7,12,0.092,10,1.1,0.57
