Data file,,DELRINNC010-UNHONED_ISO10_12DEG_001.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,12/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,DelrinNC010 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 13:26:42 on 12/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,13:44:25,6,3590,1061.1,0.27,13.3,7,10.9,0.041,10,49.9,0.26
,13:44:26,6,3590,1062.1,0.27,13.3,6,10.9,0.043,10,49.9,0.26
,13:44:27,6,3590,1063.1,0.27,13.3,7,10.9,0.041,10,49.9,0.26
,13:44:28,6,3590,1064.1,0.27,13.3,7,11,0.041,10,49.9,0.26
,13:44:29,6,3590,1065.1,0.27,13.3,7,11,0.039,10,49.9,0.26
,13:44:30,6,3590,1066.1,0.27,13.3,7,11,0.039,10,49.8,0.26
,13:44:31,6,3590,1067.1,0.27,13.3,7,11,0.039,10,49.9,0.26
,13:44:32,6,3590,1068.1,0.27,13.3,7,11,0.039,10,49.8,0.26
,13:44:33,6,3590,1069.1,0.27,13.3,7,11,0.039,10,49.9,0.26
,13:44:34,6,3590,1070.1,0.27,13.3,7,11.1,0.04,10,49.9,0.26
,13:44:35,6,3590,1071.1,0.27,13.3,7,11.1,0.038,10,49.9,0.26
,13:44:36,6,3590,1072.1,0.27,13.3,7,11.1,0.038,10,49.8,0.26
,13:44:37,6,3590,1073.1,0.27,13.3,7,11.1,0.04,10,49.8,0.26
,13:44:38,6,3590,1074.1,0.27,13.3,7,11.1,0.039,10,49.8,0.26
,13:44:39,6,3590,1075.1,0.27,13.3,7,11.1,0.041,10,49.8,0.26
,13:44:40,6,3590,1076.1,0.27,13.3,7,11.1,0.041,10,49.8,0.26
,13:44:41,6,3590,1077.1,0.28,13.3,7,11.2,0.041,10,49.8,0.27
,13:44:42,6,3590,1078.1,0.28,13.3,7,11.2,0.04,10,49.8,0.27
,13:44:43,6,3590,1079.1,0.27,13.3,7,11.2,0.04,10,49.8,0.26
,13:44:44,6,3590,1080.1,0.27,13.3,7,11.2,0.04,10,49.8,0.26
,13:44:45,6,3590,1081.1,0.27,13.3,7,11.2,0.041,10,49.8,0.26
,13:44:46,6,3590,1082.1,0.28,13.3,7,11.3,0.041,10,49.9,0.26
,13:44:47,6,3590,1083.1,0.28,13.3,7,11.3,0.04,10,49.8,0.27
,13:44:48,6,3590,1084.1,0.27,13.3,7,11.3,0.04,10,49.8,0.26
,13:44:49,6,3590,1085.1,0.27,13.3,7,11.3,0.039,10,49.9,0.26
,13:44:50,6,3590,1086.1,0.27,13.3,7,11.3,0.039,10,49.9,0.26
,13:44:51,6,3590,1087.1,0.27,13.3,7,11.4,0.038,10,49.8,0.26
,13:44:52,6,3590,1088.1,0.27,13.3,7,11.4,0.037,10,49.9,0.26
,13:44:53,6,3590,1089.1,0.28,13.3,7,11.4,0.037,10,49.8,0.27
,13:44:54,6,3590,1090.1,0.27,13.3,7,11.4,0.037,10,49.8,0.26
,13:44:55,6,3590,1091.1,0.27,13.3,7,11.4,0.038,10,49.8,0.26
,13:44:56,6,3590,1092.1,0.27,13.3,7,11.4,0.04,10,49.8,0.26
,13:44:57,6,3590,1093.1,0.28,13.3,7,11.4,0.041,10,49.8,0.27
,13:44:58,6,3590,1094.1,0.28,13.3,7,11.5,0.04,10,49.8,0.27
,13:44:59,6,3590,1095.1,0.27,13.3,7,11.5,0.041,10,49.8,0.26
,13:45:00,6,3590,1096.1,0.27,13.3,7,11.5,0.041,10,49.8,0.26
,13:45:01,6,3590,1097.1,0.27,13.3,7,11.5,0.041,10,49.8,0.26
,13:45:02,6,3590,1098.1,0.27,13.3,7,11.5,0.041,10,49.8,0.26
,13:45:03,6,3590,1099.1,0.27,13.3,6,11.6,0.042,10,49.9,0.26
,13:45:04,6,3590,1100.1,0.27,13.3,6,11.6,0.043,10,49.9,0.26
,13:45:05,6,3590,1101.1,0.27,13.3,7,11.6,0.041,10,49.8,0.27
,13:45:06,6,3590,1102.1,0.28,13.3,7,11.6,0.041,10,49.9,0.27
,13:45:07,6,3590,1103.1,0.28,13.3,7,11.6,0.041,10,49.8,0.27
,13:45:08,6,3590,1104.1,0.28,13.3,7,11.7,0.041,10,49.8,0.27
,13:45:09,6,3590,1105.1,0.28,13.3,7,11.7,0.041,10,49.8,0.27
,13:45:10,6,3590,1106.1,0.27,13.3,7,11.7,0.041,10,49.8,0.27
,13:45:11,6,3590,1107.1,0.28,13.3,7,11.8,0.04,10,49.8,0.27
,13:45:12,6,3590,1108.1,0.28,13.3,7,11.8,0.04,10,49.8,0.27
,13:45:13,6,3590,1109.1,0.28,13.3,7,11.8,0.04,10,49.9,0.27
,13:45:14,6,3590,1110.1,0.27,13.3,7,11.8,0.039,10,49.9,0.26
,13:45:15,6,3590,1111.1,0.27,13.3,7,11.8,0.039,10,49.9,0.26
,13:45:16,6,3590,1112.1,0.27,13.3,7,11.8,0.039,10,49.9,0.26
,13:45:17,6,3590,1113.1,0.27,13.3,7,11.8,0.041,10,49.8,0.26
,13:45:18,6,3590,1114.1,0.27,13.3,7,11.8,0.041,10,49.9,0.26
,13:45:19,6,3590,1115.1,0.28,13.3,7,11.9,0.041,10,49.8,0.27
,13:45:20,6,3590,1116.1,0.28,13.3,7,11.9,0.041,10,49.9,0.27
,13:45:21,6,3590,1117.1,0.27,13.3,7,11.9,0.04,10,49.8,0.26
,13:45:22,6,3590,1118.1,0.27,13.3,7,11.9,0.04,10,49.8,0.26
,13:45:23,6,3590,1119.1,0.27,13.3,7,12,0.039,10,49.8,0.26
,13:45:24,6,3590,1120.1,0.27,13.3,7,12,0.039,10,49.8,0.26
,13:45:25,6,3590,1121.1,0.27,13.3,7,12,0.04,10,49.8,0.26
,13:45:26,6,3590,1122.1,0.27,13.3,7,12,0.04,10,49.8,0.26
,13:45:27,6,3590,1123.1,0.27,13.3,7,12,0.04,10,49.8,0.26
,13:45:28,6,3590,1124.1,0.27,13.3,7,12.1,0.04,10,49.8,0.26
,13:45:29,6,3590,1125.1,0.27,13.3,7,12.1,0.04,10,49.8,0.26
,13:45:30,6,3590,1126.1,0.27,13.3,7,12.1,0.039,10,49.8,0.26
,13:45:31,6,3590,1127.1,0.27,13.3,7,12.1,0.041,10,49.8,0.26
,13:45:32,6,3590,1128.1,0.27,13.3,7,12.2,0.041,10,49.8,0.26
,13:45:33,6,3590,1129.1,0.28,13.3,7,12.1,0.041,10,49.8,0.27
,13:45:34,6,3590,1130.1,0.28,13.3,7,12.2,0.041,10,49.8,0.27
,13:45:35,6,3590,1131.1,0.27,13.3,7,12.2,0.041,10,49.8,0.26
,13:45:36,6,3590,1132.1,0.28,13.3,7,12.2,0.04,10,49.9,0.27
,13:45:37,6,3590,1133.1,0.28,13.3,7,12.2,0.04,10,49.9,0.27
,13:45:38,6,3590,1134.1,0.28,13.3,7,12.3,0.04,10,49.8,0.27
,13:45:39,6,3590,1135.1,0.28,13.3,7,12.3,0.038,10,49.9,0.27
,13:45:40,6,3590,1136.1,0.28,13.3,7,12.3,0.039,10,49.8,0.27
,13:45:41,6,3590,1137.1,0.28,13.3,7,12.3,0.039,10,49.8,0.27
,13:45:42,6,3590,1138.1,0.27,13.3,7,12.3,0.038,10,49.8,0.26
,13:45:43,6,3590,1139.1,0.27,13.3,7,12.4,0.038,10,49.8,0.26
,13:45:44,6,3590,1140.1,0.27,13.3,7,12.4,0.039,10,49.8,0.26
,13:45:45,6,3590,1141.1,0.27,13.3,7,12.4,0.04,10,49.8,0.26
,13:45:46,6,3590,1142.1,0.27,13.3,7,12.4,0.041,10,49.9,0.26
,13:45:47,6,3590,1143.1,0.28,13.3,7,12.5,0.041,10,49.9,0.27
,13:45:48,6,3590,1144.1,0.28,13.3,7,12.5,0.041,10,49.8,0.27
,13:45:49,6,3590,1145.1,0.28,13.3,7,12.5,0.042,10,49.9,0.27
,13:45:50,6,3590,1146.1,0.28,13.3,7,12.5,0.042,10,49.8,0.27
,13:45:51,6,3590,1147.1,0.28,13.3,7,12.6,0.042,10,49.9,0.27
,13:45:52,6,3590,1148.1,0.28,13.3,7,12.5,0.042,10,49.8,0.27
,13:45:53,6,3590,1149.1,0.28,13.3,7,12.6,0.04,10,49.8,0.27
,13:45:54,6,3590,1150.1,0.28,13.3,7,12.6,0.04,10,49.8,0.27
,13:45:55,6,3590,1151.1,0.28,13.3,7,12.6,0.041,10,49.8,0.27
,13:45:56,6,3590,1152.1,0.28,13.3,6,12.6,0.043,10,49.9,0.27
,13:45:57,6,3590,1153.1,0.28,13.3,7,12.6,0.041,10,49.9,0.27
,13:45:58,6,3590,1154.1,0.28,13.3,7,12.7,0.041,10,49.8,0.27
,13:45:59,6,3590,1155.1,0.28,13.3,7,12.7,0.039,10,49.9,0.27
,13:46:00,6,3590,1156.1,0.28,13.3,7,12.7,0.037,10,49.8,0.27
,13:46:01,6,3590,1157.1,0.28,13.3,7,12.7,0.039,10,49.8,0.27
,13:46:02,6,3590,1158.1,0.28,13.3,7,12.8,0.041,10,49.9,0.27
,13:46:03,6,3590,1159.1,0.28,13.3,7,12.8,0.042,10,49.8,0.27
,13:46:04,6,3590,1160.1,0.28,13.3,6,12.8,0.043,10,49.8,0.27
,13:46:05,6,3590,1161.1,0.27,13.3,6,12.8,0.043,10,49.8,0.26
,13:46:06,6,3590,1162.1,0.27,13.3,7,12.8,0.041,10,49.8,0.26
,13:46:07,6,3590,1163.1,0.27,13.3,7,12.9,0.041,10,49.8,0.26
,13:46:08,6,3590,1164.1,0.27,13.3,7,12.9,0.04,10,49.8,0.26
,13:46:09,6,3590,1165.1,0.27,13.3,7,12.9,0.039,10,49.8,0.26
,13:46:10,6,3590,1166.1,0.27,13.3,7,12.9,0.04,10,49.9,0.26
,13:46:11,6,3590,1167.1,0.28,13.3,7,12.9,0.041,10,49.9,0.27
,13:46:12,6,3590,1168.1,0.28,13.3,7,12.9,0.04,10,49.8,0.27
,13:46:13,6,3590,1169.1,0.28,13.3,7,13,0.04,10,49.8,0.27
,13:46:14,6,3590,1170.1,0.28,13.3,7,13,0.04,10,49.8,0.27
,13:46:15,6,3590,1171.1,0.27,13.3,7,13,0.038,10,49.8,0.26
,13:46:16,6,3590,1172.1,0.28,13.3,7,13,0.04,10,49.8,0.27
,13:46:17,6,3590,1173.1,0.28,13.3,7,13.1,0.042,10,49.8,0.27
,13:46:18,6,3590,1174.1,0.28,13.3,6,13.1,0.043,10,49.9,0.27
,13:46:19,6,3590,1175.1,0.28,13.3,7,13.1,0.041,10,49.8,0.27
,13:46:20,6,3590,1176.1,0.28,13.3,7,13.1,0.04,10,49.8,0.27
,13:46:21,6,3590,1177.1,0.28,13.3,7,13.1,0.039,10,49.9,0.27
,13:46:22,6,3590,1178.1,0.28,13.3,7,13.2,0.04,10,49.8,0.27
,13:46:23,6,3590,1179.1,0.28,13.3,7,13.2,0.041,10,49.9,0.27
,13:46:24,6,3590,1180.1,0.28,13.3,6,13.2,0.043,10,49.9,0.27
,13:46:25,6,3590,1181.1,0.28,13.3,6,13.2,0.043,10,49.8,0.27
,13:46:26,6,3590,1182.1,0.28,13.3,7,13.2,0.041,10,49.9,0.26
,13:46:27,6,3590,1183.1,0.28,13.3,7,13.3,0.04,10,49.8,0.27
,13:46:28,6,3590,1184.1,0.28,13.3,7,13.3,0.04,10,49.8,0.27
,13:46:29,6,3590,1185.1,0.28,13.3,7,13.3,0.038,10,49.8,0.27
,13:46:30,6,3590,1186.1,0.28,13.3,7,13.3,0.04,10,49.8,0.27
,13:46:31,6,3590,1187.1,0.28,13.3,7,13.3,0.041,10,49.9,0.27
,13:46:32,6,3590,1188.1,0.29,13.3,7,13.3,0.041,10,49.8,0.28
,13:46:33,6,3590,1189.1,0.28,13.3,7,13.3,0.04,10,49.8,0.27
,13:46:34,6,3590,1190.1,0.28,13.3,7,13.4,0.039,10,49.9,0.27
,13:46:35,6,3590,1191.1,0.28,13.3,7,13.4,0.04,10,49.8,0.27
,13:46:36,6,3590,1192.1,0.28,13.3,7,13.4,0.04,10,49.8,0.27
,13:46:37,6,3590,1193.1,0.28,13.3,7,13.4,0.041,10,49.9,0.27
,13:46:38,6,3590,1194.1,0.28,13.3,7,13.4,0.042,10,49.8,0.27
,13:46:39,6,3590,1195.1,0.28,13.3,7,13.5,0.042,10,49.8,0.27
,13:46:40,6,3590,1196.1,0.28,13.3,7,13.5,0.04,10,49.9,0.27
,13:46:41,6,3590,1197.1,0.28,13.3,7,13.5,0.04,10,49.9,0.27
,13:46:42,6,3590,1198.1,0.28,13.3,7,13.5,0.04,10,49.8,0.27
,13:46:43,6,3590,1199.1,0.28,13.3,7,13.5,0.04,10,49.8,0.27
,13:46:44,6,3590,1200.1,0.28,13.3,7,13.5,0.041,10,49.8,0.27
,13:46:45,6,3590,1201.1,0.28,13.3,7,13.6,0.042,10,49.8,0.27
,13:46:46,6,3590,1202.1,0.28,13.3,7,13.6,0.04,10,49.8,0.27
,13:46:47,6,3590,1203.1,0.28,13.3,7,13.6,0.041,10,49.8,0.27
,13:46:48,6,3590,1204.1,0.28,13.3,7,13.6,0.041,10,49.9,0.27
,13:46:49,6,3590,1205.1,0.28,13.3,7,13.6,0.042,10,49.9,0.27
,13:46:50,6,3590,1206.1,0.28,13.3,7,13.6,0.042,10,49.8,0.27
,13:46:51,6,3590,1207.1,0.28,13.3,7,13.6,0.04,10,49.8,0.27
,13:46:52,6,3590,1208.1,0.28,13.3,7,13.7,0.04,10,49.8,0.27
,13:46:53,6,3590,1209.1,0.28,13.3,7,13.7,0.04,10,49.9,0.27
,13:46:54,6,3590,1210.1,0.28,13.3,7,13.7,0.041,10,49.8,0.27
,13:46:55,6,3590,1211.1,0.28,13.3,7,13.7,0.041,10,49.8,0.27
,13:46:56,6,3590,1212.1,0.28,13.3,7,13.7,0.04,10,49.8,0.27
,13:46:57,6,3590,1213.1,0.28,13.3,7,13.7,0.041,10,49.9,0.27
,13:46:58,6,3590,1214.1,0.28,13.3,7,13.8,0.041,10,49.8,0.27
,13:46:59,6,3590,1215.1,0.28,13.3,7,13.8,0.041,10,49.8,0.27
,13:47:00,6,3590,1216.1,0.28,13.3,7,13.8,0.039,10,49.8,0.27
,13:47:01,6,3590,1217.1,0.28,13.3,7,13.8,0.038,10,49.8,0.27
,13:47:02,6,3590,1218.1,0.28,13.3,7,13.8,0.039,10,49.8,0.27
,13:47:03,6,3590,1219.1,0.28,13.3,7,13.8,0.038,10,49.8,0.27
,13:47:04,6,3590,1220.1,0.28,13.3,7,13.8,0.04,10,49.8,0.27
,13:47:05,6,3590,1221.1,0.28,13.3,7,13.9,0.041,10,49.8,0.27
,13:47:06,6,3590,1222.1,0.28,13.3,7,13.9,0.041,10,49.8,0.27
,13:47:07,6,3590,1223.1,0.27,13.3,7,13.9,0.041,10,49.9,0.26
,13:47:08,6,3590,1224.1,0.27,13.3,6,13.9,0.043,10,49.8,0.26
,13:47:09,6,3590,1225.1,0.27,13.3,7,13.9,0.04,10,49.8,0.26
,13:47:10,6,3590,1226.1,0.27,13.3,7,13.9,0.04,10,49.8,0.26
,13:47:11,6,3590,1227.1,0.27,13.3,7,13.9,0.04,10,49.8,0.26
,13:47:12,6,3590,1228.1,0.28,13.3,7,13.9,0.041,10,49.8,0.26
,13:47:13,6,3590,1229.1,0.27,13.3,6,13.9,0.043,10,49.8,0.26
,13:47:14,6,3590,1230.1,0.27,13.3,6,13.9,0.043,10,49.9,0.26
,13:47:15,6,3590,1231.1,0.28,13.3,7,14,0.041,10,49.8,0.27
,13:47:16,6,3590,1232.1,0.28,13.3,7,14,0.04,10,49.8,0.27
,13:47:17,6,3590,1233.1,0.28,13.3,7,14,0.04,10,49.8,0.27
,13:47:18,6,3590,1234.1,0.28,13.3,7,14,0.04,10,49.8,0.27
,13:47:19,6,3590,1235.1,0.28,13.3,7,14,0.041,10,49.8,0.27
,13:47:20,6,3590,1236.1,0.28,13.3,7,14,0.041,10,49.8,0.27
,13:47:21,6,3590,1237.1,0.28,13.3,7,14,0.041,10,49.9,0.27
,13:47:22,6,3590,1238.1,0.28,13.3,7,14,0.039,10,49.8,0.27
,13:47:23,6,3590,1239.1,0.28,13.3,7,14.1,0.038,10,49.8,0.27
,13:47:24,6,3590,1240.1,0.28,13.3,7,14.1,0.039,10,49.8,0.27
,13:47:25,6,3590,1241.1,0.28,13.3,7,14.1,0.039,10,49.8,0.27
,13:47:26,6,3590,1242.1,0.28,13.3,7,14.1,0.039,10,49.8,0.27
,13:47:27,6,3590,1243.1,0.28,13.3,7,14.1,0.038,10,49.8,0.27
,13:47:28,6,3590,1244.1,0.28,13.3,7,14.1,0.04,10,49.8,0.27
,13:47:29,6,3590,1245.1,0.28,13.3,7,14.1,0.04,10,49.8,0.27
,13:47:30,6,3590,1246.1,0.28,13.3,7,14.1,0.041,10,49.8,0.27
,13:47:31,6,3590,1247.1,0.28,13.3,7,14.1,0.041,10,49.8,0.27
,13:47:32,6,3590,1248.1,0.28,13.3,7,14.1,0.041,10,49.9,0.26
,13:47:33,6,3590,1249.1,0.27,13.3,6,14.1,0.042,10,49.8,0.26
,13:47:34,6,3590,1250.1,0.27,13.3,6,14.1,0.042,10,49.9,0.26
,13:47:35,6,3590,1251.1,0.28,13.3,6,14.2,0.043,10,49.8,0.27
,13:47:36,6,3590,1252.1,0.28,13.3,7,14.2,0.042,10,49.9,0.27
,13:47:37,6,3590,1253.1,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,13:47:38,6,3590,1254.1,0.28,13.3,7,14.2,0.042,10,49.9,0.27
,13:47:39,6,3590,1255.1,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,13:47:40,6,3590,1256.1,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,13:47:41,6,3590,1257.1,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,13:47:42,6,3590,1258.1,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,13:47:43,6,3590,1259.1,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,13:47:44,6,3590,1260.1,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,13:47:45,6,3590,1261.1,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,13:47:46,6,3590,1262.1,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,13:47:47,6,3590,1263.1,0.28,13.3,7,14.2,0.042,10,49.9,0.27
,13:47:48,6,3590,1264.1,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,13:47:49,6,3590,1265.1,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,13:47:51,6,3590,1266.1,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,13:47:52,6,3590,1267.1,0.28,13.3,7,14.2,0.042,10,49.9,0.27
,13:47:53,6,3590,1268.1,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,13:47:54,6,3590,1269.1,0.28,13.3,7,14.3,0.04,10,49.9,0.27
,13:47:55,6,3590,1270.1,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,13:47:56,6,3590,1271.1,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,13:47:57,6,3590,1272.1,0.28,13.3,7,14.3,0.041,10,49.9,0.28
,13:47:58,6,3590,1273.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,13:47:59,6,3590,1274.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,13:48:00,6,3590,1275.1,0.28,13.3,7,14.3,0.041,10,49.9,0.27
,13:48:01,6,3590,1276.1,0.28,13.3,7,14.3,0.043,10,49.8,0.27
,13:48:02,6,3590,1277.1,0.29,13.3,7,14.3,0.043,10,49.9,0.28
,13:48:03,6,3590,1278.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,13:48:04,6,3590,1279.1,0.29,13.3,7,14.3,0.04,10,49.8,0.28
,13:48:05,6,3590,1280.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,13:48:06,6,3590,1281.1,0.29,13.3,7,14.3,0.039,10,49.8,0.28
,13:48:07,6,3590,1282.1,0.29,13.3,7,14.3,0.04,10,49.8,0.28
,13:48:08,6,3590,1283.1,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,13:48:09,6,3590,1284.1,0.28,13.3,7,14.3,0.042,10,49.9,0.27
,13:48:10,6,3590,1285.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,13:48:11,6,3590,1286.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,13:48:12,6,3590,1287.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,13:48:13,6,3590,1288.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,13:48:14,6,3590,1289.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,13:48:15,6,3590,1290.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,13:48:16,6,3590,1291.1,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,13:48:17,6,3590,1292.1,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,13:48:18,6,3590,1293.1,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,13:48:19,6,3590,1294.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,13:48:20,6,3590,1295.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,13:48:21,6,3590,1296.1,0.28,13.3,7,14.3,0.042,10,49.9,0.27
,13:48:22,6,3590,1297.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,13:48:23,6,3590,1298.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,13:48:24,6,3590,1299.1,0.29,13.3,7,14.3,0.04,10,49.8,0.28
,13:48:25,6,3590,1300.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,13:48:26,6,3590,1301.1,0.28,13.3,7,14.3,0.043,10,49.8,0.27
,13:48:27,6,3590,1302.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,13:48:28,6,3590,1303.1,0.28,13.3,7,14.3,0.043,10,49.8,0.27
,13:48:29,6,3590,1304.1,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,13:48:30,6,3590,1305.1,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,13:48:31,6,3590,1306.1,0.28,13.3,7,14.3,0.043,10,49.8,0.27
,13:48:32,6,3590,1307.1,0.28,13.3,7,14.3,0.043,10,49.8,0.28
,13:48:33,6,3590,1308.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,13:48:34,6,3590,1309.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,13:48:35,6,3590,1310.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,13:48:36,6,3590,1311.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,13:48:37,6,3590,1312.1,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,13:48:38,6,3590,1313.1,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,13:48:39,6,3590,1314.1,0.28,13.3,7,14.3,0.04,10,49.9,0.27
,13:48:40,6,3590,1315.1,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,13:48:41,6,3590,1316.1,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,13:48:42,6,3590,1317.1,0.28,13.3,6,14.3,0.043,10,49.8,0.27
,13:48:43,6,3590,1318.1,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,13:48:44,6,3590,1319.1,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,13:48:45,6,3590,1320.1,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,13:48:46,6,3590,1321.1,0.28,13.3,7,14.3,0.041,10,49.9,0.27
,13:48:47,6,3590,1322.1,0.27,13.3,7,14.3,0.041,10,49.9,0.26
,13:48:48,6,3590,1323.1,0.27,13.3,7,14.3,0.041,10,49.9,0.26
,13:48:49,6,3590,1324.1,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,13:48:50,6,3590,1325.1,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,13:48:51,6,3590,1326.1,0.28,13.3,7,14.3,0.039,10,49.8,0.27
,13:48:52,6,3590,1327.1,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,13:48:53,6,3590,1328.1,0.28,13.3,7,14.3,0.04,10,49.9,0.27
,13:48:54,6,3590,1329.1,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,13:48:55,6,3590,1330.1,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,13:48:56,6,3590,1331.1,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,13:48:57,6,3590,1332.1,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,13:48:58,6,3590,1333.1,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,13:48:59,6,3590,1334.1,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,13:49:00,6,3590,1335.1,0.28,13.3,6,14.2,0.043,10,49.8,0.27
,13:49:01,6,3590,1336.1,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,13:49:02,6,3590,1337.1,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,13:49:03,6,3590,1338.1,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,13:49:04,6,3590,1339.1,0.28,13.3,7,14.2,0.043,10,49.8,0.27
,13:49:05,6,3590,1340.1,0.28,13.3,7,14.2,0.041,10,49.9,0.27
,13:49:06,6,3590,1341.1,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,13:49:07,6,3590,1342.1,0.29,13.3,7,14.2,0.041,10,49.8,0.28
,13:49:08,6,3590,1343.1,0.29,13.3,7,14.2,0.042,10,49.8,0.28
,13:49:09,6,3590,1344.1,0.29,13.3,7,14.2,0.041,10,49.8,0.28
,13:49:10,6,3590,1345.1,0.29,13.3,7,14.2,0.04,10,49.8,0.27
,13:49:11,6,3590,1346.1,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,13:49:12,6,3590,1347.1,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,13:49:13,6,3590,1348.1,0.28,13.3,7,14.2,0.041,10,49.9,0.27
,13:49:14,6,3590,1349.1,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,13:49:15,6,3590,1350.1,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,13:49:16,6,3590,1351.1,0.28,13.3,7,14.2,0.043,10,49.8,0.27
,13:49:17,6,3590,1352.1,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,13:49:18,6,3590,1353.1,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,13:49:19,6,3590,1354.1,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,13:49:20,6,3590,1355.1,0.28,13.3,7,14.1,0.04,10,49.8,0.27
,13:49:21,6,3590,1356.1,0.28,13.3,7,14.1,0.041,10,49.8,0.27
,13:49:22,6,3590,1357.1,0.29,13.3,7,14.1,0.04,10,49.9,0.28
,13:49:23,6,3590,1358.1,0.29,13.3,7,14.1,0.04,10,49.8,0.28
,13:49:24,6,3590,1359.1,0.29,13.3,7,14.1,0.041,10,49.9,0.28
,13:49:25,6,3590,1360.1,0.28,13.3,7,14.1,0.043,10,49.8,0.27
