Data file,,PTT_ISO10_12DEG_003.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,05/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,PTT on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 16:09:38 on 05/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:39:59,6,3590,1820.7,0.68,13.3,7,13.9,0.098,10,50,0.65
,16:40:00,6,3590,1821.7,0.68,13.3,7,13.9,0.098,10,50,0.65
,16:40:01,6,3590,1822.7,0.68,13.3,7,13.9,0.099,10,50,0.66
,16:40:02,6,3590,1823.7,0.68,13.3,7,13.9,0.102,10,50,0.65
,16:40:03,6,3590,1824.7,0.68,13.3,7,13.9,0.102,10,50,0.65
,16:40:04,6,3590,1825.7,0.68,13.3,7,13.8,0.102,10,50,0.66
,16:40:05,6,3590,1826.7,0.69,13.3,7,13.8,0.104,10,50,0.67
,16:40:06,6,3590,1827.7,0.7,13.3,7,13.8,0.097,10,50,0.67
,16:40:07,6,3590,1828.7,0.7,13.3,7,13.8,0.097,10,50,0.67
,16:40:08,6,3590,1829.7,0.69,13.3,7,13.8,0.1,10,50,0.67
,16:40:09,6,3590,1830.7,0.69,13.3,7,13.8,0.103,10,50,0.66
,16:40:10,6,3590,1831.7,0.69,13.3,7,13.8,0.104,10,50,0.66
,16:40:11,6,3590,1832.7,0.7,13.3,7,13.8,0.1,10,50,0.67
,16:40:12,6,3590,1833.7,0.7,13.3,7,13.8,0.097,10,50,0.67
,16:40:13,6,3590,1834.7,0.7,13.3,7,13.8,0.104,10,50,0.67
,16:40:14,6,3590,1835.7,0.69,13.3,7,13.8,0.104,10,50,0.66
,16:40:15,6,3590,1836.7,0.7,13.3,7,13.7,0.1,10,50,0.67
,16:40:16,6,3590,1837.7,0.7,13.3,7,13.7,0.097,10,50,0.67
,16:40:17,6,3590,1838.7,0.7,13.3,7,13.7,0.1,10,50,0.67
,16:40:18,6,3590,1839.7,0.69,13.3,7,13.7,0.103,10,50,0.66
,16:40:19,6,3590,1840.7,0.68,13.3,7,13.7,0.102,10,50,0.65
,16:40:20,6,3590,1841.7,0.68,13.3,7,13.7,0.102,10,50,0.65
,16:40:21,6,3590,1842.7,0.69,13.3,7,13.7,0.099,10,50,0.66
,16:40:22,6,3590,1843.7,0.69,13.3,7,13.7,0.096,10,50,0.66
,16:40:23,6,3590,1844.7,0.69,13.3,7,13.7,0.1,10,50,0.66
,16:40:24,6,3590,1845.7,0.68,13.3,7,13.7,0.102,10,50,0.66
,16:40:25,6,3590,1846.7,0.68,13.3,7,13.7,0.102,10,50,0.65
,16:40:26,6,3590,1847.7,0.68,13.3,7,13.6,0.102,10,50,0.65
,16:40:27,6,3590,1848.7,0.68,13.3,7,13.6,0.098,10,50,0.65
,16:40:28,6,3590,1849.7,0.68,13.3,7,13.6,0.099,10,50,0.66
,16:40:29,6,3590,1850.7,0.69,13.3,7,13.6,0.103,10,50,0.66
,16:40:30,6,3590,1851.7,0.69,13.3,7,13.6,0.103,10,50,0.66
,16:40:31,6,3590,1852.7,0.69,13.3,7,13.6,0.099,10,50,0.66
,16:40:32,6,3590,1853.7,0.69,13.3,7,13.6,0.099,10,50,0.66
,16:40:33,6,3590,1854.7,0.68,13.3,7,13.6,0.099,10,50,0.66
,16:40:34,6,3590,1855.7,0.68,13.3,7,13.5,0.098,10,50,0.65
,16:40:35,6,3590,1856.7,0.67,13.3,7,13.5,0.101,10,50,0.65
,16:40:36,6,3590,1857.7,0.67,13.3,7,13.6,0.101,10,50,0.64
,16:40:37,6,3590,1858.7,0.67,13.3,7,13.5,0.101,10,50,0.65
,16:40:38,6,3590,1859.7,0.68,13.3,7,13.5,0.098,10,50,0.66
,16:40:39,6,3590,1860.7,0.69,13.3,7,13.5,0.095,10,50,0.66
,16:40:40,6,3590,1861.7,0.69,13.3,7,13.5,0.095,10,50,0.66
,16:40:41,6,3590,1862.7,0.68,13.3,7,13.5,0.094,10,50,0.65
,16:40:42,6,3590,1863.7,0.68,13.3,7,13.5,0.098,10,50,0.65
,16:40:43,6,3590,1864.7,0.68,13.3,7,13.5,0.101,10,50,0.65
,16:40:44,6,3590,1865.7,0.68,13.3,7,13.5,0.102,10,50,0.65
,16:40:45,6,3590,1866.7,0.68,13.3,7,13.4,0.102,10,50,0.65
,16:40:46,6,3590,1867.7,0.68,13.3,7,13.4,0.102,10,50,0.65
,16:40:47,6,3590,1868.7,0.68,13.3,7,13.4,0.102,10,50,0.65
,16:40:48,6,3590,1869.7,0.68,13.3,7,13.4,0.098,10,50,0.65
,16:40:49,6,3590,1870.7,0.68,13.3,7,13.4,0.094,10,50,0.65
,16:40:50,6,3590,1871.7,0.68,13.3,7,13.4,0.094,10,50,0.65
,16:40:51,6,3590,1872.7,0.68,13.3,7,13.4,0.098,10,50,0.65
,16:40:52,6,3590,1873.7,0.67,13.3,7,13.3,0.097,10,50,0.65
,16:40:53,6,3590,1874.7,0.67,13.3,7,13.3,0.097,10,50,0.65
,16:40:54,6,3590,1875.7,0.67,13.3,7,13.3,0.097,10,50,0.65
,16:40:55,6,3590,1876.7,0.68,13.3,7,13.3,0.101,10,50,0.65
,16:40:56,6,3590,1877.7,0.68,13.3,7,13.3,0.101,10,50,0.65
,16:40:57,6,3590,1878.7,0.68,13.3,7,13.3,0.101,10,50,0.65
,16:40:58,6,3590,1879.7,0.67,13.3,7,13.3,0.097,10,50,0.64
,16:40:59,6,3590,1880.7,0.67,13.3,7,13.3,0.097,10,50,0.64
,16:41:00,6,3590,1881.7,0.67,13.3,7,13.3,0.096,10,50,0.64
,16:41:01,6,3590,1882.7,0.67,13.3,7,13.3,0.1,10,50,0.64
,16:41:02,6,3590,1883.7,0.67,13.3,7,13.2,0.1,10,50,0.64
,16:41:03,6,3590,1884.7,0.67,13.3,7,13.2,0.1,10,50,0.64
,16:41:04,6,3590,1885.7,0.67,13.3,7,13.2,0.097,10,50,0.64
,16:41:05,6,3590,1886.7,0.67,13.3,7,13.2,0.094,10,50,0.65
,16:41:06,6,3590,1887.7,0.67,13.3,7,13.2,0.093,10,50,0.64
,16:41:07,6,3590,1888.7,0.67,13.3,7,13.2,0.097,10,50,0.64
,16:41:08,6,3590,1889.7,0.67,13.3,7,13.2,0.097,10,50,0.65
,16:41:09,6,3590,1890.7,0.67,13.3,7,13.1,0.101,10,50,0.65
,16:41:10,6,3590,1891.7,0.67,13.3,7,13.1,0.101,10,50,0.65
,16:41:11,6,3590,1892.7,0.67,13.3,7,13.1,0.097,10,50,0.64
,16:41:12,6,3590,1893.7,0.67,13.3,7,13.1,0.096,10,50,0.64
,16:41:13,6,3590,1894.7,0.67,13.3,7,13.1,0.1,10,50,0.64
,16:41:14,6,3590,1895.7,0.67,13.3,7,13.1,0.1,10,50,0.64
,16:41:15,6,3590,1896.7,0.67,13.3,7,13.1,0.1,10,50,0.64
,16:41:16,6,3590,1897.7,0.67,13.3,7,13.1,0.096,10,50,0.64
,16:41:17,6,3590,1898.7,0.67,13.3,7,13.1,0.096,10,50,0.64
,16:41:18,6,3590,1899.7,0.67,13.3,7,13.1,0.097,10,50,0.64
,16:41:19,6,3590,1900.7,0.67,13.3,7,13,0.093,10,50,0.64
,16:41:20,6,3590,1901.7,0.67,13.3,7,13,0.093,10,50,0.64
,16:41:21,6,3590,1902.7,0.66,13.3,7,13,0.099,10,50,0.64
,16:41:22,6,3590,1903.7,0.67,13.3,7,13,0.1,10,50,0.64
,16:41:23,6,3590,1904.7,0.67,13.3,7,13,0.1,10,50,0.64
,16:41:24,6,3590,1905.7,0.67,13.3,7,13,0.096,10,50,0.64
,16:41:25,6,3590,1906.7,0.67,13.3,7,13,0.101,10,50,0.65
,16:41:26,6,3590,1907.7,0.67,13.3,7,12.9,0.101,10,50,0.65
,16:41:27,6,3590,1908.7,0.67,13.3,7,12.9,0.097,10,50,0.65
,16:41:28,6,3590,1909.7,0.67,13.3,7,12.9,0.093,10,50,0.64
,16:41:29,6,3590,1910.7,0.67,13.3,7,12.9,0.097,10,50,0.64
,16:41:30,6,3590,1911.7,0.67,13.3,7,12.9,0.101,10,50,0.65
,16:41:31,6,3590,1912.7,0.67,13.3,7,12.9,0.101,10,50,0.65
,16:41:32,6,3590,1913.7,0.67,13.3,7,12.9,0.101,10,50,0.65
,16:41:33,6,3590,1914.7,0.67,13.3,7,12.9,0.101,10,50,0.65
,16:41:34,6,3590,1915.7,0.67,13.3,7,12.9,0.101,10,50,0.65
,16:41:35,6,3590,1916.7,0.68,13.3,7,12.9,0.102,10,50,0.65
,16:41:36,6,3590,1917.7,0.68,13.3,7,12.8,0.094,10,50,0.65
,16:41:37,6,3590,1918.7,0.68,13.3,7,12.8,0.098,10,50,0.65
,16:41:38,6,3590,1919.7,0.68,13.3,7,12.8,0.098,10,50,0.65
,16:41:39,6,3590,1920.7,0.67,13.3,7,12.8,0.101,10,50,0.65
,16:41:40,6,3590,1921.7,0.67,13.3,7,12.8,0.101,10,50,0.64
,16:41:41,6,3590,1922.7,0.67,13.3,7,12.8,0.1,10,50,0.64
,16:41:42,6,3590,1923.7,0.67,13.3,7,12.7,0.096,10,50,0.64
,16:41:43,6,3590,1924.7,0.67,13.3,7,12.7,0.1,10,50,0.64
,16:41:44,6,3590,1925.7,0.67,13.3,7,12.7,0.097,10,50,0.65
,16:41:45,6,3590,1926.7,0.68,13.3,7,12.7,0.098,10,50,0.65
,16:41:46,6,3590,1927.7,0.68,13.3,7,12.7,0.094,10,50,0.65
,16:41:47,6,3590,1928.7,0.68,13.3,7,12.7,0.094,10,50,0.65
,16:41:48,6,3590,1929.7,0.68,13.3,7,12.7,0.098,10,50,0.65
,16:41:49,6,3590,1930.7,0.67,13.3,7,12.6,0.101,10,50,0.65
,16:41:50,6,3590,1931.7,0.67,13.3,7,12.6,0.101,10,50,0.64
,16:41:51,6,3590,1932.7,0.67,13.3,7,12.6,0.1,10,50,0.64
,16:41:52,6,3590,1933.7,0.67,13.3,7,12.6,0.096,10,50,0.64
,16:41:53,6,3590,1934.7,0.67,13.3,7,12.6,0.096,10,50,0.64
,16:41:54,6,3590,1935.7,0.67,13.3,7,12.6,0.093,10,50,0.64
,16:41:55,6,3590,1936.7,0.67,13.3,7,12.6,0.096,10,50,0.64
,16:41:56,6,3590,1937.7,0.67,13.3,7,12.6,0.096,10,50,0.64
,16:41:57,6,3590,1938.7,0.66,13.3,7,12.5,0.099,10,50,0.63
,16:41:58,6,3590,1939.7,0.66,13.3,7,12.5,0.099,10,50,0.63
,16:41:59,6,3590,1940.7,0.66,13.3,7,12.5,0.095,10,50,0.63
,16:42:00,6,3590,1941.7,0.66,13.3,7,12.5,0.092,10,50,0.63
,16:42:01,6,3590,1942.7,0.66,13.3,7,12.5,0.095,10,50,0.63
,16:42:02,6,3590,1943.7,0.65,13.3,7,12.5,0.098,10,50,0.63
,16:42:03,6,3590,1944.7,0.65,13.3,7,12.5,0.098,10,50,0.63
,16:42:04,6,3590,1945.7,0.66,13.3,7,12.4,0.099,10,50,0.63
,16:42:05,6,3590,1946.7,0.67,13.3,7,12.4,0.096,10,50,0.64
,16:42:06,6,3590,1947.7,0.67,13.3,7,12.4,0.097,10,50,0.65
,16:42:07,6,3590,1948.7,0.68,13.3,7,12.4,0.101,10,50,0.65
,16:42:08,6,3590,1949.7,0.68,13.3,7,12.4,0.102,10,50,0.65
,16:42:09,6,3590,1950.7,0.68,13.3,7,12.4,0.098,10,50,0.65
,16:42:10,6,3590,1951.7,0.68,13.3,7,12.4,0.098,10,50,0.65
,16:42:11,6,3590,1952.7,0.68,13.3,7,12.4,0.098,10,50,0.65
,16:42:12,6,3590,1953.7,0.68,13.3,7,12.4,0.098,10,50,0.65
,16:42:13,6,3590,1954.7,0.68,13.3,7,12.3,0.098,10,50,0.65
,16:42:14,6,3590,1955.7,0.68,13.3,7,12.3,0.098,10,50,0.65
,16:42:15,6,3590,1956.7,0.68,13.3,7,12.3,0.098,10,50,0.65
,16:42:16,6,3590,1957.7,0.67,13.3,7,12.3,0.101,10,50,0.65
,16:42:17,6,3590,1958.7,0.67,13.3,7,12.3,0.101,10,50,0.65
,16:42:18,6,3590,1959.7,0.67,13.3,7,12.3,0.097,10,50,0.64
,16:42:19,6,3590,1960.7,0.67,13.3,7,12.3,0.097,10,50,0.65
,16:42:20,6,3590,1961.7,0.67,13.3,7,12.2,0.097,10,50,0.64
,16:42:21,6,3590,1962.7,0.67,13.3,7,12.2,0.1,10,50,0.64
,16:42:22,6,3590,1963.7,0.67,13.3,7,12.2,0.1,10,50,0.64
,16:42:23,6,3590,1964.7,0.67,13.3,7,12.2,0.097,10,50,0.65
,16:42:24,6,3590,1965.7,0.68,13.3,7,12.2,0.098,10,50,0.65
,16:42:25,6,3590,1966.7,0.67,13.3,7,12.2,0.101,10,50,0.65
,16:42:26,6,3590,1967.7,0.67,13.3,7,12.1,0.1,10,50,0.64
,16:42:27,6,3590,1968.7,0.66,13.3,7,12.1,0.099,10,50,0.64
,16:42:28,6,3590,1969.7,0.67,13.3,7,12.1,0.096,10,50,0.64
,16:42:29,6,3590,1970.7,0.67,13.3,7,12.1,0.096,10,50,0.64
,16:42:30,6,3590,1971.7,0.67,13.3,7,12.1,0.097,10,50,0.65
,16:42:31,6,3590,1972.7,0.68,13.3,7,12.1,0.101,10,50,0.65
,16:42:32,6,3590,1973.7,0.68,13.3,7,12.1,0.102,10,50,0.65
,16:42:33,6,3590,1974.7,0.68,13.3,7,12.1,0.102,10,50,0.65
,16:42:34,6,3590,1975.7,0.68,13.3,7,12,0.095,10,50,0.65
,16:42:35,6,3590,1976.7,0.68,13.3,7,12,0.098,10,50,0.65
,16:42:36,6,3590,1977.7,0.68,13.3,7,12,0.102,10,50,0.65
,16:42:37,6,3590,1978.7,0.68,13.3,7,12,0.101,10,50,0.65
,16:42:38,6,3590,1979.7,0.67,13.3,7,12,0.097,10,50,0.65
,16:42:39,6,3590,1980.7,0.67,13.3,7,12,0.097,10,50,0.65
,16:42:40,6,3590,1981.7,0.67,13.3,7,12,0.097,10,50,0.64
,16:42:41,6,3590,1982.7,0.67,13.3,7,12,0.1,10,50,0.64
,16:42:42,6,3590,1983.7,0.67,13.3,7,11.9,0.1,10,50,0.64
,16:42:43,6,3590,1984.7,0.67,13.3,7,11.9,0.097,10,50,0.64
,16:42:44,6,3590,1985.7,0.68,13.3,7,11.9,0.098,10,50,0.65
,16:42:45,6,3590,1986.7,0.68,13.3,7,11.9,0.095,10,50,0.66
,16:42:46,6,3590,1987.7,0.68,13.3,7,11.9,0.099,10,50,0.66
,16:42:47,6,3590,1988.7,0.68,13.3,7,11.9,0.102,10,50,0.65
,16:42:48,6,3590,1989.7,0.68,13.3,7,11.8,0.102,10,50,0.65
,16:42:49,6,3590,1990.7,0.68,13.3,6,11.8,0.106,10,50,0.65
,16:42:50,6,3590,1991.7,0.68,13.3,7,11.8,0.102,10,50,0.65
,16:42:51,6,3590,1992.7,0.68,13.3,7,11.8,0.102,10,50,0.66
,16:42:52,6,3590,1993.7,0.68,13.3,7,11.8,0.099,10,50,0.66
,16:42:53,6,3590,1994.7,0.68,13.3,7,11.8,0.098,10,50,0.65
,16:42:54,6,3590,1995.7,0.68,13.3,7,11.8,0.102,10,50,0.65
,16:42:55,6,3590,1996.7,0.68,13.3,6,11.8,0.106,10,50,0.65
,16:42:56,6,3590,1997.7,0.68,13.3,7,11.7,0.102,10,50,0.65
,16:42:57,6,3590,1998.7,0.69,13.3,7,11.7,0.099,10,50,0.66
,16:42:58,6,3590,1999.7,0.69,13.3,7,11.7,0.1,10,50,0.66
,16:42:59,6,3590,2000.7,0.69,13.3,7,11.7,0.099,10,50,0.66
,16:43:00,6,3590,2001.7,0.68,13.3,7,11.7,0.094,10,50,0.65
,16:43:01,6,3590,2002.7,0.68,13.3,7,11.7,0.094,10,50,0.65
,16:43:02,6,3590,2003.7,0.67,13.3,7,11.6,0.097,10,50,0.65
,16:43:03,6,3590,2004.7,0.67,13.3,7,11.6,0.101,10,50,0.65
,16:43:04,6,3590,2005.7,0.67,13.3,7,11.6,0.1,10,50,0.64
,16:43:05,6,3590,2006.7,0.67,13.3,7,11.6,0.097,10,50,0.65
,16:43:06,6,3590,2007.7,0.68,13.3,7,11.6,0.098,10,50,0.65
,16:43:07,6,3590,2008.7,0.68,13.3,7,11.6,0.094,10,50,0.65
,16:43:08,6,3590,2009.7,0.67,13.3,7,11.5,0.096,10,50,0.64
,16:43:09,6,3590,2010.7,0.66,13.3,7,11.6,0.099,10,50,0.63
,16:43:10,6,3590,2011.7,0.66,13.3,7,11.5,0.099,10,50,0.63
,16:43:11,6,3590,2012.7,0.66,13.3,7,11.5,0.096,10,50,0.64
,16:43:12,6,3590,2013.7,0.66,13.3,7,11.5,0.095,10,50,0.63
,16:43:13,6,3590,2014.7,0.66,13.3,7,11.5,0.095,10,50,0.63
,16:43:14,6,3590,2015.7,0.66,13.3,7,11.5,0.099,10,50,0.63
,16:43:15,6,3590,2016.7,0.66,13.3,7,11.5,0.099,10,50,0.63
,16:43:16,6,3590,2017.7,0.67,13.3,7,11.4,0.096,10,50,0.64
,16:43:17,6,3590,2018.7,0.67,13.3,7,11.4,0.096,10,50,0.64
,16:43:18,6,3590,2019.7,0.67,13.3,7,11.4,0.097,10,50,0.65
,16:43:19,6,3590,2020.7,0.68,13.3,7,11.4,0.101,10,50,0.65
,16:43:20,6,3590,2021.7,0.68,13.3,7,11.4,0.102,10,50,0.66
,16:43:21,6,3590,2022.7,0.69,13.3,7,11.4,0.096,10,50,0.66
,16:43:22,6,3590,2023.7,0.69,13.3,7,11.4,0.096,10,50,0.66
,16:43:23,6,3590,2024.7,0.68,13.3,7,11.4,0.098,10,50,0.65
,16:43:24,6,3590,2025.7,0.68,13.3,7,11.3,0.098,10,50,0.65
,16:43:25,6,3590,2026.7,0.68,13.3,7,11.3,0.098,10,50,0.65
,16:43:26,6,3590,2027.7,0.68,13.3,7,11.3,0.098,10,50,0.65
,16:43:27,6,3590,2028.7,0.68,13.3,7,11.3,0.098,10,50,0.65
,16:43:28,6,3590,2029.7,0.68,13.3,7,11.3,0.098,10,50,0.65
,16:43:29,6,3590,2030.7,0.68,13.3,7,11.3,0.098,10,50,0.65
,16:43:30,6,3590,2031.7,0.68,13.3,7,11.3,0.098,10,50,0.65
,16:43:31,6,3590,2032.7,0.68,13.3,7,11.3,0.098,10,50,0.65
,16:43:32,6,3590,2033.7,0.68,13.3,7,11.2,0.101,10,50,0.65
,16:43:33,6,3590,2034.7,0.67,13.3,7,11.2,0.101,10,50,0.64
,16:43:34,6,3590,2035.7,0.67,13.3,7,11.2,0.101,10,50,0.64
,16:43:35,6,3590,2036.7,0.67,13.3,7,11.2,0.097,10,50,0.65
,16:43:36,6,3590,2037.7,0.68,13.3,7,11.2,0.098,10,50,0.65
,16:43:37,6,3590,2038.7,0.67,13.3,7,11.2,0.097,10,50,0.65
,16:43:38,6,3590,2039.7,0.67,13.3,7,11.1,0.101,10,50,0.64
,16:43:39,6,3590,2040.7,0.67,13.3,7,11.1,0.101,10,50,0.65
,16:43:40,6,3590,2041.7,0.67,13.3,7,11.1,0.097,10,50,0.65
,16:43:41,6,3590,2042.7,0.67,13.3,7,11.1,0.097,10,50,0.65
,16:43:42,6,3590,2043.7,0.67,13.3,7,11.1,0.097,10,50,0.64
,16:43:43,6,3590,2044.7,0.67,13.3,7,11.1,0.094,10,50,0.65
,16:43:44,6,3590,2045.7,0.67,13.3,7,11,0.09,10,50,0.64
,16:43:45,6,3590,2046.7,0.67,13.3,7,11,0.097,10,50,0.65
,16:43:46,6,3590,2047.7,0.68,13.3,7,11,0.101,10,50,0.65
,16:43:47,6,3590,2048.7,0.68,13.3,7,11,0.102,10,50,0.65
,16:43:48,6,3590,2049.7,0.68,13.3,7,11,0.102,10,50,0.65
,16:43:49,6,3590,2050.7,0.68,13.3,7,11,0.099,10,50,0.66
,16:43:50,6,3590,2051.7,0.68,13.3,7,11,0.098,10,50,0.65
,16:43:51,6,3590,2052.7,0.68,13.3,7,11,0.094,10,50,0.65
,16:43:52,6,3590,2053.7,0.68,13.3,7,10.9,0.098,10,50,0.65
,16:43:53,6,3590,2054.7,0.68,13.3,7,10.9,0.102,10,50,0.65
,16:43:54,6,3590,2055.7,0.68,13.3,7,10.9,0.102,10,50,0.65
,16:43:55,6,3590,2056.7,0.68,13.3,7,10.9,0.098,10,50,0.65
,16:43:56,6,3590,2057.7,0.68,13.3,7,10.9,0.098,10,50,0.65
,16:43:57,6,3590,2058.7,0.68,13.3,7,10.9,0.095,10,50,0.65
,16:43:58,6,3590,2059.7,0.68,13.3,7,10.8,0.098,10,50,0.65
,16:43:59,6,3590,2060.7,0.67,13.3,7,10.8,0.1,10,50,0.64
,16:44:00,6,3590,2061.7,0.66,13.3,6,10.8,0.103,10,50,0.63
,16:44:01,6,3590,2062.7,0.66,13.3,6,10.8,0.103,10,50,0.63
,16:44:02,6,3590,2063.7,0.67,13.3,7,10.8,0.101,10,50,0.64
,16:44:03,6,3590,2064.7,0.68,13.3,7,10.8,0.098,10,50,0.65
,16:44:04,6,3590,2065.7,0.68,13.3,7,10.7,0.098,10,50,0.65
,16:44:05,6,3590,2066.7,0.68,13.3,7,10.7,0.098,10,50,0.65
,16:44:06,6,3590,2067.7,0.68,13.3,7,10.7,0.095,10,50,0.65
,16:44:07,6,3590,2068.7,0.68,13.3,7,10.7,0.095,10,50,0.65
,16:44:08,6,3590,2069.7,0.68,13.3,7,10.7,0.098,10,50,0.65
,16:44:09,6,3590,2070.7,0.67,13.3,7,10.7,0.101,10,50,0.64
,16:44:10,6,3590,2071.7,0.67,13.3,7,10.7,0.1,10,50,0.64
,16:44:11,6,3590,2072.7,0.67,13.3,7,10.7,0.1,10,50,0.64
,16:44:12,6,3590,2073.7,0.67,13.3,7,10.7,0.101,10,50,0.64
,16:44:13,6,3590,2074.7,0.67,13.3,7,10.6,0.097,10,50,0.65
,16:44:14,6,3590,2075.7,0.67,13.3,7,10.6,0.097,10,50,0.65
,16:44:15,6,3590,2076.7,0.68,13.3,7,10.6,0.094,10,50,0.65
,16:44:16,6,3590,2077.7,0.68,13.3,7,10.6,0.094,10,50,0.65
,16:44:17,6,3590,2078.7,0.67,13.3,7,10.6,0.096,10,50,0.64
,16:44:18,6,3590,2079.7,0.66,13.3,7,10.6,0.099,10,50,0.63
,16:44:19,6,3590,2080.7,0.66,13.3,7,10.6,0.099,10,50,0.63
,16:44:20,6,3590,2081.7,0.66,13.3,7,10.5,0.099,10,50,0.64
,16:44:21,6,3590,2082.7,0.67,13.3,7,10.5,0.101,10,50,0.65
,16:44:22,6,3590,2083.7,0.68,13.3,7,10.5,0.101,10,50,0.65
,16:44:23,6,3590,2084.7,0.68,13.3,7,10.5,0.098,10,50,0.65
,16:44:24,6,3590,2085.7,0.68,13.3,7,10.5,0.098,10,50,0.65
,16:44:25,6,3590,2086.7,0.68,13.3,7,10.5,0.098,10,50,0.65
,16:44:26,6,3590,2087.7,0.68,13.3,7,10.5,0.102,10,50,0.65
,16:44:27,6,3590,2088.7,0.68,13.3,7,10.5,0.098,10,50,0.65
,16:44:28,6,3590,2089.7,0.68,13.3,7,10.4,0.098,10,50,0.65
,16:44:29,6,3590,2090.7,0.68,13.3,7,10.4,0.098,10,50,0.65
,16:44:30,6,3590,2091.7,0.68,13.3,7,10.4,0.098,10,50,0.65
,16:44:31,6,3590,2092.7,0.68,13.3,7,10.4,0.098,10,50,0.65
,16:44:32,6,3590,2093.7,0.68,13.3,7,10.4,0.095,10,50,0.65
,16:44:33,6,3590,2094.7,0.68,13.3,7,10.4,0.098,10,50,0.65
,16:44:34,6,3590,2095.7,0.67,13.3,7,10.3,0.101,10,50,0.64
,16:44:35,6,3590,2096.7,0.67,13.3,7,10.3,0.1,10,50,0.64
,16:44:36,6,3590,2097.7,0.67,13.3,7,10.3,0.1,10,50,0.64
,16:44:37,6,3590,2098.7,0.67,13.3,7,10.3,0.101,10,50,0.65
,16:44:38,6,3590,2099.7,0.68,13.3,7,10.3,0.101,10,50,0.65
