Data file,,PTFE_DRY_T4_PT2.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,27/03/2017,,,,,,,,,,
Lubricant,,Dry,,,,,,,,,,
Specimens,,PTFE,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 10:16:08 on 27/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff ( ),Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,ptfe_dry_t4_pt2-h001.tsv,,,,,,,,,,
,10:53:38,5,3590,2242.8,2.56,13.3,7,21,0.357,10,49.8,2.47
,10:53:39,5,3590,2243.8,2.54,13.3,7,22,0.367,10,49.8,2.45
,10:53:40,5,3590,2244.8,2.53,13.3,7,22,0.366,10,49.8,2.44
,10:53:41,5,3590,2245.8,2.54,13.3,7,22,0.366,10,49.8,2.45
,10:53:42,5,3590,2246.8,2.56,13.3,7,22,0.357,10,49.8,2.47
,10:53:43,5,3590,2247.8,2.58,13.3,7,22,0.372,10,49.8,2.49
,10:53:44,5,3590,2248.8,2.6,13.3,7,22,0.362,10,49.8,2.51
,10:53:45,5,3590,2249.8,2.6,13.3,7,22,0.362,10,49.8,2.51
,10:53:46,5,3590,2250.8,2.59,13.3,7,22,0.361,10,49.8,2.5
,10:53:47,5,3590,2251.8,2.58,13.3,7,22,0.359,10,49.8,2.48
,10:53:48,5,3590,2252.8,2.58,13.3,7,22,0.346,10,49.8,2.49
,10:53:49,5,3590,2253.8,2.59,13.3,7,22,0.361,10,49.8,2.5
,10:53:50,5,3590,2254.8,2.59,13.3,7,22,0.374,10,49.8,2.5
,10:53:51,5,3590,2255.8,2.58,13.3,7,22,0.372,10,49.8,2.48
,10:53:52,5,3590,2256.8,2.57,13.3,7,22,0.371,10,49.8,2.48
,10:53:53,5,3590,2257.8,2.58,13.3,7,22,0.372,10,49.8,2.49
,10:53:54,5,3590,2258.8,2.59,13.3,7,22,0.374,10,49.8,2.5
,10:53:55,5,3590,2259.8,2.6,13.3,7,22,0.362,10,49.8,2.51
,10:53:56,5,3590,2260.8,2.6,13.3,7,22,0.362,10,49.8,2.51
,10:53:57,5,3590,2261.8,2.6,13.3,7,22,0.35,10,49.8,2.51
,10:53:58,5,3590,2262.8,2.6,13.3,7,22,0.362,10,49.8,2.51
,10:53:59,5,3590,2263.8,2.59,13.3,7,22,0.36,10,49.8,2.5
,10:54:00,5,3590,2264.8,2.58,13.3,7,22,0.372,10,49.8,2.49
,10:54:01,5,3590,2265.8,2.59,13.3,7,22,0.374,10,49.8,2.5
,10:54:02,5,3590,2266.8,2.61,13.3,7,22,0.377,10,49.8,2.52
,10:54:03,5,3590,2267.8,2.62,13.3,7,22,0.365,10,49.8,2.53
,10:54:04,5,3590,2268.8,2.63,13.3,7,22,0.354,10,49.8,2.54
,10:54:05,5,3590,2269.8,2.63,13.3,7,22,0.354,10,49.8,2.54
,10:54:06,5,3590,2270.8,2.62,13.3,7,22,0.365,10,49.8,2.53
,10:54:07,5,3590,2271.8,2.61,13.3,7,22,0.378,10,49.8,2.52
,10:54:08,5,3590,2272.8,2.62,13.3,7,22,0.378,10,49.8,2.53
,10:54:09,5,3590,2273.8,2.63,13.3,7,22,0.366,10,49.8,2.53
,10:54:10,5,3590,2274.8,2.62,13.3,7,22,0.365,10,49.8,2.53
,10:54:11,5,3590,2275.8,2.61,13.3,7,22,0.364,10,49.8,2.52
,10:54:12,5,3590,2276.8,2.59,13.3,7,22,0.374,10,49.8,2.5
,10:54:13,5,3590,2277.8,2.59,13.3,7,22,0.374,10,49.8,2.5
,10:54:14,5,3590,2278.8,2.61,13.3,7,22,0.377,10,49.8,2.52
,10:54:15,5,3590,2279.8,2.63,13.3,7,22,0.367,10,49.8,2.54
,10:54:16,5,3590,2280.8,2.64,13.3,7,22,0.368,10,49.8,2.55
,10:54:17,5,3590,2281.8,2.64,13.3,7,22,0.367,10,49.8,2.54
,10:54:18,5,3590,2282.8,2.63,13.3,7,21,0.38,10,49.8,2.54
,10:54:19,5,3590,2283.8,2.63,13.3,7,22,0.379,10,49.8,2.53
,10:54:20,5,3590,2284.8,2.64,13.3,7,22,0.367,10,49.8,2.55
,10:54:21,5,3590,2285.8,2.64,13.3,7,22,0.368,10,49.8,2.55
,10:54:22,5,3590,2286.8,2.64,13.3,7,22,0.367,10,49.8,2.54
,10:54:23,5,3590,2287.8,2.63,13.3,7,22,0.379,10,49.8,2.53
,10:54:24,5,3590,2288.8,2.63,13.3,7,22,0.379,10,49.8,2.54
,10:54:25,5,3590,2289.8,2.64,13.3,7,22,0.368,10,49.8,2.55
,10:54:26,5,3590,2290.8,2.65,13.3,7,22,0.369,10,49.8,2.56
,10:54:27,5,3590,2291.8,2.64,13.3,7,22,0.368,10,49.8,2.55
,10:54:28,5,3590,2292.8,2.63,13.3,7,22,0.38,10,49.8,2.54
,10:54:29,5,3590,2293.8,2.63,13.3,7,22,0.38,10,49.8,2.54
,10:54:30,5,3590,2294.8,2.64,13.3,7,22,0.368,10,49.8,2.55
,10:54:31,5,3590,2295.8,2.65,13.3,7,22,0.356,10,49.8,2.55
,10:54:32,5,3590,2296.8,2.64,13.3,7,22,0.355,10,49.8,2.54
,10:54:33,5,3590,2297.8,2.63,13.3,7,22,0.366,10,49.8,2.54
,10:54:34,5,3590,2298.8,2.62,13.3,7,22,0.379,10,49.8,2.53
,10:54:35,5,3590,2299.8,2.64,13.3,7,22,0.381,10,49.8,2.55
,10:54:36,5,3590,2300.8,2.65,13.3,7,22,0.37,10,49.8,2.56
,10:54:37,5,3590,2301.8,2.66,13.3,7,22,0.37,10,49.8,2.56
,10:54:38,5,3590,2302.8,2.65,13.3,7,22,0.382,10,49.8,2.55
,10:54:39,5,3590,2303.8,2.64,13.3,7,22,0.381,10,49.8,2.55
,10:54:40,5,3590,2304.8,2.66,13.3,7,22,0.384,10,49.8,2.56
,10:54:41,5,3590,2305.8,2.67,13.3,7,22,0.372,10,49.8,2.58
,10:54:42,5,3590,2306.8,2.67,13.3,7,22,0.372,10,49.8,2.58
,10:54:43,5,3590,2307.8,2.66,13.3,7,22,0.371,10,49.8,2.57
,10:54:44,5,3590,2308.8,2.65,13.3,7,22,0.382,10,49.8,2.55
,10:54:45,5,3590,2309.8,2.65,13.3,7,22,0.382,10,49.8,2.55
,10:54:46,5,3590,2310.8,2.66,13.3,7,22,0.371,10,49.8,2.57
,10:54:47,5,3590,2311.8,2.68,13.3,7,22,0.361,10,49.8,2.59
,10:54:48,5,3590,2312.8,2.68,13.3,7,22,0.36,10,49.8,2.58
,10:54:49,5,3590,2313.8,2.65,13.3,7,21,0.383,10,49.8,2.56
,10:54:50,5,3590,2314.8,2.64,13.3,7,21,0.381,10,49.8,2.54
,10:54:51,5,3590,2315.8,2.64,13.3,7,21,0.368,10,49.8,2.55
,10:54:52,5,3590,2316.8,2.66,13.3,7,22,0.371,10,49.8,2.57
,10:54:53,5,3590,2317.8,2.67,13.3,7,21,0.372,10,49.8,2.58
,10:54:54,5,3590,2318.8,2.67,13.3,7,22,0.385,10,49.8,2.57
,10:54:55,5,3590,2319.8,2.67,13.3,7,22,0.385,10,49.8,2.57
,10:54:56,5,3590,2320.8,2.67,13.3,7,22,0.372,10,49.8,2.58
,10:54:57,5,3590,2321.8,2.67,13.3,7,22,0.372,10,49.8,2.58
,10:54:58,5,3590,2322.8,2.65,13.3,7,22,0.369,10,49.8,2.55
,10:54:59,5,3590,2323.8,2.62,13.3,7,22,0.379,10,49.8,2.53
,10:55:00,5,3590,2324.8,2.61,13.3,7,22,0.364,10,49.8,2.52
,10:55:01,5,3590,2325.8,2.62,13.3,7,22,0.364,10,49.8,2.53
,10:55:02,5,3590,2326.8,2.62,13.3,7,22,0.365,10,49.8,2.53
,10:55:03,5,3590,2327.8,2.62,13.3,7,22,0.378,10,49.8,2.53
,10:55:04,5,3590,2328.8,2.62,13.3,7,22,0.379,10,49.8,2.53
,10:55:05,5,3590,2329.8,2.64,13.3,7,22,0.368,10,49.8,2.55
,10:55:06,5,3590,2330.8,2.65,13.3,7,22,0.37,10,49.8,2.56
,10:55:07,5,3590,2331.8,2.66,13.3,7,22,0.37,10,49.8,2.56
,10:55:08,5,3590,2332.8,2.65,13.3,7,22,0.383,10,49.8,2.56
,10:55:09,5,3590,2333.8,2.65,13.3,7,22,0.383,10,49.8,2.56
,10:55:10,5,3590,2334.8,2.65,13.3,7,22,0.383,10,49.8,2.56
,10:55:11,5,3590,2335.8,2.64,13.3,7,22,0.368,10,49.8,2.55
,10:55:12,5,3590,2336.8,2.63,13.3,7,22,0.367,10,49.8,2.54
,10:55:13,5,3590,2337.8,2.63,13.3,7,22,0.366,10,49.8,2.54
,10:55:14,5,3590,2338.8,2.62,13.3,7,22,0.379,10,49.8,2.53
,10:55:15,5,3590,2339.8,2.63,13.3,7,22,0.379,10,49.8,2.53
,10:55:16,5,3590,2340.8,2.63,13.3,7,22,0.366,10,49.8,2.53
,10:55:17,5,3590,2341.8,2.63,13.3,7,22,0.366,10,49.8,2.54
,10:55:18,5,3590,2342.8,2.62,13.3,7,22,0.365,10,49.8,2.53
,10:55:19,5,3590,2343.8,2.61,13.3,7,22,0.376,10,49.8,2.52
,10:55:20,5,3590,2344.8,2.61,13.3,7,22,0.376,10,49.8,2.52
,10:55:21,5,3590,2345.8,2.63,13.3,7,22,0.379,10,49.8,2.53
,10:55:22,5,3590,2346.8,2.64,13.3,7,22,0.381,10,49.8,2.55
,10:55:23,5,3590,2347.8,2.64,13.3,7,22,0.368,10,49.8,2.55
,10:55:24,5,3590,2348.8,2.64,13.3,7,22,0.368,10,49.8,2.55
,10:55:25,5,3590,2349.8,2.64,13.3,7,22,0.368,10,49.8,2.55
,10:55:26,5,3590,2350.8,2.64,13.3,7,22,0.367,10,49.8,2.54
,10:55:27,5,3590,2351.8,2.62,13.3,7,22,0.379,10,49.8,2.53
,10:55:28,5,3590,2352.8,2.62,13.3,7,22,0.379,10,49.8,2.53
,10:55:29,5,3590,2353.8,2.63,13.3,7,22,0.367,10,49.8,2.54
,10:55:30,5,3590,2354.8,2.65,13.3,7,22,0.369,10,49.8,2.55
,10:55:31,5,3590,2355.8,2.65,13.3,7,22,0.369,10,49.8,2.56
,10:55:32,5,3590,2356.8,2.64,13.3,7,22,0.382,10,49.8,2.55
,10:55:33,5,3590,2357.8,2.65,13.3,7,22,0.383,10,49.8,2.56
,10:55:34,5,3590,2358.8,2.64,13.3,7,22,0.382,10,49.8,2.55
,10:55:35,5,3590,2359.8,2.64,13.3,7,22,0.368,10,49.8,2.55
,10:55:36,5,3590,2360.8,2.64,13.3,7,22,0.355,10,49.8,2.55
,10:55:37,5,3590,2361.8,2.64,13.3,7,22,0.355,10,49.8,2.54
,10:55:38,5,3590,2362.8,2.63,13.3,7,22,0.379,10,49.8,2.53
,10:55:39,5,3590,2363.8,2.61,13.3,7,22,0.378,10,49.8,2.52
,10:55:40,5,3590,2364.8,2.62,13.3,7,22,0.379,10,49.8,2.53
,10:55:41,5,3590,2365.8,2.64,13.3,7,22,0.382,10,49.8,2.55
,10:55:42,5,3590,2366.8,2.65,13.3,7,22,0.37,10,49.8,2.56
,10:55:43,5,3590,2367.8,2.65,13.3,7,22,0.369,10,49.8,2.55
,10:55:44,5,3590,2368.8,2.64,13.3,7,22,0.368,10,49.8,2.55
,10:55:45,5,3590,2369.8,2.65,13.3,7,22,0.369,10,49.8,2.56
,10:55:46,5,3590,2370.8,2.65,13.3,7,22,0.369,10,49.8,2.56
,10:55:47,5,3590,2371.8,2.64,13.3,7,22,0.368,10,49.8,2.55
,10:55:48,5,3590,2372.8,2.63,13.3,7,22,0.38,10,49.8,2.54
,10:55:49,5,3590,2373.8,2.63,13.3,7,22,0.38,10,49.8,2.54
,10:55:50,5,3590,2374.8,2.63,13.3,7,22,0.367,10,49.8,2.54
,10:55:51,5,3590,2375.8,2.65,13.3,7,22,0.369,10,49.8,2.55
,10:55:52,5,3590,2376.8,2.64,13.3,7,22,0.368,10,49.8,2.54
,10:55:53,5,3590,2377.8,2.62,13.3,7,22,0.365,10,49.8,2.53
,10:55:54,5,3590,2378.8,2.62,13.3,7,22,0.378,10,49.8,2.53
,10:55:55,5,3590,2379.8,2.64,13.3,7,22,0.368,10,49.8,2.55
,10:55:56,5,3590,2380.8,2.66,13.3,7,22,0.371,10,49.8,2.57
,10:55:57,5,3590,2381.8,2.67,13.3,7,22,0.372,10,49.8,2.58
,10:55:58,5,3590,2382.8,2.67,13.3,7,22,0.385,10,49.8,2.57
,10:55:59,5,3590,2383.8,2.64,13.3,7,22,0.368,10,49.8,2.55
,10:56:00,5,3590,2384.8,2.62,13.3,7,22,0.364,10,49.8,2.52
,10:56:01,5,3590,2385.8,2.59,13.3,7,22,0.361,10,49.8,2.5
,10:56:02,5,3590,2386.8,2.58,13.3,7,22,0.36,10,49.8,2.49
,10:56:03,5,3590,2387.8,2.58,13.3,7,22,0.372,10,49.8,2.49
,10:56:04,5,3590,2388.8,2.59,13.3,7,22,0.36,10,49.8,2.5
,10:56:05,5,3590,2389.8,2.6,13.3,7,22,0.362,10,49.8,2.51
,10:56:06,5,3590,2390.8,2.61,13.3,7,22,0.376,10,49.8,2.52
,10:56:07,5,3590,2391.8,2.61,13.3,7,22,0.377,10,49.8,2.52
,10:56:08,5,3590,2392.8,2.63,13.3,7,22,0.366,10,49.8,2.54
,10:56:09,5,3590,2393.8,2.64,13.3,7,22,0.368,10,49.8,2.55
,10:56:10,5,3590,2394.8,2.64,13.3,7,22,0.368,10,49.8,2.55
,10:56:11,5,3590,2395.8,2.63,13.3,7,22,0.38,10,49.8,2.54
,10:56:12,5,3590,2396.8,2.63,13.3,7,22,0.38,10,49.8,2.54
,10:56:13,5,3590,2397.8,2.65,13.3,7,22,0.369,10,49.8,2.56
,10:56:14,5,3590,2398.8,2.66,13.3,7,22,0.37,10,49.8,2.56
,10:56:15,5,3590,2399.8,2.63,13.3,7,22,0.38,10,49.8,2.53
,10:56:16,5,3590,2400.8,2.58,13.3,7,22,0.373,10,49.8,2.49
,10:56:17,5,3590,2401.8,2.55,13.3,7,22,0.368,10,49.8,2.46
,10:56:18,5,3590,2402.8,2.55,13.3,7,22,0.356,10,49.8,2.47
,10:56:19,5,3590,2403.8,2.57,13.3,7,22,0.358,10,49.8,2.49
,10:56:20,5,3590,2404.8,2.59,13.3,7,22,0.374,10,49.8,2.5
,10:56:21,5,3590,2405.8,2.6,13.3,7,22,0.376,10,49.8,2.52
,10:56:22,5,3590,2406.8,2.62,13.3,7,22,0.365,10,49.8,2.53
,10:56:23,5,3590,2407.8,2.64,13.3,7,22,0.355,10,49.8,2.54
,10:56:24,5,3590,2408.8,2.63,13.3,7,22,0.366,10,49.8,2.54
,10:56:25,5,3590,2409.8,2.61,13.3,7,22,0.378,10,49.8,2.52
,10:56:26,5,3590,2410.8,2.61,13.3,7,22,0.378,10,49.8,2.53
,10:56:27,5,3590,2411.8,2.62,13.3,7,22,0.365,10,49.8,2.53
,10:56:28,5,3590,2412.8,2.62,13.3,7,22,0.353,10,49.8,2.53
,10:56:29,5,3590,2413.8,2.6,13.3,7,22,0.362,10,49.8,2.51
,10:56:30,5,3590,2414.8,2.57,13.3,7,22,0.372,10,49.8,2.48
,10:56:31,5,3590,2415.8,2.56,13.3,7,22,0.37,10,49.8,2.47
,10:56:32,5,3590,2416.8,2.56,13.3,7,22,0.357,10,49.8,2.47
,10:56:33,5,3590,2417.8,2.57,13.3,7,22,0.357,10,49.8,2.48
,10:56:34,5,3590,2418.8,2.57,13.3,7,22,0.357,10,49.8,2.47
,10:56:35,5,3590,2419.8,2.57,13.3,7,22,0.371,10,49.8,2.48
,10:56:36,5,3590,2420.8,2.58,13.3,7,22,0.373,10,49.8,2.49
,10:56:37,5,3590,2421.8,2.6,13.3,7,22,0.376,10,49.8,2.51
,10:56:38,5,3590,2422.8,2.62,13.3,7,22,0.364,10,49.8,2.53
,10:56:39,5,3590,2423.8,2.61,13.3,7,22,0.364,10,49.8,2.52
,10:56:40,5,3590,2424.8,2.6,13.3,7,22,0.375,10,49.8,2.51
,10:56:41,5,3590,2425.8,2.6,13.3,7,22,0.375,10,49.8,2.51
,10:56:42,5,3590,2426.8,2.61,13.3,7,22,0.364,10,49.8,2.52
,10:56:43,5,3590,2427.8,2.63,13.3,7,22,0.366,10,49.8,2.53
,10:56:44,5,3590,2428.8,2.62,13.3,7,22,0.364,10,49.8,2.52
,10:56:45,5,3590,2429.8,2.6,13.3,7,22,0.375,10,49.8,2.51
,10:56:46,5,3590,2430.8,2.59,13.3,7,22,0.374,10,49.8,2.5
,10:56:47,5,3590,2431.8,2.6,13.3,7,22,0.362,10,49.8,2.51
,10:56:48,5,3590,2432.8,2.59,13.3,7,21,0.361,10,49.8,2.5
,10:56:49,5,3590,2433.8,2.57,13.3,7,21,0.372,10,49.8,2.48
,10:56:50,5,3590,2434.8,2.55,13.3,7,22,0.369,10,49.8,2.46
,10:56:51,5,3590,2435.8,2.55,13.3,7,22,0.355,10,49.8,2.46
,10:56:52,5,3590,2436.8,2.54,13.3,7,22,0.342,10,49.8,2.46
,10:56:53,5,3590,2437.8,2.54,13.3,7,22,0.353,10,49.8,2.45
,10:56:54,5,3590,2438.8,2.52,13.3,7,22,0.364,10,49.8,2.43
,10:56:55,5,3590,2439.8,2.51,13.3,7,22,0.363,10,49.8,2.43
,10:56:56,5,3590,2440.8,2.52,13.3,7,22,0.351,10,49.8,2.44
,10:56:57,5,3590,2441.8,2.52,13.3,7,22,0.35,10,49.8,2.43
,10:56:58,5,3590,2442.8,2.49,13.3,7,22,0.36,10,49.8,2.4
,10:56:59,5,3590,2443.8,2.47,13.3,7,22,0.357,10,49.8,2.39
,10:57:00,5,3590,2444.8,2.49,13.3,7,22,0.347,10,49.8,2.41
,10:57:01,5,3590,2445.8,2.52,13.3,7,22,0.339,10,49.8,2.44
,10:57:02,5,3590,2446.8,2.54,13.3,7,22,0.353,10,49.8,2.45
,10:57:03,5,3590,2447.8,2.53,13.3,7,22,0.353,10,49.8,2.44
,10:57:04,5,3590,2448.8,2.53,13.3,7,22,0.365,10,49.8,2.44
,10:57:05,5,3590,2449.8,2.53,13.3,7,22,0.366,10,49.8,2.45
,10:57:06,5,3590,2450.8,2.54,13.3,7,22,0.354,10,49.8,2.46
,10:57:07,5,3590,2451.8,2.54,13.3,7,22,0.353,10,49.8,2.45
,10:57:08,5,3590,2452.8,2.52,13.3,7,22,0.35,10,49.8,2.43
,10:57:09,5,3590,2453.8,2.51,13.3,7,22,0.362,10,49.8,2.42
,10:57:10,5,3590,2454.8,2.54,13.3,7,22,0.366,10,49.8,2.45
,10:57:11,5,3590,2455.8,2.58,13.3,7,22,0.359,10,49.8,2.49
,10:57:12,5,3590,2456.8,2.59,13.3,7,22,0.361,10,49.8,2.5
,10:57:13,5,3590,2457.8,2.57,13.3,7,22,0.358,10,49.8,2.48
,10:57:14,5,3590,2458.8,2.54,13.3,7,22,0.367,10,49.8,2.45
,10:57:15,5,3590,2459.8,2.55,13.3,7,22,0.368,10,49.8,2.46
,10:57:16,5,3590,2460.8,2.57,13.3,7,22,0.358,10,49.8,2.48
,10:57:17,5,3590,2461.8,2.58,13.3,7,22,0.36,10,49.8,2.49
,10:57:18,5,3590,2462.8,2.57,13.3,7,22,0.358,10,49.8,2.48
,10:57:19,5,3590,2463.8,2.56,13.3,7,22,0.37,10,49.8,2.47
,10:57:20,5,3590,2464.8,2.57,13.3,7,22,0.358,10,49.8,2.48
,10:57:21,5,3590,2465.8,2.58,13.3,7,22,0.359,10,49.8,2.49
,10:57:22,5,3590,2466.8,2.57,13.3,7,22,0.358,10,49.8,2.48
,10:57:23,5,3590,2467.8,2.55,13.3,7,22,0.368,10,49.8,2.46
,10:57:24,5,3590,2468.8,2.52,13.3,7,22,0.365,10,49.8,2.43
,10:57:25,5,3590,2469.8,2.53,13.3,7,22,0.353,10,49.8,2.45
,10:57:26,5,3590,2470.8,2.55,13.3,7,22,0.356,10,49.8,2.47
,10:57:27,5,3590,2471.8,2.59,13.3,7,22,0.36,10,49.8,2.5
,10:57:28,5,3590,2472.8,2.6,13.3,7,22,0.376,10,49.8,2.51
,10:57:29,5,3590,2473.8,2.62,13.3,7,22,0.379,10,49.8,2.53
,10:57:30,5,3590,2474.8,2.65,13.3,7,22,0.369,10,49.8,2.56
,10:57:31,5,3590,2475.8,2.66,13.3,7,22,0.371,10,49.8,2.57
,10:57:32,5,3590,2476.8,2.65,13.3,7,22,0.383,10,49.8,2.56
,10:57:33,5,3590,2477.8,2.63,13.3,7,22,0.38,10,49.8,2.54
,10:57:34,5,3590,2478.8,2.61,13.3,7,22,0.364,10,49.8,2.52
,10:57:35,5,3590,2479.8,2.59,13.3,7,22,0.361,10,49.8,2.5
,10:57:36,5,3590,2480.8,2.58,13.3,7,22,0.372,10,49.8,2.48
,10:57:37,5,3590,2481.8,2.58,13.3,7,22,0.372,10,49.8,2.49
,10:57:38,5,3590,2482.8,2.61,13.3,7,22,0.364,10,49.8,2.53
,10:57:39,5,3590,2483.8,2.65,13.3,7,22,0.369,10,49.8,2.56
,10:57:40,5,3590,2484.8,2.66,13.3,7,22,0.37,10,49.8,2.56
,10:57:41,5,3590,2485.8,2.64,13.3,7,22,0.381,10,49.8,2.54
,10:57:42,5,3590,2486.8,2.63,13.3,7,22,0.379,10,49.8,2.53
,10:57:43,5,3590,2487.8,2.65,13.3,7,22,0.369,10,49.8,2.56
,10:57:44,5,3590,2488.8,2.67,13.3,7,22,0.372,10,49.8,2.58
,10:57:45,5,3590,2489.8,2.66,13.3,7,22,0.371,10,49.8,2.57
,10:57:46,5,3590,2490.8,2.65,13.3,7,22,0.369,10,49.8,2.56
,10:57:47,5,3590,2491.8,2.63,13.3,7,22,0.366,10,49.8,2.54
,10:57:48,5,3590,2492.8,2.62,13.3,7,22,0.379,10,49.9,2.53
,10:57:49,5,3590,2493.8,2.62,13.3,7,22,0.393,10,49.8,2.53
,10:57:50,5,3590,2494.8,2.62,13.3,7,22,0.379,10,49.8,2.53
,10:57:51,5,3590,2495.8,2.62,13.3,7,22,0.365,10,49.8,2.53
,10:57:52,5,3590,2496.8,2.59,13.3,7,22,0.361,10,49.8,2.5
,10:57:53,5,3590,2497.8,2.56,13.3,7,22,0.357,10,49.8,2.47
,10:57:54,5,3590,2498.8,2.54,13.3,7,22,0.367,10,49.8,2.46
,10:57:55,5,3590,2499.8,2.55,13.3,7,22,0.355,10,49.8,2.46
,10:57:56,5,3590,2500.8,2.57,13.3,7,22,0.358,10,49.8,2.48
,10:57:57,5,3590,2501.8,2.57,13.3,7,22,0.371,10,49.8,2.48
,10:57:58,5,3590,2502.8,2.58,13.3,7,22,0.372,10,49.8,2.49
,10:57:59,5,3590,2503.8,2.59,13.3,7,22,0.361,10,49.8,2.51
,10:58:00,5,3590,2504.8,2.61,13.3,7,22,0.364,10,49.8,2.52
,10:58:01,5,3590,2505.8,2.61,13.3,7,22,0.364,10,49.8,2.52
,10:58:02,5,3590,2506.8,2.6,13.3,7,22,0.376,10,49.8,2.51
,10:58:03,5,3590,2507.8,2.6,13.3,7,22,0.376,10,49.8,2.51
,10:58:04,5,3590,2508.8,2.61,13.3,7,22,0.363,10,49.8,2.52
,10:58:05,5,3590,2509.8,2.6,13.3,7,22,0.35,10,49.8,2.51
,10:58:06,5,3590,2510.8,2.59,13.3,7,22,0.361,10,49.8,2.5
,10:58:07,5,3590,2511.8,2.59,13.3,7,22,0.374,10,49.8,2.5
,10:58:08,5,3590,2512.8,2.61,13.3,7,22,0.377,10,49.8,2.52
,10:58:09,5,3590,2513.8,2.63,13.3,7,22,0.366,10,49.8,2.54
,10:58:10,5,3590,2514.8,2.65,13.3,7,22,0.369,10,49.8,2.56
,10:58:11,5,3590,2515.8,2.63,13.3,7,22,0.366,10,49.8,2.53
,10:58:12,5,3590,2516.8,2.6,13.3,7,22,0.376,10,49.8,2.51
,10:58:13,5,3590,2517.8,2.58,13.3,7,22,0.373,10,49.8,2.49
,10:58:14,5,3590,2518.8,2.6,13.3,7,22,0.362,10,49.8,2.51
,10:58:15,5,3590,2519.8,2.62,13.3,7,22,0.365,10,49.8,2.53
,10:58:16,5,3590,2520.8,2.64,13.3,7,22,0.355,10,49.8,2.55
,10:58:17,5,3590,2521.8,2.63,13.3,7,22,0.366,10,49.8,2.54
,10:58:18,5,3590,2522.8,2.62,13.3,7,22,0.378,10,49.8,2.53
,10:58:19,5,3590,2523.8,2.61,13.3,7,22,0.377,10,49.8,2.52
,10:58:20,5,3590,2524.8,2.62,13.3,7,22,0.365,10,49.8,2.53
,10:58:21,5,3590,2525.8,2.63,13.3,7,22,0.367,10,49.8,2.54
,10:58:22,5,3590,2526.8,2.63,13.3,7,22,0.354,10,49.8,2.54
,10:58:23,5,3590,2527.8,2.61,13.3,7,22,0.363,10,49.8,2.51
,10:58:24,5,3590,2528.8,2.57,13.3,7,22,0.358,10,49.8,2.48
,10:58:25,5,3590,2529.8,2.55,13.3,7,22,0.369,10,49.8,2.46
,10:58:26,5,3590,2530.8,2.56,13.3,7,22,0.37,10,49.8,2.47
,10:58:27,5,3590,2531.8,2.59,13.3,7,22,0.361,10,49.8,2.5
,10:58:28,5,3590,2532.8,2.61,13.3,7,22,0.351,10,49.8,2.53
,10:58:29,5,3590,2533.8,2.63,13.3,7,22,0.366,10,49.8,2.53
,10:58:30,5,3590,2534.8,2.63,13.3,7,22,0.38,10,49.8,2.54
,10:58:31,5,3590,2535.8,2.64,13.3,7,22,0.381,10,49.8,2.55
,10:58:32,5,3590,2536.8,2.65,13.3,7,22,0.383,10,49.8,2.56
,10:58:33,5,3590,2537.8,2.66,13.3,7,22,0.371,10,49.8,2.57
,10:58:34,5,3590,2538.8,2.67,13.3,7,22,0.372,10,49.8,2.58
,10:58:35,5,3590,2539.8,2.66,13.3,7,22,0.371,10,49.8,2.57
,10:58:36,5,3590,2540.8,2.64,13.3,7,22,0.382,10,49.8,2.55
,10:58:37,5,3590,2541.8,2.63,13.3,7,21,0.366,10,49.8,2.53
,10:58:38,5,3590,2542.8,2.6,13.3,7,22,0.376,10,49.8,2.51
,10:58:39,5,3590,2543.8,2.6,13.3,7,22,0.375,10,49.8,2.51
,10:58:40,5,3590,2544.8,2.6,13.3,7,22,0.363,10,49.8,2.51
,10:58:41,5,3590,2545.8,2.61,13.3,7,22,0.351,10,49.8,2.53
,10:58:42,5,3590,2546.8,2.61,13.3,7,22,0.351,10,49.8,2.52
,10:58:43,5,3590,2547.8,2.6,13.3,7,22,0.362,10,49.8,2.51
,10:58:44,5,3590,2548.8,2.59,13.3,7,22,0.374,10,49.8,2.5
,10:58:45,5,3590,2549.8,2.59,13.3,7,22,0.374,10,49.8,2.49
,10:58:46,5,3590,2550.8,2.57,13.3,7,22,0.371,10,49.8,2.48
,10:58:47,5,3590,2551.8,2.55,13.3,7,22,0.369,10,49.8,2.46
,10:58:48,5,3590,2552.8,2.56,13.3,7,22,0.37,10,49.8,2.47
,10:58:49,5,3590,2553.8,2.59,13.3,7,22,0.361,10,49.8,2.5
,10:58:50,5,3590,2554.8,2.62,13.3,7,22,0.352,10,49.8,2.53
,10:58:51,5,3590,2555.8,2.62,13.3,7,22,0.364,10,49.8,2.53
