Data file,,HONEDPEEK_ISO10_12C_005.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,24/03/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,PEEK on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 12:42:33 on 24/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,13:03:22,4,3600,1249.2,1.03,13.3,7,13.3,0.154,10,0,0.96
,13:03:23,4,3600,1250.2,1.03,13.3,7,13.3,0.148,10,0.1,0.96
,13:03:24,4,3600,1251.2,1.02,13.3,7,13.3,0.148,10,0,0.96
,13:03:25,4,3600,1252.2,1.02,13.3,7,13.3,0.147,10,0.1,0.96
,13:03:26,4,3600,1253.2,1.02,13.3,7,13.3,0.153,10,0,0.96
,13:03:27,4,3600,1254.2,1.02,13.3,7,13.3,0.154,10,0.1,0.96
,13:03:28,4,3600,1255.2,1.02,13.3,7,13.3,0.147,10,0.1,0.95
,13:03:29,4,3600,1256.2,1.02,13.3,7,13.3,0.147,10,0.1,0.95
,13:03:30,4,3600,1257.2,1.02,13.3,7,13.3,0.153,10,0,0.96
,13:03:31,4,3600,1258.2,1.02,13.3,7,13.3,0.153,10,0,0.96
,13:03:32,4,3600,1259.2,1.02,13.3,7,13.3,0.153,10,0,0.95
,13:03:33,4,3600,1260.2,1.02,13.3,7,13.2,0.147,10,0,0.95
,13:03:34,4,3600,1261.2,1.02,13.3,7,13.2,0.147,10,0.1,0.96
,13:03:35,4,3600,1262.2,1.02,13.3,7,13.2,0.147,10,0.1,0.95
,13:03:36,4,3600,1263.2,1.02,13.3,7,13.2,0.152,10,0,0.95
,13:03:37,4,3600,1264.2,1.01,13.3,7,13.2,0.152,10,0,0.95
,13:03:38,4,3600,1265.2,1.02,13.3,7,13.2,0.147,10,0.1,0.95
,13:03:39,4,3600,1266.2,1.02,13.3,7,13.2,0.147,10,0.1,0.96
,13:03:40,4,3600,1267.2,1.02,13.3,7,13.2,0.153,10,0,0.96
,13:03:41,4,3600,1268.2,1.02,13.3,7,13.2,0.153,10,0.1,0.95
,13:03:42,4,3600,1269.2,1.02,13.3,7,13.2,0.147,10,0.1,0.95
,13:03:43,4,3600,1270.2,1.02,13.3,7,13.2,0.147,10,0.1,0.95
,13:03:44,4,3600,1271.2,1.02,13.3,7,13.2,0.148,10,0.1,0.96
,13:03:45,4,3600,1272.2,1.03,13.3,7,13.2,0.154,10,0,0.96
,13:03:46,4,3600,1273.2,1.02,13.3,7,13.2,0.154,10,0,0.96
,13:03:47,4,3600,1274.2,1.02,13.3,7,13.2,0.153,10,0.1,0.95
,13:03:48,4,3600,1275.2,1.02,13.3,7,13.2,0.147,10,0.1,0.95
,13:03:49,4,3600,1276.2,1.02,13.3,7,13.2,0.147,10,0.1,0.95
,13:03:50,4,3600,1277.2,1.02,13.3,7,13.2,0.147,10,0.1,0.96
,13:03:51,4,3600,1278.2,1.03,13.3,7,13.1,0.148,10,0,0.96
,13:03:52,4,3600,1279.2,1.02,13.3,7,13.1,0.148,10,0,0.96
,13:03:53,4,3600,1280.2,1.02,13.3,7,13.1,0.154,10,0.1,0.96
,13:03:54,4,3600,1281.2,1.02,13.3,7,13.1,0.147,10,0,0.96
,13:03:55,4,3600,1282.2,1.02,13.3,7,13.1,0.147,10,0.1,0.95
,13:03:56,4,3600,1283.2,1.02,13.3,7,13.1,0.152,10,0.1,0.95
,13:03:57,4,3600,1284.2,1.01,13.3,7,13.1,0.152,10,0,0.95
,13:03:58,4,3600,1285.2,1.02,13.3,7,13.1,0.152,10,0,0.95
,13:03:59,4,3600,1286.2,1.02,13.3,7,13.1,0.153,10,0.1,0.95
,13:04:00,4,3600,1287.2,1.03,13.3,7,13.1,0.148,10,0,0.96
,13:04:01,4,3600,1288.2,1.03,13.3,7,13.1,0.149,10,0.1,0.97
,13:04:02,4,3600,1289.2,1.04,13.3,7,13.1,0.15,10,0,0.97
,13:04:03,4,3600,1290.2,1.04,13.3,7,13.1,0.155,10,0,0.97
,13:04:04,4,3600,1291.2,1.03,13.3,7,13,0.149,10,0.1,0.97
,13:04:05,4,3600,1292.2,1.03,13.3,7,13,0.144,10,0.1,0.97
,13:04:06,4,3600,1293.2,1.03,13.3,7,13.1,0.148,10,0.1,0.96
,13:04:07,4,3600,1294.2,1.02,13.3,7,13,0.147,10,0.1,0.95
,13:04:08,4,3600,1295.2,1.02,13.3,7,13,0.153,10,0.1,0.96
,13:04:09,4,3600,1296.2,1.03,13.3,7,13,0.148,10,0.1,0.96
,13:04:10,4,3600,1297.2,1.03,13.3,7,13,0.149,10,0,0.97
,13:04:11,4,3600,1298.2,1.03,13.3,7,13,0.144,10,0,0.97
,13:04:12,4,3600,1299.2,1.03,13.3,7,13,0.143,10,0.1,0.96
,13:04:13,4,3600,1300.2,1.03,13.3,7,13,0.148,10,0,0.96
,13:04:14,4,3600,1301.2,1.03,13.3,7,13,0.148,10,0,0.96
,13:04:15,4,3600,1302.2,1.03,13.3,7,13,0.154,10,0,0.96
,13:04:16,4,3600,1303.2,1.02,13.3,7,13,0.148,10,0,0.96
,13:04:17,4,3600,1304.2,1.03,13.3,7,13,0.154,10,0.1,0.96
,13:04:18,4,3600,1305.2,1.03,13.3,7,13,0.148,10,0.1,0.96
,13:04:19,4,3600,1306.2,1.03,13.3,7,12.9,0.149,10,0,0.96
,13:04:20,4,3600,1307.2,1.03,13.3,7,12.9,0.143,10,0,0.96
,13:04:21,4,3600,1308.2,1.03,13.3,7,12.9,0.143,10,0.1,0.96
,13:04:22,4,3600,1309.2,1.02,13.3,7,12.9,0.148,10,0.1,0.96
,13:04:23,4,3600,1310.2,1.02,13.3,7,12.9,0.153,10,0,0.95
,13:04:24,4,3600,1311.2,1.01,13.3,7,12.9,0.152,10,0,0.95
,13:04:25,4,3600,1312.2,1.01,13.3,7,12.9,0.152,10,0,0.95
,13:04:26,4,3600,1313.2,1.01,13.3,7,12.9,0.152,10,0.1,0.95
,13:04:27,4,3600,1314.2,1.02,13.3,7,12.9,0.152,10,0,0.95
,13:04:28,4,3600,1315.2,1.02,13.3,7,12.9,0.147,10,0.1,0.96
,13:04:29,4,3600,1316.2,1.02,13.3,7,12.9,0.147,10,0,0.96
,13:04:30,4,3600,1317.2,1.02,13.3,7,12.9,0.147,10,0,0.95
,13:04:31,4,3600,1318.2,1.01,13.3,7,12.9,0.152,10,0,0.95
,13:04:32,4,3600,1319.2,1.01,13.3,7,12.8,0.152,10,0,0.94
,13:04:33,4,3600,1320.2,1.01,13.3,7,12.8,0.152,10,0,0.95
,13:04:34,4,3600,1321.2,1.01,13.3,7,12.8,0.152,10,0.1,0.95
,13:04:35,4,3600,1322.2,1.02,13.3,7,12.8,0.153,10,0.1,0.95
,13:04:36,4,3600,1323.2,1.02,13.3,7,12.8,0.153,10,0,0.95
,13:04:37,4,3600,1324.2,1.02,13.3,7,12.8,0.147,10,0.1,0.95
,13:04:38,4,3600,1325.2,1.02,13.3,7,12.8,0.142,10,0,0.95
,13:04:39,4,3600,1326.2,1.02,13.3,7,12.8,0.147,10,0,0.95
,13:04:40,4,3600,1327.2,1.01,13.3,7,12.8,0.152,10,0.1,0.95
,13:04:41,4,3600,1328.2,1.01,13.3,7,12.8,0.151,10,0,0.94
,13:04:42,4,3600,1329.2,1.01,13.3,7,12.8,0.151,10,0.1,0.94
,13:04:43,4,3600,1330.2,1.01,13.3,7,12.7,0.151,10,0.1,0.95
,13:04:44,4,3600,1331.2,1.01,13.3,7,12.8,0.152,10,0.1,0.95
,13:04:45,4,3600,1332.2,1.02,13.3,7,12.7,0.152,10,0.1,0.95
,13:04:46,4,3600,1333.2,1.02,13.3,7,12.7,0.147,10,0.1,0.95
,13:04:47,4,3600,1334.2,1.02,13.3,7,12.7,0.142,10,0.1,0.95
,13:04:48,4,3600,1335.2,1.01,13.3,7,12.7,0.141,10,0.1,0.95
,13:04:49,4,3600,1336.2,1.02,13.3,7,12.7,0.147,10,0.1,0.95
,13:04:50,4,3600,1337.2,1.02,13.3,7,12.7,0.153,10,0.1,0.95
,13:04:51,4,3600,1338.2,1.02,13.3,7,12.6,0.154,10,0,0.96
,13:04:52,4,3600,1339.2,1.02,13.3,7,12.6,0.154,10,0,0.96
,13:04:53,4,3600,1340.2,1.02,13.3,7,12.6,0.153,10,0.1,0.96
,13:04:54,4,3600,1341.2,1.02,13.3,7,12.6,0.153,10,0,0.95
,13:04:55,4,3600,1342.2,1.02,13.3,7,12.6,0.153,10,0.1,0.95
,13:04:56,4,3600,1343.2,1.02,13.3,7,12.6,0.148,10,0.1,0.96
,13:04:57,4,3600,1344.2,1.02,13.3,7,12.5,0.148,10,0.1,0.96
,13:04:58,4,3600,1345.2,1.02,13.3,7,12.5,0.143,10,0.1,0.96
,13:04:59,4,3600,1346.2,1.02,13.3,7,12.5,0.147,10,0.1,0.96
,13:05:00,4,3600,1347.2,1.02,13.3,7,12.5,0.147,10,0.1,0.96
,13:05:01,4,3600,1348.2,1.02,13.3,7,12.5,0.154,10,0,0.96
,13:05:02,4,3600,1349.2,1.02,13.3,7,12.4,0.154,10,0.1,0.96
,13:05:03,4,3600,1350.2,1.03,13.3,7,12.5,0.148,10,0.1,0.96
,13:05:04,4,3600,1351.2,1.03,13.3,7,12.4,0.148,10,0.1,0.96
,13:05:05,4,3600,1352.2,1.03,13.3,7,12.4,0.154,10,0.1,0.96
,13:05:06,4,3600,1353.2,1.03,13.3,7,12.4,0.148,10,0.1,0.96
,13:05:07,4,3600,1354.2,1.03,13.3,7,12.4,0.148,10,0,0.96
,13:05:08,4,3600,1355.2,1.02,13.3,7,12.4,0.143,10,0,0.96
,13:05:09,4,3600,1356.2,1.02,13.3,7,12.4,0.147,10,0.1,0.95
,13:05:10,4,3600,1357.2,1.02,13.3,7,12.4,0.147,10,0.1,0.95
,13:05:11,4,3600,1358.2,1.01,13.3,7,12.4,0.152,10,0,0.95
,13:05:12,4,3600,1359.2,1.01,13.3,7,12.3,0.152,10,0.1,0.95
,13:05:13,4,3600,1360.2,1.01,13.3,7,12.3,0.152,10,0,0.95
,13:05:14,4,3600,1361.2,1.01,13.3,7,12.3,0.151,10,0,0.95
,13:05:15,4,3600,1362.2,1.02,13.3,7,12.3,0.147,10,0.1,0.95
,13:05:16,4,3600,1363.2,1.02,13.3,7,12.3,0.147,10,0,0.95
,13:05:17,4,3600,1364.2,1.02,13.3,7,12.3,0.143,10,0.1,0.96
,13:05:18,4,3600,1365.2,1.03,13.3,7,12.3,0.143,10,0.1,0.96
,13:05:19,4,3600,1366.2,1.02,13.3,7,12.3,0.148,10,0.1,0.96
,13:05:20,4,3600,1367.2,1.02,13.3,7,12.2,0.147,10,0,0.96
,13:05:21,4,3600,1368.2,1.02,13.3,7,12.2,0.153,10,0,0.96
,13:05:22,4,3600,1369.2,1.02,13.3,7,12.2,0.153,10,0,0.96
,13:05:23,4,3600,1370.2,1.02,13.3,7,12.2,0.153,10,0.1,0.96
,13:05:24,4,3600,1371.2,1.02,13.3,7,12.2,0.153,10,0,0.95
,13:05:25,4,3600,1372.2,1.02,13.3,7,12.2,0.147,10,0.1,0.96
,13:05:26,4,3600,1373.2,1.02,13.3,7,12.2,0.142,10,0,0.96
,13:05:27,4,3600,1374.2,1.02,13.3,7,12.2,0.148,10,0,0.96
,13:05:28,4,3600,1375.2,1.02,13.3,7,12.2,0.154,10,0.1,0.96
,13:05:29,4,3600,1376.2,1.02,13.3,7,12.2,0.153,10,0.1,0.96
,13:05:30,4,3600,1377.2,1.02,13.3,7,12.2,0.153,10,0.1,0.95
,13:05:31,4,3600,1378.2,1.02,13.3,7,12.2,0.152,10,0,0.95
,13:05:32,4,3600,1379.2,1.02,13.3,7,12.1,0.153,10,0.1,0.95
,13:05:33,4,3600,1380.2,1.02,13.3,7,12.1,0.147,10,0.1,0.95
,13:05:34,4,3600,1381.2,1.02,13.3,7,12.1,0.142,10,0.1,0.95
,13:05:35,4,3600,1382.2,1.02,13.3,7,12.1,0.147,10,0,0.95
,13:05:36,4,3600,1383.2,1.01,13.3,7,12.1,0.152,10,0.1,0.95
,13:05:37,4,3600,1384.2,1.02,13.3,7,12.1,0.152,10,0.1,0.95
,13:05:38,4,3600,1385.2,1.01,13.3,7,12.1,0.152,10,0.1,0.95
,13:05:39,4,3600,1386.2,1.01,13.3,7,12.1,0.152,10,0,0.95
,13:05:40,4,3600,1387.2,1.01,13.3,7,12,0.146,10,0.1,0.95
,13:05:41,4,3600,1388.2,1.01,13.3,7,12,0.146,10,0,0.95
,13:05:42,4,3600,1389.2,1.01,13.3,7,12.1,0.141,10,0.1,0.95
,13:05:43,4,3600,1390.2,1.01,13.3,7,12,0.146,10,0.1,0.95
,13:05:44,4,3600,1391.2,1.02,13.3,7,12,0.153,10,0,0.95
,13:05:45,4,3600,1392.2,1.02,13.3,7,12,0.153,10,0,0.96
,13:05:46,4,3600,1393.2,1.02,13.3,7,12,0.153,10,0.1,0.95
,13:05:47,4,3600,1394.2,1.02,13.3,7,12,0.152,10,0,0.95
,13:05:48,4,3600,1395.2,1.01,13.3,7,12,0.152,10,0,0.95
,13:05:49,4,3600,1396.2,1.01,13.3,7,12,0.146,10,0.1,0.95
,13:05:50,4,3600,1397.2,1.01,13.3,7,11.9,0.141,10,0.1,0.95
,13:05:51,4,3600,1398.2,1.01,13.3,7,11.9,0.146,10,0.1,0.94
,13:05:52,4,3600,1399.2,1.01,13.3,7,11.9,0.145,10,0.1,0.94
,13:05:53,4,3600,1400.2,1,13.3,7,11.9,0.15,10,0,0.94
,13:05:54,4,3600,1401.2,1,13.3,7,11.9,0.15,10,0.1,0.94
,13:05:55,4,3600,1402.2,1.01,13.3,7,11.9,0.151,10,0,0.94
,13:05:56,4,3600,1403.2,1.01,13.3,7,11.9,0.152,10,0,0.95
,13:05:57,4,3600,1404.2,1.02,13.3,7,11.8,0.147,10,0.1,0.95
,13:05:58,4,3600,1405.2,1.01,13.3,7,11.8,0.141,10,0,0.95
,13:05:59,4,3600,1406.2,1.01,13.3,7,11.8,0.146,10,0.1,0.95
,13:06:00,4,3600,1407.2,1.01,13.3,7,11.8,0.152,10,0.1,0.95
,13:06:01,4,3600,1408.2,1.01,13.3,7,11.8,0.152,10,0.1,0.95
,13:06:02,4,3600,1409.2,1.01,13.3,7,11.8,0.152,10,0.1,0.95
,13:06:03,4,3600,1410.2,1.01,13.3,7,11.8,0.146,10,0,0.94
,13:06:04,4,3600,1411.2,1.01,13.3,7,11.8,0.145,10,0.1,0.94
,13:06:05,4,3600,1412.2,1.01,13.3,7,11.8,0.145,10,0.1,0.94
,13:06:06,4,3600,1413.2,1.01,13.3,7,11.8,0.146,10,0,0.95
,13:06:07,4,3600,1414.2,1.01,13.3,7,11.7,0.146,10,0.1,0.95
,13:06:08,4,3600,1415.2,1.01,13.3,7,11.7,0.146,10,0,0.95
,13:06:09,4,3600,1416.2,1.02,13.3,7,11.7,0.147,10,0.1,0.95
,13:06:10,4,3600,1417.2,1.02,13.3,7,11.7,0.147,10,0.1,0.95
,13:06:11,4,3600,1418.2,1.02,13.3,7,11.7,0.142,10,0.1,0.95
,13:06:12,4,3600,1419.2,1.02,13.3,7,11.7,0.147,10,0.1,0.95
,13:06:13,4,3600,1420.2,1.02,13.3,7,11.7,0.147,10,0.1,0.95
,13:06:14,4,3600,1421.2,1.02,13.3,7,11.6,0.147,10,0,0.95
,13:06:15,4,3600,1422.2,1.01,13.3,7,11.6,0.152,10,0.1,0.95
,13:06:16,4,3600,1423.2,1.01,13.3,7,11.6,0.152,10,0.1,0.95
,13:06:17,4,3600,1424.2,1.01,13.3,7,11.6,0.146,10,0,0.95
,13:06:18,4,3600,1425.2,1.02,13.3,7,11.6,0.147,10,0,0.95
,13:06:19,4,3600,1426.2,1.02,13.3,7,11.6,0.142,10,0.1,0.95
,13:06:20,4,3600,1427.2,1.02,13.3,7,11.6,0.147,10,0.1,0.95
,13:06:21,4,3600,1428.2,1.02,13.3,7,11.6,0.147,10,0,0.95
,13:06:22,4,3600,1429.2,1.01,13.3,7,11.5,0.152,10,0.1,0.95
,13:06:23,4,3600,1430.2,1.01,13.3,7,11.5,0.152,10,0,0.95
,13:06:24,4,3600,1431.2,1.01,13.3,7,11.5,0.152,10,0.1,0.95
,13:06:25,4,3600,1432.2,1.01,13.3,7,11.5,0.146,10,0.1,0.95
,13:06:26,4,3600,1433.2,1.01,13.3,7,11.5,0.141,10,0,0.95
,13:06:27,4,3600,1434.2,1.01,13.3,7,11.5,0.14,10,0,0.94
,13:06:28,4,3600,1435.2,1,13.3,7,11.5,0.15,10,0,0.94
,13:06:29,4,3600,1436.2,1,13.3,7,11.5,0.15,10,0,0.94
,13:06:30,4,3600,1437.2,1.01,13.3,7,11.4,0.151,10,0,0.94
,13:06:31,4,3600,1438.2,1.01,13.3,7,11.4,0.152,10,0.1,0.95
,13:06:32,4,3600,1439.2,1.01,13.3,7,11.4,0.146,10,0,0.95
,13:06:33,4,3600,1440.2,1.01,13.3,7,11.4,0.146,10,0,0.95
,13:06:34,4,3600,1441.2,1.01,13.3,7,11.4,0.146,10,0.1,0.94
,13:06:35,4,3600,1442.2,1.01,13.3,7,11.4,0.151,10,0,0.94
,13:06:36,4,3600,1443.2,1.01,13.3,7,11.3,0.151,10,0.1,0.94
,13:06:37,4,3600,1444.2,1.01,13.3,7,11.3,0.152,10,0.1,0.95
,13:06:38,4,3600,1445.2,1.01,13.3,7,11.3,0.146,10,0,0.95
,13:06:39,4,3600,1446.2,1.01,13.3,7,11.3,0.146,10,0,0.95
,13:06:40,4,3600,1447.2,1.01,13.3,7,11.3,0.146,10,0.1,0.95
,13:06:41,4,3600,1448.2,1.01,13.3,7,11.3,0.151,10,0.1,0.94
,13:06:42,4,3600,1449.2,1.01,13.3,7,11.3,0.152,10,0.1,0.95
,13:06:43,4,3600,1450.2,1.01,13.3,7,11.3,0.151,10,0,0.94
,13:06:44,4,3600,1451.2,1.01,13.3,7,11.2,0.151,10,0.1,0.94
,13:06:45,4,3600,1452.2,1.01,13.3,7,11.2,0.146,10,0,0.94
,13:06:46,4,3600,1453.2,1.01,13.3,7,11.2,0.145,10,0.1,0.94
,13:06:47,4,3600,1454.2,1.01,13.3,7,11.2,0.145,10,0.1,0.94
,13:06:48,4,3600,1455.2,1.01,13.3,7,11.2,0.145,10,0,0.94
,13:06:49,4,3600,1456.2,1.01,13.3,7,11.2,0.146,10,0.1,0.95
,13:06:50,4,3600,1457.2,1.01,13.3,7,11.2,0.146,10,0.1,0.95
,13:06:51,4,3600,1458.2,1.02,13.3,7,11.1,0.147,10,0,0.95
,13:06:52,4,3600,1459.2,1.02,13.3,7,11.1,0.147,10,0,0.95
,13:06:53,4,3600,1460.2,1.01,13.3,7,11.1,0.146,10,0.1,0.95
,13:06:54,4,3600,1461.2,1.01,13.3,7,11.1,0.151,10,0,0.94
,13:06:55,4,3600,1462.2,1.01,13.3,7,11.1,0.151,10,0,0.94
,13:06:56,4,3600,1463.2,1,13.3,7,11.1,0.15,10,0.1,0.94
,13:06:57,4,3600,1464.2,1.01,13.3,7,11.1,0.151,10,0,0.94
,13:06:58,4,3600,1465.2,1,13.3,7,11.1,0.145,10,0.1,0.94
,13:06:59,4,3600,1466.2,1.01,13.3,7,11.1,0.145,10,0,0.94
,13:07:00,4,3600,1467.2,1,13.3,7,11,0.15,10,0,0.94
,13:07:01,4,3600,1468.2,1,13.3,7,11,0.15,10,0,0.94
,13:07:02,4,3600,1469.2,1,13.3,7,11,0.15,10,0.1,0.94
,13:07:03,4,3600,1470.2,1.01,13.3,7,11,0.151,10,0.1,0.94
,13:07:04,4,3600,1471.2,1.01,13.3,7,11,0.146,10,0,0.95
,13:07:05,4,3600,1472.2,1.01,13.3,7,11,0.146,10,0.1,0.95
,13:07:06,4,3600,1473.2,1.01,13.3,7,11,0.151,10,0,0.94
,13:07:07,4,3600,1474.2,1,13.3,7,10.9,0.15,10,0.1,0.94
,13:07:08,4,3600,1475.2,1,13.3,7,10.9,0.15,10,0,0.94
,13:07:09,4,3600,1476.2,1,13.3,7,10.9,0.145,10,0,0.94
,13:07:10,4,3600,1477.2,1,13.3,7,10.9,0.145,10,0,0.94
,13:07:11,4,3600,1478.2,1,13.3,7,10.9,0.145,10,0.1,0.94
,13:07:12,4,3600,1479.2,1,13.3,7,10.9,0.145,10,0,0.94
,13:07:13,4,3600,1480.2,1,13.3,7,10.9,0.145,10,0.1,0.94
,13:07:14,4,3600,1481.2,1,13.3,7,10.8,0.15,10,0,0.94
,13:07:15,4,3600,1482.2,1,13.3,7,10.8,0.145,10,0,0.94
,13:07:16,4,3600,1483.2,1.01,13.3,7,10.8,0.14,10,0,0.94
,13:07:17,4,3600,1484.2,1,13.3,7,10.8,0.14,10,0,0.94
,13:07:18,4,3600,1485.2,1,13.3,7,10.8,0.145,10,0,0.94
,13:07:19,4,3600,1486.2,1,13.3,7,10.8,0.15,10,0,0.94
,13:07:20,4,3600,1487.2,1,13.3,7,10.8,0.145,10,0,0.94
,13:07:21,4,3600,1488.2,1.01,13.3,7,10.8,0.146,10,0,0.94
,13:07:22,4,3600,1489.2,1.01,13.3,7,10.8,0.141,10,0.1,0.95
,13:07:23,4,3600,1490.2,1.02,13.3,7,10.8,0.147,10,0,0.95
,13:07:24,4,3600,1491.2,1.01,13.3,7,10.7,0.146,10,0.1,0.95
,13:07:25,4,3600,1492.2,1.01,13.3,7,10.7,0.151,10,0,0.94
,13:07:26,4,3600,1493.2,1.01,13.3,7,10.7,0.151,10,0.1,0.94
,13:07:27,4,3600,1494.2,1.01,13.3,7,10.7,0.146,10,0,0.95
,13:07:28,4,3600,1495.2,1.01,13.3,7,10.7,0.146,10,0.1,0.95
,13:07:29,4,3600,1496.2,1.01,13.3,7,10.7,0.146,10,0,0.94
,13:07:30,4,3600,1497.2,1.01,13.3,7,10.7,0.145,10,0.1,0.94
,13:07:31,4,3600,1498.2,1,13.3,7,10.7,0.145,10,0,0.94
,13:07:32,4,3600,1499.2,1.01,13.3,7,10.6,0.145,10,0,0.94
,13:07:33,4,3600,1500.2,1.01,13.3,7,10.6,0.146,10,0.1,0.94
,13:07:34,4,3600,1501.2,1.01,13.3,7,10.6,0.146,10,0,0.94
,13:07:35,4,3600,1502.2,1.01,13.3,7,10.6,0.145,10,0.1,0.94
,13:07:36,4,3600,1503.2,1,13.3,7,10.6,0.145,10,0,0.94
,13:07:37,4,3600,1504.2,1,13.3,7,10.6,0.144,10,0,0.93
,13:07:38,4,3600,1505.2,1,13.3,7,10.6,0.149,10,0,0.93
,13:07:39,4,3600,1506.2,1,13.3,7,10.6,0.15,10,0,0.93
,13:07:40,4,3600,1507.2,1,13.3,7,10.6,0.15,10,0,0.94
,13:07:41,4,3600,1508.2,1.01,13.3,7,10.6,0.145,10,0.1,0.94
,13:07:42,4,3600,1509.2,1.01,13.3,7,10.6,0.145,10,0,0.94
,13:07:43,4,3600,1510.2,1,13.3,7,10.5,0.145,10,0,0.94
,13:07:44,4,3600,1511.2,1,13.3,7,10.5,0.15,10,0.1,0.93
,13:07:45,4,3600,1512.2,1,13.3,7,10.5,0.15,10,0,0.94
,13:07:46,4,3600,1513.2,1,13.3,7,10.5,0.15,10,0,0.94
,13:07:47,4,3600,1514.2,1,13.3,7,10.5,0.15,10,0,0.94
,13:07:48,4,3600,1515.2,1,13.3,7,10.5,0.144,10,0,0.93
,13:07:49,4,3600,1516.2,1,13.3,7,10.5,0.144,10,0,0.93
,13:07:50,4,3600,1517.2,1,13.3,7,10.5,0.145,10,0.1,0.94
,13:07:51,4,3600,1518.2,1,13.3,7,10.5,0.15,10,0,0.94
,13:07:52,4,3600,1519.2,1.01,13.3,6,10.5,0.157,10,0,0.94
,13:07:53,4,3600,1520.2,1.01,13.3,7,10.5,0.151,10,0,0.94
,13:07:54,4,3600,1521.2,1.01,13.3,7,10.5,0.151,10,0.1,0.94
,13:07:55,4,3600,1522.2,1,13.3,7,10.5,0.145,10,0,0.94
,13:07:56,4,3600,1523.2,1,13.3,7,10.5,0.145,10,0,0.94
,13:07:57,4,3600,1524.2,1.01,13.3,7,10.4,0.141,10,0.1,0.95
,13:07:58,4,3600,1525.2,1.01,13.3,7,10.4,0.146,10,0.1,0.95
,13:07:59,4,3600,1526.2,1.02,13.3,7,10.4,0.152,10,0.1,0.95
,13:08:00,4,3600,1527.2,1.01,13.3,7,10.4,0.152,10,0.1,0.95
,13:08:01,4,3600,1528.2,1.01,13.3,7,10.4,0.151,10,0,0.94
,13:08:02,4,3600,1529.2,1.01,13.3,7,10.4,0.151,10,0.1,0.94
,13:08:03,4,3600,1530.2,1.01,13.3,7,10.4,0.145,10,0.1,0.94
,13:08:04,4,3600,1531.2,1.01,13.3,7,10.4,0.145,10,0,0.94
,13:08:05,4,3600,1532.2,1.01,13.3,7,10.4,0.145,10,0,0.94
,13:08:06,4,3600,1533.2,1.01,13.3,7,10.4,0.141,10,0,0.95
,13:08:07,4,3600,1534.2,1.01,13.3,7,10.4,0.136,10,0.1,0.95
,13:08:08,4,3600,1535.2,1.01,13.3,7,10.4,0.14,10,0.1,0.94
,13:08:09,4,3600,1536.2,1.01,13.3,7,10.4,0.145,10,0,0.94
,13:08:10,4,3600,1537.2,1.01,13.3,7,10.4,0.151,10,0,0.94
,13:08:11,4,3600,1538.2,1.01,13.3,7,10.4,0.151,10,0,0.94
,13:08:12,4,3600,1539.2,1.01,13.3,7,10.4,0.151,10,0.1,0.94
,13:08:13,4,3600,1540.2,1,13.3,7,10.4,0.15,10,0.1,0.94
,13:08:14,4,3600,1541.2,1,13.3,7,10.3,0.15,10,0,0.94
,13:08:15,4,3600,1542.2,1,13.3,7,10.3,0.15,10,0.1,0.93
,13:08:16,4,3600,1543.2,1,13.3,7,10.3,0.15,10,0,0.94
,13:08:17,4,3600,1544.2,1,13.3,7,10.3,0.15,10,0,0.94
,13:08:18,4,3600,1545.2,1.01,13.3,7,10.3,0.145,10,0.1,0.94
,13:08:19,4,3600,1546.2,1.01,13.3,7,10.3,0.146,10,0.1,0.95
,13:08:20,4,3600,1547.2,1.01,13.3,7,10.3,0.141,10,0,0.95
,13:08:21,4,3600,1548.2,1.02,13.3,7,10.3,0.142,10,0.1,0.95
,13:08:22,4,3600,1549.2,1.01,13.3,7,10.3,0.141,10,0,0.94
,13:08:23,4,3600,1550.2,1.01,13.3,7,10.3,0.14,10,0,0.94
,13:08:24,4,3600,1551.2,1.01,13.3,7,10.3,0.141,10,0.1,0.95
,13:08:25,4,3600,1552.2,1.01,13.3,7,10.3,0.146,10,0,0.94
,13:08:26,4,3600,1553.2,1,13.3,7,10.3,0.145,10,0.1,0.94
,13:08:27,4,3600,1554.2,0.99,13.3,7,10.3,0.143,10,0,0.93
,13:08:28,4,3600,1555.2,0.99,13.3,7,10.3,0.143,10,0,0.92
,13:08:29,4,3600,1556.2,0.98,13.3,7,10.3,0.148,10,0.1,0.92
,13:08:30,4,3600,1557.2,0.99,13.3,7,10.3,0.148,10,0.1,0.92
,13:08:31,4,3600,1558.2,0.99,13.3,7,10.3,0.148,10,0.1,0.92
,13:08:32,4,3600,1559.2,0.98,13.3,7,10.3,0.148,10,0.1,0.92
