Data file,,RA0.3_HEF65_-8C_001_45MINS.TSV,,,,,,,,,,
,13:53:34,4,2700,1590.7,1.09,13.3,9,-5,0.121,10,0.3,1.02
,13:53:35,4,2700,1591.7,1.09,13.3,9,-5,0.121,10,0.3,1.02
,13:53:36,4,2700,1592.7,1.09,13.3,9,-5,0.121,10,0.3,1.02
,13:53:37,4,2700,1593.7,1.09,13.3,9,-5,0.118,10,0.3,1.02
,13:53:38,4,2700,1594.7,1.09,13.3,9,-5.1,0.118,10,0.3,1.02
,13:53:39,4,2700,1595.7,1.09,13.3,9,-5.1,0.118,10,0.3,1.02
,13:53:40,4,2700,1596.7,1.09,13.3,9,-5.1,0.121,10,0.3,1.02
,13:53:41,4,2700,1597.7,1.08,13.3,9,-5.1,0.117,10,0.3,1.01
,13:53:42,4,2700,1598.7,1.08,13.3,9,-5.1,0.117,10,0.3,1.01
,13:53:43,4,2700,1599.7,1.08,13.3,9,-5.1,0.12,10,0.2,1.01
,13:53:44,4,2700,1600.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:53:45,4,2700,1601.7,1.08,13.3,9,-5.1,0.117,10,0.3,1.01
,13:53:46,4,2700,1602.7,1.08,13.3,9,-5.1,0.117,10,0.3,1.01
,13:53:47,4,2700,1603.7,1.09,13.3,9,-5.1,0.121,10,0.3,1.02
,13:53:48,4,2700,1604.7,1.09,13.3,9,-5.1,0.121,10,0.3,1.02
,13:53:49,4,2700,1605.7,1.09,13.3,9,-5.1,0.121,10,0.3,1.02
,13:53:50,4,2700,1606.7,1.09,13.3,9,-5.1,0.121,10,0.3,1.02
,13:53:51,4,2700,1607.7,1.08,13.3,9,-5.1,0.121,10,0.3,1.01
,13:53:52,4,2700,1608.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:53:53,4,2700,1609.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:53:54,4,2700,1610.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:53:55,4,2700,1611.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:53:56,4,2700,1612.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:53:57,4,2700,1613.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:53:58,4,2700,1614.7,1.07,13.3,9,-5.1,0.12,10,0.3,1
,13:53:59,4,2700,1615.7,1.07,13.3,9,-5.1,0.12,10,0.3,1
,13:54:00,4,2700,1616.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:54:01,4,2700,1617.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:54:02,4,2700,1618.7,1.07,13.3,9,-5.1,0.119,10,0.3,1
,13:54:03,4,2700,1619.7,1.07,13.3,9,-5.1,0.12,10,0.3,1
,13:54:04,4,2700,1620.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:54:05,4,2700,1621.7,1.08,13.3,9,-5.2,0.117,10,0.2,1.01
,13:54:06,4,2700,1622.7,1.08,13.3,9,-5.2,0.117,10,0.3,1.01
,13:54:07,4,2700,1623.7,1.08,13.3,9,-5.2,0.121,10,0.2,1.01
,13:54:08,4,2700,1624.7,1.08,13.3,9,-5.2,0.121,10,0.3,1.02
,13:54:09,4,2700,1625.7,1.09,13.3,9,-5.2,0.118,10,0.3,1.02
,13:54:10,4,2700,1626.7,1.09,13.3,9,-5.2,0.121,10,0.3,1.02
,13:54:11,4,2700,1627.7,1.08,13.3,9,-5.2,0.12,10,0.3,1.01
,13:54:12,4,2700,1628.7,1.08,13.3,9,-5.2,0.12,10,0.3,1.01
,13:54:13,4,2700,1629.7,1.08,13.3,9,-5.2,0.12,10,0.3,1.01
,13:54:14,4,2700,1630.7,1.09,13.3,9,-5.2,0.121,10,0.3,1.02
,13:54:15,4,2700,1631.7,1.09,13.3,9,-5.2,0.121,10,0.3,1.02
,13:54:16,4,2700,1632.7,1.09,13.3,9,-5.2,0.121,10,0.3,1.02
,13:54:17,4,2700,1633.7,1.08,13.3,9,-5.2,0.12,10,0.3,1.01
,13:54:18,4,2700,1634.7,1.08,13.3,9,-5.2,0.12,10,0.3,1.01
,13:54:19,4,2700,1635.7,1.08,13.3,9,-5.2,0.12,10,0.3,1.01
,13:54:20,4,2700,1636.7,1.08,13.3,9,-5.2,0.12,10,0.3,1.01
,13:54:21,4,2700,1637.7,1.08,13.3,9,-5.2,0.12,10,0.3,1.01
,13:54:22,4,2700,1638.7,1.08,13.3,9,-5.2,0.12,10,0.3,1.01
,13:54:23,4,2700,1639.7,1.08,13.3,9,-5.2,0.12,10,0.3,1.01
,13:54:24,4,2700,1640.7,1.07,13.3,9,-5.2,0.119,10,0.3,1
,13:54:25,4,2700,1641.7,1.07,13.3,9,-5.2,0.119,10,0.3,1
,13:54:26,4,2700,1642.7,1.06,13.3,9,-5.2,0.115,10,0.3,1
,13:54:27,4,2700,1643.7,1.07,13.3,9,-5.2,0.119,10,0.3,1
,13:54:28,4,2700,1644.7,1.07,13.3,9,-5.2,0.12,10,0.3,1
,13:54:29,4,2700,1645.7,1.08,13.3,9,-5.2,0.12,10,0.3,1.01
,13:54:30,4,2700,1646.7,1.07,13.3,9,-5.1,0.12,10,0.3,1
,13:54:31,4,2700,1647.7,1.07,13.3,9,-5.1,0.12,10,0.3,1
,13:54:32,4,2700,1648.7,1.08,13.3,9,-5.1,0.116,10,0.3,1.01
,13:54:33,4,2700,1649.7,1.08,13.3,9,-5.1,0.117,10,0.3,1.01
,13:54:34,4,2700,1650.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:54:35,4,2700,1651.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:54:36,4,2700,1652.7,1.08,13.3,9,-5.2,0.12,10,0.3,1.01
,13:54:37,4,2700,1653.7,1.09,13.3,9,-5.2,0.121,10,0.3,1.02
,13:54:38,4,2700,1654.7,1.09,13.3,9,-5.2,0.122,10,0.3,1.02
,13:54:39,4,2700,1655.7,1.09,13.3,9,-5.2,0.122,10,0.3,1.02
,13:54:40,4,2700,1656.7,1.09,13.3,9,-5.2,0.122,10,0.3,1.02
,13:54:41,4,2700,1657.7,1.1,13.3,9,-5.2,0.119,10,0.3,1.03
,13:54:42,4,2700,1658.7,1.1,13.3,9,-5.2,0.119,10,0.3,1.03
,13:54:43,4,2700,1659.7,1.1,13.3,9,-5.2,0.12,10,0.3,1.03
,13:54:44,4,2700,1660.7,1.1,13.3,9,-5.2,0.119,10,0.3,1.03
,13:54:45,4,2700,1661.7,1.1,13.3,9,-5.2,0.119,10,0.3,1.03
,13:54:46,4,2700,1662.7,1.09,13.3,9,-5.2,0.122,10,0.3,1.02
,13:54:47,4,2700,1663.7,1.09,13.3,9,-5.2,0.118,10,0.3,1.02
,13:54:48,4,2700,1664.7,1.09,13.3,9,-5.2,0.122,10,0.3,1.02
,13:54:49,4,2700,1665.7,1.09,13.3,9,-5.2,0.122,10,0.3,1.02
,13:54:50,4,2700,1666.7,1.09,13.3,9,-5.3,0.118,10,0.3,1.02
,13:54:51,4,2700,1667.7,1.09,13.3,9,-5.3,0.121,10,0.3,1.02
,13:54:52,4,2700,1668.7,1.08,13.3,9,-5.3,0.121,10,0.3,1.01
,13:54:53,4,2700,1669.7,1.08,13.3,9,-5.3,0.12,10,0.3,1.01
,13:54:54,4,2700,1670.7,1.08,13.3,9,-5.3,0.12,10,0.3,1.01
,13:54:55,4,2700,1671.7,1.09,13.3,9,-5.3,0.121,10,0.3,1.02
,13:54:56,4,2700,1672.7,1.09,13.3,9,-5.3,0.121,10,0.3,1.02
,13:54:57,4,2700,1673.7,1.09,13.3,9,-5.3,0.122,10,0.3,1.02
,13:54:58,4,2700,1674.7,1.09,13.3,9,-5.3,0.122,10,0.3,1.02
,13:54:59,4,2700,1675.7,1.09,13.3,9,-5.3,0.121,10,0.3,1.02
,13:55:00,4,2700,1676.7,1.09,13.3,9,-5.3,0.121,10,0.3,1.02
,13:55:01,4,2700,1677.7,1.08,13.3,9,-5.3,0.121,10,0.3,1.01
,13:55:02,4,2700,1678.7,1.08,13.3,9,-5.3,0.121,10,0.3,1.01
,13:55:03,4,2700,1679.7,1.08,13.3,9,-5.3,0.12,10,0.3,1.01
,13:55:04,4,2700,1680.7,1.08,13.3,9,-5.3,0.116,10,0.3,1.01
,13:55:05,4,2700,1681.7,1.07,13.3,9,-5.3,0.119,10,0.3,1
,13:55:06,4,2700,1682.7,1.07,13.3,9,-5.3,0.116,10,0.3,1
,13:55:07,4,2700,1683.7,1.07,13.3,9,-5.3,0.116,10,0.3,1
,13:55:08,4,2700,1684.7,1.07,13.3,9,-5.3,0.119,10,0.3,1
,13:55:09,4,2700,1685.7,1.07,13.3,9,-5.3,0.119,10,0.3,1
,13:55:10,4,2700,1686.7,1.07,13.3,9,-5.3,0.116,10,0.3,1
,13:55:11,4,2700,1687.7,1.07,13.3,9,-5.3,0.116,10,0.3,1
,13:55:12,4,2700,1688.7,1.07,13.3,9,-5.3,0.119,10,0.3,1
,13:55:13,4,2700,1689.7,1.07,13.3,9,-5.3,0.119,10,0.3,1
,13:55:14,4,2700,1690.7,1.07,13.3,9,-5.3,0.116,10,0.3,1
,13:55:15,4,2700,1691.7,1.07,13.3,9,-5.3,0.116,10,0.3,1
,13:55:16,4,2700,1692.7,1.06,13.3,9,-5.3,0.115,10,0.3,0.99
,13:55:17,4,2700,1693.7,1.06,13.3,9,-5.3,0.118,10,0.3,0.99
,13:55:18,4,2700,1694.7,1.06,13.3,9,-5.3,0.119,10,0.3,1
,13:55:19,4,2700,1695.7,1.06,13.3,9,-5.3,0.119,10,0.3,1
,13:55:20,4,2700,1696.7,1.06,13.3,9,-5.3,0.115,10,0.3,0.99
,13:55:21,4,2700,1697.7,1.06,13.3,9,-5.3,0.115,10,0.3,0.99
,13:55:22,4,2700,1698.7,1.05,13.3,9,-5.4,0.118,10,0.3,0.99
,13:55:23,4,2700,1699.7,1.05,13.3,9,-5.4,0.118,10,0.3,0.99
,13:55:24,4,2700,1700.7,1.05,13.3,9,-5.4,0.118,10,0.3,0.99
,13:55:25,4,2700,1701.7,1.05,13.3,9,-5.4,0.118,10,0.3,0.99
,13:55:26,4,2700,1702.7,1.05,13.3,9,-5.4,0.118,10,0.3,0.99
,13:55:27,4,2700,1703.7,1.05,13.3,9,-5.4,0.114,10,0.3,0.99
,13:55:28,4,2700,1704.7,1.05,13.3,9,-5.4,0.114,10,0.3,0.99
,13:55:29,4,2700,1705.7,1.05,13.3,9,-5.4,0.114,10,0.3,0.99
,13:55:30,4,2700,1706.7,1.06,13.3,9,-5.4,0.118,10,0.3,0.99
,13:55:31,4,2700,1707.7,1.06,13.3,9,-5.4,0.118,10,0.3,0.99
,13:55:32,4,2700,1708.7,1.06,13.3,9,-5.4,0.118,10,0.3,0.99
,13:55:33,4,2700,1709.7,1.05,13.3,9,-5.4,0.118,10,0.3,0.99
,13:55:34,4,2700,1710.7,1.06,13.3,9,-5.4,0.115,10,0.3,0.99
,13:55:35,4,2700,1711.7,1.06,13.3,9,-5.4,0.115,10,0.3,0.99
,13:55:36,4,2700,1712.7,1.06,13.3,9,-5.4,0.118,10,0.3,0.99
,13:55:37,4,2700,1713.7,1.05,13.3,9,-5.4,0.121,10,0.3,0.99
,13:55:38,4,2700,1714.7,1.05,13.3,9,-5.4,0.12,10,0.3,0.98
,13:55:39,4,2700,1715.7,1.05,13.3,9,-5.4,0.12,10,0.3,0.98
,13:55:40,4,2700,1716.7,1.05,13.3,9,-5.4,0.12,10,0.3,0.98
,13:55:41,4,2700,1717.7,1.05,13.3,9,-5.4,0.117,10,0.3,0.98
,13:55:42,4,2700,1718.7,1.05,13.3,9,-5.4,0.114,10,0.3,0.99
,13:55:43,4,2700,1719.7,1.06,13.3,9,-5.4,0.111,10,0.3,0.99
,13:55:44,4,2700,1720.7,1.06,13.3,9,-5.4,0.115,10,0.3,0.99
,13:55:45,4,2700,1721.7,1.06,13.3,9,-5.4,0.118,10,0.3,0.99
,13:55:46,4,2700,1722.7,1.06,13.3,9,-5.5,0.118,10,0.3,0.99
,13:55:47,4,2700,1723.7,1.06,13.3,9,-5.5,0.118,10,0.3,0.99
,13:55:48,4,2700,1724.7,1.06,13.3,9,-5.5,0.118,10,0.3,0.99
,13:55:49,4,2700,1725.7,1.06,13.3,9,-5.5,0.118,10,0.3,0.99
,13:55:50,4,2700,1726.7,1.07,13.3,9,-5.4,0.122,10,0.3,1
,13:55:51,4,2700,1727.7,1.07,13.3,9,-5.5,0.119,10,0.3,1
,13:55:52,4,2700,1728.7,1.07,13.3,9,-5.5,0.116,10,0.3,1
,13:55:53,4,2700,1729.7,1.06,13.3,9,-5.5,0.115,10,0.3,1
,13:55:54,4,2700,1730.7,1.06,13.3,9,-5.5,0.115,10,0.3,0.99
,13:55:55,4,2700,1731.7,1.06,13.3,9,-5.5,0.119,10,0.3,1
,13:55:56,4,2700,1732.7,1.06,13.3,9,-5.5,0.119,10,0.3,0.99
,13:55:57,4,2700,1733.7,1.06,13.3,9,-5.5,0.118,10,0.3,0.99
,13:55:58,4,2700,1734.7,1.06,13.3,9,-5.5,0.118,10,0.3,0.99
,13:55:59,4,2700,1735.7,1.05,13.3,9,-5.5,0.117,10,0.3,0.99
,13:56:00,4,2700,1736.7,1.05,13.3,9,-5.5,0.117,10,0.3,0.98
,13:56:01,4,2700,1737.7,1.04,13.3,9,-5.5,0.116,10,0.3,0.98
,13:56:02,4,2700,1738.7,1.04,13.3,9,-5.5,0.116,10,0.3,0.97
,13:56:03,4,2700,1739.7,1.04,13.3,9,-5.5,0.116,10,0.3,0.97
,13:56:04,4,2700,1740.7,1.04,13.3,9,-5.5,0.116,10,0.3,0.98
,13:56:05,4,2700,1741.7,1.05,13.3,9,-5.5,0.113,10,0.3,0.98
,13:56:06,4,2700,1742.7,1.05,13.3,9,-5.5,0.111,10,0.3,0.98
,13:56:07,4,2700,1743.7,1.05,13.3,9,-5.5,0.114,10,0.3,0.99
,13:56:08,4,2700,1744.7,1.06,13.3,9,-5.5,0.118,10,0.3,0.99
,13:56:09,4,2700,1745.7,1.06,13.3,9,-5.5,0.118,10,0.3,0.99
,13:56:10,4,2700,1746.7,1.06,13.3,9,-5.5,0.118,10,0.3,0.99
,13:56:11,4,2700,1747.7,1.05,13.3,9,-5.5,0.117,10,0.3,0.98
,13:56:12,4,2700,1748.7,1.04,13.3,9,-5.5,0.116,10,0.3,0.98
,13:56:13,4,2700,1749.7,1.04,13.3,9,-5.5,0.115,10,0.3,0.97
,13:56:14,4,2700,1750.7,1.04,13.3,9,-5.5,0.116,10,0.3,0.97
,13:56:15,4,2700,1751.7,1.04,13.3,9,-5.5,0.116,10,0.3,0.98
,13:56:16,4,2700,1752.7,1.04,13.3,9,-5.5,0.116,10,0.3,0.98
,13:56:17,4,2700,1753.7,1.05,13.3,9,-5.5,0.12,10,0.3,0.98
,13:56:18,4,2700,1754.7,1.05,13.3,9,-5.5,0.12,10,0.3,0.98
,13:56:19,4,2700,1755.7,1.05,13.3,9,-5.5,0.117,10,0.3,0.98
,13:56:20,4,2700,1756.7,1.05,13.3,9,-5.5,0.113,10,0.3,0.98
,13:56:21,4,2700,1757.7,1.04,13.3,9,-5.5,0.113,10,0.3,0.98
,13:56:22,4,2700,1758.7,1.04,13.3,9,-5.5,0.113,10,0.3,0.98
,13:56:23,4,2700,1759.7,1.05,13.3,9,-5.5,0.113,10,0.3,0.98
,13:56:24,4,2700,1760.7,1.05,13.3,9,-5.5,0.117,10,0.3,0.98
,13:56:25,4,2700,1761.7,1.05,13.3,9,-5.5,0.117,10,0.3,0.98
,13:56:26,4,2700,1762.7,1.04,13.3,9,-5.5,0.116,10,0.3,0.98
,13:56:27,4,2700,1763.7,1.04,13.3,9,-5.5,0.116,10,0.3,0.98
,13:56:28,4,2700,1764.7,1.05,13.3,9,-5.5,0.117,10,0.3,0.98
,13:56:29,4,2700,1765.7,1.05,13.3,9,-5.5,0.117,10,0.2,0.98
,13:56:30,4,2700,1766.7,1.05,13.3,9,-5.5,0.117,10,0.2,0.98
,13:56:31,4,2700,1767.7,1.04,13.3,9,-5.5,0.116,10,0.3,0.98
,13:56:32,4,2700,1768.7,1.04,13.3,9,-5.6,0.116,10,0.3,0.98
,13:56:33,4,2700,1769.7,1.05,13.3,9,-5.6,0.117,10,0.3,0.98
,13:56:34,4,2700,1770.7,1.05,13.3,9,-5.6,0.117,10,0.3,0.99
,13:56:35,4,2700,1771.7,1.05,13.3,9,-5.6,0.114,10,0.3,0.99
,13:56:36,4,2700,1772.7,1.05,13.3,9,-5.6,0.114,10,0.3,0.99
,13:56:37,4,2700,1773.7,1.05,13.3,9,-5.6,0.111,10,0.3,0.99
,13:56:38,4,2700,1774.7,1.05,13.3,9,-5.6,0.111,10,0.3,0.99
,13:56:39,4,2700,1775.7,1.05,13.3,9,-5.6,0.114,10,0.3,0.98
,13:56:40,4,2700,1776.7,1.04,13.3,9,-5.6,0.116,10,0.3,0.98
,13:56:41,4,2700,1777.7,1.04,13.3,9,-5.6,0.115,10,0.3,0.97
,13:56:42,4,2700,1778.7,1.03,13.3,9,-5.6,0.118,10,0.3,0.97
,13:56:43,4,2700,1779.7,1.03,13.3,9,-5.6,0.115,10,0.3,0.97
,13:56:44,4,2700,1780.7,1.03,13.3,9,-5.6,0.118,10,0.3,0.97
,13:56:45,4,2700,1781.7,1.03,13.3,9,-5.6,0.119,10,0.3,0.97
,13:56:46,4,2700,1782.7,1.03,13.3,9,-5.6,0.119,10,0.3,0.97
,13:56:47,4,2700,1783.7,1.04,13.3,9,-5.6,0.119,10,0.3,0.97
,13:56:48,4,2700,1784.7,1.04,13.3,9,-5.6,0.116,10,0.3,0.97
,13:56:49,4,2700,1785.7,1.04,13.3,9,-5.6,0.116,10,0.3,0.97
,13:56:50,4,2700,1786.7,1.04,13.3,9,-5.6,0.116,10,0.3,0.97
,13:56:51,4,2700,1787.7,1.04,13.3,9,-5.6,0.115,10,0.3,0.97
,13:56:52,4,2700,1788.7,1.04,13.3,9,-5.7,0.115,10,0.3,0.97
,13:56:53,4,2700,1789.7,1.04,13.3,9,-5.7,0.113,10,0.3,0.97
,13:56:54,4,2700,1790.7,1.04,13.3,9,-5.7,0.113,10,0.3,0.97
,13:56:55,4,2700,1791.7,1.04,13.3,9,-5.7,0.109,10,0.3,0.97
,13:56:56,4,2700,1792.7,1.04,13.3,9,-5.7,0.109,10,0.3,0.97
,13:56:57,4,2700,1793.7,1.04,13.3,9,-5.7,0.113,10,0.3,0.98
,13:56:58,4,2700,1794.7,1.04,13.3,9,-5.7,0.116,10,0.3,0.98
,13:56:59,4,2700,1795.7,1.04,13.3,9,-5.7,0.116,10,0.3,0.97
,13:57:00,4,2700,1796.7,1.04,13.3,9,-5.7,0.115,10,0.3,0.97
,13:57:01,4,2700,1797.7,1.04,13.3,9,-5.7,0.115,10,0.3,0.97
,13:57:02,4,2700,1798.7,1.04,13.3,9,-5.7,0.116,10,0.3,0.98
,13:57:03,4,2700,1799.7,1.04,13.3,9,-5.7,0.116,10,0.3,0.98
,13:57:04,4,2700,1800.7,1.04,13.3,9,-5.7,0.119,10,0.3,0.97
,13:57:05,4,2700,1801.7,1.04,13.3,9,-5.7,0.119,10,0.3,0.97
,13:57:06,4,2700,1802.7,1.03,13.3,9,-5.7,0.115,10,0.3,0.97
,13:57:07,4,2700,1803.7,1.03,13.3,9,-5.7,0.115,10,0.3,0.97
,13:57:08,4,2700,1804.7,1.03,13.3,9,-5.7,0.118,10,0.3,0.97
,13:57:09,4,2700,1805.7,1.03,13.3,9,-5.7,0.115,10,0.3,0.97
,13:57:10,4,2700,1806.7,1.03,13.3,9,-5.7,0.115,10,0.3,0.97
,13:57:11,4,2700,1807.7,1.03,13.3,9,-5.7,0.112,10,0.3,0.97
,13:57:12,4,2700,1808.7,1.03,13.3,9,-5.7,0.112,10,0.3,0.97
,13:57:13,4,2700,1809.7,1.03,13.3,9,-5.7,0.112,10,0.3,0.97
,13:57:14,4,2700,1810.7,1.03,13.3,9,-5.7,0.108,10,0.3,0.96
,13:57:15,4,2700,1811.7,1.03,13.3,9,-5.7,0.108,10,0.3,0.96
,13:57:16,4,2700,1812.7,1.03,13.3,9,-5.7,0.108,10,0.3,0.96
,13:57:17,4,2700,1813.7,1.03,13.3,9,-5.8,0.108,10,0.3,0.96
,13:57:18,4,2700,1814.7,1.03,13.3,9,-5.8,0.111,10,0.3,0.96
,13:57:19,4,2700,1815.7,1.02,13.3,9,-5.8,0.114,10,0.3,0.96
,13:57:20,4,2700,1816.7,1.02,13.3,9,-5.7,0.113,10,0.3,0.95
,13:57:21,4,2700,1817.7,1.02,13.3,9,-5.8,0.113,10,0.3,0.95
,13:57:22,4,2700,1818.7,1.01,13.3,9,-5.8,0.113,10,0.3,0.95
,13:57:23,4,2700,1819.7,1.01,13.3,9,-5.8,0.116,10,0.3,0.95
,13:57:24,4,2700,1820.7,1.01,13.3,9,-5.8,0.116,10,0.3,0.95
,13:57:25,4,2700,1821.7,1.01,13.3,9,-5.8,0.116,10,0.3,0.95
,13:57:26,4,2700,1822.7,1.02,13.3,9,-5.8,0.113,10,0.3,0.95
,13:57:27,4,2700,1823.7,1.02,13.3,9,-5.8,0.113,10,0.2,0.95
,13:57:28,4,2700,1824.7,1.02,13.3,9,-5.8,0.117,10,0.3,0.95
,13:57:29,4,2700,1825.7,1.02,13.3,9,-5.8,0.113,10,0.3,0.96
,13:57:30,4,2700,1826.7,1.02,13.3,9,-5.8,0.114,10,0.3,0.96
,13:57:31,4,2700,1827.7,1.02,13.3,9,-5.8,0.114,10,0.3,0.96
,13:57:32,4,2700,1828.7,1.02,13.3,9,-5.8,0.113,10,0.3,0.95
,13:57:33,4,2700,1829.7,1.02,13.3,9,-5.8,0.113,10,0.3,0.95
,13:57:34,4,2700,1830.7,1.02,13.3,9,-5.8,0.114,10,0.3,0.96
,13:57:35,4,2700,1831.7,1.03,13.3,9,-5.8,0.115,10,0.3,0.96
,13:57:36,4,2700,1832.7,1.03,13.3,9,-5.8,0.115,10,0.3,0.97
,13:57:37,4,2700,1833.7,1.03,13.3,9,-5.8,0.115,10,0.3,0.97
,13:57:38,4,2700,1834.7,1.03,13.3,9,-5.8,0.115,10,0.3,0.97
,13:57:39,4,2700,1835.7,1.03,13.3,9,-5.8,0.115,10,0.3,0.97
,13:57:40,4,2700,1836.7,1.04,13.3,9,-5.8,0.113,10,0.3,0.97
,13:57:41,4,2700,1837.7,1.04,13.3,9,-5.8,0.112,10,0.3,0.97
,13:57:42,4,2700,1838.7,1.03,13.3,9,-5.8,0.112,10,0.3,0.97
,13:57:43,4,2700,1839.7,1.03,13.3,9,-5.8,0.109,10,0.3,0.97
,13:57:44,4,2700,1840.7,1.03,13.3,9,-5.9,0.109,10,0.3,0.96
,13:57:45,4,2700,1841.7,1.03,13.3,9,-5.8,0.108,10,0.3,0.96
,13:57:46,4,2700,1842.7,1.02,13.3,9,-5.8,0.11,10,0.3,0.95
,13:57:47,4,2700,1843.7,1.01,13.3,9,-5.8,0.11,10,0.3,0.95
,13:57:48,4,2700,1844.7,1.01,13.3,9,-5.8,0.113,10,0.3,0.95
,13:57:49,4,2700,1845.7,1.01,13.3,9,-5.8,0.113,10,0.3,0.95
,13:57:50,4,2700,1846.7,1.01,13.3,9,-5.9,0.112,10,0.3,0.94
,13:57:51,4,2700,1847.7,1,13.3,9,-5.9,0.115,10,0.3,0.94
,13:57:52,4,2700,1848.7,1,13.3,9,-5.9,0.115,10,0.3,0.94
,13:57:53,4,2700,1849.7,1,13.3,9,-5.9,0.115,10,0.3,0.94
,13:57:54,4,2700,1850.7,1.01,13.3,9,-5.9,0.112,10,0.3,0.94
,13:57:55,4,2700,1851.7,1.01,13.3,9,-5.9,0.116,10,0.3,0.95
,13:57:56,4,2700,1852.7,1.01,13.3,9,-5.9,0.116,10,0.3,0.95
,13:57:57,4,2700,1853.7,1.01,13.3,9,-5.9,0.116,10,0.3,0.94
,13:57:58,4,2700,1854.7,1.02,13.3,9,-5.9,0.113,10,0.3,0.95
,13:57:59,4,2700,1855.7,1.02,13.3,9,-5.9,0.117,10,0.3,0.96
,13:58:00,4,2700,1856.7,1.03,13.3,9,-5.9,0.115,10,0.3,0.96
,13:58:01,4,2700,1857.7,1.03,13.3,9,-5.9,0.115,10,0.3,0.96
,13:58:02,4,2700,1858.7,1.03,13.3,9,-5.9,0.115,10,0.3,0.97
,13:58:03,4,2700,1859.7,1.03,13.3,9,-5.9,0.115,10,0.3,0.97
,13:58:04,4,2700,1860.7,1.03,13.3,9,-5.9,0.115,10,0.3,0.97
,13:58:05,4,2700,1861.7,1.03,13.3,9,-5.9,0.115,10,0.3,0.96
,13:58:06,4,2700,1862.7,1.03,13.3,9,-5.9,0.111,10,0.3,0.96
,13:58:07,4,2700,1863.7,1.02,13.3,9,-5.9,0.108,10,0.3,0.96
,13:58:08,4,2700,1864.7,1.02,13.3,9,-6,0.108,10,0.3,0.96
,13:58:09,4,2700,1865.7,1.02,13.3,9,-6,0.108,10,0.3,0.96
,13:58:10,4,2700,1866.7,1.02,13.3,9,-6,0.111,10,0.3,0.96
,13:58:11,4,2700,1867.7,1.02,13.3,9,-6,0.114,10,0.3,0.96
,13:58:12,4,2700,1868.7,1.02,13.3,9,-6,0.114,10,0.3,0.96
,13:58:13,4,2700,1869.7,1.02,13.3,9,-6,0.114,10,0.3,0.96
,13:58:14,4,2700,1870.7,1.02,13.3,9,-6,0.113,10,0.3,0.95
,13:58:15,4,2700,1871.7,1.02,13.3,9,-6,0.114,10,0.2,0.96
,13:58:16,4,2700,1872.7,1.02,13.3,9,-6,0.113,10,0.3,0.95
,13:58:17,4,2700,1873.7,1.02,13.3,9,-6,0.113,10,0.3,0.95
,13:58:18,4,2700,1874.7,1.02,13.3,9,-6,0.117,10,0.3,0.95
,13:58:19,4,2700,1875.7,1.02,13.3,9,-6,0.117,10,0.3,0.95
,13:58:20,4,2700,1876.7,1.02,13.3,9,-6,0.113,10,0.3,0.95
,13:58:21,4,2700,1877.7,1.02,13.3,9,-6,0.111,10,0.3,0.96
,13:58:22,4,2700,1878.7,1.02,13.3,9,-6,0.108,10,0.3,0.96
,13:58:23,4,2700,1879.7,1.02,13.3,9,-6,0.11,10,0.3,0.95
,13:58:24,4,2700,1880.7,1.02,13.3,9,-6,0.11,10,0.3,0.95
,13:58:25,4,2700,1881.7,1.02,13.3,9,-6,0.113,10,0.3,0.95
,13:58:26,4,2700,1882.7,1.02,13.3,9,-6,0.113,10,0.3,0.95
,13:58:27,4,2700,1883.7,1.02,13.3,9,-6,0.113,10,0.3,0.95
,13:58:28,4,2700,1884.7,1.02,13.3,9,-6,0.113,10,0.3,0.95
,13:58:29,4,2700,1885.7,1.02,13.3,9,-6,0.113,10,0.3,0.95
,13:58:30,4,2700,1886.7,1.02,13.3,9,-6,0.113,10,0.3,0.95
,13:58:31,4,2700,1887.7,1.02,13.3,9,-6,0.113,10,0.3,0.95
,13:58:32,4,2700,1888.7,1.02,13.3,9,-6.1,0.113,10,0.3,0.95
,13:58:33,4,2700,1889.7,1.02,13.3,9,-6.1,0.113,10,0.3,0.95
,13:58:34,4,2700,1890.7,1.02,13.3,9,-6.1,0.113,10,0.3,0.95
,13:58:35,4,2700,1891.7,1.02,13.3,9,-6.1,0.11,10,0.3,0.95
,13:58:36,4,2700,1892.7,1.02,13.3,9,-6.1,0.107,10,0.3,0.95
,13:58:37,4,2700,1893.7,1.02,13.3,9,-6.1,0.107,10,0.3,0.95
,13:58:38,4,2700,1894.7,1.01,13.3,9,-6.1,0.113,10,0.3,0.95
,13:58:39,4,2700,1895.7,1,13.3,9,-6.1,0.112,10,0.3,0.94
