Data file,,RA0.3_HEF_-8C_003_45MINS.TSV,,,,,,,,,,
,12:29:28,4,2700,2186.2,1.73,13.3,9,-8.4,0.198,10,0.3,1.62
,12:29:29,4,2700,2187.2,1.73,13.3,9,-8.4,0.199,10,0.2,1.62
,12:29:30,4,2700,2188.2,1.74,13.3,9,-8.4,0.199,10,0.2,1.63
,12:29:31,4,2700,2189.2,1.74,13.3,9,-8.4,0.2,10,0.2,1.63
,12:29:32,4,2700,2190.2,1.75,13.3,9,-8.4,0.201,10,0.2,1.64
,12:29:33,4,2700,2191.2,1.76,13.3,9,-8.4,0.196,10,0.2,1.65
,12:29:34,4,2700,2192.2,1.76,13.3,9,-8.4,0.191,10,0.2,1.65
,12:29:35,4,2700,2193.2,1.77,13.3,9,-8.4,0.186,10,0.2,1.65
,12:29:36,4,2700,2194.2,1.77,13.3,9,-8.4,0.191,10,0.3,1.65
,12:29:37,4,2700,2195.2,1.77,13.3,9,-8.4,0.197,10,0.3,1.65
,12:29:38,4,2700,2196.2,1.77,13.3,9,-8.4,0.197,10,0.3,1.66
,12:29:39,4,2700,2197.2,1.77,13.3,9,-8.4,0.197,10,0.2,1.66
,12:29:40,4,2700,2198.2,1.77,13.3,9,-8.4,0.197,10,0.2,1.66
,12:29:41,4,2700,2199.2,1.76,13.3,9,-8.4,0.197,10,0.3,1.65
,12:29:42,4,2700,2200.2,1.76,13.3,9,-8.4,0.197,10,0.3,1.65
,12:29:43,4,2700,2201.2,1.76,13.3,9,-8.4,0.197,10,0.3,1.65
,12:29:44,4,2700,2202.2,1.76,13.3,9,-8.4,0.196,10,0.3,1.64
,12:29:45,4,2700,2203.2,1.75,13.3,9,-8.4,0.195,10,0.3,1.64
,12:29:46,4,2700,2204.2,1.74,13.3,9,-8.5,0.189,10,0.3,1.63
,12:29:47,4,2700,2205.2,1.74,13.3,9,-8.5,0.184,10,0.3,1.63
,12:29:48,4,2700,2206.2,1.75,13.3,9,-8.5,0.184,10,0.3,1.63
,12:29:49,4,2700,2207.2,1.75,13.3,9,-8.5,0.189,10,0.3,1.64
,12:29:50,4,2700,2208.2,1.74,13.3,9,-8.5,0.194,10,0.3,1.63
,12:29:51,4,2700,2209.2,1.74,13.3,9,-8.5,0.193,10,0.3,1.62
,12:29:52,4,2700,2210.2,1.73,13.3,9,-8.5,0.198,10,0.3,1.62
,12:29:53,4,2700,2211.2,1.73,13.3,9,-8.5,0.198,10,0.3,1.62
,12:29:54,4,2700,2212.2,1.73,13.3,9,-8.5,0.198,10,0.2,1.62
,12:29:55,4,2700,2213.2,1.73,13.3,9,-8.5,0.199,10,0.2,1.62
,12:29:56,4,2700,2214.2,1.74,13.3,9,-8.5,0.2,10,0.2,1.63
,12:29:57,4,2700,2215.2,1.76,13.3,9,-8.5,0.196,10,0.3,1.64
,12:29:58,4,2700,2216.2,1.77,13.3,9,-8.5,0.197,10,0.3,1.65
,12:29:59,4,2700,2217.2,1.77,13.3,9,-8.5,0.197,10,0.2,1.66
,12:30:00,4,2700,2218.2,1.77,13.3,9,-8.5,0.198,10,0.2,1.66
,12:30:01,4,2700,2219.2,1.78,13.3,9,-8.5,0.192,10,0.2,1.67
,12:30:02,4,2700,2220.2,1.78,13.3,9,-8.5,0.193,10,0.2,1.67
,12:30:03,4,2700,2221.2,1.77,13.3,9,-8.5,0.198,10,0.2,1.66
,12:30:04,4,2700,2222.2,1.77,13.3,9,-8.5,0.197,10,0.2,1.66
,12:30:05,4,2700,2223.2,1.77,13.3,9,-8.5,0.191,10,0.3,1.65
,12:30:06,4,2700,2224.2,1.77,13.3,9,-8.5,0.192,10,0.3,1.66
,12:30:07,4,2700,2225.2,1.77,13.3,9,-8.5,0.197,10,0.3,1.66
,12:30:08,4,2700,2226.2,1.77,13.3,9,-8.5,0.203,10,0.3,1.65
,12:30:09,4,2700,2227.2,1.76,13.3,9,-8.5,0.197,10,0.3,1.65
,12:30:10,4,2700,2228.2,1.76,13.3,9,-8.5,0.197,10,0.2,1.65
,12:30:11,4,2700,2229.2,1.76,13.3,9,-8.5,0.197,10,0.2,1.65
,12:30:12,4,2700,2230.2,1.76,13.3,9,-8.5,0.197,10,0.3,1.65
,12:30:13,4,2700,2231.2,1.76,13.3,9,-8.5,0.196,10,0.3,1.65
,12:30:14,4,2700,2232.2,1.76,13.3,9,-8.5,0.197,10,0.3,1.65
,12:30:15,4,2700,2233.2,1.76,13.3,9,-8.5,0.197,10,0.3,1.65
,12:30:16,4,2700,2234.2,1.77,13.3,9,-8.5,0.197,10,0.3,1.65
,12:30:17,4,2700,2235.2,1.77,13.3,9,-8.5,0.191,10,0.3,1.66
,12:30:18,4,2700,2236.2,1.77,13.3,9,-8.5,0.191,10,0.2,1.65
,12:30:19,4,2700,2237.2,1.76,13.3,9,-8.6,0.186,10,0.3,1.65
,12:30:20,4,2700,2238.2,1.76,13.3,9,-8.6,0.191,10,0.3,1.65
,12:30:21,4,2700,2239.2,1.76,13.3,9,-8.5,0.196,10,0.3,1.65
,12:30:22,4,2700,2240.2,1.76,13.3,9,-8.6,0.196,10,0.2,1.65
,12:30:23,4,2700,2241.2,1.76,13.3,9,-8.6,0.196,10,0.2,1.65
,12:30:24,4,2700,2242.2,1.76,13.3,9,-8.6,0.196,10,0.3,1.65
,12:30:25,4,2700,2243.2,1.76,13.3,9,-8.6,0.196,10,0.3,1.65
,12:30:26,4,2700,2244.2,1.76,13.3,9,-8.6,0.196,10,0.3,1.65
,12:30:27,4,2700,2245.2,1.76,13.3,9,-8.6,0.196,10,0.2,1.65
,12:30:28,4,2700,2246.2,1.76,13.3,9,-8.6,0.196,10,0.2,1.64
,12:30:29,4,2700,2247.2,1.76,13.3,9,-8.6,0.196,10,0.2,1.64
,12:30:30,4,2700,2248.2,1.76,13.3,9,-8.6,0.19,10,0.3,1.64
,12:30:31,4,2700,2249.2,1.76,13.3,9,-8.6,0.19,10,0.2,1.64
,12:30:32,4,2700,2250.2,1.76,13.3,9,-8.6,0.185,10,0.3,1.64
,12:30:33,4,2700,2251.2,1.76,13.3,9,-8.6,0.185,10,0.3,1.64
,12:30:34,4,2700,2252.2,1.76,13.3,9,-8.6,0.191,10,0.3,1.65
,12:30:35,4,2700,2253.2,1.76,13.3,9,-8.6,0.196,10,0.3,1.65
,12:30:36,4,2700,2254.2,1.75,13.3,9,-8.6,0.201,10,0.3,1.64
,12:30:37,4,2700,2255.2,1.74,13.3,9,-8.6,0.2,10,0.3,1.63
,12:30:38,4,2700,2256.2,1.74,13.3,9,-8.6,0.199,10,0.3,1.62
,12:30:39,4,2700,2257.2,1.74,13.3,9,-8.6,0.194,10,0.2,1.63
,12:30:40,4,2700,2258.2,1.74,13.3,9,-8.6,0.194,10,0.3,1.63
,12:30:41,4,2700,2259.2,1.74,13.3,9,-8.6,0.2,10,0.3,1.63
,12:30:42,4,2700,2260.2,1.75,13.3,9,-8.6,0.201,10,0.3,1.64
,12:30:43,4,2700,2261.2,1.76,13.3,9,-8.6,0.197,10,0.3,1.65
,12:30:44,4,2700,2262.2,1.78,13.3,9,-8.6,0.198,10,0.3,1.67
,12:30:45,4,2700,2263.2,1.78,13.3,9,-8.6,0.199,10,0.3,1.67
,12:30:46,4,2700,2264.2,1.78,13.3,9,-8.6,0.199,10,0.3,1.67
,12:30:47,4,2700,2265.2,1.78,13.3,9,-8.6,0.198,10,0.3,1.66
,12:30:48,4,2700,2266.2,1.77,13.3,9,-8.6,0.198,10,0.2,1.66
,12:30:49,4,2700,2267.2,1.77,13.3,9,-8.6,0.192,10,0.3,1.66
,12:30:50,4,2700,2268.2,1.77,13.3,9,-8.6,0.187,10,0.2,1.66
,12:30:51,4,2700,2269.2,1.77,13.3,9,-8.6,0.186,10,0.2,1.65
,12:30:52,4,2700,2270.2,1.76,13.3,9,-8.6,0.186,10,0.3,1.65
,12:30:53,4,2700,2271.2,1.76,13.3,9,-8.6,0.191,10,0.3,1.65
,12:30:54,4,2700,2272.2,1.76,13.3,9,-8.6,0.191,10,0.3,1.65
,12:30:55,4,2700,2273.2,1.76,13.3,9,-8.6,0.196,10,0.3,1.65
,12:30:56,4,2700,2274.2,1.76,13.3,9,-8.6,0.201,10,0.3,1.64
,12:30:57,4,2700,2275.2,1.75,13.3,9,-8.6,0.201,10,0.3,1.64
,12:30:58,4,2700,2276.2,1.76,13.3,9,-8.6,0.197,10,0.3,1.65
,12:30:59,4,2700,2277.2,1.77,13.3,9,-8.6,0.197,10,0.2,1.66
,12:31:00,4,2700,2278.2,1.77,13.3,9,-8.6,0.198,10,0.3,1.66
,12:31:01,4,2700,2279.2,1.77,13.3,9,-8.6,0.197,10,0.2,1.66
,12:31:02,4,2700,2280.2,1.77,13.3,9,-8.6,0.197,10,0.3,1.65
,12:31:03,4,2700,2281.2,1.76,13.3,9,-8.6,0.197,10,0.3,1.65
,12:31:04,4,2700,2282.2,1.76,13.3,9,-8.6,0.202,10,0.3,1.65
,12:31:05,4,2700,2283.2,1.76,13.3,9,-8.6,0.202,10,0.3,1.65
,12:31:06,4,2700,2284.2,1.76,13.3,9,-8.6,0.196,10,0.3,1.65
,12:31:07,4,2700,2285.2,1.77,13.3,9,-8.6,0.197,10,0.3,1.66
,12:31:08,4,2700,2286.2,1.77,13.3,9,-8.6,0.198,10,0.2,1.66
,12:31:09,4,2700,2287.2,1.77,13.3,9,-8.6,0.192,10,0.3,1.66
,12:31:10,4,2700,2288.2,1.77,13.3,9,-8.6,0.192,10,0.3,1.66
,12:31:11,4,2700,2289.2,1.77,13.3,9,-8.6,0.187,10,0.3,1.66
,12:31:12,4,2700,2290.2,1.77,13.3,9,-8.6,0.186,10,0.3,1.65
,12:31:13,4,2700,2291.2,1.76,13.3,9,-8.6,0.186,10,0.3,1.65
,12:31:14,4,2700,2292.2,1.76,13.3,9,-8.6,0.191,10,0.3,1.65
,12:31:15,4,2700,2293.2,1.75,13.3,9,-8.6,0.195,10,0.3,1.64
,12:31:16,4,2700,2294.2,1.74,13.3,9,-8.6,0.194,10,0.3,1.63
,12:31:17,4,2700,2295.2,1.74,13.3,9,-8.6,0.194,10,0.3,1.63
,12:31:18,4,2700,2296.2,1.73,13.3,9,-8.6,0.193,10,0.2,1.62
,12:31:19,4,2700,2297.2,1.73,13.3,9,-8.6,0.193,10,0.2,1.62
,12:31:20,4,2700,2298.2,1.73,13.3,9,-8.6,0.193,10,0.2,1.62
,12:31:21,4,2700,2299.2,1.74,13.3,9,-8.6,0.193,10,0.2,1.62
,12:31:22,4,2700,2300.2,1.74,13.3,9,-8.6,0.194,10,0.3,1.63
,12:31:23,4,2700,2301.2,1.74,13.3,9,-8.6,0.2,10,0.3,1.63
,12:31:24,4,2700,2302.2,1.75,13.3,9,-8.6,0.2,10,0.3,1.63
,12:31:25,4,2700,2303.2,1.75,13.3,9,-8.6,0.195,10,0.3,1.64
,12:31:26,4,2700,2304.2,1.75,13.3,9,-8.6,0.195,10,0.3,1.64
,12:31:27,4,2700,2305.2,1.75,13.3,9,-8.5,0.195,10,0.2,1.64
,12:31:28,4,2700,2306.2,1.75,13.3,9,-8.5,0.195,10,0.2,1.64
,12:31:29,4,2700,2307.2,1.75,13.3,9,-8.5,0.195,10,0.3,1.64
,12:31:30,4,2700,2308.2,1.75,13.3,9,-8.5,0.19,10,0.3,1.64
,12:31:31,4,2700,2309.2,1.76,13.3,9,-8.5,0.19,10,0.3,1.64
,12:31:32,4,2700,2310.2,1.76,13.3,9,-8.5,0.191,10,0.3,1.65
,12:31:33,4,2700,2311.2,1.76,13.3,9,-8.5,0.191,10,0.3,1.64
,12:31:34,4,2700,2312.2,1.75,13.3,9,-8.5,0.195,10,0.3,1.64
,12:31:35,4,2700,2313.2,1.75,13.3,9,-8.5,0.195,10,0.3,1.64
,12:31:36,4,2700,2314.2,1.74,13.3,9,-8.5,0.194,10,0.3,1.63
,12:31:37,4,2700,2315.2,1.74,13.3,9,-8.5,0.193,10,0.3,1.62
,12:31:38,4,2700,2316.2,1.73,13.3,9,-8.5,0.193,10,0.3,1.62
,12:31:39,4,2700,2317.2,1.73,13.3,9,-8.5,0.193,10,0.3,1.62
,12:31:40,4,2700,2318.2,1.74,13.3,9,-8.5,0.193,10,0.3,1.62
,12:31:41,4,2700,2319.2,1.74,13.3,9,-8.5,0.199,10,0.2,1.62
,12:31:42,4,2700,2320.2,1.74,13.3,9,-8.5,0.199,10,0.2,1.62
,12:31:43,4,2700,2321.2,1.74,13.3,9,-8.5,0.194,10,0.2,1.63
,12:31:44,4,2700,2322.2,1.75,13.3,9,-8.5,0.195,10,0.3,1.64
,12:31:45,4,2700,2323.2,1.76,13.3,9,-8.5,0.196,10,0.2,1.65
,12:31:46,4,2700,2324.2,1.76,13.3,9,-8.5,0.196,10,0.2,1.65
,12:31:47,4,2700,2325.2,1.76,13.3,9,-8.5,0.196,10,0.3,1.64
,12:31:48,4,2700,2326.2,1.75,13.3,9,-8.5,0.195,10,0.3,1.64
,12:31:49,4,2700,2327.2,1.75,13.3,9,-8.5,0.195,10,0.3,1.64
,12:31:50,4,2700,2328.2,1.75,13.3,9,-8.5,0.195,10,0.2,1.64
,12:31:51,4,2700,2329.2,1.75,13.3,9,-8.5,0.195,10,0.3,1.64
,12:31:52,4,2700,2330.2,1.75,13.3,9,-8.5,0.19,10,0.3,1.64
,12:31:53,4,2700,2331.2,1.75,13.3,9,-8.5,0.19,10,0.3,1.64
,12:31:54,4,2700,2332.2,1.75,13.3,9,-8.5,0.185,10,0.3,1.64
,12:31:55,4,2700,2333.2,1.75,13.3,9,-8.5,0.184,10,0.3,1.64
,12:31:56,4,2700,2334.2,1.75,13.3,9,-8.5,0.19,10,0.3,1.64
,12:31:57,4,2700,2335.2,1.75,13.3,9,-8.5,0.19,10,0.3,1.64
,12:31:58,4,2700,2336.2,1.76,13.3,9,-8.5,0.196,10,0.3,1.64
,12:31:59,4,2700,2337.2,1.76,13.3,9,-8.4,0.196,10,0.2,1.64
,12:32:00,4,2700,2338.2,1.76,13.3,9,-8.4,0.196,10,0.2,1.65
,12:32:01,4,2700,2339.2,1.76,13.3,9,-8.4,0.196,10,0.2,1.65
,12:32:02,4,2700,2340.2,1.76,13.3,9,-8.4,0.197,10,0.2,1.65
,12:32:03,4,2700,2341.2,1.77,13.3,9,-8.4,0.197,10,0.2,1.65
,12:32:04,4,2700,2342.2,1.77,13.3,9,-8.4,0.197,10,0.3,1.65
,12:32:05,4,2700,2343.2,1.77,13.3,9,-8.4,0.197,10,0.2,1.65
,12:32:06,4,2700,2344.2,1.77,13.3,9,-8.4,0.197,10,0.2,1.65
,12:32:07,4,2700,2345.2,1.77,13.3,9,-8.4,0.197,10,0.3,1.65
,12:32:08,4,2700,2346.2,1.77,13.3,9,-8.4,0.191,10,0.3,1.65
,12:32:09,4,2700,2347.2,1.77,13.3,9,-8.4,0.186,10,0.2,1.65
,12:32:10,4,2700,2348.2,1.76,13.3,9,-8.4,0.186,10,0.2,1.65
,12:32:11,4,2700,2349.2,1.76,13.3,9,-8.4,0.191,10,0.2,1.65
,12:32:12,4,2700,2350.2,1.75,13.3,9,-8.4,0.195,10,0.3,1.64
,12:32:13,4,2700,2351.2,1.74,13.3,9,-8.3,0.194,10,0.3,1.63
,12:32:14,4,2700,2352.2,1.74,13.3,9,-8.3,0.199,10,0.3,1.62
,12:32:15,4,2700,2353.2,1.73,13.3,9,-8.3,0.193,10,0.2,1.62
,12:32:16,4,2700,2354.2,1.74,13.3,9,-8.4,0.193,10,0.2,1.62
,12:32:17,4,2700,2355.2,1.74,13.3,9,-8.4,0.193,10,0.3,1.62
,12:32:18,4,2700,2356.2,1.74,13.3,9,-8.3,0.193,10,0.3,1.62
,12:32:19,4,2700,2357.2,1.74,13.3,9,-8.3,0.194,10,0.2,1.63
,12:32:20,4,2700,2358.2,1.74,13.3,9,-8.3,0.2,10,0.2,1.63
,12:32:21,4,2700,2359.2,1.75,13.3,9,-8.3,0.195,10,0.3,1.63
,12:32:22,4,2700,2360.2,1.75,13.3,9,-8.3,0.189,10,0.3,1.63
,12:32:23,4,2700,2361.2,1.75,13.3,9,-8.3,0.184,10,0.3,1.63
,12:32:24,4,2700,2362.2,1.75,13.3,9,-8.3,0.189,10,0.3,1.63
,12:32:25,4,2700,2363.2,1.74,13.3,9,-8.3,0.194,10,0.3,1.63
,12:32:26,4,2700,2364.2,1.74,13.3,9,-8.3,0.194,10,0.2,1.63
,12:32:27,4,2700,2365.2,1.74,13.3,9,-8.2,0.193,10,0.3,1.62
,12:32:28,4,2700,2366.2,1.74,13.3,9,-8.2,0.199,10,0.3,1.63
,12:32:29,4,2700,2367.2,1.74,13.3,9,-8.2,0.2,10,0.3,1.63
,12:32:30,4,2700,2368.2,1.75,13.3,9,-8.2,0.201,10,0.3,1.64
,12:32:31,4,2700,2369.2,1.76,13.3,9,-8.2,0.196,10,0.3,1.65
,12:32:32,4,2700,2370.2,1.77,13.3,9,-8.2,0.197,10,0.3,1.65
,12:32:33,4,2700,2371.2,1.77,13.3,9,-8.2,0.198,10,0.3,1.66
,12:32:34,4,2700,2372.2,1.77,13.3,9,-8.2,0.192,10,0.3,1.66
,12:32:35,4,2700,2373.2,1.77,13.3,9,-8.2,0.187,10,0.3,1.66
,12:32:36,4,2700,2374.2,1.77,13.3,9,-8.2,0.186,10,0.2,1.66
,12:32:37,4,2700,2375.2,1.77,13.3,9,-8.2,0.192,10,0.3,1.66
,12:32:38,4,2700,2376.2,1.77,13.3,9,-8.2,0.203,10,0.3,1.66
,12:32:39,4,2700,2377.2,1.77,13.3,9,-8.2,0.203,10,0.2,1.66
,12:32:40,4,2700,2378.2,1.77,13.3,9,-8.1,0.197,10,0.2,1.65
,12:32:41,4,2700,2379.2,1.76,13.3,9,-8.1,0.197,10,0.2,1.65
,12:32:42,4,2700,2380.2,1.76,13.3,9,-8.1,0.196,10,0.3,1.64
,12:32:43,4,2700,2381.2,1.76,13.3,9,-8.1,0.196,10,0.2,1.64
,12:32:44,4,2700,2382.2,1.75,13.3,9,-8.1,0.19,10,0.3,1.64
,12:32:45,4,2700,2383.2,1.76,13.3,9,-8.1,0.185,10,0.3,1.65
,12:32:46,4,2700,2384.2,1.76,13.3,9,-8.1,0.186,10,0.3,1.65
,12:32:47,4,2700,2385.2,1.76,13.3,9,-8,0.191,10,0.3,1.65
,12:32:48,4,2700,2386.2,1.77,13.3,9,-8,0.197,10,0.2,1.66
,12:32:49,4,2700,2387.2,1.77,13.3,9,-8,0.197,10,0.2,1.65
,12:32:50,4,2700,2388.2,1.76,13.3,9,-8,0.197,10,0.2,1.65
,12:32:51,4,2700,2389.2,1.76,13.3,9,-8,0.196,10,0.2,1.65
,12:32:52,4,2700,2390.2,1.77,13.3,9,-8,0.203,10,0.3,1.65
,12:32:53,4,2700,2391.2,1.77,13.3,9,-8,0.203,10,0.2,1.66
,12:32:54,4,2700,2392.2,1.77,13.3,9,-8,0.197,10,0.3,1.66
,12:32:55,4,2700,2393.2,1.77,13.3,9,-8,0.197,10,0.3,1.66
,12:32:56,4,2700,2394.2,1.76,13.3,9,-8,0.197,10,0.3,1.65
,12:32:57,4,2700,2395.2,1.76,13.3,9,-8,0.196,10,0.3,1.65
,12:32:58,4,2700,2396.2,1.76,13.3,9,-8,0.196,10,0.3,1.65
,12:32:59,4,2700,2397.2,1.76,13.3,9,-7.9,0.191,10,0.2,1.65
,12:33:00,4,2700,2398.2,1.76,13.3,9,-7.9,0.191,10,0.3,1.65
,12:33:01,4,2700,2399.2,1.76,13.3,9,-7.9,0.196,10,0.3,1.65
,12:33:02,4,2700,2400.2,1.76,13.3,9,-7.9,0.196,10,0.3,1.65
,12:33:03,4,2700,2401.2,1.76,13.3,9,-7.9,0.196,10,0.2,1.65
,12:33:04,4,2700,2402.2,1.77,13.3,9,-7.9,0.203,10,0.2,1.65
,12:33:05,4,2700,2403.2,1.77,13.3,9,-7.9,0.203,10,0.2,1.66
,12:33:06,4,2700,2404.2,1.77,13.3,9,-7.9,0.203,10,0.3,1.66
,12:33:07,4,2700,2405.2,1.78,13.3,9,-7.8,0.198,10,0.3,1.67
,12:33:08,4,2700,2406.2,1.78,13.3,9,-7.8,0.199,10,0.3,1.67
,12:33:09,4,2700,2407.2,1.78,13.3,9,-7.8,0.199,10,0.3,1.67
,12:33:10,4,2700,2408.2,1.78,13.3,9,-7.8,0.198,10,0.3,1.67
,12:33:11,4,2700,2409.2,1.78,13.3,9,-7.8,0.192,10,0.3,1.66
,12:33:12,4,2700,2410.2,1.78,13.3,9,-7.8,0.188,10,0.3,1.67
,12:33:13,4,2700,2411.2,1.78,13.3,9,-7.8,0.193,10,0.3,1.67
,12:33:14,4,2700,2412.2,1.79,13.3,9,-7.8,0.194,10,0.3,1.68
,12:33:15,4,2700,2413.2,1.79,13.3,9,-7.8,0.199,10,0.2,1.68
,12:33:16,4,2700,2414.2,1.79,13.3,9,-7.8,0.205,10,0.2,1.68
,12:33:17,4,2700,2415.2,1.79,13.3,9,-7.8,0.199,10,0.3,1.67
,12:33:18,4,2700,2416.2,1.79,13.3,9,-7.7,0.199,10,0.3,1.67
,12:33:19,4,2700,2417.2,1.79,13.3,9,-7.7,0.199,10,0.3,1.68
,12:33:20,4,2700,2418.2,1.79,13.3,9,-7.7,0.199,10,0.3,1.67
,12:33:21,4,2700,2419.2,1.78,13.3,9,-7.7,0.199,10,0.3,1.67
,12:33:22,4,2700,2420.2,1.78,13.3,9,-7.7,0.193,10,0.3,1.67
,12:33:23,4,2700,2421.2,1.78,13.3,9,-7.7,0.193,10,0.3,1.67
,12:33:24,4,2700,2422.2,1.77,13.3,9,-7.7,0.187,10,0.3,1.66
,12:33:25,4,2700,2423.2,1.77,13.3,9,-7.7,0.191,10,0.3,1.65
,12:33:26,4,2700,2424.2,1.77,13.3,9,-7.7,0.197,10,0.3,1.65
,12:33:27,4,2700,2425.2,1.77,13.3,9,-7.7,0.197,10,0.2,1.66
,12:33:28,4,2700,2426.2,1.77,13.3,9,-7.6,0.198,10,0.2,1.66
,12:33:29,4,2700,2427.2,1.77,13.3,9,-7.6,0.197,10,0.2,1.66
,12:33:30,4,2700,2428.2,1.77,13.3,9,-7.6,0.197,10,0.3,1.65
,12:33:31,4,2700,2429.2,1.77,13.3,9,-7.6,0.197,10,0.3,1.65
,12:33:32,4,2700,2430.2,1.77,13.3,9,-7.6,0.197,10,0.3,1.66
,12:33:33,4,2700,2431.2,1.77,13.3,9,-7.6,0.198,10,0.2,1.66
,12:33:34,4,2700,2432.2,1.77,13.3,9,-7.6,0.197,10,0.2,1.66
,12:33:35,4,2700,2433.2,1.77,13.3,9,-7.6,0.192,10,0.3,1.66
,12:33:36,4,2700,2434.2,1.77,13.3,9,-7.5,0.187,10,0.3,1.66
,12:33:37,4,2700,2435.2,1.78,13.3,9,-7.5,0.192,10,0.3,1.66
,12:33:38,4,2700,2436.2,1.77,13.3,9,-7.5,0.192,10,0.3,1.66
,12:33:39,4,2700,2437.2,1.76,13.3,9,-7.5,0.196,10,0.2,1.65
,12:33:40,4,2700,2438.2,1.75,13.3,9,-7.5,0.195,10,0.2,1.64
,12:33:41,4,2700,2439.2,1.75,13.3,9,-7.5,0.195,10,0.3,1.64
,12:33:42,4,2700,2440.2,1.75,13.3,9,-7.4,0.201,10,0.3,1.64
,12:33:43,4,2700,2441.2,1.76,13.3,9,-7.4,0.196,10,0.3,1.64
,12:33:44,4,2700,2442.2,1.76,13.3,9,-7.4,0.197,10,0.3,1.65
,12:33:45,4,2700,2443.2,1.77,13.3,9,-7.4,0.197,10,0.3,1.66
,12:33:46,4,2700,2444.2,1.77,13.3,9,-7.4,0.198,10,0.3,1.66
,12:33:47,4,2700,2445.2,1.77,13.3,9,-7.4,0.192,10,0.2,1.66
,12:33:48,4,2700,2446.2,1.77,13.3,9,-7.4,0.186,10,0.3,1.66
,12:33:49,4,2700,2447.2,1.76,13.3,9,-7.4,0.186,10,0.3,1.65
,12:33:50,4,2700,2448.2,1.76,13.3,9,-7.4,0.196,10,0.3,1.65
,12:33:51,4,2700,2449.2,1.75,13.3,9,-7.3,0.201,10,0.3,1.64
,12:33:52,4,2700,2450.2,1.75,13.3,9,-7.4,0.2,10,0.2,1.64
,12:33:53,4,2700,2451.2,1.75,13.3,9,-7.3,0.201,10,0.2,1.64
,12:33:54,4,2700,2452.2,1.76,13.3,9,-7.3,0.196,10,0.3,1.65
,12:33:55,4,2700,2453.2,1.77,13.3,9,-7.3,0.197,10,0.3,1.65
,12:33:56,4,2700,2454.2,1.77,13.3,9,-7.3,0.192,10,0.2,1.66
,12:33:57,4,2700,2455.2,1.77,13.3,9,-7.2,0.192,10,0.3,1.66
,12:33:58,4,2700,2456.2,1.77,13.3,9,-7.2,0.198,10,0.3,1.66
,12:33:59,4,2700,2457.2,1.77,13.3,9,-7.2,0.197,10,0.2,1.66
,12:34:00,4,2700,2458.2,1.77,13.3,9,-7.1,0.203,10,0.3,1.65
,12:34:01,4,2700,2459.2,1.77,13.3,9,-7.1,0.197,10,0.3,1.65
,12:34:02,4,2700,2460.2,1.77,13.3,9,-7.1,0.197,10,0.3,1.66
,12:34:03,4,2700,2461.2,1.77,13.3,9,-7.1,0.197,10,0.3,1.66
,12:34:04,4,2700,2462.2,1.77,13.3,9,-7.1,0.192,10,0.3,1.66
,12:34:05,4,2700,2463.2,1.77,13.3,9,-7.1,0.192,10,0.3,1.66
,12:34:06,4,2700,2464.2,1.77,13.3,9,-7.1,0.197,10,0.3,1.66
,12:34:07,4,2700,2465.2,1.76,13.3,9,-7.1,0.196,10,0.2,1.65
,12:34:08,4,2700,2466.2,1.76,13.3,9,-7.1,0.197,10,0.3,1.65
,12:34:09,4,2700,2467.2,1.77,13.3,9,-7,0.197,10,0.3,1.66
,12:34:10,4,2700,2468.2,1.78,13.3,9,-7,0.204,10,0.3,1.67
,12:34:11,4,2700,2469.2,1.78,13.3,9,-7,0.199,10,0.3,1.67
,12:34:12,4,2700,2470.2,1.78,13.3,9,-7,0.193,10,0.3,1.67
,12:34:13,4,2700,2471.2,1.78,13.3,9,-7,0.193,10,0.3,1.67
,12:34:14,4,2700,2472.2,1.78,13.3,9,-7,0.198,10,0.3,1.67
,12:34:15,4,2700,2473.2,1.78,13.3,9,-7,0.199,10,0.2,1.67
,12:34:16,4,2700,2474.2,1.78,13.3,9,-7,0.204,10,0.2,1.67
,12:34:17,4,2700,2475.2,1.78,13.3,9,-7,0.199,10,0.3,1.67
,12:34:18,4,2700,2476.2,1.78,13.3,9,-7,0.198,10,0.3,1.66
,12:34:19,4,2700,2477.2,1.78,13.3,9,-6.9,0.198,10,0.3,1.66
,12:34:20,4,2700,2478.2,1.77,13.3,9,-6.9,0.198,10,0.3,1.66
,12:34:21,4,2700,2479.2,1.77,13.3,9,-6.9,0.192,10,0.2,1.66
,12:34:22,4,2700,2480.2,1.76,13.3,9,-6.9,0.186,10,0.3,1.65
,12:34:23,4,2700,2481.2,1.75,13.3,9,-6.9,0.19,10,0.3,1.64
,12:34:24,4,2700,2482.2,1.75,13.3,9,-6.9,0.195,10,0.3,1.64
,12:34:25,4,2700,2483.2,1.75,13.3,9,-6.9,0.195,10,0.3,1.64
,12:34:26,4,2700,2484.2,1.75,13.3,9,-6.9,0.195,10,0.2,1.64
,12:34:27,4,2700,2485.2,1.75,13.3,9,-6.8,0.195,10,0.3,1.64
,12:34:28,4,2700,2486.2,1.75,13.3,9,-6.8,0.195,10,0.3,1.64
,12:34:29,4,2700,2487.2,1.75,13.3,9,-6.8,0.201,10,0.3,1.64
,12:34:30,4,2700,2488.2,1.75,13.3,9,-6.8,0.195,10,0.2,1.64
,12:34:31,4,2700,2489.2,1.75,13.3,9,-6.8,0.19,10,0.2,1.64
