Data file,,DURATRON_HEF_T39_D2.TSV,,,,,,,,,,
,12:44:42,5,3590,1163.5,1.11,13.3,7,21,0.161,10,49.9,1.07
,12:44:43,5,3590,1164.5,1.1,13.3,7,21,0.158,10,49.9,1.06
,12:44:44,5,3590,1165.5,1.1,13.3,7,21,0.153,10,49.9,1.06
,12:44:45,5,3590,1166.5,1.11,13.3,7,21,0.154,10,49.9,1.07
,12:44:46,5,3590,1167.5,1.13,13.3,7,21,0.157,10,49.9,1.09
,12:44:47,5,3590,1168.5,1.12,13.3,7,21,0.161,10,49.9,1.08
,12:44:48,5,3590,1169.5,1.11,13.3,7,21,0.16,10,49.9,1.07
,12:44:49,5,3590,1170.5,1.09,13.3,7,21,0.157,10,49.9,1.05
,12:44:50,5,3590,1171.5,1.08,13.3,7,21,0.156,10,49.9,1.04
,12:44:51,5,3590,1172.5,1.06,13.3,7,21,0.147,10,49.9,1.02
,12:44:52,5,3590,1173.5,1.06,13.3,7,21,0.152,10,49.9,1.02
,12:44:53,5,3590,1174.5,1.05,13.3,7,21,0.151,10,49.9,1.01
,12:44:54,5,3590,1175.5,1.06,13.3,7,21,0.153,10,49.9,1.02
,12:44:55,5,3590,1176.5,1.07,13.3,7,21,0.149,10,49.9,1.04
,12:44:56,5,3590,1177.5,1.1,13.3,7,21,0.158,10,49.9,1.06
,12:44:57,5,3590,1178.5,1.11,13.3,7,21,0.16,10,49.9,1.07
,12:44:58,5,3590,1179.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,12:44:59,5,3590,1180.5,1.12,13.3,7,21,0.162,10,49.9,1.08
,12:45:00,5,3590,1181.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,12:45:01,5,3590,1182.5,1.13,13.3,7,21,0.158,10,49.9,1.09
,12:45:02,5,3590,1183.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,12:45:03,5,3590,1184.5,1.11,13.3,7,21,0.16,10,49.9,1.07
,12:45:04,5,3590,1185.5,1.08,13.3,7,21,0.162,10,49.9,1.05
,12:45:05,5,3590,1186.5,1.09,13.3,7,21,0.158,10,49.9,1.05
,12:45:06,5,3590,1187.5,1.11,13.3,7,21,0.154,10,49.9,1.07
,12:45:07,5,3590,1188.5,1.12,13.3,7,21,0.155,10,49.9,1.08
,12:45:08,5,3590,1189.5,1.11,13.3,7,21,0.161,10,49.9,1.07
,12:45:09,5,3590,1190.5,1.11,13.3,7,21,0.161,10,49.8,1.07
,12:45:10,5,3590,1191.5,1.13,13.3,7,21,0.157,10,49.9,1.09
,12:45:11,5,3590,1192.5,1.13,13.3,7,21,0.158,10,49.9,1.09
,12:45:12,5,3590,1193.5,1.13,13.3,7,21,0.157,10,49.9,1.09
,12:45:13,5,3590,1194.5,1.11,13.3,7,21,0.155,10,49.9,1.07
,12:45:14,5,3590,1195.5,1.11,13.3,7,21,0.155,10,49.9,1.07
,12:45:15,5,3590,1196.5,1.12,13.3,7,21,0.155,10,49.9,1.08
,12:45:16,5,3590,1197.5,1.11,13.3,7,22,0.161,10,49.9,1.07
,12:45:17,5,3590,1198.5,1.12,13.3,7,21,0.155,10,49.9,1.08
,12:45:18,5,3590,1199.5,1.12,13.3,7,21,0.156,10,49.9,1.08
,12:45:19,5,3590,1200.5,1.12,13.3,7,22,0.156,10,49.9,1.08
,12:45:20,5,3590,1201.5,1.11,13.3,7,21,0.154,10,49.9,1.06
,12:45:21,5,3590,1202.5,1.08,13.3,7,21,0.15,10,49.9,1.04
,12:45:22,5,3590,1203.5,1.06,13.3,7,21,0.148,10,49.9,1.02
,12:45:23,5,3590,1204.5,1.06,13.3,7,21,0.148,10,49.9,1.03
,12:45:24,5,3590,1205.5,1.07,13.3,7,21,0.149,10,49.9,1.04
,12:45:25,5,3590,1206.5,1.08,13.3,7,21,0.145,10,49.9,1.04
,12:45:26,5,3590,1207.5,1.08,13.3,7,21,0.146,10,49.9,1.05
,12:45:27,5,3590,1208.5,1.08,13.3,7,21,0.145,10,49.9,1.04
,12:45:28,5,3590,1209.5,1.09,13.3,7,21,0.146,10,49.9,1.05
,12:45:29,5,3590,1210.5,1.08,13.3,7,21,0.146,10,49.9,1.05
,12:45:30,5,3590,1211.5,1.08,13.3,7,21,0.145,10,49.9,1.04
,12:45:31,5,3590,1212.5,1.09,13.3,7,21,0.151,10,49.9,1.05
,12:45:32,5,3590,1213.5,1.08,13.3,7,21,0.151,10,49.9,1.05
,12:45:33,5,3590,1214.5,1.09,13.3,7,21,0.157,10,49.9,1.05
,12:45:34,5,3590,1215.5,1.09,13.3,7,21,0.163,10,49.9,1.05
,12:45:35,5,3590,1216.5,1.09,13.3,7,21,0.157,10,49.9,1.05
,12:45:36,5,3590,1217.5,1.09,13.3,7,21,0.158,10,49.9,1.05
,12:45:37,5,3590,1218.5,1.1,13.3,7,21,0.159,10,49.9,1.06
,12:45:38,5,3590,1219.5,1.11,13.3,7,21,0.161,10,49.9,1.07
,12:45:39,5,3590,1220.5,1.11,13.3,7,21,0.161,10,49.9,1.07
,12:45:40,5,3590,1221.5,1.1,13.3,7,21,0.159,10,49.9,1.06
,12:45:41,5,3590,1222.5,1.09,13.3,7,21,0.158,10,49.9,1.06
,12:45:42,5,3590,1223.5,1.09,13.3,7,21,0.158,10,49.9,1.06
,12:45:43,5,3590,1224.5,1.08,13.3,7,21,0.155,10,49.9,1.04
,12:45:44,5,3590,1225.5,1.06,13.3,7,21,0.152,10,49.9,1.02
,12:45:45,5,3590,1226.5,1.05,13.3,7,21,0.158,10,49.9,1.01
,12:45:46,5,3590,1227.5,1.05,13.3,7,21,0.152,10,49.9,1.02
,12:45:47,5,3590,1228.5,1.07,13.3,7,21,0.148,10,49.9,1.03
,12:45:48,5,3590,1229.5,1.06,13.3,7,21,0.142,10,49.9,1.02
,12:45:49,5,3590,1230.5,1.04,13.3,7,21,0.14,10,49.9,1.01
,12:45:50,5,3590,1231.5,1.04,13.3,8,21,0.135,10,49.9,1
,12:45:51,5,3590,1232.5,1.05,13.3,8,21,0.136,10,49.9,1.01
,12:45:52,5,3590,1233.5,1.07,13.3,7,21,0.144,10,49.9,1.03
,12:45:53,5,3590,1234.5,1.09,13.3,7,21,0.151,10,49.9,1.05
,12:45:54,5,3590,1235.5,1.1,13.3,7,21,0.159,10,49.9,1.06
,12:45:55,5,3590,1236.5,1.11,13.3,7,21,0.16,10,49.9,1.07
,12:45:56,5,3590,1237.5,1.1,13.3,7,21,0.159,10,49.9,1.06
,12:45:57,5,3590,1238.5,1.08,13.3,7,21,0.155,10,49.9,1.04
,12:45:58,5,3590,1239.5,1.05,13.3,7,21,0.152,10,49.9,1.02
,12:45:59,5,3590,1240.5,1.06,13.3,7,21,0.153,10,49.9,1.02
,12:46:00,5,3590,1241.5,1.07,13.3,7,21,0.154,10,49.9,1.03
,12:46:01,5,3590,1242.5,1.09,13.3,7,21,0.158,10,49.9,1.05
,12:46:02,5,3590,1243.5,1.09,13.3,7,21,0.157,10,49.9,1.05
,12:46:03,5,3590,1244.5,1.08,13.3,7,21,0.156,10,49.9,1.04
,12:46:04,5,3590,1245.5,1.07,13.3,7,21,0.155,10,49.9,1.03
,12:46:05,5,3590,1246.5,1.09,13.3,7,21,0.163,10,49.9,1.05
,12:46:06,5,3590,1247.5,1.1,13.3,7,21,0.159,10,49.9,1.06
,12:46:07,5,3590,1248.5,1.11,13.3,7,21,0.154,10,49.9,1.07
,12:46:08,5,3590,1249.5,1.1,13.3,7,21,0.153,10,49.9,1.06
,12:46:09,5,3590,1250.5,1.09,13.3,8,21,0.141,10,49.9,1.05
,12:46:10,5,3590,1251.5,1.09,13.3,8,21,0.141,10,49.9,1.05
,12:46:11,5,3590,1252.5,1.08,13.3,7,21,0.145,10,49.9,1.05
,12:46:12,5,3590,1253.5,1.09,13.3,7,21,0.146,10,49.9,1.05
,12:46:13,5,3590,1254.5,1.09,13.3,7,21,0.147,10,49.9,1.06
,12:46:14,5,3590,1255.5,1.09,13.3,7,21,0.147,10,49.9,1.05
,12:46:15,5,3590,1256.5,1.09,13.3,7,21,0.152,10,49.9,1.05
,12:46:16,5,3590,1257.5,1.07,13.3,7,21,0.149,10,49.9,1.04
,12:46:17,5,3590,1258.5,1.07,13.3,7,21,0.149,10,49.9,1.03
,12:46:18,5,3590,1259.5,1.06,13.3,7,21,0.148,10,49.9,1.03
,12:46:19,5,3590,1260.5,1.06,13.3,7,21,0.148,10,49.9,1.03
,12:46:20,5,3590,1261.5,1.06,13.3,7,21,0.147,10,49.9,1.02
,12:46:21,5,3590,1262.5,1.05,13.3,7,21,0.151,10,49.9,1.01
,12:46:22,5,3590,1263.5,1.05,13.3,7,21,0.152,10,49.9,1.01
,12:46:23,5,3590,1264.5,1.05,13.3,7,21,0.152,10,49.9,1.02
,12:46:24,5,3590,1265.5,1.06,13.3,7,21,0.153,10,49.9,1.02
,12:46:25,5,3590,1266.5,1.06,13.3,7,21,0.148,10,49.9,1.03
,12:46:26,5,3590,1267.5,1.08,13.3,7,21,0.15,10,49.9,1.04
,12:46:27,5,3590,1268.5,1.08,13.3,7,21,0.156,10,49.9,1.04
,12:46:28,5,3590,1269.5,1.08,13.3,7,21,0.151,10,49.9,1.05
,12:46:29,5,3590,1270.5,1.07,13.3,7,21,0.149,10,49.9,1.04
,12:46:30,5,3590,1271.5,1.07,13.3,7,21,0.149,10,49.9,1.03
,12:46:31,5,3590,1272.5,1.06,13.3,7,21,0.153,10,49.9,1.02
,12:46:32,5,3590,1273.5,1.05,13.3,7,21,0.152,10,49.9,1.01
,12:46:33,5,3590,1274.5,1.07,13.3,6,21,0.166,10,49.9,1.03
,12:46:34,5,3590,1275.5,1.08,13.3,7,21,0.162,10,49.9,1.05
,12:46:35,5,3590,1276.5,1.11,13.3,7,22,0.166,10,49.9,1.07
,12:46:36,5,3590,1277.5,1.09,13.3,7,21,0.158,10,49.9,1.05
,12:46:37,5,3590,1278.5,1.07,13.3,7,21,0.154,10,49.9,1.02
,12:46:38,5,3590,1279.5,1.03,13.3,7,21,0.155,10,49.9,0.99
,12:46:39,5,3590,1280.5,1.04,13.3,7,21,0.15,10,49.9,1
,12:46:40,5,3590,1281.5,1.05,13.3,7,21,0.151,10,49.9,1.01
,12:46:41,5,3590,1282.5,1.06,13.3,7,21,0.153,10,49.9,1.02
,12:46:42,5,3590,1283.5,1.07,13.3,7,21,0.154,10,49.9,1.03
,12:46:43,5,3590,1284.5,1.09,13.3,7,21,0.158,10,49.9,1.06
,12:46:44,5,3590,1285.5,1.11,13.3,7,21,0.155,10,49.9,1.08
,12:46:45,5,3590,1286.5,1.11,13.3,7,21,0.155,10,49.9,1.07
,12:46:46,5,3590,1287.5,1.09,13.3,7,21,0.152,10,49.9,1.05
,12:46:47,5,3590,1288.5,1.07,13.3,7,21,0.149,10,49.9,1.03
,12:46:48,5,3590,1289.5,1.06,13.3,7,21,0.154,10,49.9,1.02
,12:46:49,5,3590,1290.5,1.07,13.3,7,21,0.148,10,49.9,1.03
,12:46:50,5,3590,1291.5,1.08,13.3,7,21,0.156,10,49.9,1.04
,12:46:51,5,3590,1292.5,1.09,13.3,7,21,0.157,10,49.9,1.05
,12:46:52,5,3590,1293.5,1.1,13.3,7,21,0.158,10,49.9,1.06
,12:46:53,5,3590,1294.5,1.08,13.3,7,21,0.156,10,49.9,1.04
,12:46:54,5,3590,1295.5,1.07,13.3,7,21,0.155,10,49.9,1.04
,12:46:55,5,3590,1296.5,1.08,13.3,7,21,0.15,10,49.9,1.04
,12:46:56,5,3590,1297.5,1.1,13.3,7,21,0.153,10,49.9,1.06
,12:46:57,5,3590,1298.5,1.12,13.3,7,21,0.156,10,49.9,1.08
,12:46:58,5,3590,1299.5,1.11,13.3,7,21,0.161,10,49.9,1.07
,12:46:59,5,3590,1300.5,1.09,13.3,7,21,0.158,10,49.9,1.05
,12:47:00,5,3590,1301.5,1.06,13.3,7,21,0.152,10,49.9,1.01
,12:47:01,5,3590,1302.5,1.04,13.3,7,21,0.15,10,49.9,1
,12:47:02,5,3590,1303.5,1.05,13.3,7,21,0.146,10,49.9,1.01
,12:47:03,5,3590,1304.5,1.06,13.3,7,21,0.147,10,49.9,1.02
,12:47:04,5,3590,1305.5,1.06,13.3,7,21,0.148,10,49.9,1.03
,12:47:05,5,3590,1306.5,1.05,13.3,7,21,0.147,10,49.9,1.02
,12:47:06,5,3590,1307.5,1.04,13.3,7,21,0.145,10,49.9,1.01
,12:47:07,5,3590,1308.5,1.05,13.3,7,21,0.146,10,49.9,1.01
,12:47:08,5,3590,1309.5,1.07,13.3,7,21,0.155,10,49.9,1.04
,12:47:09,5,3590,1310.5,1.1,13.3,7,21,0.159,10,49.9,1.07
,12:47:10,5,3590,1311.5,1.11,13.3,7,21,0.155,10,49.9,1.08
,12:47:11,5,3590,1312.5,1.11,13.3,7,21,0.155,10,49.9,1.07
,12:47:12,5,3590,1313.5,1.1,13.3,7,21,0.147,10,49.9,1.06
,12:47:13,5,3590,1314.5,1.07,13.3,7,22,0.149,10,49.9,1.03
,12:47:14,5,3590,1315.5,1.05,13.3,7,21,0.151,10,49.9,1.01
,12:47:15,5,3590,1316.5,1.04,13.3,7,21,0.151,10,49.9,1.01
,12:47:16,5,3590,1317.5,1.06,13.3,7,21,0.148,10,49.9,1.03
,12:47:17,5,3590,1318.5,1.08,13.3,7,21,0.15,10,49.9,1.05
,12:47:18,5,3590,1319.5,1.1,13.3,7,21,0.153,10,49.9,1.06
,12:47:19,5,3590,1320.5,1.09,13.3,7,22,0.152,10,49.9,1.06
,12:47:20,5,3590,1321.5,1.09,13.3,7,22,0.146,10,49.9,1.05
,12:47:21,5,3590,1322.5,1.06,13.3,7,22,0.143,10,49.9,1.02
,12:47:22,5,3590,1323.5,1.05,13.3,7,22,0.147,10,49.9,1.02
,12:47:23,5,3590,1324.5,1.06,13.3,7,21,0.152,10,49.9,1.02
,12:47:24,5,3590,1325.5,1.07,13.3,7,21,0.154,10,49.9,1.03
,12:47:25,5,3590,1326.5,1.08,13.3,7,21,0.156,10,49.9,1.04
,12:47:26,5,3590,1327.5,1.09,13.3,7,21,0.152,10,49.9,1.05
,12:47:27,5,3590,1328.5,1.1,13.3,7,21,0.153,10,49.9,1.06
,12:47:28,5,3590,1329.5,1.09,13.3,7,21,0.152,10,49.9,1.05
,12:47:29,5,3590,1330.5,1.08,13.3,7,21,0.156,10,49.9,1.04
,12:47:30,5,3590,1331.5,1.07,13.3,7,21,0.155,10,49.9,1.04
,12:47:31,5,3590,1332.5,1.08,13.3,7,21,0.156,10,49.9,1.04
,12:47:32,5,3590,1333.5,1.08,13.3,7,21,0.151,10,49.9,1.05
,12:47:33,5,3590,1334.5,1.09,13.3,7,21,0.152,10,49.9,1.05
,12:47:34,5,3590,1335.5,1.09,13.3,7,21,0.157,10,49.9,1.05
,12:47:35,5,3590,1336.5,1.08,13.3,7,22,0.156,10,49.9,1.04
,12:47:36,5,3590,1337.5,1.08,13.3,7,22,0.15,10,49.9,1.04
,12:47:37,5,3590,1338.5,1.07,13.3,7,22,0.149,10,49.9,1.03
,12:47:38,5,3590,1339.5,1.07,13.3,7,22,0.155,10,49.9,1.03
,12:47:39,5,3590,1340.5,1.07,13.3,7,22,0.154,10,49.9,1.03
,12:47:40,5,3590,1341.5,1.06,13.3,7,21,0.154,10,49.9,1.03
,12:47:41,5,3590,1342.5,1.07,13.3,7,21,0.149,10,49.9,1.03
,12:47:42,5,3590,1343.5,1.07,13.3,7,21,0.149,10,49.9,1.03
,12:47:43,5,3590,1344.5,1.07,13.3,7,21,0.144,10,49.9,1.03
,12:47:44,5,3590,1345.5,1.07,13.3,7,21,0.148,10,49.9,1.03
,12:47:45,5,3590,1346.5,1.05,13.3,7,21,0.147,10,49.9,1.02
,12:47:46,5,3590,1347.5,1.06,13.3,7,21,0.147,10,49.9,1.02
,12:47:47,5,3590,1348.5,1.05,13.3,7,21,0.146,10,49.9,1.02
,12:47:48,5,3590,1349.5,1.07,13.3,7,21,0.149,10,49.9,1.03
,12:47:49,5,3590,1350.5,1.08,13.3,7,21,0.145,10,49.9,1.04
,12:47:50,5,3590,1351.5,1.08,13.3,8,21,0.141,10,49.9,1.05
,12:47:51,5,3590,1352.5,1.06,13.3,8,21,0.138,10,49.9,1.02
,12:47:52,5,3590,1353.5,1.03,13.3,7,21,0.138,10,49.9,0.99
,12:47:53,5,3590,1354.5,0.99,13.3,7,21,0.138,10,49.9,0.95
,12:47:54,5,3590,1355.5,0.98,13.3,7,21,0.136,10,49.9,0.94
,12:47:55,5,3590,1356.5,0.98,13.3,7,21,0.137,10,49.9,0.95
,12:47:56,5,3590,1357.5,1.01,13.3,7,21,0.14,10,49.9,0.98
,12:47:57,5,3590,1358.5,1.06,13.3,7,21,0.147,10,49.9,1.02
,12:47:58,5,3590,1359.5,1.1,13.3,7,21,0.153,10,49.9,1.06
,12:47:59,5,3590,1360.5,1.12,13.3,7,21,0.15,10,49.9,1.08
,12:48:00,5,3590,1361.5,1.1,13.3,7,21,0.154,10,49.9,1.06
,12:48:01,5,3590,1362.5,1.07,13.3,7,21,0.154,10,49.9,1.02
,12:48:02,5,3590,1363.5,1.03,13.3,7,21,0.148,10,49.9,0.99
,12:48:03,5,3590,1364.5,1.02,13.3,7,21,0.147,10,49.9,0.98
,12:48:04,5,3590,1365.5,1.03,13.3,7,21,0.149,10,49.9,1
,12:48:05,5,3590,1366.5,1.05,13.3,7,21,0.152,10,49.9,1.02
,12:48:06,5,3590,1367.5,1.07,13.3,7,21,0.154,10,49.9,1.03
,12:48:07,5,3590,1368.5,1.07,13.3,7,21,0.154,10,49.9,1.03
,12:48:08,5,3590,1369.5,1.06,13.3,7,21,0.153,10,49.9,1.02
,12:48:09,5,3590,1370.5,1.04,13.3,7,21,0.151,10,49.9,1
,12:48:10,5,3590,1371.5,1.03,13.3,7,21,0.148,10,49.9,0.99
,12:48:11,5,3590,1372.5,1.02,13.3,7,21,0.153,10,49.9,0.98
,12:48:12,5,3590,1373.5,1.01,13.3,7,22,0.146,10,49.9,0.98
,12:48:13,5,3590,1374.5,1.02,13.3,7,22,0.147,10,49.9,0.98
,12:48:14,5,3590,1375.5,1.02,13.3,7,22,0.142,10,49.9,0.98
,12:48:15,5,3590,1376.5,1.02,13.3,7,21,0.137,10,49.9,0.98
,12:48:16,5,3590,1377.5,1.02,13.3,7,21,0.137,10,49.9,0.98
,12:48:17,5,3590,1378.5,1.02,13.3,7,21,0.138,10,49.9,0.99
,12:48:18,5,3590,1379.5,1.03,13.3,8,21,0.134,10,49.9,1
,12:48:19,5,3590,1380.5,1.04,13.3,8,21,0.136,10,49.9,1.01
,12:48:20,5,3590,1381.5,1.05,13.3,7,21,0.141,10,49.9,1.01
,12:48:21,5,3590,1382.5,1.05,13.3,7,21,0.152,10,49.9,1.01
,12:48:22,5,3590,1383.5,1.05,13.3,7,21,0.157,10,49.9,1.01
,12:48:23,5,3590,1384.5,1.05,13.3,7,21,0.158,10,49.9,1.01
,12:48:24,5,3590,1385.5,1.06,13.3,7,21,0.159,10,49.9,1.02
,12:48:25,5,3590,1386.5,1.08,13.3,7,21,0.155,10,49.9,1.04
,12:48:26,5,3590,1387.5,1.09,13.3,7,21,0.157,10,49.9,1.05
,12:48:27,5,3590,1388.5,1.07,13.3,7,21,0.161,10,49.9,1.03
,12:48:28,5,3590,1389.5,1.05,13.3,7,21,0.152,10,49.9,1.01
,12:48:29,5,3590,1390.5,1.04,13.3,7,21,0.151,10,49.9,1.01
,12:48:30,5,3590,1391.5,1.07,13.3,7,21,0.154,10,49.9,1.03
,12:48:31,5,3590,1392.5,1.08,13.3,7,21,0.156,10,49.9,1.04
,12:48:32,5,3590,1393.5,1.08,13.3,7,21,0.156,10,49.9,1.05
,12:48:33,5,3590,1394.5,1.08,13.3,7,21,0.15,10,49.9,1.04
,12:48:34,5,3590,1395.5,1.08,13.3,7,21,0.156,10,49.9,1.05
,12:48:35,5,3590,1396.5,1.08,13.3,7,21,0.156,10,49.9,1.04
,12:48:36,5,3590,1397.5,1.07,13.3,7,21,0.154,10,49.9,1.03
,12:48:37,5,3590,1398.5,1.07,13.3,7,21,0.155,10,49.9,1.04
,12:48:38,5,3590,1399.5,1.09,13.3,7,21,0.151,10,49.9,1.05
,12:48:39,5,3590,1400.5,1.08,13.3,7,22,0.15,10,49.9,1.04
,12:48:40,5,3590,1401.5,1.07,13.3,7,22,0.148,10,49.9,1.03
,12:48:41,5,3590,1402.5,1.05,13.3,7,22,0.147,10,49.9,1.02
,12:48:42,5,3590,1403.5,1.05,13.3,7,22,0.146,10,49.9,1.01
,12:48:43,5,3590,1404.5,1.04,13.3,7,21,0.14,10,49.9,1
,12:48:44,5,3590,1405.5,1.02,13.3,7,21,0.138,10,49.9,0.99
,12:48:45,5,3590,1406.5,1.02,13.3,7,21,0.137,10,49.9,0.99
,12:48:46,5,3590,1407.5,1.04,13.3,7,21,0.139,10,49.9,1
,12:48:47,5,3590,1408.5,1.05,13.3,7,21,0.141,10,49.9,1.02
,12:48:48,5,3590,1409.5,1.06,13.3,7,21,0.143,10,49.9,1.02
,12:48:49,5,3590,1410.5,1.07,13.3,7,21,0.148,10,49.9,1.03
,12:48:50,5,3590,1411.5,1.06,13.3,7,21,0.153,10,49.9,1.02
,12:48:51,5,3590,1412.5,1.06,13.3,7,21,0.153,10,49.9,1.02
,12:48:52,5,3590,1413.5,1.05,13.3,7,21,0.151,10,49.9,1.01
,12:48:53,5,3590,1414.5,1.03,13.3,7,21,0.149,10,49.9,1
,12:48:54,5,3590,1415.5,1.03,13.3,7,21,0.149,10,49.9,0.99
,12:48:55,5,3590,1416.5,1.04,13.3,7,21,0.15,10,49.9,1
,12:48:56,5,3590,1417.5,1.05,13.3,7,21,0.157,10,49.9,1.01
,12:48:57,5,3590,1418.5,1.04,13.3,7,22,0.15,10,49.9,1
,12:48:58,5,3590,1419.5,1.04,13.3,7,22,0.156,10,49.9,1
,12:48:59,5,3590,1420.5,1.05,13.3,7,22,0.151,10,49.9,1.01
,12:49:00,5,3590,1421.5,1.06,13.3,7,21,0.153,10,49.9,1.02
,12:49:01,5,3590,1422.5,1.07,13.3,7,21,0.154,10,49.9,1.03
,12:49:02,5,3590,1423.5,1.08,13.3,7,21,0.155,10,49.9,1.04
,12:49:03,5,3590,1424.5,1.08,13.3,7,21,0.156,10,49.9,1.04
,12:49:04,5,3590,1425.5,1.09,13.3,7,21,0.151,10,49.9,1.05
,12:49:05,5,3590,1426.5,1.08,13.3,7,21,0.15,10,49.9,1.04
,12:49:06,5,3590,1427.5,1.08,13.3,7,21,0.155,10,49.9,1.04
,12:49:07,5,3590,1428.5,1.06,13.3,7,21,0.153,10,49.9,1.03
,12:49:08,5,3590,1429.5,1.06,13.3,7,21,0.152,10,49.9,1.02
,12:49:09,5,3590,1430.5,1.06,13.3,7,21,0.153,10,49.9,1.02
,12:49:10,5,3590,1431.5,1.07,13.3,7,21,0.149,10,49.9,1.04
,12:49:11,5,3590,1432.5,1.09,13.3,7,21,0.152,10,49.9,1.05
,12:49:12,5,3590,1433.5,1.08,13.3,7,21,0.156,10,49.9,1.04
,12:49:13,5,3590,1434.5,1.07,13.3,7,21,0.154,10,49.9,1.03
,12:49:14,5,3590,1435.5,1.05,13.3,7,21,0.151,10,49.9,1.01
,12:49:15,5,3590,1436.5,1.05,13.3,7,21,0.151,10,49.9,1.01
,12:49:16,5,3590,1437.5,1.05,13.3,7,21,0.146,10,49.9,1.01
,12:49:17,5,3590,1438.5,1.05,13.3,7,21,0.141,10,49.9,1.01
,12:49:18,5,3590,1439.5,1.03,13.3,7,21,0.139,10,49.9,1
,12:49:19,5,3590,1440.5,1.03,13.3,7,21,0.138,10,49.9,0.99
,12:49:20,5,3590,1441.5,1.02,13.3,7,21,0.142,10,49.9,0.99
,12:49:21,5,3590,1442.5,1.03,13.3,7,21,0.144,10,49.9,0.99
,12:49:22,5,3590,1443.5,1.03,13.3,7,21,0.155,10,49.9,1
,12:49:23,5,3590,1444.5,1.04,13.3,7,22,0.156,10,49.9,1.01
,12:49:24,5,3590,1445.5,1.06,13.3,7,22,0.153,10,49.9,1.03
,12:49:25,5,3590,1446.5,1.08,13.3,7,22,0.151,10,49.9,1.05
,12:49:26,5,3590,1447.5,1.09,13.3,7,21,0.152,10,49.8,1.05
,12:49:27,5,3590,1448.5,1.09,13.3,7,21,0.152,10,49.9,1.05
,12:49:28,5,3590,1449.5,1.07,13.3,7,21,0.154,10,49.9,1.03
,12:49:29,5,3590,1450.5,1.05,13.3,7,21,0.151,10,49.9,1.01
,12:49:30,5,3590,1451.5,1.02,13.3,7,21,0.148,10,49.8,0.99
,12:49:31,5,3590,1452.5,1.04,13.3,7,21,0.145,10,49.9,1
,12:49:32,5,3590,1453.5,1.04,13.3,7,21,0.145,10,49.9,1.01
,12:49:33,5,3590,1454.5,1.05,13.3,7,21,0.152,10,49.9,1.02
,12:49:34,5,3590,1455.5,1.05,13.3,7,21,0.152,10,49.9,1.02
,12:49:35,5,3590,1456.5,1.07,13.3,7,21,0.155,10,49.9,1.04
,12:49:36,5,3590,1457.5,1.09,13.3,7,21,0.151,10,49.9,1.05
,12:49:37,5,3590,1458.5,1.08,13.3,7,21,0.15,10,49.9,1.04
,12:49:38,5,3590,1459.5,1.06,13.3,7,21,0.148,10,49.9,1.03
,12:49:39,5,3590,1460.5,1.05,13.3,7,21,0.152,10,49.9,1.02
,12:49:40,5,3590,1461.5,1.06,13.3,7,21,0.153,10,49.9,1.03
,12:49:41,5,3590,1462.5,1.07,13.3,7,21,0.155,10,49.9,1.04
,12:49:42,5,3590,1463.5,1.08,13.3,7,21,0.15,10,49.9,1.04
,12:49:43,5,3590,1464.5,1.09,13.3,7,21,0.151,10,49.9,1.05
,12:49:44,5,3590,1465.5,1.1,13.3,7,21,0.153,10,49.9,1.06
,12:49:45,5,3590,1466.5,1.09,13.3,7,21,0.152,10,49.9,1.06
,12:49:46,5,3590,1467.5,1.08,13.3,7,21,0.15,10,49.9,1.04
,12:49:47,5,3590,1468.5,1.07,13.3,7,21,0.148,10,49.9,1.03
,12:49:48,5,3590,1469.5,1.06,13.3,7,21,0.148,10,49.9,1.03
,12:49:49,5,3590,1470.5,1.07,13.3,7,21,0.149,10,49.9,1.04
,12:49:50,5,3590,1471.5,1.09,13.3,7,21,0.157,10,49.9,1.05
,12:49:51,5,3590,1472.5,1.1,13.3,7,21,0.159,10,49.9,1.06
,12:49:52,5,3590,1473.5,1.09,13.3,7,21,0.158,10,49.9,1.06
,12:49:53,5,3590,1474.5,1.07,13.3,7,21,0.144,10,49.9,1.03
,12:49:54,5,3590,1475.5,1.05,13.3,7,21,0.147,10,49.9,1.02
,12:49:55,5,3590,1476.5,1.05,13.3,7,21,0.146,10,49.9,1.01
,12:49:56,5,3590,1477.5,1.05,13.3,7,21,0.151,10,49.9,1.01
,12:49:57,5,3590,1478.5,1.06,13.3,7,21,0.159,10,49.9,1.02
,12:49:58,5,3590,1479.5,1.07,13.3,7,21,0.154,10,49.9,1.03
,12:49:59,5,3590,1480.5,1.08,13.3,7,21,0.156,10,49.9,1.04
,12:50:00,5,3590,1481.5,1.08,13.3,7,21,0.15,10,49.9,1.05
,12:50:01,5,3590,1482.5,1.09,13.3,7,21,0.152,10,49.9,1.06
,12:50:02,5,3590,1483.5,1.08,13.3,7,21,0.15,10,49.9,1.04
,12:50:03,5,3590,1484.5,1.06,13.3,7,21,0.148,10,49.9,1.03
,12:50:04,5,3590,1485.5,1.07,13.3,7,21,0.149,10,49.9,1.03
,12:50:05,5,3590,1486.5,1.09,13.3,7,21,0.152,10,49.9,1.05
,12:50:06,5,3590,1487.5,1.1,13.3,7,21,0.153,10,49.9,1.06
