Data file,,DRYSLIDE_ISO10_-8C_002.TSV,,,,,,,,,,
,15:30:10,4,3600,2146.1,1.24,13.3,6,-5.7,0.193,10,50.1,1.18
,15:30:11,4,3600,2147.1,1.24,13.3,7,-5.7,0.187,10,50.1,1.19
,15:30:12,4,3600,2148.1,1.24,13.3,7,-5.7,0.187,10,50.1,1.19
,15:30:13,4,3600,2149.1,1.24,13.3,7,-5.7,0.18,10,50.1,1.19
,15:30:14,4,3600,2150.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.19
,15:30:15,4,3600,2151.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.19
,15:30:16,4,3600,2152.1,1.24,13.3,7,-5.7,0.179,10,50.1,1.18
,15:30:17,4,3600,2153.1,1.24,13.3,7,-5.7,0.173,10,50.1,1.18
,15:30:18,4,3600,2154.1,1.24,13.3,7,-5.7,0.173,10,50.1,1.18
,15:30:19,4,3600,2155.1,1.24,13.3,7,-5.7,0.179,10,50.1,1.19
,15:30:20,4,3600,2156.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.18
,15:30:21,4,3600,2157.1,1.24,13.3,7,-5.7,0.185,10,50.1,1.18
,15:30:22,4,3600,2158.1,1.23,13.3,7,-5.7,0.185,10,50.1,1.18
,15:30:23,4,3600,2159.1,1.23,13.3,7,-5.7,0.185,10,50.1,1.18
,15:30:24,4,3600,2160.1,1.24,13.3,7,-5.7,0.185,10,50.1,1.18
,15:30:25,4,3600,2161.1,1.24,13.3,7,-5.7,0.179,10,50.1,1.18
,15:30:26,4,3600,2162.1,1.24,13.3,7,-5.7,0.179,10,50.1,1.19
,15:30:27,4,3600,2163.1,1.24,13.3,7,-5.7,0.173,10,50.1,1.19
,15:30:28,4,3600,2164.1,1.24,13.3,7,-5.7,0.173,10,50.1,1.19
,15:30:29,4,3600,2165.1,1.24,13.3,7,-5.7,0.179,10,50.1,1.19
,15:30:30,4,3600,2166.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.19
,15:30:31,4,3600,2167.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.19
,15:30:32,4,3600,2168.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.18
,15:30:33,4,3600,2169.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.18
,15:30:34,4,3600,2170.1,1.24,13.3,7,-5.8,0.185,10,50.1,1.18
,15:30:35,4,3600,2171.1,1.24,13.3,7,-5.8,0.179,10,50.1,1.18
,15:30:36,4,3600,2172.1,1.24,13.3,7,-5.8,0.172,10,50.1,1.18
,15:30:37,4,3600,2173.1,1.24,13.3,7,-5.8,0.167,10,50.1,1.19
,15:30:38,4,3600,2174.1,1.25,13.3,7,-5.8,0.174,10,50.1,1.19
,15:30:39,4,3600,2175.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:30:40,4,3600,2176.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:30:41,4,3600,2177.1,1.24,13.3,6,-5.8,0.193,10,50.1,1.18
,15:30:42,4,3600,2178.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.18
,15:30:43,4,3600,2179.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.19
,15:30:44,4,3600,2180.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:30:45,4,3600,2181.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:30:46,4,3600,2182.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:30:47,4,3600,2183.1,1.24,13.3,7,-5.8,0.18,10,50.1,1.19
,15:30:48,4,3600,2184.1,1.24,13.3,7,-5.8,0.173,10,50.1,1.19
,15:30:49,4,3600,2185.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:30:50,4,3600,2186.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:30:51,4,3600,2187.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:30:52,4,3600,2188.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:30:53,4,3600,2189.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.19
,15:30:54,4,3600,2190.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.19
,15:30:55,4,3600,2191.1,1.24,13.3,7,-5.8,0.179,10,50.1,1.18
,15:30:56,4,3600,2192.1,1.24,13.3,7,-5.8,0.173,10,50.1,1.19
,15:30:57,4,3600,2193.1,1.24,13.3,7,-5.8,0.179,10,50.1,1.19
,15:30:58,4,3600,2194.1,1.24,13.3,7,-5.8,0.18,10,50.1,1.19
,15:30:59,4,3600,2195.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:31:00,4,3600,2196.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:31:01,4,3600,2197.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:31:02,4,3600,2198.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.19
,15:31:03,4,3600,2199.1,1.24,13.3,7,-5.8,0.18,10,50.1,1.19
,15:31:04,4,3600,2200.1,1.25,13.3,7,-5.8,0.174,10,50.1,1.19
,15:31:05,4,3600,2201.1,1.25,13.3,7,-5.8,0.174,10,50.1,1.19
,15:31:06,4,3600,2202.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:31:07,4,3600,2203.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:31:08,4,3600,2204.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.19
,15:31:09,4,3600,2205.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:31:10,4,3600,2206.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:31:11,4,3600,2207.1,1.24,13.3,7,-5.8,0.18,10,50.1,1.19
,15:31:12,4,3600,2208.1,1.24,13.3,7,-5.8,0.173,10,50.1,1.19
,15:31:13,4,3600,2209.1,1.25,13.3,7,-5.8,0.174,10,50.1,1.19
,15:31:14,4,3600,2210.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:31:15,4,3600,2211.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:31:16,4,3600,2212.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:31:17,4,3600,2213.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:31:18,4,3600,2214.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:31:19,4,3600,2215.1,1.24,13.3,7,-5.8,0.173,10,50.1,1.19
,15:31:20,4,3600,2216.1,1.24,13.3,7,-5.8,0.173,10,50.1,1.19
,15:31:21,4,3600,2217.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:31:22,4,3600,2218.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:31:23,4,3600,2219.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:31:24,4,3600,2220.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:31:25,4,3600,2221.1,1.25,13.3,7,-5.8,0.174,10,50.1,1.2
,15:31:26,4,3600,2222.1,1.25,13.3,7,-5.8,0.181,10,50.1,1.2
,15:31:27,4,3600,2223.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:31:28,4,3600,2224.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:31:29,4,3600,2225.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:31:30,4,3600,2226.1,1.24,13.3,7,-5.8,0.18,10,50.1,1.19
,15:31:31,4,3600,2227.1,1.25,13.3,7,-5.8,0.174,10,50.1,1.19
,15:31:32,4,3600,2228.1,1.24,13.3,7,-5.8,0.18,10,50.1,1.19
,15:31:33,4,3600,2229.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.19
,15:31:34,4,3600,2230.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.18
,15:31:35,4,3600,2231.1,1.24,13.3,7,-5.8,0.179,10,50.1,1.18
,15:31:36,4,3600,2232.1,1.24,13.3,7,-5.8,0.179,10,50.1,1.19
,15:31:37,4,3600,2233.1,1.24,13.3,7,-5.8,0.179,10,50.1,1.18
,15:31:38,4,3600,2234.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.19
,15:31:39,4,3600,2235.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.19
,15:31:40,4,3600,2236.1,1.24,13.3,7,-5.8,0.179,10,50.1,1.19
,15:31:41,4,3600,2237.1,1.24,13.3,7,-5.8,0.179,10,50.1,1.18
,15:31:42,4,3600,2238.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.19
,15:31:43,4,3600,2239.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:31:44,4,3600,2240.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:31:45,4,3600,2241.1,1.24,13.3,7,-5.8,0.18,10,50.1,1.19
,15:31:46,4,3600,2242.1,1.24,13.3,7,-5.8,0.18,10,50.1,1.19
,15:31:47,4,3600,2243.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:31:48,4,3600,2244.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.19
,15:31:49,4,3600,2245.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.19
,15:31:50,4,3600,2246.1,1.24,13.3,7,-5.8,0.179,10,50.1,1.19
,15:31:51,4,3600,2247.1,1.24,13.3,7,-5.8,0.179,10,50.1,1.19
,15:31:52,4,3600,2248.1,1.24,13.3,7,-5.8,0.173,10,50.1,1.19
,15:31:53,4,3600,2249.1,1.24,13.3,7,-5.8,0.18,10,50.1,1.19
,15:31:54,4,3600,2250.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:31:55,4,3600,2251.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.19
,15:31:56,4,3600,2252.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.18
,15:31:57,4,3600,2253.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.18
,15:31:58,4,3600,2254.1,1.24,13.3,7,-5.8,0.179,10,50.1,1.18
,15:31:59,4,3600,2255.1,1.24,13.3,7,-5.8,0.179,10,50.1,1.19
,15:32:00,4,3600,2256.1,1.24,13.3,7,-5.8,0.173,10,50.1,1.19
,15:32:01,4,3600,2257.1,1.24,13.3,7,-5.8,0.18,10,50.1,1.19
,15:32:02,4,3600,2258.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:32:03,4,3600,2259.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:32:04,4,3600,2260.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.19
,15:32:05,4,3600,2261.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.18
,15:32:06,4,3600,2262.1,1.24,13.3,7,-5.8,0.179,10,50.1,1.18
,15:32:07,4,3600,2263.1,1.24,13.3,7,-5.8,0.173,10,50.1,1.19
,15:32:08,4,3600,2264.1,1.24,13.3,7,-5.8,0.167,10,50.1,1.19
,15:32:09,4,3600,2265.1,1.25,13.3,7,-5.8,0.174,10,50.1,1.19
,15:32:10,4,3600,2266.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:32:11,4,3600,2267.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:32:12,4,3600,2268.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:32:13,4,3600,2269.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:32:14,4,3600,2270.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:32:15,4,3600,2271.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:32:16,4,3600,2272.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:32:17,4,3600,2273.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:32:18,4,3600,2274.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:32:19,4,3600,2275.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:32:20,4,3600,2276.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:32:21,4,3600,2277.1,1.25,13.3,7,-5.8,0.181,10,50.1,1.2
,15:32:22,4,3600,2278.1,1.25,13.3,7,-5.8,0.181,10,50.1,1.2
,15:32:23,4,3600,2279.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:32:24,4,3600,2280.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.18
,15:32:25,4,3600,2281.1,1.24,13.3,7,-5.8,0.185,10,50.1,1.18
,15:32:26,4,3600,2282.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.18
,15:32:27,4,3600,2283.1,1.24,13.3,7,-5.8,0.18,10,50.1,1.19
,15:32:28,4,3600,2284.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:32:29,4,3600,2285.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:32:30,4,3600,2286.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:32:31,4,3600,2287.1,1.24,13.3,7,-5.8,0.18,10,50.1,1.19
,15:32:32,4,3600,2288.1,1.24,13.3,7,-5.8,0.18,10,50.1,1.19
,15:32:33,4,3600,2289.1,1.24,13.3,7,-5.8,0.18,10,50.1,1.19
,15:32:34,4,3600,2290.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.18
,15:32:35,4,3600,2291.1,1.24,13.3,7,-5.8,0.185,10,50.1,1.18
,15:32:36,4,3600,2292.1,1.24,13.3,7,-5.8,0.185,10,50.1,1.18
,15:32:37,4,3600,2293.1,1.24,13.3,7,-5.8,0.173,10,50.1,1.18
,15:32:38,4,3600,2294.1,1.24,13.3,7,-5.8,0.173,10,50.1,1.19
,15:32:39,4,3600,2295.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.18
,15:32:40,4,3600,2296.1,1.24,13.3,6,-5.8,0.193,10,50.1,1.18
,15:32:41,4,3600,2297.1,1.24,13.3,7,-5.8,0.185,10,50.1,1.18
,15:32:42,4,3600,2298.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.18
,15:32:43,4,3600,2299.1,1.24,13.3,7,-5.8,0.18,10,50.1,1.19
,15:32:44,4,3600,2300.1,1.24,13.3,7,-5.8,0.173,10,50.1,1.19
,15:32:45,4,3600,2301.1,1.24,13.3,7,-5.8,0.173,10,50.1,1.19
,15:32:46,4,3600,2302.1,1.24,13.3,7,-5.8,0.18,10,50.1,1.19
,15:32:47,4,3600,2303.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.19
,15:32:48,4,3600,2304.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.18
,15:32:49,4,3600,2305.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.18
,15:32:50,4,3600,2306.1,1.24,13.3,7,-5.8,0.179,10,50.1,1.19
,15:32:51,4,3600,2307.1,1.24,13.3,7,-5.8,0.179,10,50.1,1.19
,15:32:52,4,3600,2308.1,1.24,13.3,7,-5.8,0.18,10,50.1,1.19
,15:32:53,4,3600,2309.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:32:54,4,3600,2310.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:32:55,4,3600,2311.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:32:56,4,3600,2312.1,1.24,13.3,7,-5.8,0.18,10,50.1,1.19
,15:32:57,4,3600,2313.1,1.24,13.3,7,-5.8,0.18,10,50.1,1.19
,15:32:58,4,3600,2314.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:32:59,4,3600,2315.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:33:00,4,3600,2316.1,1.24,13.3,7,-5.8,0.179,10,50.1,1.19
,15:33:01,4,3600,2317.1,1.24,13.3,7,-5.8,0.179,10,50.1,1.18
,15:33:02,4,3600,2318.1,1.24,13.3,7,-5.8,0.179,10,50.1,1.19
,15:33:03,4,3600,2319.1,1.24,13.3,7,-5.8,0.179,10,50.1,1.19
,15:33:04,4,3600,2320.1,1.24,13.3,7,-5.8,0.18,10,50.1,1.19
,15:33:05,4,3600,2321.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:33:06,4,3600,2322.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:33:07,4,3600,2323.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:33:08,4,3600,2324.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:33:09,4,3600,2325.1,1.25,13.3,7,-5.8,0.174,10,50.1,1.19
,15:33:10,4,3600,2326.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:33:11,4,3600,2327.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.19
,15:33:12,4,3600,2328.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.18
,15:33:13,4,3600,2329.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.19
,15:33:14,4,3600,2330.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:33:15,4,3600,2331.1,1.25,13.3,7,-5.8,0.174,10,50.1,1.19
,15:33:16,4,3600,2332.1,1.24,13.3,7,-5.8,0.179,10,50.1,1.19
,15:33:17,4,3600,2333.1,1.24,13.3,7,-5.9,0.186,10,50.1,1.18
,15:33:18,4,3600,2334.1,1.24,13.3,7,-5.9,0.185,10,50.1,1.18
,15:33:19,4,3600,2335.1,1.24,13.3,7,-5.9,0.186,10,50.1,1.19
,15:33:20,4,3600,2336.1,1.24,13.3,7,-6,0.18,10,50.1,1.19
,15:33:21,4,3600,2337.1,1.25,13.3,7,-6,0.18,10,50.1,1.19
,15:33:22,4,3600,2338.1,1.25,13.3,7,-6,0.18,10,50.1,1.19
,15:33:23,4,3600,2339.1,1.25,13.3,7,-6,0.18,10,50.1,1.19
,15:33:24,4,3600,2340.1,1.24,13.3,7,-6,0.187,10,50.1,1.19
,15:33:25,4,3600,2341.1,1.24,13.3,6,-6.1,0.194,10,50.1,1.19
,15:33:26,4,3600,2342.1,1.24,13.3,7,-6.1,0.187,10,50.1,1.19
,15:33:27,4,3600,2343.1,1.25,13.3,7,-6.1,0.18,10,50.1,1.19
,15:33:28,4,3600,2344.1,1.25,13.3,7,-6.1,0.174,10,50.1,1.19
,15:33:29,4,3600,2345.1,1.25,13.3,7,-6.1,0.174,10,50.1,1.19
,15:33:30,4,3600,2346.1,1.25,13.3,7,-6.1,0.187,10,50.1,1.19
,15:33:31,4,3600,2347.1,1.25,13.3,7,-6.1,0.187,10,50.1,1.19
,15:33:32,4,3600,2348.1,1.25,13.3,7,-6.1,0.187,10,50.1,1.19
,15:33:33,4,3600,2349.1,1.25,13.3,7,-6.1,0.187,10,50.1,1.19
,15:33:34,4,3600,2350.1,1.25,13.3,7,-6.1,0.18,10,50.1,1.19
,15:33:35,4,3600,2351.1,1.25,13.3,7,-6,0.174,10,50.1,1.19
,15:33:36,4,3600,2352.1,1.25,13.3,7,-6,0.174,10,50.1,1.2
,15:33:37,4,3600,2353.1,1.25,13.3,7,-6,0.181,10,50.1,1.19
,15:33:38,4,3600,2354.1,1.24,13.3,7,-6,0.187,10,50.1,1.19
,15:33:39,4,3600,2355.1,1.24,13.3,7,-6,0.186,10,50.1,1.19
,15:33:40,4,3600,2356.1,1.24,13.3,7,-6,0.186,10,50.1,1.19
,15:33:41,4,3600,2357.1,1.25,13.3,7,-6,0.187,10,50.1,1.19
,15:33:42,4,3600,2358.1,1.25,13.3,7,-6,0.187,10,50.1,1.19
,15:33:43,4,3600,2359.1,1.25,13.3,7,-5.9,0.18,10,50.1,1.19
,15:33:44,4,3600,2360.1,1.25,13.3,7,-5.9,0.174,10,50.1,1.19
,15:33:45,4,3600,2361.1,1.25,13.3,7,-5.9,0.18,10,50.1,1.19
,15:33:46,4,3600,2362.1,1.25,13.3,7,-5.9,0.187,10,50.1,1.19
,15:33:47,4,3600,2363.1,1.25,13.3,7,-5.9,0.18,10,50.1,1.19
,15:33:48,4,3600,2364.1,1.25,13.3,7,-5.9,0.187,10,50.1,1.19
,15:33:49,4,3600,2365.1,1.25,13.3,7,-5.9,0.18,10,50.1,1.19
,15:33:50,4,3600,2366.1,1.25,13.3,7,-5.9,0.174,10,50.1,1.19
,15:33:51,4,3600,2367.1,1.25,13.3,7,-5.9,0.174,10,50.1,1.19
,15:33:52,4,3600,2368.1,1.24,13.3,7,-5.9,0.18,10,50.1,1.19
,15:33:53,4,3600,2369.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.18
,15:33:54,4,3600,2370.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.18
,15:33:55,4,3600,2371.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:33:56,4,3600,2372.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:33:57,4,3600,2373.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:33:58,4,3600,2374.1,1.25,13.3,7,-5.8,0.174,10,50.1,1.19
,15:33:59,4,3600,2375.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:34:00,4,3600,2376.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:34:01,4,3600,2377.1,1.24,13.3,7,-5.7,0.187,10,50.1,1.19
,15:34:02,4,3600,2378.1,1.24,13.3,7,-5.7,0.187,10,50.1,1.19
,15:34:03,4,3600,2379.1,1.25,13.3,7,-5.7,0.18,10,50.1,1.19
,15:34:04,4,3600,2380.1,1.25,13.3,7,-5.7,0.188,10,50.1,1.2
,15:34:05,4,3600,2381.1,1.25,13.3,7,-5.7,0.188,10,50.2,1.2
,15:34:06,4,3600,2382.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:34:07,4,3600,2383.1,1.25,13.3,7,-5.7,0.18,10,50.1,1.19
,15:34:08,4,3600,2384.1,1.25,13.3,7,-5.7,0.174,10,50.1,1.19
,15:34:09,4,3600,2385.1,1.25,13.3,7,-5.7,0.174,10,50.1,1.19
,15:34:10,4,3600,2386.1,1.25,13.3,7,-5.7,0.168,10,50.1,1.19
,15:34:11,4,3600,2387.1,1.24,13.3,7,-5.7,0.173,10,50.1,1.19
,15:34:12,4,3600,2388.1,1.24,13.3,7,-5.7,0.173,10,50.1,1.19
,15:34:13,4,3600,2389.1,1.24,13.3,7,-5.7,0.179,10,50.1,1.18
,15:34:14,4,3600,2390.1,1.24,13.3,7,-5.7,0.185,10,50.1,1.18
,15:34:15,4,3600,2391.1,1.24,13.3,7,-5.7,0.185,10,50.1,1.18
,15:34:16,4,3600,2392.1,1.24,13.3,7,-5.7,0.185,10,50.1,1.18
,15:34:17,4,3600,2393.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.18
,15:34:18,4,3600,2394.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.19
,15:34:19,4,3600,2395.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:34:20,4,3600,2396.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:34:21,4,3600,2397.1,1.25,13.3,7,-5.7,0.18,10,50.1,1.19
,15:34:22,4,3600,2398.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:34:23,4,3600,2399.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:34:24,4,3600,2400.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:34:25,4,3600,2401.1,1.25,13.3,7,-5.7,0.18,10,50.1,1.19
,15:34:26,4,3600,2402.1,1.25,13.3,7,-5.7,0.18,10,50.1,1.19
,15:34:27,4,3600,2403.1,1.25,13.3,7,-5.7,0.174,10,50.1,1.19
,15:34:28,4,3600,2404.1,1.25,13.3,7,-5.7,0.174,10,50.1,1.19
,15:34:29,4,3600,2405.1,1.24,13.3,7,-5.7,0.173,10,50.1,1.19
,15:34:30,4,3600,2406.1,1.24,13.3,7,-5.7,0.173,10,50.1,1.19
,15:34:31,4,3600,2407.1,1.24,13.3,7,-5.7,0.173,10,50.1,1.18
,15:34:32,4,3600,2408.1,1.24,13.3,7,-5.7,0.179,10,50.1,1.18
,15:34:33,4,3600,2409.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.18
,15:34:34,4,3600,2410.1,1.24,13.3,7,-5.7,0.185,10,50.1,1.18
,15:34:35,4,3600,2411.1,1.24,13.3,6,-5.7,0.193,10,50.1,1.18
,15:34:36,4,3600,2412.1,1.24,13.3,6,-5.7,0.193,10,50.1,1.18
,15:34:37,4,3600,2413.1,1.24,13.3,7,-5.7,0.187,10,50.1,1.19
,15:34:38,4,3600,2414.1,1.24,13.3,7,-5.7,0.187,10,50.1,1.19
,15:34:39,4,3600,2415.1,1.24,13.3,7,-5.7,0.187,10,50.1,1.19
,15:34:40,4,3600,2416.1,1.24,13.3,7,-5.7,0.187,10,50.1,1.19
,15:34:41,4,3600,2417.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:34:42,4,3600,2418.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:34:43,4,3600,2419.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:34:44,4,3600,2420.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:34:45,4,3600,2421.1,1.25,13.3,7,-5.7,0.181,10,50.1,1.2
,15:34:46,4,3600,2422.1,1.25,13.3,7,-5.7,0.181,10,50.1,1.2
,15:34:47,4,3600,2423.1,1.25,13.3,7,-5.7,0.174,10,50.1,1.2
,15:34:48,4,3600,2424.1,1.25,13.3,7,-5.7,0.174,10,50.1,1.2
,15:34:49,4,3600,2425.1,1.25,13.3,7,-5.7,0.168,10,50.1,1.2
,15:34:50,4,3600,2426.1,1.25,13.3,7,-5.7,0.18,10,50.1,1.19
,15:34:51,4,3600,2427.1,1.24,13.3,7,-5.7,0.187,10,50.1,1.19
,15:34:52,4,3600,2428.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.19
,15:34:53,4,3600,2429.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.19
,15:34:54,4,3600,2430.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.19
,15:34:55,4,3600,2431.1,1.24,13.3,7,-5.7,0.187,10,50.1,1.19
,15:34:56,4,3600,2432.1,1.24,13.3,7,-5.7,0.187,10,50.1,1.19
,15:34:57,4,3600,2433.1,1.25,13.3,7,-5.7,0.18,10,50.1,1.2
,15:34:58,4,3600,2434.1,1.25,13.3,7,-5.7,0.175,10,50.1,1.2
,15:34:59,4,3600,2435.1,1.26,13.3,7,-5.7,0.175,10,50.1,1.2
,15:35:00,4,3600,2436.1,1.26,13.3,7,-5.7,0.181,10,50.1,1.2
,15:35:01,4,3600,2437.1,1.25,13.3,7,-5.7,0.18,10,50.1,1.19
,15:35:02,4,3600,2438.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:35:03,4,3600,2439.1,1.24,13.3,7,-5.7,0.187,10,50.1,1.19
,15:35:04,4,3600,2440.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:35:05,4,3600,2441.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:35:06,4,3600,2442.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:35:07,4,3600,2443.1,1.25,13.3,7,-5.7,0.18,10,50.1,1.19
,15:35:08,4,3600,2444.1,1.25,13.3,7,-5.7,0.174,10,50.1,1.19
,15:35:09,4,3600,2445.1,1.25,13.3,7,-5.7,0.18,10,50.1,1.19
,15:35:10,4,3600,2446.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:35:11,4,3600,2447.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:35:12,4,3600,2448.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.19
,15:35:13,4,3600,2449.1,1.24,13.3,7,-5.7,0.187,10,50.1,1.19
