Data file,,RA0.3_DISTILLEDWATER_12C_003_15MLWATER.TSV,,,,,,,,,,
,14:43:17,6,3590,2318.8,0.89,13.3,9,10.1,0.099,10,40.7,0.86
,14:43:18,6,3590,2319.8,0.9,13.3,9,10.1,0.101,10,37.1,0.87
,14:43:19,6,3590,2320.8,0.91,13.3,9,10.1,0.101,10,33.4,0.87
,14:43:20,6,3590,2321.8,0.9,13.3,9,10.1,0.098,10,31.6,0.87
,14:43:21,6,3590,2322.8,0.9,13.3,9,10.1,0.098,10,31.5,0.87
,14:43:22,6,3590,2323.8,0.9,13.3,9,10.1,0.097,10,35.9,0.86
,14:43:23,6,3590,2324.8,0.9,13.3,9,10.1,0.094,10,27.9,0.86
,14:43:24,6,3590,2325.8,0.89,13.3,9,10.1,0.097,10,17.1,0.86
,14:43:25,6,3590,2326.8,0.89,13.3,9,10.1,0.099,10,10.2,0.85
,14:43:26,6,3590,2327.8,0.89,13.3,9,10.1,0.099,10,7.7,0.85
,14:43:27,6,3590,2328.8,0.89,13.3,9,10.1,0.096,10,7.4,0.85
,14:43:28,6,3590,2329.8,0.89,13.3,9,10.1,0.096,10,11.4,0.85
,14:43:29,6,3590,2330.8,0.89,13.3,9,10,0.097,10,26.3,0.86
,14:43:30,6,3590,2331.8,0.9,13.3,9,10,0.097,10,33.2,0.86
,14:43:31,6,3590,2332.8,0.9,13.3,9,10,0.094,10,35.1,0.86
,14:43:32,6,3590,2333.8,0.89,13.3,10,10,0.091,10,38.6,0.85
,14:43:33,6,3590,2334.8,0.89,13.3,10,10,0.091,10,40.7,0.85
,14:43:34,6,3590,2335.8,0.88,13.3,9,10,0.093,10,38.1,0.84
,14:43:35,6,3590,2336.8,0.87,13.3,9,10,0.092,10,38.7,0.84
,14:43:36,6,3590,2337.8,0.86,13.3,9,10,0.093,10,41,0.82
,14:43:37,6,3590,2338.8,0.85,13.3,9,10,0.094,10,41.6,0.81
,14:43:38,6,3590,2339.8,0.85,13.3,9,10,0.095,10,39.1,0.82
,14:43:39,6,3590,2340.8,0.87,13.3,9,10,0.094,10,33.8,0.83
,14:43:40,6,3590,2341.8,0.88,13.3,9,10,0.095,10,37.3,0.84
,14:43:41,6,3590,2342.8,0.88,13.3,9,10,0.095,10,35,0.85
,14:43:42,6,3590,2343.8,0.88,13.3,9,10,0.098,10,33,0.85
,14:43:43,6,3590,2344.8,0.88,13.3,9,10,0.095,10,35.5,0.85
,14:43:44,6,3590,2345.8,0.88,13.3,9,10,0.095,10,37.6,0.85
,14:43:45,6,3590,2346.8,0.88,13.3,9,10,0.095,10,41.4,0.84
,14:43:46,6,3590,2347.8,0.87,13.3,10,10,0.09,10,44.9,0.84
,14:43:47,6,3590,2348.8,0.87,13.3,10,10,0.09,10,41.5,0.84
,14:43:48,6,3590,2349.8,0.87,13.3,9,10,0.092,10,41,0.84
,14:43:49,6,3590,2350.8,0.87,13.3,9,10,0.097,10,42.2,0.83
,14:43:50,6,3590,2351.8,0.86,13.3,9,10,0.096,10,45.7,0.83
,14:43:51,6,3590,2352.8,0.86,13.3,9,10,0.096,10,45,0.83
,14:43:52,6,3590,2353.8,0.87,13.3,9,10,0.097,10,47.4,0.84
,14:43:53,6,3590,2354.8,0.88,13.3,9,10,0.098,10,48.7,0.84
,14:43:54,6,3590,2355.8,0.88,13.3,9,10,0.095,10,47.6,0.85
,14:43:55,6,3590,2356.8,0.88,13.3,9,10,0.096,10,45,0.85
,14:43:56,6,3590,2357.8,0.89,13.3,9,10.1,0.096,10,44.9,0.85
,14:43:57,6,3590,2358.8,0.89,13.3,9,10.1,0.096,10,46.3,0.85
,14:43:58,6,3590,2359.8,0.89,13.3,9,10.1,0.094,10,48.3,0.85
,14:43:59,6,3590,2360.8,0.89,13.3,9,10.1,0.094,10,48,0.86
,14:44:00,6,3590,2361.8,0.89,13.3,9,10.1,0.097,10,45.7,0.86
,14:44:01,6,3590,2362.8,0.89,13.3,9,10.1,0.096,10,43.7,0.85
,14:44:02,6,3590,2363.8,0.88,13.3,9,10.1,0.096,10,39.8,0.85
,14:44:03,6,3590,2364.8,0.88,13.3,9,10.1,0.095,10,24.2,0.84
,14:44:04,6,3590,2365.8,0.88,13.3,9,10.1,0.095,10,18.3,0.84
,14:44:05,6,3590,2366.8,0.88,13.3,9,10.1,0.095,10,9.7,0.85
,14:44:06,6,3590,2367.8,0.88,13.3,9,10.1,0.096,10,6,0.85
,14:44:07,6,3590,2368.8,0.88,13.3,9,10.1,0.098,10,14.9,0.85
,14:44:08,6,3590,2369.8,0.89,13.3,9,10.1,0.096,10,40.3,0.85
,14:44:09,6,3590,2370.8,0.89,13.3,9,10.1,0.097,10,47.1,0.86
,14:44:10,6,3590,2371.8,0.9,13.3,9,10.1,0.097,10,48.2,0.86
,14:44:11,6,3590,2372.8,0.89,13.3,9,10.1,0.096,10,47,0.85
,14:44:12,6,3590,2373.8,0.88,13.3,9,10.1,0.096,10,45.9,0.85
,14:44:13,6,3590,2374.8,0.88,13.3,9,10.1,0.093,10,37.2,0.85
,14:44:14,6,3590,2375.8,0.88,13.3,10,10.1,0.09,10,36.4,0.84
,14:44:15,6,3590,2376.8,0.87,13.3,10,10.1,0.09,10,38.6,0.84
,14:44:16,6,3590,2377.8,0.87,13.3,9,10.1,0.092,10,34,0.84
,14:44:17,6,3590,2378.8,0.87,13.3,9,10.2,0.092,10,29.4,0.83
,14:44:18,6,3590,2379.8,0.86,13.3,9,10.2,0.093,10,31.7,0.82
,14:44:19,6,3590,2380.8,0.84,13.3,9,10.2,0.094,10,37.7,0.81
,14:44:20,6,3590,2381.8,0.85,13.3,9,10.2,0.094,10,45.4,0.81
,14:44:21,6,3590,2382.8,0.86,13.3,9,10.2,0.096,10,41.5,0.83
,14:44:22,6,3590,2383.8,0.88,13.3,9,10.2,0.098,10,44.2,0.85
,14:44:23,6,3590,2384.8,0.89,13.3,9,10.2,0.094,10,46.3,0.85
,14:44:24,6,3590,2385.8,0.89,13.3,10,10.2,0.091,10,45.3,0.85
,14:44:25,6,3590,2386.8,0.89,13.3,10,10.2,0.091,10,45,0.85
,14:44:26,6,3590,2387.8,0.88,13.3,9,10.2,0.095,10,46,0.85
,14:44:27,6,3590,2388.8,0.87,13.3,9,10.2,0.094,10,46.4,0.83
,14:44:28,6,3590,2389.8,0.85,13.3,9,10.2,0.095,10,44.4,0.82
,14:44:29,6,3590,2390.8,0.85,13.3,9,10.2,0.095,10,41.8,0.82
,14:44:30,6,3590,2391.8,0.86,13.3,9,10.3,0.096,10,46.5,0.83
,14:44:31,6,3590,2392.8,0.87,13.3,9,10.3,0.097,10,46.7,0.84
,14:44:32,6,3590,2393.8,0.88,13.3,9,10.2,0.095,10,42.5,0.84
,14:44:33,6,3590,2394.8,0.88,13.3,9,10.3,0.095,10,40.3,0.84
,14:44:34,6,3590,2395.8,0.88,13.3,9,10.3,0.093,10,42.5,0.85
,14:44:35,6,3590,2396.8,0.89,13.3,9,10.3,0.093,10,46.4,0.85
,14:44:36,6,3590,2397.8,0.89,13.3,9,10.3,0.093,10,46.1,0.85
,14:44:37,6,3590,2398.8,0.88,13.3,10,10.3,0.091,10,47.8,0.85
,14:44:38,6,3590,2399.8,0.88,13.3,10,10.3,0.09,10,42.9,0.84
,14:44:39,6,3590,2400.8,0.87,13.3,9,10.3,0.092,10,43.8,0.83
,14:44:40,6,3590,2401.8,0.85,13.3,9,10.3,0.092,10,46.4,0.82
,14:44:41,6,3590,2402.8,0.84,13.3,9,10.3,0.091,10,45.7,0.8
,14:44:42,6,3590,2403.8,0.83,13.3,9,10.4,0.09,10,44.1,0.8
,14:44:43,6,3590,2404.8,0.84,13.3,9,10.4,0.093,10,44.7,0.81
,14:44:44,6,3590,2405.8,0.85,13.3,9,10.4,0.095,10,45.2,0.82
,14:44:45,6,3590,2406.8,0.86,13.3,9,10.4,0.096,10,43.6,0.83
,14:44:46,6,3590,2407.8,0.88,13.3,9,10.4,0.095,10,41.8,0.85
,14:44:47,6,3590,2408.8,0.89,13.3,9,10.4,0.096,10,45,0.85
,14:44:48,6,3590,2409.8,0.89,13.3,9,10.4,0.097,10,46.7,0.85
,14:44:49,6,3590,2410.8,0.89,13.3,9,10.4,0.096,10,47.8,0.85
,14:44:50,6,3590,2411.8,0.88,13.3,9,10.4,0.096,10,45.4,0.85
,14:44:51,6,3590,2412.8,0.88,13.3,9,10.4,0.096,10,44,0.85
,14:44:52,6,3590,2413.8,0.88,13.3,9,10.4,0.095,10,44.8,0.85
,14:44:53,6,3590,2414.8,0.88,13.3,9,10.4,0.092,10,43.8,0.84
,14:44:54,6,3590,2415.8,0.87,13.3,10,10.5,0.09,10,42.9,0.84
,14:44:55,6,3590,2416.8,0.88,13.3,10,10.5,0.09,10,42.4,0.84
,14:44:56,6,3590,2417.8,0.87,13.3,9,10.5,0.092,10,41.9,0.84
,14:44:57,6,3590,2418.8,0.85,13.3,9,10.5,0.095,10,46,0.82
,14:44:58,6,3590,2419.8,0.84,13.3,9,10.5,0.093,10,48.1,0.8
,14:44:59,6,3590,2420.8,0.84,13.3,9,10.5,0.093,10,46.1,0.81
,14:45:00,6,3590,2421.8,0.85,13.3,9,10.5,0.092,10,43.9,0.82
,14:45:01,6,3590,2422.8,0.86,13.3,9,10.5,0.09,10,40.4,0.82
,14:45:02,6,3590,2423.8,0.86,13.3,9,10.6,0.091,10,38.7,0.83
,14:45:03,6,3590,2424.8,0.86,13.3,10,10.6,0.089,10,39.9,0.83
,14:45:04,6,3590,2425.8,0.86,13.3,10,10.6,0.089,10,38,0.83
,14:45:05,6,3590,2426.8,0.85,13.3,9,10.6,0.092,10,38.4,0.81
,14:45:06,6,3590,2427.8,0.83,13.3,9,10.6,0.093,10,39.7,0.8
,14:45:07,6,3590,2428.8,0.82,13.3,9,10.6,0.092,10,41.9,0.79
,14:45:08,6,3590,2429.8,0.84,13.3,9,10.6,0.091,10,46.3,0.81
,14:45:09,6,3590,2430.8,0.86,13.3,9,10.7,0.093,10,47.6,0.83
,14:45:10,6,3590,2431.8,0.87,13.3,9,10.6,0.092,10,47,0.84
,14:45:11,6,3590,2432.8,0.87,13.3,9,10.7,0.091,10,48.2,0.83
,14:45:12,6,3590,2433.8,0.85,13.3,9,10.7,0.092,10,49.2,0.82
,14:45:13,6,3590,2434.8,0.84,13.3,9,10.7,0.091,10,49.5,0.81
,14:45:14,6,3590,2435.8,0.84,13.3,9,10.7,0.093,10,49.3,0.81
,14:45:15,6,3590,2436.8,0.84,13.3,9,10.7,0.094,10,46.9,0.81
,14:45:16,6,3590,2437.8,0.85,13.3,9,10.7,0.092,10,44.2,0.82
,14:45:17,6,3590,2438.8,0.87,13.3,9,10.7,0.095,10,47.5,0.84
,14:45:18,6,3590,2439.8,0.88,13.3,9,10.8,0.093,10,49,0.85
,14:45:19,6,3590,2440.8,0.88,13.3,10,10.8,0.091,10,49.1,0.85
,14:45:20,6,3590,2441.8,0.87,13.3,10,10.8,0.089,10,46.8,0.84
,14:45:21,6,3590,2442.8,0.85,13.3,9,10.8,0.09,10,49,0.82
,14:45:22,6,3590,2443.8,0.84,13.3,9,10.8,0.091,10,49.7,0.8
,14:45:23,6,3590,2444.8,0.83,13.3,9,10.8,0.093,10,49.8,0.8
,14:45:24,6,3590,2445.8,0.84,13.3,9,10.9,0.093,10,48.5,0.81
,14:45:25,6,3590,2446.8,0.85,13.3,9,10.9,0.095,10,48.5,0.82
,14:45:26,6,3590,2447.8,0.86,13.3,9,10.9,0.091,10,49.6,0.83
,14:45:27,6,3590,2448.8,0.86,13.3,9,10.9,0.091,10,49.7,0.83
,14:45:28,6,3590,2449.8,0.86,13.3,9,10.9,0.09,10,47.5,0.82
,14:45:29,6,3590,2450.8,0.84,13.3,9,10.9,0.091,10,46,0.81
,14:45:30,6,3590,2451.8,0.83,13.3,9,10.9,0.093,10,43.3,0.8
,14:45:31,6,3590,2452.8,0.83,13.3,9,10.9,0.09,10,44.6,0.8
,14:45:32,6,3590,2453.8,0.85,13.3,9,10.9,0.092,10,47,0.82
,14:45:33,6,3590,2454.8,0.86,13.3,9,11,0.093,10,44,0.82
,14:45:34,6,3590,2455.8,0.86,13.3,9,11,0.093,10,43,0.82
,14:45:35,6,3590,2456.8,0.86,13.3,9,11,0.09,10,41,0.82
,14:45:36,6,3590,2457.8,0.86,13.3,9,11,0.09,10,40,0.82
,14:45:37,6,3590,2458.8,0.85,13.3,9,11,0.09,10,41.5,0.82
,14:45:38,6,3590,2459.8,0.84,13.3,9,11.1,0.091,10,43,0.8
,14:45:39,6,3590,2460.8,0.83,13.3,9,11.1,0.089,10,42.2,0.79
,14:45:40,6,3590,2461.8,0.83,13.3,9,11.1,0.09,10,41.8,0.8
,14:45:41,6,3590,2462.8,0.84,13.3,9,11.1,0.094,10,42.9,0.81
,14:45:42,6,3590,2463.8,0.86,13.3,9,11.1,0.096,10,45.3,0.83
,14:45:43,6,3590,2464.8,0.87,13.3,9,11.1,0.094,10,47.6,0.84
,14:45:44,6,3590,2465.8,0.87,13.3,9,11.2,0.095,10,48.3,0.84
,14:45:45,6,3590,2466.8,0.87,13.3,9,11.2,0.094,10,44.5,0.84
,14:45:46,6,3590,2467.8,0.87,13.3,9,11.2,0.094,10,40.5,0.83
,14:45:47,6,3590,2468.8,0.87,13.3,9,11.2,0.092,10,42.1,0.84
,14:45:48,6,3590,2469.8,0.87,13.3,9,11.2,0.092,10,41,0.84
,14:45:49,6,3590,2470.8,0.86,13.3,9,11.2,0.091,10,47.1,0.83
,14:45:50,6,3590,2471.8,0.86,13.3,9,11.2,0.09,10,45,0.82
,14:45:51,6,3590,2472.8,0.84,13.3,9,11.3,0.091,10,40.7,0.81
,14:45:52,6,3590,2473.8,0.83,13.3,9,11.3,0.093,10,46.9,0.8
,14:45:53,6,3590,2474.8,0.84,13.3,9,11.3,0.091,10,45.5,0.8
,14:45:54,6,3590,2475.8,0.85,13.3,9,11.3,0.092,10,46.9,0.82
,14:45:55,6,3590,2476.8,0.86,13.3,9,11.3,0.093,10,49.3,0.83
,14:45:56,6,3590,2477.8,0.86,13.3,9,11.4,0.091,10,48.5,0.83
,14:45:57,6,3590,2478.8,0.85,13.3,9,11.4,0.09,10,35.8,0.82
,14:45:58,6,3590,2479.8,0.84,13.3,9,11.4,0.088,10,32.5,0.8
,14:45:59,6,3590,2480.8,0.82,13.3,9,11.4,0.089,10,31.6,0.79
,14:46:00,6,3590,2481.8,0.82,13.3,9,11.5,0.091,10,34.8,0.78
,14:46:01,6,3590,2482.8,0.83,13.3,9,11.5,0.092,10,35.4,0.79
,14:46:02,6,3590,2483.8,0.84,13.3,9,11.5,0.091,10,39,0.81
,14:46:03,6,3590,2484.8,0.85,13.3,9,11.5,0.092,10,40.3,0.82
,14:46:04,6,3590,2485.8,0.86,13.3,9,11.5,0.093,10,44.7,0.83
,14:46:05,6,3590,2486.8,0.86,13.3,10,11.6,0.089,10,42.5,0.83
,14:46:06,6,3590,2487.8,0.87,13.3,10,11.6,0.089,10,39.6,0.83
,14:46:07,6,3590,2488.8,0.86,13.3,9,11.6,0.09,10,45,0.82
,14:46:08,6,3590,2489.8,0.83,13.3,9,11.6,0.09,10,45,0.8
,14:46:09,6,3590,2490.8,0.82,13.3,9,11.6,0.091,10,40.1,0.78
,14:46:10,6,3590,2491.8,0.81,13.3,9,11.6,0.091,10,44.3,0.78
,14:46:11,6,3590,2492.8,0.83,13.3,9,11.6,0.092,10,47.3,0.8
,14:46:12,6,3590,2493.8,0.84,13.3,9,11.7,0.094,10,42.7,0.81
,14:46:13,6,3590,2494.8,0.85,13.3,9,11.7,0.095,10,41.7,0.82
,14:46:14,6,3590,2495.8,0.86,13.3,9,11.7,0.095,10,39.7,0.82
,14:46:15,6,3590,2496.8,0.86,13.3,9,11.7,0.093,10,41.7,0.82
,14:46:16,6,3590,2497.8,0.86,13.3,9,11.7,0.093,10,39,0.82
,14:46:17,6,3590,2498.8,0.86,13.3,9,11.8,0.09,10,38.2,0.82
,14:46:18,6,3590,2499.8,0.86,13.3,10,11.8,0.088,10,44.6,0.82
,14:46:19,6,3590,2500.8,0.86,13.3,10,11.8,0.088,10,45.2,0.82
,14:46:20,6,3590,2501.8,0.85,13.3,10,11.8,0.088,10,47,0.82
,14:46:21,6,3590,2502.8,0.84,13.3,9,11.8,0.089,10,48.7,0.81
,14:46:22,6,3590,2503.8,0.83,13.3,9,11.9,0.09,10,49.4,0.8
,14:46:23,6,3590,2504.8,0.82,13.3,9,11.9,0.091,10,49.4,0.78
,14:46:24,6,3590,2505.8,0.82,13.3,9,11.9,0.091,10,48.8,0.79
,14:46:25,6,3590,2506.8,0.83,13.3,9,11.9,0.09,10,44.4,0.8
,14:46:26,6,3590,2507.8,0.84,13.3,9,11.9,0.091,10,48.4,0.81
,14:46:27,6,3590,2508.8,0.84,13.3,9,11.9,0.094,10,48.6,0.81
,14:46:28,6,3590,2509.8,0.85,13.3,9,12,0.092,10,49.1,0.81
,14:46:29,6,3590,2510.8,0.85,13.3,9,12,0.095,10,46,0.82
,14:46:30,6,3590,2511.8,0.86,13.3,9,12,0.093,10,40.9,0.82
,14:46:31,6,3590,2512.8,0.86,13.3,9,12,0.093,10,42.5,0.83
,14:46:32,6,3590,2513.8,0.86,13.3,9,12,0.093,10,44.3,0.83
,14:46:33,6,3590,2514.8,0.86,13.3,9,12.1,0.093,10,45.5,0.83
,14:46:34,6,3590,2515.8,0.86,13.3,9,12.1,0.096,10,45.2,0.83
,14:46:35,6,3590,2516.8,0.87,13.3,9,12.1,0.094,10,45.5,0.84
,14:46:36,6,3590,2517.8,0.88,13.3,9,12.1,0.095,10,48.3,0.84
,14:46:37,6,3590,2518.8,0.89,13.3,9,12.1,0.096,10,48.5,0.85
,14:46:38,6,3590,2519.8,0.88,13.3,9,12.2,0.096,10,46.5,0.85
,14:46:39,6,3590,2520.8,0.88,13.3,9,12.2,0.095,10,41.1,0.84
,14:46:40,6,3590,2521.8,0.87,13.3,9,12.2,0.095,10,40.1,0.84
,14:46:41,6,3590,2522.8,0.87,13.3,9,12.2,0.094,10,42,0.84
,14:46:42,6,3590,2523.8,0.87,13.3,9,12.3,0.094,10,40.6,0.84
,14:46:43,6,3590,2524.8,0.87,13.3,9,12.3,0.094,10,40.2,0.84
,14:46:44,6,3590,2525.8,0.87,13.3,9,12.3,0.094,10,44.5,0.84
,14:46:45,6,3590,2526.8,0.87,13.3,9,12.3,0.094,10,48.6,0.84
,14:46:46,6,3590,2527.8,0.87,13.3,9,12.3,0.094,10,47.1,0.84
,14:46:47,6,3590,2528.8,0.87,13.3,9,12.3,0.095,10,45.3,0.84
,14:46:48,6,3590,2529.8,0.88,13.3,9,12.4,0.095,10,48.3,0.85
,14:46:49,6,3590,2530.8,0.88,13.3,9,12.4,0.093,10,48.9,0.85
,14:46:50,6,3590,2531.8,0.87,13.3,9,12.4,0.095,10,41.2,0.84
,14:46:51,6,3590,2532.8,0.87,13.3,9,12.4,0.094,10,39.8,0.83
,14:46:52,6,3590,2533.8,0.86,13.3,9,12.4,0.093,10,42.8,0.83
,14:46:53,6,3590,2534.8,0.86,13.3,9,12.5,0.093,10,44.3,0.83
,14:46:54,6,3590,2535.8,0.86,13.3,9,12.5,0.09,10,39.5,0.82
,14:46:55,6,3590,2536.8,0.85,13.3,9,12.5,0.09,10,40,0.82
,14:46:56,6,3590,2537.8,0.85,13.3,9,12.5,0.092,10,42.7,0.82
,14:46:57,6,3590,2538.8,0.86,13.3,9,12.5,0.093,10,47.5,0.82
,14:46:58,6,3590,2539.8,0.86,13.3,9,12.6,0.093,10,46.8,0.82
,14:46:59,6,3590,2540.8,0.86,13.3,9,12.6,0.093,10,47.7,0.83
,14:47:00,6,3590,2541.8,0.86,13.3,9,12.6,0.093,10,46.9,0.83
,14:47:01,6,3590,2542.8,0.86,13.3,9,12.6,0.091,10,47.3,0.83
,14:47:02,6,3590,2543.8,0.86,13.3,9,12.6,0.093,10,48,0.82
,14:47:03,6,3590,2544.8,0.85,13.3,9,12.7,0.092,10,46.8,0.82
,14:47:04,6,3590,2545.8,0.85,13.3,9,12.7,0.092,10,44.6,0.82
,14:47:05,6,3590,2546.8,0.85,13.3,9,12.7,0.092,10,45,0.82
,14:47:06,6,3590,2547.8,0.86,13.3,9,12.7,0.093,10,46.4,0.83
,14:47:07,6,3590,2548.8,0.86,13.3,9,12.7,0.096,10,46.6,0.83
,14:47:08,6,3590,2549.8,0.87,13.3,9,12.7,0.094,10,45.6,0.84
,14:47:09,6,3590,2550.8,0.88,13.3,9,12.8,0.093,10,41,0.85
,14:47:10,6,3590,2551.8,0.89,13.3,9,12.8,0.093,10,40.3,0.85
,14:47:11,6,3590,2552.8,0.88,13.3,9,12.8,0.093,10,44.8,0.85
,14:47:12,6,3590,2553.8,0.87,13.3,9,12.8,0.092,10,48.5,0.84
,14:47:13,6,3590,2554.8,0.86,13.3,9,12.8,0.091,10,49,0.83
,14:47:14,6,3590,2555.8,0.86,13.3,9,12.9,0.094,10,48.4,0.83
,14:47:15,6,3590,2556.8,0.86,13.3,9,12.9,0.094,10,49,0.83
,14:47:16,6,3590,2557.8,0.86,13.3,9,12.9,0.094,10,48.8,0.83
,14:47:17,6,3590,2558.8,0.87,13.3,9,12.9,0.097,10,48.6,0.83
,14:47:18,6,3590,2559.8,0.87,13.3,9,13,0.097,10,48.9,0.84
,14:47:19,6,3590,2560.8,0.87,13.3,9,13,0.094,10,49.1,0.84
,14:47:20,6,3590,2561.8,0.87,13.3,9,13,0.094,10,47.2,0.84
,14:47:21,6,3590,2562.8,0.86,13.3,9,13,0.093,10,44.3,0.83
,14:47:22,6,3590,2563.8,0.85,13.3,9,13,0.092,10,40.3,0.82
,14:47:23,6,3590,2564.8,0.85,13.3,9,13,0.092,10,39.9,0.82
,14:47:24,6,3590,2565.8,0.85,13.3,9,13,0.092,10,41,0.82
,14:47:25,6,3590,2566.8,0.85,13.3,9,13,0.09,10,45.3,0.82
,14:47:26,6,3590,2567.8,0.85,13.3,9,13,0.09,10,48.4,0.82
,14:47:27,6,3590,2568.8,0.85,13.3,9,13.1,0.092,10,49.3,0.82
,14:47:28,6,3590,2569.8,0.85,13.3,9,13.1,0.092,10,49.1,0.82
,14:47:29,6,3590,2570.8,0.85,13.3,9,13.1,0.092,10,43,0.82
,14:47:30,6,3590,2571.8,0.85,13.3,9,13.1,0.092,10,43.7,0.82
,14:47:31,6,3590,2572.8,0.86,13.3,9,13.1,0.093,10,43.6,0.82
,14:47:32,6,3590,2573.8,0.85,13.3,9,13.2,0.09,10,47.2,0.82
,14:47:33,6,3590,2574.8,0.86,13.3,9,13.2,0.09,10,48.9,0.82
,14:47:34,6,3590,2575.8,0.86,13.3,9,13.2,0.093,10,49.2,0.82
,14:47:35,6,3590,2576.8,0.86,13.3,9,13.2,0.093,10,49.5,0.83
,14:47:36,6,3590,2577.8,0.86,13.3,9,13.2,0.093,10,49.2,0.82
,14:47:37,6,3590,2578.8,0.85,13.3,9,13.2,0.092,10,48.8,0.82
,14:47:38,6,3590,2579.8,0.85,13.3,9,13.3,0.092,10,48.5,0.82
,14:47:39,6,3590,2580.8,0.85,13.3,9,13.3,0.092,10,48.3,0.82
,14:47:40,6,3590,2581.8,0.85,13.3,9,13.3,0.092,10,49,0.82
,14:47:41,6,3590,2582.8,0.85,13.3,9,13.3,0.09,10,48.7,0.82
,14:47:42,6,3590,2583.8,0.86,13.3,9,13.3,0.091,10,43.7,0.83
,14:47:43,6,3590,2584.8,0.86,13.3,9,13.3,0.091,10,43.4,0.83
,14:47:44,6,3590,2585.8,0.87,13.3,9,13.3,0.094,10,44.9,0.84
,14:47:45,6,3590,2586.8,0.87,13.3,9,13.3,0.094,10,42.4,0.84
,14:47:46,6,3590,2587.8,0.87,13.3,9,13.4,0.097,10,45.8,0.83
,14:47:47,6,3590,2588.8,0.87,13.3,9,13.4,0.094,10,47.3,0.84
,14:47:48,6,3590,2589.8,0.87,13.3,9,13.4,0.094,10,37.1,0.84
,14:47:49,6,3590,2590.8,0.87,13.3,9,13.4,0.094,10,37.4,0.83
,14:47:50,6,3590,2591.8,0.86,13.3,9,13.4,0.091,10,40.3,0.83
,14:47:51,6,3590,2592.8,0.85,13.3,9,13.4,0.092,10,40.9,0.82
,14:47:52,6,3590,2593.8,0.85,13.3,9,13.4,0.092,10,37.5,0.82
,14:47:53,6,3590,2594.8,0.86,13.3,9,13.5,0.093,10,38.6,0.82
,14:47:54,6,3590,2595.8,0.86,13.3,9,13.5,0.091,10,42.8,0.83
,14:47:55,6,3590,2596.8,0.86,13.3,9,13.5,0.09,10,45.4,0.82
,14:47:56,6,3590,2597.8,0.85,13.3,9,13.5,0.092,10,44.1,0.82
,14:47:57,6,3590,2598.8,0.85,13.3,9,13.5,0.095,10,44,0.82
,14:47:58,6,3590,2599.8,0.86,13.3,9,13.5,0.093,10,44.4,0.83
,14:47:59,6,3590,2600.8,0.86,13.3,9,13.5,0.094,10,48,0.83
,14:48:00,6,3590,2601.8,0.87,13.3,9,13.5,0.091,10,45.2,0.83
,14:48:01,6,3590,2602.8,0.86,13.3,9,13.5,0.091,10,41.9,0.83
,14:48:02,6,3590,2603.8,0.86,13.3,9,13.6,0.093,10,45,0.83
,14:48:03,6,3590,2604.8,0.86,13.3,9,13.5,0.093,10,48.1,0.83
,14:48:04,6,3590,2605.8,0.85,13.3,9,13.6,0.092,10,48.2,0.82
,14:48:05,6,3590,2606.8,0.85,13.3,9,13.6,0.092,10,47,0.82
,14:48:06,6,3590,2607.8,0.85,13.3,9,13.6,0.092,10,44,0.81
,14:48:07,6,3590,2608.8,0.85,13.3,9,13.6,0.092,10,44.8,0.81
,14:48:08,6,3590,2609.8,0.85,13.3,9,13.6,0.089,10,47.1,0.81
,14:48:09,6,3590,2610.8,0.85,13.3,9,13.6,0.089,10,47.5,0.81
,14:48:10,6,3590,2611.8,0.84,13.3,9,13.6,0.091,10,42.4,0.81
,14:48:11,6,3590,2612.8,0.84,13.3,9,13.6,0.091,10,39.7,0.81
,14:48:12,6,3590,2613.8,0.84,13.3,9,13.6,0.091,10,44.2,0.81
,14:48:13,6,3590,2614.8,0.85,13.3,9,13.6,0.092,10,48.5,0.81
,14:48:14,6,3590,2615.8,0.85,13.3,9,13.6,0.092,10,49.3,0.81
,14:48:15,6,3590,2616.8,0.85,13.3,9,13.7,0.092,10,49.5,0.81
,14:48:16,6,3590,2617.8,0.85,13.3,9,13.7,0.092,10,48.6,0.81
,14:48:17,6,3590,2618.8,0.84,13.3,9,13.7,0.091,10,49.2,0.81
,14:48:18,6,3590,2619.8,0.85,13.3,9,13.7,0.089,10,49.7,0.81
,14:48:19,6,3590,2620.8,0.85,13.3,9,13.7,0.089,10,49.6,0.82
,14:48:20,6,3590,2621.8,0.85,13.3,9,13.7,0.089,10,49.3,0.82
,14:48:21,6,3590,2622.8,0.85,13.3,9,13.7,0.09,10,49.4,0.82
,14:48:22,6,3590,2623.8,0.85,13.3,9,13.7,0.092,10,49.4,0.82
,14:48:23,6,3590,2624.8,0.85,13.3,9,13.7,0.092,10,48.3,0.82
,14:48:24,6,3590,2625.8,0.85,13.3,9,13.7,0.092,10,44,0.81
,14:48:25,6,3590,2626.8,0.85,13.3,9,13.7,0.092,10,45.1,0.81
,14:48:26,6,3590,2627.8,0.85,13.3,9,13.7,0.089,10,48.5,0.81
,14:48:27,6,3590,2628.8,0.85,13.3,9,13.7,0.089,10,47.1,0.82
,14:48:28,6,3590,2629.8,0.85,13.3,9,13.7,0.089,10,48.2,0.82
,14:48:29,6,3590,2630.8,0.84,13.3,9,13.7,0.091,10,49.3,0.81
,14:48:30,6,3590,2631.8,0.84,13.3,9,13.7,0.091,10,47.7,0.81
