Data file,,ZYTEL-UNHONED_ISO10_12DEG_004_12HRS.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,21/11/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,PPA on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,12Hrs,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 11:26:59 on 21/11/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,17:43:53,8,21600,22612.2,0.46,13.3,7,14.1,0.069,10,49.9,0.45
,17:43:54,8,21600,22613.2,0.47,13.3,7,14.1,0.07,10,49.9,0.46
,17:43:55,8,21600,22614.2,0.48,13.3,7,14.1,0.071,10,49.9,0.47
,17:43:56,8,21600,22615.2,0.48,13.3,7,14.1,0.069,10,50,0.47
,17:43:57,8,21600,22616.2,0.48,13.3,7,14.1,0.066,10,49.9,0.46
,17:43:58,8,21600,22617.2,0.47,13.3,7,14.1,0.066,10,49.9,0.46
,17:43:59,8,21600,22618.2,0.47,13.3,7,14.2,0.068,10,49.9,0.46
,17:44:00,8,21600,22619.2,0.47,13.3,7,14.2,0.067,10,49.9,0.45
,17:44:01,8,21600,22620.2,0.47,13.3,7,14.2,0.07,10,50,0.45
,17:44:02,8,21600,22621.2,0.47,13.3,7,14.2,0.07,10,49.9,0.46
,17:44:03,8,21600,22622.2,0.47,13.3,7,14.2,0.071,10,49.9,0.46
,17:44:04,8,21600,22623.2,0.48,13.3,7,14.2,0.069,10,49.9,0.46
,17:44:05,8,21600,22624.2,0.48,13.3,7,14.2,0.069,10,50,0.47
,17:44:06,8,21600,22625.2,0.48,13.3,7,14.2,0.067,10,49.9,0.46
,17:44:07,8,21600,22626.2,0.47,13.3,7,14.2,0.068,10,49.9,0.46
,17:44:08,8,21600,22627.2,0.47,13.3,7,14.2,0.07,10,49.9,0.46
,17:44:09,8,21600,22628.2,0.47,13.3,6,14.2,0.074,10,49.9,0.46
,17:44:10,8,21600,22629.2,0.48,13.3,7,14.2,0.071,10,49.9,0.47
,17:44:11,8,21600,22630.2,0.48,13.3,7,14.2,0.072,10,50,0.47
,17:44:12,8,21600,22631.2,0.48,13.3,7,14.2,0.067,10,50,0.47
,17:44:13,8,21600,22632.2,0.48,13.3,7,14.2,0.064,10,49.9,0.47
,17:44:14,8,21600,22633.2,0.48,13.3,7,14.2,0.064,10,50,0.46
,17:44:15,8,21600,22634.2,0.47,13.3,7,14.2,0.066,10,49.9,0.46
,17:44:16,8,21600,22635.2,0.47,13.3,7,14.2,0.07,10,49.9,0.46
,17:44:17,8,21600,22636.2,0.47,13.3,6,14.2,0.073,10,49.9,0.46
,17:44:18,8,21600,22637.2,0.47,13.3,6,14.2,0.073,10,50,0.46
,17:44:19,8,21600,22638.2,0.48,13.3,7,14.2,0.072,10,50,0.47
,17:44:20,8,21600,22639.2,0.48,13.3,7,14.2,0.069,10,49.9,0.47
,17:44:21,8,21600,22640.2,0.48,13.3,7,14.2,0.072,10,50,0.47
,17:44:22,8,21600,22641.2,0.48,13.3,7,14.2,0.069,10,50,0.47
,17:44:23,8,21600,22642.2,0.48,13.3,7,14.2,0.069,10,50,0.46
,17:44:24,8,21600,22643.2,0.48,13.3,7,14.2,0.066,10,50,0.46
,17:44:25,8,21600,22644.2,0.47,13.3,7,14.2,0.066,10,49.9,0.46
,17:44:26,8,21600,22645.2,0.47,13.3,7,14.2,0.065,10,50,0.46
,17:44:27,8,21600,22646.2,0.46,13.3,7,14.2,0.065,10,49.9,0.45
,17:44:28,8,21600,22647.2,0.46,13.3,7,14.2,0.069,10,49.9,0.44
,17:44:29,8,21600,22648.2,0.45,13.3,6,14.2,0.07,10,50,0.44
,17:44:30,8,21600,22649.2,0.45,13.3,6,14.2,0.073,10,49.9,0.44
,17:44:31,8,21600,22650.2,0.46,13.3,6,14.2,0.072,10,49.9,0.45
,17:44:32,8,21600,22651.2,0.47,13.3,7,14.2,0.068,10,49.9,0.46
,17:44:33,8,21600,22652.2,0.48,13.3,7,14.2,0.069,10,49.9,0.47
,17:44:34,8,21600,22653.2,0.48,13.3,7,14.2,0.069,10,50,0.46
,17:44:35,8,21600,22654.2,0.47,13.3,7,14.2,0.068,10,49.9,0.45
,17:44:36,8,21600,22655.2,0.46,13.3,7,14.2,0.067,10,49.9,0.45
,17:44:37,8,21600,22656.2,0.46,13.3,7,14.2,0.066,10,49.9,0.45
,17:44:38,8,21600,22657.2,0.46,13.3,7,14.2,0.068,10,49.9,0.45
,17:44:39,8,21600,22658.2,0.46,13.3,7,14.2,0.069,10,50,0.45
,17:44:40,8,21600,22659.2,0.46,13.3,7,14.2,0.069,10,49.9,0.45
,17:44:41,8,21600,22660.2,0.47,13.3,6,14.2,0.073,10,49.9,0.46
,17:44:42,8,21600,22661.2,0.47,13.3,6,14.2,0.073,10,50,0.46
,17:44:43,8,21600,22662.2,0.47,13.3,7,14.2,0.071,10,50,0.46
,17:44:44,8,21600,22663.2,0.47,13.3,7,14.2,0.068,10,49.9,0.46
,17:44:45,8,21600,22664.2,0.48,13.3,7,14.2,0.069,10,49.9,0.46
,17:44:46,8,21600,22665.2,0.48,13.3,7,14.2,0.069,10,49.9,0.46
,17:44:47,8,21600,22666.2,0.48,13.3,7,14.2,0.069,10,49.9,0.47
,17:44:48,8,21600,22667.2,0.48,13.3,7,14.2,0.069,10,50,0.47
,17:44:49,8,21600,22668.2,0.48,13.3,7,14.2,0.067,10,49.9,0.47
,17:44:50,8,21600,22669.2,0.47,13.3,7,14.2,0.066,10,49.9,0.46
,17:44:51,8,21600,22670.2,0.47,13.3,7,14.2,0.067,10,49.9,0.45
,17:44:52,8,21600,22671.2,0.46,13.3,7,14.1,0.067,10,49.9,0.45
,17:44:53,8,21600,22672.2,0.46,13.3,7,14.1,0.069,10,49.9,0.45
,17:44:54,8,21600,22673.2,0.46,13.3,7,14.1,0.069,10,49.9,0.45
,17:44:55,8,21600,22674.2,0.46,13.3,7,14.1,0.069,10,49.9,0.45
,17:44:56,8,21600,22675.2,0.47,13.3,7,14.1,0.068,10,49.9,0.46
,17:44:57,8,21600,22676.2,0.47,13.3,7,14.1,0.068,10,49.9,0.46
,17:44:58,8,21600,22677.2,0.47,13.3,7,14.1,0.071,10,50,0.46
,17:44:59,8,21600,22678.2,0.47,13.3,6,14.1,0.073,10,49.9,0.45
,17:45:00,8,21600,22679.2,0.47,13.3,6,14.1,0.073,10,50,0.46
,17:45:01,8,21600,22680.2,0.48,13.3,7,14.1,0.066,10,50,0.46
,17:45:02,8,21600,22681.2,0.48,13.3,7,14.1,0.065,10,50,0.47
,17:45:03,8,21600,22682.2,0.48,13.3,7,14.1,0.067,10,50,0.46
,17:45:04,8,21600,22683.2,0.47,13.3,7,14.1,0.068,10,49.9,0.46
,17:45:05,8,21600,22684.2,0.47,13.3,7,14.1,0.07,10,49.9,0.46
,17:45:06,8,21600,22685.2,0.47,13.3,7,14.1,0.071,10,49.9,0.46
,17:45:07,8,21600,22686.2,0.47,13.3,7,14.1,0.071,10,49.9,0.46
,17:45:08,8,21600,22687.2,0.47,13.3,7,14.1,0.071,10,49.9,0.46
,17:45:09,8,21600,22688.2,0.47,13.3,7,14.1,0.071,10,49.9,0.46
,17:45:10,8,21600,22689.2,0.48,13.3,7,14.1,0.072,10,49.9,0.47
,17:45:11,8,21600,22690.2,0.49,13.3,7,14.1,0.07,10,50,0.48
,17:45:12,8,21600,22691.2,0.49,13.3,7,14.1,0.07,10,49.9,0.47
,17:45:13,8,21600,22692.2,0.48,13.3,7,14.1,0.067,10,50,0.47
,17:45:14,8,21600,22693.2,0.47,13.3,7,14,0.068,10,49.9,0.46
,17:45:15,8,21600,22694.2,0.47,13.3,7,14,0.067,10,49.9,0.45
,17:45:16,8,21600,22695.2,0.47,13.3,7,14,0.07,10,49.9,0.46
,17:45:17,8,21600,22696.2,0.47,13.3,7,14,0.071,10,49.9,0.46
,17:45:18,8,21600,22697.2,0.48,13.3,7,14,0.072,10,49.9,0.47
,17:45:19,8,21600,22698.2,0.48,13.3,7,14,0.072,10,49.9,0.47
,17:45:20,8,21600,22699.2,0.49,13.3,7,14,0.07,10,49.9,0.47
,17:45:21,8,21600,22700.2,0.49,13.3,7,14,0.07,10,49.9,0.47
,17:45:22,8,21600,22701.2,0.49,13.3,7,14,0.07,10,49.9,0.47
,17:45:23,8,21600,22702.2,0.49,13.3,7,14,0.068,10,50,0.47
,17:45:24,8,21600,22703.2,0.48,13.3,7,14,0.067,10,49.9,0.46
,17:45:25,8,21600,22704.2,0.47,13.3,7,14,0.063,10,49.9,0.45
,17:45:26,8,21600,22705.2,0.46,13.3,7,14,0.064,10,49.9,0.45
,17:45:27,8,21600,22706.2,0.45,13.3,7,14,0.065,10,50,0.44
,17:45:28,8,21600,22707.2,0.46,13.3,7,14,0.068,10,49.9,0.44
,17:45:29,8,21600,22708.2,0.46,13.3,7,14,0.069,10,50,0.45
,17:45:30,8,21600,22709.2,0.46,13.3,7,13.9,0.069,10,49.9,0.45
,17:45:31,8,21600,22710.2,0.46,13.3,7,13.9,0.069,10,50,0.45
,17:45:32,8,21600,22711.2,0.46,13.3,7,13.9,0.069,10,49.9,0.45
,17:45:33,8,21600,22712.2,0.46,13.3,7,13.9,0.069,10,49.9,0.45
,17:45:34,8,21600,22713.2,0.46,13.3,7,13.9,0.067,10,49.9,0.45
,17:45:35,8,21600,22714.2,0.47,13.3,7,13.9,0.07,10,49.9,0.45
,17:45:36,8,21600,22715.2,0.47,13.3,7,13.9,0.07,10,50,0.45
,17:45:37,8,21600,22716.2,0.46,13.3,7,13.9,0.069,10,49.9,0.45
,17:45:38,8,21600,22717.2,0.47,13.3,7,13.9,0.068,10,49.9,0.46
,17:45:39,8,21600,22718.2,0.47,13.3,7,13.9,0.066,10,50,0.46
,17:45:40,8,21600,22719.2,0.47,13.3,7,13.9,0.065,10,50,0.45
,17:45:41,8,21600,22720.2,0.46,13.3,7,13.9,0.066,10,49.9,0.44
,17:45:42,8,21600,22721.2,0.45,13.3,7,13.9,0.068,10,49.9,0.44
,17:45:43,8,21600,22722.2,0.45,13.3,7,13.9,0.068,10,49.9,0.44
,17:45:44,8,21600,22723.2,0.45,13.3,6,13.8,0.07,10,50,0.44
,17:45:45,8,21600,22724.2,0.46,13.3,6,13.8,0.071,10,49.9,0.45
,17:45:46,8,21600,22725.2,0.47,13.3,7,13.8,0.071,10,50,0.46
,17:45:47,8,21600,22726.2,0.48,13.3,7,13.8,0.069,10,49.9,0.47
,17:45:48,8,21600,22727.2,0.48,13.3,7,13.8,0.072,10,49.9,0.47
,17:45:49,8,21600,22728.2,0.48,13.3,7,13.8,0.071,10,49.9,0.46
,17:45:50,8,21600,22729.2,0.48,13.3,7,13.8,0.069,10,49.9,0.46
,17:45:51,8,21600,22730.2,0.48,13.3,7,13.8,0.069,10,49.9,0.47
,17:45:52,8,21600,22731.2,0.48,13.3,7,13.8,0.064,10,49.9,0.47
,17:45:53,8,21600,22732.2,0.47,13.3,7,13.7,0.064,10,49.9,0.46
,17:45:54,8,21600,22733.2,0.47,13.3,7,13.7,0.067,10,49.9,0.45
,17:45:55,8,21600,22734.2,0.46,13.3,6,13.7,0.072,10,49.9,0.45
,17:45:56,8,21600,22735.2,0.46,13.3,6,13.7,0.072,10,49.9,0.45
,17:45:57,8,21600,22736.2,0.47,13.3,7,13.7,0.07,10,50,0.46
,17:45:58,8,21600,22737.2,0.47,13.3,7,13.7,0.071,10,49.9,0.46
,17:45:59,8,21600,22738.2,0.47,13.3,7,13.7,0.065,10,50,0.46
,17:46:00,8,21600,22739.2,0.47,13.3,7,13.7,0.067,10,49.9,0.45
,17:46:01,8,21600,22740.2,0.46,13.3,7,13.7,0.067,10,49.9,0.45
,17:46:02,8,21600,22741.2,0.46,13.3,7,13.7,0.066,10,49.9,0.45
,17:46:03,8,21600,22742.2,0.46,13.3,7,13.7,0.067,10,50,0.45
,17:46:04,8,21600,22743.2,0.46,13.3,7,13.7,0.064,10,49.9,0.45
,17:46:05,8,21600,22744.2,0.46,13.3,7,13.7,0.069,10,49.9,0.45
,17:46:06,8,21600,22745.2,0.46,13.3,6,13.6,0.071,10,50,0.45
,17:46:07,8,21600,22746.2,0.46,13.3,7,13.6,0.069,10,49.9,0.45
,17:46:08,8,21600,22747.2,0.47,13.3,7,13.6,0.07,10,49.9,0.45
,17:46:09,8,21600,22748.2,0.47,13.3,7,13.6,0.071,10,49.9,0.46
,17:46:10,8,21600,22749.2,0.48,13.3,7,13.6,0.071,10,49.9,0.46
,17:46:11,8,21600,22750.2,0.48,13.3,7,13.6,0.072,10,50,0.47
,17:46:12,8,21600,22751.2,0.48,13.3,7,13.6,0.069,10,49.9,0.47
,17:46:13,8,21600,22752.2,0.48,13.3,7,13.6,0.067,10,49.9,0.47
,17:46:14,8,21600,22753.2,0.48,13.3,7,13.6,0.065,10,50,0.47
,17:46:15,8,21600,22754.2,0.48,13.3,7,13.5,0.065,10,49.9,0.47
,17:46:16,8,21600,22755.2,0.47,13.3,7,13.6,0.066,10,50,0.46
,17:46:17,8,21600,22756.2,0.46,13.3,7,13.5,0.069,10,49.9,0.45
,17:46:18,8,21600,22757.2,0.45,13.3,7,13.5,0.068,10,49.9,0.44
,17:46:19,8,21600,22758.2,0.45,13.3,7,13.5,0.064,10,49.9,0.43
,17:46:20,8,21600,22759.2,0.44,13.3,7,13.5,0.064,10,49.9,0.43
,17:46:21,8,21600,22760.2,0.45,13.3,7,13.5,0.067,10,50,0.44
,17:46:22,8,21600,22761.2,0.45,13.3,7,13.5,0.068,10,49.9,0.44
,17:46:23,8,21600,22762.2,0.45,13.3,7,13.5,0.068,10,49.9,0.44
,17:46:24,8,21600,22763.2,0.46,13.3,6,13.5,0.071,10,49.9,0.44
,17:46:25,8,21600,22764.2,0.46,13.3,7,13.5,0.069,10,49.9,0.45
,17:46:26,8,21600,22765.2,0.46,13.3,7,13.4,0.067,10,49.9,0.45
,17:46:27,8,21600,22766.2,0.46,13.3,7,13.4,0.065,10,49.9,0.45
,17:46:28,8,21600,22767.2,0.46,13.3,7,13.4,0.064,10,50,0.45
,17:46:29,8,21600,22768.2,0.45,13.3,7,13.4,0.065,10,49.9,0.44
,17:46:30,8,21600,22769.2,0.45,13.3,7,13.4,0.068,10,49.9,0.44
,17:46:31,8,21600,22770.2,0.45,13.3,7,13.4,0.068,10,49.9,0.44
,17:46:32,8,21600,22771.2,0.46,13.3,7,13.4,0.069,10,49.9,0.45
,17:46:33,8,21600,22772.2,0.46,13.3,6,13.3,0.072,10,49.9,0.45
,17:46:34,8,21600,22773.2,0.47,13.3,7,13.3,0.07,10,49.9,0.45
,17:46:35,8,21600,22774.2,0.47,13.3,7,13.3,0.071,10,49.9,0.46
,17:46:36,8,21600,22775.2,0.48,13.3,7,13.3,0.067,10,49.9,0.47
,17:46:37,8,21600,22776.2,0.48,13.3,7,13.3,0.067,10,50,0.47
,17:46:38,8,21600,22777.2,0.48,13.3,7,13.3,0.065,10,49.9,0.47
,17:46:39,8,21600,22778.2,0.48,13.3,7,13.3,0.064,10,49.9,0.46
,17:46:40,8,21600,22779.2,0.47,13.3,7,13.3,0.068,10,49.9,0.46
,17:46:41,8,21600,22780.2,0.46,13.3,7,13.3,0.069,10,49.9,0.45
,17:46:42,8,21600,22781.2,0.46,13.3,6,13.2,0.072,10,49.9,0.45
,17:46:43,8,21600,22782.2,0.47,13.3,7,13.2,0.07,10,49.9,0.46
,17:46:44,8,21600,22783.2,0.48,13.3,7,13.2,0.069,10,49.9,0.46
,17:46:45,8,21600,22784.2,0.48,13.3,7,13.2,0.069,10,49.9,0.46
,17:46:46,8,21600,22785.2,0.47,13.3,7,13.2,0.071,10,50,0.46
,17:46:47,8,21600,22786.2,0.47,13.3,7,13.2,0.071,10,49.9,0.46
,17:46:48,8,21600,22787.2,0.47,13.3,7,13.2,0.071,10,49.9,0.46
,17:46:49,8,21600,22788.2,0.47,13.3,7,13.2,0.071,10,49.9,0.46
,17:46:50,8,21600,22789.2,0.48,13.3,7,13.1,0.071,10,49.9,0.46
,17:46:51,8,21600,22790.2,0.47,13.3,7,13.1,0.068,10,49.9,0.46
,17:46:52,8,21600,22791.2,0.47,13.3,7,13.1,0.068,10,49.9,0.46
,17:46:53,8,21600,22792.2,0.48,13.3,7,13.1,0.066,10,50,0.46
,17:46:54,8,21600,22793.2,0.48,13.3,7,13.1,0.064,10,50,0.46
,17:46:55,8,21600,22794.2,0.48,13.3,7,13.1,0.064,10,49.9,0.46
,17:46:56,8,21600,22795.2,0.47,13.3,7,13.1,0.066,10,49.9,0.46
,17:46:57,8,21600,22796.2,0.47,13.3,7,13.1,0.068,10,49.9,0.46
,17:46:58,8,21600,22797.2,0.47,13.3,7,13.1,0.07,10,49.9,0.45
,17:46:59,8,21600,22798.2,0.46,13.3,6,13,0.072,10,49.9,0.45
,17:47:00,8,21600,22799.2,0.46,13.3,6,13,0.072,10,49.9,0.45
,17:47:01,8,21600,22800.2,0.46,13.3,7,13,0.069,10,49.9,0.45
,17:47:02,8,21600,22801.2,0.47,13.3,7,13,0.067,10,49.9,0.45
,17:47:03,8,21600,22802.2,0.46,13.3,7,13,0.069,10,49.9,0.45
,17:47:04,8,21600,22803.2,0.45,13.3,7,13,0.068,10,49.9,0.44
,17:47:05,8,21600,22804.2,0.46,13.3,7,12.9,0.068,10,49.9,0.44
,17:47:06,8,21600,22805.2,0.46,13.3,7,12.9,0.069,10,50,0.45
,17:47:07,8,21600,22806.2,0.47,13.3,7,12.9,0.068,10,49.9,0.46
,17:47:08,8,21600,22807.2,0.47,13.3,7,12.9,0.067,10,49.9,0.45
,17:47:09,8,21600,22808.2,0.46,13.3,7,12.9,0.069,10,49.9,0.44
,17:47:10,8,21600,22809.2,0.45,13.3,7,12.9,0.065,10,50,0.44
,17:47:11,8,21600,22810.2,0.45,13.3,7,12.9,0.065,10,50,0.44
,17:47:12,8,21600,22811.2,0.46,13.3,7,12.8,0.066,10,50,0.44
,17:47:13,8,21600,22812.2,0.45,13.3,7,12.8,0.065,10,49.9,0.44
,17:47:14,8,21600,22813.2,0.46,13.3,7,12.9,0.063,10,49.9,0.44
,17:47:15,8,21600,22814.2,0.45,13.3,7,12.8,0.063,10,49.9,0.44
,17:47:16,8,21600,22815.2,0.45,13.3,7,12.8,0.063,10,49.9,0.44
,17:47:17,8,21600,22816.2,0.46,13.3,7,12.8,0.066,10,49.9,0.44
,17:47:18,8,21600,22817.2,0.46,13.3,7,12.8,0.069,10,49.9,0.44
,17:47:19,8,21600,22818.2,0.45,13.3,7,12.8,0.068,10,49.9,0.44
,17:47:20,8,21600,22819.2,0.45,13.3,6,12.8,0.07,10,49.9,0.44
,17:47:21,8,21600,22820.2,0.45,13.3,6,12.7,0.071,10,49.9,0.44
,17:47:22,8,21600,22821.2,0.47,13.3,7,12.7,0.07,10,50,0.45
,17:47:23,8,21600,22822.2,0.47,13.3,7,12.7,0.071,10,49.9,0.46
,17:47:24,8,21600,22823.2,0.48,13.3,7,12.7,0.069,10,49.9,0.46
,17:47:25,8,21600,22824.2,0.47,13.3,7,12.7,0.07,10,49.9,0.46
,17:47:26,8,21600,22825.2,0.46,13.3,7,12.7,0.067,10,49.9,0.45
,17:47:27,8,21600,22826.2,0.46,13.3,7,12.7,0.066,10,49.9,0.44
,17:47:28,8,21600,22827.2,0.45,13.3,7,12.6,0.068,10,49.9,0.44
,17:47:29,8,21600,22828.2,0.45,13.3,7,12.6,0.067,10,49.9,0.44
,17:47:30,8,21600,22829.2,0.45,13.3,7,12.6,0.063,10,49.9,0.44
,17:47:31,8,21600,22830.2,0.46,13.3,7,12.6,0.065,10,49.9,0.45
,17:47:32,8,21600,22831.2,0.46,13.3,7,12.6,0.065,10,49.9,0.45
,17:47:33,8,21600,22832.2,0.46,13.3,7,12.6,0.069,10,49.9,0.45
,17:47:34,8,21600,22833.2,0.45,13.3,7,12.6,0.068,10,50,0.44
,17:47:35,8,21600,22834.2,0.45,13.3,6,12.6,0.07,10,49.9,0.44
,17:47:36,8,21600,22835.2,0.46,13.3,7,12.5,0.068,10,49.9,0.44
,17:47:37,8,21600,22836.2,0.46,13.3,7,12.5,0.067,10,49.9,0.45
,17:47:38,8,21600,22837.2,0.46,13.3,7,12.5,0.067,10,50,0.45
,17:47:39,8,21600,22838.2,0.46,13.3,7,12.5,0.066,10,49.9,0.44
,17:47:40,8,21600,22839.2,0.45,13.3,7,12.5,0.068,10,50,0.44
,17:47:41,8,21600,22840.2,0.46,13.3,7,12.5,0.069,10,50,0.45
,17:47:42,8,21600,22841.2,0.47,13.3,7,12.4,0.066,10,49.9,0.46
,17:47:43,8,21600,22842.2,0.48,13.3,7,12.4,0.064,10,49.9,0.47
,17:47:44,8,21600,22843.2,0.48,13.3,7,12.4,0.066,10,49.9,0.46
,17:47:45,8,21600,22844.2,0.47,13.3,7,12.4,0.068,10,49.9,0.45
,17:47:46,8,21600,22845.2,0.46,13.3,7,12.4,0.069,10,50,0.45
,17:47:47,8,21600,22846.2,0.46,13.3,7,12.4,0.069,10,49.9,0.45
,17:47:48,8,21600,22847.2,0.47,13.3,7,12.3,0.07,10,50,0.45
,17:47:49,8,21600,22848.2,0.47,13.3,7,12.3,0.071,10,49.9,0.46
,17:47:50,8,21600,22849.2,0.48,13.3,7,12.3,0.072,10,49.9,0.47
,17:47:51,8,21600,22850.2,0.48,13.3,7,12.3,0.07,10,49.9,0.47
,17:47:52,8,21600,22851.2,0.48,13.3,7,12.3,0.072,10,49.9,0.47
,17:47:53,8,21600,22852.2,0.48,13.3,7,12.3,0.071,10,49.9,0.46
,17:47:54,8,21600,22853.2,0.47,13.3,7,12.3,0.068,10,49.9,0.46
,17:47:55,8,21600,22854.2,0.47,13.3,7,12.3,0.068,10,50,0.46
,17:47:56,8,21600,22855.2,0.47,13.3,7,12.2,0.065,10,49.9,0.46
,17:47:57,8,21600,22856.2,0.46,13.3,7,12.2,0.065,10,49.9,0.45
,17:47:58,8,21600,22857.2,0.46,13.3,7,12.2,0.064,10,49.9,0.45
,17:47:59,8,21600,22858.2,0.46,13.3,7,12.2,0.067,10,49.9,0.45
,17:48:00,8,21600,22859.2,0.46,13.3,7,12.2,0.066,10,49.9,0.45
,17:48:01,8,21600,22860.2,0.46,13.3,7,12.2,0.066,10,49.9,0.44
,17:48:02,8,21600,22861.2,0.45,13.3,7,12.1,0.065,10,49.9,0.44
,17:48:03,8,21600,22862.2,0.45,13.3,7,12.1,0.065,10,49.9,0.44
,17:48:04,8,21600,22863.2,0.45,13.3,6,12.1,0.071,10,50,0.44
,17:48:05,8,21600,22864.2,0.45,13.3,6,12.1,0.07,10,49.9,0.44
,17:48:06,8,21600,22865.2,0.45,13.3,7,12.1,0.068,10,49.9,0.44
,17:48:07,8,21600,22866.2,0.46,13.3,7,12.1,0.069,10,49.9,0.45
,17:48:08,8,21600,22867.2,0.47,13.3,7,12,0.068,10,49.9,0.45
,17:48:09,8,21600,22868.2,0.46,13.3,7,12,0.067,10,49.9,0.45
,17:48:10,8,21600,22869.2,0.46,13.3,7,12,0.063,10,49.9,0.44
,17:48:11,8,21600,22870.2,0.45,13.3,7,12,0.063,10,49.9,0.44
,17:48:12,8,21600,22871.2,0.45,13.3,7,12,0.065,10,50,0.44
,17:48:13,8,21600,22872.2,0.46,13.3,7,12,0.069,10,49.9,0.45
,17:48:14,8,21600,22873.2,0.46,13.3,6,12,0.072,10,49.9,0.45
,17:48:15,8,21600,22874.2,0.46,13.3,7,12,0.069,10,50,0.45
,17:48:16,8,21600,22875.2,0.47,13.3,7,11.9,0.07,10,49.9,0.46
,17:48:17,8,21600,22876.2,0.47,13.3,7,11.9,0.071,10,49.9,0.46
,17:48:18,8,21600,22877.2,0.47,13.3,7,11.9,0.068,10,49.9,0.46
,17:48:19,8,21600,22878.2,0.47,13.3,7,11.9,0.068,10,49.9,0.46
,17:48:20,8,21600,22879.2,0.46,13.3,7,11.9,0.069,10,50,0.45
,17:48:21,8,21600,22880.2,0.46,13.3,7,11.8,0.067,10,50,0.45
,17:48:22,8,21600,22881.2,0.46,13.3,7,11.8,0.064,10,49.9,0.45
,17:48:23,8,21600,22882.2,0.46,13.3,7,11.8,0.066,10,49.9,0.45
,17:48:24,8,21600,22883.2,0.46,13.3,7,11.8,0.068,10,49.9,0.44
,17:48:25,8,21600,22884.2,0.46,13.3,7,11.8,0.068,10,49.9,0.44
,17:48:26,8,21600,22885.2,0.46,13.3,6,11.8,0.072,10,49.9,0.45
,17:48:27,8,21600,22886.2,0.47,13.3,6,11.7,0.073,10,49.9,0.46
,17:48:28,8,21600,22887.2,0.47,13.3,7,11.7,0.071,10,50,0.46
,17:48:29,8,21600,22888.2,0.47,13.3,7,11.7,0.071,10,49.9,0.46
,17:48:30,8,21600,22889.2,0.48,13.3,7,11.7,0.069,10,50,0.46
,17:48:31,8,21600,22890.2,0.48,13.3,7,11.7,0.067,10,50,0.47
,17:48:32,8,21600,22891.2,0.48,13.3,7,11.7,0.066,10,49.9,0.46
,17:48:33,8,21600,22892.2,0.48,13.3,7,11.7,0.066,10,50,0.46
,17:48:34,8,21600,22893.2,0.47,13.3,7,11.7,0.068,10,49.9,0.46
,17:48:35,8,21600,22894.2,0.46,13.3,7,11.6,0.067,10,49.9,0.45
,17:48:36,8,21600,22895.2,0.46,13.3,7,11.6,0.066,10,50,0.44
,17:48:37,8,21600,22896.2,0.45,13.3,7,11.6,0.065,10,49.9,0.44
,17:48:38,8,21600,22897.2,0.45,13.3,7,11.6,0.065,10,49.9,0.44
,17:48:39,8,21600,22898.2,0.46,13.3,7,11.6,0.068,10,49.9,0.44
,17:48:40,8,21600,22899.2,0.46,13.3,7,11.5,0.069,10,49.9,0.45
,17:48:41,8,21600,22900.2,0.47,13.3,7,11.5,0.07,10,50,0.46
,17:48:42,8,21600,22901.2,0.47,13.3,7,11.5,0.067,10,49.9,0.45
,17:48:43,8,21600,22902.2,0.46,13.3,7,11.5,0.069,10,50,0.45
,17:48:44,8,21600,22903.2,0.46,13.3,7,11.5,0.069,10,49.9,0.45
,17:48:45,8,21600,22904.2,0.46,13.3,7,11.5,0.067,10,49.9,0.45
,17:48:46,8,21600,22905.2,0.47,13.3,7,11.4,0.065,10,50,0.45
,17:48:47,8,21600,22906.2,0.47,13.3,8,11.4,0.061,10,49.9,0.46
,17:48:48,8,21600,22907.2,0.47,13.3,7,11.4,0.063,10,50,0.45
,17:48:49,8,21600,22908.2,0.46,13.3,7,11.4,0.067,10,49.9,0.45
,17:48:50,8,21600,22909.2,0.46,13.3,7,11.4,0.066,10,50,0.44
,17:48:51,8,21600,22910.2,0.45,13.3,7,11.4,0.067,10,49.9,0.44
,17:48:52,8,21600,22911.2,0.44,13.3,7,11.4,0.067,10,49.9,0.43
,17:48:53,8,21600,22912.2,0.44,13.3,7,11.3,0.067,10,49.9,0.43
,17:48:54,8,21600,22913.2,0.45,13.3,7,11.3,0.067,10,50,0.43
,17:48:55,8,21600,22914.2,0.45,13.3,7,11.3,0.064,10,49.9,0.43
