Data file,,PTT_12DEG_001.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,05/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,PTT on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 12:46:50 on 05/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,13:53:19,6,3590,3988.1,0.88,13.3,7,12.5,0.132,10,50,0.84
,13:53:20,6,3590,3989.1,0.89,13.3,7,12.5,0.128,10,50,0.85
,13:53:21,6,3590,3990.1,0.88,13.3,7,12.4,0.127,10,49.9,0.85
,13:53:22,6,3590,3991.1,0.87,13.3,7,12.4,0.125,10,49.9,0.84
,13:53:23,6,3590,3992.1,0.86,13.3,7,12.4,0.128,10,49.9,0.82
,13:53:24,6,3590,3993.1,0.86,13.3,7,12.4,0.129,10,49.9,0.83
,13:53:25,6,3590,3994.1,0.87,13.3,7,12.4,0.131,10,49.9,0.84
,13:53:26,6,3590,3995.1,0.88,13.3,7,12.4,0.133,10,49.9,0.85
,13:53:27,6,3590,3996.1,0.89,13.3,7,12.3,0.133,10,49.9,0.85
,13:53:28,6,3590,3997.1,0.88,13.3,7,12.4,0.133,10,50,0.85
,13:53:29,6,3590,3998.1,0.89,13.3,7,12.4,0.133,10,49.9,0.85
,13:53:30,6,3590,3999.1,0.89,13.3,7,12.3,0.134,10,49.9,0.86
,13:53:31,6,3590,4000.1,0.89,13.3,7,12.3,0.134,10,49.9,0.86
,13:53:32,6,3590,4001.1,0.89,13.3,7,12.3,0.134,10,49.9,0.86
,13:53:33,6,3590,4002.1,0.89,13.3,7,12.3,0.134,10,49.9,0.86
,13:53:34,6,3590,4003.1,0.89,13.3,7,12.3,0.134,10,50,0.86
,13:53:35,6,3590,4004.1,0.9,13.3,7,12.3,0.135,10,49.9,0.86
,13:53:36,6,3590,4005.1,0.91,13.3,7,12.2,0.136,10,49.9,0.87
,13:53:37,6,3590,4006.1,0.92,13.3,7,12.2,0.138,10,49.9,0.88
,13:53:38,6,3590,4007.1,0.93,13.3,7,12.2,0.134,10,49.9,0.89
,13:53:39,6,3590,4008.1,0.92,13.3,7,12.2,0.129,10,49.9,0.89
,13:53:40,6,3590,4009.1,0.91,13.3,7,12.2,0.123,10,49.9,0.88
,13:53:41,6,3590,4010.1,0.9,13.3,7,12.2,0.126,10,49.9,0.87
,13:53:42,6,3590,4011.1,0.9,13.3,7,12.1,0.125,10,49.9,0.86
,13:53:43,6,3590,4012.1,0.89,13.3,7,12.1,0.125,10,49.9,0.86
,13:53:44,6,3590,4013.1,0.9,13.3,7,12.1,0.125,10,49.9,0.86
,13:53:45,6,3590,4014.1,0.89,13.3,7,12.1,0.128,10,49.9,0.85
,13:53:46,6,3590,4015.1,0.88,13.3,7,12.1,0.132,10,49.9,0.84
,13:53:47,6,3590,4016.1,0.87,13.3,6,12.1,0.136,10,49.9,0.84
,13:53:48,6,3590,4017.1,0.87,13.3,7,12.1,0.131,10,50,0.84
,13:53:49,6,3590,4018.1,0.88,13.3,7,12.1,0.132,10,50,0.84
,13:53:50,6,3590,4019.1,0.88,13.3,7,12,0.132,10,49.9,0.85
,13:53:51,6,3590,4020.1,0.88,13.3,7,12,0.133,10,49.9,0.85
,13:53:52,6,3590,4021.1,0.89,13.3,7,12,0.133,10,49.9,0.85
,13:53:53,6,3590,4022.1,0.89,13.3,7,12,0.133,10,49.9,0.85
,13:53:54,6,3590,4023.1,0.89,13.3,7,12,0.133,10,49.9,0.85
,13:53:55,6,3590,4024.1,0.89,13.3,7,12,0.133,10,49.9,0.85
,13:53:56,6,3590,4025.1,0.9,13.3,7,11.9,0.134,10,49.9,0.86
,13:53:57,6,3590,4026.1,0.91,13.3,7,11.9,0.136,10,49.9,0.88
,13:53:58,6,3590,4027.1,0.92,13.3,7,11.9,0.132,10,49.9,0.88
,13:53:59,6,3590,4028.1,0.91,13.3,7,11.9,0.132,10,49.9,0.88
,13:54:00,6,3590,4029.1,0.9,13.3,7,11.9,0.126,10,49.9,0.87
,13:54:01,6,3590,4030.1,0.9,13.3,7,11.9,0.125,10,49.9,0.86
,13:54:02,6,3590,4031.1,0.9,13.3,7,11.8,0.125,10,49.9,0.86
,13:54:03,6,3590,4032.1,0.89,13.3,7,11.8,0.128,10,49.9,0.85
,13:54:04,6,3590,4033.1,0.89,13.3,7,11.8,0.133,10,49.9,0.85
,13:54:05,6,3590,4034.1,0.89,13.3,7,11.8,0.133,10,49.9,0.85
,13:54:06,6,3590,4035.1,0.89,13.3,7,11.8,0.134,10,49.9,0.86
,13:54:07,6,3590,4036.1,0.89,13.3,7,11.8,0.134,10,49.9,0.85
,13:54:08,6,3590,4037.1,0.89,13.3,7,11.8,0.134,10,49.9,0.86
,13:54:09,6,3590,4038.1,0.9,13.3,7,11.8,0.135,10,49.9,0.87
,13:54:10,6,3590,4039.1,0.91,13.3,7,11.7,0.131,10,49.9,0.87
,13:54:11,6,3590,4040.1,0.91,13.3,7,11.7,0.131,10,49.9,0.87
,13:54:12,6,3590,4041.1,0.9,13.3,7,11.7,0.134,10,49.9,0.86
,13:54:13,6,3590,4042.1,0.89,13.3,7,11.7,0.134,10,49.9,0.86
,13:54:14,6,3590,4043.1,0.9,13.3,7,11.7,0.135,10,49.9,0.87
,13:54:15,6,3590,4044.1,0.91,13.3,7,11.7,0.132,10,49.9,0.88
,13:54:16,6,3590,4045.1,0.91,13.3,7,11.6,0.126,10,49.9,0.87
,13:54:17,6,3590,4046.1,0.9,13.3,7,11.6,0.125,10,49.9,0.86
,13:54:18,6,3590,4047.1,0.89,13.3,7,11.6,0.123,10,49.9,0.85
,13:54:19,6,3590,4048.1,0.88,13.3,7,11.6,0.127,10,49.9,0.85
,13:54:20,6,3590,4049.1,0.88,13.3,7,11.6,0.132,10,50,0.84
,13:54:21,6,3590,4050.1,0.88,13.3,7,11.6,0.132,10,50,0.85
,13:54:22,6,3590,4051.1,0.88,13.3,7,11.5,0.132,10,49.9,0.85
,13:54:23,6,3590,4052.1,0.88,13.3,7,11.5,0.132,10,49.9,0.85
,13:54:24,6,3590,4053.1,0.88,13.3,7,11.5,0.131,10,49.9,0.84
,13:54:25,6,3590,4054.1,0.88,13.3,7,11.5,0.131,10,49.9,0.84
,13:54:26,6,3590,4055.1,0.88,13.3,7,11.5,0.128,10,49.9,0.85
,13:54:27,6,3590,4056.1,0.89,13.3,7,11.5,0.134,10,49.9,0.86
,13:54:28,6,3590,4057.1,0.9,13.3,7,11.5,0.13,10,49.9,0.87
,13:54:29,6,3590,4058.1,0.9,13.3,7,11.5,0.13,10,49.9,0.87
,13:54:30,6,3590,4059.1,0.9,13.3,7,11.5,0.135,10,50,0.87
,13:54:31,6,3590,4060.1,0.9,13.3,7,11.4,0.13,10,49.9,0.87
,13:54:32,6,3590,4061.1,0.9,13.3,7,11.4,0.131,10,49.9,0.87
,13:54:33,6,3590,4062.1,0.9,13.3,7,11.4,0.13,10,50,0.87
,13:54:34,6,3590,4063.1,0.9,13.3,7,11.4,0.135,10,49.9,0.86
,13:54:35,6,3590,4064.1,0.9,13.3,7,11.4,0.135,10,49.9,0.86
,13:54:36,6,3590,4065.1,0.9,13.3,7,11.4,0.131,10,49.9,0.87
,13:54:37,6,3590,4066.1,0.9,13.3,7,11.3,0.126,10,49.9,0.87
,13:54:38,6,3590,4067.1,0.9,13.3,7,11.3,0.125,10,49.9,0.86
,13:54:39,6,3590,4068.1,0.89,13.3,7,11.3,0.124,10,49.9,0.86
,13:54:40,6,3590,4069.1,0.89,13.3,7,11.3,0.123,10,49.9,0.85
,13:54:41,6,3590,4070.1,0.88,13.3,7,11.3,0.127,10,49.9,0.85
,13:54:42,6,3590,4071.1,0.88,13.3,7,11.2,0.132,10,49.9,0.84
,13:54:43,6,3590,4072.1,0.88,13.3,7,11.2,0.132,10,49.9,0.85
,13:54:44,6,3590,4073.1,0.88,13.3,7,11.2,0.133,10,49.9,0.85
,13:54:45,6,3590,4074.1,0.89,13.3,7,11.2,0.133,10,49.9,0.85
,13:54:46,6,3590,4075.1,0.89,13.3,7,11.2,0.134,10,49.9,0.86
,13:54:47,6,3590,4076.1,0.9,13.3,7,11.2,0.13,10,49.9,0.87
,13:54:48,6,3590,4077.1,0.9,13.3,7,11.2,0.13,10,49.9,0.87
,13:54:49,6,3590,4078.1,0.9,13.3,7,11.2,0.129,10,49.9,0.86
,13:54:50,6,3590,4079.1,0.89,13.3,7,11.1,0.134,10,49.9,0.86
,13:54:51,6,3590,4080.1,0.9,13.3,7,11.1,0.135,10,49.9,0.86
,13:54:52,6,3590,4081.1,0.91,13.3,7,11.1,0.136,10,49.9,0.87
,13:54:53,6,3590,4082.1,0.91,13.3,7,11.1,0.132,10,49.9,0.88
,13:54:54,6,3590,4083.1,0.91,13.3,7,11.1,0.131,10,49.9,0.87
,13:54:55,6,3590,4084.1,0.89,13.3,7,11.1,0.134,10,49.9,0.86
,13:54:56,6,3590,4085.1,0.89,13.3,7,11,0.134,10,49.9,0.86
,13:54:57,6,3590,4086.1,0.9,13.3,7,11,0.134,10,49.9,0.86
,13:54:58,6,3590,4087.1,0.91,13.3,7,11,0.131,10,49.9,0.87
,13:54:59,6,3590,4088.1,0.91,13.3,7,11,0.132,10,49.9,0.88
,13:55:00,6,3590,4089.1,0.91,13.3,7,11,0.137,10,49.9,0.88
,13:55:01,6,3590,4090.1,0.91,13.3,7,10.9,0.137,10,49.9,0.88
,13:55:02,6,3590,4091.1,0.91,13.3,7,10.9,0.131,10,49.9,0.87
,13:55:03,6,3590,4092.1,0.91,13.3,7,10.9,0.132,10,49.9,0.88
,13:55:04,6,3590,4093.1,0.91,13.3,7,10.9,0.127,10,49.9,0.88
,13:55:05,6,3590,4094.1,0.91,13.3,7,10.9,0.132,10,49.9,0.88
,13:55:06,6,3590,4095.1,0.91,13.3,7,10.9,0.132,10,49.9,0.87
,13:55:07,6,3590,4096.1,0.9,13.3,7,10.9,0.13,10,49.9,0.87
,13:55:08,6,3590,4097.1,0.89,13.3,7,10.9,0.133,10,49.9,0.85
,13:55:09,6,3590,4098.1,0.88,13.3,7,10.8,0.132,10,49.9,0.84
,13:55:10,6,3590,4099.1,0.89,13.3,7,10.8,0.133,10,49.9,0.85
,13:55:11,6,3590,4100.1,0.9,13.3,7,10.8,0.135,10,49.9,0.86
,13:55:12,6,3590,4101.1,0.91,13.3,7,10.8,0.132,10,49.9,0.88
,13:55:13,6,3590,4102.1,0.92,13.3,7,10.8,0.133,10,50,0.88
,13:55:14,6,3590,4103.1,0.92,13.3,7,10.8,0.133,10,49.9,0.89
,13:55:15,6,3590,4104.1,0.92,13.3,7,10.7,0.133,10,49.9,0.89
,13:55:16,6,3590,4105.1,0.91,13.3,7,10.7,0.132,10,49.9,0.88
,13:55:17,6,3590,4106.1,0.91,13.3,7,10.7,0.131,10,49.9,0.87
,13:55:18,6,3590,4107.1,0.9,13.3,7,10.7,0.135,10,49.9,0.86
,13:55:19,6,3590,4108.1,0.91,13.3,7,10.7,0.136,10,49.9,0.87
,13:55:20,6,3590,4109.1,0.92,13.3,7,10.7,0.138,10,49.9,0.89
,13:55:21,6,3590,4110.1,0.93,13.3,7,10.6,0.14,10,49.9,0.9
,13:55:22,6,3590,4111.1,0.93,13.3,7,10.6,0.135,10,49.9,0.9
,13:55:23,6,3590,4112.1,0.93,13.3,7,10.6,0.134,10,49.9,0.89
,13:55:24,6,3590,4113.1,0.93,13.3,7,10.6,0.134,10,49.9,0.89
,13:55:25,6,3590,4114.1,0.92,13.3,7,10.6,0.129,10,50,0.89
,13:55:26,6,3590,4115.1,0.92,13.3,7,10.6,0.133,10,50,0.89
,13:55:27,6,3590,4116.1,0.92,13.3,7,10.6,0.128,10,50,0.88
,13:55:28,6,3590,4117.1,0.91,13.3,7,10.6,0.127,10,49.9,0.87
,13:55:29,6,3590,4118.1,0.9,13.3,7,10.6,0.129,10,50,0.86
,13:55:30,6,3590,4119.1,0.89,13.3,7,10.5,0.128,10,49.9,0.85
,13:55:31,6,3590,4120.1,0.89,13.3,7,10.5,0.123,10,49.9,0.85
,13:55:32,6,3590,4121.1,0.88,13.3,7,10.5,0.123,10,49.9,0.85
,13:55:33,6,3590,4122.1,0.88,13.3,7,10.5,0.123,10,49.9,0.85
,13:55:34,6,3590,4123.1,0.88,13.3,7,10.5,0.122,10,50,0.84
,13:55:35,6,3590,4124.1,0.87,13.3,7,10.5,0.118,10,50,0.84
,13:55:36,6,3590,4125.1,0.87,13.3,7,10.5,0.116,10,49.9,0.83
,13:55:37,6,3590,4126.1,0.85,13.3,7,10.4,0.119,10,49.9,0.82
,13:55:38,6,3590,4127.1,0.84,13.3,7,10.4,0.121,10,50,0.8
,13:55:39,6,3590,4128.1,0.83,13.3,7,10.4,0.124,10,49.9,0.8
,13:55:40,6,3590,4129.1,0.83,13.3,7,10.4,0.125,10,50,0.8
,13:55:41,6,3590,4130.1,0.83,13.3,7,10.4,0.125,10,49.9,0.8
,13:55:42,6,3590,4131.1,0.84,13.3,7,10.4,0.126,10,49.9,0.81
,13:55:43,6,3590,4132.1,0.85,13.3,7,10.4,0.123,10,49.9,0.82
,13:55:44,6,3590,4133.1,0.86,13.3,7,10.4,0.125,10,49.9,0.83
,13:55:45,6,3590,4134.1,0.86,13.3,7,10.3,0.124,10,49.9,0.83
,13:55:46,6,3590,4135.1,0.85,13.3,7,10.3,0.128,10,49.9,0.82
,13:55:47,6,3590,4136.1,0.85,13.3,7,10.3,0.127,10,49.9,0.81
,13:55:48,6,3590,4137.1,0.86,13.3,7,10.3,0.124,10,49.9,0.83
,13:55:49,6,3590,4138.1,0.86,13.3,7,10.3,0.12,10,50,0.83
,13:55:50,6,3590,4139.1,0.85,13.3,7,10.3,0.119,10,49.9,0.82
,13:55:51,6,3590,4140.1,0.84,13.3,7,10.2,0.121,10,49.9,0.81
,13:55:52,6,3590,4141.1,0.83,13.3,7,10.2,0.125,10,49.9,0.8
,13:55:53,6,3590,4142.1,0.84,13.3,7,10.2,0.125,10,49.9,0.8
,13:55:54,6,3590,4143.1,0.84,13.3,7,10.2,0.126,10,49.9,0.81
,13:55:55,6,3590,4144.1,0.85,13.3,7,10.2,0.128,10,49.9,0.82
,13:55:56,6,3590,4145.1,0.86,13.3,7,10.2,0.129,10,49.9,0.83
,13:55:57,6,3590,4146.1,0.87,13.3,7,10.2,0.131,10,49.9,0.84
,13:55:58,6,3590,4147.1,0.87,13.3,7,10.1,0.131,10,49.9,0.84
,13:55:59,6,3590,4148.1,0.88,13.3,7,10.1,0.131,10,49.9,0.84
,13:56:00,6,3590,4149.1,0.87,13.3,7,10.1,0.131,10,49.9,0.84
,13:56:01,6,3590,4150.1,0.87,13.3,7,10.1,0.131,10,49.9,0.84
,13:56:02,6,3590,4151.1,0.87,13.3,7,10.1,0.131,10,49.9,0.84
,13:56:03,6,3590,4152.1,0.87,13.3,7,10.1,0.131,10,49.9,0.84
,13:56:04,6,3590,4153.1,0.88,13.3,7,10.1,0.132,10,50,0.84
,13:56:05,6,3590,4154.1,0.88,13.3,7,10.1,0.132,10,49.9,0.84
,13:56:06,6,3590,4155.1,0.88,13.3,7,10.1,0.132,10,49.9,0.84
,13:56:07,6,3590,4156.1,0.88,13.3,7,10.1,0.131,10,50,0.84
,13:56:08,6,3590,4157.1,0.87,13.3,7,10,0.126,10,49.9,0.84
,13:56:09,6,3590,4158.1,0.87,13.3,7,10,0.121,10,49.9,0.84
,13:56:10,6,3590,4159.1,0.87,13.3,7,10,0.121,10,49.9,0.84
,13:56:11,6,3590,4160.1,0.87,13.3,7,10,0.121,10,49.9,0.84
,13:56:12,6,3590,4161.1,0.87,13.3,7,10,0.117,10,49.9,0.84
,13:56:13,6,3590,4162.1,0.86,13.3,7,10,0.116,10,49.9,0.83
,13:56:14,6,3590,4163.1,0.85,13.3,7,10,0.119,10,49.9,0.82
,13:56:15,6,3590,4164.1,0.85,13.3,7,10,0.122,10,50,0.81
,13:56:16,6,3590,4165.1,0.84,13.3,7,9.9,0.121,10,50,0.81
,13:56:17,6,3590,4166.1,0.84,13.3,7,9.9,0.122,10,49.9,0.81
,13:56:18,6,3590,4167.1,0.85,13.3,7,9.9,0.122,10,49.9,0.81
,13:56:19,6,3590,4168.1,0.85,13.3,7,9.9,0.123,10,49.9,0.82
,13:56:20,6,3590,4169.1,0.85,13.3,7,9.9,0.123,10,49.9,0.81
,13:56:21,6,3590,4170.1,0.84,13.3,7,9.9,0.122,10,50,0.81
,13:56:22,6,3590,4171.1,0.84,13.3,7,9.9,0.121,10,49.9,0.81
,13:56:23,6,3590,4172.1,0.84,13.3,7,9.9,0.121,10,50,0.81
,13:56:24,6,3590,4173.1,0.84,13.3,7,9.9,0.126,10,49.9,0.81
,13:56:25,6,3590,4174.1,0.84,13.3,6,9.9,0.13,10,50,0.8
,13:56:26,6,3590,4175.1,0.84,13.3,7,9.9,0.125,10,49.9,0.8
,13:56:27,6,3590,4176.1,0.84,13.3,6,9.8,0.131,10,49.9,0.81
,13:56:28,6,3590,4177.1,0.85,13.3,6,9.8,0.132,10,49.9,0.82
,13:56:29,6,3590,4178.1,0.85,13.3,6,9.8,0.133,10,49.9,0.82
,13:56:30,6,3590,4179.1,0.87,13.3,7,9.8,0.13,10,49.9,0.83
,13:56:31,6,3590,4180.1,0.87,13.3,7,9.8,0.131,10,49.9,0.84
,13:56:32,6,3590,4181.1,0.88,13.3,7,9.8,0.132,10,49.9,0.84
,13:56:33,6,3590,4182.1,0.88,13.3,7,9.8,0.127,10,49.9,0.85
,13:56:34,6,3590,4183.1,0.88,13.3,7,9.8,0.128,10,49.9,0.85
,13:56:35,6,3590,4184.1,0.88,13.3,7,9.8,0.127,10,49.9,0.85
,13:56:36,6,3590,4185.1,0.88,13.3,7,9.8,0.127,10,49.9,0.84
,13:56:37,6,3590,4186.1,0.87,13.3,7,9.8,0.126,10,49.9,0.84
,13:56:38,6,3590,4187.1,0.86,13.3,7,9.8,0.124,10,49.9,0.83
,13:56:39,6,3590,4188.1,0.84,13.3,7,9.7,0.122,10,49.9,0.81
,13:56:40,6,3590,4189.1,0.84,13.3,7,9.7,0.121,10,49.9,0.81
,13:56:41,6,3590,4190.1,0.85,13.3,7,9.7,0.122,10,49.9,0.81
,13:56:42,6,3590,4191.1,0.85,13.3,7,9.7,0.123,10,49.9,0.82
,13:56:43,6,3590,4192.1,0.85,13.3,7,9.7,0.123,10,49.9,0.82
,13:56:44,6,3590,4193.1,0.85,13.3,7,9.7,0.122,10,49.9,0.81
,13:56:45,6,3590,4194.1,0.84,13.3,7,9.7,0.122,10,49.9,0.81
,13:56:46,6,3590,4195.1,0.84,13.3,7,9.7,0.121,10,49.9,0.81
,13:56:47,6,3590,4196.1,0.84,13.3,7,9.7,0.121,10,49.9,0.8
,13:56:48,6,3590,4197.1,0.83,13.3,7,9.7,0.125,10,49.9,0.8
,13:56:49,6,3590,4198.1,0.83,13.3,6,9.7,0.13,10,49.9,0.8
,13:56:50,6,3590,4199.1,0.84,13.3,7,9.7,0.127,10,50,0.81
,13:56:51,6,3590,4200.1,0.86,13.3,7,9.7,0.128,10,50,0.83
,13:56:52,6,3590,4201.1,0.87,13.3,7,9.7,0.13,10,49.9,0.83
,13:56:53,6,3590,4202.1,0.86,13.3,6,9.7,0.135,10,49.9,0.83
,13:56:54,6,3590,4203.1,0.86,13.3,6,9.7,0.134,10,49.9,0.83
,13:56:55,6,3590,4204.1,0.87,13.3,7,9.7,0.13,10,50,0.84
,13:56:56,6,3590,4205.1,0.87,13.3,7,9.7,0.131,10,50,0.84
,13:56:57,6,3590,4206.1,0.87,13.3,7,9.6,0.13,10,49.9,0.84
,13:56:58,6,3590,4207.1,0.86,13.3,7,9.6,0.129,10,49.9,0.83
,13:56:59,6,3590,4208.1,0.86,13.3,7,9.6,0.124,10,50,0.83
,13:57:00,6,3590,4209.1,0.87,13.3,7,9.6,0.125,10,49.9,0.83
,13:57:01,6,3590,4210.1,0.87,13.3,7,9.6,0.125,10,49.9,0.84
,13:57:02,6,3590,4211.1,0.87,13.3,7,9.6,0.13,10,49.9,0.84
,13:57:03,6,3590,4212.1,0.86,13.3,7,9.6,0.125,10,49.9,0.83
,13:57:04,6,3590,4213.1,0.86,13.3,7,9.6,0.125,10,49.9,0.83
,13:57:05,6,3590,4214.1,0.86,13.3,7,9.6,0.12,10,49.9,0.83
,13:57:06,6,3590,4215.1,0.86,13.3,7,9.6,0.12,10,49.9,0.83
,13:57:07,6,3590,4216.1,0.86,13.3,7,9.6,0.12,10,49.9,0.83
,13:57:08,6,3590,4217.1,0.86,13.3,7,9.6,0.12,10,49.9,0.83
,13:57:09,6,3590,4218.1,0.86,13.3,7,9.6,0.12,10,49.9,0.83
,13:57:10,6,3590,4219.1,0.85,13.3,7,9.6,0.118,10,49.9,0.82
,13:57:11,6,3590,4220.1,0.84,13.3,7,9.6,0.126,10,49.9,0.81
,13:57:12,6,3590,4221.1,0.83,13.3,7,9.6,0.125,10,49.9,0.8
,13:57:13,6,3590,4222.1,0.84,13.3,6,9.6,0.131,10,49.9,0.81
,13:57:14,6,3590,4223.1,0.85,13.3,7,9.6,0.128,10,50,0.82
,13:57:15,6,3590,4224.1,0.87,13.3,7,9.6,0.13,10,49.9,0.83
,13:57:16,6,3590,4225.1,0.87,13.3,7,9.6,0.131,10,49.9,0.84
,13:57:17,6,3590,4226.1,0.88,13.3,7,9.6,0.133,10,50,0.85
,13:57:18,6,3590,4227.1,0.88,13.3,7,9.6,0.133,10,50,0.85
,13:57:19,6,3590,4228.1,0.89,13.3,7,9.6,0.133,10,49.9,0.85
,13:57:20,6,3590,4229.1,0.89,13.3,7,9.6,0.133,10,49.9,0.85
,13:57:21,6,3590,4230.1,0.89,13.3,7,9.6,0.133,10,50,0.85
,13:57:22,6,3590,4231.1,0.89,13.3,7,9.6,0.133,10,49.9,0.85
,13:57:23,6,3590,4232.1,0.88,13.3,7,9.6,0.132,10,49.9,0.84
,13:57:24,6,3590,4233.1,0.88,13.3,7,9.6,0.131,10,49.9,0.84
,13:57:25,6,3590,4234.1,0.88,13.3,7,9.6,0.132,10,49.9,0.85
,13:57:26,6,3590,4235.1,0.89,13.3,7,9.6,0.134,10,49.9,0.86
,13:57:27,6,3590,4236.1,0.91,13.3,7,9.6,0.131,10,50,0.87
,13:57:28,6,3590,4237.1,0.91,13.3,7,9.6,0.131,10,50,0.87
,13:57:29,6,3590,4238.1,0.89,13.3,7,9.6,0.134,10,49.9,0.85
,13:57:30,6,3590,4239.1,0.88,13.3,7,9.6,0.132,10,49.9,0.84
,13:57:31,6,3590,4240.1,0.88,13.3,7,9.6,0.133,10,49.9,0.85
,13:57:32,6,3590,4241.1,0.89,13.3,7,9.6,0.129,10,49.9,0.86
,13:57:33,6,3590,4242.1,0.9,13.3,7,9.6,0.13,10,49.9,0.86
,13:57:34,6,3590,4243.1,0.9,13.3,7,9.6,0.129,10,49.9,0.86
,13:57:35,6,3590,4244.1,0.89,13.3,7,9.6,0.128,10,49.9,0.85
,13:57:36,6,3590,4245.1,0.88,13.3,7,9.6,0.127,10,49.9,0.85
,13:57:37,6,3590,4246.1,0.88,13.3,7,9.7,0.133,10,50,0.85
,13:57:38,6,3590,4247.1,0.89,13.3,7,9.6,0.133,10,49.9,0.85
,13:57:39,6,3590,4248.1,0.89,13.3,7,9.7,0.134,10,49.9,0.86
,13:57:40,6,3590,4249.1,0.9,13.3,7,9.7,0.129,10,49.9,0.86
,13:57:41,6,3590,4250.1,0.9,13.3,7,9.7,0.126,10,50,0.87
,13:57:42,6,3590,4251.1,0.9,13.3,7,9.7,0.122,10,50,0.87
,13:57:43,6,3590,4252.1,0.9,13.3,7,9.7,0.125,10,50,0.86
,13:57:44,6,3590,4253.1,0.89,13.3,7,9.7,0.128,10,49.9,0.85
,13:57:45,6,3590,4254.1,0.87,13.3,7,9.7,0.126,10,49.9,0.84
,13:57:46,6,3590,4255.1,0.87,13.3,7,9.7,0.126,10,50,0.84
,13:57:47,6,3590,4256.1,0.87,13.3,7,9.7,0.125,10,49.9,0.84
,13:57:48,6,3590,4257.1,0.87,13.3,7,9.7,0.126,10,50,0.84
,13:57:49,6,3590,4258.1,0.87,13.3,7,9.7,0.126,10,49.9,0.84
,13:57:50,6,3590,4259.1,0.87,13.3,7,9.7,0.126,10,49.9,0.84
,13:57:51,6,3590,4260.1,0.88,13.3,7,9.7,0.122,10,49.9,0.84
,13:57:52,6,3590,4261.1,0.88,13.3,7,9.7,0.118,10,49.9,0.84
,13:57:53,6,3590,4262.1,0.87,13.3,7,9.7,0.121,10,49.9,0.84
,13:57:54,6,3590,4263.1,0.86,13.3,7,9.7,0.124,10,49.9,0.82
,13:57:55,6,3590,4264.1,0.84,13.3,7,9.7,0.126,10,49.9,0.81
,13:57:56,6,3590,4265.1,0.84,13.3,7,9.7,0.126,10,50,0.81
,13:57:57,6,3590,4266.1,0.85,13.3,6,9.7,0.132,10,49.9,0.81
,13:57:58,6,3590,4267.1,0.86,13.3,6,9.7,0.134,10,49.9,0.83
,13:57:59,6,3590,4268.1,0.87,13.3,6,9.7,0.135,10,49.9,0.83
,13:58:00,6,3590,4269.1,0.87,13.3,7,9.8,0.131,10,49.9,0.84
,13:58:01,6,3590,4270.1,0.87,13.3,7,9.8,0.126,10,49.9,0.84
,13:58:02,6,3590,4271.1,0.87,13.3,7,9.8,0.13,10,49.9,0.83
,13:58:03,6,3590,4272.1,0.86,13.3,6,9.8,0.135,10,49.9,0.83
,13:58:04,6,3590,4273.1,0.86,13.3,7,9.8,0.13,10,49.9,0.83
,13:58:05,6,3590,4274.1,0.87,13.3,7,9.8,0.131,10,49.9,0.84
,13:58:06,6,3590,4275.1,0.88,13.3,7,9.8,0.127,10,49.9,0.85
,13:58:07,6,3590,4276.1,0.88,13.3,7,9.8,0.127,10,49.9,0.84
,13:58:08,6,3590,4277.1,0.87,13.3,7,9.8,0.126,10,49.9,0.84
,13:58:09,6,3590,4278.1,0.87,13.3,7,9.8,0.13,10,50,0.83
,13:58:10,6,3590,4279.1,0.87,13.3,7,9.9,0.131,10,50,0.84
,13:58:11,6,3590,4280.1,0.88,13.3,7,9.9,0.128,10,50,0.85
,13:58:12,6,3590,4281.1,0.89,13.3,7,9.9,0.133,10,49.9,0.85
,13:58:13,6,3590,4282.1,0.89,13.3,7,9.9,0.133,10,50,0.85
,13:58:14,6,3590,4283.1,0.89,13.3,7,9.9,0.128,10,49.9,0.85
,13:58:15,6,3590,4284.1,0.89,13.3,7,9.9,0.124,10,49.9,0.86
,13:58:16,6,3590,4285.1,0.89,13.3,7,9.9,0.123,10,49.9,0.85
,13:58:17,6,3590,4286.1,0.88,13.3,7,9.9,0.122,10,49.9,0.84
,13:58:18,6,3590,4287.1,0.88,13.3,7,9.9,0.127,10,49.9,0.84
,13:58:19,6,3590,4288.1,0.88,13.3,7,9.9,0.127,10,49.9,0.84
,13:58:20,6,3590,4289.1,0.87,13.3,7,9.9,0.126,10,49.9,0.84
