Data file,,PPS_ISO10_30DEG_002.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,04/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,PPS on PTFE,,,,,,,,,,
Temp,,30,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 30,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 16:49:09 on 04/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:56:54,4,-1,464.8,0.81,13.3,7,28.6,0.121,10,50.2,0.78
,16:56:55,4,-1,465.8,0.82,13.3,7,28.6,0.118,10,50.2,0.79
,16:56:56,4,-1,466.8,0.82,13.3,7,28.6,0.119,10,50.2,0.79
,16:56:57,4,-1,467.8,0.82,13.3,7,28.6,0.118,10,50.2,0.78
,16:56:58,4,-1,468.8,0.8,13.3,7,28.5,0.121,10,50.2,0.77
,16:56:59,4,-1,469.8,0.8,13.3,7,28.5,0.12,10,50.2,0.77
,16:57:00,4,-1,470.8,0.81,13.3,7,28.5,0.117,10,50.2,0.78
The sample rate is too high and has been reduced to 71.12 kHz,,,,,,,,,,,,
Fast data in,,pps_iso10_30deg_002-h001.tsv,,,,,,,,,,
,16:57:01,5,5,472,0.81,13.3,7,28.5,0.118,10,50.2,0.78
,16:57:02,5,5,473,0.8,13.3,7,28.5,0.116,10,50.2,0.77
,16:57:03,5,5,474,0.8,13.3,7,28.4,0.119,10,50.2,0.77
,16:57:04,5,5,475,0.8,13.3,7,28.4,0.12,10,50.2,0.77
,16:57:05,5,5,476,0.81,13.3,7,28.4,0.117,10,50.2,0.78
,16:57:06,6,3590,477,0.82,13.3,7,28.4,0.114,10,50.2,0.78
,16:57:07,6,3590,478,0.81,13.3,7,28.4,0.113,10,50.2,0.78
,16:57:08,6,3590,479,0.81,13.3,7,28.3,0.112,10,50.2,0.77
,16:57:09,6,3590,480,0.8,13.3,7,28.3,0.115,10,50.2,0.77
,16:57:10,6,3590,481,0.8,13.3,7,28.3,0.111,10,50.2,0.77
,16:57:11,6,3590,482,0.8,13.3,7,28.3,0.111,10,50.2,0.77
,16:57:12,6,3590,483,0.79,13.3,7,28.3,0.111,10,50.2,0.76
,16:57:13,6,3590,484,0.79,13.3,7,28.3,0.111,10,50.2,0.76
,16:57:14,6,3590,485,0.79,13.3,7,28.3,0.11,10,50.2,0.76
,16:57:15,6,3590,486,0.79,13.3,7,28.2,0.114,10,50.2,0.75
,16:57:16,6,3590,487,0.78,13.3,7,28.2,0.112,10,50.2,0.75
,16:57:17,6,3590,488,0.77,13.3,7,28.2,0.107,10,50.2,0.74
,16:57:18,6,3590,489,0.77,13.3,7,28.2,0.111,10,50.2,0.74
,16:57:19,6,3590,490,0.76,13.3,7,28.2,0.106,10,50.2,0.73
,16:57:20,6,3590,491,0.76,13.3,7,28.1,0.106,10,50.2,0.73
,16:57:21,6,3590,492,0.76,13.3,7,28.1,0.103,10,50.2,0.73
,16:57:22,6,3590,493,0.76,13.3,7,28.1,0.103,10,50.2,0.73
,16:57:23,6,3590,494,0.76,13.3,7,28.1,0.11,10,50.2,0.73
,16:57:24,6,3590,495,0.75,13.3,7,28.1,0.113,10,50.2,0.72
,16:57:25,6,3590,496,0.75,13.3,6,28.1,0.122,10,50.2,0.72
,16:57:26,6,3590,497,0.76,13.3,6,28,0.123,10,50.2,0.73
,16:57:27,6,3590,498,0.77,13.3,6,28,0.121,10,50.2,0.75
,16:57:28,6,3590,499,0.79,13.3,7,28,0.118,10,50.2,0.76
,16:57:29,6,3590,500,0.79,13.3,7,28,0.119,10,50.2,0.76
,16:57:30,6,3590,501,0.79,13.3,7,28,0.119,10,50.2,0.76
,16:57:31,6,3590,502,0.79,13.3,6,28,0.123,10,50.2,0.76
,16:57:32,6,3590,503,0.79,13.3,6,28,0.124,10,50.2,0.77
,16:57:33,6,3590,504,0.8,13.3,7,28,0.12,10,50.2,0.77
,16:57:34,6,3590,505,0.8,13.3,7,27.9,0.121,10,50.2,0.77
,16:57:35,6,3590,506,0.8,13.3,7,27.9,0.121,10,50.2,0.77
,16:57:36,6,3590,507,0.8,13.3,7,27.9,0.121,10,50.2,0.77
,16:57:37,6,3590,508,0.8,13.3,7,27.9,0.12,10,50.2,0.77
,16:57:38,6,3590,509,0.8,13.3,7,27.9,0.119,10,50.2,0.77
,16:57:39,6,3590,510,0.8,13.3,7,27.9,0.115,10,50.2,0.77
,16:57:40,6,3590,511,0.8,13.3,7,27.9,0.111,10,50.2,0.77
,16:57:41,6,3590,512,0.8,13.3,7,27.8,0.112,10,50.2,0.77
,16:57:42,6,3590,513,0.8,13.3,7,27.8,0.116,10,50.2,0.77
,16:57:43,6,3590,514,0.8,13.3,7,27.8,0.116,10,50.2,0.77
,16:57:44,6,3590,515,0.8,13.3,7,27.8,0.116,10,50.2,0.77
,16:57:45,6,3590,516,0.8,13.3,7,27.8,0.121,10,50.2,0.77
,16:57:46,6,3590,517,0.8,13.3,7,27.8,0.12,10,50.2,0.77
,16:57:47,6,3590,518,0.8,13.3,7,27.8,0.12,10,50.2,0.77
,16:57:48,6,3590,519,0.8,13.3,7,27.8,0.119,10,50.2,0.77
,16:57:49,6,3590,520,0.8,13.3,7,27.8,0.119,10,50.2,0.77
,16:57:50,6,3590,521,0.8,13.3,7,27.8,0.119,10,50.2,0.77
,16:57:51,6,3590,522,0.8,13.3,7,27.7,0.119,10,50.2,0.77
,16:57:52,6,3590,523,0.8,13.3,7,27.7,0.116,10,50.2,0.77
,16:57:53,6,3590,524,0.8,13.3,7,27.7,0.116,10,50.2,0.77
,16:57:54,6,3590,525,0.8,13.3,7,27.7,0.112,10,50.2,0.77
,16:57:55,6,3590,526,0.8,13.3,7,27.7,0.111,10,50.2,0.77
,16:57:56,6,3590,527,0.79,13.3,7,27.7,0.107,10,50.2,0.76
,16:57:57,6,3590,528,0.79,13.3,7,27.7,0.107,10,50.2,0.76
,16:57:58,6,3590,529,0.79,13.3,7,27.7,0.106,10,50.2,0.76
,16:57:59,6,3590,530,0.78,13.3,7,27.7,0.105,10,50.2,0.75
,16:58:00,6,3590,531,0.77,13.3,7,27.7,0.107,10,50.2,0.74
,16:58:01,6,3590,532,0.76,13.3,7,27.7,0.106,10,50.2,0.73
,16:58:02,6,3590,533,0.77,13.3,7,27.7,0.107,10,50.2,0.74
,16:58:03,6,3590,534,0.76,13.3,7,27.6,0.106,10,50.2,0.73
,16:58:04,6,3590,535,0.76,13.3,7,27.6,0.106,10,50.2,0.73
,16:58:05,6,3590,536,0.75,13.3,7,27.6,0.108,10,50.2,0.72
,16:58:06,6,3590,537,0.74,13.3,7,27.6,0.107,10,50.2,0.71
,16:58:07,6,3590,538,0.74,13.3,7,27.6,0.107,10,50.2,0.71
,16:58:08,6,3590,539,0.74,13.3,7,27.6,0.107,10,50.2,0.71
,16:58:09,6,3590,540,0.74,13.3,7,27.6,0.107,10,50.2,0.71
,16:58:10,6,3590,541,0.74,13.3,7,27.6,0.107,10,50.2,0.71
,16:58:11,6,3590,542,0.74,13.3,7,27.6,0.107,10,50.2,0.71
,16:58:12,6,3590,543,0.74,13.3,7,27.6,0.106,10,50.2,0.7
,16:58:13,6,3590,544,0.73,13.3,7,27.6,0.106,10,50.2,0.7
,16:58:14,6,3590,545,0.73,13.3,7,27.6,0.109,10,50.2,0.7
,16:58:15,6,3590,546,0.72,13.3,7,27.6,0.108,10,50.2,0.7
,16:58:16,6,3590,547,0.72,13.3,6,27.6,0.113,10,50.2,0.7
,16:58:17,6,3590,548,0.73,13.3,6,27.6,0.113,10,50.2,0.7
,16:58:18,6,3590,549,0.73,13.3,6,27.6,0.114,10,50.2,0.7
,16:58:19,6,3590,550,0.74,13.3,6,27.6,0.115,10,50.2,0.71
,16:58:20,6,3590,551,0.75,13.3,7,27.6,0.112,10,50.2,0.72
,16:58:21,6,3590,552,0.76,13.3,7,27.6,0.114,10,50.2,0.73
,16:58:22,6,3590,553,0.76,13.3,7,27.6,0.114,10,50.2,0.73
,16:58:23,6,3590,554,0.76,13.3,7,27.6,0.113,10,50.2,0.73
,16:58:24,6,3590,555,0.75,13.3,7,27.6,0.109,10,50.2,0.72
,16:58:25,6,3590,556,0.75,13.3,7,27.6,0.109,10,50.2,0.72
,16:58:26,6,3590,557,0.75,13.3,7,27.6,0.113,10,50.2,0.72
,16:58:27,6,3590,558,0.75,13.3,6,27.6,0.118,10,50.2,0.72
,16:58:28,6,3590,559,0.76,13.3,6,27.6,0.118,10,50.2,0.73
,16:58:29,6,3590,560,0.77,13.3,6,27.6,0.12,10,50.2,0.74
,16:58:30,6,3590,561,0.78,13.3,6,27.6,0.122,10,50.2,0.75
,16:58:31,6,3590,562,0.79,13.3,7,27.6,0.119,10,50.2,0.76
,16:58:32,6,3590,563,0.79,13.3,7,27.6,0.119,10,50.2,0.76
,16:58:33,6,3590,564,0.8,13.3,7,27.6,0.115,10,50.2,0.77
,16:58:34,6,3590,565,0.79,13.3,7,27.6,0.119,10,50.2,0.76
,16:58:35,6,3590,566,0.79,13.3,7,27.6,0.118,10,50.2,0.76
,16:58:36,6,3590,567,0.78,13.3,7,27.6,0.118,10,50.2,0.75
,16:58:37,6,3590,568,0.78,13.3,7,27.6,0.118,10,50.2,0.75
,16:58:38,6,3590,569,0.79,13.3,7,27.6,0.118,10,50.2,0.76
,16:58:39,6,3590,570,0.8,13.3,7,27.6,0.115,10,50.2,0.77
,16:58:40,6,3590,571,0.8,13.3,7,27.6,0.108,10,50.2,0.77
,16:58:41,6,3590,572,0.8,13.3,8,27.6,0.104,10,50.2,0.77
,16:58:42,6,3590,573,0.8,13.3,7,27.6,0.107,10,50.2,0.77
,16:58:43,6,3590,574,0.79,13.3,7,27.6,0.11,10,50.2,0.76
,16:58:44,6,3590,575,0.78,13.3,7,27.6,0.112,10,50.2,0.75
,16:58:45,6,3590,576,0.77,13.3,7,27.6,0.116,10,50.2,0.74
,16:58:46,6,3590,577,0.78,13.3,7,27.6,0.116,10,50.2,0.75
,16:58:47,6,3590,578,0.78,13.3,7,27.6,0.117,10,50.2,0.75
,16:58:48,6,3590,579,0.79,13.3,7,27.6,0.118,10,50.2,0.76
,16:58:49,6,3590,580,0.79,13.3,7,27.6,0.118,10,50.2,0.76
,16:58:50,6,3590,581,0.79,13.3,7,27.6,0.118,10,50.2,0.76
,16:58:51,6,3590,582,0.79,13.3,7,27.6,0.118,10,50.2,0.76
,16:58:52,6,3590,583,0.78,13.3,7,27.6,0.118,10,50.2,0.75
,16:58:53,6,3590,584,0.78,13.3,7,27.6,0.118,10,50.2,0.75
,16:58:54,6,3590,585,0.78,13.3,7,27.6,0.118,10,50.2,0.75
,16:58:55,6,3590,586,0.79,13.3,7,27.6,0.114,10,50.2,0.76
,16:58:56,6,3590,587,0.79,13.3,7,27.6,0.118,10,50.2,0.76
,16:58:57,6,3590,588,0.79,13.3,7,27.6,0.118,10,50.2,0.76
,16:58:58,6,3590,589,0.79,13.3,7,27.7,0.119,10,50.2,0.76
,16:58:59,6,3590,590,0.79,13.3,7,27.7,0.119,10,50.2,0.77
,16:59:00,6,3590,591,0.8,13.3,7,27.7,0.12,10,50.2,0.77
,16:59:01,6,3590,592,0.8,13.3,7,27.7,0.121,10,50.2,0.77
,16:59:02,6,3590,593,0.81,13.3,7,27.7,0.117,10,50.2,0.78
,16:59:03,6,3590,594,0.8,13.3,7,27.7,0.116,10,50.2,0.77
,16:59:04,6,3590,595,0.8,13.3,7,27.7,0.119,10,50.2,0.76
,16:59:05,6,3590,596,0.79,13.3,7,27.7,0.118,10,50.2,0.76
,16:59:06,6,3590,597,0.8,13.3,7,27.7,0.12,10,50.2,0.77
,16:59:07,6,3590,598,0.81,13.3,7,27.7,0.116,10,50.2,0.77
,16:59:08,6,3590,599,0.81,13.3,7,27.7,0.121,10,50.2,0.77
,16:59:09,6,3590,600,0.8,13.3,7,27.7,0.116,10,50.2,0.77
,16:59:10,6,3590,601,0.8,13.3,7,27.7,0.116,10,50.2,0.77
,16:59:11,6,3590,602,0.8,13.3,7,27.7,0.116,10,50.2,0.77
,16:59:12,6,3590,603,0.79,13.3,7,27.8,0.119,10,50.2,0.76
,16:59:13,6,3590,604,0.79,13.3,7,27.8,0.118,10,50.2,0.76
,16:59:14,6,3590,605,0.79,13.3,7,27.8,0.114,10,50.2,0.76
,16:59:15,6,3590,606,0.8,13.3,7,27.8,0.115,10,50.2,0.77
,16:59:16,6,3590,607,0.8,13.3,7,27.8,0.116,10,50.2,0.77
,16:59:17,6,3590,608,0.8,13.3,7,27.8,0.116,10,50.2,0.77
,16:59:18,6,3590,609,0.79,13.3,7,27.8,0.115,10,50.2,0.76
,16:59:19,6,3590,610,0.79,13.3,7,27.8,0.118,10,50.2,0.76
,16:59:20,6,3590,611,0.79,13.3,7,27.8,0.114,10,50.2,0.76
,16:59:21,6,3590,612,0.79,13.3,7,27.8,0.119,10,50.2,0.76
,16:59:22,6,3590,613,0.8,13.3,7,27.8,0.12,10,50.2,0.77
,16:59:23,6,3590,614,0.8,13.3,7,27.9,0.12,10,50.2,0.77
,16:59:24,6,3590,615,0.81,13.3,7,27.9,0.116,10,50.2,0.77
,16:59:25,6,3590,616,0.81,13.3,7,27.9,0.116,10,50.2,0.78
,16:59:26,6,3590,617,0.81,13.3,7,27.9,0.117,10,50.3,0.78
,16:59:27,6,3590,618,0.81,13.3,7,27.9,0.113,10,50.2,0.78
,16:59:28,6,3590,619,0.81,13.3,7,27.9,0.117,10,50.2,0.78
,16:59:29,6,3590,620,0.8,13.3,7,27.9,0.115,10,50.2,0.77
,16:59:30,6,3590,621,0.79,13.3,7,27.9,0.114,10,50.2,0.76
,16:59:31,6,3590,622,0.78,13.3,7,27.9,0.105,10,50.2,0.75
,16:59:32,6,3590,623,0.78,13.3,7,27.9,0.105,10,50.2,0.75
,16:59:33,6,3590,624,0.78,13.3,7,28,0.105,10,50.2,0.75
,16:59:34,6,3590,625,0.78,13.3,7,28,0.105,10,50.2,0.75
,16:59:35,6,3590,626,0.78,13.3,7,28,0.112,10,50.2,0.75
,16:59:36,6,3590,627,0.78,13.3,7,28,0.116,10,50.2,0.75
,16:59:37,6,3590,628,0.77,13.3,6,28,0.121,10,50.2,0.74
,16:59:38,6,3590,629,0.78,13.3,6,28,0.121,10,50.2,0.75
,16:59:39,6,3590,630,0.79,13.3,7,28,0.118,10,50.2,0.76
,16:59:40,6,3590,631,0.79,13.3,7,28,0.118,10,50.2,0.76
,16:59:41,6,3590,632,0.79,13.3,7,28.1,0.118,10,50.2,0.76
,16:59:42,6,3590,633,0.79,13.3,7,28.1,0.118,10,50.2,0.76
,16:59:43,6,3590,634,0.79,13.3,7,28.1,0.118,10,50.2,0.76
,16:59:44,6,3590,635,0.79,13.3,7,28.1,0.119,10,50.2,0.76
,16:59:45,6,3590,636,0.79,13.3,7,28.1,0.119,10,50.2,0.76
,16:59:46,6,3590,637,0.79,13.3,7,28.1,0.119,10,50.2,0.76
,16:59:47,6,3590,638,0.8,13.3,7,28.1,0.119,10,50.2,0.77
,16:59:48,6,3590,639,0.8,13.3,7,28.1,0.121,10,50.2,0.77
,16:59:49,6,3590,640,0.81,13.3,7,28.1,0.117,10,50.2,0.78
,16:59:50,6,3590,641,0.81,13.3,7,28.2,0.118,10,50.2,0.78
,16:59:51,6,3590,642,0.81,13.3,7,28.2,0.122,10,50.2,0.78
,16:59:52,6,3590,643,0.81,13.3,7,28.2,0.122,10,50.2,0.78
,16:59:53,6,3590,644,0.82,13.3,7,28.2,0.118,10,50.2,0.79
,16:59:54,6,3590,645,0.82,13.3,7,28.2,0.119,10,50.2,0.79
,16:59:55,6,3590,646,0.82,13.3,7,28.2,0.123,10,50.2,0.79
,16:59:56,6,3590,647,0.81,13.3,7,28.3,0.122,10,50.2,0.78
,16:59:57,6,3590,648,0.81,13.3,7,28.3,0.122,10,50.2,0.78
,16:59:58,6,3590,649,0.82,13.3,7,28.3,0.119,10,50.2,0.79
,16:59:59,6,3590,650,0.82,13.3,7,28.3,0.119,10,50.2,0.79
,17:00:00,6,3590,651,0.81,13.3,7,28.3,0.122,10,50.2,0.78
,17:00:01,6,3590,652,0.8,13.3,7,28.3,0.12,10,50.2,0.77
,17:00:02,6,3590,653,0.8,13.3,7,28.3,0.116,10,50.2,0.77
,17:00:03,6,3590,654,0.81,13.3,7,28.4,0.117,10,50.2,0.78
,17:00:04,6,3590,655,0.81,13.3,7,28.4,0.118,10,50.2,0.78
,17:00:05,6,3590,656,0.8,13.3,7,28.4,0.116,10,50.2,0.77
,17:00:06,6,3590,657,0.79,13.3,7,28.4,0.119,10,50.2,0.76
,17:00:07,6,3590,658,0.79,13.3,7,28.4,0.119,10,50.2,0.76
,17:00:08,6,3590,659,0.8,13.3,7,28.4,0.121,10,50.2,0.77
,17:00:09,6,3590,660,0.81,13.3,7,28.4,0.118,10,50.2,0.78
,17:00:10,6,3590,661,0.82,13.3,7,28.5,0.119,10,50.2,0.79
,17:00:11,6,3590,662,0.82,13.3,7,28.5,0.119,10,50.2,0.79
,17:00:12,6,3590,663,0.82,13.3,7,28.5,0.119,10,50.2,0.79
,17:00:13,6,3590,664,0.82,13.3,7,28.5,0.118,10,50.2,0.79
,17:00:14,6,3590,665,0.81,13.3,7,28.5,0.113,10,50.2,0.78
,17:00:15,6,3590,666,0.81,13.3,7,28.5,0.108,10,50.2,0.77
,17:00:16,6,3590,667,0.81,13.3,7,28.6,0.108,10,50.2,0.77
,17:00:17,6,3590,668,0.81,13.3,7,28.6,0.109,10,50.2,0.78
,17:00:18,6,3590,669,0.81,13.3,7,28.6,0.113,10,50.2,0.78
,17:00:19,6,3590,670,0.81,13.3,7,28.6,0.122,10,50.3,0.78
,17:00:20,6,3590,671,0.81,13.3,7,28.6,0.122,10,50.2,0.78
,17:00:21,6,3590,672,0.81,13.3,7,28.7,0.121,10,50.2,0.78
,17:00:22,6,3590,673,0.81,13.3,7,28.7,0.121,10,50.2,0.77
,17:00:23,6,3590,674,0.8,13.3,7,28.7,0.121,10,50.2,0.77
,17:00:24,6,3590,675,0.8,13.3,7,28.7,0.12,10,50.2,0.77
,17:00:25,6,3590,676,0.8,13.3,7,28.7,0.119,10,50.2,0.77
,17:00:26,6,3590,677,0.79,13.3,7,28.7,0.119,10,50.2,0.76
,17:00:27,6,3590,678,0.79,13.3,7,28.7,0.119,10,50.2,0.77
,17:00:28,6,3590,679,0.8,13.3,7,28.8,0.116,10,50.2,0.77
,17:00:29,6,3590,680,0.8,13.3,7,28.8,0.108,10,50.2,0.77
,17:00:30,6,3590,681,0.8,13.3,7,28.8,0.107,10,50.2,0.76
,17:00:31,6,3590,682,0.79,13.3,7,28.8,0.109,10,50.2,0.75
,17:00:32,6,3590,683,0.78,13.3,7,28.8,0.113,10,50.2,0.75
,17:00:33,6,3590,684,0.78,13.3,7,28.9,0.117,10,50.2,0.75
,17:00:34,6,3590,685,0.78,13.3,7,28.9,0.117,10,50.2,0.75
,17:00:35,6,3590,686,0.78,13.3,7,28.9,0.117,10,50.2,0.75
,17:00:36,6,3590,687,0.79,13.3,7,28.9,0.118,10,50.2,0.76
,17:00:37,6,3590,688,0.79,13.3,7,28.9,0.118,10,50.2,0.76
,17:00:38,6,3590,689,0.79,13.3,7,29,0.118,10,50.2,0.76
,17:00:39,6,3590,690,0.79,13.3,7,29,0.118,10,50.2,0.76
,17:00:40,6,3590,691,0.79,13.3,7,29,0.11,10,50.2,0.76
,17:00:41,6,3590,692,0.79,13.3,7,29,0.106,10,50.2,0.76
,17:00:42,6,3590,693,0.79,13.3,7,29,0.106,10,50.2,0.76
,17:00:43,6,3590,694,0.78,13.3,7,29,0.109,10,50.2,0.75
,17:00:44,6,3590,695,0.78,13.3,7,29,0.116,10,50.2,0.75
,17:00:45,6,3590,696,0.77,13.3,7,29.1,0.116,10,50.2,0.74
,17:00:46,6,3590,697,0.77,13.3,7,29.1,0.116,10,50.2,0.74
,17:00:47,6,3590,698,0.78,13.3,6,29.1,0.121,10,50.2,0.75
,17:00:48,6,3590,699,0.78,13.3,7,29.1,0.118,10,50.2,0.75
,17:00:49,6,3590,700,0.79,13.3,7,29.1,0.118,10,50.2,0.76
,17:00:50,6,3590,701,0.79,13.3,7,29.2,0.118,10,50.2,0.76
,17:00:51,6,3590,702,0.79,13.3,7,29.2,0.118,10,50.2,0.76
,17:00:52,6,3590,703,0.79,13.3,7,29.2,0.118,10,50.2,0.76
,17:00:53,6,3590,704,0.79,13.3,7,29.2,0.118,10,50.2,0.76
,17:00:54,6,3590,705,0.79,13.3,7,29.3,0.118,10,50.2,0.76
,17:00:55,6,3590,706,0.79,13.3,7,29.3,0.119,10,50.2,0.76
,17:00:56,6,3590,707,0.8,13.3,7,29.3,0.119,10,50.2,0.77
,17:00:57,6,3590,708,0.81,13.3,7,29.3,0.122,10,50.2,0.78
,17:00:58,6,3590,709,0.82,13.3,7,29.3,0.123,10,50.2,0.79
,17:00:59,6,3590,710,0.82,13.3,7,29.4,0.119,10,50.2,0.79
,17:01:00,6,3590,711,0.81,13.3,7,29.4,0.118,10,50.2,0.78
,17:01:01,6,3590,712,0.81,13.3,7,29.4,0.116,10,50.2,0.77
,17:01:02,6,3590,713,0.8,13.3,7,29.4,0.115,10,50.2,0.77
,17:01:03,6,3590,714,0.8,13.3,7,29.4,0.115,10,50.2,0.77
,17:01:04,6,3590,715,0.79,13.3,7,29.4,0.111,10,50.2,0.76
,17:01:05,6,3590,716,0.79,13.3,7,29.5,0.106,10,50.2,0.76
,17:01:06,6,3590,717,0.79,13.3,7,29.5,0.106,10,50.2,0.76
,17:01:07,6,3590,718,0.79,13.3,7,29.5,0.106,10,50.2,0.76
,17:01:08,6,3590,719,0.79,13.3,8,29.5,0.102,10,50.2,0.75
,17:01:09,6,3590,720,0.78,13.3,7,29.5,0.105,10,50.2,0.75
,17:01:10,6,3590,721,0.77,13.3,7,29.6,0.108,10,50.2,0.74
,17:01:11,6,3590,722,0.77,13.3,7,29.6,0.107,10,50.2,0.74
,17:01:12,6,3590,723,0.77,13.3,7,29.6,0.111,10,50.2,0.74
,17:01:13,6,3590,724,0.77,13.3,7,29.6,0.116,10,50.2,0.74
,17:01:14,6,3590,725,0.77,13.3,7,29.6,0.116,10,50.2,0.74
,17:01:15,6,3590,726,0.77,13.3,6,29.7,0.121,10,50.2,0.75
,17:01:16,6,3590,727,0.78,13.3,6,29.7,0.121,10,50.2,0.75
,17:01:17,6,3590,728,0.79,13.3,7,29.7,0.118,10,50.2,0.76
,17:01:18,6,3590,729,0.79,13.3,7,29.8,0.119,10,50.2,0.76
,17:01:19,6,3590,730,0.8,13.3,7,29.8,0.119,10,50.2,0.76
,17:01:20,6,3590,731,0.79,13.3,6,29.8,0.123,10,50.2,0.76
,17:01:21,6,3590,732,0.79,13.3,7,29.8,0.119,10,50.2,0.76
,17:01:22,6,3590,733,0.8,13.3,7,29.8,0.119,10,50.2,0.77
,17:01:23,6,3590,734,0.8,13.3,7,29.8,0.119,10,50.2,0.77
,17:01:24,6,3590,735,0.79,13.3,7,29.8,0.119,10,50.2,0.76
,17:01:25,6,3590,736,0.79,13.3,7,29.8,0.119,10,50.3,0.76
,17:01:26,6,3590,737,0.79,13.3,7,29.9,0.119,10,50.2,0.76
,17:01:27,6,3590,738,0.79,13.3,7,29.9,0.119,10,50.2,0.76
,17:01:28,6,3590,739,0.79,13.3,7,29.9,0.118,10,50.2,0.76
,17:01:29,6,3590,740,0.79,13.3,7,30,0.118,10,50.2,0.76
,17:01:30,6,3590,741,0.79,13.3,7,30,0.119,10,50.2,0.76
,17:01:31,6,3590,742,0.8,13.3,7,30,0.115,10,50.2,0.77
,17:01:32,6,3590,743,0.81,13.3,7,30,0.113,10,50.2,0.78
,17:01:33,6,3590,744,0.81,13.3,7,30,0.113,10,50.2,0.78
,17:01:34,6,3590,745,0.81,13.3,7,30.1,0.113,10,50.3,0.78
,17:01:35,6,3590,746,0.81,13.3,7,30.1,0.108,10,50.2,0.77
,17:01:36,6,3590,747,0.81,13.3,7,30.1,0.108,10,50.2,0.77
,17:01:37,6,3590,748,0.8,13.3,7,30.1,0.112,10,50.2,0.77
,17:01:38,6,3590,749,0.8,13.3,7,30.2,0.111,10,50.2,0.77
,17:01:39,6,3590,750,0.79,13.3,7,30.2,0.11,10,50.2,0.76
,17:01:40,6,3590,751,0.79,13.3,7,30.2,0.109,10,50.2,0.76
,17:01:41,6,3590,752,0.78,13.3,7,30.2,0.113,10,50.2,0.75
,17:01:42,6,3590,753,0.78,13.3,7,30.2,0.108,10,50.2,0.75
,17:01:43,6,3590,754,0.77,13.3,7,30.2,0.112,10,50.2,0.74
,17:01:44,6,3590,755,0.77,13.3,7,30.3,0.116,10,50.2,0.74
,17:01:45,6,3590,756,0.77,13.3,6,30.3,0.12,10,50.2,0.74
,17:01:46,6,3590,757,0.77,13.3,6,30.3,0.121,10,50.2,0.75
,17:01:47,6,3590,758,0.78,13.3,6,30.3,0.122,10,50.2,0.75
,17:01:48,6,3590,759,0.79,13.3,7,30.4,0.118,10,50.2,0.76
,17:01:49,6,3590,760,0.79,13.3,6,30.4,0.124,10,50.2,0.76
,17:01:50,6,3590,761,0.8,13.3,6,30.4,0.124,10,50.2,0.77
,17:01:51,6,3590,762,0.8,13.3,7,30.4,0.121,10,50.2,0.77
,17:01:52,6,3590,763,0.8,13.3,7,30.5,0.12,10,50.2,0.77
,17:01:53,6,3590,764,0.8,13.3,7,30.5,0.121,10,50.2,0.77
,17:01:54,6,3590,765,0.81,13.3,6,30.5,0.126,10,50.2,0.77
,17:01:55,6,3590,766,0.81,13.3,7,30.5,0.122,10,50.2,0.78
,17:01:56,6,3590,767,0.81,13.3,7,30.5,0.122,10,50.2,0.78
,17:01:57,6,3590,768,0.81,13.3,7,30.6,0.122,10,50.2,0.78
,17:01:58,6,3590,769,0.81,13.3,7,30.6,0.122,10,50.2,0.78
,17:01:59,6,3590,770,0.81,13.3,7,30.6,0.122,10,50.2,0.78
,17:02:00,6,3590,771,0.82,13.3,7,30.6,0.123,10,50.2,0.79
,17:02:01,6,3590,772,0.82,13.3,7,30.6,0.119,10,50.2,0.79
,17:02:02,6,3590,773,0.82,13.3,7,30.6,0.123,10,50.2,0.79
,17:02:03,6,3590,774,0.82,13.3,7,30.6,0.118,10,50.2,0.79
,17:02:04,6,3590,775,0.82,13.3,7,30.7,0.118,10,50.2,0.78
,17:02:05,6,3590,776,0.82,13.3,7,30.7,0.118,10,50.2,0.79
,17:02:06,6,3590,777,0.82,13.3,7,30.7,0.118,10,50.2,0.79
,17:02:07,6,3590,778,0.82,13.3,7,30.7,0.123,10,50.2,0.79
,17:02:08,6,3590,779,0.82,13.3,7,30.7,0.124,10,50.2,0.79
,17:02:09,6,3590,780,0.83,13.3,7,30.8,0.119,10,50.2,0.79
,17:02:10,6,3590,781,0.82,13.3,7,30.8,0.119,10,50.2,0.79
,17:02:11,6,3590,782,0.82,13.3,7,30.8,0.119,10,50.2,0.79
,17:02:12,6,3590,783,0.81,13.3,7,30.8,0.122,10,50.2,0.78
,17:02:13,6,3590,784,0.82,13.3,7,30.8,0.122,10,50.2,0.78
