Data file,,RA0.3_HEF65_-8C_003_45MINS.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_-8DEG_45MINS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,23/03/2016,,,,,,,,,,
Lubricant,,HEF65,,,,,,,,,,
Specimens,,Al on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 14:01:34 on 06/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,14:39:47,4,2700,2293.1,1.25,13.3,9,-7.1,0.136,10,0.1,1.17
,14:39:48,4,2700,2294.1,1.25,13.3,9,-7.1,0.135,10,0.1,1.17
,14:39:49,4,2700,2295.1,1.25,13.3,9,-7.1,0.135,10,0.1,1.17
,14:39:50,4,2700,2296.1,1.25,13.3,9,-7.1,0.139,10,0.1,1.17
,14:39:51,4,2700,2297.1,1.24,13.3,9,-7.1,0.138,10,0.1,1.16
,14:39:52,4,2700,2298.1,1.24,13.3,9,-7.1,0.138,10,0.1,1.16
,14:39:53,4,2700,2299.1,1.23,13.3,9,-7.2,0.137,10,0.1,1.15
,14:39:54,4,2700,2300.1,1.23,13.3,9,-7.2,0.137,10,0.1,1.15
,14:39:55,4,2700,2301.1,1.23,13.3,9,-7.2,0.133,10,0.1,1.15
,14:39:56,4,2700,2302.1,1.23,13.3,9,-7.2,0.134,10,0.1,1.15
,14:39:57,4,2700,2303.1,1.23,13.3,9,-7.2,0.134,10,0.1,1.15
,14:39:58,4,2700,2304.1,1.23,13.3,9,-7.2,0.137,10,0.1,1.15
,14:39:59,4,2700,2305.1,1.23,13.3,9,-7.2,0.137,10,0.1,1.15
,14:40:00,4,2700,2306.1,1.22,13.3,9,-7.2,0.136,10,0.1,1.15
,14:40:01,4,2700,2307.1,1.22,13.3,9,-7.2,0.136,10,0.1,1.15
,14:40:02,4,2700,2308.1,1.22,13.3,9,-7.2,0.132,10,0.1,1.14
,14:40:03,4,2700,2309.1,1.22,13.3,9,-7.2,0.132,10,0.1,1.14
,14:40:04,4,2700,2310.1,1.22,13.3,9,-7.2,0.132,10,0.1,1.14
,14:40:05,4,2700,2311.1,1.22,13.3,9,-7.2,0.132,10,0.1,1.14
,14:40:06,4,2700,2312.1,1.21,13.3,9,-7.2,0.135,10,0.1,1.14
,14:40:07,4,2700,2313.1,1.21,13.3,9,-7.2,0.139,10,0.1,1.14
,14:40:08,4,2700,2314.1,1.22,13.3,9,-7.2,0.14,10,0.1,1.14
,14:40:09,4,2700,2315.1,1.22,13.3,9,-7.2,0.136,10,0.1,1.14
,14:40:10,4,2700,2316.1,1.22,13.3,9,-7.2,0.136,10,0.1,1.15
,14:40:11,4,2700,2317.1,1.22,13.3,9,-7.2,0.133,10,0.1,1.15
,14:40:12,4,2700,2318.1,1.22,13.3,9,-7.2,0.129,10,0.1,1.14
,14:40:13,4,2700,2319.1,1.22,13.3,9,-7.2,0.132,10,0.1,1.14
,14:40:14,4,2700,2320.1,1.22,13.3,9,-7.2,0.136,10,0.1,1.14
,14:40:15,4,2700,2321.1,1.22,13.3,9,-7.3,0.136,10,0.1,1.14
,14:40:16,4,2700,2322.1,1.21,13.3,9,-7.3,0.135,10,0.1,1.14
,14:40:17,4,2700,2323.1,1.21,13.3,9,-7.3,0.135,10,0.1,1.13
,14:40:18,4,2700,2324.1,1.21,13.3,9,-7.3,0.135,10,0.1,1.13
,14:40:19,4,2700,2325.1,1.21,13.3,9,-7.3,0.135,10,0.1,1.13
,14:40:20,4,2700,2326.1,1.21,13.3,9,-7.3,0.131,10,0.1,1.13
,14:40:21,4,2700,2327.1,1.21,13.3,9,-7.3,0.132,10,0.1,1.14
,14:40:22,4,2700,2328.1,1.22,13.3,9,-7.3,0.128,10,0.1,1.14
,14:40:23,4,2700,2329.1,1.21,13.3,9,-7.3,0.128,10,0.1,1.14
,14:40:24,4,2700,2330.1,1.21,13.3,9,-7.3,0.134,10,0.1,1.13
,14:40:25,4,2700,2331.1,1.2,13.3,9,-7.3,0.133,10,0.1,1.12
,14:40:26,4,2700,2332.1,1.18,13.3,9,-7.3,0.136,10,0.1,1.11
,14:40:27,4,2700,2333.1,1.18,13.3,9,-7.3,0.136,10,0.1,1.11
,14:40:28,4,2700,2334.1,1.19,13.3,9,-7.3,0.136,10,0.1,1.11
,14:40:29,4,2700,2335.1,1.19,13.3,9,-7.3,0.137,10,0.1,1.12
,14:40:30,4,2700,2336.1,1.19,13.3,9,-7.3,0.137,10,0.1,1.12
,14:40:31,4,2700,2337.1,1.2,13.3,9,-7.3,0.138,10,0.1,1.13
,14:40:32,4,2700,2338.1,1.21,13.3,9,-7.3,0.135,10,0.1,1.13
,14:40:33,4,2700,2339.1,1.21,13.3,9,-7.3,0.135,10,0.1,1.13
,14:40:34,4,2700,2340.1,1.21,13.3,9,-7.3,0.131,10,0.1,1.13
,14:40:35,4,2700,2341.1,1.2,13.3,9,-7.3,0.127,10,0.1,1.13
,14:40:36,4,2700,2342.1,1.2,13.3,9,-7.3,0.126,10,0.1,1.12
,14:40:37,4,2700,2343.1,1.19,13.3,9,-7.4,0.129,10,0.1,1.12
,14:40:38,4,2700,2344.1,1.19,13.3,9,-7.4,0.133,10,0.1,1.11
,14:40:39,4,2700,2345.1,1.19,13.3,9,-7.4,0.132,10,0.1,1.11
,14:40:40,4,2700,2346.1,1.19,13.3,9,-7.4,0.136,10,0.1,1.11
,14:40:41,4,2700,2347.1,1.19,13.3,9,-7.4,0.133,10,0.1,1.12
,14:40:42,4,2700,2348.1,1.19,13.3,9,-7.4,0.133,10,0.1,1.12
,14:40:43,4,2700,2349.1,1.19,13.3,9,-7.4,0.136,10,0.1,1.11
,14:40:44,4,2700,2350.1,1.19,13.3,9,-7.4,0.132,10,0.1,1.11
,14:40:45,4,2700,2351.1,1.19,13.3,9,-7.4,0.132,10,0.1,1.11
,14:40:46,4,2700,2352.1,1.19,13.3,9,-7.4,0.129,10,0.1,1.11
,14:40:47,4,2700,2353.1,1.19,13.3,9,-7.4,0.125,10,0.1,1.11
,14:40:48,4,2700,2354.1,1.19,13.3,9,-7.4,0.128,10,0.1,1.11
,14:40:49,4,2700,2355.1,1.19,13.3,9,-7.4,0.132,10,0.1,1.11
,14:40:50,4,2700,2356.1,1.18,13.3,9,-7.4,0.132,10,0.1,1.11
,14:40:51,4,2700,2357.1,1.18,13.3,9,-7.4,0.131,10,0.1,1.1
,14:40:52,4,2700,2358.1,1.18,13.3,9,-7.4,0.131,10,0.1,1.1
,14:40:53,4,2700,2359.1,1.18,13.3,9,-7.4,0.131,10,0.1,1.1
,14:40:54,4,2700,2360.1,1.18,13.3,9,-7.4,0.135,10,0.1,1.11
,14:40:55,4,2700,2361.1,1.18,13.3,9,-7.4,0.135,10,0.1,1.11
,14:40:56,4,2700,2362.1,1.18,13.3,9,-7.4,0.132,10,0.1,1.11
,14:40:57,4,2700,2363.1,1.18,13.3,9,-7.4,0.132,10,0.1,1.11
,14:40:58,4,2700,2364.1,1.18,13.3,9,-7.4,0.132,10,0.1,1.11
,14:40:59,4,2700,2365.1,1.19,13.3,9,-7.4,0.132,10,0.1,1.11
,14:41:00,4,2700,2366.1,1.19,13.3,9,-7.5,0.132,10,0.1,1.11
,14:41:01,4,2700,2367.1,1.19,13.3,9,-7.4,0.128,10,0.1,1.11
,14:41:02,4,2700,2368.1,1.19,13.3,9,-7.4,0.125,10,0.1,1.11
,14:41:03,4,2700,2369.1,1.18,13.3,9,-7.5,0.125,10,0.1,1.11
,14:41:04,4,2700,2370.1,1.18,13.3,9,-7.5,0.128,10,0.1,1.11
,14:41:05,4,2700,2371.1,1.18,13.3,9,-7.5,0.131,10,0.1,1.1
,14:41:06,4,2700,2372.1,1.18,13.3,9,-7.5,0.132,10,0.1,1.11
,14:41:07,4,2700,2373.1,1.18,13.3,9,-7.5,0.131,10,0.1,1.1
,14:41:08,4,2700,2374.1,1.18,13.3,9,-7.5,0.131,10,0.1,1.1
,14:41:09,4,2700,2375.1,1.18,13.3,9,-7.5,0.131,10,0.1,1.1
,14:41:10,4,2700,2376.1,1.17,13.3,9,-7.5,0.13,10,0.1,1.1
,14:41:11,4,2700,2377.1,1.17,13.3,9,-7.5,0.134,10,0.1,1.1
,14:41:12,4,2700,2378.1,1.17,13.3,9,-7.5,0.131,10,0.1,1.1
,14:41:13,4,2700,2379.1,1.18,13.3,9,-7.5,0.132,10,0.1,1.11
,14:41:14,4,2700,2380.1,1.18,13.3,9,-7.5,0.132,10,0.1,1.11
,14:41:15,4,2700,2381.1,1.18,13.3,9,-7.5,0.127,10,0.1,1.1
,14:41:16,4,2700,2382.1,1.17,13.3,9,-7.5,0.124,10,0.1,1.1
,14:41:17,4,2700,2383.1,1.17,13.3,10,-7.5,0.12,10,0.1,1.1
,14:41:18,4,2700,2384.1,1.17,13.3,9,-7.5,0.123,10,0.1,1.1
,14:41:19,4,2700,2385.1,1.17,13.3,9,-7.5,0.126,10,0.1,1.09
,14:41:20,4,2700,2386.1,1.16,13.3,9,-7.5,0.129,10,0.1,1.08
,14:41:21,4,2700,2387.1,1.15,13.3,9,-7.5,0.132,10,0.1,1.07
,14:41:22,4,2700,2388.1,1.14,13.3,9,-7.5,0.131,10,0.1,1.07
,14:41:23,4,2700,2389.1,1.14,13.3,9,-7.5,0.128,10,0.1,1.07
,14:41:24,4,2700,2390.1,1.15,13.3,9,-7.5,0.132,10,0.1,1.08
,14:41:25,4,2700,2391.1,1.15,13.3,9,-7.6,0.128,10,0.1,1.08
,14:41:26,4,2700,2392.1,1.15,13.3,9,-7.6,0.128,10,0.1,1.08
,14:41:27,4,2700,2393.1,1.14,13.3,9,-7.6,0.131,10,0.1,1.07
,14:41:28,4,2700,2394.1,1.15,13.3,9,-7.6,0.128,10,0.1,1.07
,14:41:29,4,2700,2395.1,1.15,13.3,9,-7.6,0.125,10,0.1,1.08
,14:41:30,4,2700,2396.1,1.15,13.3,9,-7.6,0.121,10,0.1,1.08
,14:41:31,4,2700,2397.1,1.15,13.3,9,-7.6,0.121,10,0.1,1.08
,14:41:32,4,2700,2398.1,1.15,13.3,9,-7.6,0.124,10,0.1,1.07
,14:41:33,4,2700,2399.1,1.14,13.3,9,-7.6,0.128,10,0.1,1.07
,14:41:34,4,2700,2400.1,1.14,13.3,9,-7.6,0.13,10,0.1,1.06
,14:41:35,4,2700,2401.1,1.13,13.3,9,-7.6,0.13,10,0.1,1.06
,14:41:36,4,2700,2402.1,1.13,13.3,9,-7.6,0.129,10,0.1,1.06
,14:41:37,4,2700,2403.1,1.13,13.3,9,-7.6,0.13,10,0.1,1.06
,14:41:38,4,2700,2404.1,1.13,13.3,9,-7.6,0.13,10,0.1,1.06
,14:41:39,4,2700,2405.1,1.13,13.3,9,-7.6,0.126,10,0.1,1.06
,14:41:40,4,2700,2406.1,1.13,13.3,9,-7.6,0.126,10,0.1,1.06
,14:41:41,4,2700,2407.1,1.13,13.3,9,-7.6,0.126,10,0.1,1.06
,14:41:42,4,2700,2408.1,1.13,13.3,9,-7.6,0.126,10,0.1,1.06
,14:41:43,4,2700,2409.1,1.13,13.3,9,-7.6,0.126,10,0.1,1.06
,14:41:44,4,2700,2410.1,1.13,13.3,9,-7.6,0.126,10,0.1,1.06
,14:41:45,4,2700,2411.1,1.14,13.3,9,-7.7,0.127,10,0.1,1.07
,14:41:46,4,2700,2412.1,1.14,13.3,9,-7.7,0.127,10,0.1,1.07
,14:41:47,4,2700,2413.1,1.14,13.3,9,-7.7,0.12,10,0.1,1.06
,14:41:48,4,2700,2414.1,1.13,13.3,9,-7.7,0.12,10,0.1,1.06
,14:41:49,4,2700,2415.1,1.13,13.3,9,-7.7,0.123,10,0.1,1.06
,14:41:50,4,2700,2416.1,1.13,13.3,9,-7.7,0.126,10,0.1,1.06
,14:41:51,4,2700,2417.1,1.13,13.3,9,-7.7,0.13,10,0.1,1.06
,14:41:52,4,2700,2418.1,1.13,13.3,9,-7.7,0.13,10,0.1,1.06
,14:41:53,4,2700,2419.1,1.14,13.3,9,-7.7,0.127,10,0.1,1.06
,14:41:54,4,2700,2420.1,1.14,13.3,9,-7.7,0.127,10,0.1,1.07
,14:41:55,4,2700,2421.1,1.14,13.3,9,-7.7,0.127,10,0.1,1.06
,14:41:56,4,2700,2422.1,1.13,13.3,9,-7.7,0.123,10,0.1,1.06
,14:41:57,4,2700,2423.1,1.13,13.3,9,-7.7,0.123,10,0.1,1.06
,14:41:58,4,2700,2424.1,1.13,13.3,9,-7.7,0.126,10,0.1,1.06
,14:41:59,4,2700,2425.1,1.13,13.3,9,-7.7,0.126,10,0.1,1.06
,14:42:00,4,2700,2426.1,1.13,13.3,9,-7.7,0.13,10,0.1,1.06
,14:42:01,4,2700,2427.1,1.13,13.3,9,-7.7,0.126,10,0.1,1.06
,14:42:02,4,2700,2428.1,1.13,13.3,9,-7.7,0.13,10,0.1,1.06
,14:42:03,4,2700,2429.1,1.13,13.3,9,-7.7,0.126,10,0.1,1.06
,14:42:04,4,2700,2430.1,1.13,13.3,9,-7.7,0.122,10,0.1,1.06
,14:42:05,4,2700,2431.1,1.13,13.3,9,-7.7,0.122,10,0.1,1.06
,14:42:06,4,2700,2432.1,1.13,13.3,9,-7.7,0.126,10,0.1,1.06
,14:42:07,4,2700,2433.1,1.13,13.3,9,-7.8,0.126,10,0.1,1.06
,14:42:08,4,2700,2434.1,1.13,13.3,9,-7.8,0.126,10,0.1,1.06
,14:42:09,4,2700,2435.1,1.13,13.3,9,-7.8,0.126,10,0.1,1.06
,14:42:10,4,2700,2436.1,1.13,13.3,9,-7.8,0.126,10,0.1,1.06
,14:42:11,4,2700,2437.1,1.12,13.3,9,-7.8,0.122,10,0.1,1.05
,14:42:12,4,2700,2438.1,1.12,13.3,9,-7.8,0.121,10,0.1,1.05
,14:42:13,4,2700,2439.1,1.12,13.3,9,-7.8,0.121,10,0.1,1.05
,14:42:14,4,2700,2440.1,1.12,13.3,9,-7.8,0.124,10,0.1,1.05
,14:42:15,4,2700,2441.1,1.11,13.3,9,-7.8,0.124,10,0.1,1.04
,14:42:16,4,2700,2442.1,1.11,13.3,9,-7.8,0.124,10,0.1,1.04
,14:42:17,4,2700,2443.1,1.11,13.3,9,-7.8,0.124,10,0.1,1.04
,14:42:18,4,2700,2444.1,1.11,13.3,9,-7.8,0.124,10,0.1,1.04
,14:42:19,4,2700,2445.1,1.11,13.3,9,-7.8,0.124,10,0.1,1.04
,14:42:20,4,2700,2446.1,1.11,13.3,9,-7.8,0.124,10,0.1,1.04
,14:42:21,4,2700,2447.1,1.11,13.3,9,-7.8,0.123,10,0.1,1.04
,14:42:22,4,2700,2448.1,1.11,13.3,9,-7.8,0.123,10,0.1,1.04
,14:42:23,4,2700,2449.1,1.11,13.3,9,-7.8,0.123,10,0.1,1.03
,14:42:24,4,2700,2450.1,1.1,13.3,9,-7.8,0.123,10,0.1,1.03
,14:42:25,4,2700,2451.1,1.1,13.3,9,-7.8,0.123,10,0.1,1.03
,14:42:26,4,2700,2452.1,1.1,13.3,9,-7.8,0.123,10,0.1,1.03
,14:42:27,4,2700,2453.1,1.1,13.3,9,-7.8,0.123,10,0.1,1.03
,14:42:28,4,2700,2454.1,1.1,13.3,9,-7.8,0.123,10,0.1,1.03
,14:42:29,4,2700,2455.1,1.1,13.3,9,-7.9,0.123,10,0.1,1.03
,14:42:30,4,2700,2456.1,1.1,13.3,9,-7.9,0.123,10,0.1,1.03
,14:42:31,4,2700,2457.1,1.1,13.3,9,-7.9,0.123,10,0.1,1.03
,14:42:32,4,2700,2458.1,1.1,13.3,9,-7.9,0.123,10,0.1,1.03
,14:42:33,4,2700,2459.1,1.1,13.3,9,-7.9,0.123,10,0.1,1.03
,14:42:34,4,2700,2460.1,1.1,13.3,9,-7.9,0.123,10,0.1,1.03
,14:42:35,4,2700,2461.1,1.1,13.3,9,-7.9,0.123,10,0.1,1.03
,14:42:36,4,2700,2462.1,1.1,13.3,9,-7.9,0.123,10,0.1,1.03
,14:42:37,4,2700,2463.1,1.1,13.3,9,-7.9,0.123,10,0.1,1.03
,14:42:38,4,2700,2464.1,1.1,13.3,9,-7.9,0.123,10,0.1,1.03
,14:42:39,4,2700,2465.1,1.11,13.3,9,-7.9,0.124,10,0.1,1.04
,14:42:40,4,2700,2466.1,1.11,13.3,9,-7.9,0.12,10,0.1,1.04
,14:42:41,4,2700,2467.1,1.11,13.3,9,-7.9,0.12,10,0.1,1.04
,14:42:42,4,2700,2468.1,1.11,13.3,9,-7.9,0.12,10,0.1,1.04
,14:42:43,4,2700,2469.1,1.1,13.3,9,-7.9,0.123,10,0.1,1.03
,14:42:44,4,2700,2470.1,1.1,13.3,9,-7.9,0.122,10,0.1,1.03
,14:42:45,4,2700,2471.1,1.09,13.3,9,-7.9,0.118,10,0.1,1.02
,14:42:46,4,2700,2472.1,1.1,13.3,9,-7.9,0.119,10,0.1,1.03
,14:42:47,4,2700,2473.1,1.09,13.3,9,-7.9,0.122,10,0.1,1.02
,14:42:48,4,2700,2474.1,1.09,13.3,9,-7.9,0.122,10,0.1,1.02
,14:42:49,4,2700,2475.1,1.09,13.3,9,-8,0.121,10,0.1,1.02
,14:42:50,4,2700,2476.1,1.09,13.3,9,-8,0.121,10,0.1,1.02
,14:42:51,4,2700,2477.1,1.09,13.3,9,-8,0.121,10,0.1,1.02
,14:42:52,4,2700,2478.1,1.09,13.3,9,-8,0.122,10,0.1,1.02
,14:42:53,4,2700,2479.1,1.09,13.3,9,-8,0.122,10,0.1,1.02
,14:42:54,4,2700,2480.1,1.09,13.3,9,-8,0.122,10,0.1,1.02
,14:42:55,4,2700,2481.1,1.09,13.3,9,-8,0.122,10,0.1,1.02
,14:42:56,4,2700,2482.1,1.09,13.3,9,-8,0.122,10,0.1,1.02
,14:42:57,4,2700,2483.1,1.09,13.3,9,-8,0.122,10,0.1,1.02
,14:42:58,4,2700,2484.1,1.09,13.3,9,-8,0.122,10,0.1,1.02
,14:42:59,4,2700,2485.1,1.1,13.3,9,-8,0.119,10,0.1,1.03
,14:43:00,4,2700,2486.1,1.1,13.3,9,-8,0.119,10,0.1,1.03
,14:43:01,4,2700,2487.1,1.1,13.3,9,-8,0.116,10,0.1,1.03
,14:43:02,4,2700,2488.1,1.1,13.3,9,-8,0.116,10,0.1,1.03
,14:43:03,4,2700,2489.1,1.09,13.3,9,-8,0.115,10,0.1,1.02
,14:43:04,4,2700,2490.1,1.08,13.3,9,-8,0.114,10,0.1,1.01
,14:43:05,4,2700,2491.1,1.08,13.3,9,-8,0.116,10,0.1,1.01
,14:43:06,4,2700,2492.1,1.07,13.3,9,-8,0.116,10,0.1,1
,14:43:07,4,2700,2493.1,1.07,13.3,9,-8,0.116,10,0.1,1
,14:43:08,4,2700,2494.1,1.07,13.3,9,-8,0.116,10,0.1,1
,14:43:09,4,2700,2495.1,1.06,13.3,9,-8,0.119,10,0.1,1
,14:43:10,4,2700,2496.1,1.05,13.3,9,-8,0.118,10,0.1,0.99
,14:43:11,4,2700,2497.1,1.05,13.3,9,-8.1,0.117,10,0.1,0.98
,14:43:12,4,2700,2498.1,1.05,13.3,9,-8.1,0.117,10,0.1,0.98
,14:43:13,4,2700,2499.1,1.05,13.3,9,-8.1,0.117,10,0.1,0.99
,14:43:14,4,2700,2500.1,1.05,13.3,9,-8.1,0.114,10,0.1,0.99
,14:43:15,4,2700,2501.1,1.05,13.3,9,-8.1,0.114,10,0.1,0.99
,14:43:16,4,2700,2502.1,1.05,13.3,9,-8.1,0.117,10,0.1,0.99
,14:43:17,4,2700,2503.1,1.05,13.3,9,-8.1,0.117,10,0.1,0.98
,14:43:18,4,2700,2504.1,1.05,13.3,9,-8.1,0.117,10,0.1,0.99
,14:43:19,4,2700,2505.1,1.05,13.3,9,-8.1,0.114,10,0.1,0.99
,14:43:20,4,2700,2506.1,1.05,13.3,9,-8.1,0.114,10,0.1,0.99
,14:43:21,4,2700,2507.1,1.05,13.3,9,-8.1,0.114,10,0.1,0.99
,14:43:22,4,2700,2508.1,1.05,13.3,9,-8.1,0.114,10,0.1,0.98
,14:43:23,4,2700,2509.1,1.05,13.3,9,-8.1,0.114,10,0.1,0.98
,14:43:24,4,2700,2510.1,1.05,13.3,9,-8.1,0.117,10,0.1,0.98
,14:43:25,4,2700,2511.1,1.04,13.3,9,-8.1,0.12,10,0.1,0.98
,14:43:26,4,2700,2512.1,1.05,13.3,9,-8.1,0.12,10,0.1,0.98
,14:43:27,4,2700,2513.1,1.05,13.3,9,-8.1,0.121,10,0.1,0.99
,14:43:28,4,2700,2514.1,1.06,13.3,9,-8.1,0.121,10,0.1,0.99
,14:43:29,4,2700,2515.1,1.06,13.3,9,-8.1,0.122,10,0.1,0.99
,14:43:30,4,2700,2516.1,1.06,13.3,9,-8.1,0.122,10,0.1,0.99
,14:43:31,4,2700,2517.1,1.06,13.3,9,-8.1,0.118,10,0.1,0.99
,14:43:32,4,2700,2518.1,1.06,13.3,9,-8.1,0.119,10,0.1,1
,14:43:33,4,2700,2519.1,1.07,13.3,9,-8.1,0.119,10,0.1,1
,14:43:34,4,2700,2520.1,1.07,13.3,9,-8.2,0.123,10,0.1,1
,14:43:35,4,2700,2521.1,1.08,13.3,9,-8.1,0.123,10,0.1,1.01
,14:43:36,4,2700,2522.1,1.08,13.3,9,-8.2,0.12,10,0.1,1.01
,14:43:37,4,2700,2523.1,1.09,13.3,9,-8.2,0.121,10,0,1.02
,14:43:38,4,2700,2524.1,1.08,13.3,9,-8.2,0.121,10,0,1.01
,14:43:39,4,2700,2525.1,1.08,13.3,9,-8.2,0.12,10,0.1,1.01
,14:43:40,4,2700,2526.1,1.07,13.3,9,-8.2,0.119,10,0,1
,14:43:41,4,2700,2527.1,1.06,13.3,9,-8.2,0.119,10,0,0.99
,14:43:42,4,2700,2528.1,1.06,13.3,9,-8.2,0.122,10,0.1,0.99
,14:43:43,4,2700,2529.1,1.06,13.3,9,-8.2,0.122,10,0.1,1
,14:43:44,4,2700,2530.1,1.07,13.3,9,-8.2,0.122,10,0.1,1
,14:43:45,4,2700,2531.1,1.07,13.3,9,-8.2,0.12,10,0.1,1.01
,14:43:46,4,2700,2532.1,1.08,13.3,9,-8.2,0.12,10,0.1,1.01
,14:43:47,4,2700,2533.1,1.08,13.3,9,-8.2,0.117,10,0.1,1.01
,14:43:48,4,2700,2534.1,1.08,13.3,9,-8.2,0.117,10,0.1,1.01
,14:43:49,4,2700,2535.1,1.08,13.3,9,-8.2,0.114,10,0.1,1.01
,14:43:50,4,2700,2536.1,1.08,13.3,9,-8.2,0.113,10,0.1,1.01
,14:43:51,4,2700,2537.1,1.07,13.3,9,-8.2,0.113,10,0.1,1
,14:43:52,4,2700,2538.1,1.07,13.3,9,-8.2,0.113,10,0.1,1
,14:43:53,4,2700,2539.1,1.07,13.3,9,-8.2,0.12,10,0.1,1
,14:43:54,4,2700,2540.1,1.07,13.3,9,-8.2,0.12,10,0.1,1
,14:43:55,4,2700,2541.1,1.07,13.3,9,-8.2,0.119,10,0.1,1
,14:43:56,4,2700,2542.1,1.07,13.3,9,-8.2,0.119,10,0.1,1
,14:43:57,4,2700,2543.1,1.07,13.3,9,-8.2,0.119,10,0,1
,14:43:58,4,2700,2544.1,1.06,13.3,9,-8.2,0.119,10,0.1,1
,14:43:59,4,2700,2545.1,1.06,13.3,9,-8.2,0.118,10,0.1,0.99
,14:44:00,4,2700,2546.1,1.06,13.3,9,-8.3,0.118,10,0.1,0.99
,14:44:01,4,2700,2547.1,1.06,13.3,9,-8.3,0.122,10,0.1,0.99
,14:44:02,4,2700,2548.1,1.06,13.3,9,-8.3,0.122,10,0.1,0.99
,14:44:03,4,2700,2549.1,1.06,13.3,9,-8.3,0.118,10,0.1,0.99
,14:44:04,4,2700,2550.1,1.06,13.3,9,-8.3,0.115,10,0.1,0.99
,14:44:05,4,2700,2551.1,1.06,13.3,9,-8.3,0.115,10,0.1,0.99
,14:44:06,4,2700,2552.1,1.06,13.3,9,-8.3,0.112,10,0.1,0.99
,14:44:07,4,2700,2553.1,1.06,13.3,9,-8.3,0.112,10,0.1,0.99
,14:44:08,4,2700,2554.1,1.06,13.3,9,-8.3,0.112,10,0.1,0.99
,14:44:09,4,2700,2555.1,1.06,13.3,9,-8.3,0.115,10,0,0.99
,14:44:10,4,2700,2556.1,1.06,13.3,9,-8.3,0.118,10,0,0.99
,14:44:11,4,2700,2557.1,1.05,13.3,9,-8.3,0.117,10,0.1,0.98
,14:44:12,4,2700,2558.1,1.04,13.3,9,-8.3,0.119,10,0.1,0.97
,14:44:13,4,2700,2559.1,1.03,13.3,9,-8.3,0.119,10,0.1,0.97
,14:44:14,4,2700,2560.1,1.03,13.3,9,-8.3,0.119,10,0.1,0.97
,14:44:15,4,2700,2561.1,1.04,13.3,9,-8.3,0.119,10,0.1,0.97
,14:44:16,4,2700,2562.1,1.04,13.3,9,-8.3,0.119,10,0,0.97
,14:44:17,4,2700,2563.1,1.05,13.3,9,-8.3,0.12,10,0,0.98
,14:44:18,4,2700,2564.1,1.06,13.3,9,-8.3,0.118,10,0,0.99
,14:44:19,4,2700,2565.1,1.06,13.3,9,-8.3,0.119,10,0,1
,14:44:20,4,2700,2566.1,1.07,13.3,9,-8.3,0.119,10,0.1,1
,14:44:21,4,2700,2567.1,1.06,13.3,9,-8.3,0.119,10,0.1,1
,14:44:22,4,2700,2568.1,1.06,13.3,9,-8.3,0.115,10,0,0.99
,14:44:23,4,2700,2569.1,1.06,13.3,9,-8.3,0.115,10,0.1,0.99
,14:44:24,4,2700,2570.1,1.06,13.3,9,-8.3,0.111,10,0,0.99
,14:44:25,4,2700,2571.1,1.05,13.3,9,-8.4,0.114,10,0.1,0.99
,14:44:26,4,2700,2572.1,1.06,13.3,9,-8.4,0.115,10,0,0.99
,14:44:27,4,2700,2573.1,1.05,13.3,9,-8.4,0.118,10,0,0.99
,14:44:28,4,2700,2574.1,1.05,13.3,9,-8.4,0.117,10,0,0.99
,14:44:29,4,2700,2575.1,1.05,13.3,9,-8.4,0.117,10,0.1,0.98
,14:44:30,4,2700,2576.1,1.05,13.3,9,-8.4,0.12,10,0.1,0.98
,14:44:31,4,2700,2577.1,1.05,13.3,9,-8.4,0.12,10,0,0.98
,14:44:32,4,2700,2578.1,1.05,13.3,9,-8.4,0.117,10,0,0.98
,14:44:33,4,2700,2579.1,1.05,13.3,9,-8.4,0.117,10,0.1,0.99
,14:44:34,4,2700,2580.1,1.05,13.3,9,-8.4,0.114,10,0,0.99
,14:44:35,4,2700,2581.1,1.06,13.3,9,-8.4,0.111,10,0,0.99
,14:44:36,4,2700,2582.1,1.06,13.3,9,-8.4,0.115,10,0,0.99
,14:44:37,4,2700,2583.1,1.05,13.3,9,-8.4,0.118,10,0,0.99
,14:44:38,4,2700,2584.1,1.05,13.3,9,-8.4,0.117,10,0.1,0.98
,14:44:39,4,2700,2585.1,1.04,13.3,9,-8.4,0.116,10,0,0.98
,14:44:40,4,2700,2586.1,1.04,13.3,9,-8.4,0.116,10,0,0.98
,14:44:41,4,2700,2587.1,1.04,13.3,9,-8.4,0.116,10,0,0.98
,14:44:42,4,2700,2588.1,1.04,13.3,9,-8.4,0.116,10,0,0.98
,14:44:43,4,2700,2589.1,1.04,13.3,9,-8.4,0.113,10,0,0.98
