Data file,,DELRIN_HEF_T38_PO4.TSV,,,,,,,,,,
,20:10:40,6,10790,10071.5,0.94,13.3,7,22,0.135,10,49.9,0.91
,20:10:41,6,10790,10072.5,0.94,13.3,7,22,0.13,10,49.9,0.9
,20:10:42,6,10790,10073.5,0.93,13.3,7,22,0.125,10,49.9,0.9
,20:10:43,6,10790,10074.5,0.93,13.3,7,22,0.125,10,49.9,0.9
,20:10:44,6,10790,10075.5,0.92,13.3,7,22,0.123,10,49.9,0.89
,20:10:45,6,10790,10076.5,0.91,13.3,7,22,0.127,10,49.9,0.88
,20:10:46,6,10790,10077.5,0.9,13.3,7,22,0.125,10,49.9,0.87
,20:10:47,6,10790,10078.5,0.91,13.3,7,22,0.131,10,49.9,0.88
,20:10:48,6,10790,10079.5,0.91,13.3,7,22,0.132,10,49.9,0.88
,20:10:49,6,10790,10080.5,0.91,13.3,7,22,0.132,10,49.9,0.88
,20:10:50,6,10790,10081.5,0.92,13.3,7,22,0.132,10,49.9,0.88
,20:10:51,6,10790,10082.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,20:10:52,6,10790,10083.5,0.93,13.3,7,22,0.134,10,49.9,0.9
,20:10:53,6,10790,10084.5,0.93,13.3,7,22,0.135,10,49.9,0.9
,20:10:54,6,10790,10085.5,0.94,13.3,7,22,0.135,10,49.9,0.91
,20:10:55,6,10790,10086.5,0.94,13.3,7,22,0.136,10,49.9,0.91
,20:10:56,6,10790,10087.5,0.95,13.3,7,22,0.133,10,49.9,0.92
,20:10:57,6,10790,10088.5,0.96,13.3,7,22,0.133,10,49.9,0.92
,20:10:58,6,10790,10089.5,0.96,13.3,7,22,0.128,10,49.9,0.92
,20:10:59,6,10790,10090.5,0.95,13.3,7,22,0.128,10,49.9,0.92
,20:11:00,6,10790,10091.5,0.94,13.3,7,22,0.131,10,49.9,0.91
,20:11:01,6,10790,10092.5,0.93,13.3,7,22,0.134,10,49.9,0.9
,20:11:02,6,10790,10093.5,0.93,13.3,7,22,0.135,10,49.9,0.9
,20:11:03,6,10790,10094.5,0.93,13.3,7,22,0.135,10,49.9,0.9
,20:11:04,6,10790,10095.5,0.94,13.3,7,22,0.135,10,49.8,0.91
,20:11:05,6,10790,10096.5,0.94,13.3,7,22,0.135,10,49.9,0.91
,20:11:06,6,10790,10097.5,0.95,13.3,7,22,0.137,10,49.9,0.91
,20:11:07,6,10790,10098.5,0.96,13.3,7,22,0.139,10,49.9,0.93
,20:11:08,6,10790,10099.5,0.97,13.3,7,22,0.139,10,49.9,0.93
,20:11:09,6,10790,10100.5,0.97,13.3,7,22,0.14,10,49.9,0.93
,20:11:10,6,10790,10101.5,0.97,13.3,7,22,0.134,10,49.9,0.93
,20:11:11,6,10790,10102.5,0.97,13.3,7,22,0.134,10,49.9,0.93
,20:11:12,6,10790,10103.5,0.97,13.3,7,22,0.139,10,49.9,0.93
,20:11:13,6,10790,10104.5,0.96,13.3,7,21,0.139,10,49.9,0.93
,20:11:14,6,10790,10105.5,0.96,13.3,7,21,0.139,10,49.9,0.93
,20:11:15,6,10790,10106.5,0.96,13.3,7,21,0.138,10,49.9,0.92
,20:11:16,6,10790,10107.5,0.96,13.3,7,21,0.134,10,49.9,0.93
,20:11:17,6,10790,10108.5,0.97,13.3,7,21,0.134,10,49.9,0.93
,20:11:18,6,10790,10109.5,0.96,13.3,7,21,0.134,10,49.9,0.93
,20:11:19,6,10790,10110.5,0.96,13.3,7,21,0.133,10,49.9,0.92
,20:11:20,6,10790,10111.5,0.94,13.3,7,21,0.127,10,49.9,0.91
,20:11:21,6,10790,10112.5,0.95,13.3,7,21,0.128,10,49.9,0.92
,20:11:22,6,10790,10113.5,0.96,13.3,7,21,0.134,10,49.9,0.93
,20:11:23,6,10790,10114.5,0.97,13.3,7,21,0.135,10,49.9,0.93
,20:11:24,6,10790,10115.5,0.97,13.3,7,22,0.14,10,49.9,0.94
,20:11:25,6,10790,10116.5,0.97,13.3,7,22,0.135,10,49.9,0.94
,20:11:26,6,10790,10117.5,0.97,13.3,7,22,0.141,10,49.9,0.94
,20:11:27,6,10790,10118.5,0.96,13.3,7,22,0.138,10,49.9,0.92
,20:11:28,6,10790,10119.5,0.93,13.3,7,22,0.13,10,49.9,0.9
,20:11:29,6,10790,10120.5,0.91,13.3,7,22,0.127,10,49.9,0.88
,20:11:30,6,10790,10121.5,0.91,13.3,7,22,0.131,10,49.9,0.88
,20:11:31,6,10790,10122.5,0.91,13.3,7,22,0.132,10,49.9,0.88
,20:11:32,6,10790,10123.5,0.91,13.3,7,22,0.132,10,49.9,0.88
,20:11:33,6,10790,10124.5,0.91,13.3,7,22,0.132,10,49.9,0.88
,20:11:34,6,10790,10125.5,0.91,13.3,7,22,0.132,10,49.9,0.88
,20:11:35,6,10790,10126.5,0.92,13.3,7,22,0.132,10,49.9,0.88
,20:11:36,6,10790,10127.5,0.92,13.3,7,22,0.128,10,49.9,0.89
,20:11:37,6,10790,10128.5,0.93,13.3,7,22,0.13,10,49.9,0.9
,20:11:38,6,10790,10129.5,0.94,13.3,7,21,0.135,10,49.9,0.9
,20:11:39,6,10790,10130.5,0.94,13.3,7,21,0.13,10,49.9,0.9
,20:11:40,6,10790,10131.5,0.93,13.3,7,21,0.129,10,49.8,0.9
,20:11:41,6,10790,10132.5,0.93,13.3,7,22,0.134,10,49.9,0.9
,20:11:42,6,10790,10133.5,0.93,13.3,7,22,0.13,10,49.9,0.9
,20:11:43,6,10790,10134.5,0.93,13.3,7,22,0.13,10,49.9,0.9
,20:11:44,6,10790,10135.5,0.94,13.3,7,22,0.126,10,49.9,0.91
,20:11:45,6,10790,10136.5,0.95,13.3,7,21,0.127,10,49.9,0.91
,20:11:46,6,10790,10137.5,0.96,13.3,7,21,0.128,10,49.9,0.92
,20:11:47,6,10790,10138.5,0.95,13.3,8,22,0.124,10,49.8,0.92
,20:11:48,6,10790,10139.5,0.96,13.3,8,22,0.124,10,49.9,0.92
,20:11:49,6,10790,10140.5,0.97,13.3,7,22,0.13,10,49.9,0.93
,20:11:50,6,10790,10141.5,0.98,13.3,7,22,0.137,10,49.9,0.95
,20:11:51,6,10790,10142.5,1,13.3,7,22,0.144,10,49.9,0.96
,20:11:52,6,10790,10143.5,0.97,13.3,7,22,0.139,10,49.9,0.93
,20:11:53,6,10790,10144.5,0.93,13.3,7,22,0.135,10,49.9,0.9
,20:11:54,6,10790,10145.5,0.91,13.3,7,22,0.131,10,49.9,0.87
,20:11:55,6,10790,10146.5,0.92,13.3,7,22,0.132,10,49.9,0.89
,20:11:56,6,10790,10147.5,0.93,13.3,7,22,0.134,10,49.9,0.9
,20:11:57,6,10790,10148.5,0.93,13.3,7,22,0.139,10,49.9,0.89
,20:11:58,6,10790,10149.5,0.93,13.3,7,22,0.134,10,49.9,0.89
,20:11:59,6,10790,10150.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,20:12:00,6,10790,10151.5,0.92,13.3,7,21,0.133,10,49.9,0.89
,20:12:01,6,10790,10152.5,0.92,13.3,7,22,0.128,10,49.9,0.88
,20:12:02,6,10790,10153.5,0.91,13.3,7,22,0.132,10,49.9,0.88
,20:12:03,6,10790,10154.5,0.92,13.3,7,22,0.132,10,49.9,0.88
,20:12:04,6,10790,10155.5,0.91,13.3,7,22,0.131,10,49.9,0.87
,20:12:05,6,10790,10156.5,0.9,13.3,7,22,0.13,10,49.9,0.87
,20:12:06,6,10790,10157.5,0.9,13.3,7,22,0.13,10,49.9,0.87
,20:12:07,6,10790,10158.5,0.9,13.3,7,22,0.13,10,49.9,0.87
,20:12:08,6,10790,10159.5,0.9,13.3,7,22,0.125,10,49.9,0.87
,20:12:09,6,10790,10160.5,0.89,13.3,7,22,0.129,10,49.9,0.86
,20:12:10,6,10790,10161.5,0.89,13.3,7,22,0.129,10,49.9,0.86
,20:12:11,6,10790,10162.5,0.9,13.3,7,22,0.125,10,49.9,0.87
,20:12:12,6,10790,10163.5,0.91,13.3,7,21,0.132,10,49.9,0.88
,20:12:13,6,10790,10164.5,0.92,13.3,7,21,0.133,10,49.9,0.89
,20:12:14,6,10790,10165.5,0.92,13.3,7,21,0.128,10,49.9,0.89
,20:12:15,6,10790,10166.5,0.92,13.3,7,21,0.128,10,49.9,0.89
,20:12:16,6,10790,10167.5,0.93,13.3,7,21,0.125,10,49.9,0.9
,20:12:17,6,10790,10168.5,0.94,13.3,7,22,0.127,10,49.9,0.91
,20:12:18,6,10790,10169.5,0.95,13.3,7,22,0.128,10,49.9,0.92
,20:12:19,6,10790,10170.5,0.95,13.3,7,22,0.132,10,49.9,0.91
,20:12:20,6,10790,10171.5,0.94,13.3,7,22,0.135,10,49.9,0.9
,20:12:21,6,10790,10172.5,0.93,13.3,7,22,0.134,10,49.9,0.9
,20:12:22,6,10790,10173.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,20:12:23,6,10790,10174.5,0.93,13.3,7,22,0.134,10,49.9,0.9
,20:12:24,6,10790,10175.5,0.94,13.3,7,22,0.135,10,49.9,0.91
,20:12:25,6,10790,10176.5,0.95,13.3,7,22,0.137,10,49.9,0.92
,20:12:26,6,10790,10177.5,0.95,13.3,7,22,0.132,10,49.9,0.92
,20:12:27,6,10790,10178.5,0.95,13.3,7,22,0.137,10,49.9,0.92
,20:12:28,6,10790,10179.5,0.95,13.3,7,22,0.137,10,49.9,0.91
,20:12:29,6,10790,10180.5,0.94,13.3,7,21,0.131,10,49.9,0.91
,20:12:30,6,10790,10181.5,0.93,13.3,7,21,0.13,10,49.9,0.9
,20:12:31,6,10790,10182.5,0.94,13.3,7,21,0.126,10,49.9,0.91
,20:12:32,6,10790,10183.5,0.98,13.3,7,21,0.132,10,49.9,0.95
,20:12:33,6,10790,10184.5,1.02,13.3,7,21,0.138,10,49.9,0.99
,20:12:34,6,10790,10185.5,1.02,13.3,7,22,0.142,10,49.9,0.98
,20:12:35,6,10790,10186.5,0.99,13.3,7,22,0.138,10,49.9,0.95
,20:12:36,6,10790,10187.5,0.96,13.3,7,22,0.138,10,49.9,0.92
,20:12:37,6,10790,10188.5,0.95,13.3,7,22,0.138,10,49.9,0.92
,20:12:38,6,10790,10189.5,0.94,13.3,7,22,0.136,10,49.9,0.91
,20:12:39,6,10790,10190.5,0.95,13.3,7,22,0.137,10,49.9,0.91
,20:12:40,6,10790,10191.5,0.95,13.3,7,22,0.132,10,49.9,0.91
,20:12:41,6,10790,10192.5,0.94,13.3,7,22,0.131,10,49.9,0.91
,20:12:42,6,10790,10193.5,0.94,13.3,7,22,0.131,10,49.9,0.91
,20:12:43,6,10790,10194.5,0.94,13.3,7,22,0.136,10,49.9,0.91
,20:12:44,6,10790,10195.5,0.94,13.3,7,22,0.136,10,49.9,0.91
,20:12:45,6,10790,10196.5,0.94,13.3,7,22,0.136,10,49.9,0.91
,20:12:46,6,10790,10197.5,0.93,13.3,7,22,0.13,10,49.9,0.9
,20:12:47,6,10790,10198.5,0.94,13.3,7,21,0.131,10,49.9,0.9
,20:12:48,6,10790,10199.5,0.93,13.3,7,21,0.13,10,49.9,0.9
,20:12:49,6,10790,10200.5,0.93,13.3,7,21,0.129,10,49.9,0.9
,20:12:50,6,10790,10201.5,0.94,13.3,7,21,0.13,10,49.9,0.91
,20:12:51,6,10790,10202.5,0.95,13.3,7,21,0.128,10,49.9,0.92
,20:12:52,6,10790,10203.5,0.95,13.3,7,21,0.128,10,49.9,0.91
,20:12:53,6,10790,10204.5,0.93,13.3,7,21,0.125,10,49.9,0.89
,20:12:54,6,10790,10205.5,0.92,13.3,7,21,0.124,10,49.9,0.89
,20:12:55,6,10790,10206.5,0.93,13.3,7,21,0.125,10,49.9,0.9
,20:12:56,6,10790,10207.5,0.93,13.3,7,21,0.125,10,49.9,0.89
,20:12:57,6,10790,10208.5,0.91,13.3,7,21,0.127,10,49.9,0.88
,20:12:58,6,10790,10209.5,0.9,13.3,7,22,0.121,10,49.9,0.87
,20:12:59,6,10790,10210.5,0.9,13.3,7,22,0.125,10,49.9,0.87
,20:13:00,6,10790,10211.5,0.9,13.3,7,22,0.125,10,49.9,0.87
,20:13:01,6,10790,10212.5,0.9,13.3,7,22,0.134,10,49.9,0.86
,20:13:02,6,10790,10213.5,0.9,13.3,7,22,0.135,10,49.9,0.87
,20:13:03,6,10790,10214.5,0.91,13.3,7,22,0.132,10,49.9,0.88
,20:13:04,6,10790,10215.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,20:13:05,6,10790,10216.5,0.93,13.3,7,22,0.139,10,49.9,0.9
,20:13:06,6,10790,10217.5,0.93,13.3,7,22,0.135,10,49.9,0.9
,20:13:07,6,10790,10218.5,0.94,13.3,7,22,0.136,10,49.9,0.91
,20:13:08,6,10790,10219.5,0.94,13.3,7,21,0.135,10,49.9,0.9
,20:13:09,6,10790,10220.5,0.93,13.3,7,21,0.14,10,49.9,0.9
,20:13:10,6,10790,10221.5,0.92,13.3,7,21,0.138,10,49.9,0.89
,20:13:11,6,10790,10222.5,0.92,13.3,7,21,0.133,10,49.9,0.89
,20:13:12,6,10790,10223.5,0.94,13.3,7,21,0.135,10,49.9,0.9
,20:13:13,6,10790,10224.5,0.94,13.3,7,21,0.135,10,49.9,0.9
,20:13:14,6,10790,10225.5,0.94,13.3,7,21,0.136,10,49.9,0.91
,20:13:15,6,10790,10226.5,0.94,13.3,7,22,0.136,10,49.9,0.91
,20:13:16,6,10790,10227.5,0.94,13.3,7,22,0.135,10,49.9,0.9
,20:13:17,6,10790,10228.5,0.92,13.3,7,22,0.128,10,49.9,0.89
,20:13:18,6,10790,10229.5,0.91,13.3,7,22,0.122,10,49.9,0.88
,20:13:19,6,10790,10230.5,0.92,13.3,7,22,0.123,10,49.9,0.89
,20:13:20,6,10790,10231.5,0.93,13.3,8,21,0.121,10,49.9,0.9
,20:13:21,6,10790,10232.5,0.94,13.3,7,21,0.126,10,49.9,0.9
,20:13:22,6,10790,10233.5,0.93,13.3,7,21,0.13,10,49.9,0.9
,20:13:23,6,10790,10234.5,0.91,13.3,7,22,0.127,10,49.9,0.88
,20:13:24,6,10790,10235.5,0.91,13.3,7,22,0.131,10,49.9,0.87
,20:13:25,6,10790,10236.5,0.92,13.3,7,22,0.132,10,49.9,0.89
,20:13:26,6,10790,10237.5,0.93,13.3,7,22,0.134,10,49.9,0.89
,20:13:27,6,10790,10238.5,0.93,13.3,7,22,0.134,10,49.9,0.89
,20:13:28,6,10790,10239.5,0.92,13.3,7,22,0.132,10,49.9,0.88
,20:13:29,6,10790,10240.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,20:13:30,6,10790,10241.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,20:13:31,6,10790,10242.5,0.94,13.3,7,21,0.135,10,49.9,0.9
,20:13:32,6,10790,10243.5,0.93,13.3,7,21,0.13,10,49.9,0.9
,20:13:33,6,10790,10244.5,0.93,13.3,7,21,0.129,10,49.9,0.89
,20:13:34,6,10790,10245.5,0.91,13.3,7,21,0.126,10,49.9,0.87
,20:13:35,6,10790,10246.5,0.9,13.3,7,21,0.121,10,49.9,0.87
,20:13:36,6,10790,10247.5,0.91,13.3,7,21,0.123,10,49.9,0.88
,20:13:37,6,10790,10248.5,0.92,13.3,8,22,0.12,10,49.9,0.89
,20:13:38,6,10790,10249.5,0.91,13.3,7,22,0.123,10,49.9,0.88
,20:13:39,6,10790,10250.5,0.9,13.3,7,22,0.13,10,49.9,0.87
,20:13:40,6,10790,10251.5,0.88,13.3,7,22,0.128,10,49.9,0.85
,20:13:41,6,10790,10252.5,0.88,13.3,7,22,0.126,10,49.9,0.84
,20:13:42,6,10790,10253.5,0.87,13.3,7,22,0.126,10,49.9,0.84
,20:13:43,6,10790,10254.5,0.89,13.3,7,22,0.128,10,49.8,0.86
,20:13:44,6,10790,10255.5,0.91,13.3,7,22,0.132,10,49.9,0.88
,20:13:45,6,10790,10256.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,20:13:46,6,10790,10257.5,0.94,13.3,7,22,0.135,10,49.9,0.91
,20:13:47,6,10790,10258.5,0.94,13.3,7,22,0.135,10,49.9,0.91
,20:13:48,6,10790,10259.5,0.94,13.3,7,21,0.135,10,49.9,0.9
,20:13:49,6,10790,10260.5,0.94,13.3,7,21,0.135,10,49.9,0.9
,20:13:50,6,10790,10261.5,0.94,13.3,7,21,0.135,10,49.9,0.91
,20:13:51,6,10790,10262.5,0.95,13.3,7,21,0.132,10,49.9,0.91
,20:13:52,6,10790,10263.5,0.94,13.3,7,21,0.13,10,49.9,0.9
,20:13:53,6,10790,10264.5,0.93,13.3,7,21,0.13,10,49.9,0.9
,20:13:54,6,10790,10265.5,0.93,13.3,7,21,0.124,10,49.9,0.89
,20:13:55,6,10790,10266.5,0.93,13.3,7,21,0.125,10,49.9,0.89
,20:13:56,6,10790,10267.5,0.92,13.3,7,21,0.128,10,49.9,0.88
,20:13:57,6,10790,10268.5,0.91,13.3,7,22,0.127,10,49.9,0.88
,20:13:58,6,10790,10269.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,20:13:59,6,10790,10270.5,0.94,13.3,7,22,0.135,10,49.9,0.91
,20:14:00,6,10790,10271.5,0.95,13.3,7,22,0.137,10,49.9,0.91
,20:14:01,6,10790,10272.5,0.94,13.3,7,22,0.131,10,49.9,0.91
,20:14:02,6,10790,10273.5,0.93,13.3,7,22,0.129,10,49.9,0.9
,20:14:03,6,10790,10274.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,20:14:04,6,10790,10275.5,0.91,13.3,7,22,0.132,10,49.9,0.88
,20:14:05,6,10790,10276.5,0.92,13.3,7,22,0.129,10,49.9,0.89
,20:14:06,6,10790,10277.5,0.93,13.3,7,22,0.13,10,49.9,0.9
,20:14:07,6,10790,10278.5,0.94,13.3,7,22,0.131,10,49.9,0.91
,20:14:08,6,10790,10279.5,0.94,13.3,7,22,0.135,10,49.9,0.9
,20:14:09,6,10790,10280.5,0.93,13.3,7,22,0.14,10,49.9,0.9
,20:14:10,6,10790,10281.5,0.93,13.3,7,22,0.135,10,49.9,0.9
,20:14:11,6,10790,10282.5,0.94,13.3,7,22,0.135,10,49.9,0.91
,20:14:12,6,10790,10283.5,0.94,13.3,7,22,0.136,10,49.9,0.91
,20:14:13,6,10790,10284.5,0.95,13.3,7,22,0.137,10,49.9,0.91
,20:14:14,6,10790,10285.5,0.95,13.3,7,22,0.132,10,49.9,0.91
,20:14:15,6,10790,10286.5,0.95,13.3,7,22,0.128,10,49.9,0.92
,20:14:16,6,10790,10287.5,0.96,13.3,7,21,0.129,10,49.9,0.92
,20:14:17,6,10790,10288.5,0.96,13.3,7,22,0.134,10,49.9,0.93
,20:14:18,6,10790,10289.5,0.97,13.3,7,22,0.139,10,49.9,0.93
,20:14:19,6,10790,10290.5,0.96,13.3,7,22,0.139,10,49.9,0.93
,20:14:20,6,10790,10291.5,0.96,13.3,7,22,0.139,10,49.9,0.93
,20:14:21,6,10790,10292.5,0.96,13.3,7,22,0.134,10,49.9,0.93
,20:14:22,6,10790,10293.5,0.97,13.3,7,22,0.134,10,49.9,0.93
,20:14:23,6,10790,10294.5,0.97,13.3,7,22,0.13,10,49.9,0.93
,20:14:24,6,10790,10295.5,0.97,13.3,7,22,0.135,10,49.9,0.93
,20:14:25,6,10790,10296.5,0.97,13.3,7,22,0.14,10,49.9,0.93
,20:14:26,6,10790,10297.5,0.97,13.3,7,22,0.146,10,49.8,0.94
,20:14:27,6,10790,10298.5,0.98,13.3,7,22,0.142,10,49.9,0.95
,20:14:28,6,10790,10299.5,0.99,13.3,7,22,0.138,10,49.9,0.95
,20:14:29,6,10790,10300.5,0.99,13.3,7,22,0.138,10,49.9,0.95
,20:14:30,6,10790,10301.5,0.98,13.3,7,22,0.132,10,49.9,0.95
,20:14:31,6,10790,10302.5,0.95,13.3,7,22,0.132,10,49.9,0.91
,20:14:32,6,10790,10303.5,0.92,13.3,7,22,0.132,10,49.9,0.88
,20:14:33,6,10790,10304.5,0.89,13.3,7,22,0.128,10,49.9,0.86
,20:14:34,6,10790,10305.5,0.9,13.3,7,22,0.13,10,49.9,0.87
,20:14:35,6,10790,10306.5,0.91,13.3,7,22,0.126,10,49.9,0.87
,20:14:36,6,10790,10307.5,0.91,13.3,7,22,0.127,10,49.9,0.88
,20:14:37,6,10790,10308.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,20:14:38,6,10790,10309.5,0.94,13.3,7,22,0.136,10,49.9,0.91
,20:14:39,6,10790,10310.5,0.95,13.3,7,22,0.138,10,49.9,0.92
,20:14:40,6,10790,10311.5,0.95,13.3,7,22,0.132,10,49.9,0.91
,20:14:41,6,10790,10312.5,0.93,13.3,7,22,0.13,10,49.9,0.9
,20:14:42,6,10790,10313.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,20:14:43,6,10790,10314.5,0.93,13.3,7,22,0.134,10,49.9,0.9
,20:14:44,6,10790,10315.5,0.95,13.3,7,22,0.137,10,49.9,0.91
,20:14:45,6,10790,10316.5,0.96,13.3,7,22,0.134,10,49.9,0.93
,20:14:46,6,10790,10317.5,0.96,13.3,7,21,0.134,10,49.9,0.93
,20:14:47,6,10790,10318.5,0.97,13.3,7,21,0.134,10,49.9,0.93
,20:14:48,6,10790,10319.5,0.97,13.3,7,21,0.139,10,49.9,0.93
,20:14:49,6,10790,10320.5,0.97,13.3,7,22,0.14,10,49.9,0.93
,20:14:50,6,10790,10321.5,0.96,13.3,7,22,0.139,10,49.9,0.93
,20:14:51,6,10790,10322.5,0.97,13.3,7,22,0.141,10,49.9,0.94
,20:14:52,6,10790,10323.5,0.97,13.3,7,21,0.136,10,49.9,0.94
,20:14:53,6,10790,10324.5,0.98,13.3,7,22,0.136,10,49.9,0.94
,20:14:54,6,10790,10325.5,0.97,13.3,7,22,0.141,10,49.9,0.94
,20:14:55,6,10790,10326.5,0.97,13.3,7,22,0.135,10,49.9,0.94
,20:14:56,6,10790,10327.5,0.97,13.3,7,22,0.136,10,49.9,0.94
,20:14:57,6,10790,10328.5,0.97,13.3,7,22,0.135,10,49.9,0.94
,20:14:58,6,10790,10329.5,0.97,13.3,7,22,0.141,10,49.9,0.94
,20:14:59,6,10790,10330.5,0.98,13.3,7,22,0.141,10,49.9,0.94
,20:15:00,6,10790,10331.5,0.98,13.3,7,21,0.141,10,49.9,0.95
,20:15:01,6,10790,10332.5,0.99,13.3,7,21,0.143,10,49.9,0.95
,20:15:02,6,10790,10333.5,0.99,13.3,7,21,0.138,10,49.9,0.96
,20:15:03,6,10790,10334.5,0.98,13.3,7,22,0.132,10,49.9,0.94
,20:15:04,6,10790,10335.5,0.96,13.3,7,22,0.134,10,49.9,0.93
,20:15:05,6,10790,10336.5,0.95,13.3,7,22,0.138,10,49.9,0.92
,20:15:06,6,10790,10337.5,0.95,13.3,7,22,0.138,10,49.9,0.92
,20:15:07,6,10790,10338.5,0.96,13.3,7,22,0.133,10,49.9,0.92
,20:15:08,6,10790,10339.5,0.96,13.3,7,22,0.134,10,49.9,0.93
,20:15:09,6,10790,10340.5,0.97,13.3,7,22,0.14,10,49.9,0.94
,20:15:10,6,10790,10341.5,0.97,13.3,7,22,0.141,10,49.9,0.94
,20:15:11,6,10790,10342.5,0.98,13.3,7,22,0.141,10,49.9,0.94
,20:15:12,6,10790,10343.5,0.97,13.3,7,22,0.135,10,49.9,0.94
,20:15:13,6,10790,10344.5,0.97,13.3,7,22,0.135,10,49.9,0.94
,20:15:14,6,10790,10345.5,0.97,13.3,7,21,0.14,10,49.9,0.94
,20:15:15,6,10790,10346.5,0.97,13.3,7,22,0.14,10,49.9,0.93
,20:15:16,6,10790,10347.5,0.97,13.3,7,22,0.136,10,49.9,0.94
,20:15:17,6,10790,10348.5,0.97,13.3,7,22,0.131,10,49.9,0.94
,20:15:18,6,10790,10349.5,0.98,13.3,7,22,0.136,10,49.9,0.94
,20:15:19,6,10790,10350.5,0.98,13.3,7,22,0.141,10,49.9,0.94
,20:15:20,6,10790,10351.5,0.97,13.3,7,22,0.141,10,49.9,0.94
,20:15:21,6,10790,10352.5,0.98,13.3,7,22,0.137,10,49.9,0.95
,20:15:22,6,10790,10353.5,0.98,13.3,7,22,0.137,10,49.9,0.95
,20:15:23,6,10790,10354.5,0.99,13.3,7,22,0.138,10,49.9,0.96
,20:15:24,6,10790,10355.5,1,13.3,7,22,0.144,10,49.9,0.96
,20:15:25,6,10790,10356.5,0.99,13.3,7,22,0.143,10,49.9,0.96
,20:15:26,6,10790,10357.5,0.99,13.3,7,22,0.142,10,49.9,0.95
,20:15:27,6,10790,10358.5,0.98,13.3,7,22,0.136,10,49.9,0.94
,20:15:28,6,10790,10359.5,0.98,13.3,7,22,0.131,10,49.9,0.94
,20:15:29,6,10790,10360.5,0.98,13.3,7,22,0.136,10,49.9,0.94
,20:15:30,6,10790,10361.5,0.98,13.3,7,22,0.136,10,49.9,0.94
,20:15:31,6,10790,10362.5,0.98,13.3,7,22,0.141,10,49.9,0.94
,20:15:32,6,10790,10363.5,0.97,13.3,7,22,0.14,10,49.9,0.94
,20:15:33,6,10790,10364.5,0.97,13.3,7,22,0.134,10,49.9,0.93
,20:15:34,6,10790,10365.5,0.96,13.3,7,22,0.129,10,49.9,0.92
,20:15:35,6,10790,10366.5,0.97,13.3,7,22,0.134,10,49.9,0.93
,20:15:36,6,10790,10367.5,0.95,13.3,7,21,0.137,10,49.9,0.91
,20:15:37,6,10790,10368.5,0.94,13.3,7,21,0.136,10,49.9,0.91
,20:15:38,6,10790,10369.5,0.92,13.3,7,21,0.128,10,49.9,0.88
,20:15:39,6,10790,10370.5,0.92,13.3,7,21,0.123,10,49.9,0.89
,20:15:40,6,10790,10371.5,0.93,13.3,7,21,0.125,10,49.9,0.9
,20:15:41,6,10790,10372.5,0.94,13.3,7,21,0.135,10,49.9,0.91
,20:15:42,6,10790,10373.5,0.94,13.3,7,21,0.136,10,49.9,0.91
,20:15:43,6,10790,10374.5,0.94,13.3,7,22,0.135,10,49.9,0.9
,20:15:44,6,10790,10375.5,0.94,13.3,7,22,0.135,10,49.9,0.91
,20:15:45,6,10790,10376.5,0.94,13.3,7,22,0.135,10,49.9,0.91
,20:15:46,6,10790,10377.5,0.94,13.3,7,22,0.135,10,49.9,0.9
,20:15:47,6,10790,10378.5,0.94,13.3,7,22,0.13,10,49.9,0.9
,20:15:48,6,10790,10379.5,0.94,13.3,7,22,0.131,10,49.9,0.91
,20:15:49,6,10790,10380.5,0.94,13.3,7,22,0.131,10,49.9,0.91
,20:15:50,6,10790,10381.5,0.93,13.3,7,22,0.13,10,49.9,0.9
,20:15:51,6,10790,10382.5,0.93,13.3,7,21,0.125,10,49.9,0.9
,20:15:52,6,10790,10383.5,0.92,13.3,7,22,0.128,10,49.9,0.89
,20:15:53,6,10790,10384.5,0.92,13.3,7,22,0.132,10,49.9,0.88
,20:15:54,6,10790,10385.5,0.91,13.3,7,22,0.132,10,49.9,0.88
,20:15:55,6,10790,10386.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,20:15:56,6,10790,10387.5,0.93,13.3,7,22,0.13,10,49.9,0.9
,20:15:57,6,10790,10388.5,0.93,13.3,7,22,0.13,10,49.9,0.9
,20:15:58,6,10790,10389.5,0.93,13.3,7,22,0.129,10,49.9,0.89
,20:15:59,6,10790,10390.5,0.92,13.3,7,22,0.132,10,49.9,0.88
,20:16:00,6,10790,10391.5,0.9,13.3,7,22,0.13,10,49.9,0.87
,20:16:01,6,10790,10392.5,0.89,13.3,7,22,0.129,10,49.9,0.86
,20:16:02,6,10790,10393.5,0.9,13.3,7,22,0.125,10,49.9,0.87
,20:16:03,6,10790,10394.5,0.9,13.3,7,22,0.126,10,49.9,0.87
