Data file,,PPS_ISO10_30DEG_001.TSV,,,,,,,,,,
,15:00:54,6,3590,384.6,0.63,13.3,7,30.1,0.091,10,50,0.61
,15:00:55,6,3590,385.6,0.63,13.3,7,30.1,0.091,10,50,0.61
,15:00:56,6,3590,386.6,0.63,13.3,7,30.1,0.088,10,50,0.6
,15:00:57,6,3590,387.6,0.63,13.3,7,30.2,0.087,10,50,0.6
,15:00:58,6,3590,388.6,0.63,13.3,7,30.1,0.09,10,50,0.6
,15:00:59,6,3590,389.6,0.63,13.3,7,30.2,0.094,10,50,0.6
,15:01:00,6,3590,390.6,0.63,13.3,7,30.2,0.094,10,50,0.6
,15:01:01,6,3590,391.6,0.63,13.3,7,30.2,0.094,10,50,0.6
,15:01:02,6,3590,392.6,0.63,13.3,7,30.2,0.094,10,50,0.6
,15:01:03,6,3590,393.6,0.63,13.3,7,30.2,0.094,10,50,0.6
,15:01:04,6,3590,394.6,0.63,13.3,7,30.3,0.094,10,50,0.6
,15:01:05,6,3590,395.6,0.63,13.3,7,30.3,0.091,10,50,0.61
,15:01:06,6,3590,396.6,0.63,13.3,7,30.3,0.088,10,50,0.61
,15:01:07,6,3590,397.6,0.63,13.3,7,30.3,0.091,10,50,0.61
,15:01:08,6,3590,398.6,0.63,13.3,7,30.4,0.095,10,50,0.61
,15:01:09,6,3590,399.6,0.63,13.3,7,30.4,0.095,10,50,0.61
,15:01:10,6,3590,400.6,0.63,13.3,7,30.4,0.095,10,50,0.61
,15:01:11,6,3590,401.6,0.64,13.3,7,30.4,0.092,10,50,0.61
,15:01:12,6,3590,402.6,0.64,13.3,7,30.5,0.092,10,50,0.62
,15:01:13,6,3590,403.6,0.64,13.3,7,30.5,0.09,10,50,0.62
,15:01:14,6,3590,404.6,0.63,13.3,7,30.5,0.091,10,50,0.61
,15:01:15,6,3590,405.6,0.63,13.3,7,30.5,0.094,10,50,0.6
,15:01:16,6,3590,406.6,0.63,13.3,7,30.5,0.094,10,50,0.6
,15:01:17,6,3590,407.6,0.63,13.3,7,30.5,0.095,10,50,0.61
,15:01:18,6,3590,408.6,0.64,13.3,7,30.6,0.092,10,50,0.61
,15:01:19,6,3590,409.6,0.63,13.3,7,30.6,0.088,10,50,0.61
,15:01:20,6,3590,410.6,0.63,13.3,7,30.6,0.087,10,50,0.6
,15:01:21,6,3590,411.6,0.63,13.3,7,30.6,0.091,10,50,0.6
,15:01:22,6,3590,412.6,0.63,13.3,7,30.6,0.094,10,50,0.6
,15:01:23,6,3590,413.6,0.63,13.3,7,30.7,0.095,10,50,0.6
,15:01:24,6,3590,414.6,0.63,13.3,7,30.7,0.094,10,50,0.6
,15:01:25,6,3590,415.6,0.62,13.3,7,30.7,0.093,10,50,0.6
,15:01:26,6,3590,416.6,0.63,13.3,7,30.7,0.09,10,50,0.6
,15:01:27,6,3590,417.6,0.63,13.3,7,30.7,0.088,10,50,0.61
,15:01:28,6,3590,418.6,0.63,13.3,7,30.8,0.088,10,50,0.61
,15:01:29,6,3590,419.6,0.63,13.3,7,30.8,0.088,10,50,0.61
,15:01:30,6,3590,420.6,0.63,13.3,7,30.8,0.091,10,50,0.6
,15:01:31,6,3590,421.6,0.63,13.3,7,30.8,0.094,10,50,0.6
,15:01:32,6,3590,422.6,0.63,13.3,7,30.9,0.094,10,50,0.6
,15:01:33,6,3590,423.6,0.63,13.3,7,30.9,0.094,10,50,0.6
,15:01:34,6,3590,424.6,0.63,13.3,7,30.9,0.094,10,50,0.6
,15:01:35,6,3590,425.6,0.63,13.3,7,30.9,0.095,10,50,0.61
,15:01:36,6,3590,426.6,0.63,13.3,7,30.9,0.095,10,50,0.61
,15:01:37,6,3590,427.6,0.63,13.3,7,30.9,0.095,10,50,0.61
,15:01:38,6,3590,428.6,0.64,13.3,7,30.9,0.092,10,50,0.61
,15:01:39,6,3590,429.6,0.64,13.3,7,31,0.089,10,50,0.61
,15:01:40,6,3590,430.6,0.64,13.3,7,31,0.086,10,50,0.61
,15:01:41,6,3590,431.6,0.63,13.3,7,31,0.088,10,50,0.61
,15:01:42,6,3590,432.6,0.62,13.3,7,31,0.09,10,50,0.6
,15:01:43,6,3590,433.6,0.61,13.3,7,31,0.092,10,50,0.59
,15:01:44,6,3590,434.6,0.61,13.3,7,31.1,0.092,10,50,0.59
,15:01:45,6,3590,435.6,0.62,13.3,7,31.1,0.092,10,50,0.59
,15:01:46,6,3590,436.6,0.62,13.3,7,31.1,0.09,10,50,0.6
,15:01:47,6,3590,437.6,0.62,13.3,7,31.1,0.09,10,50,0.6
,15:01:48,6,3590,438.6,0.62,13.3,7,31.1,0.09,10,50,0.6
,15:01:49,6,3590,439.6,0.62,13.3,7,31.1,0.086,10,50,0.59
,15:01:50,6,3590,440.6,0.62,13.3,7,31.2,0.086,10,50,0.59
,15:01:51,6,3590,441.6,0.61,13.3,7,31.2,0.088,10,50,0.59
,15:01:52,6,3590,442.6,0.61,13.3,7,31.2,0.091,10,50,0.58
,15:01:53,6,3590,443.6,0.61,13.3,7,31.2,0.091,10,50,0.58
,15:01:54,6,3590,444.6,0.61,13.3,7,31.3,0.092,10,50,0.59
,15:01:55,6,3590,445.6,0.62,13.3,7,31.3,0.092,10,50,0.59
,15:01:56,6,3590,446.6,0.62,13.3,7,31.2,0.093,10,50,0.6
,15:01:57,6,3590,447.6,0.62,13.3,7,31.3,0.093,10,50,0.6
,15:01:58,6,3590,448.6,0.63,13.3,7,31.3,0.094,10,50,0.6
,15:01:59,6,3590,449.6,0.63,13.3,7,31.3,0.094,10,50,0.6
,15:02:00,6,3590,450.6,0.63,13.3,7,31.3,0.094,10,50,0.6
,15:02:01,6,3590,451.6,0.63,13.3,7,31.3,0.094,10,50,0.6
,15:02:02,6,3590,452.6,0.63,13.3,7,31.4,0.09,10,50,0.6
,15:02:03,6,3590,453.6,0.63,13.3,7,31.4,0.091,10,50,0.61
,15:02:04,6,3590,454.6,0.64,13.3,7,31.4,0.092,10,50,0.61
,15:02:05,6,3590,455.6,0.64,13.3,7,31.4,0.089,10,50,0.61
,15:02:06,6,3590,456.6,0.63,13.3,7,31.4,0.088,10,50,0.61
,15:02:07,6,3590,457.6,0.63,13.3,7,31.4,0.088,10,50,0.61
,15:02:08,6,3590,458.6,0.63,13.3,7,31.5,0.091,10,50,0.61
,15:02:09,6,3590,459.6,0.64,13.3,7,31.5,0.095,10,50,0.61
,15:02:10,6,3590,460.6,0.63,13.3,7,31.5,0.095,10,50,0.61
,15:02:11,6,3590,461.6,0.63,13.3,7,31.5,0.095,10,50,0.61
,15:02:12,6,3590,462.6,0.63,13.3,7,31.5,0.095,10,50,0.61
,15:02:13,6,3590,463.6,0.63,13.3,7,31.5,0.094,10,50,0.6
,15:02:14,6,3590,464.6,0.62,13.3,7,31.5,0.09,10,50,0.6
,15:02:15,6,3590,465.6,0.62,13.3,7,31.5,0.089,10,50,0.59
,15:02:16,6,3590,466.6,0.62,13.3,7,31.5,0.09,10,50,0.6
,15:02:17,6,3590,467.6,0.62,13.3,7,31.6,0.093,10,50,0.6
,15:02:18,6,3590,468.6,0.63,13.3,7,31.6,0.09,10,50,0.6
,15:02:19,6,3590,469.6,0.63,13.3,7,31.6,0.09,10,50,0.6
,15:02:20,6,3590,470.6,0.62,13.3,7,31.6,0.09,10,50,0.6
,15:02:21,6,3590,471.6,0.62,13.3,7,31.6,0.09,10,50,0.6
,15:02:22,6,3590,472.6,0.62,13.3,7,31.6,0.09,10,50,0.6
,15:02:23,6,3590,473.6,0.62,13.3,7,31.6,0.093,10,50,0.6
,15:02:24,6,3590,474.6,0.63,13.3,7,31.6,0.094,10,50,0.6
,15:02:25,6,3590,475.6,0.62,13.3,7,31.6,0.093,10,50,0.59
,15:02:26,6,3590,476.6,0.61,13.3,7,31.6,0.092,10,50,0.59
,15:02:27,6,3590,477.6,0.62,13.3,7,31.6,0.092,10,50,0.59
,15:02:28,6,3590,478.6,0.63,13.3,7,31.7,0.091,10,50,0.61
,15:02:29,6,3590,479.6,0.64,13.3,7,31.7,0.092,10,50,0.61
,15:02:30,6,3590,480.6,0.64,13.3,7,31.7,0.092,10,50,0.61
,15:02:31,6,3590,481.6,0.63,13.3,7,31.7,0.091,10,50,0.61
,15:02:32,6,3590,482.6,0.63,13.3,7,31.7,0.087,10,50,0.6
,15:02:33,6,3590,483.6,0.63,13.3,7,31.7,0.087,10,50,0.6
,15:02:34,6,3590,484.6,0.63,13.3,7,31.7,0.087,10,50,0.6
,15:02:35,6,3590,485.6,0.62,13.3,7,31.7,0.09,10,50,0.6
,15:02:36,6,3590,486.6,0.62,13.3,7,31.7,0.092,10,50,0.59
,15:02:37,6,3590,487.6,0.62,13.3,7,31.7,0.089,10,50,0.59
,15:02:38,6,3590,488.6,0.62,13.3,7,31.7,0.09,10,50,0.6
,15:02:39,6,3590,489.6,0.63,13.3,7,31.7,0.094,10,50,0.6
,15:02:40,6,3590,490.6,0.63,13.3,7,31.7,0.094,10,50,0.6
,15:02:41,6,3590,491.6,0.63,13.3,7,31.7,0.094,10,50,0.6
,15:02:42,6,3590,492.6,0.62,13.3,7,31.7,0.093,10,50,0.6
,15:02:43,6,3590,493.6,0.62,13.3,7,31.7,0.093,10,50,0.59
,15:02:44,6,3590,494.6,0.62,13.3,7,31.7,0.093,10,50,0.59
,15:02:45,6,3590,495.6,0.62,13.3,7,31.7,0.092,10,50,0.59
,15:02:46,6,3590,496.6,0.62,13.3,7,31.7,0.093,10,50,0.59
,15:02:47,6,3590,497.6,0.62,13.3,7,31.7,0.09,10,50,0.6
,15:02:48,6,3590,498.6,0.63,13.3,7,31.8,0.094,10,50,0.6
,15:02:49,6,3590,499.6,0.64,13.3,7,31.8,0.095,10,50,0.61
,15:02:50,6,3590,500.6,0.64,13.3,7,31.8,0.096,10,50,0.62
,15:02:51,6,3590,501.6,0.65,13.3,7,31.8,0.093,10,50,0.62
,15:02:52,6,3590,502.6,0.65,13.3,7,31.8,0.093,10,50,0.62
,15:02:53,6,3590,503.6,0.64,13.3,7,31.8,0.092,10,50,0.62
,15:02:54,6,3590,504.6,0.63,13.3,7,31.8,0.095,10,50,0.61
,15:02:55,6,3590,505.6,0.63,13.3,7,31.8,0.094,10,50,0.6
,15:02:56,6,3590,506.6,0.63,13.3,7,31.8,0.09,10,50,0.6
,15:02:57,6,3590,507.6,0.62,13.3,7,31.8,0.09,10,50,0.6
,15:02:58,6,3590,508.6,0.62,13.3,7,31.8,0.09,10,50,0.6
,15:02:59,6,3590,509.6,0.62,13.3,7,31.8,0.09,10,50,0.6
,15:03:00,6,3590,510.6,0.63,13.3,7,31.8,0.09,10,50,0.6
,15:03:01,6,3590,511.6,0.63,13.3,7,31.8,0.09,10,50,0.6
,15:03:02,6,3590,512.6,0.63,13.3,7,31.8,0.09,10,50,0.6
,15:03:03,6,3590,513.6,0.62,13.3,7,31.8,0.09,10,50,0.6
,15:03:04,6,3590,514.6,0.62,13.3,7,31.8,0.09,10,50,0.6
,15:03:05,6,3590,515.6,0.62,13.3,7,31.8,0.087,10,50,0.6
,15:03:06,6,3590,516.6,0.63,13.3,7,31.8,0.087,10,50,0.6
,15:03:07,6,3590,517.6,0.63,13.3,7,31.8,0.087,10,50,0.6
,15:03:08,6,3590,518.6,0.63,13.3,7,31.7,0.087,10,50,0.6
,15:03:09,6,3590,519.6,0.63,13.3,7,31.7,0.09,10,50,0.6
,15:03:10,6,3590,520.6,0.62,13.3,7,31.7,0.09,10,50,0.59
,15:03:11,6,3590,521.6,0.61,13.3,7,31.7,0.092,10,50,0.59
,15:03:12,6,3590,522.6,0.61,13.3,7,31.7,0.088,10,50,0.58
,15:03:13,6,3590,523.6,0.61,13.3,7,31.7,0.088,10,50,0.59
,15:03:14,6,3590,524.6,0.61,13.3,7,31.7,0.092,10,50,0.58
,15:03:15,6,3590,525.6,0.61,13.3,7,31.7,0.091,10,50,0.58
,15:03:16,6,3590,526.6,0.62,13.3,7,31.7,0.092,10,50,0.59
,15:03:17,6,3590,527.6,0.62,13.3,7,31.7,0.093,10,50,0.6
,15:03:18,6,3590,528.6,0.62,13.3,7,31.7,0.093,10,50,0.6
,15:03:19,6,3590,529.6,0.62,13.3,7,31.7,0.093,10,50,0.6
,15:03:20,6,3590,530.6,0.62,13.3,7,31.7,0.093,10,50,0.59
,15:03:21,6,3590,531.6,0.62,13.3,7,31.7,0.093,10,50,0.6
,15:03:22,6,3590,532.6,0.62,13.3,7,31.7,0.093,10,50,0.6
,15:03:23,6,3590,533.6,0.63,13.3,7,31.7,0.09,10,50,0.6
,15:03:24,6,3590,534.6,0.63,13.3,7,31.7,0.087,10,50,0.6
,15:03:25,6,3590,535.6,0.63,13.3,7,31.7,0.087,10,50,0.6
,15:03:26,6,3590,536.6,0.62,13.3,7,31.7,0.087,10,50,0.6
,15:03:27,6,3590,537.6,0.62,13.3,7,31.7,0.086,10,50,0.59
,15:03:28,6,3590,538.6,0.62,13.3,7,31.7,0.086,10,50,0.59
,15:03:29,6,3590,539.6,0.61,13.3,7,31.7,0.085,10,50,0.58
,15:03:30,6,3590,540.6,0.61,13.3,7,31.7,0.087,10,50,0.58
,15:03:31,6,3590,541.6,0.6,13.3,7,31.7,0.087,10,50,0.58
,15:03:32,6,3590,542.6,0.6,13.3,7,31.7,0.086,10,50,0.57
,15:03:33,6,3590,543.6,0.59,13.3,7,31.7,0.089,10,50,0.57
,15:03:34,6,3590,544.6,0.6,13.3,6,31.7,0.093,10,50,0.58
,15:03:35,6,3590,545.6,0.61,13.3,6,31.7,0.095,10,50,0.59
,15:03:36,6,3590,546.6,0.62,13.3,6,31.6,0.097,10,50,0.6
,15:03:37,6,3590,547.6,0.62,13.3,7,31.6,0.093,10,50,0.6
,15:03:38,6,3590,548.6,0.62,13.3,7,31.6,0.093,10,50,0.59
,15:03:39,6,3590,549.6,0.62,13.3,7,31.6,0.092,10,50,0.59
,15:03:40,6,3590,550.6,0.62,13.3,7,31.6,0.092,10,50,0.59
,15:03:41,6,3590,551.6,0.61,13.3,7,31.6,0.092,10,50,0.59
,15:03:42,6,3590,552.6,0.61,13.3,7,31.6,0.092,10,50,0.59
,15:03:43,6,3590,553.6,0.61,13.3,7,31.6,0.092,10,50,0.59
,15:03:44,6,3590,554.6,0.62,13.3,7,31.6,0.092,10,50,0.59
,15:03:45,6,3590,555.6,0.61,13.3,7,31.6,0.092,10,50,0.59
,15:03:46,6,3590,556.6,0.61,13.3,7,31.6,0.092,10,50,0.59
,15:03:47,6,3590,557.6,0.61,13.3,7,31.5,0.088,10,50,0.59
,15:03:48,6,3590,558.6,0.62,13.3,7,31.5,0.089,10,50,0.59
,15:03:49,6,3590,559.6,0.61,13.3,7,31.5,0.088,10,50,0.59
,15:03:50,6,3590,560.6,0.61,13.3,7,31.5,0.092,10,50,0.59
,15:03:51,6,3590,561.6,0.61,13.3,7,31.5,0.092,10,50,0.59
,15:03:52,6,3590,562.6,0.61,13.3,7,31.5,0.092,10,50,0.59
,15:03:53,6,3590,563.6,0.62,13.3,7,31.5,0.089,10,50,0.59
,15:03:54,6,3590,564.6,0.62,13.3,7,31.5,0.09,10,50,0.6
,15:03:55,6,3590,565.6,0.62,13.3,7,31.5,0.09,10,50,0.6
,15:03:56,6,3590,566.6,0.63,13.3,7,31.5,0.09,10,50,0.6
,15:03:57,6,3590,567.6,0.62,13.3,7,31.5,0.09,10,50,0.6
,15:03:58,6,3590,568.6,0.62,13.3,7,31.5,0.089,10,50,0.59
,15:03:59,6,3590,569.6,0.61,13.3,7,31.4,0.092,10,50,0.59
,15:04:00,6,3590,570.6,0.61,13.3,7,31.4,0.092,10,50,0.59
,15:04:01,6,3590,571.6,0.62,13.3,7,31.4,0.093,10,50,0.59
,15:04:02,6,3590,572.6,0.62,13.3,7,31.4,0.09,10,50,0.6
,15:04:03,6,3590,573.6,0.62,13.3,7,31.4,0.09,10,50,0.6
,15:04:04,6,3590,574.6,0.62,13.3,7,31.4,0.089,10,50,0.59
,15:04:05,6,3590,575.6,0.61,13.3,7,31.4,0.088,10,50,0.59
,15:04:06,6,3590,576.6,0.61,13.3,7,31.4,0.091,10,50,0.58
,15:04:07,6,3590,577.6,0.6,13.3,7,31.4,0.087,10,50,0.58
,15:04:08,6,3590,578.6,0.6,13.3,7,31.3,0.087,10,50,0.58
,15:04:09,6,3590,579.6,0.6,13.3,7,31.3,0.087,10,50,0.58
,15:04:10,6,3590,580.6,0.6,13.3,7,31.3,0.09,10,50,0.58
,15:04:11,6,3590,581.6,0.6,13.3,7,31.3,0.09,10,50,0.58
,15:04:12,6,3590,582.6,0.61,13.3,7,31.3,0.088,10,50,0.59
,15:04:13,6,3590,583.6,0.61,13.3,7,31.3,0.088,10,50,0.59
,15:04:14,6,3590,584.6,0.61,13.3,7,31.3,0.088,10,50,0.59
,15:04:15,6,3590,585.6,0.6,13.3,7,31.3,0.09,10,50,0.58
,15:04:16,6,3590,586.6,0.6,13.3,7,31.3,0.087,10,50,0.58
,15:04:17,6,3590,587.6,0.6,13.3,7,31.2,0.09,10,50,0.58
,15:04:18,6,3590,588.6,0.61,13.3,7,31.2,0.088,10,50,0.58
,15:04:19,6,3590,589.6,0.61,13.3,7,31.2,0.088,10,50,0.59
,15:04:20,6,3590,590.6,0.62,13.3,7,31.2,0.092,10,50,0.59
,15:04:21,6,3590,591.6,0.61,13.3,7,31.2,0.092,10,50,0.59
,15:04:22,6,3590,592.6,0.61,13.3,7,31.2,0.092,10,50,0.59
,15:04:23,6,3590,593.6,0.62,13.3,7,31.2,0.092,10,50,0.59
,15:04:24,6,3590,594.6,0.62,13.3,7,31.1,0.093,10,50,0.59
,15:04:25,6,3590,595.6,0.62,13.3,7,31.1,0.089,10,50,0.59
,15:04:26,6,3590,596.6,0.62,13.3,7,31.1,0.089,10,50,0.59
,15:04:27,6,3590,597.6,0.62,13.3,7,31.1,0.089,10,50,0.59
,15:04:28,6,3590,598.6,0.62,13.3,7,31.1,0.089,10,50,0.59
,15:04:29,6,3590,599.6,0.62,13.3,7,31.1,0.089,10,50,0.59
,15:04:30,6,3590,600.6,0.61,13.3,7,31.1,0.088,10,50,0.59
,15:04:31,6,3590,601.6,0.61,13.3,7,31.1,0.088,10,50,0.59
,15:04:32,6,3590,602.6,0.61,13.3,7,31.1,0.092,10,50,0.59
,15:04:33,6,3590,603.6,0.62,13.3,7,31.1,0.089,10,50,0.59
,15:04:34,6,3590,604.6,0.62,13.3,7,31,0.086,10,50,0.59
,15:04:35,6,3590,605.6,0.61,13.3,7,31,0.088,10,50,0.59
,15:04:36,6,3590,606.6,0.61,13.3,7,31,0.087,10,50,0.58
,15:04:37,6,3590,607.6,0.6,13.3,7,31,0.09,10,50,0.58
,15:04:38,6,3590,608.6,0.6,13.3,7,31,0.09,10,50,0.58
,15:04:39,6,3590,609.6,0.6,13.3,7,31,0.09,10,50,0.58
,15:04:40,6,3590,610.6,0.61,13.3,7,30.9,0.091,10,50,0.58
,15:04:41,6,3590,611.6,0.62,13.3,7,30.9,0.089,10,50,0.59
,15:04:42,6,3590,612.6,0.62,13.3,7,30.9,0.09,10,50,0.6
,15:04:43,6,3590,613.6,0.62,13.3,7,30.9,0.089,10,50,0.59
,15:04:44,6,3590,614.6,0.61,13.3,7,30.9,0.088,10,50,0.58
,15:04:45,6,3590,615.6,0.6,13.3,7,30.9,0.087,10,50,0.58
,15:04:46,6,3590,616.6,0.6,13.3,7,30.8,0.087,10,50,0.58
,15:04:47,6,3590,617.6,0.6,13.3,7,30.8,0.087,10,50,0.58
,15:04:48,6,3590,618.6,0.61,13.3,7,30.8,0.087,10,50,0.58
,15:04:49,6,3590,619.6,0.61,13.3,7,30.8,0.087,10,50,0.58
,15:04:50,6,3590,620.6,0.61,13.3,7,30.8,0.087,10,50,0.58
,15:04:51,6,3590,621.6,0.6,13.3,7,30.8,0.087,10,50,0.58
,15:04:52,6,3590,622.6,0.6,13.3,7,30.8,0.087,10,50,0.58
,15:04:53,6,3590,623.6,0.6,13.3,7,30.8,0.087,10,50,0.58
,15:04:54,6,3590,624.6,0.6,13.3,7,30.7,0.087,10,50,0.58
,15:04:55,6,3590,625.6,0.61,13.3,7,30.7,0.088,10,50,0.58
,15:04:56,6,3590,626.6,0.61,13.3,7,30.7,0.088,10,50,0.59
,15:04:57,6,3590,627.6,0.62,13.3,7,30.7,0.086,10,50,0.59
,15:04:58,6,3590,628.6,0.62,13.3,7,30.7,0.086,10,50,0.59
,15:04:59,6,3590,629.6,0.62,13.3,7,30.7,0.086,10,50,0.59
,15:05:00,6,3590,630.6,0.61,13.3,7,30.6,0.085,10,50,0.59
,15:05:01,6,3590,631.6,0.61,13.3,7,30.6,0.085,10,50,0.58
,15:05:02,6,3590,632.6,0.6,13.3,7,30.6,0.086,10,50,0.57
,15:05:03,6,3590,633.6,0.59,13.3,7,30.6,0.089,10,50,0.57
,15:05:04,6,3590,634.6,0.59,13.3,7,30.6,0.089,10,50,0.57
,15:05:05,6,3590,635.6,0.6,13.3,7,30.6,0.089,10,50,0.57
,15:05:06,6,3590,636.6,0.6,13.3,7,30.5,0.09,10,50,0.58
,15:05:07,6,3590,637.6,0.6,13.3,7,30.5,0.09,10,50,0.58
,15:05:08,6,3590,638.6,0.61,13.3,7,30.5,0.091,10,50,0.58
,15:05:09,6,3590,639.6,0.61,13.3,7,30.5,0.091,10,50,0.58
,15:05:10,6,3590,640.6,0.61,13.3,7,30.5,0.091,10,50,0.58
,15:05:11,6,3590,641.6,0.61,13.3,7,30.5,0.088,10,50,0.58
,15:05:12,6,3590,642.6,0.61,13.3,7,30.5,0.085,10,50,0.58
,15:05:13,6,3590,643.6,0.61,13.3,7,30.5,0.081,10,50,0.58
,15:05:14,6,3590,644.6,0.6,13.3,7,30.4,0.084,10,50,0.57
,15:05:15,6,3590,645.6,0.6,13.3,7,30.4,0.086,10,50,0.57
,15:05:16,6,3590,646.6,0.59,13.3,6,30.4,0.092,10,50,0.57
,15:05:17,6,3590,647.6,0.6,13.3,6,30.4,0.097,10,50,0.57
,15:05:18,6,3590,648.6,0.6,13.3,6,30.3,0.094,10,50,0.58
,15:05:19,6,3590,649.6,0.61,13.3,6,30.3,0.095,10,50,0.59
,15:05:20,6,3590,650.6,0.62,13.3,7,30.3,0.092,10,50,0.59
,15:05:21,6,3590,651.6,0.62,13.3,7,30.3,0.089,10,50,0.59
,15:05:22,6,3590,652.6,0.61,13.3,7,30.3,0.088,10,50,0.59
,15:05:23,6,3590,653.6,0.61,13.3,7,30.3,0.088,10,50,0.59
,15:05:24,6,3590,654.6,0.61,13.3,7,30.2,0.088,10,50,0.59
,15:05:25,6,3590,655.6,0.61,13.3,7,30.2,0.088,10,50,0.59
,15:05:26,6,3590,656.6,0.61,13.3,7,30.2,0.085,10,50,0.59
,15:05:27,6,3590,657.6,0.61,13.3,7,30.2,0.085,10,50,0.59
,15:05:28,6,3590,658.6,0.61,13.3,7,30.2,0.088,10,50,0.58
,15:05:29,6,3590,659.6,0.6,13.3,7,30.2,0.09,10,50,0.57
,15:05:30,6,3590,660.6,0.6,13.3,7,30.1,0.089,10,50,0.57
,15:05:31,6,3590,661.6,0.6,13.3,7,30.1,0.09,10,50,0.57
,15:05:32,6,3590,662.6,0.6,13.3,7,30.1,0.09,10,50,0.58
,15:05:33,6,3590,663.6,0.6,13.3,7,30.1,0.087,10,50,0.58
,15:05:34,6,3590,664.6,0.6,13.3,7,30.1,0.087,10,50,0.58
,15:05:35,6,3590,665.6,0.61,13.3,7,30,0.084,10,50,0.58
,15:05:36,6,3590,666.6,0.61,13.3,7,30,0.088,10,50,0.59
,15:05:37,6,3590,667.6,0.61,13.3,7,30,0.091,10,50,0.58
,15:05:38,6,3590,668.6,0.6,13.3,6,30,0.094,10,50,0.58
,15:05:39,6,3590,669.6,0.6,13.3,7,30,0.09,10,50,0.58
,15:05:40,6,3590,670.6,0.6,13.3,7,30,0.087,10,50,0.58
,15:05:41,6,3590,671.6,0.6,13.3,7,29.9,0.087,10,50,0.58
,15:05:42,6,3590,672.6,0.6,13.3,7,29.9,0.087,10,50,0.58
,15:05:43,6,3590,673.6,0.6,13.3,7,29.9,0.087,10,50,0.58
,15:05:44,6,3590,674.6,0.61,13.3,7,29.9,0.088,10,50,0.58
,15:05:45,6,3590,675.6,0.61,13.3,7,29.9,0.085,10,50,0.59
,15:05:46,6,3590,676.6,0.61,13.3,7,29.9,0.088,10,50,0.59
,15:05:47,6,3590,677.6,0.61,13.3,7,29.8,0.091,10,50,0.58
,15:05:48,6,3590,678.6,0.61,13.3,7,29.8,0.091,10,50,0.58
,15:05:49,6,3590,679.6,0.61,13.3,7,29.8,0.091,10,50,0.58
,15:05:50,6,3590,680.6,0.61,13.3,7,29.8,0.092,10,50,0.59
,15:05:51,6,3590,681.6,0.61,13.3,7,29.8,0.092,10,50,0.59
,15:05:52,6,3590,682.6,0.61,13.3,7,29.7,0.092,10,50,0.59
,15:05:53,6,3590,683.6,0.62,13.3,7,29.7,0.092,10,50,0.59
,15:05:54,6,3590,684.6,0.62,13.3,7,29.7,0.092,10,50,0.59
,15:05:55,6,3590,685.6,0.62,13.3,7,29.7,0.09,10,50,0.6
,15:05:56,6,3590,686.6,0.62,13.3,7,29.7,0.09,10,50,0.6
,15:05:57,6,3590,687.6,0.62,13.3,7,29.6,0.089,10,50,0.59
,15:05:58,6,3590,688.6,0.61,13.3,7,29.6,0.091,10,50,0.58
,15:05:59,6,3590,689.6,0.61,13.3,7,29.6,0.091,10,50,0.58
,15:06:00,6,3590,690.6,0.61,13.3,7,29.6,0.088,10,50,0.59
,15:06:01,6,3590,691.6,0.62,13.3,7,29.6,0.089,10,50,0.59
,15:06:02,6,3590,692.6,0.62,13.3,7,29.5,0.086,10,50,0.59
,15:06:03,6,3590,693.6,0.62,13.3,7,29.5,0.086,10,50,0.59
,15:06:04,6,3590,694.6,0.62,13.3,7,29.5,0.089,10,50,0.59
,15:06:05,6,3590,695.6,0.61,13.3,7,29.5,0.088,10,50,0.59
,15:06:06,6,3590,696.6,0.61,13.3,7,29.5,0.092,10,50,0.59
,15:06:07,6,3590,697.6,0.61,13.3,7,29.5,0.092,10,50,0.59
,15:06:08,6,3590,698.6,0.61,13.3,7,29.5,0.092,10,50,0.59
,15:06:09,6,3590,699.6,0.61,13.3,7,29.4,0.092,10,50,0.59
,15:06:10,6,3590,700.6,0.61,13.3,7,29.4,0.085,10,50,0.59
,15:06:11,6,3590,701.6,0.62,13.3,7,29.4,0.086,10,50,0.59
,15:06:12,6,3590,702.6,0.62,13.3,7,29.3,0.093,10,50,0.6
,15:06:13,6,3590,703.6,0.62,13.3,7,29.3,0.093,10,50,0.6
,15:06:14,6,3590,704.6,0.62,13.3,7,29.3,0.093,10,50,0.6
,15:06:15,6,3590,705.6,0.62,13.3,7,29.3,0.093,10,50,0.59
,15:06:16,6,3590,706.6,0.62,13.3,7,29.3,0.089,10,50,0.59
,15:06:17,6,3590,707.6,0.61,13.3,7,29.2,0.088,10,50,0.59
,15:06:18,6,3590,708.6,0.61,13.3,7,29.2,0.085,10,50,0.59
,15:06:19,6,3590,709.6,0.62,13.3,7,29.2,0.089,10,50,0.59
,15:06:20,6,3590,710.6,0.62,13.3,7,29.2,0.089,10,50,0.59
,15:06:21,6,3590,711.6,0.62,13.3,7,29.2,0.093,10,50,0.6
,15:06:22,6,3590,712.6,0.62,13.3,7,29.1,0.093,10,50,0.6
,15:06:23,6,3590,713.6,0.62,13.3,7,29.1,0.09,10,50,0.59
,15:06:24,6,3590,714.6,0.62,13.3,7,29.1,0.086,10,50,0.59
,15:06:25,6,3590,715.6,0.62,13.3,7,29.1,0.089,10,50,0.59
,15:06:26,6,3590,716.6,0.61,13.3,7,29.1,0.088,10,50,0.59
