Data file,,RA0.3_HEF_12C_003_45MINS.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_12DEG_45MINS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,22/03/2016,,,,,,,,,,
Lubricant,,HEF,,,,,,,,,,
Specimens,,Al on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,Grit 320,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 13:44:02 on 22/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,14:33:43,4,2700,2980.1,1.71,13.3,9,13.1,0.196,10,4.5,1.6
,14:33:44,4,2700,2981.1,1.7,13.3,9,13.1,0.189,10,4.1,1.59
,14:33:45,4,2700,2982.1,1.7,13.3,9,13.1,0.19,10,3.1,1.59
,14:33:46,4,2700,2983.1,1.7,13.3,9,13.1,0.19,10,3,1.59
,14:33:47,4,2700,2984.1,1.7,13.3,9,13.1,0.189,10,3.6,1.59
,14:33:48,4,2700,2985.1,1.69,13.3,9,13.2,0.188,10,3.7,1.58
,14:33:49,4,2700,2986.1,1.69,13.3,9,13.2,0.188,10,3.6,1.58
,14:33:50,4,2700,2987.1,1.7,13.3,9,13.2,0.184,10,4.5,1.59
,14:33:51,4,2700,2988.1,1.7,13.3,9,13.2,0.185,10,4.8,1.6
,14:33:52,4,2700,2989.1,1.7,13.3,9,13.2,0.184,10,4.9,1.59
,14:33:53,4,2700,2990.1,1.7,13.3,9,13.2,0.184,10,5.1,1.59
,14:33:54,4,2700,2991.1,1.69,13.3,9,13.2,0.188,10,4.9,1.58
,14:33:55,4,2700,2992.1,1.69,13.3,9,13.2,0.188,10,4.8,1.58
,14:33:56,4,2700,2993.1,1.68,13.3,9,13.2,0.187,10,4.7,1.57
,14:33:57,4,2700,2994.1,1.68,13.3,9,13.2,0.193,10,4.5,1.57
,14:33:58,4,2700,2995.1,1.68,13.3,9,13.3,0.193,10,4.5,1.57
,14:33:59,4,2700,2996.1,1.69,13.3,9,13.3,0.188,10,4.7,1.58
,14:34:00,4,2700,2997.1,1.69,13.3,9,13.3,0.189,10,4.5,1.59
,14:34:01,4,2700,2998.1,1.69,13.3,9,13.3,0.188,10,4.6,1.58
,14:34:02,4,2700,2999.1,1.69,13.3,9,13.3,0.188,10,5.3,1.58
,14:34:03,4,2700,3000.1,1.68,13.3,9,13.3,0.188,10,5.3,1.58
,14:34:04,4,2700,3001.1,1.68,13.3,9,13.3,0.188,10,4.5,1.58
,14:34:05,4,2700,3002.1,1.69,13.3,9,13.3,0.188,10,4.9,1.58
,14:34:06,4,2700,3003.1,1.69,13.3,9,13.3,0.183,10,5.7,1.58
,14:34:07,4,2700,3004.1,1.7,13.3,9,13.3,0.184,10,5.3,1.59
,14:34:08,4,2700,3005.1,1.7,13.3,9,13.3,0.179,10,5,1.59
,14:34:09,4,2700,3006.1,1.7,13.3,9,13.3,0.179,10,4.8,1.59
,14:34:10,4,2700,3007.1,1.7,13.3,9,13.3,0.179,10,4.8,1.59
,14:34:11,4,2700,3008.1,1.7,13.3,9,13.3,0.179,10,5.1,1.59
,14:34:12,4,2700,3009.1,1.7,13.3,9,13.3,0.179,10,5,1.59
,14:34:13,4,2700,3010.1,1.69,13.3,9,13.3,0.179,10,5,1.58
,14:34:14,4,2700,3011.1,1.68,13.3,9,13.3,0.182,10,4.6,1.57
,14:34:15,4,2700,3012.1,1.66,13.3,9,13.3,0.185,10,4.3,1.55
,14:34:16,4,2700,3013.1,1.65,13.3,9,13.3,0.189,10,4,1.54
,14:34:17,4,2700,3014.1,1.64,13.3,9,13.3,0.182,10,3.8,1.53
,14:34:18,4,2700,3015.1,1.64,13.3,9,13.3,0.188,10,3.6,1.54
,14:34:19,4,2700,3016.1,1.65,13.3,9,13.3,0.189,10,4.3,1.54
,14:34:20,4,2700,3017.1,1.66,13.3,9,13.4,0.19,10,4.8,1.55
,14:34:21,4,2700,3018.1,1.66,13.3,9,13.3,0.19,10,5.3,1.55
,14:34:22,4,2700,3019.1,1.66,13.3,9,13.4,0.191,10,6.1,1.56
,14:34:23,4,2700,3020.1,1.66,13.3,9,13.4,0.191,10,5,1.56
,14:34:24,4,2700,3021.1,1.68,13.3,9,13.4,0.192,10,3.9,1.57
,14:34:25,4,2700,3022.1,1.7,13.3,9,13.4,0.195,10,3.8,1.6
,14:34:26,4,2700,3023.1,1.72,13.3,9,13.4,0.198,10,4.1,1.62
,14:34:27,4,2700,3024.1,1.74,13.3,9,13.4,0.194,10,4.5,1.63
,14:34:28,4,2700,3025.1,1.73,13.3,9,13.4,0.193,10,4.2,1.62
,14:34:29,4,2700,3026.1,1.72,13.3,9,13.4,0.191,10,3.7,1.61
,14:34:30,4,2700,3027.1,1.71,13.3,9,13.4,0.19,10,3.8,1.6
,14:34:31,4,2700,3028.1,1.71,13.3,9,13.4,0.191,10,3.9,1.61
,14:34:32,4,2700,3029.1,1.73,13.3,9,13.4,0.192,10,4.2,1.62
,14:34:33,4,2700,3030.1,1.74,13.3,9,13.4,0.189,10,4.4,1.63
,14:34:34,4,2700,3031.1,1.75,13.3,9,13.4,0.195,10,4.6,1.64
,14:34:35,4,2700,3032.1,1.74,13.3,9,13.4,0.194,10,4.5,1.63
,14:34:36,4,2700,3033.1,1.74,13.3,9,13.4,0.193,10,4.3,1.62
,14:34:37,4,2700,3034.1,1.73,13.3,9,13.4,0.193,10,3.9,1.62
,14:34:38,4,2700,3035.1,1.73,13.3,9,13.4,0.193,10,4.3,1.62
,14:34:39,4,2700,3036.1,1.74,13.3,9,13.4,0.193,10,5.4,1.62
,14:34:40,4,2700,3037.1,1.74,13.3,9,13.4,0.194,10,6.1,1.63
,14:34:41,4,2700,3038.1,1.74,13.3,9,13.4,0.194,10,6.1,1.63
,14:34:42,4,2700,3039.1,1.73,13.3,9,13.4,0.193,10,5.4,1.62
,14:34:43,4,2700,3040.1,1.74,13.3,9,13.4,0.193,10,5.4,1.62
,14:34:44,4,2700,3041.1,1.74,13.3,9,13.4,0.194,10,4.9,1.63
,14:34:45,4,2700,3042.1,1.74,13.3,9,13.4,0.194,10,4.6,1.63
,14:34:46,4,2700,3043.1,1.74,13.3,9,13.4,0.189,10,4.3,1.63
,14:34:47,4,2700,3044.1,1.74,13.3,9,13.4,0.188,10,5.1,1.63
,14:34:48,4,2700,3045.1,1.74,13.3,9,13.4,0.188,10,4.9,1.63
,14:34:49,4,2700,3046.1,1.73,13.3,9,13.4,0.193,10,5.6,1.62
,14:34:50,4,2700,3047.1,1.73,13.3,9,13.4,0.193,10,5.9,1.62
,14:34:51,4,2700,3048.1,1.73,13.3,9,13.4,0.192,10,5.2,1.62
,14:34:52,4,2700,3049.1,1.73,13.3,9,13.3,0.193,10,5.7,1.62
,14:34:53,4,2700,3050.1,1.73,13.3,9,13.3,0.192,10,5.9,1.62
,14:34:54,4,2700,3051.1,1.73,13.3,9,13.3,0.192,10,5.9,1.62
,14:34:55,4,2700,3052.1,1.73,13.3,9,13.3,0.193,10,5.6,1.62
,14:34:56,4,2700,3053.1,1.73,13.3,9,13.3,0.193,10,4.9,1.62
,14:34:57,4,2700,3054.1,1.73,13.3,9,13.3,0.193,10,5.6,1.62
,14:34:58,4,2700,3055.1,1.73,13.3,9,13.3,0.193,10,6.4,1.62
,14:34:59,4,2700,3056.1,1.73,13.3,9,13.3,0.193,10,7,1.62
,14:35:00,4,2700,3057.1,1.73,13.3,9,13.3,0.187,10,7.2,1.62
,14:35:01,4,2700,3058.1,1.74,13.3,9,13.3,0.193,10,7.1,1.63
,14:35:02,4,2700,3059.1,1.74,13.3,9,13.3,0.189,10,6.9,1.63
,14:35:03,4,2700,3060.1,1.75,13.3,9,13.3,0.19,10,6,1.64
,14:35:04,4,2700,3061.1,1.75,13.3,9,13.3,0.195,10,6.2,1.63
,14:35:05,4,2700,3062.1,1.73,13.3,9,13.3,0.193,10,6.1,1.62
,14:35:06,4,2700,3063.1,1.72,13.3,9,13.3,0.192,10,5.6,1.61
,14:35:07,4,2700,3064.1,1.72,13.3,9,13.3,0.197,10,6.3,1.61
Test completed at 14:35:08 on 22/03/2016,,,,,,,,,,,,
