Data file,,ZYTEL_ISO10_-8C_006.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,01/04/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Zytel on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 16:04:48 on 01/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,17:09:04,4,3600,3851.4,0.87,13.3,7,-6.9,0.126,10,0.1,0.82
,17:09:05,4,3600,3852.4,0.88,13.3,7,-6.9,0.127,10,0.1,0.82
,17:09:06,4,3600,3853.4,0.88,13.3,7,-6.9,0.123,10,0.1,0.83
,17:09:07,4,3600,3854.4,0.88,13.3,7,-6.9,0.118,10,0.1,0.82
,17:09:08,4,3600,3855.4,0.87,13.3,7,-6.9,0.118,10,0.1,0.82
,17:09:09,4,3600,3856.4,0.87,13.3,7,-6.9,0.122,10,0.1,0.82
,17:09:10,4,3600,3857.4,0.87,13.3,7,-6.9,0.122,10,0.1,0.82
,17:09:11,4,3600,3858.4,0.87,13.3,7,-6.9,0.126,10,0.1,0.82
,17:09:12,4,3600,3859.4,0.87,13.3,7,-6.9,0.13,10,0.1,0.81
,17:09:13,4,3600,3860.4,0.86,13.3,7,-6.9,0.13,10,0.1,0.81
,17:09:14,4,3600,3861.4,0.87,13.3,7,-6.9,0.13,10,0.1,0.81
,17:09:15,4,3600,3862.4,0.87,13.3,7,-6.9,0.13,10,0.1,0.81
,17:09:16,4,3600,3863.4,0.87,13.3,7,-6.9,0.13,10,0.1,0.81
,17:09:17,4,3600,3864.4,0.87,13.3,7,-6.9,0.13,10,0.1,0.81
,17:09:18,4,3600,3865.4,0.87,13.3,7,-6.8,0.131,10,0.1,0.82
,17:09:19,4,3600,3866.4,0.87,13.3,7,-6.8,0.131,10,0.1,0.82
,17:09:20,4,3600,3867.4,0.88,13.3,7,-6.8,0.131,10,0.1,0.82
,17:09:21,4,3600,3868.4,0.88,13.3,7,-6.8,0.131,10,0.1,0.82
,17:09:22,4,3600,3869.4,0.87,13.3,7,-6.8,0.126,10,0.1,0.82
,17:09:23,4,3600,3870.4,0.87,13.3,7,-6.8,0.121,10,0.1,0.82
,17:09:24,4,3600,3871.4,0.87,13.3,7,-6.8,0.126,10,0.1,0.81
,17:09:25,4,3600,3872.4,0.87,13.3,7,-6.8,0.13,10,0.1,0.82
,17:09:26,4,3600,3873.4,0.87,13.3,7,-6.8,0.131,10,0.1,0.82
,17:09:27,4,3600,3874.4,0.88,13.3,7,-6.8,0.131,10,0.1,0.82
,17:09:28,4,3600,3875.4,0.88,13.3,7,-6.8,0.131,10,0.1,0.82
,17:09:29,4,3600,3876.4,0.88,13.3,7,-6.8,0.132,10,0.1,0.82
,17:09:30,4,3600,3877.4,0.88,13.3,7,-6.8,0.132,10,0,0.82
,17:09:31,4,3600,3878.4,0.88,13.3,7,-6.8,0.133,10,0,0.83
,17:09:32,4,3600,3879.4,0.89,13.3,7,-6.8,0.133,10,0.1,0.83
,17:09:33,4,3600,3880.4,0.89,13.3,7,-6.8,0.128,10,0.1,0.84
,17:09:34,4,3600,3881.4,0.89,13.3,7,-6.8,0.128,10,0.1,0.83
,17:09:35,4,3600,3882.4,0.88,13.3,7,-6.8,0.128,10,0.1,0.83
,17:09:36,4,3600,3883.4,0.88,13.3,7,-6.8,0.132,10,0.1,0.83
,17:09:37,4,3600,3884.4,0.88,13.3,7,-6.8,0.133,10,0.1,0.83
,17:09:38,4,3600,3885.4,0.89,13.3,7,-6.8,0.128,10,0.1,0.83
,17:09:39,4,3600,3886.4,0.89,13.3,7,-6.7,0.124,10,0.1,0.84
,17:09:40,4,3600,3887.4,0.89,13.3,7,-6.7,0.124,10,0.1,0.83
,17:09:41,4,3600,3888.4,0.88,13.3,7,-6.7,0.127,10,0.1,0.82
,17:09:42,4,3600,3889.4,0.88,13.3,7,-6.7,0.127,10,0.1,0.82
,17:09:43,4,3600,3890.4,0.88,13.3,7,-6.7,0.131,10,0.1,0.82
,17:09:44,4,3600,3891.4,0.88,13.3,7,-6.7,0.132,10,0.1,0.82
,17:09:45,4,3600,3892.4,0.88,13.3,7,-6.7,0.133,10,0,0.83
,17:09:46,4,3600,3893.4,0.89,13.3,7,-6.7,0.133,10,0.1,0.83
,17:09:47,4,3600,3894.4,0.9,13.3,7,-6.7,0.13,10,0.1,0.84
,17:09:48,4,3600,3895.4,0.89,13.3,7,-6.7,0.129,10,0.1,0.84
,17:09:49,4,3600,3896.4,0.89,13.3,7,-6.7,0.134,10,0.1,0.84
,17:09:50,4,3600,3897.4,0.89,13.3,7,-6.7,0.134,10,0.1,0.84
,17:09:51,4,3600,3898.4,0.89,13.3,7,-6.7,0.129,10,0.1,0.84
,17:09:52,4,3600,3899.4,0.9,13.3,7,-6.7,0.13,10,0.1,0.84
,17:09:53,4,3600,3900.4,0.9,13.3,7,-6.7,0.13,10,0.1,0.84
,17:09:54,4,3600,3901.4,0.89,13.3,7,-6.7,0.134,10,0.1,0.84
,17:09:55,4,3600,3902.4,0.89,13.3,7,-6.7,0.134,10,0.1,0.84
,17:09:56,4,3600,3903.4,0.89,13.3,7,-6.7,0.129,10,0.1,0.84
,17:09:57,4,3600,3904.4,0.9,13.3,7,-6.7,0.13,10,0.1,0.84
,17:09:58,4,3600,3905.4,0.9,13.3,7,-6.7,0.125,10,0.1,0.84
,17:09:59,4,3600,3906.4,0.89,13.3,7,-6.7,0.129,10,0.1,0.84
,17:10:00,4,3600,3907.4,0.89,13.3,7,-6.7,0.124,10,0.1,0.83
,17:10:01,4,3600,3908.4,0.88,13.3,7,-6.7,0.122,10,0.1,0.82
,17:10:02,4,3600,3909.4,0.88,13.3,7,-6.7,0.122,10,0.1,0.82
,17:10:03,4,3600,3910.4,0.88,13.3,7,-6.7,0.122,10,0.1,0.82
,17:10:04,4,3600,3911.4,0.88,13.3,7,-6.7,0.122,10,0.1,0.82
,17:10:05,4,3600,3912.4,0.88,13.3,7,-6.7,0.122,10,0.1,0.83
,17:10:06,4,3600,3913.4,0.88,13.3,7,-6.7,0.127,10,0.1,0.82
,17:10:07,4,3600,3914.4,0.87,13.3,7,-6.7,0.131,10,0.1,0.82
,17:10:08,4,3600,3915.4,0.87,13.3,7,-6.6,0.13,10,0.1,0.81
,17:10:09,4,3600,3916.4,0.87,13.3,7,-6.6,0.13,10,0.1,0.81
,17:10:10,4,3600,3917.4,0.87,13.3,7,-6.6,0.13,10,0.1,0.81
,17:10:11,4,3600,3918.4,0.87,13.3,7,-6.6,0.131,10,0.1,0.82
,17:10:12,4,3600,3919.4,0.87,13.3,7,-6.6,0.131,10,0.1,0.82
,17:10:13,4,3600,3920.4,0.87,13.3,7,-6.6,0.131,10,0.1,0.82
,17:10:14,4,3600,3921.4,0.87,13.3,7,-6.6,0.131,10,0.1,0.82
,17:10:15,4,3600,3922.4,0.87,13.3,7,-6.6,0.131,10,0.1,0.82
,17:10:16,4,3600,3923.4,0.87,13.3,7,-6.6,0.13,10,0.1,0.81
,17:10:17,4,3600,3924.4,0.87,13.3,7,-6.6,0.13,10,0.1,0.81
,17:10:18,4,3600,3925.4,0.88,13.3,7,-6.6,0.131,10,0.1,0.82
,17:10:19,4,3600,3926.4,0.88,13.3,7,-6.6,0.131,10,0.1,0.82
,17:10:20,4,3600,3927.4,0.88,13.3,7,-6.6,0.132,10,0.1,0.82
,17:10:21,4,3600,3928.4,0.88,13.3,7,-6.6,0.131,10,0.1,0.82
,17:10:22,4,3600,3929.4,0.88,13.3,7,-6.6,0.132,10,0.1,0.82
,17:10:23,4,3600,3930.4,0.88,13.3,7,-6.6,0.127,10,0.1,0.83
,17:10:24,4,3600,3931.4,0.88,13.3,7,-6.6,0.127,10,0.1,0.83
,17:10:25,4,3600,3932.4,0.88,13.3,7,-6.6,0.132,10,0.1,0.82
,17:10:26,4,3600,3933.4,0.88,13.3,7,-6.6,0.127,10,0.1,0.82
,17:10:27,4,3600,3934.4,0.88,13.3,7,-6.6,0.127,10,0.1,0.82
,17:10:28,4,3600,3935.4,0.88,13.3,7,-6.6,0.127,10,0.1,0.82
,17:10:29,4,3600,3936.4,0.87,13.3,7,-6.6,0.126,10,0.1,0.82
,17:10:30,4,3600,3937.4,0.87,13.3,7,-6.6,0.126,10,0.1,0.82
,17:10:31,4,3600,3938.4,0.87,13.3,7,-6.6,0.122,10,0.1,0.82
,17:10:32,4,3600,3939.4,0.87,13.3,7,-6.6,0.122,10,0.1,0.82
,17:10:33,4,3600,3940.4,0.87,13.3,7,-6.6,0.126,10,0.1,0.82
,17:10:34,4,3600,3941.4,0.87,13.3,7,-6.6,0.126,10,0.1,0.82
,17:10:35,4,3600,3942.4,0.87,13.3,7,-6.6,0.131,10,0.1,0.82
,17:10:36,4,3600,3943.4,0.87,13.3,7,-6.5,0.131,10,0.1,0.82
,17:10:37,4,3600,3944.4,0.87,13.3,7,-6.5,0.131,10,0.1,0.82
,17:10:38,4,3600,3945.4,0.87,13.3,7,-6.5,0.131,10,0.1,0.82
,17:10:39,4,3600,3946.4,0.88,13.3,7,-6.5,0.131,10,0.1,0.82
,17:10:40,4,3600,3947.4,0.87,13.3,7,-6.5,0.131,10,0.1,0.82
,17:10:41,4,3600,3948.4,0.88,13.3,7,-6.5,0.127,10,0.1,0.82
,17:10:42,4,3600,3949.4,0.88,13.3,7,-6.5,0.127,10,0.1,0.82
,17:10:43,4,3600,3950.4,0.88,13.3,7,-6.5,0.127,10,0.1,0.82
,17:10:44,4,3600,3951.4,0.87,13.3,7,-6.5,0.126,10,0.1,0.82
,17:10:45,4,3600,3952.4,0.87,13.3,7,-6.5,0.126,10,0.1,0.81
,17:10:46,4,3600,3953.4,0.87,13.3,7,-6.5,0.126,10,0.1,0.82
,17:10:47,4,3600,3954.4,0.87,13.3,7,-6.5,0.126,10,0.1,0.82
,17:10:48,4,3600,3955.4,0.87,13.3,7,-6.5,0.126,10,0.1,0.82
,17:10:49,4,3600,3956.4,0.87,13.3,7,-6.5,0.126,10,0.1,0.82
,17:10:50,4,3600,3957.4,0.87,13.3,7,-6.5,0.131,10,0.1,0.82
,17:10:51,4,3600,3958.4,0.87,13.3,7,-6.5,0.131,10,0.1,0.82
,17:10:52,4,3600,3959.4,0.88,13.3,7,-6.5,0.131,10,0.1,0.82
,17:10:53,4,3600,3960.4,0.88,13.3,7,-6.5,0.132,10,0.1,0.82
,17:10:54,4,3600,3961.4,0.88,13.3,7,-6.5,0.128,10,0.1,0.83
,17:10:55,4,3600,3962.4,0.88,13.3,7,-6.5,0.127,10,0.1,0.83
,17:10:56,4,3600,3963.4,0.88,13.3,7,-6.5,0.127,10,0.1,0.82
,17:10:57,4,3600,3964.4,0.88,13.3,7,-6.5,0.131,10,0.1,0.82
,17:10:58,4,3600,3965.4,0.88,13.3,7,-6.5,0.131,10,0.1,0.82
,17:10:59,4,3600,3966.4,0.88,13.3,7,-6.5,0.132,10,0.1,0.83
,17:11:00,4,3600,3967.4,0.88,13.3,7,-6.5,0.128,10,0.1,0.83
,17:11:01,4,3600,3968.4,0.88,13.3,7,-6.5,0.128,10,0.1,0.83
,17:11:02,4,3600,3969.4,0.88,13.3,7,-6.5,0.132,10,0.1,0.83
,17:11:03,4,3600,3970.4,0.88,13.3,7,-6.5,0.132,10,0.1,0.82
,17:11:04,4,3600,3971.4,0.88,13.3,7,-6.5,0.132,10,0.1,0.83
,17:11:05,4,3600,3972.4,0.88,13.3,7,-6.5,0.128,10,0.1,0.83
,17:11:06,4,3600,3973.4,0.88,13.3,7,-6.5,0.128,10,0.1,0.83
,17:11:07,4,3600,3974.4,0.88,13.3,7,-6.5,0.128,10,0.1,0.83
,17:11:08,4,3600,3975.4,0.89,13.3,7,-6.5,0.124,10,0.1,0.83
,17:11:09,4,3600,3976.4,0.89,13.3,7,-6.5,0.124,10,0.1,0.83
,17:11:10,4,3600,3977.4,0.88,13.3,7,-6.5,0.123,10,0.1,0.83
,17:11:11,4,3600,3978.4,0.87,13.3,7,-6.5,0.117,10,0.1,0.82
,17:11:12,4,3600,3979.4,0.87,13.3,7,-6.5,0.117,10,0.1,0.81
,17:11:13,4,3600,3980.4,0.87,13.3,7,-6.5,0.121,10,0.1,0.81
,17:11:14,4,3600,3981.4,0.87,13.3,7,-6.5,0.126,10,0.1,0.81
,17:11:15,4,3600,3982.4,0.87,13.3,7,-6.5,0.13,10,0.1,0.81
,17:11:16,4,3600,3983.4,0.87,13.3,7,-6.5,0.131,10,0.1,0.82
,17:11:17,4,3600,3984.4,0.87,13.3,6,-6.5,0.136,10,0.1,0.82
,17:11:18,4,3600,3985.4,0.87,13.3,7,-6.5,0.131,10,0.1,0.82
,17:11:19,4,3600,3986.4,0.87,13.3,7,-6.5,0.13,10,0.1,0.81
,17:11:20,4,3600,3987.4,0.87,13.3,7,-6.5,0.13,10,0.1,0.81
,17:11:21,4,3600,3988.4,0.87,13.3,7,-6.5,0.13,10,0.1,0.81
,17:11:22,4,3600,3989.4,0.87,13.3,7,-6.5,0.13,10,0.1,0.81
,17:11:23,4,3600,3990.4,0.87,13.3,6,-6.4,0.136,10,0.1,0.82
,17:11:24,4,3600,3991.4,0.88,13.3,7,-6.4,0.131,10,0.1,0.82
,17:11:25,4,3600,3992.4,0.88,13.3,7,-6.4,0.133,10,0.1,0.83
,17:11:26,4,3600,3993.4,0.89,13.3,7,-6.4,0.133,10,0.1,0.83
,17:11:27,4,3600,3994.4,0.89,13.3,7,-6.4,0.133,10,0.1,0.83
,17:11:28,4,3600,3995.4,0.89,13.3,7,-6.4,0.133,10,0.1,0.83
,17:11:29,4,3600,3996.4,0.89,13.3,7,-6.4,0.128,10,0.1,0.83
,17:11:30,4,3600,3997.4,0.89,13.3,7,-6.4,0.124,10,0.1,0.84
,17:11:31,4,3600,3998.4,0.89,13.3,7,-6.4,0.124,10,0.1,0.83
,17:11:32,4,3600,3999.4,0.88,13.3,7,-6.4,0.123,10,0.1,0.83
,17:11:33,4,3600,4000.4,0.88,13.3,7,-6.4,0.127,10,0.1,0.82
,17:11:34,4,3600,4001.4,0.87,13.3,7,-6.4,0.131,10,0.1,0.82
,17:11:35,4,3600,4002.4,0.88,13.3,7,-6.4,0.132,10,0.1,0.82
,17:11:36,4,3600,4003.4,0.88,13.3,7,-6.4,0.132,10,0.1,0.83
,17:11:37,4,3600,4004.4,0.89,13.3,7,-6.4,0.133,10,0.1,0.83
,17:11:38,4,3600,4005.4,0.89,13.3,7,-6.4,0.134,10,0.1,0.84
,17:11:39,4,3600,4006.4,0.89,13.3,7,-6.4,0.129,10,0.1,0.84
,17:11:40,4,3600,4007.4,0.89,13.3,7,-6.4,0.129,10,0.1,0.84
,17:11:41,4,3600,4008.4,0.89,13.3,7,-6.4,0.129,10,0.1,0.83
,17:11:42,4,3600,4009.4,0.88,13.3,7,-6.4,0.127,10,0.1,0.83
,17:11:43,4,3600,4010.4,0.88,13.3,7,-6.4,0.122,10,0.1,0.82
,17:11:44,4,3600,4011.4,0.87,13.3,7,-6.4,0.122,10,0.1,0.82
,17:11:45,4,3600,4012.4,0.87,13.3,7,-6.4,0.126,10,0.1,0.82
,17:11:46,4,3600,4013.4,0.88,13.3,7,-6.4,0.127,10,0.1,0.83
,17:11:47,4,3600,4014.4,0.88,13.3,7,-6.4,0.133,10,0.1,0.83
,17:11:48,4,3600,4015.4,0.88,13.3,7,-6.4,0.133,10,0.1,0.83
,17:11:49,4,3600,4016.4,0.88,13.3,7,-6.4,0.132,10,0.1,0.83
,17:11:50,4,3600,4017.4,0.88,13.3,7,-6.4,0.131,10,0.1,0.82
,17:11:51,4,3600,4018.4,0.88,13.3,7,-6.4,0.133,10,0.1,0.83
,17:11:52,4,3600,4019.4,0.89,13.3,7,-6.4,0.128,10,0.1,0.83
,17:11:53,4,3600,4020.4,0.89,13.3,7,-6.4,0.129,10,0.1,0.83
,17:11:54,4,3600,4021.4,0.89,13.3,7,-6.4,0.134,10,0.1,0.83
,17:11:55,4,3600,4022.4,0.89,13.3,7,-6.4,0.133,10,0.1,0.83
,17:11:56,4,3600,4023.4,0.89,13.3,7,-6.4,0.129,10,0.1,0.84
,17:11:57,4,3600,4024.4,0.89,13.3,7,-6.4,0.134,10,0.1,0.84
,17:11:58,4,3600,4025.4,0.89,13.3,7,-6.4,0.133,10,0.1,0.83
,17:11:59,4,3600,4026.4,0.89,13.3,7,-6.4,0.134,10,0.1,0.84
,17:12:00,4,3600,4027.4,0.89,13.3,7,-6.4,0.134,10,0.1,0.84
,17:12:01,4,3600,4028.4,0.9,13.3,7,-6.4,0.13,10,0.1,0.84
,17:12:02,4,3600,4029.4,0.9,13.3,7,-6.4,0.125,10,0.1,0.84
,17:12:03,4,3600,4030.4,0.9,13.3,7,-6.4,0.13,10,0.1,0.84
,17:12:04,4,3600,4031.4,0.89,13.3,7,-6.4,0.129,10,0.1,0.84
,17:12:05,4,3600,4032.4,0.89,13.3,7,-6.4,0.133,10,0.1,0.83
,17:12:06,4,3600,4033.4,0.89,13.3,7,-6.4,0.128,10,0.1,0.83
,17:12:07,4,3600,4034.4,0.89,13.3,7,-6.4,0.128,10,0.1,0.83
,17:12:08,4,3600,4035.4,0.89,13.3,7,-6.4,0.12,10,0.1,0.83
,17:12:09,4,3600,4036.4,0.89,13.3,7,-6.4,0.12,10,0.1,0.83
,17:12:10,4,3600,4037.4,0.89,13.3,7,-6.4,0.12,10,0.1,0.83
,17:12:11,4,3600,4038.4,0.89,13.3,7,-6.4,0.124,10,0.1,0.83
,17:12:12,4,3600,4039.4,0.89,13.3,7,-6.4,0.129,10,0.1,0.84
,17:12:13,4,3600,4040.4,0.88,13.3,7,-6.4,0.133,10,0.1,0.83
,17:12:14,4,3600,4041.4,0.88,13.3,6,-6.4,0.138,10,0.1,0.83
,17:12:15,4,3600,4042.4,0.88,13.3,7,-6.4,0.131,10,0.1,0.82
,17:12:16,4,3600,4043.4,0.88,13.3,7,-6.4,0.131,10,0.1,0.82
,17:12:17,4,3600,4044.4,0.88,13.3,7,-6.4,0.132,10,0.1,0.83
,17:12:18,4,3600,4045.4,0.88,13.3,7,-6.4,0.132,10,0.1,0.83
,17:12:19,4,3600,4046.4,0.88,13.3,7,-6.4,0.127,10,0.1,0.83
,17:12:20,4,3600,4047.4,0.88,13.3,7,-6.4,0.133,10,0.1,0.83
,17:12:21,4,3600,4048.4,0.88,13.3,7,-6.4,0.132,10,0.1,0.82
,17:12:22,4,3600,4049.4,0.88,13.3,7,-6.4,0.132,10,0.1,0.83
,17:12:23,4,3600,4050.4,0.88,13.3,7,-6.4,0.132,10,0.1,0.83
,17:12:24,4,3600,4051.4,0.88,13.3,7,-6.4,0.127,10,0.1,0.83
,17:12:25,4,3600,4052.4,0.89,13.3,7,-6.4,0.128,10,0.1,0.83
,17:12:26,4,3600,4053.4,0.88,13.3,7,-6.4,0.127,10,0.1,0.83
,17:12:27,4,3600,4054.4,0.88,13.3,7,-6.4,0.133,10,0.1,0.83
,17:12:28,4,3600,4055.4,0.88,13.3,7,-6.4,0.132,10,0.1,0.83
,17:12:29,4,3600,4056.4,0.88,13.3,7,-6.4,0.133,10,0.1,0.83
,17:12:30,4,3600,4057.4,0.89,13.3,7,-6.4,0.128,10,0.1,0.83
,17:12:31,4,3600,4058.4,0.89,13.3,7,-6.4,0.129,10,0.1,0.84
,17:12:32,4,3600,4059.4,0.89,13.3,7,-6.4,0.128,10,0.1,0.83
,17:12:33,4,3600,4060.4,0.89,13.3,7,-6.4,0.133,10,0.1,0.83
,17:12:34,4,3600,4061.4,0.89,13.3,7,-6.4,0.133,10,0.1,0.83
,17:12:35,4,3600,4062.4,0.89,13.3,7,-6.4,0.134,10,0.1,0.84
,17:12:36,4,3600,4063.4,0.9,13.3,7,-6.4,0.13,10,0.1,0.84
,17:12:37,4,3600,4064.4,0.89,13.3,7,-6.4,0.129,10,0.1,0.84
,17:12:38,4,3600,4065.4,0.89,13.3,7,-6.4,0.129,10,0.1,0.84
,17:12:39,4,3600,4066.4,0.88,13.3,7,-6.4,0.128,10,0.1,0.83
,17:12:40,4,3600,4067.4,0.89,13.3,7,-6.4,0.128,10,0.1,0.83
,17:12:41,4,3600,4068.4,0.88,13.3,7,-6.4,0.123,10,0.1,0.83
,17:12:42,4,3600,4069.4,0.88,13.3,7,-6.4,0.123,10,0.1,0.83
,17:12:43,4,3600,4070.4,0.88,13.3,7,-6.4,0.123,10,0.1,0.83
,17:12:44,4,3600,4071.4,0.88,13.3,7,-6.4,0.127,10,0.1,0.82
,17:12:45,4,3600,4072.4,0.88,13.3,7,-6.4,0.127,10,0.1,0.82
,17:12:46,4,3600,4073.4,0.88,13.3,7,-6.4,0.131,10,0.1,0.82
,17:12:47,4,3600,4074.4,0.88,13.3,7,-6.4,0.131,10,0.1,0.82
,17:12:48,4,3600,4075.4,0.88,13.3,7,-6.4,0.131,10,0,0.82
,17:12:49,4,3600,4076.4,0.88,13.3,7,-6.4,0.131,10,0.1,0.82
,17:12:50,4,3600,4077.4,0.88,13.3,7,-6.4,0.132,10,0.1,0.83
,17:12:51,4,3600,4078.4,0.89,13.3,7,-6.4,0.133,10,0.1,0.83
,17:12:52,4,3600,4079.4,0.89,13.3,7,-6.4,0.128,10,0.1,0.83
,17:12:53,4,3600,4080.4,0.89,13.3,7,-6.4,0.128,10,0.1,0.83
,17:12:54,4,3600,4081.4,0.88,13.3,7,-6.4,0.132,10,0.1,0.83
,17:12:55,4,3600,4082.4,0.88,13.3,7,-6.4,0.132,10,0.1,0.82
,17:12:56,4,3600,4083.4,0.88,13.3,7,-6.4,0.127,10,0.1,0.83
,17:12:57,4,3600,4084.4,0.88,13.3,7,-6.4,0.128,10,0.1,0.83
,17:12:58,4,3600,4085.4,0.88,13.3,7,-6.4,0.133,10,0.1,0.83
,17:12:59,4,3600,4086.4,0.89,13.3,7,-6.4,0.133,10,0.1,0.83
,17:13:00,4,3600,4087.4,0.89,13.3,7,-6.4,0.128,10,0.1,0.84
,17:13:01,4,3600,4088.4,0.89,13.3,7,-6.4,0.129,10,0.1,0.84
,17:13:02,4,3600,4089.4,0.89,13.3,7,-6.4,0.133,10,0.1,0.83
,17:13:03,4,3600,4090.4,0.89,13.3,7,-6.4,0.133,10,0.1,0.83
,17:13:04,4,3600,4091.4,0.89,13.3,7,-6.4,0.129,10,0.1,0.84
,17:13:05,4,3600,4092.4,0.9,13.3,7,-6.4,0.13,10,0.1,0.84
,17:13:06,4,3600,4093.4,0.9,13.3,7,-6.4,0.13,10,0.1,0.84
,17:13:07,4,3600,4094.4,0.89,13.3,7,-6.4,0.134,10,0.1,0.84
,17:13:08,4,3600,4095.4,0.89,13.3,7,-6.4,0.134,10,0.1,0.84
,17:13:09,4,3600,4096.4,0.9,13.3,7,-6.4,0.135,10,0.1,0.84
,17:13:10,4,3600,4097.4,0.91,13.3,7,-6.4,0.131,10,0.1,0.85
,17:13:11,4,3600,4098.4,0.91,13.3,7,-6.4,0.132,10,0.1,0.85
,17:13:12,4,3600,4099.4,0.91,13.3,7,-6.4,0.126,10,0.1,0.85
,17:13:13,4,3600,4100.4,0.9,13.3,7,-6.4,0.125,10,0.1,0.84
,17:13:14,4,3600,4101.4,0.89,13.3,7,-6.4,0.12,10,0.1,0.83
,17:13:15,4,3600,4102.4,0.88,13.3,7,-6.4,0.123,10,0.1,0.83
,17:13:16,4,3600,4103.4,0.88,13.3,7,-6.4,0.122,10,0.1,0.82
,17:13:17,4,3600,4104.4,0.88,13.3,7,-6.4,0.127,10,0.1,0.83
,17:13:18,4,3600,4105.4,0.88,13.3,7,-6.4,0.127,10,0.1,0.83
,17:13:19,4,3600,4106.4,0.89,13.3,7,-6.4,0.133,10,0.1,0.83
,17:13:20,4,3600,4107.4,0.89,13.3,7,-6.4,0.133,10,0.1,0.83
,17:13:21,4,3600,4108.4,0.89,13.3,7,-6.4,0.133,10,0.1,0.84
,17:13:22,4,3600,4109.4,0.89,13.3,7,-6.4,0.128,10,0.1,0.83
,17:13:23,4,3600,4110.4,0.89,13.3,7,-6.4,0.133,10,0.1,0.83
,17:13:24,4,3600,4111.4,0.89,13.3,7,-6.4,0.134,10,0.1,0.84
,17:13:25,4,3600,4112.4,0.9,13.3,7,-6.4,0.135,10,0.1,0.84
,17:13:26,4,3600,4113.4,0.89,13.3,7,-6.4,0.134,10,0.1,0.84
,17:13:27,4,3600,4114.4,0.9,13.3,7,-6.4,0.135,10,0.1,0.84
,17:13:28,4,3600,4115.4,0.9,13.3,7,-6.4,0.13,10,0.1,0.84
,17:13:29,4,3600,4116.4,0.91,13.3,7,-6.4,0.131,10,0.1,0.85
,17:13:30,4,3600,4117.4,0.9,13.3,7,-6.4,0.13,10,0.1,0.84
,17:13:31,4,3600,4118.4,0.89,13.3,7,-6.4,0.134,10,0.1,0.84
,17:13:32,4,3600,4119.4,0.9,13.3,7,-6.4,0.135,10,0.1,0.84
,17:13:33,4,3600,4120.4,0.9,13.3,7,-6.4,0.13,10,0.1,0.84
,17:13:34,4,3600,4121.4,0.91,13.3,7,-6.4,0.131,10,0.1,0.85
,17:13:35,4,3600,4122.4,0.91,13.3,7,-6.4,0.131,10,0.1,0.85
,17:13:36,4,3600,4123.4,0.9,13.3,7,-6.4,0.135,10,0.1,0.84
,17:13:37,4,3600,4124.4,0.9,13.3,7,-6.4,0.135,10,0.1,0.84
,17:13:38,4,3600,4125.4,0.9,13.3,7,-6.4,0.13,10,0.1,0.84
,17:13:39,4,3600,4126.4,0.9,13.3,7,-6.4,0.13,10,0.1,0.84
,17:13:40,4,3600,4127.4,0.9,13.3,7,-6.4,0.126,10,0.1,0.84
,17:13:41,4,3600,4128.4,0.9,13.3,7,-6.4,0.126,10,0.1,0.84
,17:13:42,4,3600,4129.4,0.91,13.3,7,-6.4,0.126,10,0.1,0.85
,17:13:43,4,3600,4130.4,0.89,13.3,7,-6.4,0.125,10,0.1,0.84
,17:13:44,4,3600,4131.4,0.89,13.3,7,-6.4,0.124,10,0.1,0.83
,17:13:45,4,3600,4132.4,0.89,13.3,7,-6.4,0.128,10,0.1,0.83
,17:13:46,4,3600,4133.4,0.88,13.3,6,-6.4,0.138,10,0.1,0.83
,17:13:47,4,3600,4134.4,0.88,13.3,6,-6.4,0.138,10,0.1,0.83
,17:13:48,4,3600,4135.4,0.89,13.3,6,-6.4,0.138,10,0.1,0.83
,17:13:49,4,3600,4136.4,0.89,13.3,7,-6.4,0.134,10,0.1,0.84
,17:13:50,4,3600,4137.4,0.9,13.3,7,-6.4,0.135,10,0.1,0.84
,17:13:51,4,3600,4138.4,0.9,13.3,7,-6.4,0.135,10,0.1,0.84
,17:13:52,4,3600,4139.4,0.9,13.3,7,-6.4,0.135,10,0.1,0.84
,17:13:53,4,3600,4140.4,0.9,13.3,7,-6.4,0.135,10,0.1,0.84
,17:13:54,4,3600,4141.4,0.9,13.3,7,-6.4,0.13,10,0.1,0.84
,17:13:55,4,3600,4142.4,0.91,13.3,7,-6.4,0.131,10,0.1,0.85
,17:13:56,4,3600,4143.4,0.9,13.3,7,-6.4,0.13,10,0.1,0.84
,17:13:57,4,3600,4144.4,0.9,13.3,7,-6.4,0.135,10,0.1,0.84
