Data file,,RA0.3_DISTILLEDWATER_12C_002_15MLWATER.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,14/10/2016,,,,,,,,,,
Lubricant,,Distilled Water 15ml,,,,,,,,,,
Specimens,,Al Ra0.3 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 9.3,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 12:05:53 on 14/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,12:31:07,6,3590,1514.2,0.79,13.3,9,13,0.083,10,49.9,0.76
,12:31:08,6,3590,1515.2,0.77,13.3,9,13,0.083,10,49.9,0.74
,12:31:09,6,3590,1516.2,0.75,13.3,9,13.1,0.084,10,49.9,0.72
,12:31:10,6,3590,1517.2,0.75,13.3,9,13.1,0.084,10,49.9,0.72
,12:31:11,6,3590,1518.2,0.77,13.3,9,13.1,0.085,10,49.9,0.74
,12:31:12,6,3590,1519.2,0.78,13.3,9,13.1,0.085,10,49.9,0.75
,12:31:13,6,3590,1520.2,0.79,13.3,9,13.1,0.083,10,49.9,0.76
,12:31:14,6,3590,1521.2,0.8,13.3,9,13.1,0.084,10,49.9,0.77
,12:31:15,6,3590,1522.2,0.81,13.3,9,13.2,0.085,10,49.9,0.77
,12:31:16,6,3590,1523.2,0.81,13.3,9,13.2,0.085,10,49.9,0.78
,12:31:17,6,3590,1524.2,0.8,13.3,9,13.2,0.087,10,49.9,0.77
,12:31:18,6,3590,1525.2,0.81,13.3,9,13.2,0.087,10,49.9,0.77
,12:31:19,6,3590,1526.2,0.81,13.3,9,13.2,0.086,10,49.9,0.78
,12:31:20,6,3590,1527.2,0.82,13.3,9,13.2,0.087,10,49.9,0.79
,12:31:21,6,3590,1528.2,0.81,13.3,10,13.2,0.083,10,49.9,0.78
,12:31:22,6,3590,1529.2,0.79,13.3,10,13.3,0.081,10,49.9,0.76
,12:31:23,6,3590,1530.2,0.78,13.3,10,13.3,0.08,10,49.9,0.74
,12:31:24,6,3590,1531.2,0.77,13.3,10,13.3,0.079,10,49.9,0.74
,12:31:25,6,3590,1532.2,0.77,13.3,10,13.3,0.079,10,49.9,0.74
,12:31:26,6,3590,1533.2,0.76,13.3,9,13.3,0.08,10,49.9,0.73
,12:31:27,6,3590,1534.2,0.75,13.3,9,13.3,0.081,10,49.9,0.72
,12:31:28,6,3590,1535.2,0.73,13.3,9,13.3,0.081,10,49.9,0.7
,12:31:29,6,3590,1536.2,0.72,13.3,9,13.4,0.078,10,49.9,0.7
,12:31:30,6,3590,1537.2,0.73,13.3,9,13.4,0.081,10,49.9,0.7
,12:31:31,6,3590,1538.2,0.74,13.3,9,13.4,0.083,10,49.9,0.72
,12:31:32,6,3590,1539.2,0.76,13.3,9,13.4,0.084,10,49.9,0.73
,12:31:33,6,3590,1540.2,0.76,13.3,9,13.4,0.085,10,49.9,0.74
,12:31:34,6,3590,1541.2,0.78,13.3,9,13.4,0.086,10,49.9,0.75
,12:31:35,6,3590,1542.2,0.79,13.3,9,13.5,0.088,10,49.9,0.77
,12:31:36,6,3590,1543.2,0.81,13.3,9,13.5,0.088,10,49.9,0.78
,12:31:37,6,3590,1544.2,0.82,13.3,9,13.5,0.091,10,49.9,0.79
,12:31:38,6,3590,1545.2,0.81,13.3,9,13.5,0.088,10,49.9,0.78
,12:31:39,6,3590,1546.2,0.81,13.3,9,13.5,0.087,10,49.9,0.77
,12:31:40,6,3590,1547.2,0.81,13.3,9,13.5,0.088,10,49.9,0.78
,12:31:41,6,3590,1548.2,0.81,13.3,9,13.5,0.088,10,49.9,0.78
,12:31:42,6,3590,1549.2,0.81,13.3,9,13.5,0.088,10,49.9,0.78
,12:31:43,6,3590,1550.2,0.81,13.3,9,13.5,0.087,10,49.9,0.77
,12:31:44,6,3590,1551.2,0.8,13.3,9,13.5,0.087,10,49.9,0.77
,12:31:45,6,3590,1552.2,0.8,13.3,9,13.5,0.085,10,49.9,0.77
,12:31:46,6,3590,1553.2,0.8,13.3,9,13.6,0.084,10,49.9,0.77
,12:31:47,6,3590,1554.2,0.79,13.3,9,13.6,0.085,10,49.9,0.75
,12:31:48,6,3590,1555.2,0.78,13.3,9,13.6,0.082,10,49.9,0.75
,12:31:49,6,3590,1556.2,0.78,13.3,10,13.6,0.08,10,49.9,0.75
,12:31:50,6,3590,1557.2,0.78,13.3,10,13.6,0.078,10,49.9,0.74
,12:31:51,6,3590,1558.2,0.76,13.3,9,13.6,0.08,10,49.9,0.73
,12:31:52,6,3590,1559.2,0.75,13.3,9,13.6,0.081,10,49.9,0.72
,12:31:53,6,3590,1560.2,0.75,13.3,9,13.6,0.081,10,49.9,0.72
,12:31:54,6,3590,1561.2,0.75,13.3,9,13.6,0.081,10,49.9,0.72
,12:31:55,6,3590,1562.2,0.75,13.3,9,13.6,0.083,10,49.9,0.72
,12:31:56,6,3590,1563.2,0.75,13.3,9,13.7,0.084,10,49.9,0.73
,12:31:57,6,3590,1564.2,0.77,13.3,9,13.7,0.086,10,49.9,0.74
,12:31:58,6,3590,1565.2,0.79,13.3,9,13.7,0.088,10,49.9,0.76
,12:31:59,6,3590,1566.2,0.81,13.3,9,13.7,0.088,10,49.8,0.78
,12:32:00,6,3590,1567.2,0.81,13.3,9,13.7,0.088,10,49.9,0.78
,12:32:01,6,3590,1568.2,0.82,13.3,9,13.7,0.087,10,49.9,0.79
,12:32:02,6,3590,1569.2,0.82,13.3,9,13.7,0.087,10,49.9,0.79
,12:32:03,6,3590,1570.2,0.81,13.3,9,13.7,0.085,10,49.9,0.77
,12:32:04,6,3590,1571.2,0.78,13.3,9,13.7,0.082,10,49.9,0.75
,12:32:05,6,3590,1572.2,0.77,13.3,10,13.7,0.079,10,49.9,0.74
,12:32:06,6,3590,1573.2,0.77,13.3,9,13.7,0.081,10,49.9,0.74
,12:32:07,6,3590,1574.2,0.77,13.3,9,13.7,0.083,10,49.9,0.74
,12:32:08,6,3590,1575.2,0.76,13.3,9,13.7,0.083,10,49.9,0.73
,12:32:09,6,3590,1576.2,0.77,13.3,9,13.7,0.084,10,49.9,0.74
,12:32:10,6,3590,1577.2,0.77,13.3,9,13.8,0.084,10,49.9,0.74
,12:32:11,6,3590,1578.2,0.77,13.3,9,13.8,0.086,10,49.9,0.74
,12:32:12,6,3590,1579.2,0.78,13.3,9,13.8,0.086,10,49.8,0.75
,12:32:13,6,3590,1580.2,0.79,13.3,9,13.8,0.085,10,49.8,0.76
,12:32:14,6,3590,1581.2,0.79,13.3,9,13.8,0.088,10,49.9,0.76
,12:32:15,6,3590,1582.2,0.79,13.3,9,13.8,0.088,10,49.9,0.75
,12:32:16,6,3590,1583.2,0.78,13.3,9,13.8,0.087,10,49.9,0.75
,12:32:17,6,3590,1584.2,0.8,13.3,9,13.8,0.086,10,49.9,0.77
,12:32:18,6,3590,1585.2,0.81,13.3,9,13.8,0.088,10,49.9,0.78
,12:32:19,6,3590,1586.2,0.81,13.3,9,13.8,0.085,10,49.9,0.78
,12:32:20,6,3590,1587.2,0.81,13.3,9,13.8,0.085,10,49.9,0.78
,12:32:21,6,3590,1588.2,0.81,13.3,10,13.8,0.083,10,49.9,0.78
,12:32:22,6,3590,1589.2,0.8,13.3,10,13.8,0.082,10,49.9,0.77
,12:32:23,6,3590,1590.2,0.79,13.3,10,13.8,0.081,10,49.9,0.75
,12:32:24,6,3590,1591.2,0.77,13.3,9,13.8,0.084,10,49.9,0.74
,12:32:25,6,3590,1592.2,0.77,13.3,9,13.8,0.085,10,49.9,0.74
,12:32:26,6,3590,1593.2,0.77,13.3,9,13.8,0.086,10,49.8,0.74
,12:32:27,6,3590,1594.2,0.78,13.3,9,13.8,0.087,10,49.9,0.76
,12:32:28,6,3590,1595.2,0.8,13.3,9,13.8,0.089,10,49.9,0.77
,12:32:29,6,3590,1596.2,0.81,13.3,9,13.8,0.088,10,49.9,0.78
,12:32:30,6,3590,1597.2,0.82,13.3,9,13.8,0.088,10,49.9,0.78
,12:32:31,6,3590,1598.2,0.82,13.3,9,13.8,0.091,10,49.9,0.79
,12:32:32,6,3590,1599.2,0.82,13.3,9,13.8,0.092,10,49.9,0.79
,12:32:33,6,3590,1600.2,0.83,13.3,9,13.8,0.092,10,49.9,0.8
,12:32:34,6,3590,1601.2,0.85,13.3,9,13.8,0.089,10,49.9,0.81
,12:32:35,6,3590,1602.2,0.85,13.3,9,13.8,0.09,10,49.9,0.82
,12:32:36,6,3590,1603.2,0.85,13.3,9,13.8,0.09,10,49.9,0.82
,12:32:37,6,3590,1604.2,0.84,13.3,9,13.8,0.089,10,49.9,0.81
,12:32:38,6,3590,1605.2,0.84,13.3,9,13.8,0.088,10,49.9,0.81
,12:32:39,6,3590,1606.2,0.83,13.3,10,13.8,0.086,10,49.9,0.8
,12:32:40,6,3590,1607.2,0.83,13.3,10,13.8,0.085,10,49.9,0.79
,12:32:41,6,3590,1608.2,0.81,13.3,9,13.8,0.085,10,49.9,0.78
,12:32:42,6,3590,1609.2,0.79,13.3,9,13.8,0.085,10,49.9,0.76
,12:32:43,6,3590,1610.2,0.77,13.3,9,13.8,0.086,10,49.9,0.74
,12:32:44,6,3590,1611.2,0.76,13.3,9,13.8,0.085,10,49.9,0.73
,12:32:45,6,3590,1612.2,0.77,13.3,9,13.8,0.086,10,49.9,0.74
,12:32:46,6,3590,1613.2,0.78,13.3,9,13.8,0.085,10,49.9,0.75
,12:32:47,6,3590,1614.2,0.79,13.3,9,13.8,0.083,10,49.8,0.76
,12:32:48,6,3590,1615.2,0.8,13.3,9,13.8,0.086,10,49.9,0.77
,12:32:49,6,3590,1616.2,0.8,13.3,9,13.8,0.089,10,49.9,0.77
,12:32:50,6,3590,1617.2,0.8,13.3,9,13.8,0.089,10,49.9,0.77
,12:32:51,6,3590,1618.2,0.8,13.3,9,13.8,0.087,10,49.9,0.77
,12:32:52,6,3590,1619.2,0.81,13.3,9,13.8,0.088,10,49.9,0.78
,12:32:53,6,3590,1620.2,0.81,13.3,9,13.8,0.088,10,49.9,0.78
,12:32:54,6,3590,1621.2,0.81,13.3,9,13.8,0.088,10,49.9,0.78
,12:32:55,6,3590,1622.2,0.82,13.3,9,13.8,0.088,10,49.9,0.78
,12:32:56,6,3590,1623.2,0.82,13.3,9,13.8,0.087,10,49.9,0.79
,12:32:57,6,3590,1624.2,0.82,13.3,9,13.8,0.087,10,49.9,0.79
,12:32:58,6,3590,1625.2,0.82,13.3,10,13.8,0.084,10,49.9,0.79
,12:32:59,6,3590,1626.2,0.82,13.3,9,13.8,0.086,10,49.9,0.78
,12:33:00,6,3590,1627.2,0.81,13.3,9,13.8,0.087,10,49.9,0.77
,12:33:01,6,3590,1628.2,0.8,13.3,9,13.8,0.089,10,49.9,0.77
,12:33:02,6,3590,1629.2,0.81,13.3,9,13.8,0.09,10,49.9,0.78
,12:33:03,6,3590,1630.2,0.83,13.3,9,13.8,0.09,10,49.9,0.8
,12:33:04,6,3590,1631.2,0.84,13.3,9,13.8,0.091,10,49.9,0.81
,12:33:05,6,3590,1632.2,0.85,13.3,9,13.8,0.092,10,49.9,0.81
,12:33:06,6,3590,1633.2,0.85,13.3,10,13.8,0.087,10,49.9,0.81
,12:33:07,6,3590,1634.2,0.84,13.3,10,13.8,0.084,10,49.9,0.81
,12:33:08,6,3590,1635.2,0.82,13.3,10,13.8,0.084,10,49.9,0.79
,12:33:09,6,3590,1636.2,0.79,13.3,9,13.8,0.084,10,49.9,0.76
,12:33:10,6,3590,1637.2,0.77,13.3,9,13.8,0.084,10,49.8,0.74
,12:33:11,6,3590,1638.2,0.76,13.3,9,13.8,0.082,10,49.8,0.73
,12:33:12,6,3590,1639.2,0.76,13.3,9,13.8,0.084,10,49.9,0.73
,12:33:13,6,3590,1640.2,0.77,13.3,9,13.8,0.085,10,49.9,0.74
,12:33:14,6,3590,1641.2,0.78,13.3,9,13.8,0.087,10,49.9,0.76
,12:33:15,6,3590,1642.2,0.79,13.3,9,13.8,0.084,10,49.9,0.76
,12:33:16,6,3590,1643.2,0.79,13.3,9,13.8,0.083,10,49.9,0.75
,12:33:17,6,3590,1644.2,0.77,13.3,9,13.8,0.083,10,49.9,0.74
,12:33:18,6,3590,1645.2,0.76,13.3,9,13.8,0.082,10,49.9,0.73
,12:33:19,6,3590,1646.2,0.76,13.3,9,13.8,0.085,10,49.9,0.73
,12:33:20,6,3590,1647.2,0.77,13.3,9,13.8,0.086,10,49.9,0.74
,12:33:21,6,3590,1648.2,0.78,13.3,9,13.8,0.085,10,49.9,0.76
,12:33:22,6,3590,1649.2,0.79,13.3,9,13.7,0.085,10,49.9,0.76
,12:33:23,6,3590,1650.2,0.78,13.3,9,13.7,0.084,10,49.9,0.75
,12:33:24,6,3590,1651.2,0.77,13.3,9,13.7,0.083,10,49.9,0.74
,12:33:25,6,3590,1652.2,0.76,13.3,9,13.7,0.083,10,49.9,0.73
,12:33:26,6,3590,1653.2,0.76,13.3,9,13.7,0.083,10,49.9,0.73
,12:33:27,6,3590,1654.2,0.77,13.3,9,13.7,0.086,10,49.9,0.74
,12:33:28,6,3590,1655.2,0.79,13.3,9,13.7,0.088,10,49.9,0.76
,12:33:29,6,3590,1656.2,0.81,13.3,9,13.7,0.09,10,49.9,0.78
,12:33:30,6,3590,1657.2,0.82,13.3,9,13.7,0.089,10,49.9,0.79
,12:33:31,6,3590,1658.2,0.83,13.3,9,13.7,0.087,10,49.8,0.8
,12:33:32,6,3590,1659.2,0.83,13.3,10,13.7,0.085,10,49.9,0.79
,12:33:33,6,3590,1660.2,0.82,13.3,10,13.7,0.084,10,49.9,0.78
,12:33:34,6,3590,1661.2,0.8,13.3,9,13.7,0.084,10,49.8,0.77
,12:33:35,6,3590,1662.2,0.78,13.3,9,13.7,0.087,10,49.9,0.75
,12:33:36,6,3590,1663.2,0.78,13.3,9,13.7,0.084,10,49.9,0.75
,12:33:37,6,3590,1664.2,0.78,13.3,9,13.7,0.084,10,49.9,0.75
,12:33:38,6,3590,1665.2,0.78,13.3,9,13.7,0.084,10,49.9,0.75
,12:33:39,6,3590,1666.2,0.77,13.3,9,13.7,0.084,10,49.9,0.74
,12:33:40,6,3590,1667.2,0.77,13.3,9,13.6,0.083,10,49.9,0.74
,12:33:41,6,3590,1668.2,0.77,13.3,9,13.6,0.083,10,49.9,0.74
,12:33:42,6,3590,1669.2,0.76,13.3,9,13.6,0.083,10,49.9,0.74
,12:33:43,6,3590,1670.2,0.77,13.3,9,13.6,0.086,10,49.9,0.74
,12:33:44,6,3590,1671.2,0.78,13.3,9,13.6,0.087,10,49.9,0.75
,12:33:45,6,3590,1672.2,0.81,13.3,9,13.6,0.087,10,49.9,0.78
,12:33:46,6,3590,1673.2,0.83,13.3,9,13.6,0.089,10,49.9,0.8
,12:33:47,6,3590,1674.2,0.83,13.3,9,13.6,0.088,10,49.9,0.8
,12:33:48,6,3590,1675.2,0.82,13.3,9,13.6,0.087,10,49.9,0.79
,12:33:49,6,3590,1676.2,0.8,13.3,9,13.6,0.084,10,49.9,0.77
,12:33:50,6,3590,1677.2,0.78,13.3,9,13.6,0.085,10,49.9,0.75
,12:33:51,6,3590,1678.2,0.77,13.3,9,13.6,0.083,10,49.9,0.73
,12:33:52,6,3590,1679.2,0.76,13.3,9,13.6,0.085,10,49.9,0.73
,12:33:53,6,3590,1680.2,0.77,13.3,9,13.6,0.084,10,49.9,0.74
,12:33:54,6,3590,1681.2,0.79,13.3,9,13.6,0.086,10,49.9,0.76
,12:33:55,6,3590,1682.2,0.8,13.3,9,13.6,0.085,10,49.9,0.77
,12:33:56,6,3590,1683.2,0.81,13.3,9,13.6,0.085,10,49.9,0.78
,12:33:57,6,3590,1684.2,0.8,13.3,9,13.5,0.084,10,49.9,0.77
,12:33:58,6,3590,1685.2,0.78,13.3,9,13.5,0.085,10,49.9,0.75
,12:33:59,6,3590,1686.2,0.77,13.3,9,13.5,0.085,10,49.9,0.74
,12:34:00,6,3590,1687.2,0.77,13.3,9,13.5,0.086,10,49.9,0.74
,12:34:01,6,3590,1688.2,0.78,13.3,9,13.5,0.085,10,49.9,0.75
,12:34:02,6,3590,1689.2,0.8,13.3,9,13.5,0.086,10,49.9,0.77
,12:34:03,6,3590,1690.2,0.8,13.3,9,13.5,0.087,10,49.9,0.77
,12:34:04,6,3590,1691.2,0.81,13.3,9,13.5,0.087,10,49.9,0.77
,12:34:05,6,3590,1692.2,0.81,13.3,9,13.5,0.088,10,49.9,0.78
,12:34:06,6,3590,1693.2,0.81,13.3,10,13.5,0.083,10,49.9,0.78
,12:34:07,6,3590,1694.2,0.81,13.3,10,13.5,0.081,10,49.9,0.78
,12:34:08,6,3590,1695.2,0.8,13.3,10,13.5,0.082,10,49.9,0.77
,12:34:09,6,3590,1696.2,0.78,13.3,9,13.4,0.082,10,49.9,0.74
,12:34:10,6,3590,1697.2,0.75,13.3,9,13.4,0.081,10,49.9,0.72
,12:34:11,6,3590,1698.2,0.74,13.3,9,13.4,0.081,10,49.9,0.71
,12:34:12,6,3590,1699.2,0.75,13.3,9,13.4,0.083,10,49.8,0.72
,12:34:13,6,3590,1700.2,0.76,13.3,9,13.4,0.083,10,49.9,0.74
,12:34:14,6,3590,1701.2,0.77,13.3,9,13.4,0.084,10,49.9,0.74
,12:34:15,6,3590,1702.2,0.77,13.3,9,13.4,0.084,10,49.9,0.74
,12:34:16,6,3590,1703.2,0.77,13.3,9,13.4,0.083,10,49.9,0.74
,12:34:17,6,3590,1704.2,0.76,13.3,9,13.4,0.08,10,49.8,0.73
,12:34:18,6,3590,1705.2,0.75,13.3,9,13.4,0.079,10,49.9,0.72
,12:34:19,6,3590,1706.2,0.75,13.3,9,13.4,0.081,10,49.9,0.72
,12:34:20,6,3590,1707.2,0.76,13.3,9,13.4,0.084,10,49.9,0.73
,12:34:21,6,3590,1708.2,0.77,13.3,9,13.4,0.084,10,49.9,0.74
,12:34:22,6,3590,1709.2,0.79,13.3,9,13.3,0.088,10,49.9,0.76
,12:34:23,6,3590,1710.2,0.81,13.3,9,13.3,0.088,10,49.9,0.78
,12:34:24,6,3590,1711.2,0.82,13.3,9,13.3,0.089,10,49.9,0.79
,12:34:25,6,3590,1712.2,0.82,13.3,9,13.3,0.087,10,49.9,0.79
,12:34:26,6,3590,1713.2,0.81,13.3,9,13.3,0.085,10,49.9,0.78
,12:34:27,6,3590,1714.2,0.79,13.3,9,13.3,0.086,10,49.9,0.76
,12:34:28,6,3590,1715.2,0.77,13.3,9,13.3,0.086,10,49.9,0.74
,12:34:29,6,3590,1716.2,0.77,13.3,9,13.3,0.086,10,49.9,0.74
,12:34:30,6,3590,1717.2,0.78,13.3,9,13.3,0.085,10,49.9,0.75
,12:34:31,6,3590,1718.2,0.8,13.3,9,13.3,0.087,10,49.9,0.77
,12:34:32,6,3590,1719.2,0.81,13.3,9,13.2,0.086,10,49.9,0.78
,12:34:33,6,3590,1720.2,0.82,13.3,9,13.2,0.086,10,49.9,0.79
,12:34:34,6,3590,1721.2,0.81,13.3,9,13.2,0.085,10,49.9,0.77
,12:34:35,6,3590,1722.2,0.79,13.3,9,13.2,0.085,10,49.9,0.76
,12:34:36,6,3590,1723.2,0.77,13.3,9,13.2,0.083,10,49.9,0.74
,12:34:37,6,3590,1724.2,0.76,13.3,9,13.2,0.082,10,49.9,0.73
,12:34:38,6,3590,1725.2,0.77,13.3,9,13.2,0.083,10,49.9,0.74
,12:34:39,6,3590,1726.2,0.78,13.3,9,13.2,0.085,10,49.9,0.75
,12:34:40,6,3590,1727.2,0.8,13.3,9,13.2,0.089,10,49.9,0.77
,12:34:41,6,3590,1728.2,0.81,13.3,9,13.2,0.09,10,49.9,0.78
,12:34:42,6,3590,1729.2,0.81,13.3,9,13.1,0.088,10,49.9,0.78
,12:34:43,6,3590,1730.2,0.81,13.3,9,13.1,0.086,10,49.9,0.78
,12:34:44,6,3590,1731.2,0.82,13.3,9,13.1,0.086,10,49.9,0.79
,12:34:45,6,3590,1732.2,0.83,13.3,9,13.1,0.089,10,49.9,0.79
,12:34:46,6,3590,1733.2,0.83,13.3,9,13.1,0.09,10,49.8,0.8
,12:34:47,6,3590,1734.2,0.83,13.3,9,13.1,0.089,10,49.9,0.79
,12:34:48,6,3590,1735.2,0.83,13.3,9,13.1,0.089,10,49.9,0.79
,12:34:49,6,3590,1736.2,0.83,13.3,9,13.1,0.089,10,49.9,0.79
,12:34:50,6,3590,1737.2,0.83,13.3,10,13.1,0.085,10,49.8,0.79
,12:34:51,6,3590,1738.2,0.82,13.3,9,13,0.087,10,49.9,0.79
,12:34:52,6,3590,1739.2,0.81,13.3,9,13.1,0.088,10,49.9,0.78
,12:34:53,6,3590,1740.2,0.8,13.3,9,13,0.089,10,49.9,0.77
,12:34:54,6,3590,1741.2,0.79,13.3,9,13,0.088,10,49.9,0.76
,12:34:55,6,3590,1742.2,0.79,13.3,9,13,0.088,10,49.9,0.76
,12:34:56,6,3590,1743.2,0.81,13.3,9,13,0.087,10,49.9,0.77
,12:34:57,6,3590,1744.2,0.81,13.3,9,13,0.085,10,49.9,0.78
,12:34:58,6,3590,1745.2,0.81,13.3,10,13,0.083,10,49.9,0.78
,12:34:59,6,3590,1746.2,0.81,13.3,10,13,0.083,10,49.9,0.77
,12:35:00,6,3590,1747.2,0.79,13.3,9,13,0.085,10,49.9,0.76
,12:35:01,6,3590,1748.2,0.77,13.3,9,13,0.086,10,49.9,0.74
,12:35:02,6,3590,1749.2,0.76,13.3,9,12.9,0.085,10,49.9,0.73
,12:35:03,6,3590,1750.2,0.78,13.3,9,12.9,0.084,10,49.9,0.75
,12:35:04,6,3590,1751.2,0.79,13.3,9,12.9,0.083,10,49.9,0.76
,12:35:05,6,3590,1752.2,0.78,13.3,9,12.9,0.085,10,49.9,0.75
,12:35:06,6,3590,1753.2,0.77,13.3,9,12.9,0.086,10,49.9,0.74
,12:35:07,6,3590,1754.2,0.77,13.3,9,12.9,0.086,10,49.9,0.74
,12:35:08,6,3590,1755.2,0.78,13.3,9,12.9,0.087,10,49.9,0.76
,12:35:09,6,3590,1756.2,0.8,13.3,9,12.9,0.087,10,49.9,0.77
,12:35:10,6,3590,1757.2,0.81,13.3,9,12.8,0.085,10,49.9,0.78
,12:35:11,6,3590,1758.2,0.82,13.3,9,12.9,0.089,10,49.9,0.79
