Data file,,COLSIBRO_HEF_T9_C2.TSV,,,,,,,,,,
,16:56:54,5,3590,2751.3,1.43,13.3,7,22,0.207,10,49.7,1.38
,16:56:55,5,3590,2752.3,1.43,13.3,7,22,0.206,10,49.7,1.37
,16:56:56,5,3590,2753.3,1.4,13.3,7,22,0.203,10,49.7,1.35
,16:56:57,5,3590,2754.3,1.39,13.3,7,22,0.208,10,49.7,1.34
,16:56:58,5,3590,2755.3,1.4,13.3,7,22,0.21,10,49.7,1.35
,16:56:59,5,3590,2756.3,1.41,13.3,7,22,0.204,10,49.7,1.36
,16:57:00,5,3590,2757.3,1.42,13.3,7,22,0.204,10,49.7,1.37
,16:57:01,5,3590,2758.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,16:57:02,5,3590,2759.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,16:57:03,5,3590,2760.3,1.41,13.3,7,22,0.197,10,49.7,1.36
,16:57:04,5,3590,2761.3,1.39,13.3,7,22,0.193,10,49.7,1.34
,16:57:05,5,3590,2762.3,1.37,13.3,7,22,0.184,10,49.7,1.32
,16:57:06,5,3590,2763.3,1.36,13.3,7,22,0.183,10,49.7,1.31
,16:57:07,5,3590,2764.3,1.37,13.3,7,22,0.184,10,49.7,1.32
,16:57:08,5,3590,2765.3,1.37,13.3,7,22,0.198,10,49.7,1.33
,16:57:09,5,3590,2766.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:57:10,5,3590,2767.3,1.43,13.3,7,22,0.199,10,49.6,1.38
,16:57:11,5,3590,2768.3,1.43,13.3,7,22,0.207,10,49.7,1.38
,16:57:12,5,3590,2769.3,1.41,13.3,7,22,0.204,10,49.7,1.36
,16:57:13,5,3590,2770.3,1.38,13.3,7,22,0.193,10,49.7,1.34
,16:57:14,5,3590,2771.3,1.38,13.3,7,21,0.186,10,49.7,1.34
,16:57:15,5,3590,2772.3,1.39,13.3,7,22,0.187,10,49.7,1.34
,16:57:16,5,3590,2773.3,1.39,13.3,7,22,0.193,10,49.7,1.34
,16:57:17,5,3590,2774.3,1.38,13.3,7,22,0.2,10,49.6,1.34
,16:57:18,5,3590,2775.3,1.4,13.3,7,22,0.203,10,49.7,1.36
,16:57:19,5,3590,2776.3,1.43,13.3,7,22,0.206,10,49.7,1.38
,16:57:20,5,3590,2777.3,1.45,13.3,7,22,0.21,10,49.7,1.4
,16:57:21,5,3590,2778.3,1.44,13.3,7,22,0.2,10,49.7,1.39
,16:57:22,5,3590,2779.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,16:57:23,5,3590,2780.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:57:24,5,3590,2781.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:57:25,5,3590,2782.3,1.4,13.3,7,22,0.194,10,49.7,1.35
,16:57:26,5,3590,2783.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:57:27,5,3590,2784.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,16:57:28,5,3590,2785.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,16:57:29,5,3590,2786.3,1.42,13.3,7,22,0.204,10,49.7,1.36
,16:57:30,5,3590,2787.3,1.4,13.3,7,22,0.203,10,49.7,1.35
,16:57:31,5,3590,2788.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:57:32,5,3590,2789.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:57:33,5,3590,2790.3,1.41,13.3,7,22,0.189,10,49.7,1.36
,16:57:34,5,3590,2791.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:57:35,5,3590,2792.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:57:36,5,3590,2793.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:57:37,5,3590,2794.3,1.42,13.3,7,22,0.204,10,49.7,1.37
,16:57:38,5,3590,2795.3,1.42,13.3,7,22,0.204,10,49.7,1.37
,16:57:39,5,3590,2796.3,1.41,13.3,7,22,0.203,10,49.7,1.35
,16:57:40,5,3590,2797.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:57:41,5,3590,2798.3,1.38,13.3,7,22,0.2,10,49.7,1.34
,16:57:42,5,3590,2799.3,1.38,13.3,7,22,0.193,10,49.7,1.34
,16:57:43,5,3590,2800.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:57:44,5,3590,2801.3,1.41,13.3,7,22,0.204,10,49.7,1.36
,16:57:45,5,3590,2802.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,16:57:46,5,3590,2803.3,1.41,13.3,7,22,0.203,10,49.7,1.35
,16:57:47,5,3590,2804.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:57:48,5,3590,2805.3,1.38,13.3,7,22,0.199,10,49.7,1.33
,16:57:49,5,3590,2806.3,1.37,13.3,7,22,0.184,10,49.7,1.32
,16:57:50,5,3590,2807.3,1.36,13.3,7,21,0.189,10,49.7,1.31
,16:57:51,5,3590,2808.3,1.38,13.3,7,22,0.192,10,49.7,1.34
,16:57:52,5,3590,2809.3,1.41,13.3,7,22,0.197,10,49.7,1.37
,16:57:53,5,3590,2810.3,1.43,13.3,7,22,0.207,10,49.7,1.38
,16:57:54,5,3590,2811.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,16:57:55,5,3590,2812.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:57:56,5,3590,2813.3,1.39,13.3,7,22,0.193,10,49.7,1.34
,16:57:57,5,3590,2814.3,1.39,13.3,7,22,0.194,10,49.7,1.35
,16:57:58,5,3590,2815.3,1.4,13.3,7,22,0.188,10,49.7,1.35
,16:57:59,5,3590,2816.3,1.4,13.3,7,22,0.188,10,49.7,1.35
,16:58:00,5,3590,2817.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:58:01,5,3590,2818.3,1.41,13.3,7,22,0.197,10,49.7,1.37
,16:58:02,5,3590,2819.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,16:58:03,5,3590,2820.3,1.4,13.3,7,22,0.203,10,49.7,1.35
,16:58:04,5,3590,2821.3,1.39,13.3,7,22,0.2,10,49.7,1.34
,16:58:05,5,3590,2822.3,1.38,13.3,7,22,0.199,10,49.7,1.33
,16:58:06,5,3590,2823.3,1.39,13.3,7,22,0.193,10,49.7,1.34
,16:58:07,5,3590,2824.3,1.39,13.3,7,22,0.193,10,49.7,1.34
,16:58:08,5,3590,2825.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:58:09,5,3590,2826.3,1.42,13.3,7,22,0.198,10,49.7,1.38
,16:58:10,5,3590,2827.3,1.44,13.3,7,22,0.2,10,49.7,1.39
,16:58:11,5,3590,2828.3,1.43,13.3,7,22,0.206,10,49.7,1.38
,16:58:12,5,3590,2829.3,1.4,13.3,7,22,0.203,10,49.7,1.35
,16:58:13,5,3590,2830.3,1.38,13.3,7,22,0.207,10,49.7,1.33
,16:58:14,5,3590,2831.3,1.39,13.3,7,22,0.209,10,49.6,1.34
,16:58:15,5,3590,2832.3,1.39,13.3,7,22,0.194,10,49.7,1.34
,16:58:16,5,3590,2833.3,1.4,13.3,7,22,0.188,10,49.7,1.35
,16:58:17,5,3590,2834.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:58:18,5,3590,2835.3,1.42,13.3,7,22,0.204,10,49.7,1.37
,16:58:19,5,3590,2836.3,1.41,13.3,7,22,0.203,10,49.6,1.36
,16:58:20,5,3590,2837.3,1.38,13.3,7,22,0.193,10,49.7,1.33
,16:58:21,5,3590,2838.3,1.37,13.3,7,22,0.198,10,49.7,1.32
,16:58:22,5,3590,2839.3,1.38,13.3,7,22,0.2,10,49.7,1.34
,16:58:23,5,3590,2840.3,1.41,13.3,7,22,0.212,10,49.7,1.36
,16:58:24,5,3590,2841.3,1.41,13.3,7,22,0.204,10,49.7,1.36
,16:58:25,5,3590,2842.3,1.41,13.3,7,22,0.19,10,49.7,1.36
,16:58:26,5,3590,2843.3,1.41,13.3,7,22,0.19,10,49.7,1.37
,16:58:27,5,3590,2844.3,1.43,13.3,7,22,0.199,10,49.7,1.38
,16:58:28,5,3590,2845.3,1.45,13.3,7,22,0.209,10,49.7,1.39
,16:58:29,5,3590,2846.3,1.43,13.3,7,22,0.199,10,49.7,1.38
,16:58:30,5,3590,2847.3,1.4,13.3,7,22,0.202,10,49.7,1.34
,16:58:31,5,3590,2848.3,1.37,13.3,7,22,0.198,10,49.7,1.32
,16:58:32,5,3590,2849.3,1.37,13.3,7,22,0.198,10,49.7,1.32
,16:58:33,5,3590,2850.3,1.38,13.3,7,22,0.193,10,49.7,1.34
,16:58:34,5,3590,2851.3,1.4,13.3,7,22,0.188,10,49.7,1.35
,16:58:35,5,3590,2852.3,1.41,13.3,8,22,0.183,10,49.7,1.36
,16:58:36,5,3590,2853.3,1.43,13.3,7,22,0.193,10,49.7,1.38
,16:58:37,5,3590,2854.3,1.43,13.3,7,22,0.199,10,49.7,1.38
,16:58:38,5,3590,2855.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,16:58:39,5,3590,2856.3,1.4,13.3,7,22,0.202,10,49.7,1.34
,16:58:40,5,3590,2857.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:58:41,5,3590,2858.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:58:42,5,3590,2859.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:58:43,5,3590,2860.3,1.41,13.3,7,22,0.189,10,49.7,1.36
,16:58:44,5,3590,2861.3,1.42,13.3,7,22,0.191,10,49.7,1.37
,16:58:45,5,3590,2862.3,1.44,13.3,7,22,0.2,10,49.7,1.39
,16:58:46,5,3590,2863.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,16:58:47,5,3590,2864.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:58:48,5,3590,2865.3,1.38,13.3,7,22,0.207,10,49.7,1.34
,16:58:49,5,3590,2866.3,1.38,13.3,7,22,0.2,10,49.7,1.34
,16:58:50,5,3590,2867.3,1.39,13.3,7,22,0.193,10,49.7,1.34
,16:58:51,5,3590,2868.3,1.39,13.3,7,22,0.201,10,49.7,1.35
,16:58:52,5,3590,2869.3,1.41,13.3,7,22,0.204,10,49.7,1.36
,16:58:53,5,3590,2870.3,1.43,13.3,7,22,0.214,10,49.6,1.38
,16:58:54,5,3590,2871.3,1.43,13.3,7,22,0.206,10,49.7,1.38
,16:58:55,5,3590,2872.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,16:58:56,5,3590,2873.3,1.38,13.3,7,22,0.192,10,49.7,1.33
,16:58:57,5,3590,2874.3,1.36,13.3,7,22,0.197,10,49.7,1.32
,16:58:58,5,3590,2875.3,1.36,13.3,7,22,0.189,10,49.7,1.31
,16:58:59,5,3590,2876.3,1.37,13.3,7,22,0.191,10,49.7,1.32
,16:59:00,5,3590,2877.3,1.39,13.3,7,22,0.194,10,49.7,1.35
,16:59:01,5,3590,2878.3,1.43,13.3,7,22,0.199,10,49.7,1.38
,16:59:02,5,3590,2879.3,1.45,13.3,7,22,0.21,10,49.7,1.4
,16:59:03,5,3590,2880.3,1.42,13.3,7,22,0.206,10,49.7,1.37
,16:59:04,5,3590,2881.3,1.38,13.3,7,22,0.199,10,49.7,1.32
,16:59:05,5,3590,2882.3,1.35,13.3,7,22,0.187,10,49.7,1.3
,16:59:06,5,3590,2883.3,1.36,13.3,7,22,0.189,10,49.7,1.31
,16:59:07,5,3590,2884.3,1.38,13.3,7,22,0.192,10,49.7,1.33
,16:59:08,5,3590,2885.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:59:09,5,3590,2886.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:59:10,5,3590,2887.3,1.41,13.3,7,22,0.203,10,49.7,1.36
,16:59:11,5,3590,2888.3,1.4,13.3,7,22,0.189,10,49.7,1.35
,16:59:12,5,3590,2889.3,1.4,13.3,7,22,0.194,10,49.7,1.34
,16:59:13,5,3590,2890.3,1.38,13.3,7,22,0.192,10,49.7,1.33
,16:59:14,5,3590,2891.3,1.39,13.3,7,22,0.2,10,49.6,1.34
,16:59:15,5,3590,2892.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:59:16,5,3590,2893.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:59:17,5,3590,2894.3,1.41,13.3,7,22,0.19,10,49.7,1.36
,16:59:18,5,3590,2895.3,1.42,13.3,7,22,0.19,10,49.7,1.37
,16:59:19,5,3590,2896.3,1.42,13.3,7,22,0.197,10,49.7,1.36
,16:59:20,5,3590,2897.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:59:21,5,3590,2898.3,1.39,13.3,7,22,0.193,10,49.7,1.34
,16:59:22,5,3590,2899.3,1.39,13.3,7,22,0.186,10,49.7,1.34
,16:59:23,5,3590,2900.3,1.4,13.3,7,22,0.188,10,49.7,1.35
,16:59:24,5,3590,2901.3,1.39,13.3,7,22,0.194,10,49.7,1.34
,16:59:25,5,3590,2902.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:59:26,5,3590,2903.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:59:27,5,3590,2904.3,1.43,13.3,7,22,0.199,10,49.7,1.38
,16:59:28,5,3590,2905.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,16:59:29,5,3590,2906.3,1.41,13.3,7,22,0.203,10,49.7,1.35
,16:59:30,5,3590,2907.3,1.38,13.3,7,22,0.199,10,49.7,1.33
,16:59:31,5,3590,2908.3,1.38,13.3,7,22,0.199,10,49.7,1.33
,16:59:32,5,3590,2909.3,1.39,13.3,7,22,0.2,10,49.7,1.34
,16:59:33,5,3590,2910.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:59:34,5,3590,2911.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,16:59:35,5,3590,2912.3,1.44,13.3,7,22,0.2,10,49.7,1.39
,16:59:36,5,3590,2913.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,16:59:37,5,3590,2914.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:59:38,5,3590,2915.3,1.37,13.3,7,22,0.198,10,49.7,1.32
,16:59:39,5,3590,2916.3,1.39,13.3,7,22,0.2,10,49.7,1.34
,16:59:40,5,3590,2917.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:59:41,5,3590,2918.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,16:59:42,5,3590,2919.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,16:59:43,5,3590,2920.3,1.44,13.3,7,22,0.207,10,49.7,1.39
,16:59:44,5,3590,2921.3,1.44,13.3,7,22,0.2,10,49.7,1.39
,16:59:45,5,3590,2922.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,16:59:46,5,3590,2923.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:59:47,5,3590,2924.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:59:48,5,3590,2925.3,1.4,13.3,7,22,0.203,10,49.7,1.35
,16:59:49,5,3590,2926.3,1.4,13.3,7,22,0.203,10,49.7,1.35
,16:59:50,5,3590,2927.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,16:59:51,5,3590,2928.3,1.42,13.3,7,22,0.19,10,49.7,1.37
,16:59:52,5,3590,2929.3,1.43,13.3,7,22,0.199,10,49.7,1.38
,16:59:53,5,3590,2930.3,1.41,13.3,7,22,0.204,10,49.7,1.36
,16:59:54,5,3590,2931.3,1.39,13.3,7,22,0.209,10,49.7,1.34
,16:59:55,5,3590,2932.3,1.38,13.3,7,22,0.207,10,49.7,1.33
,16:59:56,5,3590,2933.3,1.38,13.3,7,22,0.193,10,49.7,1.34
,16:59:57,5,3590,2934.3,1.4,13.3,7,22,0.188,10,49.7,1.35
,16:59:58,5,3590,2935.3,1.4,13.3,7,22,0.189,10,49.7,1.36
,16:59:59,5,3590,2936.3,1.43,13.3,7,22,0.199,10,49.7,1.38
,17:00:00,5,3590,2937.3,1.43,13.3,7,22,0.207,10,49.7,1.38
,17:00:01,5,3590,2938.3,1.42,13.3,7,22,0.197,10,49.6,1.36
,17:00:02,5,3590,2939.3,1.39,13.3,7,22,0.187,10,49.7,1.34
,17:00:03,5,3590,2940.3,1.39,13.3,7,22,0.193,10,49.7,1.34
,17:00:04,5,3590,2941.3,1.39,13.3,7,22,0.194,10,49.7,1.34
,17:00:05,5,3590,2942.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,17:00:06,5,3590,2943.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,17:00:07,5,3590,2944.3,1.41,13.3,7,22,0.197,10,49.7,1.37
,17:00:08,5,3590,2945.3,1.42,13.3,7,22,0.206,10,49.7,1.37
,17:00:09,5,3590,2946.3,1.43,13.3,7,22,0.207,10,49.7,1.38
,17:00:10,5,3590,2947.3,1.42,13.3,7,22,0.206,10,49.7,1.37
,17:00:11,5,3590,2948.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,17:00:12,5,3590,2949.3,1.4,13.3,7,22,0.195,10,49.6,1.35
,17:00:13,5,3590,2950.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,17:00:14,5,3590,2951.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,17:00:15,5,3590,2952.3,1.39,13.3,7,22,0.193,10,49.7,1.34
,17:00:16,5,3590,2953.3,1.41,13.3,7,22,0.189,10,49.7,1.36
,17:00:17,5,3590,2954.3,1.43,13.3,7,22,0.192,10,49.7,1.38
,17:00:18,5,3590,2955.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,17:00:19,5,3590,2956.3,1.39,13.3,7,22,0.194,10,49.7,1.34
,17:00:20,5,3590,2957.3,1.37,13.3,7,22,0.198,10,49.7,1.32
,17:00:21,5,3590,2958.3,1.37,13.3,7,22,0.197,10,49.7,1.32
,17:00:22,5,3590,2959.3,1.39,13.3,7,22,0.193,10,49.7,1.34
,17:00:23,5,3590,2960.3,1.39,13.3,7,22,0.194,10,49.7,1.34
,17:00:24,5,3590,2961.3,1.39,13.3,7,22,0.201,10,49.7,1.35
,17:00:25,5,3590,2962.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,17:00:26,5,3590,2963.3,1.43,13.3,7,22,0.199,10,49.7,1.38
,17:00:27,5,3590,2964.3,1.44,13.3,7,22,0.201,10,49.6,1.39
,17:00:28,5,3590,2965.3,1.43,13.3,7,22,0.206,10,49.7,1.37
,17:00:29,5,3590,2966.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,17:00:30,5,3590,2967.3,1.39,13.3,7,22,0.187,10,49.7,1.34
,17:00:31,5,3590,2968.3,1.39,13.3,7,22,0.187,10,49.7,1.34
,17:00:32,5,3590,2969.3,1.38,13.3,7,22,0.192,10,49.7,1.33
,17:00:33,5,3590,2970.3,1.38,13.3,7,22,0.207,10,49.7,1.33
,17:00:34,5,3590,2971.3,1.4,13.3,7,22,0.209,10,49.7,1.35
,17:00:35,5,3590,2972.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,17:00:36,5,3590,2973.3,1.43,13.3,7,22,0.199,10,49.7,1.38
,17:00:37,5,3590,2974.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,17:00:38,5,3590,2975.3,1.41,13.3,7,22,0.203,10,49.7,1.36
,17:00:39,5,3590,2976.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,17:00:40,5,3590,2977.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,17:00:41,5,3590,2978.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,17:00:42,5,3590,2979.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,17:00:43,5,3590,2980.3,1.41,13.3,7,22,0.203,10,49.7,1.36
,17:00:44,5,3590,2981.3,1.43,13.3,7,22,0.206,10,49.7,1.38
,17:00:45,5,3590,2982.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,17:00:46,5,3590,2983.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,17:00:47,5,3590,2984.3,1.41,13.3,7,22,0.204,10,49.7,1.36
,17:00:48,5,3590,2985.3,1.41,13.3,7,22,0.204,10,49.7,1.36
,17:00:49,5,3590,2986.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,17:00:50,5,3590,2987.3,1.41,13.3,7,22,0.189,10,49.7,1.36
,17:00:51,5,3590,2988.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,17:00:52,5,3590,2989.3,1.43,13.3,7,22,0.206,10,49.7,1.38
,17:00:53,5,3590,2990.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,17:00:54,5,3590,2991.3,1.39,13.3,7,22,0.187,10,49.7,1.34
,17:00:55,5,3590,2992.3,1.37,13.3,7,22,0.191,10,49.7,1.32
,17:00:56,5,3590,2993.3,1.39,13.3,7,22,0.193,10,49.7,1.34
,17:00:57,5,3590,2994.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,17:00:58,5,3590,2995.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,17:00:59,5,3590,2996.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,17:01:00,5,3590,2997.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,17:01:01,5,3590,2998.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,17:01:02,5,3590,2999.3,1.4,13.3,7,22,0.203,10,49.7,1.35
,17:01:03,5,3590,3000.3,1.38,13.3,7,22,0.193,10,49.7,1.33
,17:01:04,5,3590,3001.3,1.37,13.3,7,22,0.191,10,49.7,1.32
,17:01:05,5,3590,3002.3,1.37,13.3,7,22,0.191,10,49.7,1.33
,17:01:06,5,3590,3003.3,1.38,13.3,7,22,0.192,10,49.7,1.33
,17:01:07,5,3590,3004.3,1.39,13.3,7,22,0.194,10,49.7,1.34
,17:01:08,5,3590,3005.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,17:01:09,5,3590,3006.3,1.41,13.3,7,22,0.204,10,49.7,1.37
,17:01:10,5,3590,3007.3,1.4,13.3,7,22,0.203,10,49.7,1.35
,17:01:11,5,3590,3008.3,1.38,13.3,7,22,0.2,10,49.7,1.33
,17:01:12,5,3590,3009.3,1.37,13.3,7,22,0.19,10,49.7,1.32
,17:01:13,5,3590,3010.3,1.37,13.3,7,22,0.184,10,49.7,1.32
,17:01:14,5,3590,3011.3,1.38,13.3,7,22,0.192,10,49.7,1.33
,17:01:15,5,3590,3012.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,17:01:16,5,3590,3013.3,1.41,13.3,7,22,0.211,10,49.7,1.36
,17:01:17,5,3590,3014.3,1.43,13.3,7,22,0.206,10,49.7,1.38
,17:01:18,5,3590,3015.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,17:01:19,5,3590,3016.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,17:01:20,5,3590,3017.3,1.38,13.3,7,22,0.207,10,49.7,1.33
,17:01:21,5,3590,3018.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,17:01:22,5,3590,3019.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,17:01:23,5,3590,3020.3,1.39,13.3,7,22,0.194,10,49.7,1.34
,17:01:24,5,3590,3021.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,17:01:25,5,3590,3022.3,1.41,13.3,7,22,0.204,10,49.7,1.37
,17:01:26,5,3590,3023.3,1.42,13.3,7,22,0.206,10,49.7,1.37
,17:01:27,5,3590,3024.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,17:01:28,5,3590,3025.3,1.39,13.3,7,22,0.2,10,49.7,1.34
,17:01:29,5,3590,3026.3,1.37,13.3,7,22,0.198,10,49.7,1.32
,17:01:30,5,3590,3027.3,1.37,13.3,7,22,0.191,10,49.7,1.33
,17:01:31,5,3590,3028.3,1.38,13.3,7,22,0.185,10,49.7,1.33
,17:01:32,5,3590,3029.3,1.39,13.3,7,22,0.187,10,49.7,1.34
,17:01:33,5,3590,3030.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,17:01:34,5,3590,3031.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,17:01:35,5,3590,3032.3,1.41,13.3,7,22,0.204,10,49.7,1.36
,17:01:36,5,3590,3033.3,1.38,13.3,7,22,0.192,10,49.7,1.33
,17:01:37,5,3590,3034.3,1.36,13.3,7,22,0.189,10,49.7,1.31
,17:01:38,5,3590,3035.3,1.35,13.3,7,22,0.187,10,49.7,1.3
,17:01:39,5,3590,3036.3,1.35,13.3,7,22,0.195,10,49.7,1.3
,17:01:40,5,3590,3037.3,1.35,13.3,7,22,0.194,10,49.7,1.3
,17:01:41,5,3590,3038.3,1.35,13.3,7,22,0.195,10,49.7,1.3
,17:01:42,5,3590,3039.3,1.37,13.3,7,22,0.197,10,49.7,1.32
,17:01:43,5,3590,3040.3,1.39,13.3,7,22,0.194,10,49.7,1.34
,17:01:44,5,3590,3041.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,17:01:45,5,3590,3042.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,17:01:46,5,3590,3043.3,1.38,13.3,7,22,0.2,10,49.7,1.34
,17:01:47,5,3590,3044.3,1.38,13.3,7,22,0.2,10,49.7,1.34
,17:01:48,5,3590,3045.3,1.38,13.3,7,22,0.192,10,49.7,1.33
,17:01:49,5,3590,3046.3,1.37,13.3,7,22,0.198,10,49.7,1.33
,17:01:50,5,3590,3047.3,1.38,13.3,7,22,0.199,10,49.7,1.33
,17:01:51,5,3590,3048.3,1.39,13.3,7,22,0.194,10,49.7,1.34
,17:01:52,5,3590,3049.3,1.39,13.3,7,22,0.194,10,49.7,1.34
,17:01:53,5,3590,3050.3,1.38,13.3,7,22,0.185,10,49.7,1.33
,17:01:54,5,3590,3051.3,1.36,13.3,7,22,0.19,10,49.7,1.32
,17:01:55,5,3590,3052.3,1.36,13.3,7,22,0.196,10,49.7,1.31
,17:01:56,5,3590,3053.3,1.35,13.3,7,22,0.195,10,49.7,1.3
,17:01:57,5,3590,3054.3,1.34,13.3,7,22,0.187,10,49.7,1.3
,17:01:58,5,3590,3055.3,1.36,13.3,7,22,0.189,10,49.7,1.31
,17:01:59,5,3590,3056.3,1.38,13.3,7,22,0.192,10,49.7,1.34
,17:02:00,5,3590,3057.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,17:02:01,5,3590,3058.3,1.4,13.3,7,22,0.194,10,49.7,1.34
,17:02:02,5,3590,3059.3,1.37,13.3,7,22,0.191,10,49.7,1.33
,17:02:03,5,3590,3060.3,1.35,13.3,7,22,0.188,10,49.7,1.3
,17:02:04,5,3590,3061.3,1.35,13.3,7,22,0.188,10,49.6,1.31
,17:02:05,5,3590,3062.3,1.37,13.3,7,22,0.191,10,49.7,1.32
,17:02:06,5,3590,3063.3,1.37,13.3,7,22,0.191,10,49.7,1.33
,17:02:07,5,3590,3064.3,1.38,13.3,7,22,0.192,10,49.7,1.33
,17:02:08,5,3590,3065.3,1.38,13.3,7,22,0.193,10,49.7,1.34
,17:02:09,5,3590,3066.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,17:02:10,5,3590,3067.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,17:02:11,5,3590,3068.3,1.39,13.3,7,22,0.194,10,49.7,1.34
,17:02:12,5,3590,3069.3,1.37,13.3,7,22,0.184,10,49.7,1.32
,17:02:13,5,3590,3070.3,1.38,13.3,7,22,0.192,10,49.7,1.33
,17:02:14,5,3590,3071.3,1.39,13.3,7,22,0.2,10,49.7,1.34
,17:02:15,5,3590,3072.3,1.39,13.3,7,22,0.208,10,49.7,1.34
,17:02:16,5,3590,3073.3,1.39,13.3,7,22,0.209,10,49.7,1.34
,17:02:17,5,3590,3074.3,1.39,13.3,7,22,0.194,10,49.7,1.34
