Data file,,SORONA_DRY_T23_S3.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,28/03/2017,,,,,,,,,,
Lubricant,,Dry,,,,,,,,,,
Specimens,,Sorona,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 13:02:45 on 28/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,sorona_dry_t23_s3-h001.tsv,,,,,,,,,,
,13:39:36,5,3590,2209.2,3.13,13.3,7,23,0.435,10,49.8,3.02
,13:39:37,5,3590,2210.2,3.12,13.3,7,23,0.434,10,49.9,3.01
,13:39:38,5,3590,2211.2,3.11,13.3,7,23,0.433,10,49.9,3
,13:39:39,5,3590,2212.2,3.08,13.3,7,23,0.445,10,49.9,2.97
,13:39:40,5,3590,2213.2,3.05,13.3,7,23,0.441,10,49.9,2.95
,13:39:41,5,3590,2214.2,3.06,13.3,7,23,0.442,10,49.9,2.96
,13:39:42,5,3590,2215.2,3.09,13.3,7,23,0.415,10,49.8,2.98
,13:39:43,5,3590,2216.2,3.1,13.3,7,23,0.416,10,49.9,2.99
,13:39:44,5,3590,2217.2,3.08,13.3,7,23,0.429,10,49.8,2.97
,13:39:45,5,3590,2218.2,3.06,13.3,7,23,0.442,10,49.8,2.95
,13:39:46,5,3590,2219.2,3.07,13.3,7,23,0.443,10,49.9,2.96
,13:39:47,5,3590,2220.2,3.09,13.3,7,23,0.43,10,49.9,2.98
,13:39:48,5,3590,2221.2,3.09,13.3,7,23,0.43,10,49.9,2.98
,13:39:49,5,3590,2222.2,3.09,13.3,7,23,0.446,10,49.8,2.98
,13:39:50,5,3590,2223.2,3.09,13.3,7,23,0.447,10,49.9,2.99
,13:39:51,5,3590,2224.2,3.11,13.3,7,23,0.449,10,49.9,3
,13:39:52,5,3590,2225.2,3.12,13.3,7,23,0.451,10,49.9,3.01
,13:39:53,5,3590,2226.2,3.13,13.3,7,23,0.435,10,49.9,3.02
,13:39:54,5,3590,2227.2,3.12,13.3,7,23,0.451,10,49.9,3.02
,13:39:55,5,3590,2228.2,3.14,13.3,7,23,0.437,10,49.9,3.03
,13:39:56,5,3590,2229.2,3.15,13.3,7,23,0.439,10,49.9,3.04
,13:39:57,5,3590,2230.2,3.16,13.3,7,23,0.44,10,49.9,3.04
,13:39:58,5,3590,2231.2,3.14,13.3,7,23,0.437,10,49.9,3.03
,13:39:59,5,3590,2232.2,3.1,13.3,7,23,0.432,10,49.8,2.99
,13:40:00,5,3590,2233.2,3.07,13.3,7,23,0.428,10,49.8,2.96
,13:40:01,5,3590,2234.2,3.05,13.3,7,23,0.425,10,49.9,2.94
,13:40:02,5,3590,2235.2,3.04,13.3,7,23,0.423,10,49.9,2.93
,13:40:03,5,3590,2236.2,3.04,13.3,7,23,0.439,10,49.8,2.94
,13:40:04,5,3590,2237.2,3.05,13.3,7,23,0.425,10,49.9,2.94
,13:40:05,5,3590,2238.2,3.04,13.3,7,23,0.424,10,49.9,2.94
,13:40:06,5,3590,2239.2,3.04,13.3,7,23,0.439,10,49.9,2.93
,13:40:07,5,3590,2240.2,3.02,13.3,7,23,0.436,10,49.9,2.91
,13:40:08,5,3590,2241.2,3.01,13.3,7,23,0.435,10,49.8,2.9
,13:40:09,5,3590,2242.2,3,13.3,7,23,0.433,10,49.8,2.89
,13:40:10,5,3590,2243.2,3,13.3,7,23,0.433,10,49.9,2.9
,13:40:11,5,3590,2244.2,3.03,13.3,7,23,0.422,10,49.9,2.93
,13:40:12,5,3590,2245.2,3.05,13.3,7,23,0.425,10,49.9,2.95
,13:40:13,5,3590,2246.2,3.07,13.3,7,23,0.428,10,49.9,2.97
,13:40:14,5,3590,2247.2,3.07,13.3,7,23,0.428,10,49.8,2.96
,13:40:15,5,3590,2248.2,3.06,13.3,7,23,0.426,10,49.9,2.95
,13:40:16,5,3590,2249.2,3.04,13.3,7,23,0.439,10,49.9,2.93
,13:40:17,5,3590,2250.2,3.02,13.3,7,23,0.437,10,49.9,2.92
,13:40:18,5,3590,2251.2,3.03,13.3,7,23,0.454,10,49.8,2.92
,13:40:19,5,3590,2252.2,3.05,13.3,7,23,0.441,10,49.8,2.95
,13:40:20,5,3590,2253.2,3.06,13.3,7,23,0.441,10,49.9,2.95
,13:40:21,5,3590,2254.2,3.06,13.3,7,23,0.442,10,49.8,2.95
,13:40:22,5,3590,2255.2,3.05,13.3,7,23,0.441,10,49.8,2.95
,13:40:23,5,3590,2256.2,3.05,13.3,7,23,0.425,10,49.9,2.95
,13:40:24,5,3590,2257.2,3.05,13.3,7,23,0.425,10,49.8,2.95
,13:40:25,5,3590,2258.2,3.06,13.3,7,23,0.426,10,49.9,2.95
,13:40:26,5,3590,2259.2,3.05,13.3,7,23,0.441,10,49.9,2.95
,13:40:27,5,3590,2260.2,3.05,13.3,7,23,0.425,10,49.9,2.95
,13:40:28,5,3590,2261.2,3.05,13.3,7,23,0.425,10,49.9,2.94
,13:40:29,5,3590,2262.2,3.05,13.3,7,23,0.424,10,49.8,2.94
,13:40:30,5,3590,2263.2,3.05,13.3,7,23,0.425,10,49.8,2.94
,13:40:31,5,3590,2264.2,3.05,13.3,7,23,0.425,10,49.9,2.95
,13:40:32,5,3590,2265.2,3.04,13.3,7,23,0.424,10,49.8,2.93
,13:40:33,5,3590,2266.2,3.01,13.3,7,23,0.435,10,49.9,2.9
,13:40:34,5,3590,2267.2,2.98,13.3,7,23,0.415,10,49.9,2.87
,13:40:35,5,3590,2268.2,2.98,13.3,7,23,0.415,10,49.9,2.88
,13:40:36,5,3590,2269.2,3.01,13.3,7,23,0.435,10,49.9,2.91
,13:40:37,5,3590,2270.2,3.05,13.3,7,23,0.425,10,49.9,2.95
,13:40:38,5,3590,2271.2,3.06,13.3,7,23,0.426,10,49.8,2.96
,13:40:39,5,3590,2272.2,3.05,13.3,7,23,0.441,10,49.9,2.95
,13:40:40,5,3590,2273.2,3.04,13.3,7,23,0.439,10,49.9,2.94
,13:40:41,5,3590,2274.2,3.05,13.3,7,23,0.44,10,49.9,2.94
,13:40:42,5,3590,2275.2,3.04,13.3,7,23,0.424,10,49.9,2.94
,13:40:43,5,3590,2276.2,3.05,13.3,7,23,0.44,10,49.9,2.94
,13:40:44,5,3590,2277.2,3.05,13.3,7,23,0.425,10,49.9,2.95
,13:40:45,5,3590,2278.2,3.06,13.3,7,23,0.426,10,49.8,2.95
,13:40:46,5,3590,2279.2,3.06,13.3,7,23,0.442,10,49.9,2.96
,13:40:47,5,3590,2280.2,3.06,13.3,7,23,0.443,10,49.9,2.96
,13:40:48,5,3590,2281.2,3.09,13.3,7,23,0.446,10,49.9,2.98
,13:40:49,5,3590,2282.2,3.11,13.3,7,23,0.449,10,49.8,3
,13:40:50,5,3590,2283.2,3.12,13.3,7,23,0.451,10,49.9,3.01
,13:40:51,5,3590,2284.2,3.11,13.3,7,23,0.433,10,49.9,3
,13:40:52,5,3590,2285.2,3.1,13.3,7,23,0.432,10,49.9,2.99
,13:40:53,5,3590,2286.2,3.11,13.3,7,23,0.45,10,49.9,3.01
,13:40:54,5,3590,2287.2,3.13,13.3,7,23,0.437,10,49.8,3.03
,13:40:55,5,3590,2288.2,3.15,13.3,7,23,0.439,10,49.9,3.04
,13:40:56,5,3590,2289.2,3.15,13.3,7,23,0.454,10,49.8,3.04
,13:40:57,5,3590,2290.2,3.14,13.3,7,23,0.471,10,49.9,3.03
,13:40:58,5,3590,2291.2,3.16,13.3,7,23,0.456,10,49.9,3.05
,13:40:59,5,3590,2292.2,3.17,13.3,7,23,0.441,10,49.9,3.06
,13:41:00,5,3590,2293.2,3.16,13.3,7,23,0.441,10,49.9,3.05
,13:41:01,5,3590,2294.2,3.14,13.3,7,23,0.453,10,49.8,3.03
,13:41:02,5,3590,2295.2,3.13,13.3,7,23,0.452,10,49.9,3.02
,13:41:03,5,3590,2296.2,3.14,13.3,7,23,0.454,10,49.9,3.04
,13:41:04,5,3590,2297.2,3.16,13.3,7,23,0.456,10,49.9,3.05
,13:41:05,5,3590,2298.2,3.15,13.3,7,23,0.439,10,49.8,3.04
,13:41:06,5,3590,2299.2,3.12,13.3,7,23,0.435,10,49.9,3.01
,13:41:07,5,3590,2300.2,3.07,13.3,7,23,0.444,10,49.9,2.96
,13:41:08,5,3590,2301.2,3.04,13.3,7,23,0.423,10,49.9,2.93
,13:41:09,5,3590,2302.2,3.03,13.3,7,23,0.422,10,49.9,2.92
,13:41:10,5,3590,2303.2,3.02,13.3,7,23,0.42,10,49.9,2.91
,13:41:11,5,3590,2304.2,3.02,13.3,7,23,0.436,10,49.9,2.91
,13:41:12,5,3590,2305.2,3.03,13.3,7,23,0.423,10,49.9,2.93
,13:41:13,5,3590,2306.2,3.06,13.3,7,23,0.426,10,49.9,2.96
,13:41:14,5,3590,2307.2,3.06,13.3,7,23,0.443,10,49.8,2.96
,13:41:15,5,3590,2308.2,3.05,13.3,7,23,0.425,10,49.8,2.95
,13:41:16,5,3590,2309.2,3.05,13.3,7,23,0.425,10,49.9,2.95
,13:41:17,5,3590,2310.2,3.06,13.3,7,23,0.426,10,49.9,2.95
,13:41:18,5,3590,2311.2,3.06,13.3,7,23,0.426,10,49.8,2.95
,13:41:19,5,3590,2312.2,3.05,13.3,7,23,0.425,10,49.9,2.94
,13:41:20,5,3590,2313.2,3.04,13.3,7,23,0.439,10,49.9,2.94
,13:41:21,5,3590,2314.2,3.07,13.3,7,23,0.443,10,49.9,2.96
,13:41:22,5,3590,2315.2,3.11,13.3,7,23,0.434,10,49.9,3.01
,13:41:23,5,3590,2316.2,3.15,13.3,7,23,0.439,10,49.8,3.04
,13:41:24,5,3590,2317.2,3.14,13.3,7,23,0.438,10,49.9,3.03
,13:41:25,5,3590,2318.2,3.11,13.3,7,23,0.433,10,49.8,3
,13:41:26,5,3590,2319.2,3.08,13.3,7,23,0.445,10,49.8,2.97
,13:41:27,5,3590,2320.2,3.07,13.3,7,23,0.444,10,49.9,2.96
,13:41:28,5,3590,2321.2,3.07,13.3,7,23,0.427,10,49.9,2.96
,13:41:29,5,3590,2322.2,3.06,13.3,7,23,0.427,10,49.9,2.96
,13:41:30,5,3590,2323.2,3.05,13.3,7,23,0.425,10,49.9,2.95
,13:41:31,5,3590,2324.2,3.09,13.3,7,23,0.416,10,49.9,3
,13:41:32,5,3590,2325.2,3.18,13.3,7,23,0.443,10,49.9,3.08
,13:41:33,5,3590,2326.2,3.25,13.3,7,23,0.452,10,49.8,3.14
,13:41:34,5,3590,2327.2,3.26,13.3,7,23,0.471,10,49.9,3.15
,13:41:35,5,3590,2328.2,3.25,13.3,7,23,0.488,10,49.9,3.14
,13:41:36,5,3590,2329.2,3.29,13.3,7,23,0.475,10,49.9,3.17
,13:41:37,5,3590,2330.2,3.32,13.3,7,23,0.48,10,49.9,3.21
,13:41:38,5,3590,2331.2,3.36,13.3,7,23,0.485,10,49.9,3.24
,13:41:39,5,3590,2332.2,3.38,13.3,7,23,0.471,10,49.9,3.26
,13:41:40,5,3590,2333.2,3.38,13.3,7,23,0.471,10,49.9,3.27
,13:41:41,5,3590,2334.2,3.37,13.3,7,23,0.487,10,49.9,3.25
,13:41:42,5,3590,2335.2,3.35,13.3,7,23,0.467,10,49.9,3.24
,13:41:43,5,3590,2336.2,3.36,13.3,7,23,0.486,10,49.9,3.25
,13:41:44,5,3590,2337.2,3.4,13.3,7,23,0.491,10,49.9,3.28
,13:41:45,5,3590,2338.2,3.44,13.3,7,23,0.48,10,49.9,3.33
,13:41:46,5,3590,2339.2,3.47,13.3,7,23,0.483,10,49.9,3.35
,13:41:47,5,3590,2340.2,3.45,13.3,7,23,0.48,10,49.9,3.32
,13:41:48,5,3590,2341.2,3.41,13.3,7,23,0.492,10,49.9,3.28
,13:41:49,5,3590,2342.2,3.39,13.3,7,23,0.49,10,49.9,3.28
,13:41:50,5,3590,2343.2,3.41,13.3,7,23,0.474,10,49.9,3.29
,13:41:51,5,3590,2344.2,3.41,13.3,7,23,0.476,10,49.9,3.3
,13:41:52,5,3590,2345.2,3.41,13.3,7,23,0.474,10,49.9,3.29
,13:41:53,5,3590,2346.2,3.39,13.3,7,23,0.472,10,49.9,3.27
,13:41:54,5,3590,2347.2,3.39,13.3,7,23,0.489,10,49.9,3.27
,13:41:55,5,3590,2348.2,3.38,13.3,7,23,0.488,10,49.9,3.26
,13:41:56,5,3590,2349.2,3.36,13.3,7,23,0.486,10,49.9,3.24
,13:41:57,5,3590,2350.2,3.34,13.3,7,23,0.501,10,49.8,3.22
,13:41:58,5,3590,2351.2,3.33,13.3,7,23,0.482,10,49.9,3.22
,13:41:59,5,3590,2352.2,3.34,13.3,7,23,0.466,10,49.9,3.23
,13:42:00,5,3590,2353.2,3.33,13.3,7,23,0.464,10,49.9,3.21
,13:42:01,5,3590,2354.2,3.29,13.3,7,23,0.458,10,49.9,3.17
,13:42:02,5,3590,2355.2,3.24,13.3,7,23,0.451,10,49.9,3.12
,13:42:03,5,3590,2356.2,3.21,13.3,7,23,0.447,10,49.9,3.1
,13:42:04,5,3590,2357.2,3.21,13.3,7,23,0.431,10,49.9,3.09
,13:42:05,5,3590,2358.2,3.2,13.3,7,23,0.462,10,49.9,3.09
,13:42:06,5,3590,2359.2,3.19,13.3,7,23,0.461,10,49.8,3.08
,13:42:07,5,3590,2360.2,3.19,13.3,7,23,0.461,10,49.8,3.08
,13:42:08,5,3590,2361.2,3.21,13.3,7,23,0.447,10,49.9,3.1
,13:42:09,5,3590,2362.2,3.22,13.3,7,23,0.448,10,49.9,3.11
,13:42:10,5,3590,2363.2,3.21,13.3,7,23,0.447,10,49.9,3.1
,13:42:11,5,3590,2364.2,3.2,13.3,7,23,0.462,10,49.9,3.08
,13:42:12,5,3590,2365.2,3.2,13.3,7,23,0.446,10,49.8,3.09
,13:42:13,5,3590,2366.2,3.2,13.3,7,23,0.446,10,49.9,3.09
,13:42:14,5,3590,2367.2,3.19,13.3,7,23,0.445,10,49.8,3.08
,13:42:15,5,3590,2368.2,3.18,13.3,7,23,0.459,10,49.9,3.06
,13:42:16,5,3590,2369.2,3.16,13.3,7,23,0.457,10,49.9,3.05
,13:42:17,5,3590,2370.2,3.15,13.3,7,23,0.439,10,49.9,3.04
,13:42:18,5,3590,2371.2,3.15,13.3,7,23,0.438,10,49.9,3.04
,13:42:19,5,3590,2372.2,3.13,13.3,7,23,0.452,10,49.9,3.02
,13:42:20,5,3590,2373.2,3.1,13.3,7,23,0.465,10,49.8,2.99
,13:42:21,5,3590,2374.2,3.08,13.3,7,23,0.444,10,49.9,2.97
,13:42:22,5,3590,2375.2,3.08,13.3,7,23,0.429,10,49.9,2.97
,13:42:23,5,3590,2376.2,3.09,13.3,7,23,0.43,10,49.9,2.98
,13:42:24,5,3590,2377.2,3.1,13.3,7,23,0.448,10,49.9,3
,13:42:25,5,3590,2378.2,3.11,13.3,7,23,0.449,10,49.9,3.01
,13:42:26,5,3590,2379.2,3.13,13.3,7,23,0.436,10,49.9,3.02
,13:42:27,5,3590,2380.2,3.13,13.3,7,23,0.436,10,49.9,3.02
,13:42:28,5,3590,2381.2,3.11,13.3,7,23,0.449,10,49.9,3
,13:42:29,5,3590,2382.2,3.09,13.3,7,23,0.447,10,49.9,2.99
,13:42:30,5,3590,2383.2,3.11,13.3,7,23,0.449,10,49.8,3
,13:42:31,5,3590,2384.2,3.14,13.3,7,23,0.437,10,49.9,3.03
,13:42:32,5,3590,2385.2,3.13,13.3,7,23,0.421,10,49.9,3.02
,13:42:33,5,3590,2386.2,3.1,13.3,7,23,0.432,10,49.9,2.99
,13:42:34,5,3590,2387.2,3.05,13.3,7,23,0.441,10,49.9,2.95
,13:42:35,5,3590,2388.2,3.05,13.3,7,23,0.441,10,49.9,2.95
,13:42:36,5,3590,2389.2,3.07,13.3,7,23,0.444,10,49.9,2.97
,13:42:37,5,3590,2390.2,3.11,13.3,7,23,0.449,10,49.9,3.01
,13:42:38,5,3590,2391.2,3.16,13.3,7,23,0.44,10,49.9,3.05
,13:42:39,5,3590,2392.2,3.17,13.3,7,23,0.442,10,49.9,3.06
,13:42:40,5,3590,2393.2,3.17,13.3,7,23,0.441,10,49.9,3.05
,13:42:41,5,3590,2394.2,3.14,13.3,7,23,0.422,10,49.9,3.03
,13:42:42,5,3590,2395.2,3.12,13.3,8,23,0.405,10,49.9,3.01
,13:42:43,5,3590,2396.2,3.1,13.3,8,23,0.403,10,49.8,2.99
,13:42:44,5,3590,2397.2,3.08,13.3,7,23,0.429,10,49.9,2.97
,13:42:45,5,3590,2398.2,3.07,13.3,7,23,0.444,10,49.9,2.96
,13:42:46,5,3590,2399.2,3.07,13.3,7,23,0.443,10,49.8,2.96
,13:42:47,5,3590,2400.2,3.07,13.3,7,23,0.444,10,49.8,2.97
,13:42:48,5,3590,2401.2,3.09,13.3,7,23,0.446,10,49.9,2.98
,13:42:49,5,3590,2402.2,3.11,13.3,7,23,0.449,10,49.9,3.01
,13:42:50,5,3590,2403.2,3.12,13.3,7,23,0.451,10,49.9,3.01
,13:42:51,5,3590,2404.2,3.12,13.3,7,23,0.434,10,49.9,3.01
,13:42:52,5,3590,2405.2,3.11,13.3,7,23,0.434,10,49.9,3.01
,13:42:53,5,3590,2406.2,3.12,13.3,7,23,0.419,10,49.8,3.01
,13:42:54,5,3590,2407.2,3.12,13.3,7,23,0.434,10,49.9,3.01
,13:42:55,5,3590,2408.2,3.1,13.3,7,23,0.448,10,49.9,3
,13:42:56,5,3590,2409.2,3.1,13.3,7,23,0.448,10,49.9,2.99
,13:42:57,5,3590,2410.2,3.1,13.3,7,23,0.447,10,49.9,2.99
,13:42:58,5,3590,2411.2,3.09,13.3,7,23,0.431,10,49.9,2.99
,13:42:59,5,3590,2412.2,3.08,13.3,7,23,0.43,10,49.9,2.98
,13:43:00,5,3590,2413.2,3.08,13.3,7,23,0.43,10,49.9,2.98
,13:43:01,5,3590,2414.2,3.08,13.3,7,23,0.429,10,49.9,2.97
,13:43:02,5,3590,2415.2,3.08,13.3,7,23,0.445,10,49.8,2.97
,13:43:03,5,3590,2416.2,3.09,13.3,7,23,0.447,10,49.9,2.98
,13:43:04,5,3590,2417.2,3.1,13.3,7,23,0.465,10,49.9,2.99
,13:43:05,5,3590,2418.2,3.11,13.3,7,23,0.449,10,49.9,3
,13:43:06,5,3590,2419.2,3.14,13.3,7,23,0.438,10,49.9,3.04
,13:43:07,5,3590,2420.2,3.19,13.3,7,23,0.444,10,49.8,3.08
,13:43:08,5,3590,2421.2,3.25,13.3,7,23,0.469,10,49.9,3.14
,13:43:09,5,3590,2422.2,3.29,13.3,7,23,0.475,10,49.9,3.18
,13:43:10,5,3590,2423.2,3.34,13.3,7,23,0.465,10,49.9,3.23
,13:43:11,5,3590,2424.2,3.35,13.3,7,23,0.451,10,49.9,3.24
,13:43:12,5,3590,2425.2,3.34,13.3,7,23,0.449,10,49.9,3.22
,13:43:13,5,3590,2426.2,3.31,13.3,7,23,0.446,10,49.9,3.2
,13:43:14,5,3590,2427.2,3.29,13.3,7,23,0.475,10,49.9,3.18
,13:43:15,5,3590,2428.2,3.28,13.3,7,23,0.493,10,49.9,3.17
,13:43:16,5,3590,2429.2,3.28,13.3,7,23,0.474,10,49.9,3.17
,13:43:17,5,3590,2430.2,3.3,13.3,7,23,0.494,10,49.9,3.18
,13:43:18,5,3590,2431.2,3.31,13.3,7,23,0.461,10,49.9,3.19
,13:43:19,5,3590,2432.2,3.32,13.3,7,23,0.446,10,49.9,3.2
,13:43:20,5,3590,2433.2,3.31,13.3,7,23,0.446,10,49.9,3.2
,13:43:21,5,3590,2434.2,3.3,13.3,7,23,0.46,10,49.9,3.18
,13:43:22,5,3590,2435.2,3.28,13.3,7,23,0.473,10,49.9,3.16
,13:43:23,5,3590,2436.2,3.25,13.3,7,23,0.488,10,49.8,3.14
,13:43:24,5,3590,2437.2,3.25,13.3,7,23,0.469,10,49.9,3.14
,13:43:25,5,3590,2438.2,3.25,13.3,7,23,0.469,10,49.9,3.13
,13:43:26,5,3590,2439.2,3.23,13.3,7,23,0.467,10,49.9,3.12
,13:43:27,5,3590,2440.2,3.21,13.3,7,23,0.447,10,49.9,3.1
,13:43:28,5,3590,2441.2,3.19,13.3,7,23,0.445,10,49.9,3.08
,13:43:29,5,3590,2442.2,3.19,13.3,7,23,0.444,10,49.9,3.08
,13:43:30,5,3590,2443.2,3.19,13.3,7,23,0.461,10,49.9,3.08
,13:43:31,5,3590,2444.2,3.21,13.3,7,23,0.464,10,49.9,3.1
,13:43:32,5,3590,2445.2,3.22,13.3,7,23,0.484,10,49.9,3.11
,13:43:33,5,3590,2446.2,3.23,13.3,7,23,0.449,10,49.9,3.11
,13:43:34,5,3590,2447.2,3.2,13.3,7,23,0.445,10,49.9,3.08
,13:43:35,5,3590,2448.2,3.14,13.3,7,23,0.438,10,49.9,3.03
,13:43:36,5,3590,2449.2,3.12,13.3,7,23,0.434,10,49.9,3.01
,13:43:37,5,3590,2450.2,3.14,13.3,7,23,0.454,10,49.9,3.04
,13:43:38,5,3590,2451.2,3.2,13.3,7,23,0.462,10,49.9,3.1
,13:43:39,5,3590,2452.2,3.28,13.3,7,23,0.474,10,49.9,3.17
,13:43:40,5,3590,2453.2,3.35,13.3,7,23,0.467,10,49.9,3.25
,13:43:41,5,3590,2454.2,3.4,13.3,7,23,0.473,10,49.9,3.28
,13:43:42,5,3590,2455.2,3.37,13.3,7,23,0.469,10,49.9,3.24
,13:43:43,5,3590,2456.2,3.31,13.3,7,23,0.461,10,49.9,3.19
,13:43:44,5,3590,2457.2,3.29,13.3,7,23,0.476,10,49.9,3.18
,13:43:45,5,3590,2458.2,3.33,13.3,7,23,0.481,10,49.9,3.22
,13:43:46,5,3590,2459.2,3.39,13.3,7,23,0.473,10,49.9,3.28
,13:43:47,5,3590,2460.2,3.42,13.3,7,23,0.476,10,49.9,3.3
,13:43:48,5,3590,2461.2,3.42,13.3,7,23,0.477,10,49.9,3.31
,13:43:49,5,3590,2462.2,3.41,13.3,7,23,0.493,10,49.9,3.29
,13:43:50,5,3590,2463.2,3.4,13.3,7,23,0.474,10,49.9,3.29
,13:43:51,5,3590,2464.2,3.38,13.3,7,23,0.455,10,49.9,3.27
,13:43:52,5,3590,2465.2,3.37,13.3,7,23,0.47,10,49.9,3.26
,13:43:53,5,3590,2466.2,3.36,13.3,7,23,0.468,10,49.9,3.24
,13:43:54,5,3590,2467.2,3.35,13.3,7,23,0.484,10,49.8,3.23
,13:43:55,5,3590,2468.2,3.34,13.3,7,23,0.482,10,49.9,3.22
,13:43:56,5,3590,2469.2,3.34,13.3,7,23,0.466,10,49.8,3.23
,13:43:57,5,3590,2470.2,3.34,13.3,7,23,0.466,10,49.8,3.23
,13:43:58,5,3590,2471.2,3.34,13.3,7,23,0.482,10,49.9,3.22
,13:43:59,5,3590,2472.2,3.33,13.3,7,23,0.481,10,49.9,3.21
,13:44:00,5,3590,2473.2,3.35,13.3,7,23,0.484,10,49.9,3.24
,13:44:01,5,3590,2474.2,3.36,13.3,7,23,0.468,10,49.9,3.24
,13:44:02,5,3590,2475.2,3.35,13.3,7,23,0.45,10,49.8,3.23
,13:44:03,5,3590,2476.2,3.31,13.3,8,23,0.431,10,49.9,3.2
,13:44:04,5,3590,2477.2,3.28,13.3,7,23,0.442,10,49.9,3.17
,13:44:05,5,3590,2478.2,3.27,13.3,7,23,0.473,10,49.9,3.16
,13:44:06,5,3590,2479.2,3.26,13.3,7,23,0.471,10,49.8,3.15
,13:44:07,5,3590,2480.2,3.24,13.3,7,23,0.469,10,49.9,3.13
,13:44:08,5,3590,2481.2,3.23,13.3,7,23,0.466,10,49.9,3.11
,13:44:09,5,3590,2482.2,3.21,13.3,7,23,0.464,10,49.9,3.1
,13:44:10,5,3590,2483.2,3.21,13.3,7,23,0.464,10,49.9,3.1
,13:44:11,5,3590,2484.2,3.22,13.3,7,23,0.448,10,49.9,3.11
,13:44:12,5,3590,2485.2,3.23,13.3,7,23,0.45,10,49.9,3.11
,13:44:13,5,3590,2486.2,3.23,13.3,7,23,0.45,10,49.9,3.12
,13:44:14,5,3590,2487.2,3.24,13.3,7,23,0.452,10,49.8,3.13
,13:44:15,5,3590,2488.2,3.27,13.3,7,23,0.455,10,49.9,3.16
,13:44:16,5,3590,2489.2,3.28,13.3,7,23,0.474,10,49.9,3.17
,13:44:17,5,3590,2490.2,3.3,13.3,7,23,0.476,10,49.8,3.18
,13:44:18,5,3590,2491.2,3.3,13.3,7,23,0.476,10,49.9,3.18
,13:44:19,5,3590,2492.2,3.3,13.3,7,23,0.495,10,49.9,3.19
,13:44:20,5,3590,2493.2,3.32,13.3,7,23,0.48,10,49.9,3.21
,13:44:21,5,3590,2494.2,3.34,13.3,7,23,0.465,10,49.9,3.22
,13:44:22,5,3590,2495.2,3.32,13.3,7,23,0.462,10,49.9,3.2
,13:44:23,5,3590,2496.2,3.27,13.3,7,23,0.473,10,49.9,3.16
,13:44:24,5,3590,2497.2,3.23,13.3,7,23,0.45,10,49.9,3.12
,13:44:25,5,3590,2498.2,3.21,13.3,7,23,0.432,10,49.9,3.1
,13:44:26,5,3590,2499.2,3.2,13.3,7,23,0.446,10,49.9,3.09
,13:44:27,5,3590,2500.2,3.2,13.3,7,23,0.446,10,49.9,3.09
,13:44:28,5,3590,2501.2,3.2,13.3,7,23,0.462,10,49.9,3.09
,13:44:29,5,3590,2502.2,3.2,13.3,7,23,0.446,10,49.8,3.09
,13:44:30,5,3590,2503.2,3.22,13.3,7,23,0.448,10,49.9,3.11
,13:44:31,5,3590,2504.2,3.22,13.3,7,23,0.449,10,49.9,3.11
,13:44:32,5,3590,2505.2,3.22,13.3,7,23,0.465,10,49.9,3.11
,13:44:33,5,3590,2506.2,3.22,13.3,7,23,0.465,10,49.9,3.1
,13:44:34,5,3590,2507.2,3.22,13.3,7,23,0.483,10,49.9,3.11
,13:44:35,5,3590,2508.2,3.23,13.3,7,23,0.45,10,49.9,3.12
,13:44:36,5,3590,2509.2,3.24,13.3,7,23,0.436,10,49.9,3.13
,13:44:37,5,3590,2510.2,3.23,13.3,7,23,0.435,10,49.9,3.12
,13:44:38,5,3590,2511.2,3.19,13.3,7,23,0.445,10,49.9,3.08
,13:44:39,5,3590,2512.2,3.15,13.3,7,23,0.456,10,49.8,3.04
,13:44:40,5,3590,2513.2,3.15,13.3,7,23,0.472,10,49.9,3.04
,13:44:41,5,3590,2514.2,3.18,13.3,7,23,0.459,10,49.9,3.07
,13:44:42,5,3590,2515.2,3.21,13.3,7,23,0.481,10,49.8,3.1
,13:44:43,5,3590,2516.2,3.24,13.3,7,23,0.486,10,49.9,3.13
,13:44:44,5,3590,2517.2,3.27,13.3,7,23,0.456,10,49.9,3.16
,13:44:45,5,3590,2518.2,3.29,13.3,7,23,0.443,10,49.9,3.17
,13:44:46,5,3590,2519.2,3.28,13.3,7,23,0.441,10,49.9,3.16
,13:44:47,5,3590,2520.2,3.23,13.3,7,23,0.45,10,49.8,3.12
,13:44:48,5,3590,2521.2,3.21,13.3,7,23,0.447,10,49.9,3.1
,13:44:49,5,3590,2522.2,3.21,13.3,7,23,0.464,10,49.9,3.1
,13:44:50,5,3590,2523.2,3.24,13.3,7,23,0.468,10,49.8,3.13
