Data file,,DELRIN500AF_ISO10_12C_004.TSV,,,,,,,,,,
,10:31:27,4,3600,1257.7,1.05,13.3,7,10.7,0.152,10,0.1,0.99
,10:31:28,4,3600,1258.7,1.05,13.3,7,10.7,0.157,10,0.1,0.98
,10:31:29,4,3600,1259.7,1.05,13.3,7,10.6,0.157,10,0.1,0.98
,10:31:30,4,3600,1260.7,1.05,13.3,7,10.6,0.152,10,0.1,0.99
,10:31:31,4,3600,1261.7,1.06,13.3,7,10.6,0.153,10,0.1,0.99
,10:31:32,4,3600,1262.7,1.06,13.3,7,10.6,0.148,10,0.1,0.99
,10:31:33,4,3600,1263.7,1.06,13.3,7,10.6,0.147,10,0.1,0.99
,10:31:34,4,3600,1264.7,1.05,13.3,7,10.6,0.157,10,0.1,0.98
,10:31:35,4,3600,1265.7,1.04,13.3,6,10.6,0.163,10,0.2,0.98
,10:31:36,4,3600,1266.7,1.05,13.3,6,10.6,0.163,10,0.1,0.98
,10:31:37,4,3600,1267.7,1.05,13.3,7,10.6,0.152,10,0.1,0.99
,10:31:38,4,3600,1268.7,1.06,13.3,7,10.6,0.153,10,0.1,0.99
,10:31:39,4,3600,1269.7,1.06,13.3,7,10.6,0.153,10,0.1,0.99
,10:31:40,4,3600,1270.7,1.06,13.3,7,10.6,0.153,10,0.1,0.99
,10:31:41,4,3600,1271.7,1.06,13.3,7,10.6,0.153,10,0.1,0.99
,10:31:42,4,3600,1272.7,1.06,13.3,7,10.5,0.148,10,0.1,0.99
,10:31:43,4,3600,1273.7,1.06,13.3,7,10.5,0.148,10,0.2,0.99
,10:31:44,4,3600,1274.7,1.06,13.3,7,10.5,0.147,10,0.1,0.99
,10:31:45,4,3600,1275.7,1.05,13.3,7,10.5,0.157,10,0.1,0.98
,10:31:46,4,3600,1276.7,1.04,13.3,6,10.5,0.163,10,0.1,0.98
,10:31:47,4,3600,1277.7,1.05,13.3,7,10.5,0.157,10,0.1,0.98
,10:31:48,4,3600,1278.7,1.05,13.3,7,10.5,0.158,10,0.2,0.99
,10:31:49,4,3600,1279.7,1.06,13.3,7,10.5,0.148,10,0.1,0.99
,10:31:50,4,3600,1280.7,1.06,13.3,7,10.5,0.147,10,0.1,0.99
,10:31:51,4,3600,1281.7,1.05,13.3,7,10.5,0.152,10,0.1,0.99
,10:31:52,4,3600,1282.7,1.05,13.3,7,10.5,0.157,10,0.1,0.98
,10:31:53,4,3600,1283.7,1.04,13.3,7,10.5,0.157,10,0.1,0.98
,10:31:54,4,3600,1284.7,1.05,13.3,7,10.5,0.152,10,0.1,0.99
,10:31:55,4,3600,1285.7,1.06,13.3,7,10.5,0.153,10,0.1,0.99
,10:31:56,4,3600,1286.7,1.06,13.3,7,10.5,0.159,10,0.1,0.99
,10:31:57,4,3600,1287.7,1.05,13.3,6,10.5,0.165,10,0.1,0.99
,10:31:58,4,3600,1288.7,1.05,13.3,7,10.5,0.158,10,0.2,0.99
,10:31:59,4,3600,1289.7,1.06,13.3,7,10.5,0.153,10,0.1,0.99
,10:32:00,4,3600,1290.7,1.06,13.3,7,10.4,0.148,10,0.1,0.99
,10:32:01,4,3600,1291.7,1.06,13.3,7,10.4,0.148,10,0.1,0.99
,10:32:02,4,3600,1292.7,1.06,13.3,7,10.4,0.153,10,0.1,0.99
,10:32:03,4,3600,1293.7,1.05,13.3,7,10.4,0.152,10,0.1,0.99
,10:32:04,4,3600,1294.7,1.04,13.3,7,10.4,0.151,10,0.1,0.98
,10:32:05,4,3600,1295.7,1.04,13.3,7,10.4,0.151,10,0.1,0.98
,10:32:06,4,3600,1296.7,1.04,13.3,7,10.4,0.157,10,0.1,0.98
,10:32:07,4,3600,1297.7,1.04,13.3,7,10.4,0.157,10,0.1,0.98
,10:32:08,4,3600,1298.7,1.05,13.3,7,10.4,0.157,10,0.1,0.98
,10:32:09,4,3600,1299.7,1.05,13.3,7,10.4,0.152,10,0.1,0.99
,10:32:10,4,3600,1300.7,1.06,13.3,7,10.4,0.153,10,0.1,0.99
,10:32:11,4,3600,1301.7,1.06,13.3,7,10.4,0.159,10,0.1,0.99
,10:32:12,4,3600,1302.7,1.06,13.3,7,10.4,0.153,10,0.1,0.99
,10:32:13,4,3600,1303.7,1.06,13.3,7,10.4,0.147,10,0.1,0.99
,10:32:14,4,3600,1304.7,1.05,13.3,7,10.4,0.152,10,0.1,0.99
,10:32:15,4,3600,1305.7,1.05,13.3,7,10.4,0.152,10,0.1,0.98
,10:32:16,4,3600,1306.7,1.04,13.3,7,10.4,0.157,10,0.1,0.98
,10:32:17,4,3600,1307.7,1.05,13.3,7,10.4,0.157,10,0.1,0.98
,10:32:18,4,3600,1308.7,1.05,13.3,7,10.4,0.158,10,0.1,0.99
,10:32:19,4,3600,1309.7,1.06,13.3,7,10.4,0.153,10,0.1,0.99
,10:32:20,4,3600,1310.7,1.05,13.3,7,10.4,0.158,10,0.1,0.99
,10:32:21,4,3600,1311.7,1.06,13.3,7,10.4,0.153,10,0.1,0.99
,10:32:22,4,3600,1312.7,1.06,13.3,7,10.4,0.153,10,0.1,0.99
,10:32:23,4,3600,1313.7,1.05,13.3,7,10.4,0.158,10,0.1,0.99
,10:32:24,4,3600,1314.7,1.05,13.3,6,10.4,0.163,10,0.1,0.98
,10:32:25,4,3600,1315.7,1.05,13.3,7,10.4,0.158,10,0.1,0.99
,10:32:26,4,3600,1316.7,1.06,13.3,7,10.4,0.153,10,0.1,0.99
,10:32:27,4,3600,1317.7,1.07,13.3,7,10.4,0.149,10,0.1,1
,10:32:28,4,3600,1318.7,1.06,13.3,7,10.4,0.154,10,0.1,1
,10:32:29,4,3600,1319.7,1.06,13.3,7,10.4,0.153,10,0.1,0.99
,10:32:30,4,3600,1320.7,1.05,13.3,7,10.4,0.152,10,0.1,0.99
,10:32:31,4,3600,1321.7,1.05,13.3,7,10.4,0.152,10,0.1,0.98
,10:32:32,4,3600,1322.7,1.05,13.3,7,10.4,0.146,10,0.1,0.98
,10:32:33,4,3600,1323.7,1.04,13.3,7,10.4,0.151,10,0.1,0.98
,10:32:34,4,3600,1324.7,1.04,13.3,7,10.4,0.156,10,0.1,0.98
,10:32:35,4,3600,1325.7,1.04,13.3,7,10.4,0.156,10,0.1,0.98
,10:32:36,4,3600,1326.7,1.05,13.3,7,10.4,0.151,10,0.1,0.98
,10:32:37,4,3600,1327.7,1.05,13.3,7,10.4,0.152,10,0.1,0.99
,10:32:38,4,3600,1328.7,1.05,13.3,7,10.4,0.158,10,0.1,0.99
,10:32:39,4,3600,1329.7,1.05,13.3,7,10.4,0.158,10,0.1,0.99
,10:32:40,4,3600,1330.7,1.05,13.3,7,10.4,0.152,10,0.1,0.99
,10:32:41,4,3600,1331.7,1.06,13.3,7,10.4,0.153,10,0.1,0.99
,10:32:42,4,3600,1332.7,1.05,13.3,7,10.4,0.152,10,0.1,0.99
,10:32:43,4,3600,1333.7,1.05,13.3,7,10.5,0.157,10,0.1,0.98
,10:32:44,4,3600,1334.7,1.05,13.3,7,10.5,0.157,10,0.1,0.98
,10:32:45,4,3600,1335.7,1.06,13.3,7,10.5,0.153,10,0.1,0.99
,10:32:46,4,3600,1336.7,1.06,13.3,7,10.5,0.147,10,0.1,0.99
,10:32:47,4,3600,1337.7,1.05,13.3,7,10.5,0.152,10,0.1,0.99
,10:32:48,4,3600,1338.7,1.05,13.3,7,10.5,0.157,10,0.1,0.98
,10:32:49,4,3600,1339.7,1.05,13.3,7,10.5,0.158,10,0.1,0.99
,10:32:50,4,3600,1340.7,1.06,13.3,7,10.5,0.148,10,0.1,1
,10:32:51,4,3600,1341.7,1.07,13.3,7,10.5,0.149,10,0.1,1
,10:32:52,4,3600,1342.7,1.06,13.3,7,10.5,0.159,10,0.1,0.99
,10:32:53,4,3600,1343.7,1.05,13.3,6,10.5,0.164,10,0.1,0.99
,10:32:54,4,3600,1344.7,1.05,13.3,6,10.5,0.164,10,0.1,0.99
,10:32:55,4,3600,1345.7,1.06,13.3,7,10.5,0.159,10,0.1,0.99
,10:32:56,4,3600,1346.7,1.06,13.3,7,10.5,0.159,10,0.1,1
,10:32:57,4,3600,1347.7,1.07,13.3,7,10.5,0.16,10,0.1,1
,10:32:58,4,3600,1348.7,1.07,13.3,7,10.5,0.154,10,0.1,1
,10:32:59,4,3600,1349.7,1.07,13.3,7,10.5,0.155,10,0.1,1
,10:33:00,4,3600,1350.7,1.07,13.3,7,10.5,0.155,10,0.1,1.01
,10:33:01,4,3600,1351.7,1.08,13.3,7,10.5,0.15,10,0.1,1.01
,10:33:02,4,3600,1352.7,1.07,13.3,7,10.5,0.155,10,0.1,1
,10:33:03,4,3600,1353.7,1.06,13.3,7,10.6,0.16,10,0.1,0.99
,10:33:04,4,3600,1354.7,1.06,13.3,7,10.6,0.159,10,0.2,0.99
,10:33:05,4,3600,1355.7,1.06,13.3,7,10.6,0.153,10,0.1,0.99
,10:33:06,4,3600,1356.7,1.06,13.3,7,10.6,0.148,10,0.1,1
,10:33:07,4,3600,1357.7,1.07,13.3,7,10.6,0.149,10,0.1,1
,10:33:08,4,3600,1358.7,1.06,13.3,7,10.6,0.154,10,0.1,0.99
,10:33:09,4,3600,1359.7,1.06,13.3,7,10.6,0.159,10,0.1,0.99
,10:33:10,4,3600,1360.7,1.05,13.3,7,10.6,0.152,10,0.1,0.99
,10:33:11,4,3600,1361.7,1.05,13.3,7,10.6,0.152,10,0.2,0.99
,10:33:12,4,3600,1362.7,1.05,13.3,7,10.6,0.152,10,0.1,0.99
,10:33:13,4,3600,1363.7,1.05,13.3,7,10.6,0.158,10,0.1,0.99
,10:33:14,4,3600,1364.7,1.06,13.3,7,10.6,0.159,10,0.1,0.99
,10:33:15,4,3600,1365.7,1.06,13.3,7,10.6,0.153,10,0.1,0.99
,10:33:16,4,3600,1366.7,1.06,13.3,7,10.6,0.153,10,0.1,0.99
,10:33:17,4,3600,1367.7,1.05,13.3,7,10.6,0.158,10,0.1,0.99
,10:33:18,4,3600,1368.7,1.05,13.3,6,10.6,0.164,10,0.1,0.99
,10:33:19,4,3600,1369.7,1.06,13.3,7,10.7,0.159,10,0.1,0.99
,10:33:20,4,3600,1370.7,1.06,13.3,7,10.7,0.153,10,0.2,0.99
,10:33:21,4,3600,1371.7,1.06,13.3,7,10.7,0.153,10,0.1,0.99
,10:33:22,4,3600,1372.7,1.05,13.3,7,10.7,0.158,10,0.1,0.99
,10:33:23,4,3600,1373.7,1.05,13.3,7,10.7,0.158,10,0.1,0.99
,10:33:24,4,3600,1374.7,1.06,13.3,7,10.7,0.159,10,0.1,0.99
,10:33:25,4,3600,1375.7,1.06,13.3,7,10.7,0.154,10,0.1,1
,10:33:26,4,3600,1376.7,1.07,13.3,7,10.7,0.154,10,0.1,1
,10:33:27,4,3600,1377.7,1.06,13.3,7,10.7,0.16,10,0.1,0.99
,10:33:28,4,3600,1378.7,1.06,13.3,7,10.7,0.159,10,0.1,0.99
,10:33:29,4,3600,1379.7,1.06,13.3,7,10.7,0.153,10,0.1,0.99
,10:33:30,4,3600,1380.7,1.06,13.3,7,10.8,0.153,10,0.1,0.99
,10:33:31,4,3600,1381.7,1.06,13.3,7,10.8,0.153,10,0.1,0.99
,10:33:32,4,3600,1382.7,1.05,13.3,7,10.8,0.158,10,0.1,0.98
,10:33:33,4,3600,1383.7,1.05,13.3,7,10.8,0.157,10,0.1,0.98
,10:33:34,4,3600,1384.7,1.05,13.3,7,10.8,0.152,10,0.1,0.99
,10:33:35,4,3600,1385.7,1.06,13.3,7,10.8,0.153,10,0.1,0.99
,10:33:36,4,3600,1386.7,1.06,13.3,7,10.8,0.153,10,0.1,0.99
,10:33:37,4,3600,1387.7,1.06,13.3,7,10.8,0.153,10,0.1,0.99
,10:33:38,4,3600,1388.7,1.06,13.3,7,10.8,0.159,10,0.1,0.99
,10:33:39,4,3600,1389.7,1.05,13.3,7,10.9,0.158,10,0.1,0.99
,10:33:40,4,3600,1390.7,1.06,13.3,7,10.9,0.153,10,0.1,0.99
,10:33:41,4,3600,1391.7,1.06,13.3,7,10.9,0.148,10,0.1,1
,10:33:42,4,3600,1392.7,1.07,13.3,7,10.9,0.154,10,0.1,1
,10:33:43,4,3600,1393.7,1.06,13.3,7,10.9,0.159,10,0.1,0.99
,10:33:44,4,3600,1394.7,1.06,13.3,7,10.9,0.159,10,0.2,0.99
,10:33:45,4,3600,1395.7,1.06,13.3,7,10.9,0.159,10,0.1,0.99
,10:33:46,4,3600,1396.7,1.07,13.3,7,10.9,0.149,10,0.1,1
,10:33:47,4,3600,1397.7,1.07,13.3,7,10.9,0.149,10,0.1,1
,10:33:48,4,3600,1398.7,1.06,13.3,7,10.9,0.159,10,0.1,0.99
,10:33:49,4,3600,1399.7,1.05,13.3,6,11,0.163,10,0.1,0.98
,10:33:50,4,3600,1400.7,1.05,13.3,7,11,0.157,10,0.1,0.98
,10:33:51,4,3600,1401.7,1.06,13.3,7,11,0.159,10,0.1,0.99
,10:33:52,4,3600,1402.7,1.06,13.3,7,11,0.154,10,0.1,1
,10:33:53,4,3600,1403.7,1.07,13.3,7,11,0.149,10,0.1,1
,10:33:54,4,3600,1404.7,1.07,13.3,7,11,0.149,10,0.1,1
,10:33:55,4,3600,1405.7,1.06,13.3,7,11,0.154,10,0.1,0.99
,10:33:56,4,3600,1406.7,1.06,13.3,7,11,0.159,10,0.1,0.99
,10:33:57,4,3600,1407.7,1.06,13.3,7,11,0.159,10,0.1,0.99
,10:33:58,4,3600,1408.7,1.06,13.3,7,11,0.154,10,0.1,1
,10:33:59,4,3600,1409.7,1.06,13.3,7,11.1,0.153,10,0.1,0.99
,10:34:00,4,3600,1410.7,1.05,13.3,7,11.1,0.152,10,0.1,0.98
,10:34:01,4,3600,1411.7,1.04,13.3,7,11.1,0.157,10,0.1,0.98
,10:34:02,4,3600,1412.7,1.05,13.3,7,11.1,0.152,10,0.1,0.99
,10:34:03,4,3600,1413.7,1.06,13.3,7,11.1,0.153,10,0.1,0.99
,10:34:04,4,3600,1414.7,1.06,13.3,7,11.1,0.153,10,0.1,0.99
,10:34:05,4,3600,1415.7,1.05,13.3,7,11.1,0.158,10,0.1,0.99
,10:34:06,4,3600,1416.7,1.05,13.3,7,11.2,0.152,10,0.1,0.99
,10:34:07,4,3600,1417.7,1.06,13.3,7,11.2,0.153,10,0.1,0.99
,10:34:08,4,3600,1418.7,1.06,13.3,7,11.2,0.153,10,0.1,0.99
,10:34:09,4,3600,1419.7,1.05,13.3,7,11.2,0.158,10,0.1,0.99
,10:34:10,4,3600,1420.7,1.05,13.3,7,11.2,0.158,10,0.1,0.99
,10:34:11,4,3600,1421.7,1.06,13.3,7,11.2,0.154,10,0.1,1
,10:34:12,4,3600,1422.7,1.07,13.3,7,11.2,0.155,10,0.1,1
,10:34:13,4,3600,1423.7,1.08,13.3,7,11.2,0.155,10,0.1,1.01
,10:34:14,4,3600,1424.7,1.08,13.3,7,11.3,0.156,10,0.1,1.01
,10:34:15,4,3600,1425.7,1.07,13.3,7,11.3,0.149,10,0.1,1
,10:34:16,4,3600,1426.7,1.06,13.3,7,11.3,0.153,10,0.1,0.99
,10:34:17,4,3600,1427.7,1.05,13.3,6,11.3,0.165,10,0.1,0.99
,10:34:18,4,3600,1428.7,1.05,13.3,6,11.3,0.165,10,0.1,0.99
,10:34:19,4,3600,1429.7,1.06,13.3,7,11.3,0.159,10,0.1,0.99
,10:34:20,4,3600,1430.7,1.07,13.3,7,11.3,0.154,10,0.1,1
,10:34:21,4,3600,1431.7,1.07,13.3,7,11.4,0.161,10,0.1,1
,10:34:22,4,3600,1432.7,1.08,13.3,7,11.4,0.161,10,0.1,1.01
,10:34:23,4,3600,1433.7,1.07,13.3,7,11.4,0.155,10,0.1,1
,10:34:24,4,3600,1434.7,1.07,13.3,7,11.4,0.155,10,0.1,1
,10:34:25,4,3600,1435.7,1.07,13.3,7,11.4,0.154,10,0.1,1
,10:34:26,4,3600,1436.7,1.06,13.3,7,11.4,0.16,10,0.1,1
,10:34:27,4,3600,1437.7,1.07,13.3,7,11.5,0.16,10,0.1,1
,10:34:28,4,3600,1438.7,1.07,13.3,7,11.5,0.149,10,0.1,1
,10:34:29,4,3600,1439.7,1.07,13.3,7,11.5,0.155,10,0.1,1
,10:34:30,4,3600,1440.7,1.07,13.3,7,11.5,0.161,10,0.1,1
,10:34:31,4,3600,1441.7,1.07,13.3,7,11.5,0.161,10,0.1,1
,10:34:32,4,3600,1442.7,1.07,13.3,7,11.5,0.161,10,0.1,1
,10:34:33,4,3600,1443.7,1.07,13.3,7,11.5,0.149,10,0.1,1
,10:34:34,4,3600,1444.7,1.07,13.3,7,11.5,0.149,10,0.1,1
,10:34:35,4,3600,1445.7,1.06,13.3,7,11.5,0.153,10,0.1,0.99
,10:34:36,4,3600,1446.7,1.05,13.3,7,11.6,0.158,10,0.1,0.99
,10:34:37,4,3600,1447.7,1.05,13.3,7,11.6,0.157,10,0.1,0.99
,10:34:38,4,3600,1448.7,1.06,13.3,7,11.6,0.153,10,0.1,0.99
,10:34:39,4,3600,1449.7,1.06,13.3,7,11.6,0.148,10,0.1,1
,10:34:40,4,3600,1450.7,1.06,13.3,7,11.6,0.153,10,0.1,0.99
,10:34:41,4,3600,1451.7,1.05,13.3,7,11.6,0.158,10,0.1,0.99
,10:34:42,4,3600,1452.7,1.05,13.3,6,11.7,0.164,10,0.1,0.98
,10:34:43,4,3600,1453.7,1.06,13.3,7,11.7,0.159,10,0.1,0.99
,10:34:44,4,3600,1454.7,1.06,13.3,7,11.7,0.154,10,0.1,1
,10:34:45,4,3600,1455.7,1.07,13.3,7,11.7,0.149,10,0.1,1
,10:34:46,4,3600,1456.7,1.07,13.3,7,11.7,0.149,10,0.1,1
,10:34:47,4,3600,1457.7,1.06,13.3,7,11.7,0.153,10,0.1,0.99
,10:34:48,4,3600,1458.7,1.06,13.3,7,11.8,0.159,10,0.1,0.99
,10:34:49,4,3600,1459.7,1.06,13.3,7,11.8,0.154,10,0.1,1
,10:34:50,4,3600,1460.7,1.07,13.3,7,11.8,0.154,10,0.1,1
,10:34:51,4,3600,1461.7,1.06,13.3,7,11.8,0.153,10,0.1,0.99
,10:34:52,4,3600,1462.7,1.05,13.3,7,11.8,0.152,10,0.1,0.99
,10:34:53,4,3600,1463.7,1.05,13.3,7,11.8,0.157,10,0.1,0.98
,10:34:54,4,3600,1464.7,1.05,13.3,7,11.8,0.158,10,0.2,0.99
,10:34:55,4,3600,1465.7,1.06,13.3,7,11.9,0.148,10,0.1,0.99
,10:34:56,4,3600,1466.7,1.06,13.3,7,11.9,0.148,10,0.1,0.99
,10:34:57,4,3600,1467.7,1.06,13.3,7,11.9,0.153,10,0.1,0.99
,10:34:58,4,3600,1468.7,1.05,13.3,7,11.9,0.157,10,0.1,0.98
,10:34:59,4,3600,1469.7,1.05,13.3,7,11.9,0.157,10,0.1,0.99
,10:35:00,4,3600,1470.7,1.06,13.3,7,11.9,0.159,10,0.1,0.99
,10:35:01,4,3600,1471.7,1.07,13.3,7,12,0.155,10,0.1,1
,10:35:02,4,3600,1472.7,1.07,13.3,7,12,0.149,10,0.1,1
,10:35:03,4,3600,1473.7,1.06,13.3,7,12,0.153,10,0.2,0.99
,10:35:04,4,3600,1474.7,1.05,13.3,7,12,0.152,10,0.1,0.99
,10:35:05,4,3600,1475.7,1.05,13.3,7,12,0.158,10,0.1,0.99
,10:35:06,4,3600,1476.7,1.05,13.3,7,12.1,0.158,10,0.1,0.99
,10:35:07,4,3600,1477.7,1.06,13.3,7,12.1,0.159,10,0.1,0.99
,10:35:08,4,3600,1478.7,1.07,13.3,7,12.1,0.154,10,0.1,1
,10:35:09,4,3600,1479.7,1.07,13.3,7,12.1,0.154,10,0.1,1
,10:35:10,4,3600,1480.7,1.06,13.3,7,12.1,0.153,10,0.1,0.99
,10:35:11,4,3600,1481.7,1.05,13.3,7,12.1,0.158,10,0.1,0.99
,10:35:12,4,3600,1482.7,1.05,13.3,7,12.1,0.158,10,0.2,0.99
,10:35:13,4,3600,1483.7,1.06,13.3,7,12.1,0.16,10,0.1,1
,10:35:14,4,3600,1484.7,1.07,13.3,7,12.2,0.155,10,0.1,1.01
,10:35:15,4,3600,1485.7,1.08,13.3,7,12.2,0.156,10,0.2,1.01
,10:35:16,4,3600,1486.7,1.08,13.3,7,12.2,0.156,10,0.1,1.01
,10:35:17,4,3600,1487.7,1.08,13.3,7,12.2,0.162,10,0.1,1.01
,10:35:18,4,3600,1488.7,1.08,13.3,7,12.2,0.161,10,0.1,1.01
,10:35:19,4,3600,1489.7,1.07,13.3,7,12.3,0.161,10,0.1,1
,10:35:20,4,3600,1490.7,1.07,13.3,7,12.3,0.149,10,0.1,1
,10:35:21,4,3600,1491.7,1.07,13.3,7,12.3,0.149,10,0.1,1
,10:35:22,4,3600,1492.7,1.06,13.3,7,12.3,0.154,10,0.1,1
,10:35:23,4,3600,1493.7,1.06,13.3,7,12.3,0.159,10,0.1,0.99
,10:35:24,4,3600,1494.7,1.06,13.3,7,12.3,0.159,10,0.1,0.99
,10:35:25,4,3600,1495.7,1.06,13.3,7,12.4,0.159,10,0.1,1
,10:35:26,4,3600,1496.7,1.08,13.3,7,12.4,0.155,10,0.1,1.01
,10:35:27,4,3600,1497.7,1.08,13.3,7,12.4,0.15,10,0.1,1.01
,10:35:28,4,3600,1498.7,1.08,13.3,7,12.4,0.156,10,0.1,1.01
,10:35:29,4,3600,1499.7,1.07,13.3,7,12.4,0.161,10,0.1,1
,10:35:30,4,3600,1500.7,1.07,13.3,7,12.4,0.16,10,0.1,1
,10:35:31,4,3600,1501.7,1.07,13.3,7,12.4,0.155,10,0.1,1
,10:35:32,4,3600,1502.7,1.08,13.3,7,12.5,0.156,10,0.1,1.01
,10:35:33,4,3600,1503.7,1.08,13.3,7,12.5,0.156,10,0.1,1.01
,10:35:34,4,3600,1504.7,1.08,13.3,7,12.5,0.155,10,0.2,1.01
,10:35:35,4,3600,1505.7,1.07,13.3,7,12.5,0.16,10,0.1,1
,10:35:36,4,3600,1506.7,1.06,13.3,7,12.5,0.16,10,0.1,1
,10:35:37,4,3600,1507.7,1.07,13.3,7,12.5,0.154,10,0.1,1
,10:35:38,4,3600,1508.7,1.06,13.3,7,12.6,0.148,10,0.1,1
,10:35:39,4,3600,1509.7,1.06,13.3,7,12.6,0.159,10,0.1,0.99
,10:35:40,4,3600,1510.7,1.05,13.3,7,12.6,0.158,10,0.1,0.99
,10:35:41,4,3600,1511.7,1.06,13.3,7,12.6,0.159,10,0.1,0.99
,10:35:42,4,3600,1512.7,1.07,13.3,7,12.6,0.154,10,0.1,1
,10:35:43,4,3600,1513.7,1.07,13.3,7,12.6,0.155,10,0.1,1
,10:35:44,4,3600,1514.7,1.07,13.3,7,12.7,0.155,10,0.1,1
,10:35:45,4,3600,1515.7,1.07,13.3,7,12.7,0.16,10,0.1,1
,10:35:46,4,3600,1516.7,1.06,13.3,7,12.7,0.153,10,0.1,0.99
,10:35:47,4,3600,1517.7,1.07,13.3,7,12.7,0.154,10,0.1,1
,10:35:48,4,3600,1518.7,1.07,13.3,7,12.7,0.149,10,0.1,1
,10:35:49,4,3600,1519.7,1.06,13.3,7,12.7,0.153,10,0.1,0.99
,10:35:50,4,3600,1520.7,1.05,13.3,6,12.7,0.165,10,0.1,0.99
,10:35:51,4,3600,1521.7,1.05,13.3,7,12.8,0.158,10,0.2,0.99
,10:35:52,4,3600,1522.7,1.06,13.3,7,12.8,0.16,10,0.2,1
,10:35:53,4,3600,1523.7,1.07,13.3,7,12.8,0.161,10,0.1,1
,10:35:54,4,3600,1524.7,1.07,13.3,7,12.8,0.155,10,0.1,1.01
,10:35:55,4,3600,1525.7,1.08,13.3,7,12.8,0.15,10,0.2,1.01
,10:35:56,4,3600,1526.7,1.07,13.3,7,12.8,0.149,10,0.1,1
,10:35:57,4,3600,1527.7,1.07,13.3,7,12.9,0.154,10,0.1,1
,10:35:58,4,3600,1528.7,1.06,13.3,7,12.9,0.159,10,0.1,0.99
,10:35:59,4,3600,1529.7,1.05,13.3,7,12.9,0.158,10,0.1,0.99
,10:36:00,4,3600,1530.7,1.05,13.3,7,12.9,0.152,10,0.1,0.99
,10:36:01,4,3600,1531.7,1.06,13.3,7,12.9,0.153,10,0.1,0.99
,10:36:02,4,3600,1532.7,1.06,13.3,7,12.9,0.153,10,0.1,0.99
,10:36:03,4,3600,1533.7,1.05,13.3,7,13,0.158,10,0.1,0.99
,10:36:04,4,3600,1534.7,1.05,13.3,7,13,0.158,10,0.1,0.99
,10:36:05,4,3600,1535.7,1.06,13.3,7,13,0.159,10,0.1,0.99
,10:36:06,4,3600,1536.7,1.06,13.3,7,13,0.153,10,0.1,0.99
,10:36:07,4,3600,1537.7,1.06,13.3,7,13,0.153,10,0.1,0.99
,10:36:08,4,3600,1538.7,1.05,13.3,7,13,0.158,10,0.1,0.99
,10:36:09,4,3600,1539.7,1.05,13.3,7,13,0.158,10,0.1,0.99
,10:36:10,4,3600,1540.7,1.06,13.3,7,13,0.159,10,0.1,0.99
,10:36:11,4,3600,1541.7,1.07,13.3,7,13,0.154,10,0.1,1
,10:36:12,4,3600,1542.7,1.07,13.3,7,13.1,0.155,10,0.1,1
,10:36:13,4,3600,1543.7,1.08,13.3,7,13.1,0.155,10,0.1,1.01
,10:36:14,4,3600,1544.7,1.08,13.3,7,13.1,0.161,10,0.1,1.01
,10:36:15,4,3600,1545.7,1.08,13.3,7,13.1,0.155,10,0.2,1.01
,10:36:16,4,3600,1546.7,1.08,13.3,7,13.1,0.15,10,0.1,1
,10:36:17,4,3600,1547.7,1.07,13.3,7,13.1,0.149,10,0.1,1
,10:36:18,4,3600,1548.7,1.06,13.3,7,13.2,0.153,10,0.1,0.99
,10:36:19,4,3600,1549.7,1.05,13.3,7,13.2,0.158,10,0.1,0.99
,10:36:20,4,3600,1550.7,1.05,13.3,7,13.2,0.158,10,0.1,0.99
,10:36:21,4,3600,1551.7,1.06,13.3,7,13.2,0.159,10,0.1,0.99
,10:36:22,4,3600,1552.7,1.06,13.3,7,13.2,0.154,10,0.1,1
,10:36:23,4,3600,1553.7,1.06,13.3,7,13.2,0.154,10,0.1,1
,10:36:24,4,3600,1554.7,1.06,13.3,7,13.2,0.153,10,0.1,0.99
,10:36:25,4,3600,1555.7,1.05,13.3,7,13.2,0.158,10,0.1,0.99
,10:36:26,4,3600,1556.7,1.05,13.3,7,13.3,0.158,10,0.1,0.99
,10:36:27,4,3600,1557.7,1.06,13.3,7,13.3,0.159,10,0.2,0.99
,10:36:28,4,3600,1558.7,1.06,13.3,7,13.3,0.154,10,0.2,1
,10:36:29,4,3600,1559.7,1.06,13.3,7,13.3,0.148,10,0.1,1
,10:36:30,4,3600,1560.7,1.07,13.3,7,13.3,0.154,10,0.1,1
,10:36:31,4,3600,1561.7,1.07,13.3,7,13.3,0.155,10,0.1,1
,10:36:32,4,3600,1562.7,1.06,13.3,7,13.3,0.154,10,0.1,1
,10:36:33,4,3600,1563.7,1.06,13.3,7,13.3,0.153,10,0.1,0.99
,10:36:34,4,3600,1564.7,1.05,13.3,7,13.3,0.152,10,0.1,0.99
,10:36:35,4,3600,1565.7,1.05,13.3,7,13.3,0.152,10,0.1,0.99
,10:36:36,4,3600,1566.7,1.05,13.3,7,13.4,0.152,10,0.1,0.99
,10:36:37,4,3600,1567.7,1.05,13.3,7,13.4,0.158,10,0.1,0.99
,10:36:38,4,3600,1568.7,1.05,13.3,7,13.4,0.158,10,0.1,0.99
,10:36:39,4,3600,1569.7,1.06,13.3,7,13.4,0.159,10,0.1,0.99
,10:36:40,4,3600,1570.7,1.07,13.3,7,13.4,0.154,10,0.1,1
,10:36:41,4,3600,1571.7,1.07,13.3,7,13.4,0.149,10,0.1,1
