Data file,,RA0.3_HEF_12C_002_45MINS.TSV,,,,,,,,,,
,12:26:15,4,2700,1489.7,1.38,13.3,9,11.5,0.149,10,0.3,1.29
,12:26:16,4,2700,1490.7,1.38,13.3,9,11.5,0.149,10,0.3,1.29
,12:26:17,4,2700,1491.7,1.39,13.3,9,11.5,0.15,10,0.3,1.3
,12:26:18,4,2700,1492.7,1.38,13.3,9,11.5,0.154,10,0.3,1.29
,12:26:19,4,2700,1493.7,1.38,13.3,9,11.5,0.153,10,0.3,1.29
,12:26:20,4,2700,1494.7,1.37,13.3,9,11.4,0.158,10,0.3,1.29
,12:26:21,4,2700,1495.7,1.37,13.3,9,11.4,0.153,10,0.3,1.29
,12:26:22,4,2700,1496.7,1.37,13.3,9,11.4,0.153,10,0.3,1.29
,12:26:23,4,2700,1497.7,1.38,13.3,9,11.4,0.149,10,0.3,1.29
,12:26:24,4,2700,1498.7,1.38,13.3,9,11.4,0.145,10,0.3,1.29
,12:26:25,4,2700,1499.7,1.38,13.3,9,11.4,0.145,10,0.3,1.29
,12:26:26,4,2700,1500.7,1.37,13.3,9,11.4,0.149,10,0.3,1.28
,12:26:27,4,2700,1501.7,1.37,13.3,9,11.3,0.152,10,0.3,1.28
,12:26:28,4,2700,1502.7,1.37,13.3,9,11.3,0.153,10,0.3,1.28
,12:26:29,4,2700,1503.7,1.37,13.3,9,11.3,0.153,10,0.3,1.28
,12:26:30,4,2700,1504.7,1.37,13.3,9,11.3,0.153,10,0.3,1.28
,12:26:31,4,2700,1505.7,1.36,13.3,9,11.3,0.152,10,0.3,1.27
,12:26:32,4,2700,1506.7,1.36,13.3,9,11.3,0.151,10,0.3,1.27
,12:26:33,4,2700,1507.7,1.36,13.3,9,11.2,0.152,10,0.3,1.27
,12:26:34,4,2700,1508.7,1.37,13.3,9,11.2,0.149,10,0.3,1.29
,12:26:35,4,2700,1509.7,1.38,13.3,9,11.2,0.145,10,0.3,1.29
,12:26:36,4,2700,1510.7,1.38,13.3,9,11.2,0.149,10,0.3,1.29
,12:26:37,4,2700,1511.7,1.37,13.3,9,11.2,0.148,10,0.3,1.28
,12:26:38,4,2700,1512.7,1.36,13.3,9,11.2,0.151,10,0.3,1.27
,12:26:39,4,2700,1513.7,1.35,13.3,9,11.2,0.151,10,0.3,1.27
,12:26:40,4,2700,1514.7,1.35,13.3,9,11.2,0.151,10,0.3,1.27
,12:26:41,4,2700,1515.7,1.36,13.3,9,11.1,0.151,10,0.3,1.27
,12:26:42,4,2700,1516.7,1.37,13.3,9,11.1,0.148,10,0.3,1.28
,12:26:43,4,2700,1517.7,1.37,13.3,9,11.1,0.145,10,0.3,1.29
,12:26:44,4,2700,1518.7,1.37,13.3,9,11.1,0.148,10,0.3,1.28
,12:26:45,4,2700,1519.7,1.36,13.3,9,11.1,0.152,10,0.3,1.28
,12:26:46,4,2700,1520.7,1.36,13.3,9,11.1,0.152,10,0.3,1.27
,12:26:47,4,2700,1521.7,1.36,13.3,9,11.1,0.151,10,0.3,1.27
,12:26:48,4,2700,1522.7,1.35,13.3,9,11.1,0.151,10,0.3,1.27
,12:26:49,4,2700,1523.7,1.34,13.3,9,11,0.15,10,0.3,1.26
,12:26:50,4,2700,1524.7,1.34,13.3,9,11,0.145,10,0.3,1.26
,12:26:51,4,2700,1525.7,1.34,13.3,9,11,0.142,10,0.3,1.26
,12:26:52,4,2700,1526.7,1.35,13.3,9,11,0.146,10,0.3,1.27
,12:26:53,4,2700,1527.7,1.36,13.3,9,11,0.151,10,0.3,1.27
,12:26:54,4,2700,1528.7,1.36,13.3,9,11,0.152,10,0.3,1.28
,12:26:55,4,2700,1529.7,1.36,13.3,9,11,0.152,10,0.3,1.27
,12:26:56,4,2700,1530.7,1.36,13.3,9,11,0.151,10,0.3,1.27
,12:26:57,4,2700,1531.7,1.35,13.3,9,10.9,0.151,10,0.3,1.27
,12:26:58,4,2700,1532.7,1.35,13.3,9,10.9,0.151,10,0.3,1.27
,12:26:59,4,2700,1533.7,1.35,13.3,9,10.9,0.146,10,0.3,1.26
,12:27:00,4,2700,1534.7,1.35,13.3,9,10.9,0.142,10,0.3,1.26
,12:27:01,4,2700,1535.7,1.35,13.3,9,10.9,0.146,10,0.3,1.26
,12:27:02,4,2700,1536.7,1.35,13.3,9,10.9,0.154,10,0.3,1.26
,12:27:03,4,2700,1537.7,1.34,13.3,9,10.9,0.154,10,0.3,1.26
,12:27:04,4,2700,1538.7,1.34,13.3,9,10.9,0.153,10,0.3,1.25
,12:27:05,4,2700,1539.7,1.33,13.3,9,10.8,0.149,10,0.3,1.25
,12:27:06,4,2700,1540.7,1.34,13.3,9,10.8,0.149,10,0.3,1.25
,12:27:07,4,2700,1541.7,1.34,13.3,9,10.8,0.149,10,0.3,1.25
,12:27:08,4,2700,1542.7,1.34,13.3,9,10.8,0.145,10,0.3,1.25
,12:27:09,4,2700,1543.7,1.34,13.3,9,10.8,0.149,10,0.3,1.26
,12:27:10,4,2700,1544.7,1.34,13.3,9,10.8,0.153,10,0.3,1.25
,12:27:11,4,2700,1545.7,1.34,13.3,9,10.8,0.153,10,0.3,1.25
,12:27:12,4,2700,1546.7,1.34,13.3,9,10.8,0.149,10,0.3,1.25
,12:27:13,4,2700,1547.7,1.34,13.3,9,10.8,0.153,10,0.3,1.25
,12:27:14,4,2700,1548.7,1.34,13.3,9,10.7,0.15,10,0.3,1.26
,12:27:15,4,2700,1549.7,1.34,13.3,9,10.7,0.145,10,0.3,1.26
,12:27:16,4,2700,1550.7,1.34,13.3,9,10.7,0.146,10,0.3,1.26
,12:27:17,4,2700,1551.7,1.34,13.3,9,10.7,0.145,10,0.3,1.25
,12:27:18,4,2700,1552.7,1.33,13.3,9,10.7,0.149,10,0.3,1.25
,12:27:19,4,2700,1553.7,1.33,13.3,9,10.7,0.149,10,0.3,1.25
,12:27:20,4,2700,1554.7,1.34,13.3,9,10.7,0.149,10,0.3,1.25
,12:27:21,4,2700,1555.7,1.33,13.3,9,10.7,0.149,10,0.3,1.25
,12:27:22,4,2700,1556.7,1.33,13.3,9,10.7,0.144,10,0.3,1.24
,12:27:23,4,2700,1557.7,1.33,13.3,9,10.7,0.144,10,0.3,1.24
,12:27:24,4,2700,1558.7,1.32,13.3,9,10.7,0.143,10,0.3,1.24
,12:27:25,4,2700,1559.7,1.32,13.3,9,10.6,0.147,10,0.3,1.24
,12:27:26,4,2700,1560.7,1.32,13.3,9,10.6,0.147,10,0.3,1.24
,12:27:27,4,2700,1561.7,1.32,13.3,9,10.6,0.147,10,0.3,1.24
,12:27:28,4,2700,1562.7,1.32,13.3,9,10.6,0.147,10,0.3,1.24
,12:27:29,4,2700,1563.7,1.32,13.3,9,10.6,0.147,10,0.3,1.24
,12:27:30,4,2700,1564.7,1.32,13.3,9,10.6,0.147,10,0.3,1.24
,12:27:31,4,2700,1565.7,1.33,13.3,9,10.6,0.148,10,0.3,1.25
,12:27:32,4,2700,1566.7,1.34,13.3,9,10.6,0.145,10,0.3,1.25
,12:27:33,4,2700,1567.7,1.34,13.3,9,10.6,0.145,10,0.3,1.25
,12:27:34,4,2700,1568.7,1.33,13.3,9,10.6,0.149,10,0.3,1.25
,12:27:35,4,2700,1569.7,1.33,13.3,9,10.6,0.148,10,0.3,1.24
,12:27:36,4,2700,1570.7,1.32,13.3,9,10.6,0.147,10,0.3,1.24
,12:27:37,4,2700,1571.7,1.32,13.3,9,10.6,0.147,10,0.3,1.24
,12:27:38,4,2700,1572.7,1.32,13.3,9,10.6,0.143,10,0.3,1.24
,12:27:39,4,2700,1573.7,1.33,13.3,9,10.6,0.144,10,0.3,1.24
,12:27:40,4,2700,1574.7,1.33,13.3,9,10.6,0.144,10,0.3,1.25
,12:27:41,4,2700,1575.7,1.34,13.3,9,10.6,0.149,10,0.3,1.25
,12:27:42,4,2700,1576.7,1.33,13.3,9,10.6,0.153,10,0.3,1.25
,12:27:43,4,2700,1577.7,1.33,13.3,9,10.6,0.148,10,0.3,1.24
,12:27:44,4,2700,1578.7,1.32,13.3,9,10.5,0.147,10,0.3,1.23
,12:27:45,4,2700,1579.7,1.32,13.3,9,10.5,0.147,10,0.3,1.23
,12:27:46,4,2700,1580.7,1.32,13.3,9,10.5,0.143,10,0.3,1.24
,12:27:47,4,2700,1581.7,1.33,13.3,9,10.5,0.144,10,0.3,1.24
,12:27:48,4,2700,1582.7,1.33,13.3,9,10.5,0.148,10,0.3,1.24
,12:27:49,4,2700,1583.7,1.33,13.3,9,10.5,0.148,10,0.3,1.24
,12:27:50,4,2700,1584.7,1.33,13.3,9,10.5,0.148,10,0.3,1.24
,12:27:51,4,2700,1585.7,1.33,13.3,9,10.5,0.148,10,0.3,1.24
,12:27:52,4,2700,1586.7,1.33,13.3,9,10.5,0.148,10,0.3,1.24
,12:27:53,4,2700,1587.7,1.32,13.3,9,10.5,0.143,10,0.3,1.24
,12:27:54,4,2700,1588.7,1.31,13.3,9,10.5,0.142,10,0.3,1.23
,12:27:55,4,2700,1589.7,1.31,13.3,9,10.5,0.146,10,0.3,1.23
,12:27:56,4,2700,1590.7,1.31,13.3,9,10.5,0.146,10,0.3,1.23
,12:27:57,4,2700,1591.7,1.32,13.3,9,10.5,0.151,10,0.3,1.23
,12:27:58,4,2700,1592.7,1.32,13.3,9,10.5,0.147,10,0.3,1.24
,12:27:59,4,2700,1593.7,1.32,13.3,9,10.5,0.147,10,0.3,1.24
,12:28:00,4,2700,1594.7,1.32,13.3,9,10.5,0.147,10,0.3,1.24
,12:28:01,4,2700,1595.7,1.31,13.3,9,10.5,0.142,10,0.3,1.23
,12:28:02,4,2700,1596.7,1.31,13.3,9,10.5,0.142,10,0.3,1.23
,12:28:03,4,2700,1597.7,1.31,13.3,9,10.5,0.138,10,0.3,1.23
,12:28:04,4,2700,1598.7,1.31,13.3,9,10.5,0.142,10,0.3,1.22
,12:28:05,4,2700,1599.7,1.3,13.3,9,10.5,0.145,10,0.3,1.22
,12:28:06,4,2700,1600.7,1.3,13.3,9,10.5,0.149,10,0.3,1.21
,12:28:07,4,2700,1601.7,1.3,13.3,9,10.5,0.145,10,0.3,1.21
,12:28:08,4,2700,1602.7,1.3,13.3,9,10.5,0.145,10,0.3,1.22
,12:28:09,4,2700,1603.7,1.3,13.3,9,10.5,0.145,10,0.3,1.22
,12:28:10,4,2700,1604.7,1.31,13.3,9,10.5,0.146,10,0.3,1.22
,12:28:11,4,2700,1605.7,1.31,13.3,9,10.5,0.146,10,0.3,1.23
,12:28:12,4,2700,1606.7,1.32,13.3,9,10.5,0.147,10,0.3,1.23
,12:28:13,4,2700,1607.7,1.32,13.3,9,10.5,0.143,10,0.3,1.23
,12:28:14,4,2700,1608.7,1.31,13.3,9,10.5,0.142,10,0.3,1.23
,12:28:15,4,2700,1609.7,1.31,13.3,9,10.5,0.146,10,0.3,1.23
,12:28:16,4,2700,1610.7,1.31,13.3,9,10.5,0.146,10,0.3,1.23
,12:28:17,4,2700,1611.7,1.31,13.3,9,10.5,0.15,10,0.3,1.23
,12:28:18,4,2700,1612.7,1.31,13.3,9,10.5,0.15,10,0.3,1.22
,12:28:19,4,2700,1613.7,1.3,13.3,9,10.5,0.15,10,0.3,1.22
,12:28:20,4,2700,1614.7,1.31,13.3,9,10.5,0.146,10,0.3,1.22
,12:28:21,4,2700,1615.7,1.31,13.3,9,10.6,0.146,10,0.3,1.23
,12:28:22,4,2700,1616.7,1.32,13.3,9,10.6,0.143,10,0.3,1.23
,12:28:23,4,2700,1617.7,1.33,13.3,9,10.6,0.14,10,0.3,1.24
,12:28:24,4,2700,1618.7,1.33,13.3,9,10.6,0.14,10,0.3,1.24
,12:28:25,4,2700,1619.7,1.33,13.3,9,10.6,0.144,10,0.3,1.25
,12:28:26,4,2700,1620.7,1.33,13.3,9,10.6,0.148,10,0.3,1.24
,12:28:27,4,2700,1621.7,1.32,13.3,9,10.6,0.147,10,0.3,1.24
,12:28:28,4,2700,1622.7,1.32,13.3,9,10.6,0.147,10,0.3,1.24
,12:28:29,4,2700,1623.7,1.32,13.3,9,10.6,0.147,10,0.3,1.23
,12:28:30,4,2700,1624.7,1.31,13.3,9,10.6,0.147,10,0.3,1.23
,12:28:31,4,2700,1625.7,1.31,13.3,9,10.6,0.146,10,0.3,1.23
,12:28:32,4,2700,1626.7,1.31,13.3,9,10.6,0.146,10,0.3,1.23
,12:28:33,4,2700,1627.7,1.32,13.3,9,10.6,0.143,10,0.3,1.24
,12:28:34,4,2700,1628.7,1.33,13.3,9,10.6,0.144,10,0.3,1.24
,12:28:35,4,2700,1629.7,1.33,13.3,9,10.6,0.144,10,0.3,1.24
,12:28:36,4,2700,1630.7,1.32,13.3,9,10.6,0.143,10,0.3,1.23
,12:28:37,4,2700,1631.7,1.31,13.3,9,10.6,0.146,10,0.3,1.22
,12:28:38,4,2700,1632.7,1.3,13.3,9,10.6,0.145,10,0.3,1.22
,12:28:39,4,2700,1633.7,1.3,13.3,9,10.6,0.145,10,0.3,1.22
,12:28:40,4,2700,1634.7,1.31,13.3,9,10.7,0.146,10,0.3,1.22
,12:28:41,4,2700,1635.7,1.31,13.3,9,10.7,0.146,10,0.3,1.23
,12:28:42,4,2700,1636.7,1.31,13.3,9,10.7,0.147,10,0.3,1.23
,12:28:43,4,2700,1637.7,1.32,13.3,9,10.7,0.143,10,0.3,1.23
,12:28:44,4,2700,1638.7,1.32,13.3,9,10.7,0.139,10,0.3,1.23
,12:28:45,4,2700,1639.7,1.32,13.3,9,10.7,0.139,10,0.3,1.24
,12:28:46,4,2700,1640.7,1.32,13.3,9,10.7,0.139,10,0.3,1.24
,12:28:47,4,2700,1641.7,1.31,13.3,9,10.7,0.147,10,0.3,1.23
,12:28:48,4,2700,1642.7,1.3,13.3,9,10.7,0.145,10,0.3,1.22
,12:28:49,4,2700,1643.7,1.29,13.3,9,10.7,0.148,10,0.3,1.21
,12:28:50,4,2700,1644.7,1.3,13.3,9,10.7,0.149,10,0.3,1.21
,12:28:51,4,2700,1645.7,1.3,13.3,9,10.7,0.15,10,0.3,1.22
,12:28:52,4,2700,1646.7,1.31,13.3,9,10.7,0.151,10,0.3,1.23
,12:28:53,4,2700,1647.7,1.32,13.3,9,10.8,0.152,10,0.3,1.24
,12:28:54,4,2700,1648.7,1.33,13.3,9,10.8,0.148,10,0.3,1.24
,12:28:55,4,2700,1649.7,1.33,13.3,9,10.8,0.144,10,0.3,1.24
,12:28:56,4,2700,1650.7,1.33,13.3,9,10.8,0.144,10,0.3,1.25
,12:28:57,4,2700,1651.7,1.34,13.3,9,10.8,0.145,10,0.3,1.26
,12:28:58,4,2700,1652.7,1.34,13.3,9,10.8,0.145,10,0.3,1.25
,12:28:59,4,2700,1653.7,1.34,13.3,9,10.8,0.145,10,0.3,1.25
,12:29:00,4,2700,1654.7,1.33,13.3,9,10.8,0.144,10,0.3,1.25
,12:29:01,4,2700,1655.7,1.33,13.3,9,10.8,0.148,10,0.3,1.24
,12:29:02,4,2700,1656.7,1.32,13.3,9,10.9,0.147,10,0.3,1.24
,12:29:03,4,2700,1657.7,1.31,13.3,9,10.9,0.147,10,0.3,1.23
,12:29:04,4,2700,1658.7,1.32,13.3,9,10.9,0.147,10,0.3,1.24
,12:29:05,4,2700,1659.7,1.33,13.3,9,10.9,0.148,10,0.3,1.24
,12:29:06,4,2700,1660.7,1.34,13.3,9,10.9,0.149,10,0.3,1.25
,12:29:07,4,2700,1661.7,1.34,13.3,9,10.9,0.149,10,0.3,1.25
,12:29:08,4,2700,1662.7,1.34,13.3,9,10.9,0.149,10,0.3,1.25
,12:29:09,4,2700,1663.7,1.33,13.3,9,10.9,0.144,10,0.3,1.24
,12:29:10,4,2700,1664.7,1.32,13.3,9,10.9,0.143,10,0.3,1.24
,12:29:11,4,2700,1665.7,1.32,13.3,9,10.9,0.143,10,0.3,1.23
,12:29:12,4,2700,1666.7,1.31,13.3,9,10.9,0.142,10,0.3,1.23
,12:29:13,4,2700,1667.7,1.31,13.3,9,11,0.138,10,0.3,1.22
,12:29:14,4,2700,1668.7,1.3,13.3,9,11,0.137,10,0.3,1.22
,12:29:15,4,2700,1669.7,1.29,13.3,9,11,0.136,10,0.3,1.21
,12:29:16,4,2700,1670.7,1.3,13.3,9,11,0.137,10,0.3,1.21
,12:29:17,4,2700,1671.7,1.3,13.3,9,11,0.137,10,0.3,1.22
,12:29:18,4,2700,1672.7,1.3,13.3,9,11,0.141,10,0.3,1.21
,12:29:19,4,2700,1673.7,1.28,13.3,9,11,0.143,10,0.3,1.2
,12:29:20,4,2700,1674.7,1.26,13.3,9,11.1,0.145,10,0.3,1.18
,12:29:21,4,2700,1675.7,1.26,13.3,9,11.1,0.14,10,0.3,1.17
,12:29:22,4,2700,1676.7,1.26,13.3,9,11.1,0.144,10,0.3,1.18
,12:29:23,4,2700,1677.7,1.26,13.3,9,11.1,0.14,10,0.3,1.18
,12:29:24,4,2700,1678.7,1.26,13.3,9,11.1,0.145,10,0.3,1.18
,12:29:25,4,2700,1679.7,1.26,13.3,9,11.1,0.14,10,0.3,1.18
,12:29:26,4,2700,1680.7,1.26,13.3,9,11.2,0.141,10,0.3,1.18
,12:29:27,4,2700,1681.7,1.27,13.3,9,11.2,0.145,10,0.3,1.19
,12:29:28,4,2700,1682.7,1.27,13.3,9,11.2,0.146,10,0.3,1.19
,12:29:29,4,2700,1683.7,1.27,13.3,9,11.2,0.146,10,0.3,1.19
,12:29:30,4,2700,1684.7,1.28,13.3,9,11.2,0.146,10,0.3,1.2
,12:29:31,4,2700,1685.7,1.28,13.3,9,11.2,0.142,10,0.3,1.2
,12:29:32,4,2700,1686.7,1.28,13.3,9,11.2,0.143,10,0.3,1.2
,12:29:33,4,2700,1687.7,1.28,13.3,9,11.2,0.143,10,0.3,1.2
,12:29:34,4,2700,1688.7,1.28,13.3,9,11.3,0.143,10,0.3,1.2
,12:29:35,4,2700,1689.7,1.29,13.3,9,11.3,0.143,10,0.3,1.2
,12:29:36,4,2700,1690.7,1.29,13.3,9,11.3,0.143,10,0.3,1.2
,12:29:37,4,2700,1691.7,1.29,13.3,9,11.3,0.144,10,0.3,1.21
,12:29:38,4,2700,1692.7,1.29,13.3,9,11.3,0.144,10,0.3,1.21
,12:29:39,4,2700,1693.7,1.29,13.3,9,11.3,0.144,10,0.3,1.21
,12:29:40,4,2700,1694.7,1.29,13.3,9,11.3,0.144,10,0.3,1.21
,12:29:41,4,2700,1695.7,1.29,13.3,9,11.4,0.148,10,0.3,1.21
,12:29:42,4,2700,1696.7,1.3,13.3,9,11.4,0.149,10,0.3,1.22
,12:29:43,4,2700,1697.7,1.31,13.3,9,11.4,0.15,10,0.3,1.22
,12:29:44,4,2700,1698.7,1.31,13.3,9,11.4,0.147,10,0.3,1.23
,12:29:45,4,2700,1699.7,1.32,13.3,9,11.4,0.147,10,0.3,1.23
,12:29:46,4,2700,1700.7,1.32,13.3,9,11.5,0.147,10,0.3,1.24
,12:29:47,4,2700,1701.7,1.33,13.3,9,11.5,0.152,10,0.3,1.24
,12:29:48,4,2700,1702.7,1.33,13.3,9,11.5,0.149,10,0.3,1.25
,12:29:49,4,2700,1703.7,1.34,13.3,9,11.5,0.149,10,0.3,1.25
,12:29:50,4,2700,1704.7,1.34,13.3,9,11.5,0.149,10,0.3,1.25
,12:29:51,4,2700,1705.7,1.34,13.3,9,11.5,0.149,10,0.3,1.26
,12:29:52,4,2700,1706.7,1.34,13.3,9,11.5,0.149,10,0.3,1.25
,12:29:53,4,2700,1707.7,1.33,13.3,9,11.5,0.148,10,0.3,1.25
,12:29:54,4,2700,1708.7,1.33,13.3,9,11.5,0.148,10,0.3,1.24
,12:29:55,4,2700,1709.7,1.33,13.3,9,11.6,0.148,10,0.3,1.24
,12:29:56,4,2700,1710.7,1.33,13.3,9,11.6,0.148,10,0.3,1.24
,12:29:57,4,2700,1711.7,1.33,13.3,9,11.6,0.148,10,0.3,1.24
,12:29:58,4,2700,1712.7,1.33,13.3,9,11.6,0.152,10,0.3,1.25
,12:29:59,4,2700,1713.7,1.33,13.3,9,11.7,0.153,10,0.3,1.25
,12:30:00,4,2700,1714.7,1.34,13.3,9,11.7,0.153,10,0.3,1.25
,12:30:01,4,2700,1715.7,1.35,13.3,9,11.7,0.154,10,0.3,1.26
,12:30:02,4,2700,1716.7,1.34,13.3,9,11.7,0.15,10,0.3,1.26
,12:30:03,4,2700,1717.7,1.34,13.3,9,11.7,0.149,10,0.3,1.25
,12:30:04,4,2700,1718.7,1.33,13.3,9,11.7,0.148,10,0.3,1.24
,12:30:05,4,2700,1719.7,1.33,13.3,9,11.8,0.148,10,0.3,1.24
,12:30:06,4,2700,1720.7,1.33,13.3,9,11.8,0.148,10,0.3,1.25
,12:30:07,4,2700,1721.7,1.34,13.3,9,11.8,0.149,10,0.3,1.26
,12:30:08,4,2700,1722.7,1.34,13.3,9,11.8,0.15,10,0.3,1.26
,12:30:09,4,2700,1723.7,1.35,13.3,9,11.8,0.15,10,0.3,1.26
,12:30:10,4,2700,1724.7,1.34,13.3,9,11.8,0.149,10,0.3,1.25
,12:30:11,4,2700,1725.7,1.34,13.3,9,11.8,0.149,10,0.3,1.25
,12:30:12,4,2700,1726.7,1.34,13.3,9,11.8,0.146,10,0.3,1.26
,12:30:13,4,2700,1727.7,1.35,13.3,9,11.9,0.146,10,0.3,1.26
,12:30:14,4,2700,1728.7,1.34,13.3,9,11.9,0.146,10,0.3,1.26
,12:30:15,4,2700,1729.7,1.34,13.3,9,11.9,0.141,10,0.3,1.25
,12:30:16,4,2700,1730.7,1.33,13.3,9,11.9,0.141,10,0.3,1.25
,12:30:17,4,2700,1731.7,1.34,13.3,9,12,0.145,10,0.3,1.25
,12:30:18,4,2700,1732.7,1.34,13.3,9,12,0.141,10,0.3,1.26
,12:30:19,4,2700,1733.7,1.34,13.3,9,12,0.146,10,0.3,1.26
,12:30:20,4,2700,1734.7,1.34,13.3,9,12,0.141,10,0.3,1.26
,12:30:21,4,2700,1735.7,1.34,13.3,9,12,0.145,10,0.3,1.25
,12:30:22,4,2700,1736.7,1.33,13.3,9,12.1,0.144,10,0.3,1.24
,12:30:23,4,2700,1737.7,1.32,13.3,9,12.1,0.143,10,0.3,1.23
,12:30:24,4,2700,1738.7,1.31,13.3,9,12.1,0.142,10,0.3,1.22
,12:30:25,4,2700,1739.7,1.3,13.3,9,12.1,0.145,10,0.3,1.22
,12:30:26,4,2700,1740.7,1.3,13.3,9,12.1,0.145,10,0.3,1.22
,12:30:27,4,2700,1741.7,1.3,13.3,9,12.1,0.145,10,0.3,1.22
,12:30:28,4,2700,1742.7,1.3,13.3,9,12.1,0.145,10,0.3,1.22
,12:30:29,4,2700,1743.7,1.3,13.3,9,12.2,0.145,10,0.3,1.22
,12:30:30,4,2700,1744.7,1.3,13.3,9,12.2,0.145,10,0.3,1.22
,12:30:31,4,2700,1745.7,1.3,13.3,9,12.2,0.145,10,0.3,1.22
,12:30:32,4,2700,1746.7,1.3,13.3,9,12.2,0.145,10,0.3,1.21
,12:30:33,4,2700,1747.7,1.29,13.3,9,12.2,0.144,10,0.3,1.21
,12:30:34,4,2700,1748.7,1.29,13.3,9,12.3,0.148,10,0.3,1.21
,12:30:35,4,2700,1749.7,1.29,13.3,9,12.3,0.144,10,0.3,1.21
,12:30:36,4,2700,1750.7,1.3,13.3,9,12.3,0.141,10,0.3,1.22
,12:30:37,4,2700,1751.7,1.3,13.3,9,12.3,0.141,10,0.3,1.22
,12:30:38,4,2700,1752.7,1.3,13.3,9,12.3,0.145,10,0.3,1.22
,12:30:39,4,2700,1753.7,1.29,13.3,9,12.3,0.144,10,0.3,1.21
,12:30:40,4,2700,1754.7,1.29,13.3,9,12.4,0.143,10,0.3,1.2
,12:30:41,4,2700,1755.7,1.29,13.3,9,12.4,0.144,10,0.3,1.21
,12:30:42,4,2700,1756.7,1.29,13.3,9,12.4,0.14,10,0.3,1.21
,12:30:43,4,2700,1757.7,1.3,13.3,9,12.4,0.141,10,0.3,1.21
,12:30:44,4,2700,1758.7,1.3,13.3,9,12.4,0.137,10,0.3,1.22
,12:30:45,4,2700,1759.7,1.3,13.3,9,12.5,0.137,10,0.3,1.22
,12:30:46,4,2700,1760.7,1.3,13.3,9,12.4,0.141,10,0.3,1.21
,12:30:47,4,2700,1761.7,1.3,13.3,9,12.5,0.141,10,0.3,1.21
,12:30:48,4,2700,1762.7,1.29,13.3,9,12.5,0.14,10,0.3,1.21
,12:30:49,4,2700,1763.7,1.3,13.3,9,12.5,0.141,10,0.3,1.21
,12:30:50,4,2700,1764.7,1.3,13.3,9,12.5,0.145,10,0.3,1.21
,12:30:51,4,2700,1765.7,1.3,13.3,9,12.5,0.141,10,0.3,1.22
,12:30:52,4,2700,1766.7,1.29,13.3,9,12.6,0.14,10,0.3,1.21
,12:30:53,4,2700,1767.7,1.28,13.3,9,12.6,0.143,10,0.3,1.2
,12:30:54,4,2700,1768.7,1.28,13.3,9,12.6,0.143,10,0.3,1.2
,12:30:55,4,2700,1769.7,1.28,13.3,9,12.6,0.143,10,0.3,1.2
,12:30:56,4,2700,1770.7,1.29,13.3,9,12.6,0.148,10,0.3,1.2
,12:30:57,4,2700,1771.7,1.29,13.3,9,12.6,0.148,10,0.3,1.2
,12:30:58,4,2700,1772.7,1.28,13.3,9,12.7,0.147,10,0.3,1.2
,12:30:59,4,2700,1773.7,1.28,13.3,8,12.7,0.151,10,0.3,1.2
,12:31:00,4,2700,1774.7,1.28,13.3,8,12.7,0.151,10,0.3,1.2
,12:31:01,4,2700,1775.7,1.29,13.3,9,12.7,0.148,10,0.3,1.21
,12:31:02,4,2700,1776.7,1.3,13.3,9,12.7,0.15,10,0.3,1.22
,12:31:03,4,2700,1777.7,1.32,13.3,9,12.7,0.151,10,0.3,1.24
,12:31:04,4,2700,1778.7,1.33,13.3,9,12.8,0.153,10,0.3,1.25
,12:31:05,4,2700,1779.7,1.34,13.3,9,12.8,0.153,10,0.3,1.26
,12:31:06,4,2700,1780.7,1.35,13.3,9,12.8,0.15,10,0.3,1.26
,12:31:07,4,2700,1781.7,1.35,13.3,9,12.8,0.151,10,0.3,1.27
,12:31:08,4,2700,1782.7,1.35,13.3,9,12.8,0.15,10,0.3,1.26
,12:31:09,4,2700,1783.7,1.34,13.3,9,12.8,0.15,10,0.3,1.26
,12:31:10,4,2700,1784.7,1.34,13.3,9,12.8,0.149,10,0.3,1.25
,12:31:11,4,2700,1785.7,1.33,13.3,9,12.8,0.152,10,0.3,1.24
,12:31:12,4,2700,1786.7,1.33,13.3,9,12.8,0.148,10,0.3,1.24
,12:31:13,4,2700,1787.7,1.33,13.3,9,12.9,0.148,10,0.3,1.24
,12:31:14,4,2700,1788.7,1.33,13.3,9,12.9,0.148,10,0.3,1.25
,12:31:15,4,2700,1789.7,1.33,13.3,9,12.9,0.149,10,0.3,1.25
,12:31:16,4,2700,1790.7,1.34,13.3,9,12.9,0.149,10,0.3,1.25
,12:31:17,4,2700,1791.7,1.34,13.3,9,12.9,0.149,10,0.3,1.25
,12:31:18,4,2700,1792.7,1.34,13.3,9,12.9,0.149,10,0.3,1.26
,12:31:19,4,2700,1793.7,1.34,13.3,9,13,0.149,10,0.3,1.25
,12:31:20,4,2700,1794.7,1.34,13.3,9,13,0.149,10,0.3,1.25
,12:31:21,4,2700,1795.7,1.34,13.3,9,13,0.149,10,0.3,1.26
,12:31:22,4,2700,1796.7,1.34,13.3,9,13,0.15,10,0.3,1.26
,12:31:23,4,2700,1797.7,1.34,13.3,9,13,0.15,10,0.3,1.26
,12:31:24,4,2700,1798.7,1.34,13.3,9,13,0.146,10,0.3,1.26
,12:31:25,4,2700,1799.7,1.35,13.3,9,13,0.15,10,0.3,1.26
