Data file,,DELRINNC010-UNHONED_ISO10_12DEG_003.TSV,,,,,,,,,,
,09:56:53,6,3590,999.2,0.27,13.3,7,11.5,0.037,10,49.8,0.26
,09:56:54,6,3590,1000.2,0.27,13.3,7,11.5,0.038,10,49.8,0.26
,09:56:55,6,3590,1001.2,0.27,13.3,7,11.5,0.04,10,49.8,0.26
,09:56:56,6,3590,1002.2,0.27,13.3,7,11.6,0.04,10,49.8,0.26
,09:56:57,6,3590,1003.2,0.27,13.3,7,11.6,0.04,10,49.8,0.26
,09:56:58,6,3590,1004.2,0.27,13.3,7,11.6,0.038,10,49.8,0.26
,09:56:59,6,3590,1005.2,0.26,13.3,7,11.6,0.038,10,49.8,0.25
,09:57:00,6,3590,1006.2,0.27,13.3,7,11.6,0.04,10,49.8,0.26
,09:57:01,6,3590,1007.2,0.27,13.3,7,11.6,0.04,10,49.8,0.26
,09:57:02,6,3590,1008.2,0.27,13.3,7,11.6,0.038,10,49.8,0.26
,09:57:03,6,3590,1009.2,0.27,13.3,7,11.6,0.038,10,49.8,0.26
,09:57:04,6,3590,1010.2,0.27,13.3,7,11.7,0.038,10,49.8,0.26
,09:57:05,6,3590,1011.2,0.27,13.3,7,11.7,0.039,10,49.8,0.26
,09:57:06,6,3590,1012.2,0.27,13.3,7,11.7,0.037,10,49.8,0.26
,09:57:07,6,3590,1013.2,0.27,13.3,7,11.7,0.039,10,49.8,0.26
,09:57:08,6,3590,1014.2,0.27,13.3,7,11.8,0.039,10,49.8,0.26
,09:57:09,6,3590,1015.2,0.27,13.3,7,11.8,0.039,10,49.8,0.26
,09:57:10,6,3590,1016.2,0.26,13.3,7,11.8,0.04,10,49.8,0.25
,09:57:11,6,3590,1017.2,0.26,13.3,7,11.8,0.04,10,49.8,0.25
,09:57:12,6,3590,1018.2,0.26,13.3,7,11.9,0.038,10,49.8,0.25
,09:57:13,6,3590,1019.2,0.26,13.3,7,11.9,0.038,10,49.8,0.25
,09:57:14,6,3590,1020.2,0.26,13.3,7,11.9,0.038,10,49.8,0.25
,09:57:15,6,3590,1021.2,0.27,13.3,7,11.9,0.04,10,49.8,0.26
,09:57:16,6,3590,1022.2,0.27,13.3,7,11.9,0.039,10,49.8,0.26
,09:57:17,6,3590,1023.2,0.27,13.3,7,12,0.04,10,49.8,0.26
,09:57:18,6,3590,1024.2,0.27,13.3,7,12,0.04,10,49.8,0.26
,09:57:19,6,3590,1025.2,0.27,13.3,7,12,0.039,10,49.8,0.26
,09:57:20,6,3590,1026.2,0.27,13.3,7,12,0.04,10,49.8,0.26
,09:57:21,6,3590,1027.2,0.26,13.3,7,12,0.04,10,49.8,0.26
,09:57:22,6,3590,1028.2,0.27,13.3,7,12,0.04,10,49.8,0.26
,09:57:23,6,3590,1029.2,0.27,13.3,7,12.1,0.038,10,49.8,0.26
,09:57:24,6,3590,1030.2,0.27,13.3,7,12.1,0.04,10,49.8,0.26
,09:57:25,6,3590,1031.2,0.27,13.3,7,12.1,0.039,10,49.8,0.26
,09:57:26,6,3590,1032.2,0.27,13.3,7,12.2,0.039,10,49.8,0.26
,09:57:27,6,3590,1033.2,0.27,13.3,7,12.2,0.038,10,49.8,0.26
,09:57:28,6,3590,1034.2,0.27,13.3,7,12.2,0.038,10,49.8,0.26
,09:57:29,6,3590,1035.2,0.27,13.3,7,12.2,0.04,10,49.8,0.26
,09:57:30,6,3590,1036.2,0.27,13.3,7,12.2,0.04,10,49.8,0.26
,09:57:31,6,3590,1037.2,0.27,13.3,7,12.3,0.04,10,49.8,0.25
,09:57:32,6,3590,1038.2,0.26,13.3,7,12.3,0.04,10,49.8,0.26
,09:57:33,6,3590,1039.2,0.27,13.3,7,12.3,0.039,10,49.8,0.26
,09:57:34,6,3590,1040.2,0.27,13.3,7,12.3,0.039,10,49.8,0.26
,09:57:35,6,3590,1041.2,0.27,13.3,7,12.4,0.038,10,49.8,0.26
,09:57:36,6,3590,1042.2,0.27,13.3,7,12.4,0.036,10,49.8,0.26
,09:57:37,6,3590,1043.2,0.27,13.3,7,12.4,0.037,10,49.8,0.26
,09:57:38,6,3590,1044.2,0.27,13.3,7,12.4,0.038,10,49.8,0.26
,09:57:39,6,3590,1045.2,0.27,13.3,7,12.4,0.039,10,49.8,0.26
,09:57:40,6,3590,1046.2,0.27,13.3,7,12.4,0.04,10,49.8,0.26
,09:57:41,6,3590,1047.2,0.26,13.3,6,12.5,0.041,10,49.8,0.25
,09:57:42,6,3590,1048.2,0.26,13.3,7,12.5,0.04,10,49.8,0.25
,09:57:43,6,3590,1049.2,0.27,13.3,7,12.5,0.04,10,49.8,0.26
,09:57:44,6,3590,1050.2,0.27,13.3,7,12.5,0.04,10,49.8,0.26
,09:57:45,6,3590,1051.2,0.27,13.3,7,12.5,0.04,10,49.8,0.26
,09:57:46,6,3590,1052.2,0.27,13.3,7,12.6,0.04,10,49.8,0.26
,09:57:47,6,3590,1053.2,0.27,13.3,7,12.6,0.04,10,49.8,0.26
,09:57:48,6,3590,1054.2,0.27,13.3,7,12.6,0.04,10,49.8,0.26
,09:57:49,6,3590,1055.2,0.27,13.3,7,12.7,0.04,10,49.8,0.26
,09:57:50,6,3590,1056.2,0.27,13.3,7,12.7,0.038,10,49.8,0.26
,09:57:51,6,3590,1057.2,0.27,13.3,7,12.7,0.037,10,49.8,0.26
,09:57:52,6,3590,1058.2,0.27,13.3,7,12.7,0.037,10,49.8,0.26
,09:57:53,6,3590,1059.2,0.27,13.3,7,12.7,0.039,10,49.8,0.26
,09:57:54,6,3590,1060.2,0.27,13.3,7,12.8,0.04,10,49.8,0.26
,09:57:55,6,3590,1061.2,0.27,13.3,6,12.8,0.042,10,49.8,0.26
,09:57:56,6,3590,1062.2,0.27,13.3,7,12.8,0.04,10,49.8,0.26
,09:57:57,6,3590,1063.2,0.27,13.3,7,12.8,0.04,10,49.8,0.26
,09:57:58,6,3590,1064.2,0.27,13.3,7,12.8,0.04,10,49.8,0.26
,09:57:59,6,3590,1065.2,0.26,13.3,7,12.8,0.038,10,49.8,0.25
,09:58:00,6,3590,1066.2,0.27,13.3,7,12.9,0.038,10,49.8,0.26
,09:58:01,6,3590,1067.2,0.27,13.3,7,12.9,0.04,10,49.8,0.26
,09:58:02,6,3590,1068.2,0.27,13.3,7,12.9,0.04,10,49.8,0.26
,09:58:03,6,3590,1069.2,0.27,13.3,7,12.9,0.04,10,49.8,0.26
,09:58:04,6,3590,1070.2,0.27,13.3,7,12.9,0.039,10,49.8,0.26
,09:58:05,6,3590,1071.2,0.27,13.3,7,13,0.041,10,49.8,0.26
,09:58:06,6,3590,1072.2,0.27,13.3,7,13,0.041,10,49.8,0.26
,09:58:07,6,3590,1073.2,0.27,13.3,7,13,0.041,10,49.8,0.26
,09:58:08,6,3590,1074.2,0.27,13.3,7,13.1,0.04,10,49.8,0.26
,09:58:09,6,3590,1075.2,0.27,13.3,7,13.1,0.04,10,49.8,0.26
,09:58:10,6,3590,1076.2,0.27,13.3,7,13.1,0.04,10,49.8,0.26
,09:58:11,6,3590,1077.2,0.27,13.3,7,13.1,0.039,10,49.8,0.26
,09:58:12,6,3590,1078.2,0.27,13.3,7,13.1,0.039,10,49.8,0.26
,09:58:13,6,3590,1079.2,0.26,13.3,7,13.2,0.038,10,49.8,0.25
,09:58:14,6,3590,1080.2,0.26,13.3,7,13.2,0.04,10,49.8,0.25
,09:58:15,6,3590,1081.2,0.27,13.3,7,13.2,0.04,10,49.8,0.26
,09:58:16,6,3590,1082.2,0.27,13.3,7,13.2,0.039,10,49.8,0.26
,09:58:17,6,3590,1083.2,0.27,13.3,7,13.2,0.039,10,49.8,0.26
,09:58:18,6,3590,1084.2,0.27,13.3,7,13.2,0.038,10,49.8,0.26
,09:58:19,6,3590,1085.2,0.28,13.3,7,13.2,0.04,10,49.8,0.26
,09:58:20,6,3590,1086.2,0.27,13.3,7,13.3,0.039,10,49.8,0.26
,09:58:21,6,3590,1087.2,0.27,13.3,7,13.3,0.037,10,49.8,0.26
,09:58:22,6,3590,1088.2,0.27,13.3,7,13.3,0.037,10,49.8,0.26
,09:58:23,6,3590,1089.2,0.27,13.3,7,13.3,0.038,10,49.8,0.26
,09:58:24,6,3590,1090.2,0.27,13.3,7,13.3,0.039,10,49.8,0.26
,09:58:25,6,3590,1091.2,0.27,13.3,7,13.4,0.039,10,49.8,0.26
,09:58:26,6,3590,1092.2,0.27,13.3,7,13.4,0.039,10,49.8,0.26
,09:58:27,6,3590,1093.2,0.27,13.3,7,13.4,0.039,10,49.8,0.26
,09:58:28,6,3590,1094.2,0.27,13.3,7,13.4,0.039,10,49.8,0.26
,09:58:29,6,3590,1095.2,0.27,13.3,7,13.4,0.04,10,49.8,0.26
,09:58:30,6,3590,1096.2,0.27,13.3,7,13.5,0.04,10,49.8,0.26
,09:58:31,6,3590,1097.2,0.27,13.3,7,13.5,0.041,10,49.8,0.26
,09:58:32,6,3590,1098.2,0.27,13.3,7,13.5,0.04,10,49.8,0.26
,09:58:33,6,3590,1099.2,0.27,13.3,7,13.5,0.04,10,49.8,0.26
,09:58:34,6,3590,1100.2,0.27,13.3,7,13.5,0.039,10,49.8,0.26
,09:58:35,6,3590,1101.2,0.27,13.3,7,13.5,0.04,10,49.8,0.26
,09:58:36,6,3590,1102.2,0.27,13.3,7,13.5,0.04,10,49.8,0.26
,09:58:37,6,3590,1103.2,0.27,13.3,7,13.5,0.04,10,49.8,0.26
,09:58:38,6,3590,1104.2,0.27,13.3,7,13.6,0.04,10,49.8,0.26
,09:58:39,6,3590,1105.2,0.27,13.3,7,13.6,0.04,10,49.8,0.26
,09:58:40,6,3590,1106.2,0.27,13.3,7,13.6,0.04,10,49.8,0.26
,09:58:41,6,3590,1107.2,0.27,13.3,7,13.6,0.039,10,49.8,0.26
,09:58:42,6,3590,1108.2,0.27,13.3,7,13.6,0.04,10,49.8,0.26
,09:58:43,6,3590,1109.2,0.27,13.3,7,13.7,0.04,10,49.8,0.26
,09:58:44,6,3590,1110.2,0.27,13.3,7,13.7,0.04,10,49.8,0.26
,09:58:45,6,3590,1111.2,0.27,13.3,7,13.7,0.04,10,49.8,0.26
,09:58:46,6,3590,1112.2,0.27,13.3,7,13.7,0.04,10,49.8,0.26
,09:58:47,6,3590,1113.2,0.27,13.3,7,13.7,0.038,10,49.8,0.26
,09:58:48,6,3590,1114.2,0.27,13.3,7,13.7,0.038,10,49.8,0.26
,09:58:49,6,3590,1115.2,0.27,13.3,7,13.8,0.038,10,49.8,0.26
,09:58:50,6,3590,1116.2,0.27,13.3,7,13.8,0.038,10,49.8,0.26
,09:58:51,6,3590,1117.2,0.27,13.3,7,13.8,0.037,10,49.8,0.26
,09:58:52,6,3590,1118.2,0.27,13.3,7,13.8,0.037,10,49.8,0.26
,09:58:53,6,3590,1119.2,0.28,13.3,7,13.8,0.037,10,49.8,0.27
,09:58:54,6,3590,1120.2,0.28,13.3,7,13.8,0.038,10,49.8,0.27
,09:58:55,6,3590,1121.2,0.28,13.3,7,13.8,0.04,10,49.8,0.27
,09:58:56,6,3590,1122.2,0.27,13.3,7,13.8,0.041,10,49.8,0.26
,09:58:57,6,3590,1123.2,0.27,13.3,7,13.8,0.041,10,49.8,0.26
,09:58:58,6,3590,1124.2,0.27,13.3,6,13.9,0.042,10,49.8,0.26
,09:58:59,6,3590,1125.2,0.27,13.3,6,13.9,0.043,10,49.8,0.26
,09:59:00,6,3590,1126.2,0.27,13.3,6,13.9,0.043,10,49.8,0.26
,09:59:01,6,3590,1127.2,0.27,13.3,6,13.9,0.043,10,49.8,0.26
,09:59:02,6,3590,1128.2,0.27,13.3,6,13.9,0.043,10,49.8,0.26
,09:59:03,6,3590,1129.2,0.27,13.3,7,13.9,0.041,10,49.8,0.26
,09:59:04,6,3590,1130.2,0.27,13.3,7,13.9,0.04,10,49.8,0.27
,09:59:05,6,3590,1131.2,0.28,13.3,7,13.9,0.04,10,49.8,0.27
,09:59:06,6,3590,1132.2,0.28,13.3,7,14,0.04,10,49.8,0.27
,09:59:07,6,3590,1133.2,0.27,13.3,7,14,0.04,10,49.8,0.26
,09:59:08,6,3590,1134.2,0.27,13.3,7,14,0.039,10,49.8,0.26
,09:59:09,6,3590,1135.2,0.27,13.3,7,14,0.04,10,49.8,0.26
,09:59:10,6,3590,1136.2,0.27,13.3,7,14,0.04,10,49.8,0.26
,09:59:11,6,3590,1137.2,0.27,13.3,7,14,0.04,10,49.8,0.26
,09:59:12,6,3590,1138.2,0.27,13.3,7,14,0.041,10,49.8,0.26
,09:59:13,6,3590,1139.2,0.27,13.3,7,14.1,0.039,10,49.8,0.26
,09:59:14,6,3590,1140.2,0.27,13.3,7,14,0.039,10,49.8,0.26
,09:59:15,6,3590,1141.2,0.27,13.3,7,14,0.04,10,49.8,0.26
,09:59:16,6,3590,1142.2,0.27,13.3,7,14.1,0.038,10,49.8,0.26
,09:59:17,6,3590,1143.2,0.27,13.3,7,14.1,0.038,10,49.8,0.26
,09:59:18,6,3590,1144.2,0.27,13.3,7,14.1,0.038,10,49.8,0.26
,09:59:19,6,3590,1145.2,0.27,13.3,7,14.1,0.037,10,49.8,0.26
,09:59:20,6,3590,1146.2,0.27,13.3,7,14.1,0.039,10,49.8,0.26
,09:59:21,6,3590,1147.2,0.27,13.3,7,14.1,0.04,10,49.8,0.26
,09:59:22,6,3590,1148.2,0.27,13.3,7,14.1,0.04,10,49.8,0.26
,09:59:23,6,3590,1149.2,0.27,13.3,6,14.1,0.043,10,49.9,0.26
,09:59:24,6,3590,1150.2,0.28,13.3,7,14.1,0.042,10,49.8,0.27
,09:59:25,6,3590,1151.2,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,09:59:26,6,3590,1152.2,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,09:59:27,6,3590,1153.2,0.27,13.3,7,14.2,0.041,10,49.8,0.26
,09:59:28,6,3590,1154.2,0.27,13.3,7,14.2,0.041,10,49.8,0.26
,09:59:29,6,3590,1155.2,0.27,13.3,7,14.2,0.04,10,49.8,0.26
,09:59:30,6,3590,1156.2,0.27,13.3,7,14.2,0.039,10,49.8,0.26
,09:59:31,6,3590,1157.2,0.27,13.3,7,14.2,0.039,10,49.8,0.26
,09:59:32,6,3590,1158.2,0.27,13.3,7,14.2,0.041,10,49.8,0.26
,09:59:33,6,3590,1159.2,0.27,13.3,7,14.2,0.041,10,49.8,0.26
,09:59:34,6,3590,1160.2,0.27,13.3,7,14.2,0.041,10,49.8,0.26
,09:59:35,6,3590,1161.2,0.27,13.3,7,14.2,0.041,10,49.8,0.26
,09:59:36,6,3590,1162.2,0.27,13.3,7,14.2,0.041,10,49.8,0.26
,09:59:37,6,3590,1163.2,0.27,13.3,7,14.2,0.039,10,49.8,0.26
,09:59:38,6,3590,1164.2,0.27,13.3,7,14.2,0.039,10,49.9,0.26
,09:59:39,6,3590,1165.2,0.27,13.3,7,14.2,0.039,10,49.8,0.26
,09:59:40,6,3590,1166.2,0.27,13.3,7,14.2,0.04,10,49.8,0.26
,09:59:41,6,3590,1167.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,09:59:42,6,3590,1168.2,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,09:59:43,6,3590,1169.2,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,09:59:44,6,3590,1170.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,09:59:45,6,3590,1171.2,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,09:59:46,6,3590,1172.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,09:59:47,6,3590,1173.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,09:59:48,6,3590,1174.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,09:59:49,6,3590,1175.2,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,09:59:50,6,3590,1176.2,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,09:59:51,6,3590,1177.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,09:59:52,6,3590,1178.2,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,09:59:53,6,3590,1179.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,09:59:54,6,3590,1180.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,09:59:55,6,3590,1181.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,09:59:56,6,3590,1182.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,09:59:57,6,3590,1183.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,09:59:58,6,3590,1184.2,0.27,13.3,7,14.3,0.038,10,49.8,0.26
,09:59:59,6,3590,1185.2,0.27,13.3,7,14.3,0.038,10,49.8,0.26
,10:00:00,6,3590,1186.2,0.27,13.3,7,14.3,0.037,10,49.8,0.26
,10:00:01,6,3590,1187.2,0.27,13.3,7,14.3,0.038,10,49.8,0.26
,10:00:02,6,3590,1188.2,0.27,13.3,7,14.3,0.038,10,49.8,0.26
,10:00:03,6,3590,1189.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:00:04,6,3590,1190.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:00:05,6,3590,1191.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,10:00:06,6,3590,1192.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:00:07,6,3590,1193.2,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,10:00:08,6,3590,1194.2,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,10:00:09,6,3590,1195.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:00:10,6,3590,1196.2,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,10:00:11,6,3590,1197.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:00:12,6,3590,1198.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:00:13,6,3590,1199.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:00:14,6,3590,1200.2,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,10:00:15,6,3590,1201.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:00:16,6,3590,1202.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:00:17,6,3590,1203.2,0.27,13.3,7,14.3,0.038,10,49.8,0.26
,10:00:18,6,3590,1204.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:00:19,6,3590,1205.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:00:20,6,3590,1206.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:00:21,6,3590,1207.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:00:22,6,3590,1208.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:00:23,6,3590,1209.2,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,10:00:24,6,3590,1210.2,0.27,13.3,7,14.3,0.038,10,49.8,0.26
,10:00:25,6,3590,1211.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:00:26,6,3590,1212.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:00:27,6,3590,1213.2,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,10:00:28,6,3590,1214.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:00:29,6,3590,1215.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:00:30,6,3590,1216.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:00:31,6,3590,1217.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:00:32,6,3590,1218.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:00:33,6,3590,1219.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:00:34,6,3590,1220.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:00:35,6,3590,1221.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:00:36,6,3590,1222.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,10:00:37,6,3590,1223.2,0.28,13.3,7,14.3,0.043,10,49.8,0.27
,10:00:38,6,3590,1224.2,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,10:00:39,6,3590,1225.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:00:40,6,3590,1226.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:00:41,6,3590,1227.2,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,10:00:42,6,3590,1228.2,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,10:00:43,6,3590,1229.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:00:44,6,3590,1230.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:00:45,6,3590,1231.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:00:46,6,3590,1232.2,0.28,13.3,7,14.3,0.04,10,49.8,0.26
,10:00:47,6,3590,1233.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:00:48,6,3590,1234.2,0.27,13.3,6,14.3,0.042,10,49.8,0.26
,10:00:49,6,3590,1235.2,0.27,13.3,6,14.3,0.042,10,49.8,0.26
,10:00:50,6,3590,1236.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:00:51,6,3590,1237.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:00:52,6,3590,1238.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:00:53,6,3590,1239.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:00:54,6,3590,1240.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:00:55,6,3590,1241.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:00:56,6,3590,1242.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:00:57,6,3590,1243.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:00:58,6,3590,1244.2,0.28,13.3,7,14.2,0.038,10,49.8,0.27
,10:00:59,6,3590,1245.2,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,10:01:00,6,3590,1246.2,0.28,13.3,6,14.2,0.043,10,49.8,0.27
,10:01:01,6,3590,1247.2,0.27,13.3,6,14.2,0.043,10,49.8,0.26
,10:01:02,6,3590,1248.2,0.27,13.3,6,14.2,0.042,10,49.8,0.26
,10:01:03,6,3590,1249.2,0.27,13.3,6,14.2,0.042,10,49.8,0.26
,10:01:04,6,3590,1250.2,0.27,13.3,7,14.2,0.041,10,49.8,0.26
,10:01:05,6,3590,1251.2,0.27,13.3,7,14.2,0.041,10,49.8,0.26
,10:01:06,6,3590,1252.2,0.27,13.3,7,14.2,0.041,10,49.8,0.26
,10:01:07,6,3590,1253.2,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,10:01:08,6,3590,1254.2,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,10:01:09,6,3590,1255.2,0.28,13.3,7,14.2,0.039,10,49.8,0.27
,10:01:10,6,3590,1256.2,0.28,13.3,7,14.2,0.039,10,49.8,0.27
,10:01:11,6,3590,1257.2,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,10:01:12,6,3590,1258.2,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,10:01:13,6,3590,1259.2,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,10:01:14,6,3590,1260.2,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,10:01:15,6,3590,1261.2,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,10:01:16,6,3590,1262.2,0.27,13.3,7,14.1,0.041,10,49.8,0.26
,10:01:17,6,3590,1263.2,0.27,13.3,7,14.1,0.041,10,49.8,0.26
,10:01:18,6,3590,1264.2,0.27,13.3,7,14.1,0.041,10,49.8,0.26
,10:01:19,6,3590,1265.2,0.27,13.3,6,14.1,0.042,10,49.8,0.26
,10:01:20,6,3590,1266.2,0.27,13.3,7,14.1,0.041,10,49.8,0.26
,10:01:21,6,3590,1267.2,0.28,13.3,7,14.1,0.042,10,49.8,0.27
,10:01:22,6,3590,1268.2,0.28,13.3,7,14.1,0.041,10,49.8,0.27
,10:01:23,6,3590,1269.2,0.28,13.3,7,14.1,0.04,10,49.8,0.27
,10:01:24,6,3590,1270.2,0.28,13.3,7,14.1,0.04,10,49.8,0.27
,10:01:25,6,3590,1271.2,0.28,13.3,7,14.1,0.041,10,49.8,0.27
,10:01:26,6,3590,1272.2,0.28,13.3,7,14.1,0.041,10,49.8,0.27
,10:01:27,6,3590,1273.2,0.28,13.3,7,14.1,0.041,10,49.8,0.27
,10:01:28,6,3590,1274.2,0.27,13.3,7,14.1,0.041,10,49.8,0.26
,10:01:29,6,3590,1275.2,0.28,13.3,7,14.1,0.042,10,49.8,0.27
,10:01:30,6,3590,1276.2,0.28,13.3,7,14.1,0.042,10,49.8,0.27
,10:01:31,6,3590,1277.2,0.28,13.3,7,14,0.04,10,49.8,0.27
,10:01:32,6,3590,1278.2,0.28,13.3,7,14,0.038,10,49.8,0.27
,10:01:33,6,3590,1279.2,0.28,13.3,7,14,0.038,10,49.8,0.27
,10:01:34,6,3590,1280.2,0.28,13.3,7,14,0.039,10,49.8,0.27
,10:01:35,6,3590,1281.2,0.28,13.3,7,14,0.04,10,49.8,0.27
,10:01:36,6,3590,1282.2,0.28,13.3,7,14,0.042,10,49.8,0.27
,10:01:37,6,3590,1283.2,0.28,13.3,7,14,0.041,10,49.8,0.27
,10:01:38,6,3590,1284.2,0.28,13.3,7,14,0.042,10,49.8,0.27
,10:01:39,6,3590,1285.2,0.28,13.3,7,14,0.041,10,49.8,0.27
,10:01:40,6,3590,1286.2,0.28,13.3,7,14,0.04,10,49.8,0.27
,10:01:41,6,3590,1287.2,0.27,13.3,7,14,0.04,10,49.8,0.26
,10:01:42,6,3590,1288.2,0.27,13.3,7,13.9,0.038,10,49.8,0.26
,10:01:43,6,3590,1289.2,0.28,13.3,7,13.9,0.04,10,49.8,0.27
,10:01:44,6,3590,1290.2,0.28,13.3,7,13.9,0.04,10,49.8,0.27
,10:01:45,6,3590,1291.2,0.28,13.3,7,13.9,0.042,10,49.8,0.27
,10:01:46,6,3590,1292.2,0.28,13.3,7,13.9,0.041,10,49.8,0.27
,10:01:47,6,3590,1293.2,0.27,13.3,7,13.9,0.041,10,49.8,0.26
,10:01:48,6,3590,1294.2,0.28,13.3,7,13.9,0.042,10,49.8,0.27
,10:01:49,6,3590,1295.2,0.28,13.3,7,13.9,0.042,10,49.8,0.27
,10:01:50,6,3590,1296.2,0.28,13.3,7,13.9,0.041,10,49.8,0.27
,10:01:51,6,3590,1297.2,0.28,13.3,7,13.9,0.041,10,49.8,0.27
,10:01:52,6,3590,1298.2,0.28,13.3,7,13.9,0.037,10,49.8,0.27
,10:01:53,6,3590,1299.2,0.28,13.3,7,13.9,0.037,10,49.8,0.27
,10:01:54,6,3590,1300.2,0.28,13.3,7,13.8,0.038,10,49.8,0.27
,10:01:55,6,3590,1301.2,0.28,13.3,7,13.8,0.04,10,49.8,0.27
,10:01:56,6,3590,1302.2,0.28,13.3,7,13.8,0.042,10,49.8,0.27
,10:01:57,6,3590,1303.2,0.28,13.3,7,13.8,0.042,10,49.8,0.27
,10:01:58,6,3590,1304.2,0.28,13.3,7,13.8,0.041,10,49.8,0.27
,10:01:59,6,3590,1305.2,0.28,13.3,7,13.8,0.041,10,49.8,0.27
,10:02:00,6,3590,1306.2,0.28,13.3,6,13.8,0.043,10,49.8,0.26
,10:02:01,6,3590,1307.2,0.27,13.3,7,13.8,0.041,10,49.8,0.26
,10:02:02,6,3590,1308.2,0.28,13.3,7,13.8,0.04,10,49.8,0.27
,10:02:03,6,3590,1309.2,0.28,13.3,7,13.8,0.041,10,49.8,0.27
