Data file,,PRELIM_SORONA_DRY_001.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,17/03/2017,,,,,,,,,,
Lubricant,,Dry,,,,,,,,,,
Specimens,,PTT,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 25,,,,,,,,,,,,
Test started at 16:28:33 on 17/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,prelim_sorona_dry_001-h001.tsv,,,,,,,,,,
,18:25:28,5,10790,7014.9,9.66,13.3,25,25,0.388,10,49.8,9.32
,18:25:29,5,10790,7015.9,9.62,13.3,25,25,0.387,10,49.8,9.28
,18:25:30,5,10790,7016.9,9.56,13.3,25,25,0.384,10,49.8,9.22
,18:25:31,5,10790,7017.9,9.51,13.3,25,25,0.386,10,49.8,9.17
,18:25:32,5,10790,7018.9,9.45,13.3,25,25,0.38,10,49.8,9.12
,18:25:33,5,10790,7019.9,9.41,13.3,25,25,0.379,10,49.8,9.09
,18:25:34,5,10790,7020.9,9.46,13.3,25,25,0.38,10,49.8,9.14
,18:25:35,5,10790,7021.9,9.63,13.3,25,25,0.383,10,49.8,9.32
,18:25:36,5,10790,7022.9,9.89,13.3,25,25,0.39,10,49.8,9.57
,18:25:37,5,10790,7023.9,10.08,13.3,25,25,0.397,10,49.8,9.74
,18:25:38,5,10790,7024.9,10.12,13.3,25,25,0.403,10,49.8,9.77
,18:25:39,5,10790,7025.9,10.03,13.3,25,25,0.403,10,49.8,9.67
,18:25:40,5,10790,7026.9,9.88,13.3,25,25,0.397,10,49.8,9.52
,18:25:41,5,10790,7027.9,9.72,13.3,25,25,0.391,10,49.8,9.36
,18:25:42,5,10790,7028.9,9.56,13.3,25,25,0.384,10,49.8,9.21
,18:25:43,5,10790,7029.9,9.43,13.3,25,25,0.379,10,49.8,9.09
,18:25:44,5,10790,7030.9,9.35,13.3,25,25,0.376,10,49.8,9.02
,18:25:45,5,10790,7031.9,9.32,13.3,25,25,0.375,10,49.8,8.99
,18:25:46,5,10790,7032.9,9.31,13.3,25,25,0.37,10,49.8,8.98
,18:25:47,5,10790,7033.9,9.29,13.3,25,25,0.366,10,49.8,8.96
,18:25:48,5,10790,7034.9,9.28,13.3,25,25,0.369,10,49.8,8.96
,18:25:49,5,10790,7035.9,9.27,13.3,25,25,0.373,10,49.8,8.95
,18:25:50,5,10790,7036.9,9.24,13.3,25,25,0.371,10,49.8,8.92
,18:25:51,5,10790,7037.9,9.19,13.3,25,25,0.369,10,49.8,8.86
,18:25:52,5,10790,7038.9,9.14,13.3,25,25,0.371,10,49.8,8.82
,18:25:53,5,10790,7039.9,9.13,13.3,25,25,0.371,10,49.8,8.81
,18:25:54,5,10790,7040.9,9.12,13.3,25,25,0.371,10,49.8,8.81
,18:25:55,5,10790,7041.9,9.13,13.3,25,25,0.367,10,49.9,8.81
,18:25:56,5,10790,7042.9,9.12,13.3,25,25,0.367,10,49.8,8.8
,18:25:57,5,10790,7043.9,9.12,13.3,25,25,0.363,10,49.8,8.8
,18:25:58,5,10790,7044.9,9.12,13.3,25,25,0.359,10,49.8,8.8
,18:25:59,5,10790,7045.9,9.14,13.3,25,25,0.364,10,49.8,8.82
,18:26:00,5,10790,7046.9,9.13,13.3,25,25,0.363,10,49.8,8.81
,18:26:01,5,10790,7047.9,9.11,13.3,25,25,0.366,10,49.8,8.79
,18:26:02,5,10790,7048.9,9.1,13.3,25,25,0.37,10,49.8,8.78
,18:26:03,5,10790,7049.9,9.1,13.3,25,25,0.37,10,49.8,8.79
,18:26:04,5,10790,7050.9,9.11,13.3,25,25,0.37,10,49.8,8.79
,18:26:05,5,10790,7051.9,9.1,13.3,25,25,0.37,10,49.8,8.78
,18:26:06,5,10790,7052.9,9.08,13.3,25,25,0.369,10,49.8,8.76
,18:26:07,5,10790,7053.9,9.11,13.3,25,25,0.37,10,49.8,8.8
,18:26:08,5,10790,7054.9,9.11,13.3,25,25,0.366,10,49.8,8.8
,18:26:09,5,10790,7055.9,9.09,13.3,25,25,0.362,10,49.8,8.77
,18:26:10,5,10790,7056.9,9.02,13.3,25,25,0.355,10,49.8,8.7
,18:26:11,5,10790,7057.9,8.96,13.3,25,25,0.353,10,49.9,8.65
,18:26:12,5,10790,7058.9,8.96,13.3,25,25,0.36,10,49.8,8.65
,18:26:13,5,10790,7059.9,8.99,13.3,25,25,0.365,10,49.8,8.68
,18:26:14,5,10790,7060.9,9.05,13.3,25,25,0.368,10,49.8,8.74
,18:26:15,5,10790,7061.9,9.09,13.3,25,25,0.369,10,49.8,8.78
,18:26:16,5,10790,7062.9,9.12,13.3,25,25,0.37,10,49.8,8.8
,18:26:17,5,10790,7063.9,9.14,13.3,25,25,0.367,10,49.8,8.82
,18:26:18,5,10790,7064.9,9.13,13.3,25,25,0.367,10,49.8,8.81
,18:26:19,5,10790,7065.9,9.1,13.3,25,25,0.366,10,49.9,8.78
,18:26:20,5,10790,7066.9,9.08,13.3,25,25,0.365,10,49.8,8.77
,18:26:21,5,10790,7067.9,9.11,13.3,25,25,0.366,10,49.8,8.8
,18:26:22,5,10790,7068.9,9.17,13.3,25,25,0.361,10,49.8,8.86
,18:26:23,5,10790,7069.9,9.23,13.3,25,25,0.364,10,49.8,8.92
,18:26:24,5,10790,7070.9,9.3,13.3,25,25,0.366,10,49.8,8.98
,18:26:25,5,10790,7071.9,9.37,13.3,25,25,0.377,10,49.8,9.06
,18:26:26,5,10790,7072.9,9.54,13.3,25,25,0.388,10,49.8,9.23
,18:26:27,5,10790,7073.9,9.68,13.3,25,25,0.393,10,49.8,9.35
,18:26:28,5,10790,7074.9,9.7,13.3,25,25,0.394,10,49.8,9.36
,18:26:29,5,10790,7075.9,9.57,13.3,25,25,0.385,10,49.8,9.22
,18:26:30,5,10790,7076.9,9.45,13.3,25,25,0.384,10,49.9,9.11
,18:26:31,5,10790,7077.9,9.39,13.3,25,25,0.378,10,49.8,9.07
,18:26:32,5,10790,7078.9,9.35,13.3,25,25,0.376,10,49.8,9.02
,18:26:33,5,10790,7079.9,9.28,13.3,25,25,0.373,10,49.9,8.95
,18:26:34,5,10790,7080.9,9.21,13.3,25,25,0.37,10,49.8,8.89
,18:26:35,5,10790,7081.9,9.16,13.3,25,25,0.365,10,49.8,8.84
,18:26:36,5,10790,7082.9,9.17,13.3,25,25,0.361,10,49.8,8.85
,18:26:37,5,10790,7083.9,9.2,13.3,26,25,0.359,10,49.8,8.88
,18:26:38,5,10790,7084.9,9.22,13.3,25,25,0.367,10,49.8,8.9
,18:26:39,5,10790,7085.9,9.22,13.3,25,25,0.375,10,49.8,8.9
,18:26:40,5,10790,7086.9,9.2,13.3,25,25,0.374,10,49.8,8.88
,18:26:41,5,10790,7087.9,9.19,13.3,25,25,0.373,10,49.8,8.87
,18:26:42,5,10790,7088.9,9.23,13.3,25,25,0.371,10,49.8,8.91
,18:26:43,5,10790,7089.9,9.29,13.3,25,25,0.374,10,49.8,8.98
,18:26:44,5,10790,7090.9,9.35,13.3,25,25,0.38,10,49.8,9.03
,18:26:45,5,10790,7091.9,9.41,13.3,25,25,0.382,10,49.8,9.09
,18:26:46,5,10790,7092.9,9.48,13.3,25,25,0.381,10,49.8,9.15
,18:26:47,5,10790,7093.9,9.54,13.3,25,25,0.384,10,49.9,9.21
,18:26:48,5,10790,7094.9,9.54,13.3,25,25,0.383,10,49.9,9.21
,18:26:49,5,10790,7095.9,9.54,13.3,25,25,0.384,10,49.8,9.21
,18:26:50,5,10790,7096.9,9.52,13.3,25,25,0.387,10,49.9,9.19
,18:26:51,5,10790,7097.9,9.54,13.3,25,25,0.384,10,49.9,9.21
,18:26:52,5,10790,7098.9,9.57,13.3,25,25,0.385,10,49.8,9.25
,18:26:53,5,10790,7099.9,9.73,13.3,25,25,0.391,10,49.8,9.42
,18:26:54,5,10790,7100.9,9.93,13.3,25,25,0.395,10,49.9,9.61
,18:26:55,5,10790,7101.9,10.06,13.3,25,25,0.396,10,49.8,9.72
,18:26:56,5,10790,7102.9,10.07,13.3,26,25,0.393,10,49.9,9.72
,18:26:57,5,10790,7103.9,10.04,13.3,25,25,0.396,10,49.8,9.69
,18:26:58,5,10790,7104.9,10.01,13.3,25,25,0.398,10,49.9,9.66
,18:26:59,5,10790,7105.9,9.97,13.3,25,25,0.401,10,49.8,9.62
,18:27:00,5,10790,7106.9,9.89,13.3,25,25,0.398,10,49.8,9.54
,18:27:01,5,10790,7107.9,9.8,13.3,25,25,0.394,10,49.8,9.45
,18:27:02,5,10790,7108.9,9.67,13.3,25,25,0.393,10,49.8,9.32
,18:27:03,5,10790,7109.9,9.54,13.3,25,25,0.387,10,49.8,9.19
,18:27:04,5,10790,7110.9,9.39,13.3,25,25,0.382,10,49.8,9.05
,18:27:05,5,10790,7111.9,9.27,13.3,25,25,0.373,10,49.8,8.94
,18:27:06,5,10790,7112.9,9.16,13.3,25,25,0.368,10,49.8,8.83
,18:27:07,5,10790,7113.9,9.07,13.3,25,25,0.365,10,49.8,8.74
,18:27:08,5,10790,7114.9,9.01,13.3,25,25,0.362,10,49.8,8.69
,18:27:09,5,10790,7115.9,8.96,13.3,25,25,0.357,10,49.8,8.64
,18:27:10,5,10790,7116.9,8.96,13.3,25,25,0.353,10,49.8,8.65
,18:27:11,5,10790,7117.9,8.98,13.3,25,25,0.354,10,49.9,8.67
,18:27:12,5,10790,7118.9,9.01,13.3,25,25,0.358,10,49.9,8.7
,18:27:13,5,10790,7119.9,9.03,13.3,25,25,0.363,10,49.8,8.72
,18:27:14,5,10790,7120.9,9.05,13.3,25,25,0.364,10,49.8,8.73
,18:27:15,5,10790,7121.9,9.05,13.3,25,25,0.364,10,49.9,8.74
,18:27:16,5,10790,7122.9,9.04,13.3,25,25,0.364,10,49.8,8.73
,18:27:17,5,10790,7123.9,9.03,13.3,25,25,0.363,10,49.8,8.71
,18:27:18,5,10790,7124.9,9.04,13.3,25,25,0.364,10,49.8,8.73
,18:27:19,5,10790,7125.9,9.15,13.3,25,25,0.368,10,49.8,8.85
,18:27:20,5,10790,7126.9,9.29,13.3,25,25,0.366,10,49.8,8.98
,18:27:21,5,10790,7127.9,9.33,13.3,25,25,0.368,10,49.8,9
,18:27:22,5,10790,7128.9,9.25,13.3,25,25,0.368,10,49.8,8.91
,18:27:23,5,10790,7129.9,9.12,13.3,25,25,0.367,10,49.8,8.8
,18:27:24,5,10790,7130.9,9.08,13.3,25,25,0.365,10,49.8,8.76
,18:27:25,5,10790,7131.9,9.06,13.3,25,25,0.364,10,49.8,8.75
,18:27:26,5,10790,7132.9,9.05,13.3,25,25,0.368,10,49.8,8.73
,18:27:27,5,10790,7133.9,9.03,13.3,25,25,0.363,10,49.8,8.71
,18:27:28,5,10790,7134.9,9.02,13.3,25,25,0.363,10,49.8,8.7
,18:27:29,5,10790,7135.9,9.01,13.3,25,25,0.362,10,49.8,8.7
,18:27:30,5,10790,7136.9,9.02,13.3,25,25,0.363,10,49.8,8.71
,18:27:31,5,10790,7137.9,9.05,13.3,25,25,0.364,10,49.8,8.74
,18:27:32,5,10790,7138.9,9.1,13.3,25,25,0.359,10,49.8,8.79
,18:27:33,5,10790,7139.9,9.18,13.3,25,25,0.362,10,49.9,8.87
,18:27:34,5,10790,7140.9,9.22,13.3,25,25,0.367,10,49.9,8.9
,18:27:35,5,10790,7141.9,9.18,13.3,25,25,0.369,10,49.8,8.86
,18:27:36,5,10790,7142.9,9.1,13.3,25,25,0.37,10,49.8,8.78
,18:27:37,5,10790,7143.9,9.06,13.3,25,25,0.368,10,49.8,8.74
,18:27:38,5,10790,7144.9,9.09,13.3,25,25,0.369,10,49.8,8.77
,18:27:39,5,10790,7145.9,9.11,13.3,25,25,0.366,10,49.9,8.8
,18:27:40,5,10790,7146.9,9.11,13.3,25,25,0.363,10,49.8,8.79
,18:27:41,5,10790,7147.9,9.11,13.3,25,25,0.363,10,49.8,8.79
,18:27:42,5,10790,7148.9,9.13,13.3,25,25,0.363,10,49.9,8.81
,18:27:43,5,10790,7149.9,9.13,13.3,25,25,0.367,10,49.8,8.82
,18:27:44,5,10790,7150.9,9.19,13.3,25,25,0.369,10,49.8,8.87
,18:27:45,5,10790,7151.9,9.24,13.3,25,25,0.372,10,49.8,8.93
,18:27:46,5,10790,7152.9,9.32,13.3,25,25,0.379,10,49.8,9
,18:27:47,5,10790,7153.9,9.35,13.3,25,25,0.376,10,49.9,9.02
,18:27:48,5,10790,7154.9,9.35,13.3,25,25,0.372,10,49.8,9.02
,18:27:49,5,10790,7155.9,9.35,13.3,25,25,0.372,10,49.8,9.02
,18:27:50,5,10790,7156.9,9.37,13.3,25,25,0.381,10,49.8,9.06
,18:27:51,5,10790,7157.9,9.46,13.3,25,25,0.38,10,49.9,9.14
,18:27:52,5,10790,7158.9,9.47,13.3,25,25,0.381,10,49.8,9.14
,18:27:53,5,10790,7159.9,9.4,13.3,25,25,0.374,10,49.8,9.07
,18:27:54,5,10790,7160.9,9.28,13.3,25,25,0.369,10,49.8,8.95
,18:27:55,5,10790,7161.9,9.2,13.3,25,25,0.37,10,49.8,8.88
,18:27:56,5,10790,7162.9,9.18,13.3,25,25,0.369,10,49.8,8.86
,18:27:57,5,10790,7163.9,9.22,13.3,25,25,0.375,10,49.8,8.91
,18:27:58,5,10790,7164.9,9.32,13.3,25,25,0.375,10,49.8,9.01
,18:27:59,5,10790,7165.9,9.42,13.3,25,25,0.379,10,49.8,9.1
,18:28:00,5,10790,7166.9,9.45,13.3,25,25,0.376,10,49.8,9.12
,18:28:01,5,10790,7167.9,9.45,13.3,25,25,0.376,10,49.8,9.13
,18:28:02,5,10790,7168.9,9.48,13.3,25,25,0.381,10,49.8,9.16
,18:28:03,5,10790,7169.9,9.55,13.3,25,25,0.388,10,49.8,9.22
,18:28:04,5,10790,7170.9,9.6,13.3,25,25,0.39,10,49.9,9.27
,18:28:05,5,10790,7171.9,9.68,13.3,25,25,0.389,10,49.8,9.36
,18:28:06,5,10790,7172.9,9.81,13.3,25,25,0.394,10,49.9,9.48
,18:28:07,5,10790,7173.9,9.88,13.3,25,25,0.397,10,49.8,9.54
,18:28:08,5,10790,7174.9,9.81,13.3,25,25,0.391,10,49.8,9.46
,18:28:09,5,10790,7175.9,9.67,13.3,25,25,0.389,10,49.9,9.32
,18:28:10,5,10790,7176.9,9.6,13.3,25,25,0.386,10,49.8,9.27
,18:28:11,5,10790,7177.9,9.57,13.3,25,25,0.385,10,49.8,9.23
,18:28:12,5,10790,7178.9,9.53,13.3,25,25,0.383,10,49.9,9.19
,18:28:13,5,10790,7179.9,9.5,13.3,25,25,0.382,10,49.8,9.17
,18:28:14,5,10790,7180.9,9.48,13.3,25,25,0.377,10,49.8,9.16
,18:28:15,5,10790,7181.9,9.59,13.3,25,25,0.386,10,49.8,9.27
,18:28:16,5,10790,7182.9,9.65,13.3,25,25,0.388,10,49.9,9.32
,18:28:17,5,10790,7183.9,9.66,13.3,25,25,0.392,10,49.8,9.32
,18:28:18,5,10790,7184.9,9.56,13.3,25,25,0.389,10,49.9,9.22
,18:28:19,5,10790,7185.9,9.45,13.3,25,25,0.38,10,49.9,9.12
,18:28:20,5,10790,7186.9,9.41,13.3,25,25,0.371,10,49.8,9.08
,18:28:21,5,10790,7187.9,9.36,13.3,25,25,0.369,10,49.8,9.03
,18:28:22,5,10790,7188.9,9.31,13.3,25,25,0.374,10,49.8,8.98
,18:28:23,5,10790,7189.9,9.26,13.3,25,25,0.376,10,49.8,8.94
,18:28:24,5,10790,7190.9,9.28,13.3,25,25,0.373,10,49.8,8.96
,18:28:25,5,10790,7191.9,9.29,13.3,25,25,0.374,10,49.8,8.98
,18:28:26,5,10790,7192.9,9.38,13.3,25,25,0.373,10,49.8,9.06
,18:28:27,5,10790,7193.9,9.5,13.3,25,25,0.378,10,49.8,9.19
,18:28:28,5,10790,7194.9,9.66,13.3,25,25,0.388,10,49.8,9.33
,18:28:29,5,10790,7195.9,9.68,13.3,25,25,0.389,10,49.8,9.34
,18:28:30,5,10790,7196.9,9.61,13.3,25,25,0.386,10,49.8,9.26
,18:28:31,5,10790,7197.9,9.48,13.3,25,25,0.381,10,49.8,9.15
,18:28:32,5,10790,7198.9,9.41,13.3,25,25,0.374,10,49.8,9.08
,18:28:33,5,10790,7199.9,9.33,13.3,25,25,0.371,10,49.9,9
,18:28:34,5,10790,7200.9,9.27,13.3,25,25,0.373,10,49.8,8.94
,18:28:35,5,10790,7201.9,9.22,13.3,25,25,0.371,10,49.8,8.9
,18:28:36,5,10790,7202.9,9.2,13.3,25,25,0.374,10,49.8,8.88
,18:28:37,5,10790,7203.9,9.2,13.3,25,25,0.374,10,49.8,8.88
,18:28:38,5,10790,7204.9,9.27,13.3,25,25,0.373,10,49.8,8.96
,18:28:39,5,10790,7205.9,9.43,13.3,25,25,0.371,10,49.8,9.12
,18:28:40,5,10790,7206.9,9.56,13.3,25,25,0.377,10,49.8,9.24
,18:28:41,5,10790,7207.9,9.59,13.3,25,25,0.382,10,49.8,9.26
,18:28:42,5,10790,7208.9,9.55,13.3,25,25,0.384,10,49.8,9.21
,18:28:43,5,10790,7209.9,9.49,13.3,25,25,0.381,10,49.9,9.15
,18:28:44,5,10790,7210.9,9.45,13.3,25,25,0.38,10,49.8,9.13
,18:28:45,5,10790,7211.9,9.47,13.3,25,25,0.377,10,49.8,9.16
,18:28:46,5,10790,7212.9,9.68,13.3,25,25,0.385,10,49.8,9.36
,18:28:47,5,10790,7213.9,9.94,13.3,25,25,0.395,10,49.8,9.62
,18:28:48,5,10790,7214.9,10.15,13.3,25,25,0.408,10,49.8,9.81
,18:28:49,5,10790,7215.9,10.2,13.3,25,25,0.414,10,49.8,9.85
,18:28:50,5,10790,7216.9,10.2,13.3,25,25,0.414,10,49.8,9.85
,18:28:51,5,10790,7217.9,10.2,13.3,25,25,0.414,10,49.8,9.85
,18:28:52,5,10790,7218.9,10.2,13.3,25,25,0.41,10,49.8,9.85
,18:28:53,5,10790,7219.9,10.2,13.3,25,25,0.406,10,49.9,9.85
,18:28:54,5,10790,7220.9,10.2,13.3,25,25,0.406,10,49.8,9.85
,18:28:55,5,10790,7221.9,10.2,13.3,25,25,0.414,10,49.8,9.85
,18:28:56,5,10790,7222.9,10.2,13.3,25,25,0.414,10,49.8,9.85
,18:28:57,5,10790,7223.9,10.2,13.3,25,25,0.415,10,49.8,9.85
,18:28:58,5,10790,7224.9,10.2,13.3,25,25,0.415,10,49.8,9.85
,18:28:59,5,10790,7225.9,10.2,13.3,25,25,0.41,10,49.8,9.85
,18:29:00,5,10790,7226.9,10.2,13.3,25,25,0.406,10,49.8,9.84
,18:29:01,5,10790,7227.9,10.14,13.3,25,25,0.404,10,49.8,9.78
,18:29:02,5,10790,7228.9,10.03,13.3,25,25,0.399,10,49.8,9.67
,18:29:03,5,10790,7229.9,9.88,13.3,25,25,0.397,10,49.8,9.53
,18:29:04,5,10790,7230.9,9.8,13.3,25,25,0.398,10,49.9,9.45
,18:29:05,5,10790,7231.9,9.64,13.3,25,25,0.392,10,49.9,9.29
,18:29:06,5,10790,7232.9,9.45,13.3,25,25,0.38,10,49.9,9.1
,18:29:07,5,10790,7233.9,9.26,13.3,25,25,0.365,10,49.9,8.92
,18:29:08,5,10790,7234.9,9.23,13.3,25,25,0.364,10,49.9,8.92
,18:29:09,5,10790,7235.9,9.36,13.3,25,25,0.372,10,49.9,9.04
,18:29:10,5,10790,7236.9,9.5,13.3,25,25,0.382,10,49.8,9.18
,18:29:11,5,10790,7237.9,9.63,13.3,25,25,0.387,10,49.8,9.3
,18:29:12,5,10790,7238.9,9.71,13.3,25,25,0.391,10,49.9,9.38
,18:29:13,5,10790,7239.9,9.77,13.3,25,25,0.393,10,49.9,9.44
,18:29:14,5,10790,7240.9,9.81,13.3,25,25,0.394,10,49.9,9.47
,18:29:15,5,10790,7241.9,9.82,13.3,25,25,0.395,10,49.9,9.48
,18:29:16,5,10790,7242.9,9.79,13.3,25,25,0.39,10,49.9,9.45
,18:29:17,5,10790,7243.9,9.75,13.3,25,25,0.384,10,49.9,9.4
,18:29:18,5,10790,7244.9,9.68,13.3,25,25,0.381,10,49.9,9.34
,18:29:19,5,10790,7245.9,9.64,13.3,25,25,0.384,10,49.9,9.3
,18:29:20,5,10790,7246.9,9.61,13.3,25,25,0.386,10,49.9,9.27
,18:29:21,5,10790,7247.9,9.59,13.3,25,25,0.39,10,49.9,9.26
,18:29:22,5,10790,7248.9,9.57,13.3,25,25,0.389,10,49.9,9.24
,18:29:23,5,10790,7249.9,9.57,13.3,25,25,0.389,10,49.9,9.24
,18:29:24,5,10790,7250.9,9.61,13.3,25,25,0.386,10,49.9,9.28
,18:29:25,5,10790,7251.9,9.64,13.3,25,25,0.384,10,49.9,9.31
,18:29:26,5,10790,7252.9,9.55,13.3,25,25,0.376,10,49.9,9.21
,18:29:27,5,10790,7253.9,9.42,13.3,25,25,0.371,10,49.9,9.08
,18:29:28,5,10790,7254.9,9.28,13.3,25,25,0.373,10,49.9,8.95
,18:29:29,5,10790,7255.9,9.23,13.3,25,25,0.375,10,49.9,8.91
,18:29:30,5,10790,7256.9,9.22,13.3,25,25,0.375,10,49.9,8.9
,18:29:31,5,10790,7257.9,9.25,13.3,25,25,0.372,10,49.8,8.94
,18:29:32,5,10790,7258.9,9.31,13.3,25,25,0.378,10,49.9,8.99
,18:29:33,5,10790,7259.9,9.37,13.3,25,25,0.381,10,49.9,9.05
,18:29:34,5,10790,7260.9,9.42,13.3,25,25,0.383,10,49.9,9.09
,18:29:35,5,10790,7261.9,9.45,13.3,25,25,0.38,10,49.9,9.12
,18:29:36,5,10790,7262.9,9.45,13.3,25,25,0.376,10,49.9,9.12
,18:29:37,5,10790,7263.9,9.42,13.3,25,25,0.375,10,49.9,9.09
,18:29:38,5,10790,7264.9,9.37,13.3,25,25,0.373,10,49.9,9.04
,18:29:39,5,10790,7265.9,9.31,13.3,25,25,0.378,10,49.9,8.98
,18:29:40,5,10790,7266.9,9.27,13.3,25,25,0.377,10,49.8,8.95
,18:29:41,5,10790,7267.9,9.27,13.3,25,25,0.377,10,49.9,8.95
,18:29:42,5,10790,7268.9,9.27,13.3,25,25,0.377,10,49.9,8.95
,18:29:43,5,10790,7269.9,9.26,13.3,25,25,0.372,10,49.9,8.94
,18:29:44,5,10790,7270.9,9.23,13.3,25,25,0.367,10,49.9,8.91
,18:29:45,5,10790,7271.9,9.21,13.3,25,25,0.363,10,49.9,8.89
,18:29:46,5,10790,7272.9,9.21,13.3,25,25,0.363,10,49.9,8.89
,18:29:47,5,10790,7273.9,9.21,13.3,25,25,0.37,10,49.9,8.89
,18:29:48,5,10790,7274.9,9.19,13.3,25,25,0.374,10,49.8,8.87
,18:29:49,5,10790,7275.9,9.16,13.3,25,25,0.372,10,49.9,8.84
,18:29:50,5,10790,7276.9,9.15,13.3,25,25,0.368,10,49.9,8.83
,18:29:51,5,10790,7277.9,9.14,13.3,25,25,0.368,10,49.9,8.83
,18:29:52,5,10790,7278.9,9.17,13.3,25,25,0.365,10,49.9,8.86
,18:29:53,5,10790,7279.9,9.19,13.3,25,25,0.362,10,49.9,8.87
,18:29:54,5,10790,7280.9,9.19,13.3,25,25,0.362,10,49.9,8.87
,18:29:55,5,10790,7281.9,9.18,13.3,25,25,0.369,10,49.9,8.86
,18:29:56,5,10790,7282.9,9.17,13.3,25,25,0.369,10,49.9,8.85
,18:29:57,5,10790,7283.9,9.17,13.3,25,25,0.373,10,49.9,8.86
,18:29:58,5,10790,7284.9,9.19,13.3,25,25,0.374,10,49.9,8.88
,18:29:59,5,10790,7285.9,9.23,13.3,25,25,0.375,10,49.9,8.91
,18:30:00,5,10790,7286.9,9.28,13.3,25,25,0.373,10,49.9,8.97
,18:30:01,5,10790,7287.9,9.33,13.3,25,25,0.375,10,49.9,9.01
,18:30:02,5,10790,7288.9,9.35,13.3,25,25,0.372,10,49.8,9.03
,18:30:03,5,10790,7289.9,9.32,13.3,25,25,0.367,10,49.9,9
,18:30:04,5,10790,7290.9,9.27,13.3,25,25,0.373,10,49.9,8.94
,18:30:05,5,10790,7291.9,9.22,13.3,25,25,0.371,10,49.8,8.9
,18:30:06,5,10790,7292.9,9.22,13.3,25,25,0.371,10,49.8,8.9
,18:30:07,5,10790,7293.9,9.25,13.3,25,25,0.376,10,49.9,8.93
,18:30:08,5,10790,7294.9,9.29,13.3,25,25,0.374,10,49.9,8.98
,18:30:09,5,10790,7295.9,9.33,13.3,25,25,0.375,10,49.9,9.01
,18:30:10,5,10790,7296.9,9.4,13.3,25,25,0.378,10,49.8,9.08
,18:30:11,5,10790,7297.9,9.47,13.3,25,25,0.377,10,49.9,9.15
,18:30:12,5,10790,7298.9,9.53,13.3,25,25,0.375,10,49.9,9.2
,18:30:13,5,10790,7299.9,9.54,13.3,25,25,0.384,10,49.9,9.21
,18:30:14,5,10790,7300.9,9.55,13.3,25,25,0.384,10,49.8,9.22
,18:30:15,5,10790,7301.9,9.58,13.3,25,25,0.389,10,49.8,9.25
,18:30:16,5,10790,7302.9,9.63,13.3,25,25,0.391,10,49.9,9.3
,18:30:17,5,10790,7303.9,9.68,13.3,25,25,0.393,10,49.9,9.36
,18:30:18,5,10790,7304.9,9.73,13.3,25,25,0.391,10,49.8,9.4
,18:30:19,5,10790,7305.9,9.77,13.3,25,25,0.389,10,49.9,9.43
,18:30:20,5,10790,7306.9,9.79,13.3,25,25,0.386,10,49.9,9.45
,18:30:21,5,10790,7307.9,9.78,13.3,25,25,0.389,10,49.8,9.44
,18:30:22,5,10790,7308.9,9.75,13.3,25,25,0.392,10,49.9,9.41
,18:30:23,5,10790,7309.9,9.69,13.3,25,25,0.394,10,49.8,9.35
,18:30:24,5,10790,7310.9,9.64,13.3,25,25,0.392,10,49.9,9.3
,18:30:25,5,10790,7311.9,9.6,13.3,25,25,0.39,10,49.9,9.27
,18:30:26,5,10790,7312.9,9.6,13.3,25,25,0.39,10,49.9,9.27
,18:30:27,5,10790,7313.9,9.63,13.3,25,25,0.383,10,49.9,9.3
,18:30:28,5,10790,7314.9,9.69,13.3,25,25,0.382,10,49.9,9.36
,18:30:29,5,10790,7315.9,9.73,13.3,25,25,0.387,10,49.9,9.4
,18:30:30,5,10790,7316.9,9.72,13.3,25,25,0.395,10,49.8,9.38
,18:30:31,5,10790,7317.9,9.65,13.3,25,25,0.392,10,49.8,9.31
,18:30:32,5,10790,7318.9,9.59,13.3,25,25,0.386,10,49.9,9.25
,18:30:33,5,10790,7319.9,9.57,13.3,25,25,0.385,10,49.9,9.24
,18:30:34,5,10790,7320.9,9.58,13.3,25,25,0.385,10,49.9,9.24
,18:30:35,5,10790,7321.9,9.57,13.3,25,25,0.381,10,49.9,9.24
,18:30:36,5,10790,7322.9,9.57,13.3,25,25,0.377,10,49.9,9.23
,18:30:37,5,10790,7323.9,9.54,13.3,25,25,0.38,10,49.9,9.21
,18:30:38,5,10790,7324.9,9.51,13.3,25,25,0.387,10,49.9,9.18
,18:30:39,5,10790,7325.9,9.5,13.3,25,25,0.386,10,49.8,9.17
,18:30:40,5,10790,7326.9,9.52,13.3,25,25,0.387,10,49.9,9.19
,18:30:41,5,10790,7327.9,9.53,13.3,25,25,0.387,10,49.9,9.2
