Data file,,DELRINNC010_ISO10_12C_007_12HOURTEST.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG_12HRS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,08/04/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Delrin NC010 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,12 Hour Test,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 12:46:49 on 08/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:04:24,4,43200,11854.4,1.05,13.3,7,13.5,0.146,10,50.1,0.98
,16:04:25,4,43200,11855.4,1.05,13.3,7,13.5,0.151,10,50.1,0.98
,16:04:26,4,43200,11856.4,1.04,13.3,7,13.5,0.151,10,50.1,0.98
,16:04:27,4,43200,11857.4,1.04,13.3,7,13.5,0.157,10,50.1,0.98
,16:04:28,4,43200,11858.4,1.04,13.3,7,13.5,0.157,10,50.1,0.98
,16:04:29,4,43200,11859.4,1.05,13.3,7,13.5,0.151,10,50.1,0.98
,16:04:30,4,43200,11860.4,1.05,13.3,7,13.5,0.146,10,50.1,0.98
,16:04:31,4,43200,11861.4,1.05,13.3,7,13.5,0.146,10,50.1,0.98
,16:04:32,4,43200,11862.4,1.04,13.3,7,13.5,0.157,10,50.1,0.98
,16:04:33,4,43200,11863.4,1.04,13.3,7,13.5,0.156,10,50.1,0.97
,16:04:34,4,43200,11864.4,1.04,13.3,6,13.5,0.162,10,50.1,0.97
,16:04:35,4,43200,11865.4,1.04,13.3,7,13.5,0.156,10,50.1,0.97
,16:04:36,4,43200,11866.4,1.04,13.3,7,13.4,0.157,10,50.1,0.98
,16:04:37,4,43200,11867.4,1.05,13.3,7,13.4,0.157,10,50.1,0.98
,16:04:38,4,43200,11868.4,1.05,13.3,7,13.4,0.152,10,50.1,0.98
,16:04:39,4,43200,11869.4,1.05,13.3,7,13.4,0.146,10,50.1,0.98
,16:04:40,4,43200,11870.4,1.05,13.3,7,13.4,0.151,10,50.1,0.98
,16:04:41,4,43200,11871.4,1.05,13.3,7,13.4,0.157,10,50.1,0.98
,16:04:42,4,43200,11872.4,1.05,13.3,7,13.4,0.157,10,50.1,0.98
,16:04:43,4,43200,11873.4,1.05,13.3,7,13.4,0.152,10,50.1,0.98
,16:04:44,4,43200,11874.4,1.05,13.3,7,13.4,0.158,10,50.1,0.99
,16:04:45,4,43200,11875.4,1.05,13.3,7,13.4,0.158,10,50.1,0.99
,16:04:46,4,43200,11876.4,1.05,13.3,7,13.4,0.152,10,50.1,0.99
,16:04:47,4,43200,11877.4,1.05,13.3,7,13.4,0.152,10,50.1,0.99
,16:04:48,4,43200,11878.4,1.05,13.3,7,13.4,0.147,10,50.1,0.99
,16:04:49,4,43200,11879.4,1.05,13.3,7,13.4,0.147,10,50.1,0.99
,16:04:50,4,43200,11880.4,1.05,13.3,7,13.4,0.147,10,50.1,0.99
,16:04:51,4,43200,11881.4,1.05,13.3,7,13.4,0.147,10,50.2,0.98
,16:04:52,4,43200,11882.4,1.05,13.3,7,13.4,0.151,10,50.1,0.98
,16:04:53,4,43200,11883.4,1.04,13.3,7,13.4,0.151,10,50.1,0.98
,16:04:54,4,43200,11884.4,1.04,13.3,7,13.4,0.156,10,50.1,0.97
,16:04:55,4,43200,11885.4,1.04,13.3,6,13.4,0.162,10,50.1,0.97
,16:04:56,4,43200,11886.4,1.04,13.3,6,13.4,0.162,10,50.1,0.97
,16:04:57,4,43200,11887.4,1.04,13.3,7,13.4,0.156,10,50.1,0.98
,16:04:58,4,43200,11888.4,1.05,13.3,7,13.4,0.151,10,50.1,0.98
,16:04:59,4,43200,11889.4,1.05,13.3,7,13.4,0.152,10,50.1,0.98
,16:05:00,4,43200,11890.4,1.05,13.3,7,13.3,0.152,10,50.1,0.98
,16:05:01,4,43200,11891.4,1.05,13.3,7,13.3,0.152,10,50.1,0.98
,16:05:02,4,43200,11892.4,1.05,13.3,7,13.3,0.151,10,50.1,0.98
,16:05:03,4,43200,11893.4,1.04,13.3,7,13.3,0.157,10,50.1,0.98
,16:05:04,4,43200,11894.4,1.04,13.3,6,13.3,0.163,10,50.1,0.98
,16:05:05,4,43200,11895.4,1.04,13.3,6,13.3,0.163,10,50.1,0.98
,16:05:06,4,43200,11896.4,1.05,13.3,7,13.3,0.157,10,50.2,0.98
,16:05:07,4,43200,11897.4,1.05,13.3,7,13.3,0.152,10,50.2,0.99
,16:05:08,4,43200,11898.4,1.05,13.3,7,13.3,0.152,10,50.1,0.99
,16:05:09,4,43200,11899.4,1.05,13.3,7,13.3,0.158,10,50.1,0.99
,16:05:10,4,43200,11900.4,1.05,13.3,7,13.3,0.157,10,50.1,0.98
,16:05:11,4,43200,11901.4,1.05,13.3,7,13.3,0.158,10,50.1,0.99
,16:05:12,4,43200,11902.4,1.05,13.3,7,13.3,0.152,10,50.1,0.99
,16:05:13,4,43200,11903.4,1.05,13.3,7,13.3,0.152,10,50.1,0.99
,16:05:14,4,43200,11904.4,1.05,13.3,7,13.3,0.147,10,50.1,0.99
,16:05:15,4,43200,11905.4,1.05,13.3,7,13.3,0.147,10,50.1,0.99
,16:05:16,4,43200,11906.4,1.05,13.3,7,13.3,0.142,10,50.1,0.99
,16:05:17,4,43200,11907.4,1.05,13.3,7,13.3,0.142,10,50.1,0.99
,16:05:18,4,43200,11908.4,1.05,13.3,7,13.2,0.147,10,50.1,0.99
,16:05:19,4,43200,11909.4,1.05,13.3,7,13.2,0.152,10,50.1,0.98
,16:05:20,4,43200,11910.4,1.04,13.3,7,13.2,0.151,10,50.1,0.98
,16:05:21,4,43200,11911.4,1.04,13.3,7,13.2,0.15,10,50.1,0.97
,16:05:22,4,43200,11912.4,1.04,13.3,7,13.2,0.155,10,50.2,0.97
,16:05:23,4,43200,11913.4,1.03,13.3,7,13.2,0.155,10,50.1,0.97
,16:05:24,4,43200,11914.4,1.04,13.3,7,13.2,0.155,10,50.1,0.97
,16:05:25,4,43200,11915.4,1.04,13.3,7,13.2,0.156,10,50.1,0.97
,16:05:26,4,43200,11916.4,1.04,13.3,7,13.2,0.15,10,50.1,0.98
,16:05:27,4,43200,11917.4,1.04,13.3,7,13.2,0.157,10,50.1,0.98
,16:05:28,4,43200,11918.4,1.05,13.3,7,13.2,0.151,10,50.1,0.98
,16:05:29,4,43200,11919.4,1.04,13.3,7,13.2,0.151,10,50.1,0.98
,16:05:30,4,43200,11920.4,1.04,13.3,7,13.2,0.15,10,50.1,0.98
,16:05:31,4,43200,11921.4,1.04,13.3,7,13.2,0.155,10,50.1,0.97
,16:05:32,4,43200,11922.4,1.03,13.3,7,13.1,0.155,10,50.2,0.97
,16:05:33,4,43200,11923.4,1.03,13.3,7,13.1,0.155,10,50.1,0.97
,16:05:34,4,43200,11924.4,1.04,13.3,7,13.1,0.156,10,50.1,0.97
,16:05:35,4,43200,11925.4,1.04,13.3,7,13.1,0.151,10,50.1,0.98
,16:05:36,4,43200,11926.4,1.04,13.3,7,13.1,0.145,10,50.1,0.98
,16:05:37,4,43200,11927.4,1.04,13.3,7,13.1,0.145,10,50.1,0.98
,16:05:38,4,43200,11928.4,1.04,13.3,7,13.1,0.15,10,50.2,0.98
,16:05:39,4,43200,11929.4,1.04,13.3,7,13.1,0.15,10,50.1,0.97
,16:05:40,4,43200,11930.4,1.03,13.3,7,13.1,0.149,10,50.1,0.97
,16:05:41,4,43200,11931.4,1.03,13.3,7,13.1,0.149,10,50.2,0.96
,16:05:42,4,43200,11932.4,1.03,13.3,7,13.1,0.154,10,50.1,0.96
,16:05:43,4,43200,11933.4,1.03,13.3,7,13.1,0.149,10,50.1,0.97
,16:05:44,4,43200,11934.4,1.04,13.3,7,13,0.145,10,50.1,0.97
,16:05:45,4,43200,11935.4,1.04,13.3,7,13,0.15,10,50.1,0.98
,16:05:46,4,43200,11936.4,1.04,13.3,7,13,0.15,10,50.1,0.97
,16:05:47,4,43200,11937.4,1.03,13.3,7,13,0.155,10,50.1,0.97
,16:05:48,4,43200,11938.4,1.03,13.3,7,13,0.154,10,50.1,0.96
,16:05:49,4,43200,11939.4,1.03,13.3,7,13,0.154,10,50.2,0.96
,16:05:50,4,43200,11940.4,1.03,13.3,7,13,0.154,10,50.1,0.96
,16:05:51,4,43200,11941.4,1.03,13.3,7,13,0.155,10,50.1,0.97
,16:05:52,4,43200,11942.4,1.04,13.3,7,13,0.156,10,50.2,0.97
,16:05:53,4,43200,11943.4,1.04,13.3,7,13,0.155,10,50.1,0.97
,16:05:54,4,43200,11944.4,1.04,13.3,7,13,0.155,10,50.1,0.97
,16:05:55,4,43200,11945.4,1.03,13.3,7,13,0.155,10,50.1,0.97
,16:05:56,4,43200,11946.4,1.04,13.3,7,12.9,0.155,10,50.1,0.97
,16:05:57,4,43200,11947.4,1.04,13.3,7,12.9,0.155,10,50.1,0.97
,16:05:58,4,43200,11948.4,1.04,13.3,7,12.9,0.155,10,50.1,0.97
,16:05:59,4,43200,11949.4,1.04,13.3,7,12.9,0.155,10,50.1,0.97
,16:06:00,4,43200,11950.4,1.03,13.3,7,12.9,0.155,10,50.1,0.97
,16:06:01,4,43200,11951.4,1.03,13.3,7,12.9,0.155,10,50.1,0.97
,16:06:02,4,43200,11952.4,1.03,13.3,7,12.9,0.155,10,50.2,0.97
,16:06:03,4,43200,11953.4,1.04,13.3,7,12.9,0.156,10,50.1,0.97
,16:06:04,4,43200,11954.4,1.04,13.3,7,12.9,0.157,10,50.2,0.98
,16:06:05,4,43200,11955.4,1.05,13.3,7,12.9,0.152,10,50.1,0.98
,16:06:06,4,43200,11956.4,1.05,13.3,7,12.9,0.152,10,50.1,0.99
,16:06:07,4,43200,11957.4,1.05,13.3,7,12.9,0.147,10,50.1,0.99
,16:06:08,4,43200,11958.4,1.05,13.3,7,12.8,0.146,10,50.1,0.98
,16:06:09,4,43200,11959.4,1.04,13.3,7,12.8,0.145,10,50.1,0.98
,16:06:10,4,43200,11960.4,1.04,13.3,7,12.8,0.14,10,50.1,0.98
,16:06:11,4,43200,11961.4,1.04,13.3,7,12.8,0.145,10,50.1,0.97
,16:06:12,4,43200,11962.4,1.04,13.3,7,12.8,0.145,10,50.1,0.97
,16:06:13,4,43200,11963.4,1.04,13.3,7,12.8,0.15,10,50.1,0.98
,16:06:14,4,43200,11964.4,1.04,13.3,7,12.8,0.15,10,50.1,0.98
,16:06:15,4,43200,11965.4,1.04,13.3,7,12.8,0.155,10,50.1,0.97
,16:06:16,4,43200,11966.4,1.03,13.3,6,12.8,0.16,10,50.1,0.96
,16:06:17,4,43200,11967.4,1.03,13.3,6,12.8,0.161,10,50.1,0.97
,16:06:18,4,43200,11968.4,1.04,13.3,7,12.7,0.156,10,50.1,0.97
,16:06:19,4,43200,11969.4,1.04,13.3,7,12.7,0.151,10,50.1,0.98
,16:06:20,4,43200,11970.4,1.04,13.3,7,12.7,0.151,10,50.1,0.98
,16:06:21,4,43200,11971.4,1.04,13.3,7,12.7,0.157,10,50.1,0.98
,16:06:22,4,43200,11972.4,1.04,13.3,7,12.7,0.156,10,50.1,0.98
,16:06:23,4,43200,11973.4,1.04,13.3,7,12.7,0.15,10,50.1,0.98
,16:06:24,4,43200,11974.4,1.04,13.3,7,12.7,0.156,10,50.1,0.98
,16:06:25,4,43200,11975.4,1.04,13.3,7,12.7,0.156,10,50.1,0.98
,16:06:26,4,43200,11976.4,1.04,13.3,7,12.7,0.156,10,50.1,0.98
,16:06:27,4,43200,11977.4,1.04,13.3,7,12.7,0.15,10,50.1,0.97
,16:06:28,4,43200,11978.4,1.04,13.3,7,12.7,0.145,10,50.1,0.97
,16:06:29,4,43200,11979.4,1.04,13.3,7,12.6,0.145,10,50.1,0.97
,16:06:30,4,43200,11980.4,1.04,13.3,7,12.6,0.156,10,50.1,0.98
,16:06:31,4,43200,11981.4,1.04,13.3,7,12.6,0.157,10,50.1,0.98
,16:06:32,4,43200,11982.4,1.05,13.3,7,12.6,0.157,10,50.1,0.98
,16:06:33,4,43200,11983.4,1.05,13.3,7,12.6,0.151,10,50.1,0.98
,16:06:34,4,43200,11984.4,1.05,13.3,7,12.6,0.151,10,50.1,0.98
,16:06:35,4,43200,11985.4,1.04,13.3,7,12.6,0.151,10,50.1,0.98
,16:06:36,4,43200,11986.4,1.04,13.3,7,12.6,0.157,10,50.1,0.98
,16:06:37,4,43200,11987.4,1.04,13.3,7,12.5,0.157,10,50.1,0.98
,16:06:38,4,43200,11988.4,1.04,13.3,7,12.5,0.156,10,50.1,0.97
,16:06:39,4,43200,11989.4,1.04,13.3,7,12.5,0.155,10,50.1,0.97
,16:06:40,4,43200,11990.4,1.04,13.3,7,12.5,0.15,10,50.2,0.97
,16:06:41,4,43200,11991.4,1.04,13.3,7,12.5,0.15,10,50.1,0.97
,16:06:42,4,43200,11992.4,1.04,13.3,7,12.5,0.15,10,50.1,0.98
,16:06:43,4,43200,11993.4,1.04,13.3,7,12.5,0.151,10,50.1,0.98
,16:06:44,4,43200,11994.4,1.04,13.3,7,12.5,0.156,10,50.1,0.98
,16:06:45,4,43200,11995.4,1.04,13.3,7,12.5,0.15,10,50.1,0.98
,16:06:46,4,43200,11996.4,1.04,13.3,7,12.5,0.15,10,50.1,0.98
,16:06:47,4,43200,11997.4,1.04,13.3,7,12.5,0.15,10,50.1,0.98
,16:06:48,4,43200,11998.4,1.04,13.3,7,12.4,0.145,10,50.2,0.98
,16:06:49,4,43200,11999.4,1.04,13.3,7,12.4,0.145,10,50.1,0.98
,16:06:50,4,43200,12000.4,1.04,13.3,7,12.4,0.14,10,50.1,0.98
,16:06:51,4,43200,12001.4,1.04,13.3,7,12.4,0.145,10,50.1,0.98
,16:06:52,4,43200,12002.4,1.04,13.3,7,12.4,0.145,10,50.2,0.98
,16:06:53,4,43200,12003.4,1.04,13.3,7,12.4,0.155,10,50.1,0.97
,16:06:54,4,43200,12004.4,1.03,13.3,7,12.4,0.154,10,50.1,0.96
,16:06:55,4,43200,12005.4,1.03,13.3,6,12.3,0.16,10,50.1,0.96
,16:06:56,4,43200,12006.4,1.03,13.3,6,12.3,0.16,10,50.1,0.96
,16:06:57,4,43200,12007.4,1.03,13.3,7,12.3,0.155,10,50.1,0.97
,16:06:58,4,43200,12008.4,1.04,13.3,7,12.3,0.155,10,50.1,0.97
,16:06:59,4,43200,12009.4,1.04,13.3,7,12.3,0.15,10,50.1,0.97
,16:07:00,4,43200,12010.4,1.04,13.3,7,12.3,0.156,10,50.1,0.98
,16:07:01,4,43200,12011.4,1.04,13.3,7,12.3,0.156,10,50.1,0.97
,16:07:02,4,43200,12012.4,1.04,13.3,7,12.3,0.156,10,50.1,0.97
,16:07:03,4,43200,12013.4,1.04,13.3,7,12.3,0.156,10,50.2,0.97
,16:07:04,4,43200,12014.4,1.04,13.3,7,12.3,0.156,10,50.1,0.98
,16:07:05,4,43200,12015.4,1.04,13.3,7,12.3,0.151,10,50.1,0.98
,16:07:06,4,43200,12016.4,1.05,13.3,7,12.2,0.151,10,50.1,0.98
,16:07:07,4,43200,12017.4,1.05,13.3,7,12.2,0.146,10,50.1,0.98
,16:07:08,4,43200,12018.4,1.04,13.3,7,12.2,0.14,10,50.1,0.98
,16:07:09,4,43200,12019.4,1.04,13.3,7,12.2,0.14,10,50.1,0.98
,16:07:10,4,43200,12020.4,1.04,13.3,7,12.2,0.145,10,50.2,0.97
,16:07:11,4,43200,12021.4,1.03,13.3,7,12.2,0.155,10,50.1,0.97
,16:07:12,4,43200,12022.4,1.03,13.3,7,12.2,0.154,10,50.2,0.96
,16:07:13,4,43200,12023.4,1.03,13.3,6,12.1,0.16,10,50.1,0.96
,16:07:14,4,43200,12024.4,1.03,13.3,7,12.1,0.154,10,50.1,0.96
,16:07:15,4,43200,12025.4,1.03,13.3,7,12.1,0.154,10,50.1,0.96
,16:07:16,4,43200,12026.4,1.03,13.3,7,12.1,0.154,10,50.1,0.96
,16:07:17,4,43200,12027.4,1.03,13.3,7,12.1,0.154,10,50.1,0.96
,16:07:18,4,43200,12028.4,1.03,13.3,7,12.1,0.154,10,50.1,0.96
,16:07:19,4,43200,12029.4,1.03,13.3,7,12.1,0.155,10,50.1,0.97
,16:07:20,4,43200,12030.4,1.03,13.3,6,12.1,0.161,10,50.1,0.97
,16:07:21,4,43200,12031.4,1.03,13.3,6,12,0.161,10,50.1,0.97
,16:07:22,4,43200,12032.4,1.03,13.3,6,12,0.161,10,50.1,0.97
,16:07:23,4,43200,12033.4,1.04,13.3,7,12.1,0.156,10,50.1,0.97
,16:07:24,4,43200,12034.4,1.04,13.3,7,12,0.145,10,50.1,0.98
,16:07:25,4,43200,12035.4,1.04,13.3,7,12,0.15,10,50.1,0.98
,16:07:26,4,43200,12036.4,1.04,13.3,7,12,0.15,10,50.1,0.97
,16:07:27,4,43200,12037.4,1.04,13.3,7,12,0.15,10,50.2,0.97
,16:07:28,4,43200,12038.4,1.03,13.3,7,12,0.155,10,50.2,0.97
,16:07:29,4,43200,12039.4,1.03,13.3,7,12,0.155,10,50.1,0.97
,16:07:30,4,43200,12040.4,1.04,13.3,7,11.9,0.155,10,50.1,0.97
,16:07:31,4,43200,12041.4,1.04,13.3,7,11.9,0.15,10,50.1,0.97
,16:07:32,4,43200,12042.4,1.04,13.3,7,11.9,0.15,10,50.1,0.97
,16:07:33,4,43200,12043.4,1.04,13.3,7,11.9,0.156,10,50.1,0.97
,16:07:34,4,43200,12044.4,1.04,13.3,7,11.9,0.156,10,50.1,0.97
,16:07:35,4,43200,12045.4,1.04,13.3,7,11.9,0.156,10,50.1,0.98
,16:07:36,4,43200,12046.4,1.04,13.3,7,11.9,0.151,10,50.1,0.98
,16:07:37,4,43200,12047.4,1.04,13.3,7,11.9,0.151,10,50.1,0.98
,16:07:38,4,43200,12048.4,1.04,13.3,7,11.8,0.145,10,50.1,0.98
,16:07:39,4,43200,12049.4,1.04,13.3,7,11.8,0.14,10,50.1,0.98
,16:07:40,4,43200,12050.4,1.04,13.3,8,11.8,0.135,10,50.1,0.98
,16:07:41,4,43200,12051.4,1.04,13.3,8,11.8,0.135,10,50.1,0.97
,16:07:42,4,43200,12052.4,1.03,13.3,7,11.8,0.139,10,50.1,0.97
,16:07:43,4,43200,12053.4,1.03,13.3,7,11.8,0.149,10,50.1,0.96
,16:07:44,4,43200,12054.4,1.03,13.3,7,11.8,0.148,10,50.1,0.96
,16:07:45,4,43200,12055.4,1.02,13.3,7,11.8,0.154,10,50.1,0.96
,16:07:46,4,43200,12056.4,1.02,13.3,6,11.8,0.16,10,50.1,0.96
,16:07:47,4,43200,12057.4,1.02,13.3,6,11.8,0.16,10,50.1,0.96
,16:07:48,4,43200,12058.4,1.03,13.3,6,11.7,0.16,10,50.1,0.96
,16:07:49,4,43200,12059.4,1.03,13.3,7,11.7,0.154,10,50.1,0.97
,16:07:50,4,43200,12060.4,1.03,13.3,7,11.7,0.155,10,50.1,0.97
,16:07:51,4,43200,12061.4,1.03,13.3,7,11.7,0.155,10,50.1,0.97
,16:07:52,4,43200,12062.4,1.03,13.3,7,11.7,0.155,10,50.1,0.97
,16:07:53,4,43200,12063.4,1.03,13.3,7,11.7,0.154,10,50.1,0.96
,16:07:54,4,43200,12064.4,1.03,13.3,7,11.6,0.154,10,50.1,0.96
,16:07:55,4,43200,12065.4,1.03,13.3,6,11.6,0.16,10,50.1,0.96
,16:07:56,4,43200,12066.4,1.03,13.3,7,11.6,0.155,10,50.1,0.97
,16:07:57,4,43200,12067.4,1.03,13.3,7,11.6,0.155,10,50.1,0.97
,16:07:58,4,43200,12068.4,1.04,13.3,7,11.6,0.155,10,50.2,0.97
,16:07:59,4,43200,12069.4,1.04,13.3,7,11.6,0.155,10,50.2,0.97
,16:08:00,4,43200,12070.4,1.04,13.3,7,11.5,0.156,10,50.1,0.97
,16:08:01,4,43200,12071.4,1.04,13.3,7,11.6,0.156,10,50.1,0.98
,16:08:02,4,43200,12072.4,1.04,13.3,7,11.5,0.157,10,50.1,0.98
,16:08:03,4,43200,12073.4,1.05,13.3,7,11.5,0.151,10,50.1,0.98
,16:08:04,4,43200,12074.4,1.05,13.3,7,11.5,0.146,10,50.1,0.98
,16:08:05,4,43200,12075.4,1.04,13.3,7,11.5,0.151,10,50.1,0.98
,16:08:06,4,43200,12076.4,1.04,13.3,7,11.5,0.156,10,50.1,0.97
,16:08:07,4,43200,12077.4,1.04,13.3,7,11.5,0.15,10,50.1,0.98
,16:08:08,4,43200,12078.4,1.04,13.3,7,11.5,0.145,10,50.1,0.98
,16:08:09,4,43200,12079.4,1.04,13.3,7,11.4,0.145,10,50.1,0.98
,16:08:10,4,43200,12080.4,1.04,13.3,7,11.4,0.145,10,50.1,0.97
,16:08:11,4,43200,12081.4,1.04,13.3,7,11.4,0.144,10,50.2,0.97
,16:08:12,4,43200,12082.4,1.03,13.3,7,11.4,0.149,10,50.1,0.97
,16:08:13,4,43200,12083.4,1.04,13.3,7,11.4,0.15,10,50.2,0.97
,16:08:14,4,43200,12084.4,1.03,13.3,7,11.4,0.155,10,50.1,0.97
,16:08:15,4,43200,12085.4,1.03,13.3,7,11.3,0.154,10,50.2,0.96
,16:08:16,4,43200,12086.4,1.03,13.3,6,11.3,0.16,10,50.1,0.96
,16:08:17,4,43200,12087.4,1.03,13.3,7,11.3,0.154,10,50.2,0.96
,16:08:18,4,43200,12088.4,1.03,13.3,7,11.3,0.155,10,50.2,0.97
,16:08:19,4,43200,12089.4,1.04,13.3,7,11.3,0.155,10,50.1,0.97
,16:08:20,4,43200,12090.4,1.04,13.3,7,11.3,0.155,10,50.1,0.97
,16:08:21,4,43200,12091.4,1.04,13.3,7,11.3,0.155,10,50.1,0.97
,16:08:22,4,43200,12092.4,1.04,13.3,7,11.3,0.155,10,50.1,0.97
,16:08:23,4,43200,12093.4,1.04,13.3,7,11.3,0.15,10,50.1,0.97
,16:08:24,4,43200,12094.4,1.04,13.3,7,11.3,0.15,10,50.1,0.97
,16:08:25,4,43200,12095.4,1.04,13.3,7,11.2,0.15,10,50.1,0.98
,16:08:26,4,43200,12096.4,1.03,13.3,7,11.2,0.155,10,50.1,0.97
,16:08:27,4,43200,12097.4,1.03,13.3,7,11.2,0.155,10,50.1,0.97
,16:08:28,4,43200,12098.4,1.03,13.3,7,11.2,0.155,10,50.1,0.97
,16:08:29,4,43200,12099.4,1.03,13.3,7,11.2,0.155,10,50.1,0.97
,16:08:30,4,43200,12100.4,1.04,13.3,7,11.2,0.15,10,50.1,0.97
,16:08:31,4,43200,12101.4,1.04,13.3,7,11.1,0.15,10,50.1,0.97
,16:08:32,4,43200,12102.4,1.04,13.3,7,11.1,0.15,10,50.1,0.97
,16:08:33,4,43200,12103.4,1.03,13.3,7,11.1,0.149,10,50.1,0.97
,16:08:34,4,43200,12104.4,1.03,13.3,7,11.1,0.149,10,50.1,0.96
,16:08:35,4,43200,12105.4,1.03,13.3,7,11.1,0.154,10,50.1,0.96
,16:08:36,4,43200,12106.4,1.03,13.3,7,11.1,0.155,10,50.1,0.97
,16:08:37,4,43200,12107.4,1.04,13.3,7,11.1,0.15,10,50.1,0.97
,16:08:38,4,43200,12108.4,1.03,13.3,7,11.1,0.149,10,50.1,0.97
,16:08:39,4,43200,12109.4,1.03,13.3,7,11.1,0.144,10,50.1,0.97
,16:08:40,4,43200,12110.4,1.03,13.3,7,11.1,0.144,10,50.1,0.97
,16:08:41,4,43200,12111.4,1.03,13.3,7,11,0.144,10,50.1,0.97
,16:08:42,4,43200,12112.4,1.03,13.3,7,11,0.139,10,50.1,0.97
,16:08:43,4,43200,12113.4,1.03,13.3,7,11,0.138,10,50.1,0.96
,16:08:44,4,43200,12114.4,1.02,13.3,7,11,0.143,10,50.1,0.96
,16:08:45,4,43200,12115.4,1.02,13.3,7,11,0.147,10,50.1,0.96
,16:08:46,4,43200,12116.4,1.02,13.3,7,11,0.152,10,50.1,0.95
,16:08:47,4,43200,12117.4,1.02,13.3,7,11,0.153,10,50.1,0.95
,16:08:48,4,43200,12118.4,1.02,13.3,6,11,0.159,10,50.1,0.96
,16:08:49,4,43200,12119.4,1.02,13.3,6,10.9,0.16,10,50.1,0.96
,16:08:50,4,43200,12120.4,1.03,13.3,6,10.9,0.16,10,50.1,0.96
,16:08:51,4,43200,12121.4,1.03,13.3,6,10.9,0.16,10,50.1,0.96
,16:08:52,4,43200,12122.4,1.03,13.3,7,10.9,0.155,10,50.1,0.97
,16:08:53,4,43200,12123.4,1.03,13.3,7,10.9,0.154,10,50.1,0.96
,16:08:54,4,43200,12124.4,1.03,13.3,7,10.9,0.149,10,50.1,0.96
,16:08:55,4,43200,12125.4,1.03,13.3,7,10.9,0.154,10,50.1,0.96
,16:08:56,4,43200,12126.4,1.02,13.3,7,10.9,0.148,10,50.2,0.96
,16:08:57,4,43200,12127.4,1.02,13.3,7,10.8,0.147,10,50.1,0.96
,16:08:58,4,43200,12128.4,1.02,13.3,7,10.8,0.147,10,50.1,0.96
,16:08:59,4,43200,12129.4,1.02,13.3,7,10.8,0.153,10,50.1,0.96
,16:09:00,4,43200,12130.4,1.02,13.3,7,10.8,0.147,10,50.1,0.95
,16:09:01,4,43200,12131.4,1.02,13.3,7,10.8,0.147,10,50.1,0.95
,16:09:02,4,43200,12132.4,1.02,13.3,7,10.8,0.153,10,50.1,0.95
,16:09:03,4,43200,12133.4,1.02,13.3,7,10.8,0.153,10,50.1,0.96
,16:09:04,4,43200,12134.4,1.02,13.3,7,10.8,0.153,10,50.1,0.96
,16:09:05,4,43200,12135.4,1.02,13.3,7,10.8,0.153,10,50.1,0.96
,16:09:06,4,43200,12136.4,1.02,13.3,7,10.8,0.154,10,50.1,0.96
,16:09:07,4,43200,12137.4,1.02,13.3,7,10.8,0.148,10,50.1,0.96
,16:09:08,4,43200,12138.4,1.03,13.3,7,10.7,0.148,10,50.1,0.96
,16:09:09,4,43200,12139.4,1.03,13.3,7,10.7,0.148,10,50.1,0.96
,16:09:10,4,43200,12140.4,1.02,13.3,7,10.7,0.148,10,50.1,0.96
,16:09:11,4,43200,12141.4,1.03,13.3,7,10.7,0.148,10,50.1,0.96
,16:09:12,4,43200,12142.4,1.03,13.3,7,10.7,0.148,10,50.1,0.96
,16:09:13,4,43200,12143.4,1.02,13.3,7,10.7,0.154,10,50.1,0.96
,16:09:14,4,43200,12144.4,1.02,13.3,7,10.7,0.147,10,50.1,0.96
,16:09:15,4,43200,12145.4,1.02,13.3,7,10.7,0.153,10,50.1,0.95
,16:09:16,4,43200,12146.4,1.02,13.3,7,10.7,0.153,10,50.1,0.95
,16:09:17,4,43200,12147.4,1.02,13.3,7,10.7,0.147,10,50.1,0.96
,16:09:18,4,43200,12148.4,1.02,13.3,7,10.7,0.148,10,50.1,0.96
,16:09:19,4,43200,12149.4,1.03,13.3,7,10.6,0.154,10,50.1,0.96
,16:09:20,4,43200,12150.4,1.03,13.3,7,10.6,0.154,10,50.1,0.96
,16:09:21,4,43200,12151.4,1.03,13.3,7,10.6,0.155,10,50.1,0.97
,16:09:22,4,43200,12152.4,1.03,13.3,7,10.6,0.149,10,50.1,0.97
,16:09:23,4,43200,12153.4,1.03,13.3,7,10.6,0.149,10,50.1,0.97
,16:09:24,4,43200,12154.4,1.03,13.3,7,10.6,0.149,10,50.1,0.96
